year,region_type,region_year_spec,region_id,region_level,detection_sequencing_lq
1758,2021,NUTS,2021,DE925,3,0.0
1759,2021,NUTS,2021,DE929,3,0.0
1760,2021,NUTS,2021,DE943,3,0.0
1761,2021,NUTS,2021,DE94E,3,0.0
1762,2021,NUTS,2021,DEA13,3,0.0
1763,2021,NUTS,2021,DEA1A,3,0.0
1764,2021,NUTS,2021,DEA1B,3,0.0
1765,2021,NUTS,2021,DEA22,3,0.0
1766,2021,NUTS,2021,DEA23,3,0.0
1767,2021,NUTS,2021,DEA26,3,0.0
1768,2021,NUTS,2021,DEA27,3,0.0
1769,2021,NUTS,2021,DEA2B,3,0.0
1770,2021,NUTS,2021,DEA2C,3,0.0
1771,2021,NUTS,2021,DEA2D,3,0.0
1772,2021,NUTS,2021,DEA33,3,0.0
1773,2021,NUTS,2021,DEA41,3,0.0
1774,2021,NUTS,2021,DEA47,3,0.0
1775,2021,NUTS,2021,DEA51,3,0.0
1776,2021,NUTS,2021,DEA52,3,0.0
1777,2021,NUTS,2021,DEA56,3,0.0
1778,2021,NUTS,2021,DEA58,3,0.0
1779,2021,NUTS,2021,DEA5A,3,0.0
1780,2021,NUTS,2021,DEA5C,3,0.0
1781,2021,NUTS,2021,DEB11,3,0.0
1782,2021,NUTS,2021,DEB17,3,0.0
1783,2021,NUTS,2021,DEB21,3,0.0
1784,2021,NUTS,2021,DEB32,3,0.0
1785,2021,NUTS,2021,DEB33,3,0.0
1786,2021,NUTS,2021,DEB35,3,0.0
1787,2021,NUTS,2021,DEB39,3,0.0
1788,2021,NUTS,2021,DEB3F,3,0.0
1789,2021,NUTS,2021,DEC01,3,0.0
1790,2021,NUTS,2021,DED21,3,0.0
1791,2021,NUTS,2021,DED41,3,0.0
1792,2021,NUTS,2021,DED43,3,0.0
1793,2021,NUTS,2021,DED51,3,0.0
1794,2021,NUTS,2021,DEE02,3,0.0
1795,2021,NUTS,2021,DEE03,3,0.0
1796,2021,NUTS,2021,DEE0B,3,0.0
1797,2021,NUTS,2021,DEF01,3,0.0
1798,2021,NUTS,2021,DEF02,3,0.0
1799,2021,NUTS,2021,DEF03,3,0.0
1800,2021,NUTS,2021,DEF0A,3,0.0
1801,2021,NUTS,2021,DEG01,3,0.0
1802,2021,NUTS,2021,DEG03,3,0.0
1803,2021,NUTS,2021,DEG05,3,0.0
1804,2021,NUTS,2021,DK011,3,0.0
1805,2021,NUTS,2021,DK012,3,0.0
1806,2021,NUTS,2021,DK021,3,0.0
1807,2021,NUTS,2021,DK022,3,0.0
1808,2021,NUTS,2021,DK031,3,0.0
1809,2021,NUTS,2021,DK032,3,0.0
1810,2021,NUTS,2021,DK042,3,0.0
1811,2021,NUTS,2021,DK050,3,0.0
1812,2021,NUTS,2021,EE001,3,0.0
1813,2021,NUTS,2021,EE008,3,0.0
1814,2021,NUTS,2021,EL301,3,0.0
1815,2021,NUTS,2021,EL303,3,0.0
1816,2021,NUTS,2021,EL305,3,0.0
1817,2021,NUTS,2021,EL411,3,0.0
1818,2021,NUTS,2021,EL431,3,0.0
1819,2021,NUTS,2021,EL433,3,0.0
1820,2021,NUTS,2021,EL434,3,0.0
1821,2021,NUTS,2021,EL512,3,0.0
1822,2021,NUTS,2021,EL522,3,0.0
1823,2021,NUTS,2021,EL531,3,0.0
1824,2021,NUTS,2021,EL543,3,0.0
1825,2021,NUTS,2021,EL613,3,0.0
1826,2021,NUTS,2021,EL632,3,0.0
1827,2021,NUTS,2021,EL651,3,0.0
1828,2021,NUTS,2021,ES111,3,0.0
1829,2021,NUTS,2021,ES114,3,0.0
1830,2021,NUTS,2021,ES120,3,0.0
1831,2021,NUTS,2021,ES212,3,0.0
1832,2021,NUTS,2021,ES213,3,0.0
1833,2021,NUTS,2021,ES220,3,30.76
1834,2021,NUTS,2021,ES230,3,0.0
1835,2021,NUTS,2021,ES243,3,0.0
1836,2021,NUTS,2021,ES300,3,1.96
1837,2021,NUTS,2021,ES412,3,0.0
1838,2021,NUTS,2021,ES413,3,0.0
1839,2021,NUTS,2021,ES415,3,0.0
1840,2021,NUTS,2021,ES416,3,0.0
1841,2021,NUTS,2021,ES418,3,0.0
1842,2021,NUTS,2021,ES421,3,0.0
1843,2021,NUTS,2021,ES431,3,0.0
1844,2021,NUTS,2021,ES432,3,0.0
1845,2021,NUTS,2021,ES511,3,0.0
1846,2021,NUTS,2021,ES512,3,0.0
1847,2021,NUTS,2021,ES513,3,0.0
1848,2021,NUTS,2021,ES514,3,0.0
1849,2021,NUTS,2021,ES521,3,0.0
1850,2021,NUTS,2021,ES522,3,0.0
1851,2021,NUTS,2021,ES523,3,6.3
1852,2021,NUTS,2021,ES532,3,0.0
1853,2021,NUTS,2021,ES614,3,0.0
1854,2021,NUTS,2021,ES615,3,0.0
1855,2021,NUTS,2021,ES616,3,0.0
1856,2021,NUTS,2021,ES617,3,0.0
1857,2021,NUTS,2021,ES618,3,0.0
1858,2021,NUTS,2021,ES620,3,0.0
1859,2021,NUTS,2021,ES705,3,0.0
1860,2021,NUTS,2021,ES709,3,0.0
1861,2021,NUTS,2021,FI193,3,0.0
1862,2021,NUTS,2021,FI195,3,0.0
1863,2021,NUTS,2021,FI1B1,3,0.0
1864,2021,NUTS,2021,FI1C1,3,0.0
1865,2021,NUTS,2021,FI1C5,3,0.0
1866,2021,NUTS,2021,FI1D2,3,0.0
1867,2021,NUTS,2021,FI1D7,3,0.0
1868,2021,NUTS,2021,FI1D9,3,0.0
1869,2021,NUTS,2021,FR101,3,3.79
1870,2021,NUTS,2021,FR102,3,0.0
1871,2021,NUTS,2021,FR103,3,0.0
1872,2021,NUTS,2021,FR104,3,0.0
1873,2021,NUTS,2021,FR105,3,0.0
1874,2021,NUTS,2021,FR107,3,0.0
1875,2021,NUTS,2021,FR108,3,0.0
1876,2021,NUTS,2021,FRB04,3,0.0
1877,2021,NUTS,2021,FRB06,3,0.0
1878,2021,NUTS,2021,FRC11,3,0.0
1879,2021,NUTS,2021,FRC21,3,0.0
1880,2021,NUTS,2021,FRD11,3,0.0
1881,2021,NUTS,2021,FRD22,3,0.0
1882,2021,NUTS,2021,FRE11,3,0.0
1883,2021,NUTS,2021,FRE12,3,0.0
1884,2021,NUTS,2021,FRE22,3,0.0
1885,2021,NUTS,2021,FRE23,3,0.0
1886,2021,NUTS,2021,FRF11,3,0.0
1887,2021,NUTS,2021,FRF12,3,0.0
1888,2021,NUTS,2021,FRF22,3,0.0
1889,2021,NUTS,2021,FRF23,3,0.0
1890,2021,NUTS,2021,FRF31,3,0.0
1891,2021,NUTS,2021,FRG01,3,0.0
1892,2021,NUTS,2021,FRG02,3,0.0
1893,2021,NUTS,2021,FRH02,3,0.0
1894,2021,NUTS,2021,FRH03,3,0.0
1895,2021,NUTS,2021,FRH04,3,0.0
1896,2021,NUTS,2021,FRI12,3,0.0
1897,2021,NUTS,2021,FRI13,3,0.0
1898,2021,NUTS,2021,FRI23,3,0.0
1899,2021,NUTS,2021,FRI32,3,0.0
1900,2021,NUTS,2021,FRI34,3,0.0
1901,2021,NUTS,2021,FRJ12,3,0.0
1902,2021,NUTS,2021,FRJ13,3,0.0
1903,2021,NUTS,2021,FRJ15,3,0.0
1904,2021,NUTS,2021,FRJ23,3,0.0
1905,2021,NUTS,2021,FRK24,3,0.0
1906,2021,NUTS,2021,FRK25,3,0.0
1907,2021,NUTS,2021,FRK26,3,0.0
1908,2021,NUTS,2021,FRK27,3,0.0
1909,2021,NUTS,2021,FRL03,3,0.0
1910,2021,NUTS,2021,FRL04,3,5.58
1911,2021,NUTS,2021,FRL06,3,0.0
1912,2021,NUTS,2021,FRM02,3,0.0
1913,2021,NUTS,2021,FRY10,3,0.0
1914,2021,NUTS,2021,FRY30,3,0.0
1915,2021,NUTS,2021,FRY40,3,0.0
1916,2021,NUTS,2021,HR025,3,0.0
1917,2021,NUTS,2021,HR031,3,0.0
1918,2021,NUTS,2021,HR035,3,0.0
1919,2021,NUTS,2021,HR036,3,0.0
1920,2021,NUTS,2021,HR037,3,0.0
1921,2021,NUTS,2021,HR050,3,0.0
1922,2021,NUTS,2021,HU110,3,0.0
1923,2021,NUTS,2021,HU120,3,0.0
1924,2021,NUTS,2021,HU213,3,0.0
1925,2021,NUTS,2021,HU221,3,0.0
1926,2021,NUTS,2021,HU231,3,0.0
1927,2021,NUTS,2021,HU311,3,0.0
1928,2021,NUTS,2021,HU321,3,0.0
1929,2021,NUTS,2021,HU333,3,0.0
1930,2021,NUTS,2021,IE041,3,0.0
1931,2021,NUTS,2021,IE042,3,0.0
1932,2021,NUTS,2021,IE051,3,0.0
1933,2021,NUTS,2021,IE052,3,0.0
1934,2021,NUTS,2021,IE053,3,0.0
1935,2021,NUTS,2021,IE061,3,0.0
1936,2021,NUTS,2021,IE062,3,0.0
1937,2021,NUTS,2021,IE063,3,0.0
1938,2021,NUTS,2021,IS001,3,0.0
1939,2021,NUTS,2021,IS002,3,0.0
1940,2021,NUTS,2021,ITC11,3,0.0
1941,2021,NUTS,2021,ITC12,3,0.0
1942,2021,NUTS,2021,ITC16,3,0.0
1943,2021,NUTS,2021,ITC33,3,0.0
1944,2021,NUTS,2021,ITC41,3,0.0
1945,2021,NUTS,2021,ITC42,3,0.0
1946,2021,NUTS,2021,ITC46,3,0.0
1947,2021,NUTS,2021,ITC47,3,0.0
1948,2021,NUTS,2021,ITC48,3,0.0
1949,2021,NUTS,2021,ITC4C,3,0.0
1950,2021,NUTS,2021,ITF11,3,0.0
1951,2021,NUTS,2021,ITF12,3,0.0
1952,2021,NUTS,2021,ITF14,3,0.0
1953,2021,NUTS,2021,ITF21,3,0.0
1954,2021,NUTS,2021,ITF22,3,0.0
1955,2021,NUTS,2021,ITF32,3,0.0
1956,2021,NUTS,2021,ITF33,3,0.0
1957,2021,NUTS,2021,ITF35,3,0.0
1958,2021,NUTS,2021,ITF45,3,0.0
1959,2021,NUTS,2021,ITF46,3,0.0
1960,2021,NUTS,2021,ITF47,3,0.0
1961,2021,NUTS,2021,ITF51,3,0.0
1962,2021,NUTS,2021,ITF61,3,0.0
1963,2021,NUTS,2021,ITF63,3,0.0
1964,2021,NUTS,2021,ITF65,3,0.0
1965,2021,NUTS,2021,ITG13,3,0.0
1966,2021,NUTS,2021,ITG16,3,0.0
1967,2021,NUTS,2021,ITG17,3,0.0
1968,2021,NUTS,2021,ITG2D,3,0.0
1969,2021,NUTS,2021,ITG2F,3,0.0
1970,2021,NUTS,2021,ITH10,3,0.0
1971,2021,NUTS,2021,ITH20,3,0.0
1972,2021,NUTS,2021,ITH31,3,0.0
1973,2021,NUTS,2021,ITH35,3,0.0
1974,2021,NUTS,2021,ITH36,3,0.0
1975,2021,NUTS,2021,ITH42,3,0.0
1976,2021,NUTS,2021,ITH44,3,0.0
1977,2021,NUTS,2021,ITH52,3,0.0
1978,2021,NUTS,2021,ITH54,3,0.0
1979,2021,NUTS,2021,ITH55,3,0.0
1980,2021,NUTS,2021,ITH56,3,0.0
1981,2021,NUTS,2021,ITI12,3,0.0
1982,2021,NUTS,2021,ITI14,3,0.0
1983,2021,NUTS,2021,ITI17,3,0.0
1984,2021,NUTS,2021,ITI19,3,0.0
1985,2021,NUTS,2021,ITI21,3,0.0
1986,2021,NUTS,2021,ITI31,3,0.0
1987,2021,NUTS,2021,ITI32,3,0.0
1988,2021,NUTS,2021,ITI33,3,0.0
1989,2021,NUTS,2021,ITI41,3,0.0
1990,2021,NUTS,2021,ITI43,3,0.0
1991,2021,NUTS,2021,ITI45,3,0.0
1992,2021,NUTS,2021,LT011,3,0.0
1993,2021,NUTS,2021,LT022,3,0.0
1994,2021,NUTS,2021,LT023,3,0.0
1995,2021,NUTS,2021,LU000,3,0.0
1996,2021,NUTS,2021,LV005,3,0.0
1997,2021,NUTS,2021,LV006,3,0.0
1998,2021,NUTS,2021,LV009,3,0.0
1999,2021,NUTS,2021,ME000,3,0.0
2000,2021,NUTS,2021,MK006,3,0.0
2001,2021,NUTS,2021,MK008,3,0.0
2002,2021,NUTS,2021,MT001,3,0.0
2003,2021,NUTS,2021,NL113,3,0.0
2004,2021,NUTS,2021,NL124,3,0.0
2005,2021,NUTS,2021,NL133,3,0.0
2006,2021,NUTS,2021,NL211,3,0.0
2007,2021,NUTS,2021,NL213,3,0.0
2008,2021,NUTS,2021,NL221,3,26.51
2009,2021,NUTS,2021,NL226,3,0.0
2010,2021,NUTS,2021,NL230,3,0.0
2011,2021,NUTS,2021,NL310,3,8.45
2012,2021,NUTS,2021,NL321,3,0.0
2013,2021,NUTS,2021,NL324,3,0.0
2014,2021,NUTS,2021,NL329,3,2.51
2015,2021,NUTS,2021,NL332,3,0.0
2016,2021,NUTS,2021,NL333,3,0.0
2017,2021,NUTS,2021,NL337,3,0.0
2018,2021,NUTS,2021,NL33C,3,4.49
2019,2021,NUTS,2021,NL411,3,0.0
2020,2021,NUTS,2021,NL412,3,0.0
2021,2021,NUTS,2021,NL413,3,0.0
2022,2021,NUTS,2021,NL414,3,0.0
2023,2021,NUTS,2021,NL423,3,0.0
2024,2021,NUTS,2021,NO020,3,0.0
2025,2021,NUTS,2021,NO060,3,0.0
2026,2021,NUTS,2021,NO071,3,0.0
2027,2021,NUTS,2021,NO074,3,0.0
2028,2021,NUTS,2021,NO081,3,0.0
2029,2021,NUTS,2021,NO082,3,0.0
2030,2021,NUTS,2021,NO092,3,0.0
2031,2021,NUTS,2021,NO0A1,3,0.0
2032,2021,NUTS,2021,NO0A2,3,0.0
2033,2021,NUTS,2021,NO0A3,3,0.0
2034,2021,NUTS,2021,PL213,3,0.0
2035,2021,NUTS,2021,PL224,3,0.0
2036,2021,NUTS,2021,PL225,3,0.0
2037,2021,NUTS,2021,PL229,3,0.0
2038,2021,NUTS,2021,PL22A,3,0.0
2039,2021,NUTS,2021,PL415,3,0.0
2040,2021,NUTS,2021,PL424,3,0.0
2041,2021,NUTS,2021,PL426,3,0.0
2042,2021,NUTS,2021,PL432,3,0.0
2043,2021,NUTS,2021,PL514,3,0.0
2044,2021,NUTS,2021,PL524,3,0.0
2045,2021,NUTS,2021,PL613,3,0.0
2046,2021,NUTS,2021,PL622,3,0.0
2047,2021,NUTS,2021,PL633,3,0.0
2048,2021,NUTS,2021,PL711,3,0.0
2049,2021,NUTS,2021,PL721,3,0.0
2050,2021,NUTS,2021,PL814,3,0.0
2051,2021,NUTS,2021,PL823,3,0.0
2052,2021,NUTS,2021,PL841,3,0.0
2053,2021,NUTS,2021,PL842,3,0.0
2054,2021,NUTS,2021,PL911,3,0.0
2055,2021,NUTS,2021,PL913,3,0.0
2056,2021,NUTS,2021,PL921,3,0.0
2057,2021,NUTS,2021,PL925,3,0.0
2058,2021,NUTS,2021,PT112,3,0.0
2059,2021,NUTS,2021,PT119,3,0.0
2060,2021,NUTS,2021,PT11A,3,0.0
2061,2021,NUTS,2021,PT11D,3,0.0
2062,2021,NUTS,2021,PT16D,3,0.0
2063,2021,NUTS,2021,PT16E,3,0.0
2064,2021,NUTS,2021,PT16G,3,0.0
2065,2021,NUTS,2021,PT16J,3,0.0
2066,2021,NUTS,2021,PT170,3,0.0
2067,2021,NUTS,2021,PT200,3,0.0
2068,2021,NUTS,2021,PT300,3,0.0
2069,2021,NUTS,2021,RO111,3,0.0
2070,2021,NUTS,2021,RO113,3,0.0
2071,2021,NUTS,2021,RO122,3,0.0
2072,2021,NUTS,2021,RO126,3,0.0
2073,2021,NUTS,2021,RO213,3,0.0
2074,2021,NUTS,2021,RO215,3,0.0
2075,2021,NUTS,2021,RO321,3,0.0
2076,2021,NUTS,2021,RO411,3,0.0
2077,2021,NUTS,2021,RO421,3,0.0
2078,2021,NUTS,2021,RO424,3,0.0
2079,2021,NUTS,2021,RS110,3,0.0
2080,2021,NUTS,2021,RS123,3,0.0
2081,2021,NUTS,2021,RS214,3,0.0
2082,2021,NUTS,2021,RS225,3,0.0
2083,2021,NUTS,2021,SE110,3,0.0
2084,2021,NUTS,2021,SE121,3,0.0
2085,2021,NUTS,2021,SE123,3,0.0
2086,2021,NUTS,2021,SE124,3,0.0
2087,2021,NUTS,2021,SE125,3,0.0
2088,2021,NUTS,2021,SE211,3,0.0
2089,2021,NUTS,2021,SE213,3,0.0
2090,2021,NUTS,2021,SE221,3,0.0
2091,2021,NUTS,2021,SE224,3,0.0
2092,2021,NUTS,2021,SE231,3,0.0
2093,2021,NUTS,2021,SE232,3,0.0
2094,2021,NUTS,2021,SE311,3,0.0
2095,2021,NUTS,2021,SE312,3,0.0
2096,2021,NUTS,2021,SE321,3,0.0
2097,2021,NUTS,2021,SE331,3,0.0
2098,2021,NUTS,2021,SE332,3,0.0
2099,2021,NUTS,2021,SI032,3,0.0
2100,2021,NUTS,2021,SI041,3,0.0
2101,2021,NUTS,2021,SI043,3,0.0
2102,2021,NUTS,2021,SI044,3,0.0
2103,2021,NUTS,2021,SK010,3,26.51
2104,2021,NUTS,2021,SK021,3,0.0
2105,2021,NUTS,2021,SK023,3,0.0
2106,2021,NUTS,2021,SK031,3,0.0
2107,2021,NUTS,2021,SK032,3,0.0
2108,2021,NUTS,2021,SK042,3,0.0
2109,2021,NUTS,2021,TR100,3,6.22
2110,2021,NUTS,2021,TR211,3,167.92
2111,2021,NUTS,2021,TR212,3,0.0
2112,2021,NUTS,2021,TR213,3,0.0
2113,2021,NUTS,2021,TR221,3,0.0
2114,2021,NUTS,2021,TR222,3,0.0
2115,2021,NUTS,2021,TR310,3,12.59
2116,2021,NUTS,2021,TR321,3,0.0
2117,2021,NUTS,2021,TR322,3,0.0
2118,2021,NUTS,2021,TR331,3,0.0
2119,2021,NUTS,2021,TR332,3,0.0
2120,2021,NUTS,2021,TR334,3,0.0
2121,2021,NUTS,2021,TR411,3,65.0
2122,2021,NUTS,2021,TR412,3,0.0
2123,2021,NUTS,2021,TR421,3,0.0
2124,2021,NUTS,2021,TR422,3,0.0
2125,2021,NUTS,2021,TR423,3,0.0
2126,2021,NUTS,2021,TR424,3,125.94
2127,2021,NUTS,2021,TR425,3,0.0
2128,2021,NUTS,2021,TR510,3,7.37
2129,2021,NUTS,2021,TR521,3,0.0
2130,2021,NUTS,2021,TR522,3,0.0
2131,2021,NUTS,2021,TR611,3,55.97
2132,2021,NUTS,2021,TR613,3,0.0
2133,2021,NUTS,2021,TR621,3,0.0
2134,2021,NUTS,2021,TR622,3,0.0
2135,2021,NUTS,2021,TR631,3,0.0
2136,2021,NUTS,2021,TR633,3,0.0
2137,2021,NUTS,2021,TR711,3,0.0
2138,2021,NUTS,2021,TR712,3,0.0
2139,2021,NUTS,2021,TR715,3,0.0
2140,2021,NUTS,2021,TR721,3,0.0
2141,2021,NUTS,2021,TR722,3,0.0
2142,2021,NUTS,2021,TR811,3,91.59
2143,2021,NUTS,2021,TR812,3,0.0
2144,2021,NUTS,2021,TR813,3,0.0
2145,2021,NUTS,2021,TR821,3,0.0
2146,2021,NUTS,2021,TR822,3,0.0
2147,2021,NUTS,2021,TR823,3,0.0
2148,2021,NUTS,2021,TR831,3,0.0
2149,2021,NUTS,2021,TR832,3,0.0
2150,2021,NUTS,2021,TR833,3,0.0
2151,2021,NUTS,2021,TR834,3,0.0
2152,2021,NUTS,2021,TR901,3,0.0
2153,2021,NUTS,2021,TR902,3,0.0
2154,2021,NUTS,2021,TR903,3,0.0
2155,2021,NUTS,2021,TRA11,3,0.0
2156,2021,NUTS,2021,TRA12,3,0.0
2157,2021,NUTS,2021,TRA13,3,0.0
2158,2021,NUTS,2021,TRA22,3,0.0
2159,2021,NUTS,2021,TRA24,3,0.0
2160,2021,NUTS,2021,TRB11,3,0.0
2161,2021,NUTS,2021,TRB12,3,0.0
2162,2021,NUTS,2021,TRB13,3,0.0
2163,2021,NUTS,2021,TRB22,3,0.0
2164,2021,NUTS,2021,TRB23,3,0.0
2165,2021,NUTS,2021,TRC12,3,0.0
2166,2021,NUTS,2021,TRC21,3,0.0
2167,2021,NUTS,2021,TRC22,3,0.0
2168,2021,NUTS,2021,TRC31,3,0.0
2169,2021,NUTS,2021,TRC32,3,0.0
2170,2021,NUTS,2021,TRC34,3,0.0
2171,2021,NUTS,2021,UKC11,3,0.0
2172,2021,NUTS,2021,UKC12,3,0.0
2173,2021,NUTS,2021,UKC14,3,0.0
2174,2021,NUTS,2021,UKC22,3,0.0
2175,2021,NUTS,2021,UKC23,3,0.0
2176,2021,NUTS,2021,UKD11,3,0.0
2177,2021,NUTS,2021,UKD12,3,0.0
2178,2021,NUTS,2021,UKD33,3,2.34
2179,2021,NUTS,2021,UKD34,3,0.0
2180,2021,NUTS,2021,UKD35,3,0.0
2181,2021,NUTS,2021,UKD36,3,0.0
2182,2021,NUTS,2021,UKD37,3,0.0
2183,2021,NUTS,2021,UKD42,3,0.0
2184,2021,NUTS,2021,UKD44,3,0.0
2185,2021,NUTS,2021,UKD45,3,0.0
2186,2021,NUTS,2021,UKD46,3,0.0
2187,2021,NUTS,2021,UKD47,3,0.0
2188,2021,NUTS,2021,UKD62,3,0.0
2189,2021,NUTS,2021,UKD63,3,0.0
2190,2021,NUTS,2021,UKD71,3,0.0
2191,2021,NUTS,2021,UKD72,3,0.0
2192,2021,NUTS,2021,UKD73,3,0.0
2193,2021,NUTS,2021,UKD74,3,0.0
2194,2021,NUTS,2021,UKE11,3,0.0
2195,2021,NUTS,2021,UKE12,3,0.0
2196,2021,NUTS,2021,UKE13,3,0.0
2197,2021,NUTS,2021,UKE21,3,0.0
2198,2021,NUTS,2021,UKE22,3,0.0
2199,2021,NUTS,2021,UKE31,3,0.0
2200,2021,NUTS,2021,UKE32,3,0.0
2201,2021,NUTS,2021,UKE41,3,0.0
2202,2021,NUTS,2021,UKE42,3,0.0
2203,2021,NUTS,2021,UKE44,3,0.0
2204,2021,NUTS,2021,UKF11,3,0.0
2205,2021,NUTS,2021,UKF14,3,0.0
2206,2021,NUTS,2021,UKF15,3,0.0
2207,2021,NUTS,2021,UKF16,3,0.0
2208,2021,NUTS,2021,UKF21,3,0.0
2209,2021,NUTS,2021,UKF22,3,0.0
2210,2021,NUTS,2021,UKF24,3,0.0
2211,2021,NUTS,2021,UKF25,3,0.0
2212,2021,NUTS,2021,UKF30,3,0.0
2213,2021,NUTS,2021,UKG12,3,0.0
2214,2021,NUTS,2021,UKG13,3,0.0
2215,2021,NUTS,2021,UKG21,3,0.0
2216,2021,NUTS,2021,UKG22,3,0.0
2217,2021,NUTS,2021,UKG23,3,0.0
2218,2021,NUTS,2021,UKG24,3,0.0
2219,2021,NUTS,2021,UKG31,3,0.0
2220,2021,NUTS,2021,UKG33,3,0.0
2221,2021,NUTS,2021,UKG36,3,0.0
2222,2021,NUTS,2021,UKG39,3,0.0
2223,2021,NUTS,2021,UKH11,3,0.0
2224,2021,NUTS,2021,UKH12,3,0.0
2225,2021,NUTS,2021,UKH14,3,0.0
2226,2021,NUTS,2021,UKH17,3,0.0
2227,2021,NUTS,2021,UKH21,3,0.0
2228,2021,NUTS,2021,UKH23,3,3.42
2229,2021,NUTS,2021,UKH25,3,0.0
2230,2021,NUTS,2021,UKH31,3,0.0
2231,2021,NUTS,2021,UKH34,3,0.0
2232,2021,NUTS,2021,UKH35,3,0.0
2233,2021,NUTS,2021,UKH36,3,0.0
2234,2021,NUTS,2021,UKH37,3,0.0
2235,2021,NUTS,2021,UKI31,3,1.14
2236,2021,NUTS,2021,UKI32,3,0.0
2237,2021,NUTS,2021,UKI33,3,1.48
2238,2021,NUTS,2021,UKI34,3,0.0
2239,2021,NUTS,2021,UKI41,3,0.0
2240,2021,NUTS,2021,UKI42,3,6.62
2241,2021,NUTS,2021,UKI43,3,0.0
2242,2021,NUTS,2021,UKI44,3,0.0
2243,2021,NUTS,2021,UKI45,3,0.0
2244,2021,NUTS,2021,UKI51,3,0.0
2245,2021,NUTS,2021,UKI52,3,0.0
2246,2021,NUTS,2021,UKI53,3,0.0
2247,2021,NUTS,2021,UKI54,3,0.0
2248,2021,NUTS,2021,UKI61,3,0.0
2249,2021,NUTS,2021,UKI62,3,0.0
2250,2021,NUTS,2021,UKI63,3,0.0
2251,2021,NUTS,2021,UKI71,3,0.0
2252,2021,NUTS,2021,UKI72,3,0.0
2253,2021,NUTS,2021,UKI73,3,0.0
2254,2021,NUTS,2021,UKI74,3,0.0
2255,2021,NUTS,2021,UKI75,3,0.0
2256,2021,NUTS,2021,UKJ11,3,0.0
2257,2021,NUTS,2021,UKJ13,3,0.0
2258,2021,NUTS,2021,UKJ14,3,0.0
2259,2021,NUTS,2021,UKJ21,3,0.0
2260,2021,NUTS,2021,UKJ22,3,0.0
2261,2021,NUTS,2021,UKJ25,3,0.0
2262,2021,NUTS,2021,UKJ26,3,0.0
2263,2021,NUTS,2021,UKJ27,3,0.0
2264,2021,NUTS,2021,UKJ28,3,0.0
2265,2021,NUTS,2021,UKJ31,3,0.0
2266,2021,NUTS,2021,UKJ32,3,0.0
2267,2021,NUTS,2021,UKJ34,3,0.0
2268,2021,NUTS,2021,UKJ36,3,0.0
2269,2021,NUTS,2021,UKJ37,3,0.0
2270,2021,NUTS,2021,UKJ41,3,0.0
2271,2021,NUTS,2021,UKJ44,3,0.0
2272,2021,NUTS,2021,UKJ45,3,0.0
2273,2021,NUTS,2021,UKJ46,3,0.0
2274,2021,NUTS,2021,UKK11,3,0.0
2275,2021,NUTS,2021,UKK12,3,0.0
2276,2021,NUTS,2021,UKK13,3,0.0
2277,2021,NUTS,2021,UKK14,3,0.0
2278,2021,NUTS,2021,UKK15,3,0.0
2279,2021,NUTS,2021,UKK23,3,0.0
2280,2021,NUTS,2021,UKK24,3,0.0
2281,2021,NUTS,2021,UKK25,3,0.0
2282,2021,NUTS,2021,UKK30,3,0.0
2283,2021,NUTS,2021,UKK41,3,0.0
2284,2021,NUTS,2021,UKK43,3,0.0
2285,2021,NUTS,2021,UKL12,3,0.0
2286,2021,NUTS,2021,UKL15,3,0.0
2287,2021,NUTS,2021,UKL16,3,0.0
2288,2021,NUTS,2021,UKL17,3,0.0
2289,2021,NUTS,2021,UKL18,3,0.0
2290,2021,NUTS,2021,UKL21,3,0.0
2291,2021,NUTS,2021,UKL22,3,0.0
2292,2021,NUTS,2021,UKL23,3,0.0
2293,2021,NUTS,2021,UKM50,3,0.0
2294,2021,NUTS,2021,UKM62,3,0.0
2295,2021,NUTS,2021,UKM63,3,0.0
2296,2021,NUTS,2021,UKM66,3,0.0
2297,2021,NUTS,2021,UKM71,3,0.0
2298,2021,NUTS,2021,UKM72,3,0.0
2299,2021,NUTS,2021,UKM73,3,0.0
2300,2021,NUTS,2021,UKM75,3,2.23
2301,2021,NUTS,2021,UKM76,3,0.0
2302,2021,NUTS,2021,UKM77,3,27.6
2303,2021,NUTS,2021,UKM81,3,0.0
2304,2021,NUTS,2021,UKM82,3,2.89
2305,2021,NUTS,2021,UKM83,3,0.0
2306,2021,NUTS,2021,UKM84,3,0.0
2307,2021,NUTS,2021,UKM91,3,0.0
2308,2021,NUTS,2021,UKM92,3,0.0
2309,2021,NUTS,2021,UKM93,3,0.0
2310,2021,NUTS,2021,UKM94,3,0.0
2311,2021,NUTS,2021,UKM95,3,0.0
2312,2021,NUTS,2021,UKN06,3,0.0
2313,2021,NUTS,2021,UKN07,3,0.0
2314,2021,NUTS,2021,UKN0A,3,0.0
2315,2021,NUTS,2021,UKN0D,3,0.0
2316,2021,NUTS,2021,UKN0E,3,0.0
