year,region_type,region_year_spec,region_id,region_level,deep_learning_count
1194,2016.0,NUTS,2016,NL4,1,8
1195,2016.0,NUTS,2016,NL41,2,8
1196,2016.0,NUTS,2016,NL412,3,3
1197,2016.0,NUTS,2016,NL414,3,5
1198,2016.0,NUTS,2016,NO,0,1
1199,2016.0,NUTS,2016,NO0,1,1
1200,2016.0,NUTS,2016,NO06,2,1
1201,2016.0,NUTS,2016,NO060,3,1
1202,2016.0,NUTS,2016,PL,0,13
1203,2016.0,NUTS,2016,PL2,1,3
1204,2016.0,NUTS,2016,PL21,2,2
1205,2016.0,NUTS,2016,PL213,3,2
1206,2016.0,NUTS,2016,PL22,2,1
1207,2016.0,NUTS,2016,PL224,3,1
1208,2016.0,NUTS,2016,PL4,1,2
1209,2016.0,NUTS,2016,PL41,2,2
1210,2016.0,NUTS,2016,PL415,3,2
1211,2016.0,NUTS,2016,PL5,1,3
1212,2016.0,NUTS,2016,PL51,2,3
1213,2016.0,NUTS,2016,PL514,3,3
1214,2016.0,NUTS,2016,PL7,1,2
1215,2016.0,NUTS,2016,PL71,2,2
1216,2016.0,NUTS,2016,PL711,3,2
1217,2016.0,NUTS,2016,PL9,1,3
1218,2016.0,NUTS,2016,PL91,2,3
1219,2016.0,NUTS,2016,PL911,3,3
1220,2016.0,NUTS,2016,PT,0,4
1221,2016.0,NUTS,2016,PT1,1,4
1222,2016.0,NUTS,2016,PT16,2,3
1223,2016.0,NUTS,2016,PT16D,3,1
1224,2016.0,NUTS,2016,PT16E,3,2
1225,2016.0,NUTS,2016,PT17,2,1
1226,2016.0,NUTS,2016,PT170,3,1
1227,2016.0,NUTS,2016,RS,0,2
1228,2016.0,NUTS,2016,RS1,1,2
1229,2016.0,NUTS,2016,RS11,2,1
1230,2016.0,NUTS,2016,RS110,3,1
1231,2016.0,NUTS,2016,RS12,2,1
1232,2016.0,NUTS,2016,RS123,3,1
1233,2016.0,NUTS,2016,SE,0,6
1234,2016.0,NUTS,2016,SE1,1,6
1235,2016.0,NUTS,2016,SE11,2,4
1236,2016.0,NUTS,2016,SE110,3,4
1237,2016.0,NUTS,2016,SE12,2,2
1238,2016.0,NUTS,2016,SE123,3,2
1239,2016.0,NUTS,2016,SI,0,2
1240,2016.0,NUTS,2016,SI0,1,2
1241,2016.0,NUTS,2016,SI04,2,2
1242,2016.0,NUTS,2016,SI041,3,2
1243,2016.0,NUTS,2016,TR,0,7
1244,2016.0,NUTS,2016,TR1,1,3
1245,2016.0,NUTS,2016,TR10,2,3
1246,2016.0,NUTS,2016,TR100,3,3
1247,2016.0,NUTS,2016,TR5,1,4
1248,2016.0,NUTS,2016,TR51,2,4
1249,2016.0,NUTS,2016,TR510,3,4
1250,2016.0,NUTS,2016,UK,0,119
1251,2016.0,NUTS,2016,UKC,1,1
1252,2016.0,NUTS,2016,UKC2,2,1
1253,2016.0,NUTS,2016,UKC22,3,1
1254,2016.0,NUTS,2016,UKD,1,3
1255,2016.0,NUTS,2016,UKD3,2,2
1256,2016.0,NUTS,2016,UKD33,3,2
1257,2016.0,NUTS,2016,UKD7,2,1
1258,2016.0,NUTS,2016,UKD72,3,1
1259,2016.0,NUTS,2016,UKE,1,2
1260,2016.0,NUTS,2016,UKE4,2,2
1261,2016.0,NUTS,2016,UKE42,3,2
1262,2016.0,NUTS,2016,UKF,1,3
1263,2016.0,NUTS,2016,UKF1,2,3
1264,2016.0,NUTS,2016,UKF14,3,3
1265,2016.0,NUTS,2016,UKG,1,4
1266,2016.0,NUTS,2016,UKG3,2,4
1267,2016.0,NUTS,2016,UKG31,3,4
1268,2016.0,NUTS,2016,UKH,1,21
1269,2016.0,NUTS,2016,UKH1,2,21
1270,2016.0,NUTS,2016,UKH12,3,21
1271,2016.0,NUTS,2016,UKI,1,28
1272,2016.0,NUTS,2016,UKI3,2,19
1273,2016.0,NUTS,2016,UKI32,3,4
1274,2016.0,NUTS,2016,UKI33,3,15
1275,2016.0,NUTS,2016,UKI4,2,9
1276,2016.0,NUTS,2016,UKI42,3,9
1277,2016.0,NUTS,2016,UKJ,1,33
1278,2016.0,NUTS,2016,UKJ1,2,29
1279,2016.0,NUTS,2016,UKJ14,3,29
1280,2016.0,NUTS,2016,UKJ2,2,4
1281,2016.0,NUTS,2016,UKJ25,3,4
1282,2016.0,NUTS,2016,UKK,1,5
1283,2016.0,NUTS,2016,UKK1,2,3
1284,2016.0,NUTS,2016,UKK11,3,1
1285,2016.0,NUTS,2016,UKK12,3,2
1286,2016.0,NUTS,2016,UKK4,2,2
1287,2016.0,NUTS,2016,UKK43,3,2
1288,2016.0,NUTS,2016,UKM,1,19
1289,2016.0,NUTS,2016,UKM7,2,18
1290,2016.0,NUTS,2016,UKM75,3,16
1291,2016.0,NUTS,2016,UKM77,3,2
1292,2016.0,NUTS,2016,UKM8,2,1
1293,2016.0,NUTS,2016,UKM82,3,1
1294,2017.0,NUTS,2016,AT,0,32
1295,2017.0,NUTS,2016,AT1,1,15
1296,2017.0,NUTS,2016,AT12,2,3
1297,2017.0,NUTS,2016,AT127,3,3
1298,2017.0,NUTS,2016,AT13,2,12
1299,2017.0,NUTS,2016,AT130,3,12
1300,2017.0,NUTS,2016,AT2,1,9
1301,2017.0,NUTS,2016,AT22,2,9
1302,2017.0,NUTS,2016,AT221,3,9
1303,2017.0,NUTS,2016,AT3,1,8
1304,2017.0,NUTS,2016,AT31,2,3
1305,2017.0,NUTS,2016,AT312,3,3
1306,2017.0,NUTS,2016,AT33,2,5
1307,2017.0,NUTS,2016,AT332,3,5
1308,2017.0,NUTS,2016,BE,0,8
1309,2017.0,NUTS,2016,BE2,1,7
1310,2017.0,NUTS,2016,BE23,2,6
1311,2017.0,NUTS,2016,BE234,3,6
1312,2017.0,NUTS,2016,BE24,2,1
1313,2017.0,NUTS,2016,BE242,3,1
1314,2017.0,NUTS,2016,BE3,1,1
1315,2017.0,NUTS,2016,BE33,2,1
1316,2017.0,NUTS,2016,BE332,3,1
1317,2017.0,NUTS,2016,BG,0,1
1318,2017.0,NUTS,2016,BG4,1,1
1319,2017.0,NUTS,2016,BG41,2,1
1320,2017.0,NUTS,2016,BG411,3,1
1321,2017.0,NUTS,2016,CH,0,85
1322,2017.0,NUTS,2016,CH0,1,85
1323,2017.0,NUTS,2016,CH01,2,28
1324,2017.0,NUTS,2016,CH011,3,22
1325,2017.0,NUTS,2016,CH012,3,4
1326,2017.0,NUTS,2016,CH013,3,2
1327,2017.0,NUTS,2016,CH02,2,8
1328,2017.0,NUTS,2016,CH021,3,1
1329,2017.0,NUTS,2016,CH022,3,5
1330,2017.0,NUTS,2016,CH025,3,2
1331,2017.0,NUTS,2016,CH03,2,3
1332,2017.0,NUTS,2016,CH031,3,2
1333,2017.0,NUTS,2016,CH033,3,1
1334,2017.0,NUTS,2016,CH04,2,41
1335,2017.0,NUTS,2016,CH040,3,41
1336,2017.0,NUTS,2016,CH07,2,5
1337,2017.0,NUTS,2016,CH070,3,5
1338,2017.0,NUTS,2016,CZ,0,37
1339,2017.0,NUTS,2016,CZ0,1,37
1340,2017.0,NUTS,2016,CZ01,2,12
1341,2017.0,NUTS,2016,CZ010,3,12
1342,2017.0,NUTS,2016,CZ03,2,1
1343,2017.0,NUTS,2016,CZ032,3,1
1344,2017.0,NUTS,2016,CZ06,2,21
1345,2017.0,NUTS,2016,CZ064,3,21
1346,2017.0,NUTS,2016,CZ08,2,3
1347,2017.0,NUTS,2016,CZ080,3,3
1348,2017.0,NUTS,2016,DE,0,195
1349,2017.0,NUTS,2016,DE1,1,37
1350,2017.0,NUTS,2016,DE11,2,7
1351,2017.0,NUTS,2016,DE111,3,7
1352,2017.0,NUTS,2016,DE12,2,16
1353,2017.0,NUTS,2016,DE122,3,5
1354,2017.0,NUTS,2016,DE125,3,11
1355,2017.0,NUTS,2016,DE13,2,11
1356,2017.0,NUTS,2016,DE131,3,10
1357,2017.0,NUTS,2016,DE138,3,1
1358,2017.0,NUTS,2016,DE14,2,3
1359,2017.0,NUTS,2016,DE142,3,3
1360,2017.0,NUTS,2016,DE2,1,44
1361,2017.0,NUTS,2016,DE21,2,36
1362,2017.0,NUTS,2016,DE212,3,36
1363,2017.0,NUTS,2016,DE22,2,2
1364,2017.0,NUTS,2016,DE222,3,2
1365,2017.0,NUTS,2016,DE25,2,5
1366,2017.0,NUTS,2016,DE252,3,5
1367,2017.0,NUTS,2016,DE27,2,1
1368,2017.0,NUTS,2016,DE271,3,1
1369,2017.0,NUTS,2016,DE3,1,25
1370,2017.0,NUTS,2016,DE30,2,25
1371,2017.0,NUTS,2016,DE300,3,25
1372,2017.0,NUTS,2016,DE4,1,6
1373,2017.0,NUTS,2016,DE40,2,6
1374,2017.0,NUTS,2016,DE404,3,6
1375,2017.0,NUTS,2016,DE5,1,2
1376,2017.0,NUTS,2016,DE50,2,2
1377,2017.0,NUTS,2016,DE501,3,2
1378,2017.0,NUTS,2016,DE6,1,4
1379,2017.0,NUTS,2016,DE60,2,4
1380,2017.0,NUTS,2016,DE600,3,4
1381,2017.0,NUTS,2016,DE7,1,2
1382,2017.0,NUTS,2016,DE71,2,2
1383,2017.0,NUTS,2016,DE712,3,2
1384,2017.0,NUTS,2016,DE9,1,4
1385,2017.0,NUTS,2016,DE92,2,2
1386,2017.0,NUTS,2016,DE929,3,2
1387,2017.0,NUTS,2016,DE94,2,2
1388,2017.0,NUTS,2016,DE943,3,2
1389,2017.0,NUTS,2016,DEA,1,23
1390,2017.0,NUTS,2016,DEA1,2,1
1391,2017.0,NUTS,2016,DEA13,3,1
1392,2017.0,NUTS,2016,DEA2,2,15
1393,2017.0,NUTS,2016,DEA22,3,8
1394,2017.0,NUTS,2016,DEA26,3,1
1395,2017.0,NUTS,2016,DEA2C,3,1
1396,2017.0,NUTS,2016,DEA2D,3,5
1397,2017.0,NUTS,2016,DEA3,2,1
1398,2017.0,NUTS,2016,DEA33,3,1
1399,2017.0,NUTS,2016,DEA4,2,2
1400,2017.0,NUTS,2016,DEA41,3,2
1401,2017.0,NUTS,2016,DEA5,2,4
1402,2017.0,NUTS,2016,DEA51,3,1
1403,2017.0,NUTS,2016,DEA5A,3,3
1404,2017.0,NUTS,2016,DEB,1,12
1405,2017.0,NUTS,2016,DEB3,2,12
1406,2017.0,NUTS,2016,DEB32,3,12
1407,2017.0,NUTS,2016,DEC,1,6
1408,2017.0,NUTS,2016,DEC0,2,6
1409,2017.0,NUTS,2016,DEC01,3,6
1410,2017.0,NUTS,2016,DED,1,27
1411,2017.0,NUTS,2016,DED4,2,25
1412,2017.0,NUTS,2016,DED41,3,13
1413,2017.0,NUTS,2016,DED43,3,12
1414,2017.0,NUTS,2016,DED5,2,2
1415,2017.0,NUTS,2016,DED51,3,2
1416,2017.0,NUTS,2016,DEF,1,3
1417,2017.0,NUTS,2016,DEF0,2,3
1418,2017.0,NUTS,2016,DEF03,3,3
1419,2017.0,NUTS,2016,DK,0,14
1420,2017.0,NUTS,2016,DK0,1,14
1421,2017.0,NUTS,2016,DK01,2,12
1422,2017.0,NUTS,2016,DK011,3,8
1423,2017.0,NUTS,2016,DK012,3,4
1424,2017.0,NUTS,2016,DK04,2,1
1425,2017.0,NUTS,2016,DK042,3,1
1426,2017.0,NUTS,2016,DK05,2,1
1427,2017.0,NUTS,2016,DK050,3,1
1428,2017.0,NUTS,2016,EL,0,12
1429,2017.0,NUTS,2016,EL3,1,4
1430,2017.0,NUTS,2016,EL30,2,4
1431,2017.0,NUTS,2016,EL303,3,4
1432,2017.0,NUTS,2016,EL4,1,3
1433,2017.0,NUTS,2016,EL43,2,3
1434,2017.0,NUTS,2016,EL431,3,1
1435,2017.0,NUTS,2016,EL433,3,2
1436,2017.0,NUTS,2016,EL5,1,5
1437,2017.0,NUTS,2016,EL52,2,2
1438,2017.0,NUTS,2016,EL522,3,2
1439,2017.0,NUTS,2016,EL54,2,3
1440,2017.0,NUTS,2016,EL543,3,3
1441,2017.0,NUTS,2016,ES,0,38
1442,2017.0,NUTS,2016,ES2,1,2
1443,2017.0,NUTS,2016,ES21,2,2
1444,2017.0,NUTS,2016,ES213,3,2
1445,2017.0,NUTS,2016,ES3,1,5
1446,2017.0,NUTS,2016,ES30,2,5
1447,2017.0,NUTS,2016,ES300,3,5
1448,2017.0,NUTS,2016,ES4,1,2
1449,2017.0,NUTS,2016,ES41,2,2
1450,2017.0,NUTS,2016,ES413,3,2
1451,2017.0,NUTS,2016,ES5,1,23
1452,2017.0,NUTS,2016,ES51,2,16
1453,2017.0,NUTS,2016,ES511,3,14
1454,2017.0,NUTS,2016,ES512,3,2
1455,2017.0,NUTS,2016,ES52,2,7
1456,2017.0,NUTS,2016,ES521,3,4
1457,2017.0,NUTS,2016,ES523,3,3
1458,2017.0,NUTS,2016,ES6,1,6
1459,2017.0,NUTS,2016,ES61,2,2
1460,2017.0,NUTS,2016,ES617,3,1
1461,2017.0,NUTS,2016,ES618,3,1
1462,2017.0,NUTS,2016,ES62,2,4
1463,2017.0,NUTS,2016,ES620,3,4
1464,2017.0,NUTS,2016,FI,0,12
1465,2017.0,NUTS,2016,FI1,1,12
1466,2017.0,NUTS,2016,FI19,2,1
1467,2017.0,NUTS,2016,FI193,3,1
1468,2017.0,NUTS,2016,FI1B,2,7
1469,2017.0,NUTS,2016,FI1B1,3,7
1470,2017.0,NUTS,2016,FI1D,2,4
1471,2017.0,NUTS,2016,FI1D2,3,1
1472,2017.0,NUTS,2016,FI1D9,3,3
1473,2017.0,NUTS,2016,FR,0,60
1474,2017.0,NUTS,2016,FR1,1,43
1475,2017.0,NUTS,2016,FR10,2,43
1476,2017.0,NUTS,2016,FR101,3,14
1477,2017.0,NUTS,2016,FR102,3,1
1478,2017.0,NUTS,2016,FR103,3,8
1479,2017.0,NUTS,2016,FR104,3,20
1480,2017.0,NUTS,2016,FRE,1,5
1481,2017.0,NUTS,2016,FRE1,2,5
1482,2017.0,NUTS,2016,FRE11,3,5
1483,2017.0,NUTS,2016,FRG,1,5
1484,2017.0,NUTS,2016,FRG0,2,5
1485,2017.0,NUTS,2016,FRG01,3,1
1486,2017.0,NUTS,2016,FRG04,3,4
1487,2017.0,NUTS,2016,FRH,1,1
1488,2017.0,NUTS,2016,FRH0,2,1
1489,2017.0,NUTS,2016,FRH04,3,1
1490,2017.0,NUTS,2016,FRI,1,1
1491,2017.0,NUTS,2016,FRI1,2,1
1492,2017.0,NUTS,2016,FRI12,3,1
1493,2017.0,NUTS,2016,FRJ,1,2
1494,2017.0,NUTS,2016,FRJ1,2,2
1495,2017.0,NUTS,2016,FRJ12,3,1
1496,2017.0,NUTS,2016,FRJ13,3,1
1497,2017.0,NUTS,2016,FRK,1,1
1498,2017.0,NUTS,2016,FRK2,2,1
1499,2017.0,NUTS,2016,FRK26,3,1
1500,2017.0,NUTS,2016,FRL,1,2
1501,2017.0,NUTS,2016,FRL0,2,2
1502,2017.0,NUTS,2016,FRL04,3,1
1503,2017.0,NUTS,2016,FRL06,3,1
1504,2017.0,NUTS,2016,HU,0,7
1505,2017.0,NUTS,2016,HU1,1,7
1506,2017.0,NUTS,2016,HU11,2,7
1507,2017.0,NUTS,2016,HU110,3,7
1508,2017.0,NUTS,2016,IE,0,6
1509,2017.0,NUTS,2016,IE0,1,6
1510,2017.0,NUTS,2016,IE04,2,3
1511,2017.0,NUTS,2016,IE042,3,3
1512,2017.0,NUTS,2016,IE05,2,2
1513,2017.0,NUTS,2016,IE053,3,2
1514,2017.0,NUTS,2016,IE06,2,1
1515,2017.0,NUTS,2016,IE061,3,1
1516,2017.0,NUTS,2016,IT,0,77
1517,2017.0,NUTS,2016,ITC,1,7
1518,2017.0,NUTS,2016,ITC3,2,3
1519,2017.0,NUTS,2016,ITC33,3,3
1520,2017.0,NUTS,2016,ITC4,2,4
1521,2017.0,NUTS,2016,ITC4C,3,4
1522,2017.0,NUTS,2016,ITF,1,5
1523,2017.0,NUTS,2016,ITF1,2,1
1524,2017.0,NUTS,2016,ITF12,3,1
1525,2017.0,NUTS,2016,ITF3,2,3
1526,2017.0,NUTS,2016,ITF33,3,3
1527,2017.0,NUTS,2016,ITF6,2,1
1528,2017.0,NUTS,2016,ITF61,3,1
1529,2017.0,NUTS,2016,ITG,1,3
1530,2017.0,NUTS,2016,ITG2,2,3
1531,2017.0,NUTS,2016,ITG27,3,3
1532,2017.0,NUTS,2016,ITH,1,20
1533,2017.0,NUTS,2016,ITH2,2,14
1534,2017.0,NUTS,2016,ITH20,3,14
1535,2017.0,NUTS,2016,ITH4,2,2
1536,2017.0,NUTS,2016,ITH42,3,1
1537,2017.0,NUTS,2016,ITH44,3,1
1538,2017.0,NUTS,2016,ITH5,2,4
1539,2017.0,NUTS,2016,ITH54,3,1
1540,2017.0,NUTS,2016,ITH55,3,3
1541,2017.0,NUTS,2016,ITI,1,42
1542,2017.0,NUTS,2016,ITI1,2,28
1543,2017.0,NUTS,2016,ITI12,3,3
1544,2017.0,NUTS,2016,ITI14,3,19
1545,2017.0,NUTS,2016,ITI17,3,5
1546,2017.0,NUTS,2016,ITI19,3,1
1547,2017.0,NUTS,2016,ITI2,2,2
1548,2017.0,NUTS,2016,ITI21,3,2
1549,2017.0,NUTS,2016,ITI3,2,1
1550,2017.0,NUTS,2016,ITI32,3,1
1551,2017.0,NUTS,2016,ITI4,2,11
1552,2017.0,NUTS,2016,ITI43,3,11
1553,2017.0,NUTS,2016,LU,0,2
1554,2017.0,NUTS,2016,LU0,1,2
1555,2017.0,NUTS,2016,LU00,2,2
1556,2017.0,NUTS,2016,LU000,3,2
1557,2017.0,NUTS,2016,NL,0,57
1558,2017.0,NUTS,2016,NL1,1,1
1559,2017.0,NUTS,2016,NL11,2,1
1560,2017.0,NUTS,2016,NL113,3,1
1561,2017.0,NUTS,2016,NL2,1,22
1562,2017.0,NUTS,2016,NL21,2,2
1563,2017.0,NUTS,2016,NL213,3,2
1564,2017.0,NUTS,2016,NL22,2,20
1565,2017.0,NUTS,2016,NL226,3,20
1566,2017.0,NUTS,2016,NL3,1,26
1567,2017.0,NUTS,2016,NL31,2,2
1568,2017.0,NUTS,2016,NL310,3,2
1569,2017.0,NUTS,2016,NL32,2,14
1570,2017.0,NUTS,2016,NL329,3,14
1571,2017.0,NUTS,2016,NL33,2,10
1572,2017.0,NUTS,2016,NL333,3,5
1573,2017.0,NUTS,2016,NL337,3,1
1574,2017.0,NUTS,2016,NL33C,3,4
1575,2017.0,NUTS,2016,NL4,1,8
1576,2017.0,NUTS,2016,NL41,2,6
1577,2017.0,NUTS,2016,NL412,3,2
1578,2017.0,NUTS,2016,NL414,3,4
1579,2017.0,NUTS,2016,NL42,2,2
1580,2017.0,NUTS,2016,NL423,3,2
1581,2017.0,NUTS,2016,NO,0,5
1582,2017.0,NUTS,2016,NO0,1,5
1583,2017.0,NUTS,2016,NO01,2,1
1584,2017.0,NUTS,2016,NO011,3,1
1585,2017.0,NUTS,2016,NO04,2,2
1586,2017.0,NUTS,2016,NO042,3,1
1587,2017.0,NUTS,2016,NO043,3,1
1588,2017.0,NUTS,2016,NO06,2,1
1589,2017.0,NUTS,2016,NO060,3,1
1590,2017.0,NUTS,2016,NO07,2,1
1591,2017.0,NUTS,2016,NO072,3,1
1592,2017.0,NUTS,2016,PL,0,22
1593,2017.0,NUTS,2016,PL2,1,6
1594,2017.0,NUTS,2016,PL21,2,6
1595,2017.0,NUTS,2016,PL213,3,6
1596,2017.0,NUTS,2016,PL4,1,1
1597,2017.0,NUTS,2016,PL41,2,1
1598,2017.0,NUTS,2016,PL415,3,1
1599,2017.0,NUTS,2016,PL5,1,2
1600,2017.0,NUTS,2016,PL51,2,2
1601,2017.0,NUTS,2016,PL514,3,2
1602,2017.0,NUTS,2016,PL7,1,5
1603,2017.0,NUTS,2016,PL71,2,5
1604,2017.0,NUTS,2016,PL711,3,5
1605,2017.0,NUTS,2016,PL9,1,8
1606,2017.0,NUTS,2016,PL91,2,8
1607,2017.0,NUTS,2016,PL911,3,8
1608,2017.0,NUTS,2016,PT,0,9
1609,2017.0,NUTS,2016,PT1,1,9
1610,2017.0,NUTS,2016,PT16,2,4
1611,2017.0,NUTS,2016,PT16E,3,4
1612,2017.0,NUTS,2016,PT17,2,5
1613,2017.0,NUTS,2016,PT170,3,5
1614,2017.0,NUTS,2016,RO,0,3
1615,2017.0,NUTS,2016,RO3,1,3
1616,2017.0,NUTS,2016,RO32,2,3
1617,2017.0,NUTS,2016,RO321,3,3
1618,2017.0,NUTS,2016,SE,0,15
1619,2017.0,NUTS,2016,SE1,1,10
1620,2017.0,NUTS,2016,SE11,2,4
1621,2017.0,NUTS,2016,SE110,3,4
1622,2017.0,NUTS,2016,SE12,2,6
1623,2017.0,NUTS,2016,SE121,3,4
1624,2017.0,NUTS,2016,SE123,3,2
1625,2017.0,NUTS,2016,SE2,1,4
1626,2017.0,NUTS,2016,SE21,2,1
1627,2017.0,NUTS,2016,SE213,3,1
1628,2017.0,NUTS,2016,SE22,2,1
1629,2017.0,NUTS,2016,SE224,3,1
1630,2017.0,NUTS,2016,SE23,2,2
1631,2017.0,NUTS,2016,SE232,3,2
1632,2017.0,NUTS,2016,SE3,1,1
1633,2017.0,NUTS,2016,SE33,2,1
1634,2017.0,NUTS,2016,SE332,3,1
1635,2017.0,NUTS,2016,SI,0,5
1636,2017.0,NUTS,2016,SI0,1,5
1637,2017.0,NUTS,2016,SI04,2,5
1638,2017.0,NUTS,2016,SI041,3,5
1639,2017.0,NUTS,2016,SK,0,1
1640,2017.0,NUTS,2016,SK0,1,1
1641,2017.0,NUTS,2016,SK04,2,1
1642,2017.0,NUTS,2016,SK041,3,1
1643,2017.0,NUTS,2016,TR,0,6
1644,2017.0,NUTS,2016,TR1,1,2
1645,2017.0,NUTS,2016,TR10,2,2
1646,2017.0,NUTS,2016,TR100,3,2
1647,2017.0,NUTS,2016,TR5,1,4
1648,2017.0,NUTS,2016,TR51,2,4
1649,2017.0,NUTS,2016,TR510,3,4
1650,2017.0,NUTS,2016,UK,0,173
1651,2017.0,NUTS,2016,UKD,1,11
1652,2017.0,NUTS,2016,UKD3,2,4
1653,2017.0,NUTS,2016,UKD33,3,4
1654,2017.0,NUTS,2016,UKD4,2,3
1655,2017.0,NUTS,2016,UKD44,3,3
1656,2017.0,NUTS,2016,UKD7,2,4
1657,2017.0,NUTS,2016,UKD72,3,4
1658,2017.0,NUTS,2016,UKE,1,6
1659,2017.0,NUTS,2016,UKE2,2,1
1660,2017.0,NUTS,2016,UKE21,3,1
1661,2017.0,NUTS,2016,UKE3,2,4
1662,2017.0,NUTS,2016,UKE32,3,4
1663,2017.0,NUTS,2016,UKE4,2,1
1664,2017.0,NUTS,2016,UKE42,3,1
1665,2017.0,NUTS,2016,UKF,1,7
1666,2017.0,NUTS,2016,UKF1,2,4
1667,2017.0,NUTS,2016,UKF11,3,2
1668,2017.0,NUTS,2016,UKF14,3,2
1669,2017.0,NUTS,2016,UKF2,2,3
1670,2017.0,NUTS,2016,UKF21,3,1
1671,2017.0,NUTS,2016,UKF22,3,2
1672,2017.0,NUTS,2016,UKG,1,2
1673,2017.0,NUTS,2016,UKG3,2,2
1674,2017.0,NUTS,2016,UKG31,3,2
1675,2017.0,NUTS,2016,UKH,1,33
1676,2017.0,NUTS,2016,UKH1,2,28
1677,2017.0,NUTS,2016,UKH12,3,25
1678,2017.0,NUTS,2016,UKH17,3,3
1679,2017.0,NUTS,2016,UKH3,2,5
1680,2017.0,NUTS,2016,UKH34,3,5
1681,2017.0,NUTS,2016,UKI,1,42
1682,2017.0,NUTS,2016,UKI3,2,31
1683,2017.0,NUTS,2016,UKI31,3,3
1684,2017.0,NUTS,2016,UKI32,3,7
1685,2017.0,NUTS,2016,UKI33,3,21
1686,2017.0,NUTS,2016,UKI4,2,9
1687,2017.0,NUTS,2016,UKI42,3,8
1688,2017.0,NUTS,2016,UKI44,3,1
1689,2017.0,NUTS,2016,UKI6,2,1
1690,2017.0,NUTS,2016,UKI62,3,1
1691,2017.0,NUTS,2016,UKI7,2,1
1692,2017.0,NUTS,2016,UKI74,3,1
1693,2017.0,NUTS,2016,UKJ,1,38
1694,2017.0,NUTS,2016,UKJ1,2,31
1695,2017.0,NUTS,2016,UKJ14,3,31
1696,2017.0,NUTS,2016,UKJ2,2,6
1697,2017.0,NUTS,2016,UKJ25,3,6
1698,2017.0,NUTS,2016,UKJ4,2,1
1699,2017.0,NUTS,2016,UKJ44,3,1
1700,2017.0,NUTS,2016,UKK,1,5
1701,2017.0,NUTS,2016,UKK1,2,2
1702,2017.0,NUTS,2016,UKK11,3,1
1703,2017.0,NUTS,2016,UKK14,3,1
1704,2017.0,NUTS,2016,UKK3,2,1
1705,2017.0,NUTS,2016,UKK30,3,1
1706,2017.0,NUTS,2016,UKK4,2,2
1707,2017.0,NUTS,2016,UKK43,3,2
1708,2017.0,NUTS,2016,UKL,1,3
1709,2017.0,NUTS,2016,UKL1,2,1
1710,2017.0,NUTS,2016,UKL18,3,1
1711,2017.0,NUTS,2016,UKL2,2,2
1712,2017.0,NUTS,2016,UKL22,3,2
1713,2017.0,NUTS,2016,UKM,1,26
1714,2017.0,NUTS,2016,UKM7,2,21
1715,2017.0,NUTS,2016,UKM75,3,19
1716,2017.0,NUTS,2016,UKM77,3,2
1717,2017.0,NUTS,2016,UKM8,2,5
1718,2017.0,NUTS,2016,UKM82,3,5
1719,2018.0,NUTS,2016,AT,0,16
1720,2018.0,NUTS,2016,AT1,1,5
1721,2018.0,NUTS,2016,AT12,2,3
1722,2018.0,NUTS,2016,AT126,3,2
1723,2018.0,NUTS,2016,AT127,3,1
1724,2018.0,NUTS,2016,AT13,2,2
1725,2018.0,NUTS,2016,AT130,3,2
1726,2018.0,NUTS,2016,AT2,1,4
1727,2018.0,NUTS,2016,AT22,2,4
1728,2018.0,NUTS,2016,AT221,3,4
1729,2018.0,NUTS,2016,AT3,1,7
1730,2018.0,NUTS,2016,AT31,2,3
1731,2018.0,NUTS,2016,AT312,3,3
1732,2018.0,NUTS,2016,AT33,2,4
1733,2018.0,NUTS,2016,AT332,3,4
1734,2018.0,NUTS,2016,BE,0,21
1735,2018.0,NUTS,2016,BE1,1,4
1736,2018.0,NUTS,2016,BE10,2,4
1737,2018.0,NUTS,2016,BE100,3,4
1738,2018.0,NUTS,2016,BE2,1,11
1739,2018.0,NUTS,2016,BE21,2,2
1740,2018.0,NUTS,2016,BE211,3,2
1741,2018.0,NUTS,2016,BE23,2,9
1742,2018.0,NUTS,2016,BE234,3,9
1743,2018.0,NUTS,2016,BE3,1,6
1744,2018.0,NUTS,2016,BE32,2,1
1745,2018.0,NUTS,2016,BE323,3,1
1746,2018.0,NUTS,2016,BE33,2,5
1747,2018.0,NUTS,2016,BE332,3,5
1748,2018.0,NUTS,2016,CH,0,91
1749,2018.0,NUTS,2016,CH0,1,91
1750,2018.0,NUTS,2016,CH01,2,27
1751,2018.0,NUTS,2016,CH011,3,22
1752,2018.0,NUTS,2016,CH012,3,1
1753,2018.0,NUTS,2016,CH013,3,4
1754,2018.0,NUTS,2016,CH02,2,15
1755,2018.0,NUTS,2016,CH021,3,11
1756,2018.0,NUTS,2016,CH022,3,3
1757,2018.0,NUTS,2016,CH025,3,1
1758,2018.0,NUTS,2016,CH03,2,3
1759,2018.0,NUTS,2016,CH031,3,2
1760,2018.0,NUTS,2016,CH033,3,1
1761,2018.0,NUTS,2016,CH04,2,41
1762,2018.0,NUTS,2016,CH040,3,41
1763,2018.0,NUTS,2016,CH07,2,5
1764,2018.0,NUTS,2016,CH070,3,5
1765,2018.0,NUTS,2016,CY,0,6
1766,2018.0,NUTS,2016,CY0,1,6
1767,2018.0,NUTS,2016,CY00,2,6
1768,2018.0,NUTS,2016,CY000,3,6
