year,region_type,region_year_spec,region_id,region_level,artificial_intelligence_lq
4916,2017.0,NUTS,2016,FRI1,2,0.4094726359448013
4917,2017.0,NUTS,2016,FRI2,2,1.2369485877499207
4918,2017.0,NUTS,2016,FRI3,2,1.2369485877499207
4919,2017.0,NUTS,2016,FRJ1,2,0.7563507288152381
4920,2017.0,NUTS,2016,FRJ2,2,1.07951876749084
4921,2017.0,NUTS,2016,FRK2,2,0.1321173391455189
4922,2017.0,NUTS,2016,FRL0,2,0.16807793973671956
4923,2017.0,NUTS,2016,FRY4,2,0.0
4924,2017.0,NUTS,2016,HR03,2,0.0
4925,2017.0,NUTS,2016,HR04,2,0.3166588384639797
4926,2017.0,NUTS,2016,HU11,2,0.3886484988700657
4927,2017.0,NUTS,2016,HU12,2,0.0
4928,2017.0,NUTS,2016,HU21,2,0.0
4929,2017.0,NUTS,2016,HU22,2,0.0
4930,2017.0,NUTS,2016,HU23,2,0.0
4931,2017.0,NUTS,2016,HU32,2,0.0
4932,2017.0,NUTS,2016,HU33,2,0.0
4933,2017.0,NUTS,2016,IE04,2,2.748774639444268
4934,2017.0,NUTS,2016,IE05,2,1.5566094587414732
4935,2017.0,NUTS,2016,IE06,2,1.1751011583624245
4936,2017.0,NUTS,2016,IS00,2,0.3620337329999768
4937,2017.0,NUTS,2016,ITC1,2,0.27641309223461913
4938,2017.0,NUTS,2016,ITC3,2,1.7622281250135858
4939,2017.0,NUTS,2016,ITC4,2,0.7960390356670779
4940,2017.0,NUTS,2016,ITF1,2,0.7710848339220285
4941,2017.0,NUTS,2016,ITF3,2,0.5472214950414396
4942,2017.0,NUTS,2016,ITF4,2,0.20195078983672177
4943,2017.0,NUTS,2016,ITF5,2,0.0
4944,2017.0,NUTS,2016,ITF6,2,3.9582354807997455
4945,2017.0,NUTS,2016,ITG1,2,0.3271268992396484
4946,2017.0,NUTS,2016,ITG2,2,1.3532428994187167
4947,2017.0,NUTS,2016,ITH1,2,3.298529567333122
4948,2017.0,NUTS,2016,ITH2,2,3.4291644016829483
4949,2017.0,NUTS,2016,ITH3,2,0.3822330399913918
4950,2017.0,NUTS,2016,ITH4,2,0.30803388955640043
4951,2017.0,NUTS,2016,ITH5,2,0.4398039423110829
4952,2017.0,NUTS,2016,ITI1,2,1.8560745932095752
4953,2017.0,NUTS,2016,ITI2,2,0.8937951085676845
4954,2017.0,NUTS,2016,ITI3,2,0.3880623020391908
4955,2017.0,NUTS,2016,ITI4,2,0.6805769396148118
4956,2017.0,NUTS,2016,LI00,2,9.895588701999365
4957,2017.0,NUTS,2016,LT01,2,0.0
4958,2017.0,NUTS,2016,LT02,2,0.0
4959,2017.0,NUTS,2016,LU00,2,2.0195078983672174
4960,2017.0,NUTS,2016,LV00,2,0.0
4961,2017.0,NUTS,2016,ME00,2,0.0
4962,2017.0,NUTS,2016,MK00,2,0.0
4963,2017.0,NUTS,2016,MT00,2,2.3989305944240886
4964,2017.0,NUTS,2016,NL11,2,1.1641869061175725
4965,2017.0,NUTS,2016,NL13,2,0.0
4966,2017.0,NUTS,2016,NL21,2,1.1874706442399239
4967,2017.0,NUTS,2016,NL22,2,1.666020739378703
4968,2017.0,NUTS,2016,NL31,2,0.565462211542821
4969,2017.0,NUTS,2016,NL32,2,1.4843383052999046
4970,2017.0,NUTS,2016,NL33,2,0.8861721225671073
4971,2017.0,NUTS,2016,NL41,2,2.9986632430301103
4972,2017.0,NUTS,2016,NL42,2,2.827311057714104
4973,2017.0,NUTS,2016,NO01,2,0.5855377930177139
4974,2017.0,NUTS,2016,NO03,2,0.0
4975,2017.0,NUTS,2016,NO04,2,3.4634560456997776
4976,2017.0,NUTS,2016,NO05,2,0.28682865802896707
4977,2017.0,NUTS,2016,NO06,2,1.1202553247546452
4978,2017.0,NUTS,2016,NO07,2,3.9582354807997455
4979,2017.0,NUTS,2016,PL21,2,0.9545583956912571
4980,2017.0,NUTS,2016,PL22,2,0.5820934530587861
4981,2017.0,NUTS,2016,PL41,2,0.6671183394606314
4982,2017.0,NUTS,2016,PL42,2,0.0
4983,2017.0,NUTS,2016,PL43,2,0.7330065705184715
4984,2017.0,NUTS,2016,PL51,2,1.3304993212772254
4985,2017.0,NUTS,2016,PL52,2,0.0
4986,2017.0,NUTS,2016,PL61,2,0.0
4987,2017.0,NUTS,2016,PL62,2,0.0
4988,2017.0,NUTS,2016,PL63,2,0.5074660872820187
4989,2017.0,NUTS,2016,PL71,2,1.1202553247546452
4990,2017.0,NUTS,2016,PL72,2,0.0
4991,2017.0,NUTS,2016,PL81,2,0.0
4992,2017.0,NUTS,2016,PL82,2,0.0
4993,2017.0,NUTS,2016,PL84,2,0.0
4994,2017.0,NUTS,2016,PL91,2,0.5093317714264379
4995,2017.0,NUTS,2016,PT11,2,0.4575994775491036
4996,2017.0,NUTS,2016,PT16,2,0.9151989550982071
4997,2017.0,NUTS,2016,PT17,2,1.4797141984298117
4998,2017.0,NUTS,2016,PT18,2,0.0
4999,2017.0,NUTS,2016,PT30,2,0.0
5000,2017.0,NUTS,2016,RO11,2,2.1990197115554144
5001,2017.0,NUTS,2016,RO21,2,1.0416409159999331
5002,2017.0,NUTS,2016,RO31,2,0.0
5003,2017.0,NUTS,2016,RO32,2,1.0214801240773537
5004,2017.0,NUTS,2016,RO41,2,0.0
5005,2017.0,NUTS,2016,RS11,2,0.49893724547895957
5006,2017.0,NUTS,2016,RS12,2,0.0
5007,2017.0,NUTS,2016,RS21,2,0.0
5008,2017.0,NUTS,2016,RS22,2,0.0
5009,2017.0,NUTS,2016,SE11,2,0.7249515532600267
5010,2017.0,NUTS,2016,SE12,2,0.8199734517664258
5011,2017.0,NUTS,2016,SE21,2,1.2768501550966922
5012,2017.0,NUTS,2016,SE22,2,0.49477943509996825
5013,2017.0,NUTS,2016,SE23,2,0.8197529102247996
5014,2017.0,NUTS,2016,SE31,2,0.0
5015,2017.0,NUTS,2016,SE32,2,0.0
5016,2017.0,NUTS,2016,SE33,2,0.5937353221199619
5017,2017.0,NUTS,2016,SI03,2,3.2985295673331216
5018,2017.0,NUTS,2016,SI04,2,0.8161310269690198
5019,2017.0,NUTS,2016,SK01,2,0.14769535376118456
5020,2017.0,NUTS,2016,SK02,2,0.0
5021,2017.0,NUTS,2016,SK03,2,0.0
5022,2017.0,NUTS,2016,SK04,2,0.3769748076952139
5023,2017.0,NUTS,2016,TR10,2,0.8208322425621593
5024,2017.0,NUTS,2016,TR21,2,0.0
5025,2017.0,NUTS,2016,TR22,2,0.0
5026,2017.0,NUTS,2016,TR31,2,1.0149321745640374
5027,2017.0,NUTS,2016,TR32,2,0.0
5028,2017.0,NUTS,2016,TR33,2,8.796078846221658
5029,2017.0,NUTS,2016,TR41,2,0.0
5030,2017.0,NUTS,2016,TR42,2,1.0995098557777072
5031,2017.0,NUTS,2016,TR51,2,1.7707895571998866
5032,2017.0,NUTS,2016,TR52,2,2.1990197115554144
5033,2017.0,NUTS,2016,TR61,2,0.0
5034,2017.0,NUTS,2016,TR62,2,0.0
5035,2017.0,NUTS,2016,TR72,2,0.0
5036,2017.0,NUTS,2016,TR82,2,0.0
5037,2017.0,NUTS,2016,TR83,2,0.0
5038,2017.0,NUTS,2016,TR90,2,0.0
5039,2017.0,NUTS,2016,TRA1,2,0.0
5040,2017.0,NUTS,2016,TRA2,2,0.0
5041,2017.0,NUTS,2016,TRB1,2,0.0
5042,2017.0,NUTS,2016,TRB2,2,0.0
5043,2017.0,NUTS,2016,TRC1,2,0.0
5044,2017.0,NUTS,2016,TRC3,2,0.0
5045,2017.0,NUTS,2016,UKC1,2,0.08835347055356575
5046,2017.0,NUTS,2016,UKC2,2,0.6824543932413355
5047,2017.0,NUTS,2016,UKD1,2,0.0
5048,2017.0,NUTS,2016,UKD3,2,0.6043107604274421
5049,2017.0,NUTS,2016,UKD4,2,1.1690990871560432
5050,2017.0,NUTS,2016,UKD6,2,0.0
5051,2017.0,NUTS,2016,UKD7,2,0.7427152668167295
5052,2017.0,NUTS,2016,UKE1,2,0.42108888093614316
5053,2017.0,NUTS,2016,UKE2,2,0.5548928244111794
5054,2017.0,NUTS,2016,UKE3,2,1.6109097886975712
5055,2017.0,NUTS,2016,UKE4,2,0.6108388087653929
5056,2017.0,NUTS,2016,UKF1,2,0.9263955380595151
5057,2017.0,NUTS,2016,UKF2,2,0.8096390756181299
5058,2017.0,NUTS,2016,UKF3,2,3.958235480799746
5059,2017.0,NUTS,2016,UKG1,2,0.6530083915024962
5060,2017.0,NUTS,2016,UKG2,2,0.0
5061,2017.0,NUTS,2016,UKG3,2,0.9325685687748093
5062,2017.0,NUTS,2016,UKH1,2,0.9853013950361998
5063,2017.0,NUTS,2016,UKH2,2,0.43980394231108283
5064,2017.0,NUTS,2016,UKH3,2,6.597059134666243
5065,2017.0,NUTS,2016,UKI3,2,1.3761248510997854
5066,2017.0,NUTS,2016,UKI4,2,2.860443609171692
5067,2017.0,NUTS,2016,UKI5,2,0.0
5068,2017.0,NUTS,2016,UKI6,2,2.827311057714104
5069,2017.0,NUTS,2016,UKI7,2,0.4712185096190174
5070,2017.0,NUTS,2016,UKJ1,2,1.5271350330403501
5071,2017.0,NUTS,2016,UKJ2,2,1.0697933731891205
5072,2017.0,NUTS,2016,UKJ3,2,0.4062705038944021
5073,2017.0,NUTS,2016,UKJ4,2,0.6985121436705435
5074,2017.0,NUTS,2016,UKK1,2,0.4341757382961331
5075,2017.0,NUTS,2016,UKK2,2,0.0
5076,2017.0,NUTS,2016,UKK3,2,9.895588701999365
5077,2017.0,NUTS,2016,UKK4,2,0.45496959549422367
5078,2017.0,NUTS,2016,UKL1,2,0.33831072485467917
5079,2017.0,NUTS,2016,UKL2,2,0.44979948645451656
5080,2017.0,NUTS,2016,UKM5,2,0.9895588701999364
5081,2017.0,NUTS,2016,UKM6,2,19.79117740399873
5082,2017.0,NUTS,2016,UKM7,2,1.3481218288438115
5083,2017.0,NUTS,2016,UKM8,2,0.49032196271168027
5084,2017.0,NUTS,2016,UKN0,2,0.39982176573734807
5085,2017.0,NUTS,2016,AL022,3,0.0
5086,2017.0,NUTS,2016,AT122,3,0.0
5087,2017.0,NUTS,2016,AT123,3,9.895588701999365
5088,2017.0,NUTS,2016,AT124,3,0.0
5089,2017.0,NUTS,2016,AT126,3,1.522398261846056
5090,2017.0,NUTS,2016,AT127,3,3.4419438963476052
5091,2017.0,NUTS,2016,AT130,3,0.771626516278138
5092,2017.0,NUTS,2016,AT211,3,0.0
5093,2017.0,NUTS,2016,AT221,3,1.4896585142794745
5094,2017.0,NUTS,2016,AT223,3,0.0
5095,2017.0,NUTS,2016,AT312,3,3.338270887421473
5096,2017.0,NUTS,2016,AT323,3,1.0697933731891205
5097,2017.0,NUTS,2016,AT332,3,1.6691354437107364
5098,2017.0,NUTS,2016,AT342,3,0.0
5099,2017.0,NUTS,2016,BE100,3,0.4166563663999733
5100,2017.0,NUTS,2016,BE211,3,0.0
5101,2017.0,NUTS,2016,BE213,3,0.706827764428526
5102,2017.0,NUTS,2016,BE221,3,0.0
5103,2017.0,NUTS,2016,BE234,3,1.6416644851243185
5104,2017.0,NUTS,2016,BE241,3,0.0
5105,2017.0,NUTS,2016,BE242,3,0.761199130923028
5106,2017.0,NUTS,2016,BE310,3,0.322682240282588
5107,2017.0,NUTS,2016,BE323,3,0.4123161959166402
5108,2017.0,NUTS,2016,BE332,3,0.8149308342823007
5109,2017.0,NUTS,2016,BG333,3,0.0
5110,2017.0,NUTS,2016,BG411,3,0.8396257080484311
5111,2017.0,NUTS,2016,BG412,3,0.0
5112,2017.0,NUTS,2016,BG413,3,0.0
5113,2017.0,NUTS,2016,BG421,3,0.0
5114,2017.0,NUTS,2016,CH011,3,2.505613805954967
5115,2017.0,NUTS,2016,CH012,3,12.179186094768449
5116,2017.0,NUTS,2016,CH013,3,0.440619905098302
5117,2017.0,NUTS,2016,CH021,3,0.7948264017670171
5118,2017.0,NUTS,2016,CH022,3,2.1990197115554144
5119,2017.0,NUTS,2016,CH023,3,0.0
5120,2017.0,NUTS,2016,CH024,3,1.7991979458180662
5121,2017.0,NUTS,2016,CH025,3,15.832941923198982
5122,2017.0,NUTS,2016,CH031,3,0.5313067759462746
5123,2017.0,NUTS,2016,CH033,3,0.21990197115554141
5124,2017.0,NUTS,2016,CH040,3,2.0082449573383685
5125,2017.0,NUTS,2016,CH055,3,0.0
5126,2017.0,NUTS,2016,CH061,3,0.0
5127,2017.0,NUTS,2016,CH066,3,0.0
5128,2017.0,NUTS,2016,CH070,3,12.722899759713469
5129,2017.0,NUTS,2016,CY000,3,0.4497994864545167
5130,2017.0,NUTS,2016,CZ010,3,0.7018148015602386
5131,2017.0,NUTS,2016,CZ020,3,0.0
5132,2017.0,NUTS,2016,CZ031,3,0.0
5133,2017.0,NUTS,2016,CZ032,3,2.729817572965342
5134,2017.0,NUTS,2016,CZ051,3,0.0
5135,2017.0,NUTS,2016,CZ052,3,0.0
5136,2017.0,NUTS,2016,CZ053,3,0.0
5137,2017.0,NUTS,2016,CZ063,3,0.0
5138,2017.0,NUTS,2016,CZ064,3,3.867241561700901
5139,2017.0,NUTS,2016,CZ071,3,0.0
5140,2017.0,NUTS,2016,CZ072,3,0.0
5141,2017.0,NUTS,2016,CZ080,3,5.277647307732995
5142,2017.0,NUTS,2016,DE111,3,1.4069557396207628
5143,2017.0,NUTS,2016,DE122,3,0.996200204899265
5144,2017.0,NUTS,2016,DE125,3,0.9604037561732487
5145,2017.0,NUTS,2016,DE126,3,2.8273110577141045
5146,2017.0,NUTS,2016,DE131,3,2.726784442328714
5147,2017.0,NUTS,2016,DE138,3,2.1990197115554144
5148,2017.0,NUTS,2016,DE142,3,0.6725157370290831
5149,2017.0,NUTS,2016,DE144,3,1.7761313054870655
5150,2017.0,NUTS,2016,DE212,3,0.7748166419506893
5151,2017.0,NUTS,2016,DE21H,3,0.0
5152,2017.0,NUTS,2016,DE222,3,5.162915844521408
5153,2017.0,NUTS,2016,DE229,3,0.0
5154,2017.0,NUTS,2016,DE232,3,0.0
5155,2017.0,NUTS,2016,DE241,3,9.895588701999365
5156,2017.0,NUTS,2016,DE242,3,1.4936737663395268
5157,2017.0,NUTS,2016,DE252,3,0.6504142808825875
5158,2017.0,NUTS,2016,DE263,3,1.0416409159999331
5159,2017.0,NUTS,2016,DE271,3,0.8421777618722863
5160,2017.0,NUTS,2016,DE300,3,1.444454124256988
5161,2017.0,NUTS,2016,DE402,3,0.5348966865945602
5162,2017.0,NUTS,2016,DE403,3,0.0
5163,2017.0,NUTS,2016,DE404,3,1.9108723010757396
5164,2017.0,NUTS,2016,DE501,3,2.3283738122351445
5165,2017.0,NUTS,2016,DE600,3,0.5883863552540163
5166,2017.0,NUTS,2016,DE711,3,0.6708873696270756
5167,2017.0,NUTS,2016,DE712,3,0.48781071066194054
5168,2017.0,NUTS,2016,DE714,3,0.0
5169,2017.0,NUTS,2016,DE715,3,0.0
5170,2017.0,NUTS,2016,DE719,3,0.0
5171,2017.0,NUTS,2016,DE71C,3,6.597059134666243
5172,2017.0,NUTS,2016,DE721,3,0.0
5173,2017.0,NUTS,2016,DE724,3,0.0
5174,2017.0,NUTS,2016,DE731,3,0.78123068699995
5175,2017.0,NUTS,2016,DE803,3,0.0
5176,2017.0,NUTS,2016,DE80N,3,0.0
5177,2017.0,NUTS,2016,DE911,3,0.2301299698139387
5178,2017.0,NUTS,2016,DE916,3,0.0
5179,2017.0,NUTS,2016,DE91B,3,0.0
5180,2017.0,NUTS,2016,DE91C,3,0.380599565461514
5181,2017.0,NUTS,2016,DE925,3,0.0
5182,2017.0,NUTS,2016,DE929,3,0.8928350708570857
5183,2017.0,NUTS,2016,DE943,3,3.6457432059997665
5184,2017.0,NUTS,2016,DE944,3,0.0
5185,2017.0,NUTS,2016,DEA13,3,0.22748479774711183
5186,2017.0,NUTS,2016,DEA1A,3,0.5820934530587861
5187,2017.0,NUTS,2016,DEA22,3,0.8995989729090331
5188,2017.0,NUTS,2016,DEA23,3,0.1774993489147868
5189,2017.0,NUTS,2016,DEA26,3,0.15341997987595915
5190,2017.0,NUTS,2016,DEA27,3,0.0
5191,2017.0,NUTS,2016,DEA2B,3,0.0
5192,2017.0,NUTS,2016,DEA2C,3,1.24996909919992
5193,2017.0,NUTS,2016,DEA2D,3,0.9983679996082446
5194,2017.0,NUTS,2016,DEA33,3,1.1780462740475435
5195,2017.0,NUTS,2016,DEA41,3,0.6824543932413356
5196,2017.0,NUTS,2016,DEA47,3,0.8481933173142313
5197,2017.0,NUTS,2016,DEA51,3,0.6944272773332889
5198,2017.0,NUTS,2016,DEA52,3,0.39582354807997455
5199,2017.0,NUTS,2016,DEA5A,3,2.729817572965342
5200,2017.0,NUTS,2016,DEB21,3,0.0
5201,2017.0,NUTS,2016,DEB32,3,2.4738971754998413
5202,2017.0,NUTS,2016,DEB33,3,1.9791177403998728
5203,2017.0,NUTS,2016,DEB35,3,0.0
5204,2017.0,NUTS,2016,DEB3J,3,0.0
5205,2017.0,NUTS,2016,DEC01,3,3.269846701530225
5206,2017.0,NUTS,2016,DED21,3,0.0
5207,2017.0,NUTS,2016,DED41,3,1.7991979458180665
5208,2017.0,NUTS,2016,DED43,3,1.837752187514168
5209,2017.0,NUTS,2016,DED51,3,0.49069034885947266
5210,2017.0,NUTS,2016,DEE02,3,0.0
5211,2017.0,NUTS,2016,DEE03,3,0.0
5212,2017.0,NUTS,2016,DEE09,3,0.0
5213,2017.0,NUTS,2016,DEE0B,3,0.0
5214,2017.0,NUTS,2016,DEF01,3,19.79117740399873
5215,2017.0,NUTS,2016,DEF02,3,0.0
5216,2017.0,NUTS,2016,DEF03,3,3.5983958916361325
5217,2017.0,NUTS,2016,DEG03,3,0.0
5218,2017.0,NUTS,2016,DEG05,3,1.649264783666561
5219,2017.0,NUTS,2016,DK011,3,1.1374239887355593
5220,2017.0,NUTS,2016,DK012,3,1.3312451168609012
5221,2017.0,NUTS,2016,DK013,3,0.0
5222,2017.0,NUTS,2016,DK021,3,0.0
5223,2017.0,NUTS,2016,DK031,3,0.0
5224,2017.0,NUTS,2016,DK042,3,0.2777709109333155
5225,2017.0,NUTS,2016,DK050,3,2.120483293285578
5226,2017.0,NUTS,2016,EE001,3,0.0
5227,2017.0,NUTS,2016,EE008,3,0.46567476244702893
5228,2017.0,NUTS,2016,EL301,3,0.0
5229,2017.0,NUTS,2016,EL302,3,0.0
5230,2017.0,NUTS,2016,EL303,3,0.6338811268184648
5231,2017.0,NUTS,2016,EL304,3,0.0
5232,2017.0,NUTS,2016,EL305,3,0.0
5233,2017.0,NUTS,2016,EL411,3,0.0
5234,2017.0,NUTS,2016,EL431,3,1.466013141036943
5235,2017.0,NUTS,2016,EL433,3,0.4947794350999682
5236,2017.0,NUTS,2016,EL434,3,1.9791177403998728
5237,2017.0,NUTS,2016,EL512,3,2.3283738122351445
5238,2017.0,NUTS,2016,EL522,3,1.2632666428084296
5239,2017.0,NUTS,2016,EL526,3,0.0
5240,2017.0,NUTS,2016,EL531,3,0.0
5241,2017.0,NUTS,2016,EL543,3,0.9895588701999365
5242,2017.0,NUTS,2016,EL612,3,0.0
5243,2017.0,NUTS,2016,EL613,3,3.9582354807997455
5244,2017.0,NUTS,2016,EL632,3,0.965423287999938
5245,2017.0,NUTS,2016,EL651,3,0.0
5246,2017.0,NUTS,2016,EL653,3,0.0
5247,2017.0,NUTS,2016,ES111,3,0.8246323918332804
5248,2017.0,NUTS,2016,ES114,3,0.0
5249,2017.0,NUTS,2016,ES120,3,0.8023450298918405
5250,2017.0,NUTS,2016,ES211,3,0.0
5251,2017.0,NUTS,2016,ES212,3,0.0
5252,2017.0,NUTS,2016,ES213,3,1.067573884863002
5253,2017.0,NUTS,2016,ES220,3,0.0
5254,2017.0,NUTS,2016,ES230,3,0.0
5255,2017.0,NUTS,2016,ES243,3,1.0844480769314373
5256,2017.0,NUTS,2016,ES300,3,0.31414567307934493
5257,2017.0,NUTS,2016,ES412,3,0.0
5258,2017.0,NUTS,2016,ES413,3,0.4532330703205817
5259,2017.0,NUTS,2016,ES415,3,0.0
5260,2017.0,NUTS,2016,ES418,3,0.5208204579999666
5261,2017.0,NUTS,2016,ES421,3,1.7991979458180662
5262,2017.0,NUTS,2016,ES432,3,0.0
5263,2017.0,NUTS,2016,ES511,3,1.4885671893605883
5264,2017.0,NUTS,2016,ES512,3,9.895588701999365
5265,2017.0,NUTS,2016,ES513,3,0.0
5266,2017.0,NUTS,2016,ES521,3,2.4738971754998413
5267,2017.0,NUTS,2016,ES522,3,0.0
5268,2017.0,NUTS,2016,ES523,3,0.8680340966666109
5269,2017.0,NUTS,2016,ES532,3,0.0
5270,2017.0,NUTS,2016,ES614,3,0.5107400620386768
5271,2017.0,NUTS,2016,ES615,3,0.0
5272,2017.0,NUTS,2016,ES616,3,0.0
5273,2017.0,NUTS,2016,ES617,3,0.9895588701999364
5274,2017.0,NUTS,2016,ES618,3,0.2570282779740095
5275,2017.0,NUTS,2016,ES620,3,2.4592587306743985
5276,2017.0,NUTS,2016,ES709,3,0.19725425984051892
5277,2017.0,NUTS,2016,FI193,3,0.21512149352172533
5278,2017.0,NUTS,2016,FI195,3,0.0
5279,2017.0,NUTS,2016,FI1B1,3,1.4341432901448354
5280,2017.0,NUTS,2016,FI1C1,3,0.12935410067973027
5281,2017.0,NUTS,2016,FI1C5,3,0.0
5282,2017.0,NUTS,2016,FI1D2,3,0.8604859740869013
5283,2017.0,NUTS,2016,FI1D9,3,1.6492647836665608
5284,2017.0,NUTS,2016,FR101,3,1.1843539233889004
5285,2017.0,NUTS,2016,FR102,3,3.2985295673331216
5286,2017.0,NUTS,2016,FR103,3,4.656747624470289
5287,2017.0,NUTS,2016,FR104,3,1.2468808494180792
5288,2017.0,NUTS,2016,FR105,3,0.16356344961982425
5289,2017.0,NUTS,2016,FR106,3,0.0
5290,2017.0,NUTS,2016,FR107,3,0.0
5291,2017.0,NUTS,2016,FR108,3,0.0
5292,2017.0,NUTS,2016,FRB04,3,0.0
5293,2017.0,NUTS,2016,FRB06,3,0.0
5294,2017.0,NUTS,2016,FRC11,3,0.7916470961599491
5295,2017.0,NUTS,2016,FRC21,3,0.5997326486060222
5296,2017.0,NUTS,2016,FRD11,3,0.0
5297,2017.0,NUTS,2016,FRD22,3,2.3283738122351445
5298,2017.0,NUTS,2016,FRE11,3,3.141456730793449
5299,2017.0,NUTS,2016,FRE22,3,0.0
5300,2017.0,NUTS,2016,FRE23,3,0.0
5301,2017.0,NUTS,2016,FRF11,3,0.09335461039622042
5302,2017.0,NUTS,2016,FRF12,3,0.0
5303,2017.0,NUTS,2016,FRF23,3,1.6492647836665608
5304,2017.0,NUTS,2016,FRF31,3,2.101717954406945
5305,2017.0,NUTS,2016,FRF33,3,0.0
5306,2017.0,NUTS,2016,FRG01,3,0.5654622115428208
5307,2017.0,NUTS,2016,FRG02,3,0.9895588701999364
5308,2017.0,NUTS,2016,FRG04,3,0.6240461343603203
5309,2017.0,NUTS,2016,FRH02,3,0.0
5310,2017.0,NUTS,2016,FRH03,3,2.7212868930498253
5311,2017.0,NUTS,2016,FRH04,3,19.79117740399873
5312,2017.0,NUTS,2016,FRI12,3,0.41231619591664026
5313,2017.0,NUTS,2016,FRI13,3,0.0
5314,2017.0,NUTS,2016,FRI23,3,1.2369485877499207
5315,2017.0,NUTS,2016,FRI32,3,4.947794350999683
5316,2017.0,NUTS,2016,FRI34,3,0.0
5317,2017.0,NUTS,2016,FRJ12,3,9.895588701999365
5318,2017.0,NUTS,2016,FRJ13,3,0.6510255724999583
5319,2017.0,NUTS,2016,FRJ15,3,0.0
5320,2017.0,NUTS,2016,FRJ23,3,1.07951876749084
5321,2017.0,NUTS,2016,FRK21,3,0.0
5322,2017.0,NUTS,2016,FRK24,3,0.32985295673331216
5323,2017.0,NUTS,2016,FRK25,3,0.0
5324,2017.0,NUTS,2016,FRK26,3,0.2229991820168871
5325,2017.0,NUTS,2016,FRK27,3,0.0
5326,2017.0,NUTS,2016,FRK28,3,0.0
5327,2017.0,NUTS,2016,FRL03,3,1.6492647836665608
5328,2017.0,NUTS,2016,FRL04,3,0.08796078846221657
5329,2017.0,NUTS,2016,FRL05,3,0.0
5330,2017.0,NUTS,2016,FRL06,3,2.827311057714104
5331,2017.0,NUTS,2016,FRY40,3,0.0
5332,2017.0,NUTS,2016,HR031,3,0.0
5333,2017.0,NUTS,2016,HR035,3,0.0
5334,2017.0,NUTS,2016,HR036,3,0.0
5335,2017.0,NUTS,2016,HR041,3,0.3699285496074529
5336,2017.0,NUTS,2016,HR04B,3,0.0
5337,2017.0,NUTS,2016,HU110,3,0.3886484988700657
5338,2017.0,NUTS,2016,HU120,3,0.0
5339,2017.0,NUTS,2016,HU213,3,0.0
5340,2017.0,NUTS,2016,HU221,3,0.0
5341,2017.0,NUTS,2016,HU231,3,0.0
5342,2017.0,NUTS,2016,HU321,3,0.0
5343,2017.0,NUTS,2016,HU333,3,0.0
5344,2017.0,NUTS,2016,IE041,3,0.0
5345,2017.0,NUTS,2016,IE042,3,2.827311057714104
5346,2017.0,NUTS,2016,IE051,3,0.7916470961599491
5347,2017.0,NUTS,2016,IE052,3,0.0
5348,2017.0,NUTS,2016,IE053,3,3.4122719662066774
5349,2017.0,NUTS,2016,IE061,3,1.1268997810106038
5350,2017.0,NUTS,2016,IE062,3,1.0697933731891205
5351,2017.0,NUTS,2016,IE063,3,9.895588701999365
5352,2017.0,NUTS,2016,IS001,3,0.36650328525923576
5353,2017.0,NUTS,2016,IS002,3,0.0
5354,2017.0,NUTS,2016,ITC11,3,0.2795364040112815
5355,2017.0,NUTS,2016,ITC12,3,0.0
5356,2017.0,NUTS,2016,ITC33,3,1.7622281250135858
5357,2017.0,NUTS,2016,ITC41,3,4.5671947855381685
5358,2017.0,NUTS,2016,ITC46,3,0.0
5359,2017.0,NUTS,2016,ITC47,3,0.8604859740869013
5360,2017.0,NUTS,2016,ITC48,3,0.0
5361,2017.0,NUTS,2016,ITC4C,3,0.8851152685151488
5362,2017.0,NUTS,2016,ITF11,3,0.30923714693748017
5363,2017.0,NUTS,2016,ITF12,3,7.916470961599491
5364,2017.0,NUTS,2016,ITF14,3,0.0
5365,2017.0,NUTS,2016,ITF32,3,0.5654622115428208
5366,2017.0,NUTS,2016,ITF33,3,1.0640417959139101
5367,2017.0,NUTS,2016,ITF35,3,0.0
5368,2017.0,NUTS,2016,ITF45,3,0.0
5369,2017.0,NUTS,2016,ITF46,3,0.0
5370,2017.0,NUTS,2016,ITF47,3,0.21590375349816798
5371,2017.0,NUTS,2016,ITF51,3,0.0
5372,2017.0,NUTS,2016,ITF61,3,4.302429870434507
5373,2017.0,NUTS,2016,ITF65,3,0.0
5374,2017.0,NUTS,2016,ITG12,3,0.0
5375,2017.0,NUTS,2016,ITG13,3,0.0
5376,2017.0,NUTS,2016,ITG17,3,0.45496959549422367
5377,2017.0,NUTS,2016,ITG25,3,0.0
5378,2017.0,NUTS,2016,ITG27,3,1.4936737663395268
5379,2017.0,NUTS,2016,ITH10,3,3.298529567333122
5380,2017.0,NUTS,2016,ITH20,3,3.4291644016829483
5381,2017.0,NUTS,2016,ITH31,3,1.466013141036943
5382,2017.0,NUTS,2016,ITH32,3,0.0
5383,2017.0,NUTS,2016,ITH35,3,0.0
5384,2017.0,NUTS,2016,ITH36,3,0.3275135740614447
5385,2017.0,NUTS,2016,ITH42,3,1.0416409159999331
5386,2017.0,NUTS,2016,ITH44,3,0.21653366962799483
5387,2017.0,NUTS,2016,ITH52,3,0.0
5388,2017.0,NUTS,2016,ITH54,3,2.6987969187270995
5389,2017.0,NUTS,2016,ITH55,3,0.2936376469436013
5390,2017.0,NUTS,2016,ITH56,3,0.0
