year,region_type,region_year_spec,region_id,region_level,cord_count
6702,2020,NUTS,2016,AL022,3,13
6703,2020,NUTS,2016,AL03,2,4
6704,2020,NUTS,2016,AL035,3,4
6705,2020,NUTS,2016,AT,0,1922
6706,2020,NUTS,2016,AT1,1,1186
6707,2020,NUTS,2016,AT12,2,131
6708,2020,NUTS,2016,AT124,3,62
6709,2020,NUTS,2016,AT126,3,13
6710,2020,NUTS,2016,AT127,3,56
6711,2020,NUTS,2016,AT13,2,1055
6712,2020,NUTS,2016,AT130,3,1055
6713,2020,NUTS,2016,AT2,1,320
6714,2020,NUTS,2016,AT21,2,19
6715,2020,NUTS,2016,AT211,3,19
6716,2020,NUTS,2016,AT22,2,301
6717,2020,NUTS,2016,AT221,3,301
6718,2020,NUTS,2016,AT3,1,416
6719,2020,NUTS,2016,AT31,2,72
6720,2020,NUTS,2016,AT312,3,72
6721,2020,NUTS,2016,AT32,2,50
6722,2020,NUTS,2016,AT323,3,50
6723,2020,NUTS,2016,AT33,2,294
6724,2020,NUTS,2016,AT332,3,294
6725,2020,NUTS,2016,BE,0,2763
6726,2020,NUTS,2016,BE1,1,774
6727,2020,NUTS,2016,BE10,2,774
6728,2020,NUTS,2016,BE100,3,774
6729,2020,NUTS,2016,BE2,1,1515
6730,2020,NUTS,2016,BE21,2,548
6731,2020,NUTS,2016,BE211,3,419
6732,2020,NUTS,2016,BE212,3,7
6733,2020,NUTS,2016,BE213,3,122
6734,2020,NUTS,2016,BE22,2,114
6735,2020,NUTS,2016,BE221,3,114
6736,2020,NUTS,2016,BE23,2,565
6737,2020,NUTS,2016,BE234,3,565
6738,2020,NUTS,2016,BE24,2,278
6739,2020,NUTS,2016,BE241,3,164
6740,2020,NUTS,2016,BE242,3,114
6741,2020,NUTS,2016,BE25,2,10
6742,2020,NUTS,2016,BE251,3,3
6743,2020,NUTS,2016,BE254,3,2
6744,2020,NUTS,2016,BE255,3,5
6745,2020,NUTS,2016,BE3,1,474
6746,2020,NUTS,2016,BE31,2,225
6747,2020,NUTS,2016,BE310,3,225
6748,2020,NUTS,2016,BE32,2,91
6749,2020,NUTS,2016,BE323,3,91
6750,2020,NUTS,2016,BE33,2,152
6751,2020,NUTS,2016,BE332,3,152
6752,2020,NUTS,2016,BE35,2,6
6753,2020,NUTS,2016,BE352,3,6
6754,2020,NUTS,2016,BG,0,187
6755,2020,NUTS,2016,BG3,1,32
6756,2020,NUTS,2016,BG31,2,2
6757,2020,NUTS,2016,BG314,3,2
6758,2020,NUTS,2016,BG32,2,6
6759,2020,NUTS,2016,BG321,3,2
6760,2020,NUTS,2016,BG323,3,4
6761,2020,NUTS,2016,BG33,2,13
6762,2020,NUTS,2016,BG331,3,13
6763,2020,NUTS,2016,BG34,2,11
6764,2020,NUTS,2016,BG344,3,11
6765,2020,NUTS,2016,BG4,1,155
6766,2020,NUTS,2016,BG41,2,142
6767,2020,NUTS,2016,BG411,3,141
6768,2020,NUTS,2016,BG413,3,1
6769,2020,NUTS,2016,BG42,2,13
6770,2020,NUTS,2016,BG421,3,13
6771,2020,NUTS,2016,CH,0,4819
6772,2020,NUTS,2016,CH0,1,4819
6773,2020,NUTS,2016,CH01,2,2021
6774,2020,NUTS,2016,CH011,3,710
6775,2020,NUTS,2016,CH012,3,1
6776,2020,NUTS,2016,CH013,3,1310
6777,2020,NUTS,2016,CH02,2,711
6778,2020,NUTS,2016,CH021,3,621
6779,2020,NUTS,2016,CH022,3,63
6780,2020,NUTS,2016,CH023,3,6
6781,2020,NUTS,2016,CH024,3,7
6782,2020,NUTS,2016,CH025,3,14
6783,2020,NUTS,2016,CH03,2,756
6784,2020,NUTS,2016,CH031,3,723
6785,2020,NUTS,2016,CH033,3,33
6786,2020,NUTS,2016,CH04,2,1190
6787,2020,NUTS,2016,CH040,3,1190
6788,2020,NUTS,2016,CH05,2,114
6789,2020,NUTS,2016,CH055,3,114
6790,2020,NUTS,2016,CH06,2,19
6791,2020,NUTS,2016,CH061,3,19
6792,2020,NUTS,2016,CH07,2,8
6793,2020,NUTS,2016,CH070,3,8
6794,2020,NUTS,2016,CY,0,389
6795,2020,NUTS,2016,CY0,1,389
6796,2020,NUTS,2016,CY00,2,389
6797,2020,NUTS,2016,CY000,3,389
6798,2020,NUTS,2016,CZ,0,978
6799,2020,NUTS,2016,CZ0,1,978
6800,2020,NUTS,2016,CZ01,2,504
6801,2020,NUTS,2016,CZ010,3,504
6802,2020,NUTS,2016,CZ02,2,17
6803,2020,NUTS,2016,CZ020,3,17
6804,2020,NUTS,2016,CZ03,2,26
6805,2020,NUTS,2016,CZ031,3,15
6806,2020,NUTS,2016,CZ032,3,11
6807,2020,NUTS,2016,CZ04,2,5
6808,2020,NUTS,2016,CZ042,3,5
6809,2020,NUTS,2016,CZ05,2,42
6810,2020,NUTS,2016,CZ051,3,7
6811,2020,NUTS,2016,CZ052,3,32
6812,2020,NUTS,2016,CZ053,3,3
6813,2020,NUTS,2016,CZ06,2,308
6814,2020,NUTS,2016,CZ064,3,308
6815,2020,NUTS,2016,CZ07,2,44
6816,2020,NUTS,2016,CZ071,3,37
6817,2020,NUTS,2016,CZ072,3,7
6818,2020,NUTS,2016,CZ08,2,32
6819,2020,NUTS,2016,CZ080,3,32
6820,2020,NUTS,2016,DE,0,11074
6821,2020,NUTS,2016,DE1,1,1555
6822,2020,NUTS,2016,DE11,2,81
6823,2020,NUTS,2016,DE111,3,72
6824,2020,NUTS,2016,DE117,3,9
6825,2020,NUTS,2016,DE12,2,475
6826,2020,NUTS,2016,DE122,3,99
6827,2020,NUTS,2016,DE125,3,327
6828,2020,NUTS,2016,DE126,3,44
6829,2020,NUTS,2016,DE129,3,5
6830,2020,NUTS,2016,DE13,2,436
6831,2020,NUTS,2016,DE131,3,362
6832,2020,NUTS,2016,DE134,3,5
6833,2020,NUTS,2016,DE136,3,19
6834,2020,NUTS,2016,DE138,3,50
6835,2020,NUTS,2016,DE14,2,563
6836,2020,NUTS,2016,DE141,3,1
6837,2020,NUTS,2016,DE142,3,266
6838,2020,NUTS,2016,DE144,3,294
6839,2020,NUTS,2016,DE148,3,2
6840,2020,NUTS,2016,DE2,1,1840
6841,2020,NUTS,2016,DE21,2,1197
6842,2020,NUTS,2016,DE212,3,1177
6843,2020,NUTS,2016,DE219,3,6
6844,2020,NUTS,2016,DE21B,3,1
6845,2020,NUTS,2016,DE21H,3,13
6846,2020,NUTS,2016,DE22,2,7
6847,2020,NUTS,2016,DE222,3,7
6848,2020,NUTS,2016,DE23,2,179
6849,2020,NUTS,2016,DE232,3,179
6850,2020,NUTS,2016,DE24,2,65
6851,2020,NUTS,2016,DE241,3,11
6852,2020,NUTS,2016,DE242,3,53
6853,2020,NUTS,2016,DE243,3,1
6854,2020,NUTS,2016,DE25,2,221
6855,2020,NUTS,2016,DE252,3,214
6856,2020,NUTS,2016,DE254,3,7
6857,2020,NUTS,2016,DE26,2,117
6858,2020,NUTS,2016,DE263,3,117
6859,2020,NUTS,2016,DE27,2,54
6860,2020,NUTS,2016,DE271,3,54
6861,2020,NUTS,2016,DE3,1,1595
6862,2020,NUTS,2016,DE30,2,1595
6863,2020,NUTS,2016,DE300,3,1595
6864,2020,NUTS,2016,DE4,1,170
6865,2020,NUTS,2016,DE40,2,170
6866,2020,NUTS,2016,DE402,3,35
6867,2020,NUTS,2016,DE403,3,5
6868,2020,NUTS,2016,DE404,3,128
6869,2020,NUTS,2016,DE406,3,2
6870,2020,NUTS,2016,DE5,1,79
6871,2020,NUTS,2016,DE50,2,79
6872,2020,NUTS,2016,DE501,3,75
6873,2020,NUTS,2016,DE502,3,4
6874,2020,NUTS,2016,DE6,1,484
6875,2020,NUTS,2016,DE60,2,484
6876,2020,NUTS,2016,DE600,3,484
6877,2020,NUTS,2016,DE7,1,1047
6878,2020,NUTS,2016,DE71,2,485
6879,2020,NUTS,2016,DE711,3,7
6880,2020,NUTS,2016,DE712,3,352
6881,2020,NUTS,2016,DE714,3,13
6882,2020,NUTS,2016,DE715,3,4
6883,2020,NUTS,2016,DE718,3,74
6884,2020,NUTS,2016,DE71C,3,35
6885,2020,NUTS,2016,DE72,2,322
6886,2020,NUTS,2016,DE721,3,154
6887,2020,NUTS,2016,DE724,3,168
6888,2020,NUTS,2016,DE73,2,240
6889,2020,NUTS,2016,DE731,3,232
6890,2020,NUTS,2016,DE732,3,8
6891,2020,NUTS,2016,DE8,1,181
6892,2020,NUTS,2016,DE80,2,181
6893,2020,NUTS,2016,DE803,3,71
6894,2020,NUTS,2016,DE80N,3,110
6895,2020,NUTS,2016,DE9,1,769
6896,2020,NUTS,2016,DE91,2,393
6897,2020,NUTS,2016,DE911,3,59
6898,2020,NUTS,2016,DE916,3,3
6899,2020,NUTS,2016,DE91B,3,5
6900,2020,NUTS,2016,DE91C,3,326
6901,2020,NUTS,2016,DE92,2,324
6902,2020,NUTS,2016,DE925,3,3
6903,2020,NUTS,2016,DE929,3,321
6904,2020,NUTS,2016,DE94,2,52
6905,2020,NUTS,2016,DE943,3,48
6906,2020,NUTS,2016,DE94E,3,2
6907,2020,NUTS,2016,DE94F,3,2
6908,2020,NUTS,2016,DEA,1,1936
6909,2020,NUTS,2016,DEA1,2,354
6910,2020,NUTS,2016,DEA13,3,318
6911,2020,NUTS,2016,DEA1A,3,28
6912,2020,NUTS,2016,DEA1B,3,6
6913,2020,NUTS,2016,DEA1D,3,2
6914,2020,NUTS,2016,DEA2,2,1035
6915,2020,NUTS,2016,DEA22,3,443
6916,2020,NUTS,2016,DEA23,3,285
6917,2020,NUTS,2016,DEA26,3,67
6918,2020,NUTS,2016,DEA27,3,3
6919,2020,NUTS,2016,DEA2B,3,2
6920,2020,NUTS,2016,DEA2C,3,24
6921,2020,NUTS,2016,DEA2D,3,211
6922,2020,NUTS,2016,DEA3,2,171
6923,2020,NUTS,2016,DEA33,3,171
6924,2020,NUTS,2016,DEA4,2,95
6925,2020,NUTS,2016,DEA41,3,72
6926,2020,NUTS,2016,DEA47,3,23
6927,2020,NUTS,2016,DEA5,2,281
6928,2020,NUTS,2016,DEA51,3,195
6929,2020,NUTS,2016,DEA52,3,3
6930,2020,NUTS,2016,DEA56,3,73
6931,2020,NUTS,2016,DEA5A,3,5
6932,2020,NUTS,2016,DEA5C,3,5
6933,2020,NUTS,2016,DEB,1,94
6934,2020,NUTS,2016,DEB1,2,18
6935,2020,NUTS,2016,DEB17,3,18
6936,2020,NUTS,2016,DEB2,2,22
6937,2020,NUTS,2016,DEB21,3,22
6938,2020,NUTS,2016,DEB3,2,54
6939,2020,NUTS,2016,DEB32,3,32
6940,2020,NUTS,2016,DEB33,3,11
6941,2020,NUTS,2016,DEB35,3,1
6942,2020,NUTS,2016,DEB38,3,5
6943,2020,NUTS,2016,DEB3F,3,5
6944,2020,NUTS,2016,DEC,1,199
6945,2020,NUTS,2016,DEC0,2,199
6946,2020,NUTS,2016,DEC01,3,199
6947,2020,NUTS,2016,DED,1,737
6948,2020,NUTS,2016,DED2,2,18
6949,2020,NUTS,2016,DED21,3,18
6950,2020,NUTS,2016,DED4,2,491
6951,2020,NUTS,2016,DED41,3,485
6952,2020,NUTS,2016,DED43,3,6
6953,2020,NUTS,2016,DED5,2,228
6954,2020,NUTS,2016,DED51,3,228
6955,2020,NUTS,2016,DEE,1,215
6956,2020,NUTS,2016,DEE0,2,215
6957,2020,NUTS,2016,DEE02,3,102
6958,2020,NUTS,2016,DEE03,3,111
6959,2020,NUTS,2016,DEE09,3,2
6960,2020,NUTS,2016,DEF,1,127
6961,2020,NUTS,2016,DEF0,2,127
6962,2020,NUTS,2016,DEF01,3,4
6963,2020,NUTS,2016,DEF02,3,14
6964,2020,NUTS,2016,DEF03,3,102
6965,2020,NUTS,2016,DEF0A,3,7
6966,2020,NUTS,2016,DEG,1,46
6967,2020,NUTS,2016,DEG0,2,46
6968,2020,NUTS,2016,DEG01,3,19
6969,2020,NUTS,2016,DEG03,3,13
6970,2020,NUTS,2016,DEG05,3,12
6971,2020,NUTS,2016,DEG07,3,2
6972,2020,NUTS,2016,DK,0,2612
6973,2020,NUTS,2016,DK0,1,2612
6974,2020,NUTS,2016,DK01,2,1392
6975,2020,NUTS,2016,DK011,3,1136
6976,2020,NUTS,2016,DK012,3,255
6977,2020,NUTS,2016,DK013,3,1
6978,2020,NUTS,2016,DK02,2,25
6979,2020,NUTS,2016,DK021,3,24
6980,2020,NUTS,2016,DK022,3,1
6981,2020,NUTS,2016,DK03,2,454
6982,2020,NUTS,2016,DK031,3,454
6983,2020,NUTS,2016,DK04,2,551
6984,2020,NUTS,2016,DK042,3,551
6985,2020,NUTS,2016,DK05,2,190
6986,2020,NUTS,2016,DK050,3,190
6987,2020,NUTS,2016,EE,0,171
6988,2020,NUTS,2016,EE0,1,171
6989,2020,NUTS,2016,EE00,2,171
6990,2020,NUTS,2016,EE001,3,44
6991,2020,NUTS,2016,EE008,3,127
6992,2020,NUTS,2016,EL,0,2115
6993,2020,NUTS,2016,EL3,1,966
6994,2020,NUTS,2016,EL30,2,966
6995,2020,NUTS,2016,EL301,3,8
6996,2020,NUTS,2016,EL302,3,1
6997,2020,NUTS,2016,EL303,3,953
6998,2020,NUTS,2016,EL305,3,4
6999,2020,NUTS,2016,EL4,1,234
7000,2020,NUTS,2016,EL41,2,50
7001,2020,NUTS,2016,EL411,3,50
7002,2020,NUTS,2016,EL43,2,184
7003,2020,NUTS,2016,EL431,3,21
7004,2020,NUTS,2016,EL433,3,152
7005,2020,NUTS,2016,EL434,3,11
7006,2020,NUTS,2016,EL5,1,600
7007,2020,NUTS,2016,EL51,2,105
7008,2020,NUTS,2016,EL512,3,105
7009,2020,NUTS,2016,EL52,2,407
7010,2020,NUTS,2016,EL522,3,407
7011,2020,NUTS,2016,EL53,2,2
7012,2020,NUTS,2016,EL531,3,2
7013,2020,NUTS,2016,EL54,2,86
7014,2020,NUTS,2016,EL543,3,86
7015,2020,NUTS,2016,EL6,1,315
7016,2020,NUTS,2016,EL61,2,140
7017,2020,NUTS,2016,EL613,3,140
7018,2020,NUTS,2016,EL63,2,147
7019,2020,NUTS,2016,EL632,3,147
7020,2020,NUTS,2016,EL65,2,28
7021,2020,NUTS,2016,EL651,3,28
7022,2020,NUTS,2016,ES,0,8602
7023,2020,NUTS,2016,ES1,1,403
7024,2020,NUTS,2016,ES11,2,307
7025,2020,NUTS,2016,ES111,3,210
7026,2020,NUTS,2016,ES114,3,97
7027,2020,NUTS,2016,ES12,2,96
7028,2020,NUTS,2016,ES120,3,96
7029,2020,NUTS,2016,ES2,1,650
7030,2020,NUTS,2016,ES21,2,242
7031,2020,NUTS,2016,ES211,3,2
7032,2020,NUTS,2016,ES212,3,5
7033,2020,NUTS,2016,ES213,3,235
7034,2020,NUTS,2016,ES22,2,198
7035,2020,NUTS,2016,ES220,3,198
7036,2020,NUTS,2016,ES23,2,62
7037,2020,NUTS,2016,ES230,3,62
7038,2020,NUTS,2016,ES24,2,148
7039,2020,NUTS,2016,ES243,3,148
7040,2020,NUTS,2016,ES3,1,3112
7041,2020,NUTS,2016,ES30,2,3112
7042,2020,NUTS,2016,ES300,3,3112
7043,2020,NUTS,2016,ES4,1,655
7044,2020,NUTS,2016,ES41,2,532
7045,2020,NUTS,2016,ES412,3,25
7046,2020,NUTS,2016,ES413,3,274
7047,2020,NUTS,2016,ES415,3,115
7048,2020,NUTS,2016,ES416,3,10
7049,2020,NUTS,2016,ES418,3,108
7050,2020,NUTS,2016,ES42,2,74
7051,2020,NUTS,2016,ES421,3,74
7052,2020,NUTS,2016,ES43,2,49
7053,2020,NUTS,2016,ES431,3,7
7054,2020,NUTS,2016,ES432,3,42
7055,2020,NUTS,2016,ES5,1,2779
7056,2020,NUTS,2016,ES51,2,2036
7057,2020,NUTS,2016,ES511,3,1871
7058,2020,NUTS,2016,ES512,3,60
7059,2020,NUTS,2016,ES513,3,54
7060,2020,NUTS,2016,ES514,3,51
7061,2020,NUTS,2016,ES52,2,710
7062,2020,NUTS,2016,ES521,3,180
7063,2020,NUTS,2016,ES522,3,31
7064,2020,NUTS,2016,ES523,3,499
7065,2020,NUTS,2016,ES53,2,33
7066,2020,NUTS,2016,ES532,3,33
7067,2020,NUTS,2016,ES6,1,846
7068,2020,NUTS,2016,ES61,2,598
7069,2020,NUTS,2016,ES614,3,239
7070,2020,NUTS,2016,ES615,3,39
7071,2020,NUTS,2016,ES616,3,27
7072,2020,NUTS,2016,ES617,3,89
7073,2020,NUTS,2016,ES618,3,204
7074,2020,NUTS,2016,ES62,2,248
7075,2020,NUTS,2016,ES620,3,248
7076,2020,NUTS,2016,ES7,1,157
7077,2020,NUTS,2016,ES70,2,157
7078,2020,NUTS,2016,ES705,3,23
7079,2020,NUTS,2016,ES709,3,134
7080,2020,NUTS,2016,FI,0,1217
7081,2020,NUTS,2016,FI1,1,1217
7082,2020,NUTS,2016,FI19,2,67
7083,2020,NUTS,2016,FI193,3,48
7084,2020,NUTS,2016,FI194,3,3
7085,2020,NUTS,2016,FI195,3,4
7086,2020,NUTS,2016,FI196,3,6
7087,2020,NUTS,2016,FI197,3,6
7088,2020,NUTS,2016,FI1B,2,637
7089,2020,NUTS,2016,FI1B1,3,637
7090,2020,NUTS,2016,FI1C,2,273
7091,2020,NUTS,2016,FI1C1,3,255
7092,2020,NUTS,2016,FI1C5,3,18
7093,2020,NUTS,2016,FI1D,2,240
7094,2020,NUTS,2016,FI1D2,3,113
7095,2020,NUTS,2016,FI1D5,3,1
7096,2020,NUTS,2016,FI1D7,3,6
7097,2020,NUTS,2016,FI1D9,3,120
7098,2020,NUTS,2016,FR,0,7307
7099,2020,NUTS,2016,FR1,1,3690
7100,2020,NUTS,2016,FR10,2,3690
7101,2020,NUTS,2016,FR101,3,682
7102,2020,NUTS,2016,FR102,3,19
7103,2020,NUTS,2016,FR103,3,116
7104,2020,NUTS,2016,FR104,3,2564
7105,2020,NUTS,2016,FR105,3,61
7106,2020,NUTS,2016,FR107,3,241
7107,2020,NUTS,2016,FR108,3,7
7108,2020,NUTS,2016,FRB,1,157
7109,2020,NUTS,2016,FRB0,2,157
7110,2020,NUTS,2016,FRB04,3,137
7111,2020,NUTS,2016,FRB06,3,20
7112,2020,NUTS,2016,FRC,1,96
7113,2020,NUTS,2016,FRC1,2,53
7114,2020,NUTS,2016,FRC11,3,53
7115,2020,NUTS,2016,FRC2,2,43
7116,2020,NUTS,2016,FRC21,3,43
7117,2020,NUTS,2016,FRD,1,89
7118,2020,NUTS,2016,FRD2,2,89
7119,2020,NUTS,2016,FRD22,3,89
7120,2020,NUTS,2016,FRE,1,244
7121,2020,NUTS,2016,FRE1,2,196
7122,2020,NUTS,2016,FRE11,3,187
7123,2020,NUTS,2016,FRE12,3,9
7124,2020,NUTS,2016,FRE2,2,48
7125,2020,NUTS,2016,FRE22,3,6
7126,2020,NUTS,2016,FRE23,3,42
7127,2020,NUTS,2016,FRF,1,568
7128,2020,NUTS,2016,FRF1,2,350
7129,2020,NUTS,2016,FRF11,3,341
7130,2020,NUTS,2016,FRF12,3,9
7131,2020,NUTS,2016,FRF2,2,29
7132,2020,NUTS,2016,FRF22,3,4
7133,2020,NUTS,2016,FRF23,3,25
7134,2020,NUTS,2016,FRF3,2,189
7135,2020,NUTS,2016,FRF31,3,187
7136,2020,NUTS,2016,FRF33,3,2
7137,2020,NUTS,2016,FRG,1,232
7138,2020,NUTS,2016,FRG0,2,232
7139,2020,NUTS,2016,FRG01,3,144
7140,2020,NUTS,2016,FRG02,3,88
7141,2020,NUTS,2016,FRH,1,217
7142,2020,NUTS,2016,FRH0,2,217
7143,2020,NUTS,2016,FRH02,3,18
7144,2020,NUTS,2016,FRH03,3,194
7145,2020,NUTS,2016,FRH04,3,5
7146,2020,NUTS,2016,FRI,1,311
7147,2020,NUTS,2016,FRI1,2,218
7148,2020,NUTS,2016,FRI12,3,205
7149,2020,NUTS,2016,FRI13,3,13
7150,2020,NUTS,2016,FRI2,2,21
7151,2020,NUTS,2016,FRI23,3,21
7152,2020,NUTS,2016,FRI3,2,72
7153,2020,NUTS,2016,FRI32,3,12
7154,2020,NUTS,2016,FRI34,3,60
7155,2020,NUTS,2016,FRJ,1,472
7156,2020,NUTS,2016,FRJ1,2,382
7157,2020,NUTS,2016,FRJ12,3,2
7158,2020,NUTS,2016,FRJ13,3,377
7159,2020,NUTS,2016,FRJ15,3,3
7160,2020,NUTS,2016,FRJ2,2,90
7161,2020,NUTS,2016,FRJ23,3,89
7162,2020,NUTS,2016,FRJ27,3,1
7163,2020,NUTS,2016,FRK,1,477
7164,2020,NUTS,2016,FRK2,2,477
7165,2020,NUTS,2016,FRK24,3,35
7166,2020,NUTS,2016,FRK25,3,52
7167,2020,NUTS,2016,FRK26,3,370
7168,2020,NUTS,2016,FRK27,3,19
7169,2020,NUTS,2016,FRK28,3,1
7170,2020,NUTS,2016,FRL,1,695
7171,2020,NUTS,2016,FRL0,2,695
7172,2020,NUTS,2016,FRL03,3,10
7173,2020,NUTS,2016,FRL04,3,683
7174,2020,NUTS,2016,FRL06,3,2
7175,2020,NUTS,2016,FRM,1,8
7176,2020,NUTS,2016,FRM0,2,8
7177,2020,NUTS,2016,FRM02,3,8
7178,2020,NUTS,2016,FRY,1,51
7179,2020,NUTS,2016,FRY1,2,17
7180,2020,NUTS,2016,FRY10,3,17
7181,2020,NUTS,2016,FRY3,2,3
7182,2020,NUTS,2016,FRY30,3,3
7183,2020,NUTS,2016,FRY4,2,31
7184,2020,NUTS,2016,FRY40,3,31
7185,2020,NUTS,2016,HR,0,475
7186,2020,NUTS,2016,HR0,1,475
7187,2020,NUTS,2016,HR03,2,133
7188,2020,NUTS,2016,HR031,3,49
7189,2020,NUTS,2016,HR035,3,72
7190,2020,NUTS,2016,HR036,3,8
7191,2020,NUTS,2016,HR037,3,4
7192,2020,NUTS,2016,HR04,2,342
7193,2020,NUTS,2016,HR041,3,314
7194,2020,NUTS,2016,HR04B,3,28
7195,2020,NUTS,2016,HU,0,574
7196,2020,NUTS,2016,HU1,1,309
7197,2020,NUTS,2016,HU11,2,305
7198,2020,NUTS,2016,HU110,3,305
7199,2020,NUTS,2016,HU12,2,4
7200,2020,NUTS,2016,HU120,3,4
7201,2020,NUTS,2016,HU2,1,105
7202,2020,NUTS,2016,HU21,2,20
7203,2020,NUTS,2016,HU213,3,20
7204,2020,NUTS,2016,HU22,2,8
7205,2020,NUTS,2016,HU221,3,8
7206,2020,NUTS,2016,HU23,2,77
7207,2020,NUTS,2016,HU231,3,76
7208,2020,NUTS,2016,HU232,3,1
7209,2020,NUTS,2016,HU3,1,160
7210,2020,NUTS,2016,HU31,2,4
7211,2020,NUTS,2016,HU311,3,4
7212,2020,NUTS,2016,HU32,2,63
7213,2020,NUTS,2016,HU321,3,63
7214,2020,NUTS,2016,HU33,2,93
7215,2020,NUTS,2016,HU333,3,93
7216,2020,NUTS,2016,IE,0,1851
7217,2020,NUTS,2016,IE0,1,1851
7218,2020,NUTS,2016,IE04,2,284
7219,2020,NUTS,2016,IE041,3,12
7220,2020,NUTS,2016,IE042,3,272
7221,2020,NUTS,2016,IE05,2,473
7222,2020,NUTS,2016,IE051,3,176
7223,2020,NUTS,2016,IE052,3,46
7224,2020,NUTS,2016,IE053,3,251
7225,2020,NUTS,2016,IE06,2,1094
7226,2020,NUTS,2016,IE061,3,969
7227,2020,NUTS,2016,IE062,3,109
7228,2020,NUTS,2016,IE063,3,16
7229,2020,NUTS,2016,IS,0,208
7230,2020,NUTS,2016,IS0,1,208
7231,2020,NUTS,2016,IS00,2,208
7232,2020,NUTS,2016,IS001,3,203
7233,2020,NUTS,2016,IS002,3,5
7234,2020,NUTS,2016,IT,0,22957
7235,2020,NUTS,2016,ITC,1,8994
7236,2020,NUTS,2016,ITC1,2,1061
7237,2020,NUTS,2016,ITC11,3,859
7238,2020,NUTS,2016,ITC12,3,189
7239,2020,NUTS,2016,ITC16,3,13
7240,2020,NUTS,2016,ITC3,2,839
7241,2020,NUTS,2016,ITC33,3,839
7242,2020,NUTS,2016,ITC4,2,7094
7243,2020,NUTS,2016,ITC41,3,333
7244,2020,NUTS,2016,ITC42,3,17
7245,2020,NUTS,2016,ITC46,3,63
7246,2020,NUTS,2016,ITC47,3,505
7247,2020,NUTS,2016,ITC48,3,624
7248,2020,NUTS,2016,ITC4C,3,5552
7249,2020,NUTS,2016,ITF,1,2885
7250,2020,NUTS,2016,ITF1,2,513
7251,2020,NUTS,2016,ITF11,3,221
7252,2020,NUTS,2016,ITF12,3,69
7253,2020,NUTS,2016,ITF14,3,223
7254,2020,NUTS,2016,ITF2,2,86
7255,2020,NUTS,2016,ITF21,3,1
7256,2020,NUTS,2016,ITF22,3,85
7257,2020,NUTS,2016,ITF3,2,1108
7258,2020,NUTS,2016,ITF32,3,15
7259,2020,NUTS,2016,ITF33,3,847
7260,2020,NUTS,2016,ITF35,3,246
7261,2020,NUTS,2016,ITF4,2,815
7262,2020,NUTS,2016,ITF45,3,42
7263,2020,NUTS,2016,ITF46,3,251
7264,2020,NUTS,2016,ITF47,3,522
7265,2020,NUTS,2016,ITF5,2,48
7266,2020,NUTS,2016,ITF51,3,48
7267,2020,NUTS,2016,ITF6,2,315
7268,2020,NUTS,2016,ITF61,3,63
7269,2020,NUTS,2016,ITF63,3,245
7270,2020,NUTS,2016,ITF65,3,7
7271,2020,NUTS,2016,ITG,1,1220
7272,2020,NUTS,2016,ITG1,2,743
7273,2020,NUTS,2016,ITG13,3,308
7274,2020,NUTS,2016,ITG16,3,34
7275,2020,NUTS,2016,ITG17,3,401
7276,2020,NUTS,2016,ITG2,2,477
7277,2020,NUTS,2016,ITG25,3,212
7278,2020,NUTS,2016,ITG27,3,265
7279,2020,NUTS,2016,ITH,1,4363
7280,2020,NUTS,2016,ITH1,2,27
7281,2020,NUTS,2016,ITH10,3,27
7282,2020,NUTS,2016,ITH2,2,168
7283,2020,NUTS,2016,ITH20,3,168
7284,2020,NUTS,2016,ITH3,2,1800
7285,2020,NUTS,2016,ITH31,3,553
7286,2020,NUTS,2016,ITH35,3,61
7287,2020,NUTS,2016,ITH36,3,1186
7288,2020,NUTS,2016,ITH4,2,540
7289,2020,NUTS,2016,ITH42,3,204
7290,2020,NUTS,2016,ITH44,3,336
7291,2020,NUTS,2016,ITH5,2,1828
7292,2020,NUTS,2016,ITH52,3,330
7293,2020,NUTS,2016,ITH54,3,433
7294,2020,NUTS,2016,ITH55,3,807
7295,2020,NUTS,2016,ITH56,3,258
7296,2020,NUTS,2016,ITI,1,5495
7297,2020,NUTS,2016,ITI1,2,1491
7298,2020,NUTS,2016,ITI12,3,9
7299,2020,NUTS,2016,ITI14,3,645
7300,2020,NUTS,2016,ITI17,3,556
7301,2020,NUTS,2016,ITI19,3,281
7302,2020,NUTS,2016,ITI2,2,336
7303,2020,NUTS,2016,ITI21,3,336
7304,2020,NUTS,2016,ITI3,2,339
7305,2020,NUTS,2016,ITI31,3,55
7306,2020,NUTS,2016,ITI32,3,194
7307,2020,NUTS,2016,ITI33,3,90
7308,2020,NUTS,2016,ITI4,2,3329
7309,2020,NUTS,2016,ITI41,3,18
7310,2020,NUTS,2016,ITI43,3,3286
7311,2020,NUTS,2016,ITI45,3,25
7312,2020,NUTS,2016,LI,0,5
7313,2020,NUTS,2016,LI0,1,5
7314,2020,NUTS,2016,LI00,2,5
7315,2020,NUTS,2016,LI000,3,5
7316,2020,NUTS,2016,LT,0,224
7317,2020,NUTS,2016,LT0,1,224
7318,2020,NUTS,2016,LT01,2,130
7319,2020,NUTS,2016,LT011,3,130
7320,2020,NUTS,2016,LT02,2,94
7321,2020,NUTS,2016,LT022,3,84
7322,2020,NUTS,2016,LT023,3,7
