year,region_type,region_year_spec,region_id,region_level,biorxiv_count
1922,2017,NUTS,2016,ITH20,3,32
1923,2017,NUTS,2016,ITH3,2,24
1924,2017,NUTS,2016,ITH31,3,4
1925,2017,NUTS,2016,ITH35,3,2
1926,2017,NUTS,2016,ITH36,3,18
1927,2017,NUTS,2016,ITH4,2,18
1928,2017,NUTS,2016,ITH42,3,2
1929,2017,NUTS,2016,ITH44,3,16
1930,2017,NUTS,2016,ITH5,2,14
1931,2017,NUTS,2016,ITH52,3,1
1932,2017,NUTS,2016,ITH54,3,3
1933,2017,NUTS,2016,ITH55,3,8
1934,2017,NUTS,2016,ITH56,3,2
1935,2017,NUTS,2016,ITI,1,195
1936,2017,NUTS,2016,ITI1,2,165
1937,2017,NUTS,2016,ITI12,3,3
1938,2017,NUTS,2016,ITI14,3,151
1939,2017,NUTS,2016,ITI17,3,5
1940,2017,NUTS,2016,ITI19,3,6
1941,2017,NUTS,2016,ITI2,2,5
1942,2017,NUTS,2016,ITI21,3,5
1943,2017,NUTS,2016,ITI3,2,3
1944,2017,NUTS,2016,ITI32,3,1
1945,2017,NUTS,2016,ITI33,3,2
1946,2017,NUTS,2016,ITI4,2,22
1947,2017,NUTS,2016,ITI41,3,1
1948,2017,NUTS,2016,ITI43,3,21
1949,2017,NUTS,2016,LT,0,8
1950,2017,NUTS,2016,LT0,1,8
1951,2017,NUTS,2016,LT01,2,6
1952,2017,NUTS,2016,LT011,3,6
1953,2017,NUTS,2016,LT02,2,2
1954,2017,NUTS,2016,LT022,3,2
1955,2017,NUTS,2016,LU,0,14
1956,2017,NUTS,2016,LU0,1,14
1957,2017,NUTS,2016,LU00,2,14
1958,2017,NUTS,2016,LU000,3,14
1959,2017,NUTS,2016,LV,0,4
1960,2017,NUTS,2016,LV0,1,4
1961,2017,NUTS,2016,LV00,2,4
1962,2017,NUTS,2016,LV006,3,4
1963,2017,NUTS,2016,MK,0,1
1964,2017,NUTS,2016,MK0,1,1
1965,2017,NUTS,2016,MK00,2,1
1966,2017,NUTS,2016,MK008,3,1
1967,2017,NUTS,2016,MT,0,3
1968,2017,NUTS,2016,MT0,1,3
1969,2017,NUTS,2016,MT00,2,3
1970,2017,NUTS,2016,MT001,3,3
1971,2017,NUTS,2016,NL,0,570
1972,2017,NUTS,2016,NL1,1,40
1973,2017,NUTS,2016,NL11,2,40
1974,2017,NUTS,2016,NL113,3,40
1975,2017,NUTS,2016,NL2,1,178
1976,2017,NUTS,2016,NL21,2,1
1977,2017,NUTS,2016,NL213,3,1
1978,2017,NUTS,2016,NL22,2,177
1979,2017,NUTS,2016,NL221,3,52
1980,2017,NUTS,2016,NL226,3,125
1981,2017,NUTS,2016,NL3,1,335
1982,2017,NUTS,2016,NL31,2,74
1983,2017,NUTS,2016,NL310,3,74
1984,2017,NUTS,2016,NL32,2,125
1985,2017,NUTS,2016,NL329,3,125
1986,2017,NUTS,2016,NL33,2,136
1987,2017,NUTS,2016,NL332,3,1
1988,2017,NUTS,2016,NL333,3,21
1989,2017,NUTS,2016,NL337,3,62
1990,2017,NUTS,2016,NL33C,3,52
1991,2017,NUTS,2016,NL4,1,17
1992,2017,NUTS,2016,NL41,2,3
1993,2017,NUTS,2016,NL414,3,3
1994,2017,NUTS,2016,NL42,2,14
1995,2017,NUTS,2016,NL423,3,14
1996,2017,NUTS,2016,NO,0,172
1997,2017,NUTS,2016,NO0,1,172
1998,2017,NUTS,2016,NO01,2,119
1999,2017,NUTS,2016,NO011,3,100
2000,2017,NUTS,2016,NO012,3,19
2001,2017,NUTS,2016,NO04,2,4
2002,2017,NUTS,2016,NO042,3,2
2003,2017,NUTS,2016,NO043,3,2
2004,2017,NUTS,2016,NO05,2,24
2005,2017,NUTS,2016,NO051,3,24
2006,2017,NUTS,2016,NO06,2,23
2007,2017,NUTS,2016,NO060,3,23
2008,2017,NUTS,2016,NO07,2,2
2009,2017,NUTS,2016,NO071,3,2
2010,2017,NUTS,2016,PL,0,58
2011,2017,NUTS,2016,PL2,1,8
2012,2017,NUTS,2016,PL21,2,4
2013,2017,NUTS,2016,PL213,3,4
2014,2017,NUTS,2016,PL22,2,4
2015,2017,NUTS,2016,PL229,3,4
2016,2017,NUTS,2016,PL4,1,12
2017,2017,NUTS,2016,PL41,2,10
2018,2017,NUTS,2016,PL415,3,10
2019,2017,NUTS,2016,PL42,2,2
2020,2017,NUTS,2016,PL424,3,2
2021,2017,NUTS,2016,PL5,1,2
2022,2017,NUTS,2016,PL51,2,2
2023,2017,NUTS,2016,PL514,3,2
2024,2017,NUTS,2016,PL6,1,3
2025,2017,NUTS,2016,PL61,2,1
2026,2017,NUTS,2016,PL613,3,1
2027,2017,NUTS,2016,PL63,2,2
2028,2017,NUTS,2016,PL633,3,2
2029,2017,NUTS,2016,PL7,1,5
2030,2017,NUTS,2016,PL71,2,5
2031,2017,NUTS,2016,PL711,3,5
2032,2017,NUTS,2016,PL9,1,28
2033,2017,NUTS,2016,PL91,2,28
2034,2017,NUTS,2016,PL911,3,28
2035,2017,NUTS,2016,PT,0,56
2036,2017,NUTS,2016,PT1,1,56
2037,2017,NUTS,2016,PT11,2,13
2038,2017,NUTS,2016,PT119,3,5
2039,2017,NUTS,2016,PT11A,3,8
2040,2017,NUTS,2016,PT16,2,7
2041,2017,NUTS,2016,PT16D,3,1
2042,2017,NUTS,2016,PT16E,3,6
2043,2017,NUTS,2016,PT17,2,36
2044,2017,NUTS,2016,PT170,3,36
2045,2017,NUTS,2016,RO,0,5
2046,2017,NUTS,2016,RO3,1,5
2047,2017,NUTS,2016,RO32,2,5
2048,2017,NUTS,2016,RO321,3,5
2049,2017,NUTS,2016,RS,0,3
2050,2017,NUTS,2016,RS1,1,3
2051,2017,NUTS,2016,RS11,2,2
2052,2017,NUTS,2016,RS110,3,2
2053,2017,NUTS,2016,RS12,2,1
2054,2017,NUTS,2016,RS123,3,1
2055,2017,NUTS,2016,SE,0,382
2056,2017,NUTS,2016,SE1,1,275
2057,2017,NUTS,2016,SE11,2,177
2058,2017,NUTS,2016,SE110,3,177
2059,2017,NUTS,2016,SE12,2,98
2060,2017,NUTS,2016,SE121,3,87
2061,2017,NUTS,2016,SE123,3,10
2062,2017,NUTS,2016,SE124,3,1
2063,2017,NUTS,2016,SE2,1,76
2064,2017,NUTS,2016,SE21,2,1
2065,2017,NUTS,2016,SE213,3,1
2066,2017,NUTS,2016,SE22,2,37
2067,2017,NUTS,2016,SE224,3,37
2068,2017,NUTS,2016,SE23,2,38
2069,2017,NUTS,2016,SE232,3,38
2070,2017,NUTS,2016,SE3,1,31
2071,2017,NUTS,2016,SE31,2,2
2072,2017,NUTS,2016,SE311,3,1
2073,2017,NUTS,2016,SE312,3,1
2074,2017,NUTS,2016,SE32,2,2
2075,2017,NUTS,2016,SE321,3,2
2076,2017,NUTS,2016,SE33,2,27
2077,2017,NUTS,2016,SE331,3,27
2078,2017,NUTS,2016,SI,0,16
2079,2017,NUTS,2016,SI0,1,16
2080,2017,NUTS,2016,SI03,2,2
2081,2017,NUTS,2016,SI032,3,2
2082,2017,NUTS,2016,SI04,2,14
2083,2017,NUTS,2016,SI041,3,14
2084,2017,NUTS,2016,SK,0,2
2085,2017,NUTS,2016,SK0,1,2
2086,2017,NUTS,2016,SK01,2,2
2087,2017,NUTS,2016,SK010,3,2
2088,2017,NUTS,2016,TR,0,41
2089,2017,NUTS,2016,TR1,1,10
2090,2017,NUTS,2016,TR10,2,10
2091,2017,NUTS,2016,TR100,3,10
2092,2017,NUTS,2016,TR3,1,10
2093,2017,NUTS,2016,TR31,2,7
2094,2017,NUTS,2016,TR310,3,7
2095,2017,NUTS,2016,TR32,2,2
2096,2017,NUTS,2016,TR321,3,1
2097,2017,NUTS,2016,TR322,3,1
2098,2017,NUTS,2016,TR33,2,1
2099,2017,NUTS,2016,TR334,3,1
2100,2017,NUTS,2016,TR5,1,16
2101,2017,NUTS,2016,TR51,2,13
2102,2017,NUTS,2016,TR510,3,13
2103,2017,NUTS,2016,TR52,2,3
2104,2017,NUTS,2016,TR521,3,3
2105,2017,NUTS,2016,TR6,1,2
2106,2017,NUTS,2016,TR62,2,2
2107,2017,NUTS,2016,TR622,3,2
2108,2017,NUTS,2016,TR7,1,1
2109,2017,NUTS,2016,TR72,2,1
2110,2017,NUTS,2016,TR721,3,1
2111,2017,NUTS,2016,TR9,1,1
2112,2017,NUTS,2016,TR90,2,1
2113,2017,NUTS,2016,TR905,3,1
2114,2017,NUTS,2016,TRB,1,1
2115,2017,NUTS,2016,TRB1,2,1
2116,2017,NUTS,2016,TRB11,3,1
2117,2017,NUTS,2016,UK,0,3015
2118,2017,NUTS,2016,UKC,1,26
2119,2017,NUTS,2016,UKC1,2,17
2120,2017,NUTS,2016,UKC11,3,1
2121,2017,NUTS,2016,UKC14,3,16
2122,2017,NUTS,2016,UKC2,2,9
2123,2017,NUTS,2016,UKC22,3,9
2124,2017,NUTS,2016,UKD,1,162
2125,2017,NUTS,2016,UKD1,2,2
2126,2017,NUTS,2016,UKD11,3,1
2127,2017,NUTS,2016,UKD12,3,1
2128,2017,NUTS,2016,UKD3,2,78
2129,2017,NUTS,2016,UKD33,3,74
2130,2017,NUTS,2016,UKD34,3,4
2131,2017,NUTS,2016,UKD4,2,8
2132,2017,NUTS,2016,UKD44,3,7
2133,2017,NUTS,2016,UKD45,3,1
2134,2017,NUTS,2016,UKD6,2,2
2135,2017,NUTS,2016,UKD61,3,2
2136,2017,NUTS,2016,UKD7,2,72
2137,2017,NUTS,2016,UKD71,3,3
2138,2017,NUTS,2016,UKD72,3,69
2139,2017,NUTS,2016,UKE,1,116
2140,2017,NUTS,2016,UKE1,2,7
2141,2017,NUTS,2016,UKE11,3,6
2142,2017,NUTS,2016,UKE12,3,1
2143,2017,NUTS,2016,UKE2,2,25
2144,2017,NUTS,2016,UKE21,3,24
2145,2017,NUTS,2016,UKE22,3,1
2146,2017,NUTS,2016,UKE3,2,54
2147,2017,NUTS,2016,UKE32,3,54
2148,2017,NUTS,2016,UKE4,2,30
2149,2017,NUTS,2016,UKE41,3,1
2150,2017,NUTS,2016,UKE42,3,26
2151,2017,NUTS,2016,UKE44,3,3
2152,2017,NUTS,2016,UKF,1,74
2153,2017,NUTS,2016,UKF1,2,45
2154,2017,NUTS,2016,UKF14,3,45
2155,2017,NUTS,2016,UKF2,2,25
2156,2017,NUTS,2016,UKF21,3,24
2157,2017,NUTS,2016,UKF24,3,1
2158,2017,NUTS,2016,UKF3,2,4
2159,2017,NUTS,2016,UKF30,3,4
2160,2017,NUTS,2016,UKG,1,133
2161,2017,NUTS,2016,UKG1,2,50
2162,2017,NUTS,2016,UKG12,3,1
2163,2017,NUTS,2016,UKG13,3,49
2164,2017,NUTS,2016,UKG2,2,1
2165,2017,NUTS,2016,UKG24,3,1
2166,2017,NUTS,2016,UKG3,2,82
2167,2017,NUTS,2016,UKG31,3,81
2168,2017,NUTS,2016,UKG33,3,1
2169,2017,NUTS,2016,UKH,1,788
2170,2017,NUTS,2016,UKH1,2,747
2171,2017,NUTS,2016,UKH11,3,1
2172,2017,NUTS,2016,UKH12,3,652
2173,2017,NUTS,2016,UKH14,3,5
2174,2017,NUTS,2016,UKH17,3,89
2175,2017,NUTS,2016,UKH2,2,31
2176,2017,NUTS,2016,UKH23,3,31
2177,2017,NUTS,2016,UKH3,2,10
2178,2017,NUTS,2016,UKH34,3,10
2179,2017,NUTS,2016,UKI,1,570
2180,2017,NUTS,2016,UKI3,2,493
2181,2017,NUTS,2016,UKI31,3,127
2182,2017,NUTS,2016,UKI32,3,165
2183,2017,NUTS,2016,UKI33,3,185
2184,2017,NUTS,2016,UKI34,3,16
2185,2017,NUTS,2016,UKI4,2,52
2186,2017,NUTS,2016,UKI42,3,44
2187,2017,NUTS,2016,UKI43,3,3
2188,2017,NUTS,2016,UKI44,3,4
2189,2017,NUTS,2016,UKI45,3,1
2190,2017,NUTS,2016,UKI5,2,7
2191,2017,NUTS,2016,UKI51,3,1
2192,2017,NUTS,2016,UKI53,3,6
2193,2017,NUTS,2016,UKI6,2,6
2194,2017,NUTS,2016,UKI62,3,6
2195,2017,NUTS,2016,UKI7,2,12
2196,2017,NUTS,2016,UKI74,3,3
2197,2017,NUTS,2016,UKI75,3,9
2198,2017,NUTS,2016,UKJ,1,504
2199,2017,NUTS,2016,UKJ1,2,405
2200,2017,NUTS,2016,UKJ11,3,15
2201,2017,NUTS,2016,UKJ14,3,390
2202,2017,NUTS,2016,UKJ2,2,47
2203,2017,NUTS,2016,UKJ21,3,2
2204,2017,NUTS,2016,UKJ22,3,24
2205,2017,NUTS,2016,UKJ25,3,19
2206,2017,NUTS,2016,UKJ26,3,1
2207,2017,NUTS,2016,UKJ27,3,1
2208,2017,NUTS,2016,UKJ3,2,27
2209,2017,NUTS,2016,UKJ32,3,24
2210,2017,NUTS,2016,UKJ36,3,3
2211,2017,NUTS,2016,UKJ4,2,25
2212,2017,NUTS,2016,UKJ41,3,1
2213,2017,NUTS,2016,UKJ44,3,24
2214,2017,NUTS,2016,UKK,1,191
2215,2017,NUTS,2016,UKK1,2,139
2216,2017,NUTS,2016,UKK11,3,109
2217,2017,NUTS,2016,UKK12,3,20
2218,2017,NUTS,2016,UKK13,3,1
2219,2017,NUTS,2016,UKK14,3,7
2220,2017,NUTS,2016,UKK15,3,2
2221,2017,NUTS,2016,UKK2,2,4
2222,2017,NUTS,2016,UKK21,3,2
2223,2017,NUTS,2016,UKK22,3,1
2224,2017,NUTS,2016,UKK23,3,1
2225,2017,NUTS,2016,UKK3,2,3
2226,2017,NUTS,2016,UKK30,3,3
2227,2017,NUTS,2016,UKK4,2,45
2228,2017,NUTS,2016,UKK41,3,1
2229,2017,NUTS,2016,UKK43,3,44
2230,2017,NUTS,2016,UKL,1,70
2231,2017,NUTS,2016,UKL1,2,24
2232,2017,NUTS,2016,UKL12,3,9
2233,2017,NUTS,2016,UKL14,3,6
2234,2017,NUTS,2016,UKL18,3,9
2235,2017,NUTS,2016,UKL2,2,46
2236,2017,NUTS,2016,UKL22,3,46
2237,2017,NUTS,2016,UKM,1,363
2238,2017,NUTS,2016,UKM5,2,18
2239,2017,NUTS,2016,UKM50,3,18
2240,2017,NUTS,2016,UKM7,2,255
2241,2017,NUTS,2016,UKM71,3,6
2242,2017,NUTS,2016,UKM72,3,19
2243,2017,NUTS,2016,UKM73,3,5
2244,2017,NUTS,2016,UKM75,3,218
2245,2017,NUTS,2016,UKM77,3,7
2246,2017,NUTS,2016,UKM8,2,90
2247,2017,NUTS,2016,UKM81,3,1
2248,2017,NUTS,2016,UKM82,3,89
2249,2017,NUTS,2016,UKN,1,18
2250,2017,NUTS,2016,UKN0,2,18
2251,2017,NUTS,2016,UKN06,3,17
2252,2017,NUTS,2016,UKN14,3,1
2253,2018,NUTS,2016,AT,0,246
2254,2018,NUTS,2016,AT1,1,186
2255,2018,NUTS,2016,AT12,2,33
2256,2018,NUTS,2016,AT124,3,2
2257,2018,NUTS,2016,AT126,3,25
2258,2018,NUTS,2016,AT127,3,6
2259,2018,NUTS,2016,AT13,2,153
2260,2018,NUTS,2016,AT130,3,153
2261,2018,NUTS,2016,AT2,1,21
2262,2018,NUTS,2016,AT22,2,21
2263,2018,NUTS,2016,AT221,3,21
2264,2018,NUTS,2016,AT3,1,39
2265,2018,NUTS,2016,AT31,2,6
2266,2018,NUTS,2016,AT312,3,6
2267,2018,NUTS,2016,AT32,2,13
2268,2018,NUTS,2016,AT323,3,13
2269,2018,NUTS,2016,AT33,2,20
2270,2018,NUTS,2016,AT332,3,20
2271,2018,NUTS,2016,BE,0,305
2272,2018,NUTS,2016,BE1,1,72
2273,2018,NUTS,2016,BE10,2,72
2274,2018,NUTS,2016,BE100,3,72
2275,2018,NUTS,2016,BE2,1,175
2276,2018,NUTS,2016,BE21,2,46
2277,2018,NUTS,2016,BE211,3,38
2278,2018,NUTS,2016,BE213,3,8
2279,2018,NUTS,2016,BE22,2,7
2280,2018,NUTS,2016,BE221,3,7
2281,2018,NUTS,2016,BE23,2,108
2282,2018,NUTS,2016,BE234,3,108
2283,2018,NUTS,2016,BE24,2,13
2284,2018,NUTS,2016,BE241,3,1
2285,2018,NUTS,2016,BE242,3,12
2286,2018,NUTS,2016,BE25,2,1
2287,2018,NUTS,2016,BE255,3,1
2288,2018,NUTS,2016,BE3,1,58
2289,2018,NUTS,2016,BE31,2,33
2290,2018,NUTS,2016,BE310,3,33
2291,2018,NUTS,2016,BE32,2,2
2292,2018,NUTS,2016,BE323,3,2
2293,2018,NUTS,2016,BE33,2,22
2294,2018,NUTS,2016,BE332,3,22
2295,2018,NUTS,2016,BE35,2,1
2296,2018,NUTS,2016,BE352,3,1
2297,2018,NUTS,2016,BG,0,43
2298,2018,NUTS,2016,BG3,1,1
2299,2018,NUTS,2016,BG34,2,1
2300,2018,NUTS,2016,BG344,3,1
2301,2018,NUTS,2016,BG4,1,42
2302,2018,NUTS,2016,BG41,2,41
2303,2018,NUTS,2016,BG411,3,41
2304,2018,NUTS,2016,BG42,2,1
2305,2018,NUTS,2016,BG421,3,1
2306,2018,NUTS,2016,CH,0,1068
2307,2018,NUTS,2016,CH0,1,1068
2308,2018,NUTS,2016,CH01,2,427
2309,2018,NUTS,2016,CH011,3,255
2310,2018,NUTS,2016,CH013,3,172
2311,2018,NUTS,2016,CH02,2,110
2312,2018,NUTS,2016,CH021,3,77
2313,2018,NUTS,2016,CH022,3,25
2314,2018,NUTS,2016,CH024,3,7
2315,2018,NUTS,2016,CH025,3,1
2316,2018,NUTS,2016,CH03,2,124
2317,2018,NUTS,2016,CH031,3,121
2318,2018,NUTS,2016,CH033,3,3
2319,2018,NUTS,2016,CH04,2,401
2320,2018,NUTS,2016,CH040,3,401
2321,2018,NUTS,2016,CH05,2,3
2322,2018,NUTS,2016,CH055,3,3
2323,2018,NUTS,2016,CH06,2,1
2324,2018,NUTS,2016,CH061,3,1
2325,2018,NUTS,2016,CH07,2,2
2326,2018,NUTS,2016,CH070,3,2
2327,2018,NUTS,2016,CY,0,19
2328,2018,NUTS,2016,CY0,1,19
2329,2018,NUTS,2016,CY00,2,19
2330,2018,NUTS,2016,CY000,3,19
2331,2018,NUTS,2016,CZ,0,145
2332,2018,NUTS,2016,CZ0,1,145
2333,2018,NUTS,2016,CZ01,2,57
2334,2018,NUTS,2016,CZ010,3,57
2335,2018,NUTS,2016,CZ02,2,15
2336,2018,NUTS,2016,CZ020,3,15
2337,2018,NUTS,2016,CZ03,2,2
2338,2018,NUTS,2016,CZ031,3,1
2339,2018,NUTS,2016,CZ032,3,1
2340,2018,NUTS,2016,CZ05,2,22
2341,2018,NUTS,2016,CZ052,3,22
2342,2018,NUTS,2016,CZ06,2,41
2343,2018,NUTS,2016,CZ064,3,41
2344,2018,NUTS,2016,CZ07,2,5
2345,2018,NUTS,2016,CZ071,3,5
2346,2018,NUTS,2016,CZ08,2,3
2347,2018,NUTS,2016,CZ080,3,3
2348,2018,NUTS,2016,DE,0,2554
2349,2018,NUTS,2016,DE1,1,443
2350,2018,NUTS,2016,DE11,2,19
2351,2018,NUTS,2016,DE111,3,19
2352,2018,NUTS,2016,DE12,2,221
2353,2018,NUTS,2016,DE122,3,13
2354,2018,NUTS,2016,DE125,3,205
2355,2018,NUTS,2016,DE126,3,3
2356,2018,NUTS,2016,DE13,2,77
2357,2018,NUTS,2016,DE131,3,61
2358,2018,NUTS,2016,DE138,3,16
2359,2018,NUTS,2016,DE14,2,126
2360,2018,NUTS,2016,DE142,3,96
2361,2018,NUTS,2016,DE144,3,29
2362,2018,NUTS,2016,DE146,3,1
2363,2018,NUTS,2016,DE2,1,791
2364,2018,NUTS,2016,DE21,2,693
2365,2018,NUTS,2016,DE212,3,693
2366,2018,NUTS,2016,DE23,2,23
2367,2018,NUTS,2016,DE232,3,23
2368,2018,NUTS,2016,DE24,2,5
2369,2018,NUTS,2016,DE242,3,5
2370,2018,NUTS,2016,DE25,2,27
2371,2018,NUTS,2016,DE252,3,27
2372,2018,NUTS,2016,DE26,2,42
2373,2018,NUTS,2016,DE263,3,42
2374,2018,NUTS,2016,DE27,2,1
2375,2018,NUTS,2016,DE271,3,1
2376,2018,NUTS,2016,DE3,1,349
2377,2018,NUTS,2016,DE30,2,349
2378,2018,NUTS,2016,DE300,3,349
2379,2018,NUTS,2016,DE4,1,31
2380,2018,NUTS,2016,DE40,2,31
2381,2018,NUTS,2016,DE402,3,3
2382,2018,NUTS,2016,DE404,3,28
2383,2018,NUTS,2016,DE5,1,12
2384,2018,NUTS,2016,DE50,2,12
2385,2018,NUTS,2016,DE501,3,12
2386,2018,NUTS,2016,DE6,1,64
2387,2018,NUTS,2016,DE60,2,64
2388,2018,NUTS,2016,DE600,3,64
2389,2018,NUTS,2016,DE7,1,173
2390,2018,NUTS,2016,DE71,2,84
2391,2018,NUTS,2016,DE712,3,81
2392,2018,NUTS,2016,DE71C,3,3
2393,2018,NUTS,2016,DE72,2,30
2394,2018,NUTS,2016,DE721,3,22
2395,2018,NUTS,2016,DE724,3,8
2396,2018,NUTS,2016,DE73,2,59
2397,2018,NUTS,2016,DE731,3,59
2398,2018,NUTS,2016,DE8,1,16
2399,2018,NUTS,2016,DE80,2,16
2400,2018,NUTS,2016,DE803,3,7
2401,2018,NUTS,2016,DE80N,3,9
2402,2018,NUTS,2016,DE9,1,102
2403,2018,NUTS,2016,DE91,2,73
2404,2018,NUTS,2016,DE911,3,6
2405,2018,NUTS,2016,DE91C,3,67
2406,2018,NUTS,2016,DE92,2,22
2407,2018,NUTS,2016,DE929,3,22
2408,2018,NUTS,2016,DE94,2,7
2409,2018,NUTS,2016,DE943,3,7
2410,2018,NUTS,2016,DEA,1,291
2411,2018,NUTS,2016,DEA1,2,13
2412,2018,NUTS,2016,DEA13,3,13
2413,2018,NUTS,2016,DEA2,2,210
2414,2018,NUTS,2016,DEA22,3,90
2415,2018,NUTS,2016,DEA23,3,55
2416,2018,NUTS,2016,DEA26,3,8
2417,2018,NUTS,2016,DEA27,3,3
2418,2018,NUTS,2016,DEA2B,3,1
2419,2018,NUTS,2016,DEA2D,3,53
2420,2018,NUTS,2016,DEA3,2,27
2421,2018,NUTS,2016,DEA33,3,27
2422,2018,NUTS,2016,DEA4,2,20
2423,2018,NUTS,2016,DEA41,3,20
2424,2018,NUTS,2016,DEA5,2,21
2425,2018,NUTS,2016,DEA51,3,20
2426,2018,NUTS,2016,DEA56,3,1
2427,2018,NUTS,2016,DEB,1,11
2428,2018,NUTS,2016,DEB2,2,1
2429,2018,NUTS,2016,DEB21,3,1
2430,2018,NUTS,2016,DEB3,2,10
2431,2018,NUTS,2016,DEB32,3,6
2432,2018,NUTS,2016,DEB33,3,3
2433,2018,NUTS,2016,DEB35,3,1
2434,2018,NUTS,2016,DEC,1,13
2435,2018,NUTS,2016,DEC0,2,13
2436,2018,NUTS,2016,DEC01,3,13
2437,2018,NUTS,2016,DED,1,190
2438,2018,NUTS,2016,DED2,2,4
2439,2018,NUTS,2016,DED21,3,4
2440,2018,NUTS,2016,DED4,2,153
2441,2018,NUTS,2016,DED41,3,83
2442,2018,NUTS,2016,DED43,3,70
2443,2018,NUTS,2016,DED5,2,33
2444,2018,NUTS,2016,DED51,3,33
2445,2018,NUTS,2016,DEE,1,49
2446,2018,NUTS,2016,DEE0,2,49
2447,2018,NUTS,2016,DEE02,3,27
2448,2018,NUTS,2016,DEE03,3,20
2449,2018,NUTS,2016,DEE09,3,2
2450,2018,NUTS,2016,DEF,1,17
2451,2018,NUTS,2016,DEF0,2,17
2452,2018,NUTS,2016,DEF03,3,17
2453,2018,NUTS,2016,DEG,1,2
2454,2018,NUTS,2016,DEG0,2,2
2455,2018,NUTS,2016,DEG03,3,2
2456,2018,NUTS,2016,DK,0,530
2457,2018,NUTS,2016,DK0,1,530
2458,2018,NUTS,2016,DK01,2,336
2459,2018,NUTS,2016,DK011,3,257
2460,2018,NUTS,2016,DK012,3,79
2461,2018,NUTS,2016,DK02,2,2
2462,2018,NUTS,2016,DK021,3,2
2463,2018,NUTS,2016,DK03,2,40
2464,2018,NUTS,2016,DK031,3,40
2465,2018,NUTS,2016,DK04,2,139
2466,2018,NUTS,2016,DK042,3,139
2467,2018,NUTS,2016,DK05,2,13
2468,2018,NUTS,2016,DK050,3,13
2469,2018,NUTS,2016,EE,0,61
2470,2018,NUTS,2016,EE0,1,61
2471,2018,NUTS,2016,EE00,2,61
2472,2018,NUTS,2016,EE001,3,6
2473,2018,NUTS,2016,EE008,3,55
2474,2018,NUTS,2016,EL,0,77
2475,2018,NUTS,2016,EL3,1,25
2476,2018,NUTS,2016,EL30,2,25
2477,2018,NUTS,2016,EL303,3,25
2478,2018,NUTS,2016,EL4,1,22
2479,2018,NUTS,2016,EL41,2,8
2480,2018,NUTS,2016,EL411,3,8
2481,2018,NUTS,2016,EL43,2,14
2482,2018,NUTS,2016,EL431,3,4
2483,2018,NUTS,2016,EL433,3,10
2484,2018,NUTS,2016,EL5,1,16
2485,2018,NUTS,2016,EL51,2,1
2486,2018,NUTS,2016,EL512,3,1
2487,2018,NUTS,2016,EL52,2,8
2488,2018,NUTS,2016,EL522,3,8
2489,2018,NUTS,2016,EL54,2,7
2490,2018,NUTS,2016,EL543,3,7
2491,2018,NUTS,2016,EL6,1,14
2492,2018,NUTS,2016,EL61,2,8
2493,2018,NUTS,2016,EL613,3,8
2494,2018,NUTS,2016,EL63,2,6
2495,2018,NUTS,2016,EL632,3,6
2496,2018,NUTS,2016,ES,0,687
2497,2018,NUTS,2016,ES1,1,28
2498,2018,NUTS,2016,ES11,2,22
2499,2018,NUTS,2016,ES111,3,14
2500,2018,NUTS,2016,ES114,3,8
2501,2018,NUTS,2016,ES12,2,6
2502,2018,NUTS,2016,ES120,3,6
2503,2018,NUTS,2016,ES2,1,38
2504,2018,NUTS,2016,ES21,2,22
2505,2018,NUTS,2016,ES212,3,1
2506,2018,NUTS,2016,ES213,3,21
2507,2018,NUTS,2016,ES22,2,4
2508,2018,NUTS,2016,ES220,3,4
2509,2018,NUTS,2016,ES23,2,1
2510,2018,NUTS,2016,ES230,3,1
2511,2018,NUTS,2016,ES24,2,11
2512,2018,NUTS,2016,ES243,3,11
2513,2018,NUTS,2016,ES3,1,257
2514,2018,NUTS,2016,ES30,2,257
2515,2018,NUTS,2016,ES300,3,257
2516,2018,NUTS,2016,ES4,1,62
2517,2018,NUTS,2016,ES41,2,55
2518,2018,NUTS,2016,ES412,3,1
2519,2018,NUTS,2016,ES413,3,46
2520,2018,NUTS,2016,ES415,3,7
2521,2018,NUTS,2016,ES418,3,1
2522,2018,NUTS,2016,ES42,2,3
2523,2018,NUTS,2016,ES421,3,3
2524,2018,NUTS,2016,ES43,2,4
2525,2018,NUTS,2016,ES432,3,4
2526,2018,NUTS,2016,ES5,1,222
2527,2018,NUTS,2016,ES51,2,178
2528,2018,NUTS,2016,ES511,3,171
2529,2018,NUTS,2016,ES512,3,3
2530,2018,NUTS,2016,ES513,3,2
2531,2018,NUTS,2016,ES514,3,2
2532,2018,NUTS,2016,ES52,2,41
2533,2018,NUTS,2016,ES521,3,4
2534,2018,NUTS,2016,ES522,3,1
2535,2018,NUTS,2016,ES523,3,36
2536,2018,NUTS,2016,ES53,2,3
2537,2018,NUTS,2016,ES532,3,3
2538,2018,NUTS,2016,ES6,1,70
2539,2018,NUTS,2016,ES61,2,50
2540,2018,NUTS,2016,ES614,3,20
2541,2018,NUTS,2016,ES616,3,4
2542,2018,NUTS,2016,ES617,3,13
2543,2018,NUTS,2016,ES618,3,13
2544,2018,NUTS,2016,ES62,2,20
2545,2018,NUTS,2016,ES620,3,20
2546,2018,NUTS,2016,ES7,1,10
