year,region_type,region_year_spec,region_id,region_level,medrxiv_count
1292,2021,NUTS,2021,AT33,2,5
1293,2021,NUTS,2021,AT332,3,5
1294,2021,NUTS,2021,BE,0,25
1295,2021,NUTS,2021,BE1,1,5
1296,2021,NUTS,2021,BE10,2,5
1297,2021,NUTS,2021,BE100,3,5
1298,2021,NUTS,2021,BE2,1,17
1299,2021,NUTS,2021,BE21,2,5
1300,2021,NUTS,2021,BE211,3,4
1301,2021,NUTS,2021,BE213,3,1
1302,2021,NUTS,2021,BE22,2,1
1303,2021,NUTS,2021,BE224,3,1
1304,2021,NUTS,2021,BE23,2,9
1305,2021,NUTS,2021,BE234,3,9
1306,2021,NUTS,2021,BE24,2,2
1307,2021,NUTS,2021,BE242,3,2
1308,2021,NUTS,2021,BE3,1,3
1309,2021,NUTS,2021,BE31,2,1
1310,2021,NUTS,2021,BE310,3,1
1311,2021,NUTS,2021,BE33,2,1
1312,2021,NUTS,2021,BE332,3,1
1313,2021,NUTS,2021,BE35,2,1
1314,2021,NUTS,2021,BE352,3,1
1315,2021,NUTS,2021,BG,0,4
1316,2021,NUTS,2021,BG3,1,1
1317,2021,NUTS,2021,BG31,2,1
1318,2021,NUTS,2021,BG314,3,1
1319,2021,NUTS,2021,BG4,1,3
1320,2021,NUTS,2021,BG41,2,3
1321,2021,NUTS,2021,BG411,3,3
1322,2021,NUTS,2021,CH,0,100
1323,2021,NUTS,2021,CH0,1,100
1324,2021,NUTS,2021,CH01,2,46
1325,2021,NUTS,2021,CH011,3,17
1326,2021,NUTS,2021,CH013,3,29
1327,2021,NUTS,2021,CH02,2,14
1328,2021,NUTS,2021,CH021,3,12
1329,2021,NUTS,2021,CH022,3,2
1330,2021,NUTS,2021,CH03,2,18
1331,2021,NUTS,2021,CH031,3,18
1332,2021,NUTS,2021,CH04,2,19
1333,2021,NUTS,2021,CH040,3,19
1334,2021,NUTS,2021,CH05,2,2
1335,2021,NUTS,2021,CH055,3,2
1336,2021,NUTS,2021,CH06,2,1
1337,2021,NUTS,2021,CH061,3,1
1338,2021,NUTS,2021,CY,0,7
1339,2021,NUTS,2021,CY0,1,7
1340,2021,NUTS,2021,CY00,2,7
1341,2021,NUTS,2021,CY000,3,7
1342,2021,NUTS,2021,CZ,0,6
1343,2021,NUTS,2021,CZ0,1,6
1344,2021,NUTS,2021,CZ01,2,2
1345,2021,NUTS,2021,CZ010,3,2
1346,2021,NUTS,2021,CZ05,2,1
1347,2021,NUTS,2021,CZ053,3,1
1348,2021,NUTS,2021,CZ06,2,1
1349,2021,NUTS,2021,CZ064,3,1
1350,2021,NUTS,2021,CZ07,2,1
1351,2021,NUTS,2021,CZ071,3,1
1352,2021,NUTS,2021,CZ08,2,1
1353,2021,NUTS,2021,CZ080,3,1
1354,2021,NUTS,2021,DE,0,124
1355,2021,NUTS,2021,DE1,1,16
1356,2021,NUTS,2021,DE12,2,6
1357,2021,NUTS,2021,DE122,3,2
1358,2021,NUTS,2021,DE125,3,4
1359,2021,NUTS,2021,DE13,2,3
1360,2021,NUTS,2021,DE131,3,3
1361,2021,NUTS,2021,DE14,2,7
1362,2021,NUTS,2021,DE142,3,6
1363,2021,NUTS,2021,DE144,3,1
1364,2021,NUTS,2021,DE2,1,29
1365,2021,NUTS,2021,DE21,2,25
1366,2021,NUTS,2021,DE212,3,25
1367,2021,NUTS,2021,DE23,2,1
1368,2021,NUTS,2021,DE232,3,1
1369,2021,NUTS,2021,DE24,2,1
1370,2021,NUTS,2021,DE242,3,1
1371,2021,NUTS,2021,DE25,2,1
1372,2021,NUTS,2021,DE252,3,1
1373,2021,NUTS,2021,DE26,2,1
1374,2021,NUTS,2021,DE263,3,1
1375,2021,NUTS,2021,DE3,1,21
1376,2021,NUTS,2021,DE30,2,21
1377,2021,NUTS,2021,DE300,3,21
1378,2021,NUTS,2021,DE4,1,2
1379,2021,NUTS,2021,DE40,2,2
1380,2021,NUTS,2021,DE404,3,2
1381,2021,NUTS,2021,DE6,1,1
1382,2021,NUTS,2021,DE60,2,1
1383,2021,NUTS,2021,DE600,3,1
1384,2021,NUTS,2021,DE7,1,9
1385,2021,NUTS,2021,DE71,2,4
1386,2021,NUTS,2021,DE712,3,3
1387,2021,NUTS,2021,DE718,3,1
1388,2021,NUTS,2021,DE72,2,3
1389,2021,NUTS,2021,DE724,3,3
1390,2021,NUTS,2021,DE73,2,2
1391,2021,NUTS,2021,DE731,3,2
1392,2021,NUTS,2021,DE9,1,2
1393,2021,NUTS,2021,DE92,2,1
1394,2021,NUTS,2021,DE929,3,1
1395,2021,NUTS,2021,DE94,2,1
1396,2021,NUTS,2021,DE943,3,1
1397,2021,NUTS,2021,DEA,1,25
1398,2021,NUTS,2021,DEA1,2,1
1399,2021,NUTS,2021,DEA1A,3,1
1400,2021,NUTS,2021,DEA2,2,19
1401,2021,NUTS,2021,DEA22,3,11
1402,2021,NUTS,2021,DEA23,3,4
1403,2021,NUTS,2021,DEA27,3,1
1404,2021,NUTS,2021,DEA2D,3,3
1405,2021,NUTS,2021,DEA3,2,1
1406,2021,NUTS,2021,DEA33,3,1
1407,2021,NUTS,2021,DEA4,2,3
1408,2021,NUTS,2021,DEA41,3,3
1409,2021,NUTS,2021,DEA5,2,1
1410,2021,NUTS,2021,DEA51,3,1
1411,2021,NUTS,2021,DEC,1,2
1412,2021,NUTS,2021,DEC0,2,2
1413,2021,NUTS,2021,DEC01,3,2
1414,2021,NUTS,2021,DED,1,14
1415,2021,NUTS,2021,DED4,2,7
1416,2021,NUTS,2021,DED41,3,7
1417,2021,NUTS,2021,DED5,2,7
1418,2021,NUTS,2021,DED51,3,7
1419,2021,NUTS,2021,DEE,1,1
1420,2021,NUTS,2021,DEE0,2,1
1421,2021,NUTS,2021,DEE03,3,1
1422,2021,NUTS,2021,DEF,1,1
1423,2021,NUTS,2021,DEF0,2,1
1424,2021,NUTS,2021,DEF03,3,1
1425,2021,NUTS,2021,DEG,1,1
1426,2021,NUTS,2021,DEG0,2,1
1427,2021,NUTS,2021,DEG05,3,1
1428,2021,NUTS,2021,DK,0,40
1429,2021,NUTS,2021,DK0,1,40
1430,2021,NUTS,2021,DK01,2,31
1431,2021,NUTS,2021,DK011,3,27
1432,2021,NUTS,2021,DK012,3,4
1433,2021,NUTS,2021,DK03,2,3
1434,2021,NUTS,2021,DK031,3,3
1435,2021,NUTS,2021,DK04,2,5
1436,2021,NUTS,2021,DK042,3,5
1437,2021,NUTS,2021,DK05,2,1
1438,2021,NUTS,2021,DK050,3,1
1439,2021,NUTS,2021,EE,0,2
1440,2021,NUTS,2021,EE0,1,2
1441,2021,NUTS,2021,EE00,2,2
1442,2021,NUTS,2021,EE008,3,2
1443,2021,NUTS,2021,EL,0,21
1444,2021,NUTS,2021,EL3,1,9
1445,2021,NUTS,2021,EL30,2,9
1446,2021,NUTS,2021,EL303,3,9
1447,2021,NUTS,2021,EL4,1,2
1448,2021,NUTS,2021,EL41,2,1
1449,2021,NUTS,2021,EL411,3,1
1450,2021,NUTS,2021,EL43,2,1
1451,2021,NUTS,2021,EL433,3,1
1452,2021,NUTS,2021,EL5,1,6
1453,2021,NUTS,2021,EL51,2,2
1454,2021,NUTS,2021,EL512,3,2
1455,2021,NUTS,2021,EL52,2,2
1456,2021,NUTS,2021,EL522,3,2
1457,2021,NUTS,2021,EL54,2,2
1458,2021,NUTS,2021,EL543,3,2
1459,2021,NUTS,2021,EL6,1,4
1460,2021,NUTS,2021,EL61,2,2
1461,2021,NUTS,2021,EL613,3,2
1462,2021,NUTS,2021,EL63,2,1
1463,2021,NUTS,2021,EL632,3,1
1464,2021,NUTS,2021,EL65,2,1
1465,2021,NUTS,2021,EL651,3,1
1466,2021,NUTS,2021,ES,0,42
1467,2021,NUTS,2021,ES2,1,4
1468,2021,NUTS,2021,ES22,2,2
1469,2021,NUTS,2021,ES220,3,2
1470,2021,NUTS,2021,ES24,2,2
1471,2021,NUTS,2021,ES243,3,2
1472,2021,NUTS,2021,ES3,1,15
1473,2021,NUTS,2021,ES30,2,15
1474,2021,NUTS,2021,ES300,3,15
1475,2021,NUTS,2021,ES4,1,1
1476,2021,NUTS,2021,ES42,2,1
1477,2021,NUTS,2021,ES421,3,1
1478,2021,NUTS,2021,ES5,1,20
1479,2021,NUTS,2021,ES51,2,14
1480,2021,NUTS,2021,ES511,3,13
1481,2021,NUTS,2021,ES514,3,1
1482,2021,NUTS,2021,ES52,2,6
1483,2021,NUTS,2021,ES523,3,6
1484,2021,NUTS,2021,ES6,1,2
1485,2021,NUTS,2021,ES61,2,1
1486,2021,NUTS,2021,ES617,3,1
1487,2021,NUTS,2021,ES62,2,1
1488,2021,NUTS,2021,ES620,3,1
1489,2021,NUTS,2021,FI,0,25
1490,2021,NUTS,2021,FI1,1,25
1491,2021,NUTS,2021,FI19,2,4
1492,2021,NUTS,2021,FI193,3,4
1493,2021,NUTS,2021,FI1B,2,11
1494,2021,NUTS,2021,FI1B1,3,11
1495,2021,NUTS,2021,FI1C,2,6
1496,2021,NUTS,2021,FI1C1,3,6
1497,2021,NUTS,2021,FI1D,2,4
1498,2021,NUTS,2021,FI1D2,3,2
1499,2021,NUTS,2021,FI1D9,3,2
1500,2021,NUTS,2021,FR,0,50
1501,2021,NUTS,2021,FR1,1,26
1502,2021,NUTS,2021,FR10,2,26
1503,2021,NUTS,2021,FR101,3,8
1504,2021,NUTS,2021,FR104,3,17
1505,2021,NUTS,2021,FR107,3,1
1506,2021,NUTS,2021,FRF,1,4
1507,2021,NUTS,2021,FRF1,2,3
1508,2021,NUTS,2021,FRF11,3,3
1509,2021,NUTS,2021,FRF3,2,1
1510,2021,NUTS,2021,FRF31,3,1
1511,2021,NUTS,2021,FRG,1,2
1512,2021,NUTS,2021,FRG0,2,2
1513,2021,NUTS,2021,FRG01,3,2
1514,2021,NUTS,2021,FRH,1,4
1515,2021,NUTS,2021,FRH0,2,4
1516,2021,NUTS,2021,FRH03,3,4
1517,2021,NUTS,2021,FRI,1,3
1518,2021,NUTS,2021,FRI1,2,3
1519,2021,NUTS,2021,FRI12,3,3
1520,2021,NUTS,2021,FRJ,1,2
1521,2021,NUTS,2021,FRJ1,2,2
1522,2021,NUTS,2021,FRJ13,3,2
1523,2021,NUTS,2021,FRK,1,4
1524,2021,NUTS,2021,FRK2,2,4
1525,2021,NUTS,2021,FRK26,3,4
1526,2021,NUTS,2021,FRL,1,4
1527,2021,NUTS,2021,FRL0,2,4
1528,2021,NUTS,2021,FRL04,3,4
1529,2021,NUTS,2021,FRY,1,1
1530,2021,NUTS,2021,FRY4,2,1
1531,2021,NUTS,2021,FRY40,3,1
1532,2021,NUTS,2021,HR,0,1
1533,2021,NUTS,2021,HR0,1,1
1534,2021,NUTS,2021,HR03,2,1
1535,2021,NUTS,2021,HR035,3,1
1536,2021,NUTS,2021,HU,0,4
1537,2021,NUTS,2021,HU1,1,3
1538,2021,NUTS,2021,HU11,2,3
1539,2021,NUTS,2021,HU110,3,3
1540,2021,NUTS,2021,HU2,1,1
1541,2021,NUTS,2021,HU23,2,1
1542,2021,NUTS,2021,HU231,3,1
1543,2021,NUTS,2021,IE,0,15
1544,2021,NUTS,2021,IE0,1,15
1545,2021,NUTS,2021,IE04,2,2
1546,2021,NUTS,2021,IE042,3,2
1547,2021,NUTS,2021,IE05,2,4
1548,2021,NUTS,2021,IE051,3,1
1549,2021,NUTS,2021,IE052,3,1
1550,2021,NUTS,2021,IE053,3,2
1551,2021,NUTS,2021,IE06,2,9
1552,2021,NUTS,2021,IE061,3,8
1553,2021,NUTS,2021,IE062,3,1
1554,2021,NUTS,2021,IS,0,2
1555,2021,NUTS,2021,IS0,1,2
1556,2021,NUTS,2021,IS00,2,2
1557,2021,NUTS,2021,IS001,3,2
1558,2021,NUTS,2021,IT,0,85
1559,2021,NUTS,2021,ITC,1,33
1560,2021,NUTS,2021,ITC1,2,3
1561,2021,NUTS,2021,ITC11,3,3
1562,2021,NUTS,2021,ITC3,2,6
1563,2021,NUTS,2021,ITC33,3,6
1564,2021,NUTS,2021,ITC4,2,24
1565,2021,NUTS,2021,ITC47,3,1
1566,2021,NUTS,2021,ITC48,3,4
1567,2021,NUTS,2021,ITC4C,3,19
1568,2021,NUTS,2021,ITF,1,7
1569,2021,NUTS,2021,ITF1,2,1
1570,2021,NUTS,2021,ITF11,3,1
1571,2021,NUTS,2021,ITF2,2,4
1572,2021,NUTS,2021,ITF21,3,2
1573,2021,NUTS,2021,ITF22,3,2
1574,2021,NUTS,2021,ITF3,2,1
1575,2021,NUTS,2021,ITF35,3,1
1576,2021,NUTS,2021,ITF6,2,1
1577,2021,NUTS,2021,ITF63,3,1
1578,2021,NUTS,2021,ITG,1,3
1579,2021,NUTS,2021,ITG1,2,2
1580,2021,NUTS,2021,ITG17,3,2
1581,2021,NUTS,2021,ITG2,2,1
1582,2021,NUTS,2021,ITG2D,3,1
1583,2021,NUTS,2021,ITH,1,28
1584,2021,NUTS,2021,ITH2,2,7
1585,2021,NUTS,2021,ITH20,3,7
1586,2021,NUTS,2021,ITH3,2,8
1587,2021,NUTS,2021,ITH31,3,1
1588,2021,NUTS,2021,ITH36,3,7
1589,2021,NUTS,2021,ITH4,2,5
1590,2021,NUTS,2021,ITH44,3,5
1591,2021,NUTS,2021,ITH5,2,8
1592,2021,NUTS,2021,ITH54,3,1
1593,2021,NUTS,2021,ITH55,3,6
1594,2021,NUTS,2021,ITH56,3,1
1595,2021,NUTS,2021,ITI,1,14
1596,2021,NUTS,2021,ITI1,2,7
1597,2021,NUTS,2021,ITI14,3,3
1598,2021,NUTS,2021,ITI17,3,2
1599,2021,NUTS,2021,ITI19,3,2
1600,2021,NUTS,2021,ITI3,2,1
1601,2021,NUTS,2021,ITI33,3,1
1602,2021,NUTS,2021,ITI4,2,6
1603,2021,NUTS,2021,ITI43,3,5
1604,2021,NUTS,2021,ITI45,3,1
1605,2021,NUTS,2021,LT,0,2
1606,2021,NUTS,2021,LT0,1,2
1607,2021,NUTS,2021,LT02,2,2
1608,2021,NUTS,2021,LT022,3,2
1609,2021,NUTS,2021,LU,0,2
1610,2021,NUTS,2021,LU0,1,2
1611,2021,NUTS,2021,LU00,2,2
1612,2021,NUTS,2021,LU000,3,2
1613,2021,NUTS,2021,LV,0,1
1614,2021,NUTS,2021,LV0,1,1
1615,2021,NUTS,2021,LV00,2,1
1616,2021,NUTS,2021,LV006,3,1
1617,2021,NUTS,2021,ME,0,1
1618,2021,NUTS,2021,ME0,1,1
1619,2021,NUTS,2021,ME00,2,1
1620,2021,NUTS,2021,ME000,3,1
1621,2021,NUTS,2021,MT,0,1
1622,2021,NUTS,2021,MT0,1,1
1623,2021,NUTS,2021,MT00,2,1
1624,2021,NUTS,2021,MT001,3,1
1625,2021,NUTS,2021,NL,0,106
1626,2021,NUTS,2021,NL1,1,10
1627,2021,NUTS,2021,NL11,2,9
1628,2021,NUTS,2021,NL113,3,9
1629,2021,NUTS,2021,NL12,2,1
1630,2021,NUTS,2021,NL124,3,1
1631,2021,NUTS,2021,NL2,1,21
1632,2021,NUTS,2021,NL21,2,1
1633,2021,NUTS,2021,NL213,3,1
1634,2021,NUTS,2021,NL22,2,20
1635,2021,NUTS,2021,NL221,3,2
1636,2021,NUTS,2021,NL226,3,18
1637,2021,NUTS,2021,NL3,1,70
1638,2021,NUTS,2021,NL31,2,16
1639,2021,NUTS,2021,NL310,3,16
1640,2021,NUTS,2021,NL32,2,22
1641,2021,NUTS,2021,NL329,3,22
1642,2021,NUTS,2021,NL33,2,32
1643,2021,NUTS,2021,NL332,3,1
1644,2021,NUTS,2021,NL333,3,2
1645,2021,NUTS,2021,NL337,3,11
1646,2021,NUTS,2021,NL33C,3,18
1647,2021,NUTS,2021,NL4,1,5
1648,2021,NUTS,2021,NL42,2,5
1649,2021,NUTS,2021,NL423,3,5
1650,2021,NUTS,2021,NO,0,31
1651,2021,NUTS,2021,NO0,1,31
1652,2021,NUTS,2021,NO02,2,1
1653,2021,NUTS,2021,NO020,3,1
1654,2021,NUTS,2021,NO06,2,2
1655,2021,NUTS,2021,NO060,3,2
1656,2021,NUTS,2021,NO07,2,1
1657,2021,NUTS,2021,NO074,3,1
1658,2021,NUTS,2021,NO08,2,23
1659,2021,NUTS,2021,NO081,3,21
1660,2021,NUTS,2021,NO082,3,2
1661,2021,NUTS,2021,NO0A,2,4
1662,2021,NUTS,2021,NO0A1,3,3
1663,2021,NUTS,2021,NO0A2,3,1
1664,2021,NUTS,2021,PL,0,23
1665,2021,NUTS,2021,PL2,1,4
1666,2021,NUTS,2021,PL21,2,2
1667,2021,NUTS,2021,PL213,3,2
1668,2021,NUTS,2021,PL22,2,2
1669,2021,NUTS,2021,PL229,3,1
1670,2021,NUTS,2021,PL22A,3,1
1671,2021,NUTS,2021,PL5,1,1
1672,2021,NUTS,2021,PL51,2,1
1673,2021,NUTS,2021,PL514,3,1
1674,2021,NUTS,2021,PL6,1,3
1675,2021,NUTS,2021,PL61,2,2
1676,2021,NUTS,2021,PL613,3,2
1677,2021,NUTS,2021,PL63,2,1
1678,2021,NUTS,2021,PL633,3,1
1679,2021,NUTS,2021,PL7,1,2
1680,2021,NUTS,2021,PL71,2,1
1681,2021,NUTS,2021,PL711,3,1
1682,2021,NUTS,2021,PL72,2,1
1683,2021,NUTS,2021,PL721,3,1
1684,2021,NUTS,2021,PL8,1,4
1685,2021,NUTS,2021,PL81,2,1
1686,2021,NUTS,2021,PL814,3,1
1687,2021,NUTS,2021,PL84,2,3
1688,2021,NUTS,2021,PL841,3,3
1689,2021,NUTS,2021,PL9,1,9
1690,2021,NUTS,2021,PL91,2,9
1691,2021,NUTS,2021,PL911,3,9
1692,2021,NUTS,2021,PT,0,6
1693,2021,NUTS,2021,PT1,1,6
1694,2021,NUTS,2021,PT11,2,3
1695,2021,NUTS,2021,PT119,3,1
1696,2021,NUTS,2021,PT11A,3,2
1697,2021,NUTS,2021,PT17,2,3
1698,2021,NUTS,2021,PT170,3,3
1699,2021,NUTS,2021,RO,0,2
1700,2021,NUTS,2021,RO2,1,1
1701,2021,NUTS,2021,RO21,2,1
1702,2021,NUTS,2021,RO213,3,1
1703,2021,NUTS,2021,RO3,1,1
1704,2021,NUTS,2021,RO32,2,1
1705,2021,NUTS,2021,RO321,3,1
1706,2021,NUTS,2021,SE,0,50
1707,2021,NUTS,2021,SE1,1,35
1708,2021,NUTS,2021,SE11,2,28
1709,2021,NUTS,2021,SE110,3,28
1710,2021,NUTS,2021,SE12,2,7
1711,2021,NUTS,2021,SE121,3,6
1712,2021,NUTS,2021,SE124,3,1
1713,2021,NUTS,2021,SE2,1,13
1714,2021,NUTS,2021,SE22,2,6
1715,2021,NUTS,2021,SE224,3,6
1716,2021,NUTS,2021,SE23,2,7
1717,2021,NUTS,2021,SE232,3,7
1718,2021,NUTS,2021,SE3,1,2
1719,2021,NUTS,2021,SE33,2,2
1720,2021,NUTS,2021,SE331,3,2
1721,2021,NUTS,2021,SI,0,4
1722,2021,NUTS,2021,SI0,1,4
1723,2021,NUTS,2021,SI04,2,4
1724,2021,NUTS,2021,SI041,3,4
1725,2021,NUTS,2021,SK,0,3
1726,2021,NUTS,2021,SK0,1,3
1727,2021,NUTS,2021,SK01,2,3
1728,2021,NUTS,2021,SK010,3,3
1729,2021,NUTS,2021,TR,0,15
1730,2021,NUTS,2021,TR1,1,1
1731,2021,NUTS,2021,TR10,2,1
1732,2021,NUTS,2021,TR100,3,1
1733,2021,NUTS,2021,TR2,1,2
1734,2021,NUTS,2021,TR21,2,1
1735,2021,NUTS,2021,TR211,3,1
1736,2021,NUTS,2021,TR22,2,1
1737,2021,NUTS,2021,TR222,3,1
1738,2021,NUTS,2021,TR3,1,4
1739,2021,NUTS,2021,TR31,2,4
1740,2021,NUTS,2021,TR310,3,4
1741,2021,NUTS,2021,TR4,1,2
1742,2021,NUTS,2021,TR41,2,1
1743,2021,NUTS,2021,TR411,3,1
1744,2021,NUTS,2021,TR42,2,1
1745,2021,NUTS,2021,TR424,3,1
1746,2021,NUTS,2021,TR5,1,4
1747,2021,NUTS,2021,TR51,2,4
1748,2021,NUTS,2021,TR510,3,4
1749,2021,NUTS,2021,TR6,1,1
1750,2021,NUTS,2021,TR61,2,1
1751,2021,NUTS,2021,TR611,3,1
1752,2021,NUTS,2021,TR8,1,1
1753,2021,NUTS,2021,TR81,2,1
1754,2021,NUTS,2021,TR811,3,1
1755,2021,NUTS,2021,UK,0,662
1756,2021,NUTS,2021,UKC,1,12
1757,2021,NUTS,2021,UKC1,2,4
1758,2021,NUTS,2021,UKC11,3,2
1759,2021,NUTS,2021,UKC12,3,1
1760,2021,NUTS,2021,UKC14,3,1
1761,2021,NUTS,2021,UKC2,2,8
1762,2021,NUTS,2021,UKC22,3,8
1763,2021,NUTS,2021,UKD,1,31
1764,2021,NUTS,2021,UKD3,2,18
1765,2021,NUTS,2021,UKD33,3,14
1766,2021,NUTS,2021,UKD34,3,2
1767,2021,NUTS,2021,UKD36,3,1
1768,2021,NUTS,2021,UKD37,3,1
1769,2021,NUTS,2021,UKD4,2,5
1770,2021,NUTS,2021,UKD44,3,5
1771,2021,NUTS,2021,UKD7,2,8
1772,2021,NUTS,2021,UKD72,3,8
1773,2021,NUTS,2021,UKE,1,24
1774,2021,NUTS,2021,UKE1,2,2
1775,2021,NUTS,2021,UKE11,3,1
1776,2021,NUTS,2021,UKE13,3,1
1777,2021,NUTS,2021,UKE2,2,5
1778,2021,NUTS,2021,UKE21,3,5
1779,2021,NUTS,2021,UKE3,2,10
1780,2021,NUTS,2021,UKE32,3,10
1781,2021,NUTS,2021,UKE4,2,7
1782,2021,NUTS,2021,UKE41,3,2
1783,2021,NUTS,2021,UKE42,3,5
1784,2021,NUTS,2021,UKF,1,24
1785,2021,NUTS,2021,UKF1,2,12
1786,2021,NUTS,2021,UKF14,3,11
1787,2021,NUTS,2021,UKF16,3,1
1788,2021,NUTS,2021,UKF2,2,11
1789,2021,NUTS,2021,UKF21,3,10
1790,2021,NUTS,2021,UKF22,3,1
1791,2021,NUTS,2021,UKF3,2,1
1792,2021,NUTS,2021,UKF30,3,1
1793,2021,NUTS,2021,UKG,1,39
1794,2021,NUTS,2021,UKG1,2,13
1795,2021,NUTS,2021,UKG13,3,13
1796,2021,NUTS,2021,UKG2,2,3
1797,2021,NUTS,2021,UKG24,3,3
1798,2021,NUTS,2021,UKG3,2,23
1799,2021,NUTS,2021,UKG31,3,22
1800,2021,NUTS,2021,UKG33,3,1
1801,2021,NUTS,2021,UKH,1,84
1802,2021,NUTS,2021,UKH1,2,69
1803,2021,NUTS,2021,UKH11,3,1
1804,2021,NUTS,2021,UKH12,3,63
1805,2021,NUTS,2021,UKH17,3,5
1806,2021,NUTS,2021,UKH2,2,13
1807,2021,NUTS,2021,UKH21,3,1
1808,2021,NUTS,2021,UKH23,3,12
1809,2021,NUTS,2021,UKH3,2,2
1810,2021,NUTS,2021,UKH34,3,2
1811,2021,NUTS,2021,UKI,1,196
1812,2021,NUTS,2021,UKI3,2,168
1813,2021,NUTS,2021,UKI31,3,70
1814,2021,NUTS,2021,UKI32,3,44
1815,2021,NUTS,2021,UKI33,3,48
1816,2021,NUTS,2021,UKI34,3,6
1817,2021,NUTS,2021,UKI4,2,18
1818,2021,NUTS,2021,UKI42,3,14
1819,2021,NUTS,2021,UKI44,3,4
1820,2021,NUTS,2021,UKI5,2,3
1821,2021,NUTS,2021,UKI51,3,3
1822,2021,NUTS,2021,UKI6,2,1
1823,2021,NUTS,2021,UKI63,3,1
1824,2021,NUTS,2021,UKI7,2,6
1825,2021,NUTS,2021,UKI73,3,1
1826,2021,NUTS,2021,UKI74,3,3
1827,2021,NUTS,2021,UKI75,3,2
1828,2021,NUTS,2021,UKJ,1,99
1829,2021,NUTS,2021,UKJ1,2,74
1830,2021,NUTS,2021,UKJ11,3,2
1831,2021,NUTS,2021,UKJ14,3,72
1832,2021,NUTS,2021,UKJ2,2,10
1833,2021,NUTS,2021,UKJ21,3,1
1834,2021,NUTS,2021,UKJ22,3,6
1835,2021,NUTS,2021,UKJ25,3,3
1836,2021,NUTS,2021,UKJ3,2,13
1837,2021,NUTS,2021,UKJ32,3,11
1838,2021,NUTS,2021,UKJ36,3,1
1839,2021,NUTS,2021,UKJ37,3,1
1840,2021,NUTS,2021,UKJ4,2,2
1841,2021,NUTS,2021,UKJ41,3,1
1842,2021,NUTS,2021,UKJ45,3,1
1843,2021,NUTS,2021,UKK,1,46
1844,2021,NUTS,2021,UKK1,2,37
1845,2021,NUTS,2021,UKK11,3,31
1846,2021,NUTS,2021,UKK12,3,4
1847,2021,NUTS,2021,UKK14,3,1
1848,2021,NUTS,2021,UKK15,3,1
1849,2021,NUTS,2021,UKK4,2,9
1850,2021,NUTS,2021,UKK41,3,2
1851,2021,NUTS,2021,UKK43,3,7
1852,2021,NUTS,2021,UKL,1,30
1853,2021,NUTS,2021,UKL1,2,9
1854,2021,NUTS,2021,UKL12,3,1
1855,2021,NUTS,2021,UKL15,3,1
1856,2021,NUTS,2021,UKL18,3,7
1857,2021,NUTS,2021,UKL2,2,21
1858,2021,NUTS,2021,UKL21,3,5
1859,2021,NUTS,2021,UKL22,3,16
1860,2021,NUTS,2021,UKM,1,70
1861,2021,NUTS,2021,UKM5,2,2
1862,2021,NUTS,2021,UKM50,3,2
1863,2021,NUTS,2021,UKM7,2,40
1864,2021,NUTS,2021,UKM72,3,4
1865,2021,NUTS,2021,UKM75,3,34
1866,2021,NUTS,2021,UKM77,3,2
1867,2021,NUTS,2021,UKM8,2,27
1868,2021,NUTS,2021,UKM82,3,27
1869,2021,NUTS,2021,UKM9,2,1
1870,2021,NUTS,2021,UKM93,3,1
1871,2021,NUTS,2021,UKN,1,7
1872,2021,NUTS,2021,UKN0,2,7
1873,2021,NUTS,2021,UKN06,3,7
