year,region_type,region_year_spec,region_id,region_level,artificial_intelligence_count
4991,2019.0,NUTS,2016,ITI,1,261
4992,2019.0,NUTS,2016,ITI1,2,222
4993,2019.0,NUTS,2016,ITI14,3,186
4994,2019.0,NUTS,2016,ITI17,3,19
4995,2019.0,NUTS,2016,ITI19,3,17
4996,2019.0,NUTS,2016,ITI2,2,4
4997,2019.0,NUTS,2016,ITI21,3,4
4998,2019.0,NUTS,2016,ITI3,2,4
4999,2019.0,NUTS,2016,ITI32,3,3
5000,2019.0,NUTS,2016,ITI33,3,1
5001,2019.0,NUTS,2016,ITI4,2,31
5002,2019.0,NUTS,2016,ITI43,3,30
5003,2019.0,NUTS,2016,ITI45,3,1
5004,2019.0,NUTS,2016,LT,0,1
5005,2019.0,NUTS,2016,LT0,1,1
5006,2019.0,NUTS,2016,LT02,2,1
5007,2019.0,NUTS,2016,LT022,3,1
5008,2019.0,NUTS,2016,LU,0,11
5009,2019.0,NUTS,2016,LU0,1,11
5010,2019.0,NUTS,2016,LU00,2,11
5011,2019.0,NUTS,2016,LU000,3,11
5012,2019.0,NUTS,2016,MK,0,3
5013,2019.0,NUTS,2016,MK0,1,3
5014,2019.0,NUTS,2016,MK00,2,3
5015,2019.0,NUTS,2016,MK008,3,3
5016,2019.0,NUTS,2016,MT,0,6
5017,2019.0,NUTS,2016,MT0,1,6
5018,2019.0,NUTS,2016,MT00,2,6
5019,2019.0,NUTS,2016,MT001,3,6
5020,2019.0,NUTS,2016,NL,0,354
5021,2019.0,NUTS,2016,NL1,1,20
5022,2019.0,NUTS,2016,NL11,2,20
5023,2019.0,NUTS,2016,NL113,3,20
5024,2019.0,NUTS,2016,NL2,1,67
5025,2019.0,NUTS,2016,NL21,2,10
5026,2019.0,NUTS,2016,NL213,3,10
5027,2019.0,NUTS,2016,NL22,2,57
5028,2019.0,NUTS,2016,NL221,3,4
5029,2019.0,NUTS,2016,NL226,3,53
5030,2019.0,NUTS,2016,NL3,1,200
5031,2019.0,NUTS,2016,NL31,2,22
5032,2019.0,NUTS,2016,NL310,3,22
5033,2019.0,NUTS,2016,NL32,2,108
5034,2019.0,NUTS,2016,NL327,3,1
5035,2019.0,NUTS,2016,NL329,3,107
5036,2019.0,NUTS,2016,NL33,2,70
5037,2019.0,NUTS,2016,NL332,3,4
5038,2019.0,NUTS,2016,NL333,3,37
5039,2019.0,NUTS,2016,NL337,3,15
5040,2019.0,NUTS,2016,NL33C,3,14
5041,2019.0,NUTS,2016,NL4,1,67
5042,2019.0,NUTS,2016,NL41,2,50
5043,2019.0,NUTS,2016,NL412,3,8
5044,2019.0,NUTS,2016,NL414,3,42
5045,2019.0,NUTS,2016,NL42,2,17
5046,2019.0,NUTS,2016,NL423,3,17
5047,2019.0,NUTS,2016,NO,0,79
5048,2019.0,NUTS,2016,NO0,1,79
5049,2019.0,NUTS,2016,NO01,2,31
5050,2019.0,NUTS,2016,NO011,3,31
5051,2019.0,NUTS,2016,NO04,2,12
5052,2019.0,NUTS,2016,NO042,3,8
5053,2019.0,NUTS,2016,NO043,3,4
5054,2019.0,NUTS,2016,NO05,2,5
5055,2019.0,NUTS,2016,NO051,3,5
5056,2019.0,NUTS,2016,NO06,2,31
5057,2019.0,NUTS,2016,NO060,3,31
5058,2019.0,NUTS,2016,PL,0,71
5059,2019.0,NUTS,2016,PL2,1,21
5060,2019.0,NUTS,2016,PL21,2,20
5061,2019.0,NUTS,2016,PL213,3,20
5062,2019.0,NUTS,2016,PL22,2,1
5063,2019.0,NUTS,2016,PL229,3,1
5064,2019.0,NUTS,2016,PL4,1,3
5065,2019.0,NUTS,2016,PL41,2,3
5066,2019.0,NUTS,2016,PL415,3,3
5067,2019.0,NUTS,2016,PL5,1,3
5068,2019.0,NUTS,2016,PL51,2,3
5069,2019.0,NUTS,2016,PL514,3,3
5070,2019.0,NUTS,2016,PL6,1,2
5071,2019.0,NUTS,2016,PL61,2,2
5072,2019.0,NUTS,2016,PL613,3,2
5073,2019.0,NUTS,2016,PL7,1,17
5074,2019.0,NUTS,2016,PL71,2,17
5075,2019.0,NUTS,2016,PL711,3,17
5076,2019.0,NUTS,2016,PL9,1,25
5077,2019.0,NUTS,2016,PL91,2,25
5078,2019.0,NUTS,2016,PL911,3,25
5079,2019.0,NUTS,2016,PT,0,51
5080,2019.0,NUTS,2016,PT1,1,51
5081,2019.0,NUTS,2016,PT11,2,11
5082,2019.0,NUTS,2016,PT119,3,1
5083,2019.0,NUTS,2016,PT11A,3,9
5084,2019.0,NUTS,2016,PT11D,3,1
5085,2019.0,NUTS,2016,PT16,2,14
5086,2019.0,NUTS,2016,PT16D,3,2
5087,2019.0,NUTS,2016,PT16E,3,10
5088,2019.0,NUTS,2016,PT16J,3,2
5089,2019.0,NUTS,2016,PT17,2,26
5090,2019.0,NUTS,2016,PT170,3,26
5091,2019.0,NUTS,2016,RO,0,15
5092,2019.0,NUTS,2016,RO2,1,2
5093,2019.0,NUTS,2016,RO21,2,2
5094,2019.0,NUTS,2016,RO213,3,2
5095,2019.0,NUTS,2016,RO3,1,11
5096,2019.0,NUTS,2016,RO32,2,11
5097,2019.0,NUTS,2016,RO321,3,11
5098,2019.0,NUTS,2016,RO4,1,2
5099,2019.0,NUTS,2016,RO42,2,2
5100,2019.0,NUTS,2016,RO421,3,2
5101,2019.0,NUTS,2016,RS,0,6
5102,2019.0,NUTS,2016,RS1,1,5
5103,2019.0,NUTS,2016,RS11,2,4
5104,2019.0,NUTS,2016,RS110,3,4
5105,2019.0,NUTS,2016,RS12,2,1
5106,2019.0,NUTS,2016,RS123,3,1
5107,2019.0,NUTS,2016,RS2,1,1
5108,2019.0,NUTS,2016,RS21,2,1
5109,2019.0,NUTS,2016,RS214,3,1
5110,2019.0,NUTS,2016,SE,0,149
5111,2019.0,NUTS,2016,SE1,1,111
5112,2019.0,NUTS,2016,SE11,2,71
5113,2019.0,NUTS,2016,SE110,3,71
5114,2019.0,NUTS,2016,SE12,2,40
5115,2019.0,NUTS,2016,SE121,3,21
5116,2019.0,NUTS,2016,SE123,3,15
5117,2019.0,NUTS,2016,SE124,3,3
5118,2019.0,NUTS,2016,SE125,3,1
5119,2019.0,NUTS,2016,SE2,1,28
5120,2019.0,NUTS,2016,SE21,2,2
5121,2019.0,NUTS,2016,SE213,3,2
5122,2019.0,NUTS,2016,SE22,2,4
5123,2019.0,NUTS,2016,SE221,3,1
5124,2019.0,NUTS,2016,SE224,3,3
5125,2019.0,NUTS,2016,SE23,2,22
5126,2019.0,NUTS,2016,SE232,3,22
5127,2019.0,NUTS,2016,SE3,1,10
5128,2019.0,NUTS,2016,SE31,2,1
5129,2019.0,NUTS,2016,SE311,3,1
5130,2019.0,NUTS,2016,SE33,2,9
5131,2019.0,NUTS,2016,SE331,3,6
5132,2019.0,NUTS,2016,SE332,3,3
5133,2019.0,NUTS,2016,SI,0,18
5134,2019.0,NUTS,2016,SI0,1,18
5135,2019.0,NUTS,2016,SI03,2,9
5136,2019.0,NUTS,2016,SI032,3,9
5137,2019.0,NUTS,2016,SI04,2,9
5138,2019.0,NUTS,2016,SI041,3,9
5139,2019.0,NUTS,2016,SK,0,5
5140,2019.0,NUTS,2016,SK0,1,5
5141,2019.0,NUTS,2016,SK01,2,4
5142,2019.0,NUTS,2016,SK010,3,4
5143,2019.0,NUTS,2016,SK04,2,1
5144,2019.0,NUTS,2016,SK042,3,1
5145,2019.0,NUTS,2016,TR,0,66
5146,2019.0,NUTS,2016,TR1,1,17
5147,2019.0,NUTS,2016,TR10,2,17
5148,2019.0,NUTS,2016,TR100,3,17
5149,2019.0,NUTS,2016,TR3,1,4
5150,2019.0,NUTS,2016,TR31,2,4
5151,2019.0,NUTS,2016,TR310,3,4
5152,2019.0,NUTS,2016,TR5,1,41
5153,2019.0,NUTS,2016,TR51,2,40
5154,2019.0,NUTS,2016,TR510,3,40
5155,2019.0,NUTS,2016,TR52,2,1
5156,2019.0,NUTS,2016,TR521,3,1
5157,2019.0,NUTS,2016,TR9,1,4
5158,2019.0,NUTS,2016,TR90,2,4
5159,2019.0,NUTS,2016,TR901,3,4
5160,2019.0,NUTS,2016,UK,0,1281
5161,2019.0,NUTS,2016,UKC,1,20
5162,2019.0,NUTS,2016,UKC1,2,13
5163,2019.0,NUTS,2016,UKC12,3,1
5164,2019.0,NUTS,2016,UKC14,3,12
5165,2019.0,NUTS,2016,UKC2,2,7
5166,2019.0,NUTS,2016,UKC22,3,6
5167,2019.0,NUTS,2016,UKC23,3,1
5168,2019.0,NUTS,2016,UKD,1,64
5169,2019.0,NUTS,2016,UKD3,2,21
5170,2019.0,NUTS,2016,UKD33,3,21
5171,2019.0,NUTS,2016,UKD4,2,21
5172,2019.0,NUTS,2016,UKD44,3,20
5173,2019.0,NUTS,2016,UKD45,3,1
5174,2019.0,NUTS,2016,UKD7,2,22
5175,2019.0,NUTS,2016,UKD72,3,22
5176,2019.0,NUTS,2016,UKE,1,67
5177,2019.0,NUTS,2016,UKE1,2,1
5178,2019.0,NUTS,2016,UKE11,3,1
5179,2019.0,NUTS,2016,UKE2,2,15
5180,2019.0,NUTS,2016,UKE21,3,15
5181,2019.0,NUTS,2016,UKE3,2,32
5182,2019.0,NUTS,2016,UKE32,3,32
5183,2019.0,NUTS,2016,UKE4,2,19
5184,2019.0,NUTS,2016,UKE42,3,19
5185,2019.0,NUTS,2016,UKF,1,51
5186,2019.0,NUTS,2016,UKF1,2,16
5187,2019.0,NUTS,2016,UKF13,3,1
5188,2019.0,NUTS,2016,UKF14,3,15
5189,2019.0,NUTS,2016,UKF2,2,21
5190,2019.0,NUTS,2016,UKF21,3,16
5191,2019.0,NUTS,2016,UKF22,3,5
5192,2019.0,NUTS,2016,UKF3,2,14
5193,2019.0,NUTS,2016,UKF30,3,14
5194,2019.0,NUTS,2016,UKG,1,81
5195,2019.0,NUTS,2016,UKG1,2,38
5196,2019.0,NUTS,2016,UKG13,3,38
5197,2019.0,NUTS,2016,UKG2,2,1
5198,2019.0,NUTS,2016,UKG24,3,1
5199,2019.0,NUTS,2016,UKG3,2,42
5200,2019.0,NUTS,2016,UKG31,3,35
5201,2019.0,NUTS,2016,UKG33,3,6
5202,2019.0,NUTS,2016,UKG39,3,1
5203,2019.0,NUTS,2016,UKH,1,158
5204,2019.0,NUTS,2016,UKH1,2,139
5205,2019.0,NUTS,2016,UKH12,3,135
5206,2019.0,NUTS,2016,UKH17,3,4
5207,2019.0,NUTS,2016,UKH2,2,3
5208,2019.0,NUTS,2016,UKH21,3,1
5209,2019.0,NUTS,2016,UKH23,3,1
5210,2019.0,NUTS,2016,UKH25,3,1
5211,2019.0,NUTS,2016,UKH3,2,16
5212,2019.0,NUTS,2016,UKH34,3,16
5213,2019.0,NUTS,2016,UKI,1,246
5214,2019.0,NUTS,2016,UKI3,2,228
5215,2019.0,NUTS,2016,UKI31,3,13
5216,2019.0,NUTS,2016,UKI32,3,44
5217,2019.0,NUTS,2016,UKI33,3,170
5218,2019.0,NUTS,2016,UKI34,3,1
5219,2019.0,NUTS,2016,UKI4,2,14
5220,2019.0,NUTS,2016,UKI42,3,11
5221,2019.0,NUTS,2016,UKI44,3,3
5222,2019.0,NUTS,2016,UKI7,2,4
5223,2019.0,NUTS,2016,UKI71,3,1
5224,2019.0,NUTS,2016,UKI74,3,3
5225,2019.0,NUTS,2016,UKJ,1,292
5226,2019.0,NUTS,2016,UKJ1,2,230
5227,2019.0,NUTS,2016,UKJ11,3,6
5228,2019.0,NUTS,2016,UKJ14,3,224
5229,2019.0,NUTS,2016,UKJ2,2,34
5230,2019.0,NUTS,2016,UKJ22,3,5
5231,2019.0,NUTS,2016,UKJ25,3,29
5232,2019.0,NUTS,2016,UKJ3,2,22
5233,2019.0,NUTS,2016,UKJ32,3,22
5234,2019.0,NUTS,2016,UKJ4,2,6
5235,2019.0,NUTS,2016,UKJ44,3,6
5236,2019.0,NUTS,2016,UKK,1,58
5237,2019.0,NUTS,2016,UKK1,2,48
5238,2019.0,NUTS,2016,UKK11,3,34
5239,2019.0,NUTS,2016,UKK12,3,12
5240,2019.0,NUTS,2016,UKK14,3,2
5241,2019.0,NUTS,2016,UKK2,2,2
5242,2019.0,NUTS,2016,UKK21,3,2
5243,2019.0,NUTS,2016,UKK4,2,8
5244,2019.0,NUTS,2016,UKK41,3,1
5245,2019.0,NUTS,2016,UKK43,3,7
5246,2019.0,NUTS,2016,UKL,1,30
5247,2019.0,NUTS,2016,UKL1,2,6
5248,2019.0,NUTS,2016,UKL12,3,1
5249,2019.0,NUTS,2016,UKL14,3,1
5250,2019.0,NUTS,2016,UKL18,3,4
5251,2019.0,NUTS,2016,UKL2,2,24
5252,2019.0,NUTS,2016,UKL21,3,1
5253,2019.0,NUTS,2016,UKL22,3,23
5254,2019.0,NUTS,2016,UKM,1,208
5255,2019.0,NUTS,2016,UKM5,2,6
5256,2019.0,NUTS,2016,UKM50,3,6
5257,2019.0,NUTS,2016,UKM7,2,178
5258,2019.0,NUTS,2016,UKM71,3,1
5259,2019.0,NUTS,2016,UKM72,3,7
5260,2019.0,NUTS,2016,UKM75,3,167
5261,2019.0,NUTS,2016,UKM77,3,3
5262,2019.0,NUTS,2016,UKM8,2,24
5263,2019.0,NUTS,2016,UKM82,3,24
5264,2019.0,NUTS,2016,UKN,1,6
5265,2019.0,NUTS,2016,UKN0,2,6
5266,2019.0,NUTS,2016,UKN06,3,6
5267,2020.0,NUTS,2016,AT,0,185
5268,2020.0,NUTS,2016,AT1,1,109
5269,2020.0,NUTS,2016,AT12,2,28
5270,2020.0,NUTS,2016,AT123,3,1
5271,2020.0,NUTS,2016,AT126,3,18
5272,2020.0,NUTS,2016,AT127,3,9
5273,2020.0,NUTS,2016,AT13,2,81
5274,2020.0,NUTS,2016,AT130,3,81
5275,2020.0,NUTS,2016,AT2,1,31
5276,2020.0,NUTS,2016,AT21,2,1
5277,2020.0,NUTS,2016,AT211,3,1
5278,2020.0,NUTS,2016,AT22,2,30
5279,2020.0,NUTS,2016,AT221,3,30
5280,2020.0,NUTS,2016,AT3,1,45
5281,2020.0,NUTS,2016,AT31,2,25
5282,2020.0,NUTS,2016,AT312,3,25
5283,2020.0,NUTS,2016,AT32,2,5
5284,2020.0,NUTS,2016,AT323,3,5
5285,2020.0,NUTS,2016,AT33,2,15
5286,2020.0,NUTS,2016,AT332,3,15
5287,2020.0,NUTS,2016,BE,0,65
5288,2020.0,NUTS,2016,BE1,1,11
5289,2020.0,NUTS,2016,BE10,2,11
5290,2020.0,NUTS,2016,BE100,3,11
5291,2020.0,NUTS,2016,BE2,1,30
5292,2020.0,NUTS,2016,BE21,2,10
5293,2020.0,NUTS,2016,BE211,3,10
5294,2020.0,NUTS,2016,BE23,2,19
5295,2020.0,NUTS,2016,BE234,3,19
5296,2020.0,NUTS,2016,BE24,2,1
5297,2020.0,NUTS,2016,BE242,3,1
5298,2020.0,NUTS,2016,BE3,1,24
5299,2020.0,NUTS,2016,BE31,2,8
5300,2020.0,NUTS,2016,BE310,3,8
5301,2020.0,NUTS,2016,BE32,2,9
5302,2020.0,NUTS,2016,BE323,3,9
5303,2020.0,NUTS,2016,BE33,2,7
5304,2020.0,NUTS,2016,BE332,3,7
5305,2020.0,NUTS,2016,BG,0,1
5306,2020.0,NUTS,2016,BG4,1,1
5307,2020.0,NUTS,2016,BG41,2,1
5308,2020.0,NUTS,2016,BG411,3,1
5309,2020.0,NUTS,2016,CH,0,503
5310,2020.0,NUTS,2016,CH0,1,503
5311,2020.0,NUTS,2016,CH01,2,168
5312,2020.0,NUTS,2016,CH011,3,137
5313,2020.0,NUTS,2016,CH012,3,17
5314,2020.0,NUTS,2016,CH013,3,14
5315,2020.0,NUTS,2016,CH02,2,15
5316,2020.0,NUTS,2016,CH021,3,10
5317,2020.0,NUTS,2016,CH022,3,5
5318,2020.0,NUTS,2016,CH03,2,13
5319,2020.0,NUTS,2016,CH031,3,13
5320,2020.0,NUTS,2016,CH04,2,272
5321,2020.0,NUTS,2016,CH040,3,272
5322,2020.0,NUTS,2016,CH05,2,10
5323,2020.0,NUTS,2016,CH055,3,10
5324,2020.0,NUTS,2016,CH06,2,2
5325,2020.0,NUTS,2016,CH061,3,2
5326,2020.0,NUTS,2016,CH07,2,23
5327,2020.0,NUTS,2016,CH070,3,23
5328,2020.0,NUTS,2016,CY,0,15
5329,2020.0,NUTS,2016,CY0,1,15
5330,2020.0,NUTS,2016,CY00,2,15
5331,2020.0,NUTS,2016,CY000,3,15
5332,2020.0,NUTS,2016,CZ,0,214
5333,2020.0,NUTS,2016,CZ0,1,214
5334,2020.0,NUTS,2016,CZ01,2,47
5335,2020.0,NUTS,2016,CZ010,3,47
5336,2020.0,NUTS,2016,CZ03,2,3
5337,2020.0,NUTS,2016,CZ032,3,3
5338,2020.0,NUTS,2016,CZ05,2,1
5339,2020.0,NUTS,2016,CZ051,3,1
5340,2020.0,NUTS,2016,CZ06,2,162
5341,2020.0,NUTS,2016,CZ064,3,162
5342,2020.0,NUTS,2016,CZ08,2,1
5343,2020.0,NUTS,2016,CZ080,3,1
5344,2020.0,NUTS,2016,DE,0,1418
5345,2020.0,NUTS,2016,DE1,1,224
5346,2020.0,NUTS,2016,DE11,2,34
5347,2020.0,NUTS,2016,DE111,3,33
5348,2020.0,NUTS,2016,DE113,3,1
5349,2020.0,NUTS,2016,DE12,2,89
5350,2020.0,NUTS,2016,DE122,3,49
5351,2020.0,NUTS,2016,DE125,3,22
5352,2020.0,NUTS,2016,DE126,3,18
5353,2020.0,NUTS,2016,DE13,2,48
5354,2020.0,NUTS,2016,DE131,3,36
5355,2020.0,NUTS,2016,DE134,3,1
5356,2020.0,NUTS,2016,DE138,3,11
5357,2020.0,NUTS,2016,DE14,2,53
5358,2020.0,NUTS,2016,DE142,3,42
5359,2020.0,NUTS,2016,DE144,3,11
5360,2020.0,NUTS,2016,DE2,1,345
5361,2020.0,NUTS,2016,DE21,2,276
5362,2020.0,NUTS,2016,DE212,3,275
5363,2020.0,NUTS,2016,DE21H,3,1
5364,2020.0,NUTS,2016,DE22,2,7
5365,2020.0,NUTS,2016,DE222,3,7
5366,2020.0,NUTS,2016,DE23,2,1
5367,2020.0,NUTS,2016,DE232,3,1
5368,2020.0,NUTS,2016,DE24,2,6
5369,2020.0,NUTS,2016,DE241,3,2
5370,2020.0,NUTS,2016,DE242,3,4
5371,2020.0,NUTS,2016,DE25,2,43
5372,2020.0,NUTS,2016,DE252,3,43
5373,2020.0,NUTS,2016,DE26,2,10
5374,2020.0,NUTS,2016,DE263,3,10
5375,2020.0,NUTS,2016,DE27,2,2
5376,2020.0,NUTS,2016,DE271,3,2
5377,2020.0,NUTS,2016,DE3,1,192
5378,2020.0,NUTS,2016,DE30,2,192
5379,2020.0,NUTS,2016,DE300,3,192
5380,2020.0,NUTS,2016,DE4,1,19
5381,2020.0,NUTS,2016,DE40,2,19
5382,2020.0,NUTS,2016,DE404,3,19
5383,2020.0,NUTS,2016,DE5,1,18
5384,2020.0,NUTS,2016,DE50,2,18
5385,2020.0,NUTS,2016,DE501,3,18
5386,2020.0,NUTS,2016,DE6,1,41
5387,2020.0,NUTS,2016,DE60,2,41
5388,2020.0,NUTS,2016,DE600,3,41
5389,2020.0,NUTS,2016,DE7,1,34
5390,2020.0,NUTS,2016,DE71,2,15
5391,2020.0,NUTS,2016,DE711,3,2
5392,2020.0,NUTS,2016,DE712,3,5
5393,2020.0,NUTS,2016,DE714,3,3
5394,2020.0,NUTS,2016,DE715,3,5
5395,2020.0,NUTS,2016,DE72,2,3
5396,2020.0,NUTS,2016,DE721,3,1
5397,2020.0,NUTS,2016,DE724,3,2
5398,2020.0,NUTS,2016,DE73,2,16
5399,2020.0,NUTS,2016,DE731,3,15
5400,2020.0,NUTS,2016,DE732,3,1
5401,2020.0,NUTS,2016,DE8,1,3
5402,2020.0,NUTS,2016,DE80,2,3
5403,2020.0,NUTS,2016,DE803,3,2
5404,2020.0,NUTS,2016,DE80N,3,1
5405,2020.0,NUTS,2016,DE9,1,50
5406,2020.0,NUTS,2016,DE91,2,21
5407,2020.0,NUTS,2016,DE911,3,8
5408,2020.0,NUTS,2016,DE916,3,3
5409,2020.0,NUTS,2016,DE91C,3,10
5410,2020.0,NUTS,2016,DE92,2,22
5411,2020.0,NUTS,2016,DE929,3,22
5412,2020.0,NUTS,2016,DE94,2,7
5413,2020.0,NUTS,2016,DE943,3,7
5414,2020.0,NUTS,2016,DEA,1,208
5415,2020.0,NUTS,2016,DEA1,2,16
5416,2020.0,NUTS,2016,DEA13,3,8
5417,2020.0,NUTS,2016,DEA1A,3,8
5418,2020.0,NUTS,2016,DEA2,2,106
5419,2020.0,NUTS,2016,DEA22,3,30
5420,2020.0,NUTS,2016,DEA26,3,4
5421,2020.0,NUTS,2016,DEA27,3,1
5422,2020.0,NUTS,2016,DEA2C,3,30
5423,2020.0,NUTS,2016,DEA2D,3,41
5424,2020.0,NUTS,2016,DEA3,2,19
5425,2020.0,NUTS,2016,DEA33,3,19
5426,2020.0,NUTS,2016,DEA4,2,33
5427,2020.0,NUTS,2016,DEA41,3,9
5428,2020.0,NUTS,2016,DEA45,3,1
5429,2020.0,NUTS,2016,DEA47,3,23
5430,2020.0,NUTS,2016,DEA5,2,34
5431,2020.0,NUTS,2016,DEA51,3,24
5432,2020.0,NUTS,2016,DEA5A,3,10
5433,2020.0,NUTS,2016,DEB,1,58
5434,2020.0,NUTS,2016,DEB1,2,1
5435,2020.0,NUTS,2016,DEB17,3,1
5436,2020.0,NUTS,2016,DEB2,2,1
5437,2020.0,NUTS,2016,DEB21,3,1
5438,2020.0,NUTS,2016,DEB3,2,56
5439,2020.0,NUTS,2016,DEB32,3,51
5440,2020.0,NUTS,2016,DEB33,3,5
5441,2020.0,NUTS,2016,DEC,1,19
5442,2020.0,NUTS,2016,DEC0,2,19
5443,2020.0,NUTS,2016,DEC01,3,19
5444,2020.0,NUTS,2016,DED,1,186
5445,2020.0,NUTS,2016,DED2,2,1
5446,2020.0,NUTS,2016,DED21,3,1
5447,2020.0,NUTS,2016,DED4,2,177
5448,2020.0,NUTS,2016,DED41,3,132
5449,2020.0,NUTS,2016,DED43,3,45
5450,2020.0,NUTS,2016,DED5,2,8
5451,2020.0,NUTS,2016,DED51,3,8
5452,2020.0,NUTS,2016,DEE,1,9
5453,2020.0,NUTS,2016,DEE0,2,9
5454,2020.0,NUTS,2016,DEE03,3,9
5455,2020.0,NUTS,2016,DEF,1,12
5456,2020.0,NUTS,2016,DEF0,2,12
5457,2020.0,NUTS,2016,DEF03,3,11
5458,2020.0,NUTS,2016,DEF0A,3,1
5459,2020.0,NUTS,2016,DK,0,156
5460,2020.0,NUTS,2016,DK0,1,156
5461,2020.0,NUTS,2016,DK01,2,113
5462,2020.0,NUTS,2016,DK011,3,57
5463,2020.0,NUTS,2016,DK012,3,56
5464,2020.0,NUTS,2016,DK03,2,2
5465,2020.0,NUTS,2016,DK031,3,2
5466,2020.0,NUTS,2016,DK04,2,21
5467,2020.0,NUTS,2016,DK042,3,21
5468,2020.0,NUTS,2016,DK05,2,20
5469,2020.0,NUTS,2016,DK050,3,20
5470,2020.0,NUTS,2016,EE,0,13
5471,2020.0,NUTS,2016,EE0,1,13
5472,2020.0,NUTS,2016,EE00,2,13
5473,2020.0,NUTS,2016,EE001,3,1
5474,2020.0,NUTS,2016,EE008,3,12
5475,2020.0,NUTS,2016,EL,0,72
5476,2020.0,NUTS,2016,EL3,1,29
5477,2020.0,NUTS,2016,EL30,2,29
5478,2020.0,NUTS,2016,EL301,3,4
5479,2020.0,NUTS,2016,EL303,3,25
5480,2020.0,NUTS,2016,EL4,1,16
5481,2020.0,NUTS,2016,EL41,2,2
5482,2020.0,NUTS,2016,EL411,3,2
5483,2020.0,NUTS,2016,EL43,2,14
5484,2020.0,NUTS,2016,EL431,3,6
5485,2020.0,NUTS,2016,EL433,3,6
5486,2020.0,NUTS,2016,EL434,3,2
5487,2020.0,NUTS,2016,EL5,1,15
5488,2020.0,NUTS,2016,EL51,2,4
5489,2020.0,NUTS,2016,EL512,3,4
5490,2020.0,NUTS,2016,EL52,2,9
5491,2020.0,NUTS,2016,EL522,3,9
5492,2020.0,NUTS,2016,EL53,2,1
5493,2020.0,NUTS,2016,EL531,3,1
5494,2020.0,NUTS,2016,EL54,2,1
5495,2020.0,NUTS,2016,EL543,3,1
5496,2020.0,NUTS,2016,EL6,1,12
5497,2020.0,NUTS,2016,EL61,2,8
5498,2020.0,NUTS,2016,EL613,3,8
5499,2020.0,NUTS,2016,EL63,2,3
5500,2020.0,NUTS,2016,EL632,3,3
5501,2020.0,NUTS,2016,EL65,2,1
5502,2020.0,NUTS,2016,EL651,3,1
5503,2020.0,NUTS,2016,ES,0,331
5504,2020.0,NUTS,2016,ES1,1,20
5505,2020.0,NUTS,2016,ES11,2,17
5506,2020.0,NUTS,2016,ES111,3,15
5507,2020.0,NUTS,2016,ES114,3,2
5508,2020.0,NUTS,2016,ES12,2,3
5509,2020.0,NUTS,2016,ES120,3,3
5510,2020.0,NUTS,2016,ES2,1,11
5511,2020.0,NUTS,2016,ES21,2,3
5512,2020.0,NUTS,2016,ES213,3,3
5513,2020.0,NUTS,2016,ES22,2,2
5514,2020.0,NUTS,2016,ES220,3,2
5515,2020.0,NUTS,2016,ES24,2,6
5516,2020.0,NUTS,2016,ES243,3,6
5517,2020.0,NUTS,2016,ES3,1,96
5518,2020.0,NUTS,2016,ES30,2,96
5519,2020.0,NUTS,2016,ES300,3,96
5520,2020.0,NUTS,2016,ES4,1,13
5521,2020.0,NUTS,2016,ES41,2,10
5522,2020.0,NUTS,2016,ES412,3,1
5523,2020.0,NUTS,2016,ES413,3,6
5524,2020.0,NUTS,2016,ES415,3,2
5525,2020.0,NUTS,2016,ES418,3,1
5526,2020.0,NUTS,2016,ES42,2,1
5527,2020.0,NUTS,2016,ES421,3,1
5528,2020.0,NUTS,2016,ES43,2,2
5529,2020.0,NUTS,2016,ES432,3,2
5530,2020.0,NUTS,2016,ES5,1,108
5531,2020.0,NUTS,2016,ES51,2,58
5532,2020.0,NUTS,2016,ES511,3,57
5533,2020.0,NUTS,2016,ES512,3,1
5534,2020.0,NUTS,2016,ES52,2,47
5535,2020.0,NUTS,2016,ES521,3,3
5536,2020.0,NUTS,2016,ES522,3,1
5537,2020.0,NUTS,2016,ES523,3,43
5538,2020.0,NUTS,2016,ES53,2,3
5539,2020.0,NUTS,2016,ES532,3,3
5540,2020.0,NUTS,2016,ES6,1,83
5541,2020.0,NUTS,2016,ES61,2,48
5542,2020.0,NUTS,2016,ES614,3,30
5543,2020.0,NUTS,2016,ES616,3,2
5544,2020.0,NUTS,2016,ES617,3,9
5545,2020.0,NUTS,2016,ES618,3,7
5546,2020.0,NUTS,2016,ES62,2,35
5547,2020.0,NUTS,2016,ES620,3,35
5548,2020.0,NUTS,2016,FI,0,45
5549,2020.0,NUTS,2016,FI1,1,45
5550,2020.0,NUTS,2016,FI19,2,5
5551,2020.0,NUTS,2016,FI193,3,5
5552,2020.0,NUTS,2016,FI1B,2,12
5553,2020.0,NUTS,2016,FI1B1,3,12
5554,2020.0,NUTS,2016,FI1C,2,14
5555,2020.0,NUTS,2016,FI1C1,3,13
5556,2020.0,NUTS,2016,FI1C5,3,1
5557,2020.0,NUTS,2016,FI1D,2,14
5558,2020.0,NUTS,2016,FI1D2,3,12
5559,2020.0,NUTS,2016,FI1D9,3,2
5560,2020.0,NUTS,2016,FR,0,489
5561,2020.0,NUTS,2016,FR1,1,343
5562,2020.0,NUTS,2016,FR10,2,343
5563,2020.0,NUTS,2016,FR101,3,94
5564,2020.0,NUTS,2016,FR102,3,7
5565,2020.0,NUTS,2016,FR103,3,117
