year,region_type,region_year_spec,region_id,region_level,systems_fund_spec
2017,NUTS,2016,FR103,3,0.67
2017,NUTS,2016,FR104,3,3.28
2017,NUTS,2016,FR105,3,1.04
2017,NUTS,2016,FR106,3,2.07
2017,NUTS,2016,FRD11,3,0.67
2017,NUTS,2016,FRD22,3,5.6
2017,NUTS,2016,FRF11,3,2.23
2017,NUTS,2016,FRI12,3,0.01
2017,NUTS,2016,FRJ13,3,2.74
2017,NUTS,2016,FRJ23,3,0.85
2017,NUTS,2016,FRK24,3,3.02
2017,NUTS,2016,FRK26,3,0.52
2017,NUTS,2016,FRL04,3,0.08
2017,NUTS,2016,FRL05,3,5.6
2017,NUTS,2016,HR041,3,0.5
2017,NUTS,2016,HU110,3,1.35
2017,NUTS,2016,HU120,3,0.38
2017,NUTS,2016,IE042,3,3.1
2017,NUTS,2016,IE052,3,5.6
2017,NUTS,2016,IE053,3,3.06
2017,NUTS,2016,IE061,3,1.02
2017,NUTS,2016,IE062,3,4.56
2017,NUTS,2016,ITC11,3,0.71
2017,NUTS,2016,ITC41,3,1.47
2017,NUTS,2016,ITC47,3,2.87
2017,NUTS,2016,ITC4C,3,0.71
2017,NUTS,2016,ITF22,3,5.6
2017,NUTS,2016,ITF31,3,5.6
2017,NUTS,2016,ITF33,3,0.07
2017,NUTS,2016,ITF47,3,0.53
2017,NUTS,2016,ITG12,3,2.8
2017,NUTS,2016,ITH10,3,0.26
2017,NUTS,2016,ITH20,3,0.54
2017,NUTS,2016,ITH31,3,0.92
2017,NUTS,2016,ITH34,3,0.37
2017,NUTS,2016,ITH44,3,0.55
2017,NUTS,2016,ITH54,3,0.16
2017,NUTS,2016,ITH55,3,1.27
2017,NUTS,2016,ITI14,3,0.81
2017,NUTS,2016,ITI15,3,1.67
2017,NUTS,2016,ITI17,3,1.26
2017,NUTS,2016,ITI21,3,0.33
2017,NUTS,2016,ITI32,3,0.28
2017,NUTS,2016,ITI43,3,1.23
2017,NUTS,2016,LT011,3,2.67
2017,NUTS,2016,LT022,3,1.72
2017,NUTS,2016,LT023,3,5.6
2017,NUTS,2016,LU000,3,0.36
2017,NUTS,2016,LV006,3,1.02
2017,NUTS,2016,LV009,3,5.6
2017,NUTS,2016,MT001,3,5.6
2017,NUTS,2016,NL113,3,0.02
2017,NUTS,2016,NL124,3,0.18
2017,NUTS,2016,NL213,3,1.89
2017,NUTS,2016,NL221,3,0.66
2017,NUTS,2016,NL230,3,3.18
2017,NUTS,2016,NL310,3,0.48
2017,NUTS,2016,NL328,3,1.06
2017,NUTS,2016,NL329,3,1.43
2017,NUTS,2016,NL332,3,0.89
2017,NUTS,2016,NL333,3,0.56
2017,NUTS,2016,NL337,3,0.07
2017,NUTS,2016,NL33C,3,0.07
2017,NUTS,2016,NL412,3,2.6
2017,NUTS,2016,NL413,3,0.75
2017,NUTS,2016,NL414,3,0.26
2017,NUTS,2016,NL423,3,1.54
2017,NUTS,2016,PL213,3,1.56
2017,NUTS,2016,PL229,3,5.6
2017,NUTS,2016,PL415,3,2.71
2017,NUTS,2016,PL911,3,3.94
2017,NUTS,2016,PT112,3,5.4
2017,NUTS,2016,PT119,3,2.13
2017,NUTS,2016,PT11A,3,3.82
2017,NUTS,2016,PT16D,3,3.73
2017,NUTS,2016,PT170,3,2.68
2017,NUTS,2016,RO321,3,1.52
2017,NUTS,2016,SE110,3,0.39
2017,NUTS,2016,SE121,3,1.43
2017,NUTS,2016,SE123,3,4.83
2017,NUTS,2016,SE124,3,1.52
2017,NUTS,2016,SE224,3,0.05
2017,NUTS,2016,SE232,3,0.52
2017,NUTS,2016,SE321,3,5.6
2017,NUTS,2016,SE331,3,2.33
2017,NUTS,2016,SE332,3,0.29
2017,NUTS,2016,SI041,3,1.28
2017,NUTS,2016,SI043,3,0.54
2017,NUTS,2016,SK010,3,1.43
2017,NUTS,2016,UKD33,3,0.2
2017,NUTS,2016,UKE42,3,0.68
2017,NUTS,2016,UKF22,3,0.54
2017,NUTS,2016,UKG39,3,5.6
2017,NUTS,2016,UKH12,3,3.02
2017,NUTS,2016,UKI31,3,2.72
2017,NUTS,2016,UKI32,3,0.28
2017,NUTS,2016,UKI33,3,2.68
2017,NUTS,2016,UKI42,3,1.9
2017,NUTS,2016,UKI43,3,1.54
2017,NUTS,2016,UKI54,3,5.6
2017,NUTS,2016,UKJ12,3,5.6
2017,NUTS,2016,UKJ25,3,0.53
2017,NUTS,2016,UKJ32,3,3.7
2017,NUTS,2016,UKK11,3,5.6
2017,NUTS,2016,UKK41,3,1.51
2017,NUTS,2016,UKL22,3,0.11
2017,NUTS,2016,UKM75,3,0.19
2017,NUTS,2016,UKM82,3,1.61
2018,NUTS,2016,AT,0,0.5
2018,NUTS,2016,BE,0,1.45
2018,NUTS,2016,CZ,0,1.05
2018,NUTS,2016,DE,0,0.68
2018,NUTS,2016,DK,0,1.05
2018,NUTS,2016,EE,0,0.51
2018,NUTS,2016,ES,0,1.69
2018,NUTS,2016,FI,0,0.54
2018,NUTS,2016,FR,0,1.15
2018,NUTS,2016,HR,0,0.81
2018,NUTS,2016,HU,0,0.36
2018,NUTS,2016,IE,0,0.76
2018,NUTS,2016,IT,0,0.7
2018,NUTS,2016,LT,0,4.8
2018,NUTS,2016,LU,0,3.94
2018,NUTS,2016,LV,0,1.06
2018,NUTS,2016,NL,0,1.35
2018,NUTS,2016,PL,0,2.1
2018,NUTS,2016,PT,0,1.07
2018,NUTS,2016,RO,0,0.35
2018,NUTS,2016,SE,0,0.52
2018,NUTS,2016,SI,0,1.24
2018,NUTS,2016,SK,0,0.65
2018,NUTS,2016,UK,0,0.74
2018,NUTS,2016,AT1,1,0.53
2018,NUTS,2016,AT2,1,1.29
2018,NUTS,2016,BE1,1,2.09
2018,NUTS,2016,BE2,1,0.4
2018,NUTS,2016,BE3,1,3.34
2018,NUTS,2016,CZ0,1,1.05
2018,NUTS,2016,DE1,1,0.63
2018,NUTS,2016,DE2,1,0.41
2018,NUTS,2016,DE3,1,1.02
2018,NUTS,2016,DE4,1,1.03
2018,NUTS,2016,DE6,1,1.23
2018,NUTS,2016,DE7,1,1.14
2018,NUTS,2016,DE9,1,0.43
2018,NUTS,2016,DEA,1,0.72
2018,NUTS,2016,DEB,1,1.29
2018,NUTS,2016,DED,1,0.29
2018,NUTS,2016,DK0,1,1.05
2018,NUTS,2016,EE0,1,0.51
2018,NUTS,2016,ES2,1,2.99
2018,NUTS,2016,ES3,1,2.03
2018,NUTS,2016,ES4,1,2.09
2018,NUTS,2016,ES5,1,1.02
2018,NUTS,2016,ES6,1,0.46
2018,NUTS,2016,ES7,1,6.92
2018,NUTS,2016,FI1,1,0.54
2018,NUTS,2016,FR1,1,1.04
2018,NUTS,2016,FRB,1,1.53
2018,NUTS,2016,FRC,1,0.99
2018,NUTS,2016,FRD,1,3.33
2018,NUTS,2016,FRE,1,0.36
2018,NUTS,2016,FRG,1,1.33
2018,NUTS,2016,FRH,1,0.67
2018,NUTS,2016,FRI,1,0.8
2018,NUTS,2016,FRJ,1,0.43
2018,NUTS,2016,FRK,1,4.88
2018,NUTS,2016,FRL,1,0.04
2018,NUTS,2016,HR0,1,0.81
2018,NUTS,2016,HU1,1,0.39
2018,NUTS,2016,IE0,1,0.76
2018,NUTS,2016,ITC,1,0.58
2018,NUTS,2016,ITF,1,0.27
2018,NUTS,2016,ITG,1,0.6
2018,NUTS,2016,ITH,1,0.56
2018,NUTS,2016,ITI,1,0.98
2018,NUTS,2016,LT0,1,4.8
2018,NUTS,2016,LU0,1,3.94
2018,NUTS,2016,LV0,1,1.06
2018,NUTS,2016,NL2,1,0.37
2018,NUTS,2016,NL3,1,1.81
2018,NUTS,2016,NL4,1,0.79
2018,NUTS,2016,PL2,1,0.93
2018,NUTS,2016,PL4,1,0.4
2018,NUTS,2016,PL9,1,2.62
2018,NUTS,2016,PT1,1,1.06
2018,NUTS,2016,PT3,1,6.92
2018,NUTS,2016,RO1,1,1.12
2018,NUTS,2016,SE1,1,0.37
2018,NUTS,2016,SE2,1,0.94
2018,NUTS,2016,SI0,1,1.24
2018,NUTS,2016,SK0,1,0.65
2018,NUTS,2016,UKD,1,0.39
2018,NUTS,2016,UKF,1,0.38
2018,NUTS,2016,UKH,1,0.73
2018,NUTS,2016,UKI,1,0.89
2018,NUTS,2016,UKJ,1,1.79
2018,NUTS,2016,UKL,1,0.6
2018,NUTS,2016,UKM,1,0.09
2018,NUTS,2016,AT11,2,5.18
2018,NUTS,2016,AT13,2,0.55
2018,NUTS,2016,AT22,2,1.29
2018,NUTS,2016,BE10,2,2.09
2018,NUTS,2016,BE21,2,0.41
2018,NUTS,2016,BE22,2,2.52
2018,NUTS,2016,BE23,2,0.44
2018,NUTS,2016,BE24,2,0.26
2018,NUTS,2016,BE31,2,4.87
2018,NUTS,2016,BE33,2,0.22
2018,NUTS,2016,CZ01,2,0.82
2018,NUTS,2016,CZ03,2,1.03
2018,NUTS,2016,CZ07,2,2.37
2018,NUTS,2016,DE11,2,1.42
2018,NUTS,2016,DE12,2,0.69
2018,NUTS,2016,DE21,2,0.61
2018,NUTS,2016,DE30,2,1.02
2018,NUTS,2016,DE40,2,1.03
2018,NUTS,2016,DE60,2,1.23
2018,NUTS,2016,DE71,2,1.26
2018,NUTS,2016,DE92,2,0.43
2018,NUTS,2016,DE94,2,3.07
2018,NUTS,2016,DEA1,2,2.2
2018,NUTS,2016,DEA2,2,0.61
2018,NUTS,2016,DEB3,2,1.29
2018,NUTS,2016,DED4,2,0.47
2018,NUTS,2016,DED5,2,1.43
2018,NUTS,2016,DK01,2,1.64
2018,NUTS,2016,DK04,2,0.5
2018,NUTS,2016,EE00,2,0.51
2018,NUTS,2016,ES21,2,4.19
2018,NUTS,2016,ES22,2,4.6
2018,NUTS,2016,ES30,2,2.03
2018,NUTS,2016,ES41,2,1.77
2018,NUTS,2016,ES42,2,1.68
2018,NUTS,2016,ES43,2,6.92
2018,NUTS,2016,ES51,2,0.67
2018,NUTS,2016,ES52,2,3.55
2018,NUTS,2016,ES61,2,0.48
2018,NUTS,2016,ES70,2,6.92
2018,NUTS,2016,FI19,2,1.58
2018,NUTS,2016,FI1B,2,0.78
2018,NUTS,2016,FI1D,2,0.08
2018,NUTS,2016,FR10,2,1.04
2018,NUTS,2016,FRB0,2,1.53
2018,NUTS,2016,FRC2,2,1.77
2018,NUTS,2016,FRD2,2,6.92
2018,NUTS,2016,FRE2,2,1.58
2018,NUTS,2016,FRG0,2,1.33
2018,NUTS,2016,FRH0,2,0.67
2018,NUTS,2016,FRI1,2,0.87
2018,NUTS,2016,FRJ2,2,1.09
2018,NUTS,2016,FRK1,2,6.92
2018,NUTS,2016,FRK2,2,4.8
2018,NUTS,2016,FRL0,2,0.04
2018,NUTS,2016,HR03,2,1.29
2018,NUTS,2016,HR04,2,0.71
2018,NUTS,2016,HU11,2,0.55
2018,NUTS,2016,HU12,2,0.08
2018,NUTS,2016,IE04,2,0.99
2018,NUTS,2016,IE05,2,0.08
2018,NUTS,2016,IE06,2,1.07
2018,NUTS,2016,ITC1,2,0.22
2018,NUTS,2016,ITC3,2,0.32
2018,NUTS,2016,ITC4,2,0.81
2018,NUTS,2016,ITF2,2,6.92
2018,NUTS,2016,ITF3,2,0.14
2018,NUTS,2016,ITG1,2,0.62
2018,NUTS,2016,ITH2,2,2.09
2018,NUTS,2016,ITH3,2,0.27
2018,NUTS,2016,ITH4,2,0.99
2018,NUTS,2016,ITH5,2,0.25
2018,NUTS,2016,ITI1,2,0.34
2018,NUTS,2016,ITI4,2,1.34
2018,NUTS,2016,LT01,2,3.02
2018,NUTS,2016,LT02,2,6.12
2018,NUTS,2016,LU00,2,3.94
2018,NUTS,2016,LV00,2,1.06
2018,NUTS,2016,NL21,2,0.19
2018,NUTS,2016,NL22,2,0.39
2018,NUTS,2016,NL31,2,0.39
2018,NUTS,2016,NL32,2,3.1
2018,NUTS,2016,NL33,2,1.72
2018,NUTS,2016,NL41,2,0.98
2018,NUTS,2016,PL21,2,0.93
2018,NUTS,2016,PL41,2,0.4
2018,NUTS,2016,PL91,2,2.62
2018,NUTS,2016,PT16,2,4.23
2018,NUTS,2016,PT17,2,0.88
2018,NUTS,2016,PT30,2,6.92
2018,NUTS,2016,RO11,2,6.33
2018,NUTS,2016,SE11,2,0.36
2018,NUTS,2016,SE12,2,0.39
2018,NUTS,2016,SE22,2,1.51
2018,NUTS,2016,SI03,2,0.85
2018,NUTS,2016,SI04,2,1.34
2018,NUTS,2016,SK01,2,1.24
2018,NUTS,2016,UKD3,2,0.41
2018,NUTS,2016,UKF1,2,0.33
2018,NUTS,2016,UKF2,2,0.47
2018,NUTS,2016,UKH2,2,0.89
2018,NUTS,2016,UKI3,2,0.98
2018,NUTS,2016,UKI4,2,0.35
2018,NUTS,2016,UKI5,2,6.92
2018,NUTS,2016,UKI7,2,0.09
2018,NUTS,2016,UKJ2,2,3.35
2018,NUTS,2016,UKJ3,2,1.53
2018,NUTS,2016,UKL2,2,1.31
2018,NUTS,2016,UKM7,2,0.13
2018,NUTS,2016,UKM8,2,0.07
2018,NUTS,2016,AT112,3,5.18
2018,NUTS,2016,AT130,3,0.55
2018,NUTS,2016,AT221,3,1.34
2018,NUTS,2016,AT224,3,1.07
2018,NUTS,2016,BE100,3,2.09
2018,NUTS,2016,BE211,3,0.44
2018,NUTS,2016,BE213,3,0.31
2018,NUTS,2016,BE221,3,4.55
2018,NUTS,2016,BE234,3,0.44
2018,NUTS,2016,BE241,3,1.01
2018,NUTS,2016,BE242,3,0.19
2018,NUTS,2016,BE310,3,4.87
2018,NUTS,2016,BE332,3,0.22
2018,NUTS,2016,CZ010,3,0.82
2018,NUTS,2016,CZ032,3,2.82
2018,NUTS,2016,CZ071,3,2.37
2018,NUTS,2016,DE111,3,1.42
2018,NUTS,2016,DE122,3,0.94
2018,NUTS,2016,DE125,3,0.67
2018,NUTS,2016,DE126,3,0.53
2018,NUTS,2016,DE212,3,0.72
2018,NUTS,2016,DE300,3,1.02
2018,NUTS,2016,DE404,3,1.25
2018,NUTS,2016,DE40A,3,6.92
2018,NUTS,2016,DE600,3,1.23
2018,NUTS,2016,DE711,3,2.78
2018,NUTS,2016,DE712,3,1.95
2018,NUTS,2016,DE716,3,1.7
2018,NUTS,2016,DE929,3,0.51
2018,NUTS,2016,DE944,3,6.92
2018,NUTS,2016,DEA11,3,3.49
2018,NUTS,2016,DEA13,3,1.03
2018,NUTS,2016,DEA1A,3,3.91
2018,NUTS,2016,DEA22,3,0.3
2018,NUTS,2016,DEA23,3,0.83
2018,NUTS,2016,DEA26,3,0.98
2018,NUTS,2016,DEA2C,3,0.54
2018,NUTS,2016,DEA2D,3,0.05
2018,NUTS,2016,DEB32,3,3.1
2018,NUTS,2016,DED43,3,3.86
2018,NUTS,2016,DED51,3,1.43
2018,NUTS,2016,DK011,3,2.07
2018,NUTS,2016,DK042,3,0.86
2018,NUTS,2016,EE008,3,0.64
2018,NUTS,2016,ES212,3,0.24
2018,NUTS,2016,ES213,3,5.24
2018,NUTS,2016,ES220,3,4.6
2018,NUTS,2016,ES300,3,2.03
2018,NUTS,2016,ES412,3,6.92
2018,NUTS,2016,ES422,3,2.24
2018,NUTS,2016,ES431,3,6.92
2018,NUTS,2016,ES511,3,0.67
2018,NUTS,2016,ES523,3,3.6
2018,NUTS,2016,ES614,3,1.89
2018,NUTS,2016,ES618,3,0.2
2018,NUTS,2016,ES705,3,6.92
2018,NUTS,2016,ES709,3,6.92
2018,NUTS,2016,FI193,3,2.34
2018,NUTS,2016,FI197,3,1.43
2018,NUTS,2016,FI1B1,3,0.78
2018,NUTS,2016,FI1D2,3,0.28
2018,NUTS,2016,FI1D3,3,0.8
2018,NUTS,2016,FI1D9,3,0.03
2018,NUTS,2016,FR101,3,1.16
2018,NUTS,2016,FR103,3,3.1
2018,NUTS,2016,FR104,3,0.15
2018,NUTS,2016,FR105,3,0.68
2018,NUTS,2016,FR107,3,1.28
2018,NUTS,2016,FRB06,3,3.7
2018,NUTS,2016,FRC21,3,2.71
2018,NUTS,2016,FRD22,3,6.92
2018,NUTS,2016,FRE23,3,1.58
2018,NUTS,2016,FRG02,3,6.92
2018,NUTS,2016,FRG04,3,6.92
2018,NUTS,2016,FRH02,3,1.03
2018,NUTS,2016,FRI15,3,3.59
2018,NUTS,2016,FRJ23,3,1.14
2018,NUTS,2016,FRK14,3,6.92
2018,NUTS,2016,FRK24,3,5.94
2018,NUTS,2016,FRL04,3,0.06
2018,NUTS,2016,HR031,3,0.58
2018,NUTS,2016,HR035,3,6.92
2018,NUTS,2016,HR036,3,1.1
2018,NUTS,2016,HR037,3,6.92
2018,NUTS,2016,HR041,3,0.51
2018,NUTS,2016,HR042,3,3.3
2018,NUTS,2016,HR045,3,0.1
2018,NUTS,2016,HR04B,3,6.92
2018,NUTS,2016,HU110,3,0.55
2018,NUTS,2016,HU120,3,0.08
2018,NUTS,2016,IE042,3,0.99
2018,NUTS,2016,IE053,3,0.13
2018,NUTS,2016,IE061,3,1.13
2018,NUTS,2016,ITC11,3,0.25
2018,NUTS,2016,ITC33,3,0.32
2018,NUTS,2016,ITC4C,3,0.96
2018,NUTS,2016,ITF21,3,6.92
2018,NUTS,2016,ITF33,3,0.16
2018,NUTS,2016,ITG12,3,6.92
2018,NUTS,2016,ITH20,3,2.09
2018,NUTS,2016,ITH36,3,0.84
2018,NUTS,2016,ITH44,3,1.1
2018,NUTS,2016,ITH53,3,1.51
2018,NUTS,2016,ITH55,3,0.23
2018,NUTS,2016,ITI16,3,5.81
2018,NUTS,2016,ITI18,3,4.21
2018,NUTS,2016,ITI43,3,1.38
2018,NUTS,2016,LT011,3,3.02
2018,NUTS,2016,LT022,3,6.24
2018,NUTS,2016,LU000,3,3.94
2018,NUTS,2016,LV006,3,1.34
2018,NUTS,2016,NL213,3,0.25
2018,NUTS,2016,NL224,3,0.47
2018,NUTS,2016,NL226,3,0.7
2018,NUTS,2016,NL310,3,0.39
2018,NUTS,2016,NL328,3,6.92
2018,NUTS,2016,NL329,3,3.07
2018,NUTS,2016,NL332,3,1.47
2018,NUTS,2016,NL333,3,0.18
2018,NUTS,2016,NL337,3,0.17
2018,NUTS,2016,NL33C,3,3.58
2018,NUTS,2016,NL412,3,0.74
2018,NUTS,2016,NL414,3,2.01
2018,NUTS,2016,PL213,3,0.93
2018,NUTS,2016,PL415,3,0.4
2018,NUTS,2016,PL911,3,2.62
2018,NUTS,2016,PT16D,3,5.63
2018,NUTS,2016,PT16E,3,0.27
2018,NUTS,2016,PT170,3,0.88
2018,NUTS,2016,PT300,3,6.92
2018,NUTS,2016,RO113,3,6.33
2018,NUTS,2016,SE110,3,0.36
2018,NUTS,2016,SE121,3,0.21
2018,NUTS,2016,SE122,3,0.8
2018,NUTS,2016,SE224,3,1.51
2018,NUTS,2016,SI032,3,6.92
2018,NUTS,2016,SI041,3,1.4
2018,NUTS,2016,SK010,3,1.24
2018,NUTS,2016,UKD33,3,0.43
2018,NUTS,2016,UKF14,3,0.33
2018,NUTS,2016,UKF22,3,6.73
2018,NUTS,2016,UKH25,3,1.76
2018,NUTS,2016,UKI31,3,1.03
2018,NUTS,2016,UKI32,3,0.93
2018,NUTS,2016,UKI43,3,5.4
2018,NUTS,2016,UKI53,3,6.92
2018,NUTS,2016,UKI75,3,6.92
2018,NUTS,2016,UKJ22,3,4.18
2018,NUTS,2016,UKJ25,3,2.31
2018,NUTS,2016,UKJ32,3,1.53
2018,NUTS,2016,UKL22,3,1.31
2018,NUTS,2016,UKM75,3,0.13
2018,NUTS,2016,UKM82,3,0.07
2019,NUTS,2016,AT,0,0.61
2019,NUTS,2016,BE,0,1.92
2019,NUTS,2016,BG,0,2.11
2019,NUTS,2016,CY,0,2.41
2019,NUTS,2016,CZ,0,0.83
2019,NUTS,2016,DE,0,0.78
2019,NUTS,2016,DK,0,0.39
2019,NUTS,2016,EE,0,0.27
2019,NUTS,2016,ES,0,1.13
2019,NUTS,2016,FI,0,0.66
2019,NUTS,2016,FR,0,1.18
2019,NUTS,2016,HR,0,0.85
2019,NUTS,2016,HU,0,0.4
2019,NUTS,2016,IE,0,1.05
2019,NUTS,2016,IT,0,0.97
2019,NUTS,2016,LT,0,1.9
2019,NUTS,2016,LU,0,1.07
2019,NUTS,2016,LV,0,0.6
2019,NUTS,2016,NL,0,0.98
2019,NUTS,2016,PL,0,2.08
2019,NUTS,2016,PT,0,0.62
2019,NUTS,2016,RO,0,1.12
2019,NUTS,2016,SE,0,0.54
2019,NUTS,2016,SI,0,0.92
2019,NUTS,2016,SK,0,1.45
2019,NUTS,2016,UK,0,0.37
2019,NUTS,2016,AT1,1,0.55
2019,NUTS,2016,AT2,1,0.95
2019,NUTS,2016,AT3,1,0.23
2019,NUTS,2016,BE1,1,2.74
2019,NUTS,2016,BE2,1,0.39
2019,NUTS,2016,BE3,1,0.86
2019,NUTS,2016,BG4,1,2.11
2019,NUTS,2016,CY0,1,2.41
2019,NUTS,2016,CZ0,1,0.83
2019,NUTS,2016,DE1,1,0.92
2019,NUTS,2016,DE2,1,0.7
2019,NUTS,2016,DE3,1,0.49
2019,NUTS,2016,DE4,1,0.4
2019,NUTS,2016,DE5,1,0.85
2019,NUTS,2016,DE6,1,1.06
2019,NUTS,2016,DE7,1,1.28
2019,NUTS,2016,DE9,1,0.17
2019,NUTS,2016,DEA,1,1.15
2019,NUTS,2016,DEB,1,1.41
2019,NUTS,2016,DEC,1,0.69
2019,NUTS,2016,DED,1,0.53
2019,NUTS,2016,DEF,1,0.04
2019,NUTS,2016,DEG,1,0.42
2019,NUTS,2016,DK0,1,0.39
2019,NUTS,2016,EE0,1,0.27
2019,NUTS,2016,ES1,1,0.67
2019,NUTS,2016,ES2,1,0.15
2019,NUTS,2016,ES3,1,0.96
2019,NUTS,2016,ES4,1,2.26
2019,NUTS,2016,ES5,1,1.64
2019,NUTS,2016,ES6,1,0.72
2019,NUTS,2016,ES7,1,0.12
2019,NUTS,2016,FI1,1,0.66
2019,NUTS,2016,FR1,1,1.44
2019,NUTS,2016,FRB,1,0.25
2019,NUTS,2016,FRE,1,3.89
2019,NUTS,2016,FRF,1,0.57
2019,NUTS,2016,FRH,1,0.14
2019,NUTS,2016,FRJ,1,0.55
2019,NUTS,2016,FRK,1,0.29
2019,NUTS,2016,FRL,1,0.18
2019,NUTS,2016,HR0,1,0.85
2019,NUTS,2016,HU1,1,0.28
2019,NUTS,2016,HU3,1,1.36
2019,NUTS,2016,IE0,1,1.05
2019,NUTS,2016,ITC,1,0.88
2019,NUTS,2016,ITF,1,0.5
2019,NUTS,2016,ITG,1,0.74
2019,NUTS,2016,ITH,1,0.83
2019,NUTS,2016,ITI,1,1.22
2019,NUTS,2016,LT0,1,1.9
2019,NUTS,2016,LU0,1,1.07
2019,NUTS,2016,LV0,1,0.6
2019,NUTS,2016,NL1,1,1.53
2019,NUTS,2016,NL2,1,1.74
2019,NUTS,2016,NL3,1,0.84
2019,NUTS,2016,NL4,1,0.47
2019,NUTS,2016,PL4,1,2.26
2019,NUTS,2016,PL8,1,1.55
2019,NUTS,2016,PL9,1,2.68
2019,NUTS,2016,PT1,1,0.65
2019,NUTS,2016,RO1,1,2.78
2019,NUTS,2016,RO3,1,0.72
2019,NUTS,2016,SE1,1,0.33
2019,NUTS,2016,SE2,1,1.0
2019,NUTS,2016,SE3,1,1.32
2019,NUTS,2016,SI0,1,0.92
2019,NUTS,2016,SK0,1,1.45
2019,NUTS,2016,UKD,1,0.4
2019,NUTS,2016,UKE,1,0.09
2019,NUTS,2016,UKF,1,1.84
2019,NUTS,2016,UKH,1,0.87
2019,NUTS,2016,UKI,1,0.22
2019,NUTS,2016,UKJ,1,1.09
2019,NUTS,2016,UKM,1,0.57
2019,NUTS,2016,AT12,2,0.22
2019,NUTS,2016,AT13,2,0.6
2019,NUTS,2016,AT21,2,0.5
2019,NUTS,2016,AT22,2,1.03
2019,NUTS,2016,AT31,2,0.21
2019,NUTS,2016,AT32,2,2.89
2019,NUTS,2016,BE10,2,2.74
2019,NUTS,2016,BE21,2,0.3
2019,NUTS,2016,BE23,2,0.09
2019,NUTS,2016,BE24,2,0.55
2019,NUTS,2016,BE25,2,1.56
2019,NUTS,2016,BE31,2,0.36
2019,NUTS,2016,BE32,2,2.21
2019,NUTS,2016,BE35,2,1.71
2019,NUTS,2016,BG41,2,2.11
2019,NUTS,2016,CY00,2,2.41
2019,NUTS,2016,CZ01,2,0.68
2019,NUTS,2016,CZ06,2,1.29
2019,NUTS,2016,CZ08,2,4.21
2019,NUTS,2016,DE11,2,0.39
2019,NUTS,2016,DE12,2,1.17
2019,NUTS,2016,DE13,2,0.49
2019,NUTS,2016,DE21,2,0.74
2019,NUTS,2016,DE24,2,0.88
2019,NUTS,2016,DE25,2,0.69
2019,NUTS,2016,DE30,2,0.49
2019,NUTS,2016,DE40,2,0.4
2019,NUTS,2016,DE50,2,0.85
2019,NUTS,2016,DE60,2,1.06
2019,NUTS,2016,DE71,2,1.3
2019,NUTS,2016,DE91,2,0.25
2019,NUTS,2016,DE92,2,0.15
2019,NUTS,2016,DEA1,2,0.14
2019,NUTS,2016,DEA2,2,1.35
2019,NUTS,2016,DEA5,2,0.34
2019,NUTS,2016,DEB2,2,0.8
2019,NUTS,2016,DEB3,2,1.49
2019,NUTS,2016,DEC0,2,0.69
2019,NUTS,2016,DED2,2,0.74
2019,NUTS,2016,DED4,2,0.1
2019,NUTS,2016,DED5,2,0.25
2019,NUTS,2016,DEF0,2,0.04
2019,NUTS,2016,DEG0,2,0.42
2019,NUTS,2016,DK01,2,0.23
2019,NUTS,2016,DK03,2,1.0
2019,NUTS,2016,DK04,2,0.62
2019,NUTS,2016,DK05,2,0.83
2019,NUTS,2016,EE00,2,0.27
2019,NUTS,2016,ES11,2,1.72
2019,NUTS,2016,ES21,2,0.17
2019,NUTS,2016,ES22,2,0.11
2019,NUTS,2016,ES23,2,0.14
2019,NUTS,2016,ES24,2,0.06
2019,NUTS,2016,ES30,2,0.96
2019,NUTS,2016,ES41,2,3.84
2019,NUTS,2016,ES42,2,0.12
2019,NUTS,2016,ES51,2,1.35
2019,NUTS,2016,ES52,2,0.84
2019,NUTS,2016,ES53,2,4.12
2019,NUTS,2016,ES61,2,0.51
2019,NUTS,2016,ES62,2,2.33
2019,NUTS,2016,ES70,2,0.12
2019,NUTS,2016,FI19,2,1.17
2019,NUTS,2016,FI1B,2,0.8
2019,NUTS,2016,FI1D,2,0.18
2019,NUTS,2016,FR10,2,1.44
2019,NUTS,2016,FRB0,2,0.25
2019,NUTS,2016,FRE1,2,3.89
2019,NUTS,2016,FRF3,2,1.78
2019,NUTS,2016,FRH0,2,0.14
2019,NUTS,2016,FRJ2,2,2.07
2019,NUTS,2016,FRK2,2,0.32
2019,NUTS,2016,FRL0,2,0.18
2019,NUTS,2016,HR03,2,0.03
2019,NUTS,2016,HR04,2,1.03
2019,NUTS,2016,HU11,2,0.31
2019,NUTS,2016,HU12,2,0.15
2019,NUTS,2016,HU32,2,1.59
2019,NUTS,2016,HU33,2,0.86
2019,NUTS,2016,IE04,2,1.22
2019,NUTS,2016,IE05,2,1.57
2019,NUTS,2016,IE06,2,0.62
2019,NUTS,2016,ITC1,2,0.69
2019,NUTS,2016,ITC3,2,0.66
2019,NUTS,2016,ITC4,2,0.95
2019,NUTS,2016,ITF3,2,0.5
2019,NUTS,2016,ITF4,2,0.55
2019,NUTS,2016,ITG1,2,1.48
2019,NUTS,2016,ITH1,2,1.84
2019,NUTS,2016,ITH2,2,1.78
2019,NUTS,2016,ITH3,2,0.3
2019,NUTS,2016,ITH4,2,0.84
2019,NUTS,2016,ITH5,2,0.67
2019,NUTS,2016,ITI1,2,1.16
