year,region_type,region_year_spec,region_id,region_level,diagnosis_fund_spec
2020,NUTS,2016,FRG0,2,3.25
2020,NUTS,2016,FRJ1,2,1.5
2020,NUTS,2016,FRJ2,2,1.06
2020,NUTS,2016,FRK2,2,0.89
2020,NUTS,2016,FRL0,2,3.32
2020,NUTS,2016,HR04,2,2.33
2020,NUTS,2016,HU11,2,0.32
2020,NUTS,2016,IE06,2,1.23
2020,NUTS,2016,ITC1,2,0.96
2020,NUTS,2016,ITC4,2,0.83
2020,NUTS,2016,ITF2,2,9.57
2020,NUTS,2016,ITF3,2,0.33
2020,NUTS,2016,ITG1,2,0.83
2020,NUTS,2016,ITG2,2,6.44
2020,NUTS,2016,ITH2,2,0.53
2020,NUTS,2016,ITH3,2,0.6
2020,NUTS,2016,ITH5,2,0.87
2020,NUTS,2016,ITI1,2,0.22
2020,NUTS,2016,ITI2,2,0.88
2020,NUTS,2016,ITI4,2,0.49
2020,NUTS,2016,LT01,2,2.2
2020,NUTS,2016,LT02,2,1.34
2020,NUTS,2016,LU00,2,1.51
2020,NUTS,2016,NL11,2,1.89
2020,NUTS,2016,NL21,2,1.11
2020,NUTS,2016,NL22,2,1.39
2020,NUTS,2016,NL23,2,8.27
2020,NUTS,2016,NL31,2,0.89
2020,NUTS,2016,NL32,2,0.84
2020,NUTS,2016,NL33,2,1.47
2020,NUTS,2016,NL41,2,0.18
2020,NUTS,2016,NL42,2,0.28
2020,NUTS,2016,PL91,2,0.19
2020,NUTS,2016,PT17,2,0.78
2020,NUTS,2016,RO32,2,2.42
2020,NUTS,2016,SE11,2,1.71
2020,NUTS,2016,SE12,2,0.85
2020,NUTS,2016,SE22,2,0.94
2020,NUTS,2016,SI03,2,1.18
2020,NUTS,2016,SI04,2,1.25
2020,NUTS,2016,SK01,2,3.32
2020,NUTS,2016,UKF1,2,1.71
2020,NUTS,2016,UKG1,2,9.91
2020,NUTS,2016,UKH1,2,3.79
2020,NUTS,2016,UKI3,2,1.44
2020,NUTS,2016,UKI7,2,2.39
2020,NUTS,2016,UKJ3,2,0.56
2020,NUTS,2016,UKL2,2,0.28
2020,NUTS,2016,UKM8,2,1.33
2020,NUTS,2016,AT124,3,3.64
2020,NUTS,2016,AT130,3,0.85
2020,NUTS,2016,AT221,3,0.36
2020,NUTS,2016,AT322,3,9.91
2020,NUTS,2016,AT332,3,0.95
2020,NUTS,2016,BE100,3,1.94
2020,NUTS,2016,BE211,3,2.83
2020,NUTS,2016,BE234,3,0.04
2020,NUTS,2016,BE241,3,0.79
2020,NUTS,2016,BE242,3,1.85
2020,NUTS,2016,BE332,3,0.52
2020,NUTS,2016,CH057,3,9.91
2020,NUTS,2016,CY000,3,1.39
2020,NUTS,2016,CZ010,3,0.61
2020,NUTS,2016,CZ063,3,9.91
2020,NUTS,2016,CZ071,3,8.12
2020,NUTS,2016,DE125,3,0.9
2020,NUTS,2016,DE126,3,8.0
2020,NUTS,2016,DE142,3,2.67
2020,NUTS,2016,DE143,3,9.91
2020,NUTS,2016,DE144,3,0.95
2020,NUTS,2016,DE212,3,2.12
2020,NUTS,2016,DE21H,3,0.3
2020,NUTS,2016,DE221,3,4.51
2020,NUTS,2016,DE232,3,7.76
2020,NUTS,2016,DE300,3,1.04
2020,NUTS,2016,DE600,3,0.82
2020,NUTS,2016,DE712,3,2.07
2020,NUTS,2016,DE718,3,9.91
2020,NUTS,2016,DE71C,3,9.91
2020,NUTS,2016,DE721,3,7.53
2020,NUTS,2016,DE724,3,9.91
2020,NUTS,2016,DE911,3,1.59
2020,NUTS,2016,DE929,3,2.28
2020,NUTS,2016,DEA13,3,3.6
2020,NUTS,2016,DEA1A,3,2.14
2020,NUTS,2016,DEA22,3,0.53
2020,NUTS,2016,DEA23,3,0.43
2020,NUTS,2016,DEA26,3,0.05
2020,NUTS,2016,DEA2C,3,2.51
2020,NUTS,2016,DED21,3,0.57
2020,NUTS,2016,DEE09,3,9.91
2020,NUTS,2016,DEF03,3,7.59
2020,NUTS,2016,DEG03,3,1.19
2020,NUTS,2016,DEG05,3,9.91
2020,NUTS,2016,DK011,3,1.77
2020,NUTS,2016,DK012,3,3.02
2020,NUTS,2016,DK013,3,3.4
2020,NUTS,2016,DK031,3,1.51
2020,NUTS,2016,DK042,3,0.99
2020,NUTS,2016,DK050,3,3.1
2020,NUTS,2016,EE001,3,0.07
2020,NUTS,2016,ES230,3,0.52
2020,NUTS,2016,ES243,3,0.46
2020,NUTS,2016,ES300,3,0.62
2020,NUTS,2016,ES417,3,9.29
2020,NUTS,2016,ES511,3,0.41
2020,NUTS,2016,ES523,3,0.7
2020,NUTS,2016,ES532,3,6.38
2020,NUTS,2016,ES614,3,3.46
2020,NUTS,2016,FI197,3,0.55
2020,NUTS,2016,FI1B1,3,0.13
2020,NUTS,2016,FI1D9,3,0.1
2020,NUTS,2016,FR101,3,2.12
2020,NUTS,2016,FR104,3,0.42
2020,NUTS,2016,FR105,3,0.02
2020,NUTS,2016,FR106,3,2.06
2020,NUTS,2016,FR107,3,3.53
2020,NUTS,2016,FRG01,3,3.13
2020,NUTS,2016,FRG02,3,9.46
2020,NUTS,2016,FRJ13,3,1.68
2020,NUTS,2016,FRJ23,3,1.06
2020,NUTS,2016,FRK26,3,1.67
2020,NUTS,2016,FRL04,3,3.59
2020,NUTS,2016,HR041,3,2.56
2020,NUTS,2016,HU110,3,0.32
2020,NUTS,2016,IE061,3,1.31
2020,NUTS,2016,ITC11,3,1.0
2020,NUTS,2016,ITC46,3,0.99
2020,NUTS,2016,ITC47,3,1.85
2020,NUTS,2016,ITC48,3,0.64
2020,NUTS,2016,ITC4C,3,0.86
2020,NUTS,2016,ITF21,3,9.91
2020,NUTS,2016,ITF33,3,0.38
2020,NUTS,2016,ITG12,3,1.01
2020,NUTS,2016,ITG27,3,6.44
2020,NUTS,2016,ITH20,3,0.53
2020,NUTS,2016,ITH35,3,1.77
2020,NUTS,2016,ITH36,3,0.71
2020,NUTS,2016,ITH53,3,9.91
2020,NUTS,2016,ITH54,3,1.49
2020,NUTS,2016,ITH55,3,0.7
2020,NUTS,2016,ITI17,3,0.11
2020,NUTS,2016,ITI19,3,2.51
2020,NUTS,2016,ITI21,3,0.88
2020,NUTS,2016,ITI43,3,0.49
2020,NUTS,2016,LT011,3,2.2
2020,NUTS,2016,LT022,3,1.34
2020,NUTS,2016,LU000,3,1.51
2020,NUTS,2016,NL113,3,2.03
2020,NUTS,2016,NL213,3,1.28
2020,NUTS,2016,NL221,3,2.47
2020,NUTS,2016,NL226,3,0.93
2020,NUTS,2016,NL230,3,8.27
2020,NUTS,2016,NL310,3,0.89
2020,NUTS,2016,NL329,3,0.87
2020,NUTS,2016,NL332,3,0.44
2020,NUTS,2016,NL333,3,0.04
2020,NUTS,2016,NL337,3,3.74
2020,NUTS,2016,NL33C,3,1.81
2020,NUTS,2016,NL412,3,1.44
2020,NUTS,2016,NL423,3,0.29
2020,NUTS,2016,PL911,3,0.19
2020,NUTS,2016,PT170,3,0.78
2020,NUTS,2016,RO321,3,4.03
2020,NUTS,2016,SE110,3,1.71
2020,NUTS,2016,SE121,3,1.17
2020,NUTS,2016,SE224,3,0.94
2020,NUTS,2016,SI032,3,1.83
2020,NUTS,2016,SI041,3,1.35
2020,NUTS,2016,SK010,3,3.32
2020,NUTS,2016,UKF14,3,1.71
2020,NUTS,2016,UKG11,3,9.91
2020,NUTS,2016,UKH12,3,4.77
2020,NUTS,2016,UKI31,3,0.59
2020,NUTS,2016,UKI32,3,2.69
2020,NUTS,2016,UKI74,3,2.52
2020,NUTS,2016,UKJ32,3,0.56
2020,NUTS,2016,UKL22,3,0.3
2020,NUTS,2016,UKM82,3,1.33
2021,NUTS,2021,AT,0,0.64
2021,NUTS,2021,BE,0,0.9
2021,NUTS,2021,DE,0,0.86
2021,NUTS,2021,DK,0,0.52
2021,NUTS,2021,EE,0,0.54
2021,NUTS,2021,ES,0,2.54
2021,NUTS,2021,FI,0,0.89
2021,NUTS,2021,FR,0,0.42
2021,NUTS,2021,IE,0,1.71
2021,NUTS,2021,IT,0,1.36
2021,NUTS,2021,LU,0,0.88
2021,NUTS,2021,NL,0,0.91
2021,NUTS,2021,PL,0,0.69
2021,NUTS,2021,PT,0,0.89
2021,NUTS,2021,SE,0,1.1
2021,NUTS,2021,SK,0,4.49
2021,NUTS,2021,UK,0,0.78
2021,NUTS,2021,AT1,1,0.62
2021,NUTS,2021,AT3,1,1.55
2021,NUTS,2021,BE1,1,0.22
2021,NUTS,2021,BE2,1,1.65
2021,NUTS,2021,DE1,1,1.56
2021,NUTS,2021,DE2,1,0.22
2021,NUTS,2021,DE3,1,1.16
2021,NUTS,2021,DE8,1,1.87
2021,NUTS,2021,DE9,1,2.27
2021,NUTS,2021,DEA,1,1.12
2021,NUTS,2021,DED,1,0.19
2021,NUTS,2021,DK0,1,0.52
2021,NUTS,2021,EE0,1,0.54
2021,NUTS,2021,ES1,1,2.46
2021,NUTS,2021,ES2,1,7.43
2021,NUTS,2021,ES3,1,1.04
2021,NUTS,2021,ES5,1,2.01
2021,NUTS,2021,ES6,1,4.92
2021,NUTS,2021,FI1,1,0.89
2021,NUTS,2021,FR1,1,0.51
2021,NUTS,2021,FRK,1,0.63
2021,NUTS,2021,IE0,1,1.71
2021,NUTS,2021,ITC,1,1.32
2021,NUTS,2021,ITF,1,0.68
2021,NUTS,2021,ITH,1,2.78
2021,NUTS,2021,ITI,1,0.48
2021,NUTS,2021,LU0,1,0.88
2021,NUTS,2021,NL1,1,4.0
2021,NUTS,2021,NL2,1,0.3
2021,NUTS,2021,NL3,1,1.05
2021,NUTS,2021,NL4,1,0.36
2021,NUTS,2021,PL4,1,4.47
2021,NUTS,2021,PT1,1,0.89
2021,NUTS,2021,SE1,1,0.65
2021,NUTS,2021,SE2,1,2.17
2021,NUTS,2021,SE3,1,1.84
2021,NUTS,2021,SK0,1,4.49
2021,NUTS,2021,UKD,1,7.62
2021,NUTS,2021,UKF,1,3.9
2021,NUTS,2021,UKI,1,1.26
2021,NUTS,2021,UKM,1,0.45
2021,NUTS,2021,AT12,2,1.19
2021,NUTS,2021,AT13,2,0.45
2021,NUTS,2021,AT31,2,2.37
2021,NUTS,2021,BE10,2,0.22
2021,NUTS,2021,BE21,2,1.5
2021,NUTS,2021,BE23,2,2.24
2021,NUTS,2021,BE24,2,1.79
2021,NUTS,2021,BE25,2,0.73
2021,NUTS,2021,DE11,2,6.73
2021,NUTS,2021,DE12,2,1.06
2021,NUTS,2021,DE14,2,0.62
2021,NUTS,2021,DE21,2,0.28
2021,NUTS,2021,DE30,2,1.16
2021,NUTS,2021,DE80,2,1.87
2021,NUTS,2021,DE91,2,2.61
2021,NUTS,2021,DEA2,2,1.46
2021,NUTS,2021,DED5,2,0.59
2021,NUTS,2021,DK01,2,0.87
2021,NUTS,2021,DK02,2,17.71
2021,NUTS,2021,EE00,2,0.54
2021,NUTS,2021,ES12,2,4.47
2021,NUTS,2021,ES21,2,5.54
2021,NUTS,2021,ES24,2,11.41
2021,NUTS,2021,ES30,2,1.04
2021,NUTS,2021,ES51,2,2.44
2021,NUTS,2021,ES61,2,4.96
2021,NUTS,2021,FI1B,2,0.76
2021,NUTS,2021,FI1C,2,2.47
2021,NUTS,2021,FI1D,2,1.17
2021,NUTS,2021,FR10,2,0.51
2021,NUTS,2021,FRK1,2,2.77
2021,NUTS,2021,FRK2,2,0.36
2021,NUTS,2021,IE05,2,1.97
2021,NUTS,2021,IE06,2,2.13
2021,NUTS,2021,ITC1,2,3.05
2021,NUTS,2021,ITC3,2,0.56
2021,NUTS,2021,ITC4,2,0.53
2021,NUTS,2021,ITF3,2,0.81
2021,NUTS,2021,ITH2,2,0.98
2021,NUTS,2021,ITH3,2,5.87
2021,NUTS,2021,ITH5,2,0.49
2021,NUTS,2021,ITI1,2,1.04
2021,NUTS,2021,ITI4,2,0.27
2021,NUTS,2021,LU00,2,0.88
2021,NUTS,2021,NL11,2,4.0
2021,NUTS,2021,NL21,2,1.43
2021,NUTS,2021,NL31,2,2.52
2021,NUTS,2021,NL32,2,0.21
2021,NUTS,2021,NL33,2,0.66
2021,NUTS,2021,NL41,2,0.3
2021,NUTS,2021,NL42,2,0.47
2021,NUTS,2021,PL41,2,4.47
2021,NUTS,2021,PT16,2,2.23
2021,NUTS,2021,PT17,2,1.37
2021,NUTS,2021,SE11,2,1.22
2021,NUTS,2021,SE22,2,3.87
2021,NUTS,2021,SE33,2,6.21
2021,NUTS,2021,SK01,2,1.6
2021,NUTS,2021,SK02,2,9.65
2021,NUTS,2021,SK04,2,9.93
2021,NUTS,2021,UKD3,2,17.71
2021,NUTS,2021,UKF1,2,17.71
2021,NUTS,2021,UKI3,2,1.57
2021,NUTS,2021,UKM7,2,1.47
2021,NUTS,2021,AT123,3,14.5
2021,NUTS,2021,AT130,3,0.45
2021,NUTS,2021,AT312,3,0.4
2021,NUTS,2021,AT315,3,11.78
2021,NUTS,2021,BE100,3,0.22
2021,NUTS,2021,BE211,3,2.85
2021,NUTS,2021,BE234,3,2.28
2021,NUTS,2021,BE242,3,1.95
2021,NUTS,2021,BE251,3,17.71
2021,NUTS,2021,DE118,3,17.71
2021,NUTS,2021,DE122,3,0.47
2021,NUTS,2021,DE125,3,1.52
2021,NUTS,2021,DE144,3,1.35
2021,NUTS,2021,DE212,3,0.07
2021,NUTS,2021,DE21C,3,11.22
2021,NUTS,2021,DE300,3,1.16
2021,NUTS,2021,DE80N,3,2.89
2021,NUTS,2021,DE911,3,3.95
2021,NUTS,2021,DEA23,3,5.98
2021,NUTS,2021,DEA26,3,0.53
2021,NUTS,2021,DEA2D,3,4.99
2021,NUTS,2021,DED51,3,0.59
2021,NUTS,2021,DK011,3,1.14
2021,NUTS,2021,DK021,3,17.71
2021,NUTS,2021,EE008,3,0.69
2021,NUTS,2021,ES120,3,4.47
2021,NUTS,2021,ES211,3,11.58
2021,NUTS,2021,ES213,3,1.36
2021,NUTS,2021,ES243,3,11.41
2021,NUTS,2021,ES300,3,1.04
2021,NUTS,2021,ES511,3,2.48
2021,NUTS,2021,ES514,3,3.37
2021,NUTS,2021,ES618,3,5.02
2021,NUTS,2021,FI1B1,3,0.76
2021,NUTS,2021,FI1C1,3,2.66
2021,NUTS,2021,FI1D9,3,3.65
2021,NUTS,2021,FR101,3,0.94
2021,NUTS,2021,FR106,3,0.7
2021,NUTS,2021,FR107,3,0.69
2021,NUTS,2021,FRK14,3,2.77
2021,NUTS,2021,FRK26,3,1.51
2021,NUTS,2021,IE053,3,2.02
2021,NUTS,2021,IE061,3,1.26
2021,NUTS,2021,IE062,3,17.71
2021,NUTS,2021,ITC11,3,3.09
2021,NUTS,2021,ITC12,3,8.45
2021,NUTS,2021,ITC32,3,17.71
2021,NUTS,2021,ITC48,3,1.01
2021,NUTS,2021,ITC4C,3,0.52
2021,NUTS,2021,ITF34,3,17.71
2021,NUTS,2021,ITH20,3,0.98
2021,NUTS,2021,ITH31,3,10.04
2021,NUTS,2021,ITH36,3,8.8
2021,NUTS,2021,ITH55,3,0.71
2021,NUTS,2021,ITI14,3,2.66
2021,NUTS,2021,ITI43,3,0.27
2021,NUTS,2021,LU000,3,0.88
2021,NUTS,2021,NL113,3,4.0
2021,NUTS,2021,NL212,3,17.71
2021,NUTS,2021,NL213,3,0.44
2021,NUTS,2021,NL310,3,2.52
2021,NUTS,2021,NL329,3,0.21
2021,NUTS,2021,NL333,3,0.25
2021,NUTS,2021,NL337,3,0.84
2021,NUTS,2021,NL33C,3,1.17
2021,NUTS,2021,NL414,3,0.35
2021,NUTS,2021,NL423,3,0.5
2021,NUTS,2021,PL415,3,4.47
2021,NUTS,2021,PT16D,3,2.64
2021,NUTS,2021,PT16E,3,1.96
2021,NUTS,2021,PT170,3,1.37
2021,NUTS,2021,SE110,3,1.22
2021,NUTS,2021,SE224,3,3.87
2021,NUTS,2021,SE331,3,15.54
2021,NUTS,2021,SK010,3,1.6
2021,NUTS,2021,SK021,3,17.71
2021,NUTS,2021,SK042,3,9.93
2021,NUTS,2021,UKD33,3,17.71
2021,NUTS,2021,UKF14,3,17.71
2021,NUTS,2021,UKI31,3,0.93
2021,NUTS,2021,UKI32,3,0.41
2021,NUTS,2021,UKI34,3,17.71
2021,NUTS,2021,UKM75,3,2.71
2022,NUTS,2021,ES,0,1.9
2022,NUTS,2021,IE,0,6.0
2022,NUTS,2021,ES3,1,52.1
2022,NUTS,2021,IE0,1,6.0
2022,NUTS,2021,ES30,2,52.1
2022,NUTS,2021,IE05,2,16.02
2022,NUTS,2021,ES300,3,52.1
2022,NUTS,2021,IE053,3,16.02
