year,region_type,region_year_spec,region_id,region_level,products_fund_amount
2017,NUTS,2016,LV,0,29215.58
2017,NUTS,2016,LV0,1,29215.58
2017,NUTS,2016,LV00,2,29215.58
2017,NUTS,2016,LV006,3,29215.58
2017,NUTS,2016,NL,0,18301803.65
2017,NUTS,2016,NL1,1,2417983.5
2017,NUTS,2016,NL12,2,1631733.5
2017,NUTS,2016,NL124,3,1631733.5
2017,NUTS,2016,NL13,2,786250.0
2017,NUTS,2016,NL131,3,786250.0
2017,NUTS,2016,NL2,1,2730479.84
2017,NUTS,2016,NL21,2,1624921.94
2017,NUTS,2016,NL213,3,1624921.94
2017,NUTS,2016,NL22,2,1052607.9
2017,NUTS,2016,NL221,3,882607.9
2017,NUTS,2016,NL226,3,170000.0
2017,NUTS,2016,NL23,2,52950.0
2017,NUTS,2016,NL230,3,52950.0
2017,NUTS,2016,NL3,1,10468333.34
2017,NUTS,2016,NL31,2,3752252.41
2017,NUTS,2016,NL310,3,3752252.41
2017,NUTS,2016,NL32,2,674465.93
2017,NUTS,2016,NL328,3,500985.63
2017,NUTS,2016,NL329,3,173480.3
2017,NUTS,2016,NL33,2,5597395.0
2017,NUTS,2016,NL332,3,1904518.76
2017,NUTS,2016,NL333,3,1533798.08
2017,NUTS,2016,NL337,3,349722.5
2017,NUTS,2016,NL33A,3,1809355.66
2017,NUTS,2016,NL34,2,444220.0
2017,NUTS,2016,NL341,3,444220.0
2017,NUTS,2016,NL4,1,2685006.97
2017,NUTS,2016,NL41,2,2174258.41
2017,NUTS,2016,NL414,3,2174258.41
2017,NUTS,2016,NL42,2,510748.56
2017,NUTS,2016,NL423,3,510748.56
2017,NUTS,2016,PL,0,1076246.19
2017,NUTS,2016,PL2,1,582887.44
2017,NUTS,2016,PL21,2,582887.44
2017,NUTS,2016,PL213,3,582887.44
2017,NUTS,2016,PL5,1,106250.0
2017,NUTS,2016,PL51,2,106250.0
2017,NUTS,2016,PL514,3,106250.0
2017,NUTS,2016,PL9,1,387108.75
2017,NUTS,2016,PL91,2,387108.75
2017,NUTS,2016,PL911,3,387108.75
2017,NUTS,2016,PT,0,1467323.42
2017,NUTS,2016,PT1,1,1467323.42
2017,NUTS,2016,PT11,2,1105979.86
2017,NUTS,2016,PT119,3,561875.0
2017,NUTS,2016,PT11A,3,325048.86
2017,NUTS,2016,PT11C,3,219056.0
2017,NUTS,2016,PT16,2,322625.0
2017,NUTS,2016,PT16E,3,322625.0
2017,NUTS,2016,PT17,2,38718.56
2017,NUTS,2016,PT170,3,38718.56
2017,NUTS,2016,SE,0,10524001.59
2017,NUTS,2016,SE1,1,7157403.29
2017,NUTS,2016,SE11,2,2353482.39
2017,NUTS,2016,SE110,3,2353482.39
2017,NUTS,2016,SE12,2,4803920.9
2017,NUTS,2016,SE121,3,299328.75
2017,NUTS,2016,SE122,3,122180.9
2017,NUTS,2016,SE124,3,3386223.75
2017,NUTS,2016,SE125,3,996187.5
2017,NUTS,2016,SE2,1,1986460.8
2017,NUTS,2016,SE22,2,1030089.73
2017,NUTS,2016,SE224,3,1030089.73
2017,NUTS,2016,SE23,2,956371.07
2017,NUTS,2016,SE232,3,956371.07
2017,NUTS,2016,SE3,1,1380137.5
2017,NUTS,2016,SE33,2,1380137.5
2017,NUTS,2016,SE331,3,633937.5
2017,NUTS,2016,SE332,3,746200.0
2017,NUTS,2016,SI,0,4302710.1
2017,NUTS,2016,SI0,1,4302710.1
2017,NUTS,2016,SI03,2,2649158.24
2017,NUTS,2016,SI032,3,900742.68
2017,NUTS,2016,SI033,3,265125.0
2017,NUTS,2016,SI035,3,234997.56
2017,NUTS,2016,SI037,3,1248293.0
2017,NUTS,2016,SI04,2,1653551.86
2017,NUTS,2016,SI041,3,1402820.61
2017,NUTS,2016,SI043,3,250731.25
2017,NUTS,2016,SK,0,98000.0
2017,NUTS,2016,SK0,1,98000.0
2017,NUTS,2016,SK01,2,98000.0
2017,NUTS,2016,SK010,3,98000.0
2017,NUTS,2016,UK,0,12168359.94
2017,NUTS,2016,UKE,1,2038122.24
2017,NUTS,2016,UKE3,2,579162.24
2017,NUTS,2016,UKE32,3,579162.24
2017,NUTS,2016,UKE4,2,1458960.0
2017,NUTS,2016,UKE41,3,503250.0
2017,NUTS,2016,UKE42,3,955710.0
2017,NUTS,2016,UKF,1,324252.5
2017,NUTS,2016,UKF2,2,324252.5
2017,NUTS,2016,UKF24,3,324252.5
2017,NUTS,2016,UKG,1,2825122.68
2017,NUTS,2016,UKG3,2,2825122.68
2017,NUTS,2016,UKG31,3,2409122.68
2017,NUTS,2016,UKG33,3,416000.0
2017,NUTS,2016,UKH,1,256086.25
2017,NUTS,2016,UKH2,2,256086.25
2017,NUTS,2016,UKH25,3,256086.25
2017,NUTS,2016,UKI,1,5374557.52
2017,NUTS,2016,UKI3,2,2436739.0
2017,NUTS,2016,UKI31,3,2436739.0
2017,NUTS,2016,UKI4,2,1917147.27
2017,NUTS,2016,UKI41,3,635752.82
2017,NUTS,2016,UKI43,3,236250.0
2017,NUTS,2016,UKI44,3,1045144.45
2017,NUTS,2016,UKI7,2,1020671.25
2017,NUTS,2016,UKI74,3,696921.25
2017,NUTS,2016,UKI75,3,323750.0
2017,NUTS,2016,UKJ,1,50000.0
2017,NUTS,2016,UKJ3,2,50000.0
2017,NUTS,2016,UKJ36,3,50000.0
2017,NUTS,2016,UKK,1,50000.0
2017,NUTS,2016,UKK4,2,50000.0
2017,NUTS,2016,UKK43,3,50000.0
2017,NUTS,2016,UKL,1,1200218.75
2017,NUTS,2016,UKL1,2,417383.75
2017,NUTS,2016,UKL17,3,417383.75
2017,NUTS,2016,UKL2,2,782835.0
2017,NUTS,2016,UKL22,3,782835.0
2017,NUTS,2016,UKN,1,50000.0
2017,NUTS,2016,UKN0,2,50000.0
2017,NUTS,2016,UKN15,3,50000.0
2018,NUTS,2016,AT,0,11545200.24
2018,NUTS,2016,AT1,1,7641955.27
2018,NUTS,2016,AT11,2,56639.76
2018,NUTS,2016,AT112,3,56639.76
2018,NUTS,2016,AT12,2,242375.0
2018,NUTS,2016,AT123,3,242375.0
2018,NUTS,2016,AT13,2,7342940.51
2018,NUTS,2016,AT130,3,7342940.51
2018,NUTS,2016,AT2,1,1758061.25
2018,NUTS,2016,AT22,2,1758061.25
2018,NUTS,2016,AT221,3,1501488.75
2018,NUTS,2016,AT224,3,256572.5
2018,NUTS,2016,AT3,1,2145183.72
2018,NUTS,2016,AT31,2,1596398.39
2018,NUTS,2016,AT311,3,288093.75
2018,NUTS,2016,AT312,3,980457.09
2018,NUTS,2016,AT313,3,277847.55
2018,NUTS,2016,AT315,3,50000.0
2018,NUTS,2016,AT32,2,292851.25
2018,NUTS,2016,AT323,3,292851.25
2018,NUTS,2016,AT33,2,255934.08
2018,NUTS,2016,AT332,3,255934.08
2018,NUTS,2016,BE,0,13784721.25
2018,NUTS,2016,BE1,1,4170468.01
2018,NUTS,2016,BE10,2,4170468.01
2018,NUTS,2016,BE100,3,4170468.01
2018,NUTS,2016,BE2,1,8127441.38
2018,NUTS,2016,BE21,2,626982.5
2018,NUTS,2016,BE213,3,626982.5
2018,NUTS,2016,BE22,2,375492.0
2018,NUTS,2016,BE223,3,375492.0
2018,NUTS,2016,BE23,2,2181595.0
2018,NUTS,2016,BE234,3,2181595.0
2018,NUTS,2016,BE24,2,4799304.0
2018,NUTS,2016,BE241,3,630502.5
2018,NUTS,2016,BE242,3,4168801.5
2018,NUTS,2016,BE25,2,144067.88
2018,NUTS,2016,BE251,3,144067.88
2018,NUTS,2016,BE3,1,1486811.86
2018,NUTS,2016,BE31,2,796065.77
2018,NUTS,2016,BE310,3,796065.77
2018,NUTS,2016,BE32,2,441643.13
2018,NUTS,2016,BE322,3,235252.5
2018,NUTS,2016,BE323,3,206390.63
2018,NUTS,2016,BE33,2,31602.96
2018,NUTS,2016,BE335,3,31602.96
2018,NUTS,2016,BE35,2,217500.0
2018,NUTS,2016,BE352,3,217500.0
2018,NUTS,2016,BG,0,216593.75
2018,NUTS,2016,BG4,1,216593.75
2018,NUTS,2016,BG41,2,216593.75
2018,NUTS,2016,BG411,3,216593.75
2018,NUTS,2016,CY,0,300000.0
2018,NUTS,2016,CY0,1,300000.0
2018,NUTS,2016,CY00,2,300000.0
2018,NUTS,2016,CY000,3,300000.0
2018,NUTS,2016,CZ,0,531046.5
2018,NUTS,2016,CZ0,1,531046.5
2018,NUTS,2016,CZ01,2,96843.75
2018,NUTS,2016,CZ010,3,96843.75
2018,NUTS,2016,CZ03,2,244825.0
2018,NUTS,2016,CZ031,3,244825.0
2018,NUTS,2016,CZ06,2,189377.75
2018,NUTS,2016,CZ064,3,189377.75
2018,NUTS,2016,DE,0,56817578.18
2018,NUTS,2016,DE1,1,4650088.26
2018,NUTS,2016,DE11,2,829046.88
2018,NUTS,2016,DE111,3,829046.88
2018,NUTS,2016,DE12,2,796693.75
2018,NUTS,2016,DE122,3,638986.25
2018,NUTS,2016,DE125,3,157707.5
2018,NUTS,2016,DE13,2,1228093.25
2018,NUTS,2016,DE131,3,647781.25
2018,NUTS,2016,DE138,3,580312.0
2018,NUTS,2016,DE14,2,1796254.38
2018,NUTS,2016,DE142,3,372410.0
2018,NUTS,2016,DE144,3,140082.5
2018,NUTS,2016,DE145,3,1283761.88
2018,NUTS,2016,DE2,1,21671684.54
2018,NUTS,2016,DE21,2,15142380.95
2018,NUTS,2016,DE212,3,12155258.02
2018,NUTS,2016,DE218,3,162500.0
2018,NUTS,2016,DE21B,3,311228.92
2018,NUTS,2016,DE21C,3,50000.0
2018,NUTS,2016,DE21H,3,2333394.01
2018,NUTS,2016,DE21L,3,130000.0
2018,NUTS,2016,DE23,2,95000.0
2018,NUTS,2016,DE232,3,95000.0
2018,NUTS,2016,DE24,2,132162.5
2018,NUTS,2016,DE248,3,132162.5
2018,NUTS,2016,DE25,2,250000.0
2018,NUTS,2016,DE252,3,250000.0
2018,NUTS,2016,DE26,2,844946.25
2018,NUTS,2016,DE268,3,372271.25
2018,NUTS,2016,DE26C,3,472675.0
2018,NUTS,2016,DE27,2,5207194.84
2018,NUTS,2016,DE271,3,3023653.84
2018,NUTS,2016,DE272,3,2053541.0
2018,NUTS,2016,DE276,3,130000.0
2018,NUTS,2016,DE3,1,2582932.5
2018,NUTS,2016,DE30,2,2582932.5
2018,NUTS,2016,DE300,3,2582932.5
2018,NUTS,2016,DE5,1,552782.5
2018,NUTS,2016,DE50,2,552782.5
2018,NUTS,2016,DE501,3,552782.5
2018,NUTS,2016,DE6,1,1156500.0
2018,NUTS,2016,DE60,2,1156500.0
2018,NUTS,2016,DE600,3,1156500.0
2018,NUTS,2016,DE7,1,2948755.94
2018,NUTS,2016,DE71,2,2687005.94
2018,NUTS,2016,DE711,3,673612.48
2018,NUTS,2016,DE713,3,177250.0
2018,NUTS,2016,DE716,3,1300000.0
2018,NUTS,2016,DE71D,3,536143.46
2018,NUTS,2016,DE72,2,261750.0
2018,NUTS,2016,DE721,3,261750.0
2018,NUTS,2016,DE9,1,4811668.04
2018,NUTS,2016,DE91,2,3163232.54
2018,NUTS,2016,DE912,3,1515122.99
2018,NUTS,2016,DE913,3,52109.55
2018,NUTS,2016,DE91A,3,617750.0
2018,NUTS,2016,DE91C,3,978250.0
2018,NUTS,2016,DE92,2,1072498.0
2018,NUTS,2016,DE923,3,558998.0
2018,NUTS,2016,DE929,3,513500.0
2018,NUTS,2016,DE93,2,575937.5
2018,NUTS,2016,DE93B,3,575937.5
2018,NUTS,2016,DEA,1,11006520.51
2018,NUTS,2016,DEA1,2,1641987.88
2018,NUTS,2016,DEA11,3,817310.38
2018,NUTS,2016,DEA12,3,502927.5
2018,NUTS,2016,DEA1D,3,321750.0
2018,NUTS,2016,DEA2,2,6802511.75
2018,NUTS,2016,DEA22,3,616290.0
2018,NUTS,2016,DEA23,3,708982.75
2018,NUTS,2016,DEA2D,3,5477239.0
2018,NUTS,2016,DEA3,2,50000.0
2018,NUTS,2016,DEA35,3,50000.0
2018,NUTS,2016,DEA4,2,2378526.5
2018,NUTS,2016,DEA41,3,1991864.0
2018,NUTS,2016,DEA47,3,386662.5
2018,NUTS,2016,DEA5,2,133494.38
2018,NUTS,2016,DEA57,3,133494.38
2018,NUTS,2016,DEB,1,830868.75
2018,NUTS,2016,DEB3,2,830868.75
2018,NUTS,2016,DEB34,3,830868.75
2018,NUTS,2016,DEC,1,147125.0
2018,NUTS,2016,DEC0,2,147125.0
2018,NUTS,2016,DEC01,3,147125.0
2018,NUTS,2016,DED,1,5652439.64
2018,NUTS,2016,DED2,2,4686680.75
2018,NUTS,2016,DED21,3,4686680.75
2018,NUTS,2016,DED4,2,965758.89
2018,NUTS,2016,DED41,3,909667.89
2018,NUTS,2016,DED43,3,56091.0
2018,NUTS,2016,DEE,1,565000.0
2018,NUTS,2016,DEE0,2,565000.0
2018,NUTS,2016,DEE05,3,483750.0
2018,NUTS,2016,DEE07,3,81250.0
2018,NUTS,2016,DEF,1,211212.5
2018,NUTS,2016,DEF0,2,211212.5
2018,NUTS,2016,DEF02,3,100000.0
2018,NUTS,2016,DEF0F,3,111212.5
2018,NUTS,2016,DEG,1,30000.0
2018,NUTS,2016,DEG0,2,30000.0
2018,NUTS,2016,DEG03,3,30000.0
2018,NUTS,2016,DK,0,14238667.79
2018,NUTS,2016,DK0,1,14238667.79
2018,NUTS,2016,DK01,2,2272518.7
2018,NUTS,2016,DK011,3,1148370.32
2018,NUTS,2016,DK012,3,462000.0
2018,NUTS,2016,DK013,3,662148.38
2018,NUTS,2016,DK03,2,222687.0
2018,NUTS,2016,DK032,3,222687.0
2018,NUTS,2016,DK04,2,7098545.3
2018,NUTS,2016,DK041,3,5538676.5
2018,NUTS,2016,DK042,3,1559868.8
2018,NUTS,2016,DK05,2,4644916.79
2018,NUTS,2016,DK050,3,4644916.79
2018,NUTS,2016,EE,0,436875.0
2018,NUTS,2016,EE0,1,436875.0
2018,NUTS,2016,EE00,2,436875.0
2018,NUTS,2016,EE001,3,216075.0
2018,NUTS,2016,EE008,3,220800.0
2018,NUTS,2016,ES,0,16633598.68
2018,NUTS,2016,ES1,1,1624775.3
2018,NUTS,2016,ES12,2,1624775.3
2018,NUTS,2016,ES120,3,1624775.3
2018,NUTS,2016,ES2,1,4713819.75
2018,NUTS,2016,ES21,2,2262233.44
2018,NUTS,2016,ES211,3,262500.0
2018,NUTS,2016,ES212,3,1541223.44
2018,NUTS,2016,ES213,3,458510.0
2018,NUTS,2016,ES22,2,79062.5
2018,NUTS,2016,ES220,3,79062.5
2018,NUTS,2016,ES23,2,2013087.0
2018,NUTS,2016,ES230,3,2013087.0
2018,NUTS,2016,ES24,2,359436.81
2018,NUTS,2016,ES243,3,359436.81
2018,NUTS,2016,ES3,1,2765158.0
2018,NUTS,2016,ES30,2,2765158.0
2018,NUTS,2016,ES300,3,2765158.0
2018,NUTS,2016,ES4,1,690875.0
2018,NUTS,2016,ES41,2,241875.0
2018,NUTS,2016,ES418,3,241875.0
2018,NUTS,2016,ES42,2,449000.0
2018,NUTS,2016,ES422,3,449000.0
2018,NUTS,2016,ES5,1,6788970.63
2018,NUTS,2016,ES51,2,6788970.63
2018,NUTS,2016,ES511,3,6680990.63
2018,NUTS,2016,ES512,3,107980.0
2018,NUTS,2016,ES6,1,50000.0
2018,NUTS,2016,ES61,2,50000.0
2018,NUTS,2016,ES613,3,50000.0
2018,NUTS,2016,FI,0,13952046.99
2018,NUTS,2016,FI1,1,13952046.99
2018,NUTS,2016,FI19,2,1224825.0
2018,NUTS,2016,FI197,3,1224825.0
2018,NUTS,2016,FI1B,2,7870059.99
2018,NUTS,2016,FI1B1,3,7870059.99
2018,NUTS,2016,FI1C,2,50000.0
2018,NUTS,2016,FI1C4,3,50000.0
2018,NUTS,2016,FI1D,2,4807162.0
2018,NUTS,2016,FI1D1,3,1050000.0
2018,NUTS,2016,FI1D7,3,2193537.0
2018,NUTS,2016,FI1D9,3,1563625.0
2018,NUTS,2016,FR,0,16386327.97
2018,NUTS,2016,FR1,1,9024784.39
2018,NUTS,2016,FR10,2,9024784.39
2018,NUTS,2016,FR101,3,1740370.21
2018,NUTS,2016,FR102,3,241375.0
2018,NUTS,2016,FR103,3,544885.0
2018,NUTS,2016,FR104,3,257625.0
2018,NUTS,2016,FR105,3,5609623.05
2018,NUTS,2016,FR106,3,50000.0
2018,NUTS,2016,FR107,3,580906.13
2018,NUTS,2016,FRB,1,1464197.7
2018,NUTS,2016,FRB0,2,1464197.7
2018,NUTS,2016,FRB02,3,1464197.7
2018,NUTS,2016,FRC,1,438508.88
2018,NUTS,2016,FRC1,2,197109.5
2018,NUTS,2016,FRC11,3,197109.5
2018,NUTS,2016,FRC2,2,241399.38
2018,NUTS,2016,FRC22,3,241399.38
2018,NUTS,2016,FRE,1,550255.0
2018,NUTS,2016,FRE1,2,550255.0
2018,NUTS,2016,FRE11,3,550255.0
2018,NUTS,2016,FRF,1,1568648.5
2018,NUTS,2016,FRF1,2,1568648.5
2018,NUTS,2016,FRF11,3,1568648.5
2018,NUTS,2016,FRI,1,561912.25
2018,NUTS,2016,FRI1,2,561912.25
2018,NUTS,2016,FRI12,3,561912.25
2018,NUTS,2016,FRJ,1,1159933.75
2018,NUTS,2016,FRJ1,2,791271.25
2018,NUTS,2016,FRJ13,3,791271.25
2018,NUTS,2016,FRJ2,2,368662.5
2018,NUTS,2016,FRJ21,3,45000.0
2018,NUTS,2016,FRJ23,3,323662.5
2018,NUTS,2016,FRK,1,526875.0
2018,NUTS,2016,FRK2,2,526875.0
2018,NUTS,2016,FRK24,3,476875.0
2018,NUTS,2016,FRK26,3,50000.0
2018,NUTS,2016,FRL,1,1091212.5
2018,NUTS,2016,FRL0,2,1091212.5
2018,NUTS,2016,FRL03,3,1091212.5
2018,NUTS,2016,HU,0,538285.63
2018,NUTS,2016,HU1,1,538285.63
2018,NUTS,2016,HU11,2,389535.63
2018,NUTS,2016,HU110,3,389535.63
2018,NUTS,2016,HU12,2,148750.0
2018,NUTS,2016,HU120,3,148750.0
2018,NUTS,2016,IE,0,6638233.23
2018,NUTS,2016,IE0,1,6638233.23
2018,NUTS,2016,IE05,2,3499293.48
2018,NUTS,2016,IE053,3,3499293.48
2018,NUTS,2016,IE06,2,3138939.75
2018,NUTS,2016,IE061,3,3138939.75
2018,NUTS,2016,IT,0,37794269.33
2018,NUTS,2016,ITC,1,16905447.12
2018,NUTS,2016,ITC1,2,3535728.75
2018,NUTS,2016,ITC11,3,3090135.0
2018,NUTS,2016,ITC13,3,152031.25
2018,NUTS,2016,ITC15,3,293562.5
2018,NUTS,2016,ITC3,2,5017401.25
2018,NUTS,2016,ITC33,3,5017401.25
2018,NUTS,2016,ITC4,2,8352317.12
2018,NUTS,2016,ITC46,3,160000.0
2018,NUTS,2016,ITC47,3,743747.5
2018,NUTS,2016,ITC49,3,897750.0
2018,NUTS,2016,ITC4C,3,5832738.37
2018,NUTS,2016,ITC4D,3,718081.25
2018,NUTS,2016,ITF,1,414006.25
2018,NUTS,2016,ITF3,2,414006.25
2018,NUTS,2016,ITF33,3,278006.25
2018,NUTS,2016,ITF35,3,136000.0
2018,NUTS,2016,ITH,1,10364709.42
2018,NUTS,2016,ITH1,2,359062.5
2018,NUTS,2016,ITH10,3,359062.5
2018,NUTS,2016,ITH2,2,235505.0
2018,NUTS,2016,ITH20,3,235505.0
2018,NUTS,2016,ITH3,2,1914865.0
2018,NUTS,2016,ITH31,3,268327.5
2018,NUTS,2016,ITH34,3,490375.0
2018,NUTS,2016,ITH35,3,405675.0
2018,NUTS,2016,ITH36,3,750487.5
2018,NUTS,2016,ITH4,2,1489612.5
2018,NUTS,2016,ITH42,3,176312.5
2018,NUTS,2016,ITH44,3,1313300.0
2018,NUTS,2016,ITH5,2,6365664.42
2018,NUTS,2016,ITH51,3,170000.0
2018,NUTS,2016,ITH52,3,534100.0
2018,NUTS,2016,ITH53,3,512563.85
2018,NUTS,2016,ITH54,3,2518766.18
2018,NUTS,2016,ITH55,3,2630234.39
2018,NUTS,2016,ITI,1,10110106.54
2018,NUTS,2016,ITI1,2,1320165.11
2018,NUTS,2016,ITI12,3,100000.0
2018,NUTS,2016,ITI14,3,751390.11
2018,NUTS,2016,ITI16,3,68775.0
2018,NUTS,2016,ITI17,3,200000.0
2018,NUTS,2016,ITI18,3,200000.0
2018,NUTS,2016,ITI2,2,816122.64
2018,NUTS,2016,ITI21,3,816122.64
2018,NUTS,2016,ITI3,2,861410.0
2018,NUTS,2016,ITI32,3,713500.0
2018,NUTS,2016,ITI33,3,147910.0
2018,NUTS,2016,ITI4,2,7112408.79
2018,NUTS,2016,ITI43,3,6228485.1
2018,NUTS,2016,ITI44,3,883923.69
2018,NUTS,2016,LT,0,491050.0
2018,NUTS,2016,LT0,1,491050.0
2018,NUTS,2016,LT01,2,491050.0
2018,NUTS,2016,LT011,3,491050.0
2018,NUTS,2016,LU,0,273000.0
2018,NUTS,2016,LU0,1,273000.0
2018,NUTS,2016,LU00,2,273000.0
2018,NUTS,2016,LU000,3,273000.0
2018,NUTS,2016,LV,0,221125.0
2018,NUTS,2016,LV0,1,221125.0
2018,NUTS,2016,LV00,2,221125.0
2018,NUTS,2016,LV006,3,221125.0
2018,NUTS,2016,NL,0,18335708.94
2018,NUTS,2016,NL1,1,950214.72
2018,NUTS,2016,NL11,2,591511.25
2018,NUTS,2016,NL113,3,591511.25
2018,NUTS,2016,NL13,2,358703.47
2018,NUTS,2016,NL132,3,358703.47
2018,NUTS,2016,NL2,1,1619439.75
2018,NUTS,2016,NL21,2,450875.0
2018,NUTS,2016,NL213,3,450875.0
2018,NUTS,2016,NL22,2,1168564.75
2018,NUTS,2016,NL221,3,1168564.75
2018,NUTS,2016,NL3,1,11395972.97
2018,NUTS,2016,NL31,2,2284116.38
2018,NUTS,2016,NL310,3,2284116.38
2018,NUTS,2016,NL32,2,1032758.75
2018,NUTS,2016,NL329,3,1032758.75
2018,NUTS,2016,NL33,2,8079097.84
2018,NUTS,2016,NL332,3,1261558.78
2018,NUTS,2016,NL333,3,5958716.06
2018,NUTS,2016,NL337,3,414750.0
2018,NUTS,2016,NL33C,3,444073.0
2018,NUTS,2016,NL4,1,4370081.5
2018,NUTS,2016,NL41,2,4071331.5
2018,NUTS,2016,NL411,3,645312.5
2018,NUTS,2016,NL412,3,473812.5
2018,NUTS,2016,NL414,3,2952206.5
2018,NUTS,2016,NL42,2,298750.0
2018,NUTS,2016,NL423,3,298750.0
2018,NUTS,2016,PL,0,6556837.5
2018,NUTS,2016,PL9,1,6556837.5
2018,NUTS,2016,PL91,2,6556837.5
2018,NUTS,2016,PL911,3,6506837.5
2018,NUTS,2016,PL913,3,50000.0
2018,NUTS,2016,PT,0,1653208.5
2018,NUTS,2016,PT1,1,1653208.5
2018,NUTS,2016,PT11,2,1038698.5
2018,NUTS,2016,PT112,3,201591.0
2018,NUTS,2016,PT119,3,837107.5
2018,NUTS,2016,PT16,2,534975.0
2018,NUTS,2016,PT16D,3,60725.0
2018,NUTS,2016,PT16E,3,474250.0
2018,NUTS,2016,PT17,2,79535.0
2018,NUTS,2016,PT170,3,79535.0
2018,NUTS,2016,RO,0,98579.25
2018,NUTS,2016,RO2,1,98579.25
2018,NUTS,2016,RO22,2,98579.25
2018,NUTS,2016,RO224,3,98579.25
2018,NUTS,2016,SE,0,10491997.86
2018,NUTS,2016,SE1,1,5610730.75
2018,NUTS,2016,SE11,2,3748220.0
2018,NUTS,2016,SE110,3,3748220.0
2018,NUTS,2016,SE12,2,1862510.75
2018,NUTS,2016,SE121,3,1692510.75
2018,NUTS,2016,SE125,3,170000.0
2018,NUTS,2016,SE2,1,4741267.11
2018,NUTS,2016,SE22,2,354466.73
2018,NUTS,2016,SE224,3,354466.73
2018,NUTS,2016,SE23,2,4386800.38
2018,NUTS,2016,SE232,3,4386800.38
2018,NUTS,2016,SE3,1,140000.0
2018,NUTS,2016,SE32,2,140000.0
2018,NUTS,2016,SE321,3,140000.0
2018,NUTS,2016,SI,0,2544350.44
2018,NUTS,2016,SI0,1,2544350.44
2018,NUTS,2016,SI03,2,1298177.41
2018,NUTS,2016,SI034,3,1298177.41
2018,NUTS,2016,SI04,2,1246173.03
2018,NUTS,2016,SI041,3,1246173.03
2018,NUTS,2016,SK,0,865187.5
2018,NUTS,2016,SK0,1,865187.5
2018,NUTS,2016,SK01,2,641937.5
2018,NUTS,2016,SK010,3,641937.5
2018,NUTS,2016,SK03,2,223250.0
2018,NUTS,2016,SK031,3,223250.0
2018,NUTS,2016,UK,0,21516807.74
2018,NUTS,2016,UKD,1,6699853.88
2018,NUTS,2016,UKD3,2,6226620.9
2018,NUTS,2016,UKD33,3,6226620.9
2018,NUTS,2016,UKD4,2,473232.98
2018,NUTS,2016,UKD44,3,473232.98
2018,NUTS,2016,UKE,1,621175.75
2018,NUTS,2016,UKE3,2,195000.0
2018,NUTS,2016,UKE31,3,195000.0
2018,NUTS,2016,UKE4,2,426175.75
2018,NUTS,2016,UKE45,3,426175.75
2018,NUTS,2016,UKF,1,1063439.88
2018,NUTS,2016,UKF1,2,523288.63
2018,NUTS,2016,UKF14,3,523288.63
2018,NUTS,2016,UKF2,2,540151.25
2018,NUTS,2016,UKF21,3,533763.75
2018,NUTS,2016,UKF22,3,6387.5
2018,NUTS,2016,UKG,1,1332187.68
2018,NUTS,2016,UKG3,2,1332187.68
2018,NUTS,2016,UKG31,3,1058899.8
2018,NUTS,2016,UKG33,3,273287.88
2018,NUTS,2016,UKH,1,505986.25
2018,NUTS,2016,UKH2,2,505986.25
2018,NUTS,2016,UKH24,3,505986.25
2018,NUTS,2016,UKI,1,8006302.78
2018,NUTS,2016,UKI3,2,2609739.28
2018,NUTS,2016,UKI31,3,2457723.03
2018,NUTS,2016,UKI32,3,102016.25
2018,NUTS,2016,UKI33,3,50000.0
2018,NUTS,2016,UKI4,2,945072.25
2018,NUTS,2016,UKI41,3,842151.25
2018,NUTS,2016,UKI42,3,102921.0
2018,NUTS,2016,UKI7,2,4451491.25
2018,NUTS,2016,UKI74,3,4451491.25
2018,NUTS,2016,UKJ,1,2254569.02
2018,NUTS,2016,UKJ2,2,866387.5
2018,NUTS,2016,UKJ22,3,461387.5
2018,NUTS,2016,UKJ25,3,405000.0
2018,NUTS,2016,UKJ3,2,1388181.52
2018,NUTS,2016,UKJ32,3,1388181.52
2018,NUTS,2016,UKM,1,1033292.5
2018,NUTS,2016,UKM7,2,860792.5
2018,NUTS,2016,UKM75,3,860792.5
2018,NUTS,2016,UKM8,2,172500.0
2018,NUTS,2016,UKM82,3,172500.0
2019,NUTS,2016,AT,0,11321033.09
2019,NUTS,2016,AT1,1,4121251.98
2019,NUTS,2016,AT12,2,1981513.75
2019,NUTS,2016,AT122,3,1981513.75
2019,NUTS,2016,AT13,2,2139738.23
2019,NUTS,2016,AT130,3,2139738.23
2019,NUTS,2016,AT2,1,4942021.31
2019,NUTS,2016,AT21,2,1422160.0
2019,NUTS,2016,AT211,3,1049161.5
2019,NUTS,2016,AT213,3,372998.5
2019,NUTS,2016,AT22,2,3519861.31
2019,NUTS,2016,AT221,3,2308865.56
2019,NUTS,2016,AT223,3,344745.75
2019,NUTS,2016,AT224,3,866250.0
2019,NUTS,2016,AT3,1,2257759.8
2019,NUTS,2016,AT31,2,1026281.25
2019,NUTS,2016,AT312,3,428593.75
2019,NUTS,2016,AT313,3,597687.5
2019,NUTS,2016,AT33,2,1231478.55
2019,NUTS,2016,AT332,3,150500.0
2019,NUTS,2016,AT335,3,1080978.55
2019,NUTS,2016,BE,0,22930138.13
2019,NUTS,2016,BE1,1,8274625.0
2019,NUTS,2016,BE10,2,8274625.0
2019,NUTS,2016,BE100,3,8274625.0
