year,region_type,region_year_spec,region_id,region_level,biotech_fund_amount
2018,NUTS,2016,RO321,3,6500.0
2018,NUTS,2016,RO322,3,27500.0
2018,NUTS,2016,RO4,1,10000.0
2018,NUTS,2016,RO42,2,10000.0
2018,NUTS,2016,RO424,3,10000.0
2018,NUTS,2016,SE,0,11904414.8
2018,NUTS,2016,SE1,1,7553833.28
2018,NUTS,2016,SE11,2,7553833.28
2018,NUTS,2016,SE110,3,7553833.28
2018,NUTS,2016,SE2,1,4350581.52
2018,NUTS,2016,SE22,2,4350581.52
2018,NUTS,2016,SE224,3,4350581.52
2018,NUTS,2016,SI,0,205000.0
2018,NUTS,2016,SI0,1,205000.0
2018,NUTS,2016,SI04,2,205000.0
2018,NUTS,2016,SI041,3,205000.0
2018,NUTS,2016,UK,0,32296255.72
2018,NUTS,2016,UKD,1,52720.68
2018,NUTS,2016,UKD3,2,52720.68
2018,NUTS,2016,UKD33,3,52720.68
2018,NUTS,2016,UKE,1,2905243.62
2018,NUTS,2016,UKE1,2,273287.88
2018,NUTS,2016,UKE11,3,273287.88
2018,NUTS,2016,UKE4,2,2631955.74
2018,NUTS,2016,UKE42,3,2631955.74
2018,NUTS,2016,UKF,1,775092.1
2018,NUTS,2016,UKF1,2,378909.6
2018,NUTS,2016,UKF14,3,378909.6
2018,NUTS,2016,UKF2,2,396182.5
2018,NUTS,2016,UKF21,3,396182.5
2018,NUTS,2016,UKG,1,780044.1
2018,NUTS,2016,UKG3,2,780044.1
2018,NUTS,2016,UKG31,3,780044.1
2018,NUTS,2016,UKI,1,24444374.05
2018,NUTS,2016,UKI3,2,23853292.8
2018,NUTS,2016,UKI31,3,8929929.45
2018,NUTS,2016,UKI32,3,14650075.47
2018,NUTS,2016,UKI33,3,273287.88
2018,NUTS,2016,UKI4,2,162000.0
2018,NUTS,2016,UKI44,3,162000.0
2018,NUTS,2016,UKI7,2,429081.25
2018,NUTS,2016,UKI74,3,429081.25
2018,NUTS,2016,UKJ,1,2548981.25
2018,NUTS,2016,UKJ1,2,2099005.0
2018,NUTS,2016,UKJ11,3,2099005.0
2018,NUTS,2016,UKJ3,2,449976.25
2018,NUTS,2016,UKJ32,3,449976.25
2018,NUTS,2016,UKL,1,183454.8
2018,NUTS,2016,UKL2,2,183454.8
2018,NUTS,2016,UKL22,3,183454.8
2018,NUTS,2016,UKM,1,606345.12
2018,NUTS,2016,UKM8,2,606345.12
2018,NUTS,2016,UKM82,3,606345.12
2019,NUTS,2016,AT,0,15184997.7
2019,NUTS,2016,AT1,1,12306388.42
2019,NUTS,2016,AT12,2,2339680.0
2019,NUTS,2016,AT126,3,1998280.0
2019,NUTS,2016,AT127,3,341400.0
2019,NUTS,2016,AT13,2,9966708.42
2019,NUTS,2016,AT130,3,9966708.42
2019,NUTS,2016,AT2,1,638372.5
2019,NUTS,2016,AT22,2,638372.5
2019,NUTS,2016,AT221,3,638372.5
2019,NUTS,2016,AT3,1,2240236.78
2019,NUTS,2016,AT32,2,132103.62
2019,NUTS,2016,AT323,3,132103.62
2019,NUTS,2016,AT33,2,2108133.16
2019,NUTS,2016,AT332,3,2108133.16
2019,NUTS,2016,BE,0,30912400.97
2019,NUTS,2016,BE1,1,7415780.67
2019,NUTS,2016,BE10,2,7415780.67
2019,NUTS,2016,BE100,3,7415780.67
2019,NUTS,2016,BE2,1,22604525.97
2019,NUTS,2016,BE21,2,6139812.66
2019,NUTS,2016,BE211,3,6139812.66
2019,NUTS,2016,BE22,2,668138.0
2019,NUTS,2016,BE221,3,379388.0
2019,NUTS,2016,BE223,3,288750.0
2019,NUTS,2016,BE23,2,8025444.75
2019,NUTS,2016,BE234,3,8025444.75
2019,NUTS,2016,BE24,2,7771130.56
2019,NUTS,2016,BE241,3,611262.75
2019,NUTS,2016,BE242,3,7159867.81
2019,NUTS,2016,BE3,1,892094.33
2019,NUTS,2016,BE32,2,256320.0
2019,NUTS,2016,BE322,3,256320.0
2019,NUTS,2016,BE33,2,512640.0
2019,NUTS,2016,BE332,3,512640.0
2019,NUTS,2016,BE35,2,123134.33
2019,NUTS,2016,BE352,3,123134.33
2019,NUTS,2016,CZ,0,3760324.44
2019,NUTS,2016,CZ0,1,3760324.44
2019,NUTS,2016,CZ01,2,3429185.38
2019,NUTS,2016,CZ010,3,3429185.38
2019,NUTS,2016,CZ06,2,234871.56
2019,NUTS,2016,CZ064,3,234871.56
2019,NUTS,2016,CZ07,2,96267.5
2019,NUTS,2016,CZ071,3,96267.5
2019,NUTS,2016,DE,0,79357339.83
2019,NUTS,2016,DE1,1,11518286.41
2019,NUTS,2016,DE12,2,11220484.37
2019,NUTS,2016,DE122,3,252788.4
2019,NUTS,2016,DE125,3,10658776.32
2019,NUTS,2016,DE126,3,56131.25
2019,NUTS,2016,DE128,3,252788.4
2019,NUTS,2016,DE13,2,274802.04
2019,NUTS,2016,DE139,3,274802.04
2019,NUTS,2016,DE14,2,23000.0
2019,NUTS,2016,DE143,3,23000.0
2019,NUTS,2016,DE2,1,14074977.35
2019,NUTS,2016,DE21,2,12039937.6
2019,NUTS,2016,DE212,3,11142695.2
2019,NUTS,2016,DE21H,3,302788.4
2019,NUTS,2016,DE21N,3,594454.0
2019,NUTS,2016,DE23,2,252788.4
2019,NUTS,2016,DE232,3,252788.4
2019,NUTS,2016,DE26,2,1782251.35
2019,NUTS,2016,DE263,3,1782251.35
2019,NUTS,2016,DE3,1,15232322.25
2019,NUTS,2016,DE30,2,15232322.25
2019,NUTS,2016,DE300,3,15232322.25
2019,NUTS,2016,DE5,1,1201076.8
2019,NUTS,2016,DE50,2,1201076.8
2019,NUTS,2016,DE501,3,1201076.8
2019,NUTS,2016,DE6,1,43750.0
2019,NUTS,2016,DE60,2,43750.0
2019,NUTS,2016,DE600,3,43750.0
2019,NUTS,2016,DE7,1,8376384.45
2019,NUTS,2016,DE71,2,8174819.45
2019,NUTS,2016,DE711,3,252788.4
2019,NUTS,2016,DE712,3,5347038.0
2019,NUTS,2016,DE71C,3,2574993.05
2019,NUTS,2016,DE72,2,201565.0
2019,NUTS,2016,DE724,3,201565.0
2019,NUTS,2016,DE9,1,7729806.85
2019,NUTS,2016,DE91,2,3664119.85
2019,NUTS,2016,DE911,3,2541159.05
2019,NUTS,2016,DE91B,3,951500.0
2019,NUTS,2016,DE91C,3,171460.8
2019,NUTS,2016,DE92,2,3556937.0
2019,NUTS,2016,DE929,3,3556937.0
2019,NUTS,2016,DE94,2,508750.0
2019,NUTS,2016,DE94D,3,508750.0
2019,NUTS,2016,DEA,1,8430817.34
2019,NUTS,2016,DEA1,2,476288.4
2019,NUTS,2016,DEA13,3,252788.4
2019,NUTS,2016,DEA19,3,223500.0
2019,NUTS,2016,DEA2,2,6214724.53
2019,NUTS,2016,DEA22,3,2434436.92
2019,NUTS,2016,DEA26,3,1011637.5
2019,NUTS,2016,DEA2B,3,259038.4
2019,NUTS,2016,DEA2C,3,2486611.71
2019,NUTS,2016,DEA2D,3,23000.0
2019,NUTS,2016,DEA5,2,1739804.41
2019,NUTS,2016,DEA52,3,1739804.41
2019,NUTS,2016,DEB,1,2288661.25
2019,NUTS,2016,DEB3,2,2288661.25
2019,NUTS,2016,DEB35,3,288661.25
2019,NUTS,2016,DEB3J,3,2000000.0
2019,NUTS,2016,DEC,1,1917499.43
2019,NUTS,2016,DEC0,2,1917499.43
2019,NUTS,2016,DEC05,3,1917499.43
2019,NUTS,2016,DED,1,2006275.0
2019,NUTS,2016,DED2,2,1299500.0
2019,NUTS,2016,DED21,3,1299500.0
2019,NUTS,2016,DED5,2,706775.0
2019,NUTS,2016,DED51,3,706775.0
2019,NUTS,2016,DEF,1,5170892.5
2019,NUTS,2016,DEF0,2,5170892.5
2019,NUTS,2016,DEF02,3,4918392.5
2019,NUTS,2016,DEF0D,3,252500.0
2019,NUTS,2016,DEG,1,1366590.2
2019,NUTS,2016,DEG0,2,1366590.2
2019,NUTS,2016,DEG03,3,1366590.2
2019,NUTS,2016,DK,0,16573141.84
2019,NUTS,2016,DK0,1,16573141.84
2019,NUTS,2016,DK01,2,15789153.59
2019,NUTS,2016,DK011,3,13051761.96
2019,NUTS,2016,DK012,3,1868736.63
2019,NUTS,2016,DK013,3,868655.0
2019,NUTS,2016,DK03,2,297522.0
2019,NUTS,2016,DK031,3,297522.0
2019,NUTS,2016,DK04,2,486466.25
2019,NUTS,2016,DK042,3,486466.25
2019,NUTS,2016,EE,0,1148721.28
2019,NUTS,2016,EE0,1,1148721.28
2019,NUTS,2016,EE00,2,1148721.28
2019,NUTS,2016,EE001,3,100857.28
2019,NUTS,2016,EE008,3,1047864.0
2019,NUTS,2016,ES,0,19001030.26
2019,NUTS,2016,ES2,1,50600.0
2019,NUTS,2016,ES24,2,50600.0
2019,NUTS,2016,ES243,3,50600.0
2019,NUTS,2016,ES3,1,6732400.31
2019,NUTS,2016,ES30,2,6732400.31
2019,NUTS,2016,ES300,3,6732400.31
2019,NUTS,2016,ES5,1,10168976.34
2019,NUTS,2016,ES51,2,9354039.59
2019,NUTS,2016,ES511,3,9354039.59
2019,NUTS,2016,ES52,2,814936.75
2019,NUTS,2016,ES521,3,292450.0
2019,NUTS,2016,ES523,3,522486.75
2019,NUTS,2016,ES6,1,2049053.61
2019,NUTS,2016,ES61,2,1798148.73
2019,NUTS,2016,ES614,3,196091.25
2019,NUTS,2016,ES618,3,1602057.48
2019,NUTS,2016,ES62,2,250904.88
2019,NUTS,2016,ES620,3,250904.88
2019,NUTS,2016,FI,0,5381103.78
2019,NUTS,2016,FI1,1,5381103.78
2019,NUTS,2016,FI19,2,298187.5
2019,NUTS,2016,FI193,3,298187.5
2019,NUTS,2016,FI1B,2,1112454.53
2019,NUTS,2016,FI1B1,3,1112454.53
2019,NUTS,2016,FI1D,2,3970461.75
2019,NUTS,2016,FI1D2,3,3970461.75
2019,NUTS,2016,FR,0,29032400.71
2019,NUTS,2016,FR1,1,24478204.63
2019,NUTS,2016,FR10,2,24478204.63
2019,NUTS,2016,FR101,3,17287773.16
2019,NUTS,2016,FR102,3,243166.0
2019,NUTS,2016,FR104,3,50000.0
2019,NUTS,2016,FR105,3,6750634.84
2019,NUTS,2016,FR106,3,146630.63
2019,NUTS,2016,FRC,1,267000.0
2019,NUTS,2016,FRC2,2,267000.0
2019,NUTS,2016,FRC21,3,267000.0
2019,NUTS,2016,FRE,1,196707.84
2019,NUTS,2016,FRE1,2,196707.84
2019,NUTS,2016,FRE11,3,196707.84
2019,NUTS,2016,FRF,1,459878.04
2019,NUTS,2016,FRF1,2,459878.04
2019,NUTS,2016,FRF11,3,459878.04
2019,NUTS,2016,FRH,1,328000.0
2019,NUTS,2016,FRH0,2,328000.0
2019,NUTS,2016,FRH02,3,328000.0
2019,NUTS,2016,FRI,1,274802.04
2019,NUTS,2016,FRI1,2,274802.04
2019,NUTS,2016,FRI12,3,274802.04
2019,NUTS,2016,FRK,1,1878608.16
2019,NUTS,2016,FRK1,2,429400.0
2019,NUTS,2016,FRK14,3,429400.0
2019,NUTS,2016,FRK2,2,1449208.16
2019,NUTS,2016,FRK24,3,599604.08
2019,NUTS,2016,FRK25,3,200000.0
2019,NUTS,2016,FRK26,3,649604.08
2019,NUTS,2016,FRL,1,1149200.0
2019,NUTS,2016,FRL0,2,1149200.0
2019,NUTS,2016,FRL04,3,1149200.0
2019,NUTS,2016,HR,0,106501.56
2019,NUTS,2016,HR0,1,106501.56
2019,NUTS,2016,HR04,2,106501.56
2019,NUTS,2016,HR04B,3,106501.56
2019,NUTS,2016,HU,0,3163625.15
2019,NUTS,2016,HU1,1,2863566.4
2019,NUTS,2016,HU11,2,1999973.9
2019,NUTS,2016,HU110,3,1999973.9
2019,NUTS,2016,HU12,2,863592.5
2019,NUTS,2016,HU120,3,863592.5
2019,NUTS,2016,HU3,1,300058.75
2019,NUTS,2016,HU33,2,300058.75
2019,NUTS,2016,HU333,3,300058.75
2019,NUTS,2016,IE,0,7477422.61
2019,NUTS,2016,IE0,1,7477422.61
2019,NUTS,2016,IE04,2,1373421.6
2019,NUTS,2016,IE042,3,1373421.6
2019,NUTS,2016,IE06,2,6104001.01
2019,NUTS,2016,IE061,3,6104001.01
2019,NUTS,2016,IT,0,32066181.59
2019,NUTS,2016,ITC,1,8309114.21
2019,NUTS,2016,ITC1,2,294944.75
2019,NUTS,2016,ITC12,3,294944.75
2019,NUTS,2016,ITC3,2,236249.38
2019,NUTS,2016,ITC33,3,236249.38
2019,NUTS,2016,ITC4,2,7777920.08
2019,NUTS,2016,ITC41,3,261499.68
2019,NUTS,2016,ITC48,3,1400000.0
2019,NUTS,2016,ITC4C,3,5854920.72
2019,NUTS,2016,ITC4D,3,261499.68
2019,NUTS,2016,ITF,1,582811.86
2019,NUTS,2016,ITF1,2,321312.18
2019,NUTS,2016,ITF12,3,59812.5
2019,NUTS,2016,ITF14,3,261499.68
2019,NUTS,2016,ITF4,2,261499.68
2019,NUTS,2016,ITF46,3,261499.68
2019,NUTS,2016,ITG,1,294924.76
2019,NUTS,2016,ITG2,2,294924.76
2019,NUTS,2016,ITG27,3,294924.76
2019,NUTS,2016,ITH,1,6845149.64
2019,NUTS,2016,ITH2,2,3327825.95
2019,NUTS,2016,ITH20,3,3327825.95
2019,NUTS,2016,ITH3,2,1985911.05
2019,NUTS,2016,ITH36,3,1985911.05
2019,NUTS,2016,ITH4,2,522999.36
2019,NUTS,2016,ITH44,3,522999.36
2019,NUTS,2016,ITH5,2,1008413.28
2019,NUTS,2016,ITH52,3,221473.28
2019,NUTS,2016,ITH54,3,67565.0
2019,NUTS,2016,ITH56,3,719375.0
2019,NUTS,2016,ITI,1,16034181.12
2019,NUTS,2016,ITI1,2,4258095.01
2019,NUTS,2016,ITI14,3,737850.0
2019,NUTS,2016,ITI17,3,292500.0
2019,NUTS,2016,ITI19,3,3227745.01
2019,NUTS,2016,ITI3,2,82800.0
2019,NUTS,2016,ITI32,3,82800.0
2019,NUTS,2016,ITI4,2,11693286.11
2019,NUTS,2016,ITI43,3,11693286.11
2019,NUTS,2016,LT,0,175492.16
2019,NUTS,2016,LT0,1,175492.16
2019,NUTS,2016,LT01,2,175492.16
2019,NUTS,2016,LT011,3,175492.16
2019,NUTS,2016,LU,0,4265176.31
2019,NUTS,2016,LU0,1,4265176.31
2019,NUTS,2016,LU00,2,4265176.31
2019,NUTS,2016,LU000,3,4265176.31
2019,NUTS,2016,LV,0,441341.05
2019,NUTS,2016,LV0,1,441341.05
2019,NUTS,2016,LV00,2,441341.05
2019,NUTS,2016,LV006,3,441341.05
2019,NUTS,2016,NL,0,43568299.05
2019,NUTS,2016,NL1,1,2581709.34
2019,NUTS,2016,NL11,2,2581709.34
2019,NUTS,2016,NL113,3,2581709.34
2019,NUTS,2016,NL2,1,9095752.12
2019,NUTS,2016,NL21,2,519362.5
2019,NUTS,2016,NL213,3,519362.5
2019,NUTS,2016,NL22,2,8470889.62
2019,NUTS,2016,NL221,3,2177157.5
2019,NUTS,2016,NL225,3,59800.0
2019,NUTS,2016,NL226,3,6233932.12
2019,NUTS,2016,NL23,2,105500.0
2019,NUTS,2016,NL230,3,105500.0
2019,NUTS,2016,NL3,1,31741067.59
2019,NUTS,2016,NL31,2,8452626.29
2019,NUTS,2016,NL310,3,8452626.29
2019,NUTS,2016,NL32,2,13090158.51
2019,NUTS,2016,NL329,3,13090158.51
2019,NUTS,2016,NL33,2,10198282.79
2019,NUTS,2016,NL332,3,611971.53
2019,NUTS,2016,NL333,3,555999.88
2019,NUTS,2016,NL337,3,7031517.99
2019,NUTS,2016,NL33C,3,1998793.39
2019,NUTS,2016,NL4,1,149770.0
2019,NUTS,2016,NL41,2,149770.0
2019,NUTS,2016,NL414,3,149770.0
2019,NUTS,2016,PL,0,1279628.6
2019,NUTS,2016,PL2,1,970791.1
2019,NUTS,2016,PL21,2,970791.1
2019,NUTS,2016,PL213,3,970791.1
2019,NUTS,2016,PL4,1,156862.5
2019,NUTS,2016,PL41,2,156862.5
2019,NUTS,2016,PL415,3,156862.5
2019,NUTS,2016,PL7,1,141225.0
2019,NUTS,2016,PL71,2,141225.0
2019,NUTS,2016,PL711,3,141225.0
2019,NUTS,2016,PL9,1,10750.0
2019,NUTS,2016,PL91,2,10750.0
2019,NUTS,2016,PL911,3,10750.0
2019,NUTS,2016,PT,0,2970281.25
2019,NUTS,2016,PT1,1,2970281.25
2019,NUTS,2016,PT11,2,379771.25
2019,NUTS,2016,PT112,3,52500.0
2019,NUTS,2016,PT11A,3,327271.25
2019,NUTS,2016,PT17,2,2590510.0
2019,NUTS,2016,PT170,3,2590510.0
2019,NUTS,2016,RO,0,14375.0
2019,NUTS,2016,RO4,1,14375.0
2019,NUTS,2016,RO42,2,14375.0
2019,NUTS,2016,RO424,3,14375.0
2019,NUTS,2016,SE,0,20238375.76
2019,NUTS,2016,SE1,1,19841604.51
2019,NUTS,2016,SE11,2,12240364.26
2019,NUTS,2016,SE110,3,12240364.26
2019,NUTS,2016,SE12,2,7601240.25
2019,NUTS,2016,SE121,3,6708118.0
2019,NUTS,2016,SE124,3,893122.25
2019,NUTS,2016,SE2,1,396771.25
2019,NUTS,2016,SE22,2,396771.25
2019,NUTS,2016,SE224,3,396771.25
2019,NUTS,2016,SI,0,1278222.24
2019,NUTS,2016,SI0,1,1278222.24
2019,NUTS,2016,SI04,2,1278222.24
2019,NUTS,2016,SI041,3,1278222.24
2019,NUTS,2016,UK,0,25165060.75
2019,NUTS,2016,UKD,1,1385410.0
2019,NUTS,2016,UKD3,2,1385410.0
2019,NUTS,2016,UKD33,3,1385410.0
2019,NUTS,2016,UKE,1,413847.56
2019,NUTS,2016,UKE3,2,110675.0
2019,NUTS,2016,UKE32,3,110675.0
2019,NUTS,2016,UKE4,2,303172.56
2019,NUTS,2016,UKE42,3,303172.56
2019,NUTS,2016,UKF,1,830397.95
2019,NUTS,2016,UKF1,2,306500.0
2019,NUTS,2016,UKF14,3,306500.0
2019,NUTS,2016,UKF2,2,523897.95
2019,NUTS,2016,UKF21,3,523897.95
2019,NUTS,2016,UKG,1,463172.56
2019,NUTS,2016,UKG3,2,463172.56
2019,NUTS,2016,UKG31,3,463172.56
2019,NUTS,2016,UKH,1,718845.0
2019,NUTS,2016,UKH1,2,718845.0
2019,NUTS,2016,UKH14,3,718845.0
2019,NUTS,2016,UKI,1,18919560.65
2019,NUTS,2016,UKI3,2,15823916.72
2019,NUTS,2016,UKI31,3,5282009.08
2019,NUTS,2016,UKI32,3,8013801.32
2019,NUTS,2016,UKI33,3,2224933.76
2019,NUTS,2016,UKI34,3,303172.56
2019,NUTS,2016,UKI4,2,2836397.68
2019,NUTS,2016,UKI42,3,2836397.68
2019,NUTS,2016,UKI7,2,259246.25
2019,NUTS,2016,UKI75,3,259246.25
2019,NUTS,2016,UKJ,1,433781.85
2019,NUTS,2016,UKJ1,2,232283.75
2019,NUTS,2016,UKJ12,3,232283.75
2019,NUTS,2016,UKJ3,2,201498.1
2019,NUTS,2016,UKJ32,3,201498.1
2019,NUTS,2016,UKL,1,600247.56
2019,NUTS,2016,UKL2,2,600247.56
2019,NUTS,2016,UKL22,3,600247.56
2019,NUTS,2016,UKM,1,1399797.62
2019,NUTS,2016,UKM7,2,592452.5
2019,NUTS,2016,UKM75,3,592452.5
2019,NUTS,2016,UKM8,2,807345.12
2019,NUTS,2016,UKM82,3,807345.12
2020,NUTS,2016,AT,0,15030006.61
2020,NUTS,2016,AT1,1,11063565.49
2020,NUTS,2016,AT13,2,11063565.49
2020,NUTS,2016,AT130,3,11063565.49
2020,NUTS,2016,AT2,1,3591833.88
2020,NUTS,2016,AT22,2,3591833.88
2020,NUTS,2016,AT221,3,3591833.88
2020,NUTS,2016,AT3,1,374607.24
2020,NUTS,2016,AT32,2,264207.24
2020,NUTS,2016,AT323,3,264207.24
2020,NUTS,2016,AT33,2,110400.0
2020,NUTS,2016,AT332,3,110400.0
2020,NUTS,2016,BE,0,32826679.07
2020,NUTS,2016,BE1,1,10330458.88
2020,NUTS,2016,BE10,2,10330458.88
2020,NUTS,2016,BE100,3,10330458.88
2020,NUTS,2016,BE2,1,16225735.24
2020,NUTS,2016,BE21,2,5961248.0
2020,NUTS,2016,BE211,3,5709131.75
2020,NUTS,2016,BE213,3,252116.25
2020,NUTS,2016,BE22,2,2801842.57
2020,NUTS,2016,BE221,3,2296842.57
2020,NUTS,2016,BE223,3,505000.0
2020,NUTS,2016,BE23,2,5207434.67
2020,NUTS,2016,BE234,3,5207434.67
2020,NUTS,2016,BE24,2,2255210.0
2020,NUTS,2016,BE242,3,2255210.0
2020,NUTS,2016,BE3,1,6270484.95
2020,NUTS,2016,BE31,2,511820.0
2020,NUTS,2016,BE310,3,511820.0
2020,NUTS,2016,BE32,2,648542.5
2020,NUTS,2016,BE322,3,648542.5
2020,NUTS,2016,BE33,2,5110122.45
2020,NUTS,2016,BE332,3,5110122.45
2020,NUTS,2016,CZ,0,501327.81
2020,NUTS,2016,CZ0,1,501327.81
2020,NUTS,2016,CZ01,2,269496.56
2020,NUTS,2016,CZ010,3,269496.56
2020,NUTS,2016,CZ02,2,81831.25
2020,NUTS,2016,CZ020,3,81831.25
2020,NUTS,2016,CZ08,2,150000.0
2020,NUTS,2016,CZ080,3,150000.0
2020,NUTS,2016,DE,0,80280796.96
2020,NUTS,2016,DE1,1,20271817.52
2020,NUTS,2016,DE11,2,684937.5
2020,NUTS,2016,DE111,3,684937.5
2020,NUTS,2016,DE12,2,11148845.27
2020,NUTS,2016,DE123,3,985000.0
2020,NUTS,2016,DE125,3,9911056.87
2020,NUTS,2016,DE128,3,252788.4
2020,NUTS,2016,DE13,2,7959171.0
2020,NUTS,2016,DE131,3,6849583.5
2020,NUTS,2016,DE139,3,1109587.5
2020,NUTS,2016,DE14,2,478863.75
2020,NUTS,2016,DE142,3,362001.25
2020,NUTS,2016,DE144,3,116862.5
2020,NUTS,2016,DE2,1,9835048.94
2020,NUTS,2016,DE21,2,9715448.94
2020,NUTS,2016,DE212,3,7513572.14
2020,NUTS,2016,DE21B,3,252788.4
2020,NUTS,2016,DE21H,3,1949088.4
2020,NUTS,2016,DE22,2,119600.0
2020,NUTS,2016,DE221,3,119600.0
2020,NUTS,2016,DE3,1,6860993.6
2020,NUTS,2016,DE30,2,6860993.6
2020,NUTS,2016,DE300,3,6860993.6
2020,NUTS,2016,DE4,1,432375.0
2020,NUTS,2016,DE40,2,432375.0
2020,NUTS,2016,DE404,3,432375.0
2020,NUTS,2016,DE6,1,5176100.0
2020,NUTS,2016,DE60,2,5176100.0
2020,NUTS,2016,DE600,3,5176100.0
2020,NUTS,2016,DE7,1,9500616.2
2020,NUTS,2016,DE71,2,9500616.2
2020,NUTS,2016,DE712,3,9500616.2
2020,NUTS,2016,DE8,1,252788.4
2020,NUTS,2016,DE80,2,252788.4
2020,NUTS,2016,DE80N,3,252788.4
2020,NUTS,2016,DE9,1,10801753.45
2020,NUTS,2016,DE91,2,7759584.7
2020,NUTS,2016,DE911,3,7371834.7
2020,NUTS,2016,DE91B,3,387750.0
2020,NUTS,2016,DE92,2,3042168.75
2020,NUTS,2016,DE929,3,3042168.75
2020,NUTS,2016,DEA,1,5277650.3
2020,NUTS,2016,DEA2,2,5277650.3
2020,NUTS,2016,DEA22,3,3029905.9
2020,NUTS,2016,DEA2B,3,252788.4
2020,NUTS,2016,DEA2D,3,1994956.0
2020,NUTS,2016,DEB,1,413188.4
2020,NUTS,2016,DEB3,2,413188.4
2020,NUTS,2016,DEB32,3,110400.0
2020,NUTS,2016,DEB35,3,50000.0
2020,NUTS,2016,DEB3J,3,252788.4
2020,NUTS,2016,DEC,1,1188937.5
2020,NUTS,2016,DEC0,2,1188937.5
2020,NUTS,2016,DEC05,3,1188937.5
2020,NUTS,2016,DED,1,1889272.25
2020,NUTS,2016,DED2,2,1498925.0
2020,NUTS,2016,DED21,3,1498925.0
2020,NUTS,2016,DED5,2,390347.25
2020,NUTS,2016,DED51,3,390347.25
2020,NUTS,2016,DEF,1,5907938.4
2020,NUTS,2016,DEF0,2,5907938.4
2020,NUTS,2016,DEF02,3,2613900.0
2020,NUTS,2016,DEF0D,3,3294038.4
2020,NUTS,2016,DEG,1,2472317.0
2020,NUTS,2016,DEG0,2,2472317.0
2020,NUTS,2016,DEG03,3,2472317.0
2020,NUTS,2016,DK,0,12608059.45
2020,NUTS,2016,DK0,1,12608059.45
2020,NUTS,2016,DK01,2,11181721.2
2020,NUTS,2016,DK011,3,6220338.2
2020,NUTS,2016,DK012,3,397915.0
2020,NUTS,2016,DK013,3,4563468.0
2020,NUTS,2016,DK03,2,297522.0
2020,NUTS,2016,DK031,3,297522.0
2020,NUTS,2016,DK04,2,1128816.25
2020,NUTS,2016,DK042,3,1128816.25
2020,NUTS,2016,EE,0,978611.25
2020,NUTS,2016,EE0,1,978611.25
2020,NUTS,2016,EE00,2,978611.25
2020,NUTS,2016,EE001,3,54500.0
2020,NUTS,2016,EE008,3,924111.25
2020,NUTS,2016,ES,0,45998964.74
2020,NUTS,2016,ES1,1,146250.0
2020,NUTS,2016,ES12,2,146250.0
2020,NUTS,2016,ES120,3,146250.0
2020,NUTS,2016,ES2,1,7872889.64
2020,NUTS,2016,ES21,2,2292150.0
2020,NUTS,2016,ES212,3,2090525.0
2020,NUTS,2016,ES213,3,201625.0
2020,NUTS,2016,ES22,2,155250.0
2020,NUTS,2016,ES220,3,155250.0
2020,NUTS,2016,ES23,2,752714.64
2020,NUTS,2016,ES230,3,752714.64
2020,NUTS,2016,ES24,2,4672775.0
2020,NUTS,2016,ES243,3,4672775.0
2020,NUTS,2016,ES3,1,22536969.76
2020,NUTS,2016,ES30,2,22536969.76
2020,NUTS,2016,ES300,3,22536969.76
2020,NUTS,2016,ES4,1,35001.5
2020,NUTS,2016,ES43,2,35001.5
2020,NUTS,2016,ES431,3,35001.5
2020,NUTS,2016,ES5,1,14840257.59
2020,NUTS,2016,ES51,2,14450465.09
2020,NUTS,2016,ES511,3,14450465.09
2020,NUTS,2016,ES52,2,389792.5
2020,NUTS,2016,ES523,3,389792.5
2020,NUTS,2016,ES6,1,567596.25
2020,NUTS,2016,ES61,2,567596.25
2020,NUTS,2016,ES618,3,567596.25
2020,NUTS,2016,FI,0,6747790.88
2020,NUTS,2016,FI1,1,6747790.88
2020,NUTS,2016,FI19,2,2503387.5
2020,NUTS,2016,FI197,3,2503387.5
2020,NUTS,2016,FI1B,2,3386057.13
2020,NUTS,2016,FI1B1,3,3386057.13
2020,NUTS,2016,FI1D,2,858346.25
2020,NUTS,2016,FI1D2,3,571250.0
2020,NUTS,2016,FI1D9,3,287096.25
2020,NUTS,2016,FR,0,64397937.74
2020,NUTS,2016,FR1,1,45558502.86
2020,NUTS,2016,FR10,2,45558502.86
2020,NUTS,2016,FR101,3,40616744.06
2020,NUTS,2016,FR104,3,610907.5
2020,NUTS,2016,FR105,3,3169968.17
2020,NUTS,2016,FR107,3,1073755.0
2020,NUTS,2016,FR108,3,87128.13
2020,NUTS,2016,FRE,1,4647348.54
2020,NUTS,2016,FRE1,2,4647348.54
2020,NUTS,2016,FRE11,3,4647348.54
2020,NUTS,2016,FRF,1,1260218.62
2020,NUTS,2016,FRF1,2,1260218.62
2020,NUTS,2016,FRF11,3,1260218.62
2020,NUTS,2016,FRG,1,4120099.0
2020,NUTS,2016,FRG0,2,4120099.0
2020,NUTS,2016,FRG01,3,4120099.0
2020,NUTS,2016,FRI,1,275619.84
2020,NUTS,2016,FRI1,2,275619.84
2020,NUTS,2016,FRI12,3,275619.84
2020,NUTS,2016,FRJ,1,28200.0
2020,NUTS,2016,FRJ1,2,28200.0
2020,NUTS,2016,FRJ13,3,28200.0
2020,NUTS,2016,FRK,1,5206178.88
