,year,region_type,region_year_spec,region_id,region_level,products_fund_spec
1759,2018,NUTS,2016,ITI17,3,0.25
1760,2018,NUTS,2016,ITI18,3,1.87
1761,2018,NUTS,2016,ITI21,3,3.49
1762,2018,NUTS,2016,ITI32,3,4.78
1763,2018,NUTS,2016,ITI33,3,2.76
1764,2018,NUTS,2016,ITI43,3,1.03
1765,2018,NUTS,2016,ITI44,3,4.78
1766,2018,NUTS,2016,LT011,3,0.97
1767,2018,NUTS,2016,LU000,3,0.38
1768,2018,NUTS,2016,LV006,3,1.07
1769,2018,NUTS,2016,NL113,3,0.25
1770,2018,NUTS,2016,NL132,3,4.78
1771,2018,NUTS,2016,NL213,3,1.67
1772,2018,NUTS,2016,NL221,3,0.52
1773,2018,NUTS,2016,NL310,3,0.33
1774,2018,NUTS,2016,NL329,3,0.13
1775,2018,NUTS,2016,NL332,3,0.66
1776,2018,NUTS,2016,NL333,3,2.11
1777,2018,NUTS,2016,NL337,3,0.19
1778,2018,NUTS,2016,NL33C,3,0.1
1779,2018,NUTS,2016,NL411,3,4.78
1780,2018,NUTS,2016,NL412,3,0.47
1781,2018,NUTS,2016,NL414,3,1.52
1782,2018,NUTS,2016,NL423,3,0.26
1783,2018,NUTS,2016,PL911,3,1.81
1784,2018,NUTS,2016,PL913,3,4.78
1785,2018,NUTS,2016,PT112,3,1.15
1786,2018,NUTS,2016,PT119,3,3.72
1787,2018,NUTS,2016,PT16D,3,0.21
1788,2018,NUTS,2016,PT16E,3,4.59
1789,2018,NUTS,2016,PT170,3,0.05
1790,2018,NUTS,2016,RO224,3,4.78
1791,2018,NUTS,2016,SE110,3,0.66
1792,2018,NUTS,2016,SE121,3,1.17
1793,2018,NUTS,2016,SE125,3,4.78
1794,2018,NUTS,2016,SE224,3,0.19
1795,2018,NUTS,2016,SE232,3,3.98
1796,2018,NUTS,2016,SE321,3,4.78
1797,2018,NUTS,2016,SI034,3,4.78
1798,2018,NUTS,2016,SI041,3,1.1
1799,2018,NUTS,2016,SK010,3,1.92
1800,2018,NUTS,2016,SK031,3,1.02
1801,2018,NUTS,2016,UKD33,3,3.21
1802,2018,NUTS,2016,UKD44,3,4.78
1803,2018,NUTS,2016,UKE31,3,4.78
1804,2018,NUTS,2016,UKE45,3,4.78
1805,2018,NUTS,2016,UKF14,3,0.65
1806,2018,NUTS,2016,UKF21,3,0.84
1807,2018,NUTS,2016,UKF22,3,0.13
1808,2018,NUTS,2016,UKG31,3,2.01
1809,2018,NUTS,2016,UKG33,3,0.53
1810,2018,NUTS,2016,UKH24,3,4.78
1811,2018,NUTS,2016,UKI31,3,0.41
1812,2018,NUTS,2016,UKI32,3,0.02
1813,2018,NUTS,2016,UKI33,3,0.74
1814,2018,NUTS,2016,UKI41,3,4.78
1815,2018,NUTS,2016,UKI42,3,0.37
1816,2018,NUTS,2016,UKI74,3,3.85
1817,2018,NUTS,2016,UKJ22,3,0.93
1818,2018,NUTS,2016,UKJ25,3,1.02
1819,2018,NUTS,2016,UKJ32,3,2.45
1820,2018,NUTS,2016,UKM75,3,1.77
1821,2018,NUTS,2016,UKM82,3,0.2
1822,2019,NUTS,2016,AT,0,1.08
1823,2019,NUTS,2016,BE,0,0.77
1824,2019,NUTS,2016,BG,0,1.91
1825,2019,NUTS,2016,CZ,0,0.61
1826,2019,NUTS,2016,DE,0,1.3
1827,2019,NUTS,2016,DK,0,1.14
1828,2019,NUTS,2016,EE,0,0.1
1829,2019,NUTS,2016,ES,0,0.77
1830,2019,NUTS,2016,FI,0,1.57
1831,2019,NUTS,2016,FR,0,1.13
1832,2019,NUTS,2016,HR,0,0.21
1833,2019,NUTS,2016,HU,0,1.22
1834,2019,NUTS,2016,IE,0,1.1
1835,2019,NUTS,2016,IT,0,1.22
1836,2019,NUTS,2016,LT,0,1.31
1837,2019,NUTS,2016,LU,0,0.14
1838,2019,NUTS,2016,LV,0,0.22
1839,2019,NUTS,2016,NL,0,0.72
1840,2019,NUTS,2016,PL,0,1.24
1841,2019,NUTS,2016,PT,0,0.76
1842,2019,NUTS,2016,SE,0,0.8
1843,2019,NUTS,2016,SI,0,2.85
1844,2019,NUTS,2016,SK,0,0.5
1845,2019,NUTS,2016,UK,0,0.64
1846,2019,NUTS,2016,AT1,1,0.62
1847,2019,NUTS,2016,AT2,1,1.88
1848,2019,NUTS,2016,AT3,1,1.94
1849,2019,NUTS,2016,BE1,1,0.43
1850,2019,NUTS,2016,BE2,1,1.39
1851,2019,NUTS,2016,BE3,1,1.33
1852,2019,NUTS,2016,BG4,1,1.91
1853,2019,NUTS,2016,CZ0,1,0.61
1854,2019,NUTS,2016,DE1,1,1.39
1855,2019,NUTS,2016,DE2,1,2.34
1856,2019,NUTS,2016,DE3,1,0.59
1857,2019,NUTS,2016,DE4,1,0.14
1858,2019,NUTS,2016,DE5,1,2.58
1859,2019,NUTS,2016,DE6,1,1.57
1860,2019,NUTS,2016,DE7,1,0.44
1861,2019,NUTS,2016,DE8,1,3.6
1862,2019,NUTS,2016,DE9,1,1.0
1863,2019,NUTS,2016,DEA,1,0.74
1864,2019,NUTS,2016,DEB,1,1.51
1865,2019,NUTS,2016,DED,1,2.24
1866,2019,NUTS,2016,DEG,1,1.62
1867,2019,NUTS,2016,DK0,1,1.14
1868,2019,NUTS,2016,EE0,1,0.1
1869,2019,NUTS,2016,ES1,1,4.73
1870,2019,NUTS,2016,ES2,1,1.58
1871,2019,NUTS,2016,ES3,1,0.85
1872,2019,NUTS,2016,ES4,1,3.12
1873,2019,NUTS,2016,ES5,1,0.19
1874,2019,NUTS,2016,ES6,1,0.68
1875,2019,NUTS,2016,FI1,1,1.57
1876,2019,NUTS,2016,FR1,1,0.86
1877,2019,NUTS,2016,FRD,1,7.57
1878,2019,NUTS,2016,FRF,1,3.24
1879,2019,NUTS,2016,FRG,1,1.35
1880,2019,NUTS,2016,FRH,1,3.48
1881,2019,NUTS,2016,FRI,1,2.08
1882,2019,NUTS,2016,FRJ,1,3.69
1883,2019,NUTS,2016,FRK,1,3.15
1884,2019,NUTS,2016,FRL,1,3.53
1885,2019,NUTS,2016,HR0,1,0.21
1886,2019,NUTS,2016,HU1,1,1.43
1887,2019,NUTS,2016,IE0,1,1.1
1888,2019,NUTS,2016,ITC,1,1.39
1889,2019,NUTS,2016,ITF,1,1.54
1890,2019,NUTS,2016,ITH,1,2.02
1891,2019,NUTS,2016,ITI,1,0.53
1892,2019,NUTS,2016,LT0,1,1.31
1893,2019,NUTS,2016,LU0,1,0.14
1894,2019,NUTS,2016,LV0,1,0.22
1895,2019,NUTS,2016,NL1,1,0.2
1896,2019,NUTS,2016,NL2,1,1.26
1897,2019,NUTS,2016,NL3,1,0.61
1898,2019,NUTS,2016,NL4,1,0.91
1899,2019,NUTS,2016,PL2,1,1.69
1900,2019,NUTS,2016,PL4,1,1.85
1901,2019,NUTS,2016,PL7,1,1.95
1902,2019,NUTS,2016,PL9,1,1.16
1903,2019,NUTS,2016,PT1,1,0.79
1904,2019,NUTS,2016,SE1,1,0.13
1905,2019,NUTS,2016,SE2,1,2.42
1906,2019,NUTS,2016,SE3,1,0.4
1907,2019,NUTS,2016,SI0,1,2.85
1908,2019,NUTS,2016,SK0,1,0.5
1909,2019,NUTS,2016,UKE,1,0.66
1910,2019,NUTS,2016,UKG,1,3.62
1911,2019,NUTS,2016,UKH,1,0.18
1912,2019,NUTS,2016,UKI,1,0.34
1913,2019,NUTS,2016,UKL,1,0.67
1914,2019,NUTS,2016,UKN,1,1.49
1915,2019,NUTS,2016,AT12,2,2.07
1916,2019,NUTS,2016,AT13,2,0.37
1917,2019,NUTS,2016,AT21,2,3.59
1918,2019,NUTS,2016,AT22,2,1.58
1919,2019,NUTS,2016,AT31,2,1.92
1920,2019,NUTS,2016,AT33,2,2.15
1921,2019,NUTS,2016,BE10,2,0.43
1922,2019,NUTS,2016,BE21,2,1.64
1923,2019,NUTS,2016,BE23,2,0.64
1924,2019,NUTS,2016,BE24,2,1.69
1925,2019,NUTS,2016,BE31,2,2.43
1926,2019,NUTS,2016,BE35,2,3.09
1927,2019,NUTS,2016,BG41,2,1.91
1928,2019,NUTS,2016,CZ01,2,0.3
1929,2019,NUTS,2016,CZ06,2,0.55
1930,2019,NUTS,2016,CZ07,2,3.73
1931,2019,NUTS,2016,DE11,2,2.62
1932,2019,NUTS,2016,DE12,2,1.02
1933,2019,NUTS,2016,DE13,2,1.69
1934,2019,NUTS,2016,DE14,2,2.17
1935,2019,NUTS,2016,DE21,2,2.39
1936,2019,NUTS,2016,DE22,2,7.57
1937,2019,NUTS,2016,DE23,2,3.66
1938,2019,NUTS,2016,DE25,2,1.72
1939,2019,NUTS,2016,DE27,2,7.57
1940,2019,NUTS,2016,DE30,2,0.59
1941,2019,NUTS,2016,DE40,2,0.14
1942,2019,NUTS,2016,DE50,2,2.58
1943,2019,NUTS,2016,DE60,2,1.57
1944,2019,NUTS,2016,DE71,2,0.45
1945,2019,NUTS,2016,DE80,2,3.6
1946,2019,NUTS,2016,DE92,2,1.7
1947,2019,NUTS,2016,DE94,2,2.66
1948,2019,NUTS,2016,DEA1,2,1.46
1949,2019,NUTS,2016,DEA2,2,0.68
1950,2019,NUTS,2016,DEA4,2,1.69
1951,2019,NUTS,2016,DEA5,2,0.56
1952,2019,NUTS,2016,DEB2,2,6.13
1953,2019,NUTS,2016,DEB3,2,0.91
1954,2019,NUTS,2016,DED2,2,2.94
1955,2019,NUTS,2016,DED4,2,7.39
1956,2019,NUTS,2016,DED5,2,0.17
1957,2019,NUTS,2016,DEG0,2,1.62
1958,2019,NUTS,2016,DK01,2,1.29
1959,2019,NUTS,2016,DK04,2,1.62
1960,2019,NUTS,2016,EE00,2,0.1
1961,2019,NUTS,2016,ES11,2,3.91
1962,2019,NUTS,2016,ES12,2,5.26
1963,2019,NUTS,2016,ES21,2,0.81
1964,2019,NUTS,2016,ES22,2,7.37
1965,2019,NUTS,2016,ES23,2,5.48
1966,2019,NUTS,2016,ES24,2,3.66
1967,2019,NUTS,2016,ES30,2,0.85
1968,2019,NUTS,2016,ES42,2,7.35
1969,2019,NUTS,2016,ES51,2,0.19
1970,2019,NUTS,2016,ES52,2,0.41
1971,2019,NUTS,2016,ES61,2,0.6
1972,2019,NUTS,2016,ES62,2,1.28
1973,2019,NUTS,2016,FI19,2,2.44
1974,2019,NUTS,2016,FI1B,2,0.96
1975,2019,NUTS,2016,FI1C,2,2.34
1976,2019,NUTS,2016,FI1D,2,2.68
1977,2019,NUTS,2016,FR10,2,0.86
1978,2019,NUTS,2016,FRD2,2,7.57
1979,2019,NUTS,2016,FRF1,2,4.76
1980,2019,NUTS,2016,FRG0,2,1.35
1981,2019,NUTS,2016,FRH0,2,3.48
1982,2019,NUTS,2016,FRI1,2,4.06
1983,2019,NUTS,2016,FRJ1,2,3.63
1984,2019,NUTS,2016,FRJ2,2,3.85
1985,2019,NUTS,2016,FRK2,2,3.44
1986,2019,NUTS,2016,FRL0,2,3.53
1987,2019,NUTS,2016,HR03,2,1.19
1988,2019,NUTS,2016,HU11,2,1.4
1989,2019,NUTS,2016,HU12,2,1.56
1990,2019,NUTS,2016,IE04,2,0.21
1991,2019,NUTS,2016,IE05,2,2.54
1992,2019,NUTS,2016,IE06,2,0.48
1993,2019,NUTS,2016,ITC1,2,3.42
1994,2019,NUTS,2016,ITC3,2,1.44
1995,2019,NUTS,2016,ITC4,2,0.87
1996,2019,NUTS,2016,ITF3,2,1.82
1997,2019,NUTS,2016,ITF4,2,1.27
1998,2019,NUTS,2016,ITH2,2,0.04
1999,2019,NUTS,2016,ITH3,2,2.93
2000,2019,NUTS,2016,ITH4,2,1.0
2001,2019,NUTS,2016,ITH5,2,2.62
2002,2019,NUTS,2016,ITI1,2,0.77
2003,2019,NUTS,2016,ITI4,2,0.46
2004,2019,NUTS,2016,LT01,2,1.77
2005,2019,NUTS,2016,LU00,2,0.14
2006,2019,NUTS,2016,LV00,2,0.22
2007,2019,NUTS,2016,NL11,2,0.22
2008,2019,NUTS,2016,NL21,2,2.0
2009,2019,NUTS,2016,NL22,2,0.41
2010,2019,NUTS,2016,NL23,2,4.56
2011,2019,NUTS,2016,NL31,2,0.46
2012,2019,NUTS,2016,NL32,2,0.18
2013,2019,NUTS,2016,NL33,2,1.06
2014,2019,NUTS,2016,NL41,2,1.39
2015,2019,NUTS,2016,PL21,2,1.69
2016,2019,NUTS,2016,PL41,2,1.85
2017,2019,NUTS,2016,PL71,2,1.95
2018,2019,NUTS,2016,PL91,2,1.16
2019,2019,NUTS,2016,PT11,2,2.46
2020,2019,NUTS,2016,PT16,2,4.11
2021,2019,NUTS,2016,PT17,2,0.06
2022,2019,NUTS,2016,SE11,2,0.24
2023,2019,NUTS,2016,SE12,2,0.02
2024,2019,NUTS,2016,SE21,2,7.57
2025,2019,NUTS,2016,SE22,2,0.24
2026,2019,NUTS,2016,SE23,2,5.15
2027,2019,NUTS,2016,SE31,2,1.09
2028,2019,NUTS,2016,SI03,2,4.45
2029,2019,NUTS,2016,SI04,2,2.54
2030,2019,NUTS,2016,SK01,2,0.35
2031,2019,NUTS,2016,SK04,2,2.91
2032,2019,NUTS,2016,UKE4,2,0.67
2033,2019,NUTS,2016,UKG3,2,3.62
2034,2019,NUTS,2016,UKH2,2,1.41
2035,2019,NUTS,2016,UKI3,2,0.06
2036,2019,NUTS,2016,UKI4,2,1.38
2037,2019,NUTS,2016,UKI7,2,3.57
2038,2019,NUTS,2016,UKL1,2,3.74
2039,2019,NUTS,2016,UKN0,2,1.49
2040,2019,NUTS,2016,AT122,3,5.27
2041,2019,NUTS,2016,AT130,3,0.37
2042,2019,NUTS,2016,AT211,3,3.03
2043,2019,NUTS,2016,AT213,3,7.57
2044,2019,NUTS,2016,AT221,3,1.14
2045,2019,NUTS,2016,AT223,3,4.22
2046,2019,NUTS,2016,AT224,3,7.57
2047,2019,NUTS,2016,AT312,3,1.08
2048,2019,NUTS,2016,AT313,3,4.39
2049,2019,NUTS,2016,AT332,3,0.35
2050,2019,NUTS,2016,AT335,3,7.57
2051,2019,NUTS,2016,BE100,3,0.43
2052,2019,NUTS,2016,BE211,3,0.81
2053,2019,NUTS,2016,BE212,3,3.12
2054,2019,NUTS,2016,BE213,3,3.74
2055,2019,NUTS,2016,BE234,3,0.67
2056,2019,NUTS,2016,BE241,3,2.04
2057,2019,NUTS,2016,BE242,3,1.61
2058,2019,NUTS,2016,BE310,3,2.43
2059,2019,NUTS,2016,BE352,3,3.09
2060,2019,NUTS,2016,BG411,3,1.91
2061,2019,NUTS,2016,CZ010,3,0.3
2062,2019,NUTS,2016,CZ064,3,0.58
2063,2019,NUTS,2016,CZ072,3,7.57
2064,2019,NUTS,2016,DE111,3,2.12
2065,2019,NUTS,2016,DE113,3,7.57
2066,2019,NUTS,2016,DE115,3,7.57
2067,2019,NUTS,2016,DE119,3,7.57
2068,2019,NUTS,2016,DE122,3,4.16
2069,2019,NUTS,2016,DE123,3,7.04
2070,2019,NUTS,2016,DE125,3,0.02
2071,2019,NUTS,2016,DE129,3,7.57
2072,2019,NUTS,2016,DE12B,3,7.57
2073,2019,NUTS,2016,DE131,3,0.35
2074,2019,NUTS,2016,DE138,3,6.19
2075,2019,NUTS,2016,DE139,3,3.07
2076,2019,NUTS,2016,DE144,3,3.78
2077,2019,NUTS,2016,DE147,3,7.57
2078,2019,NUTS,2016,DE149,3,7.57
2079,2019,NUTS,2016,DE212,3,2.19
2080,2019,NUTS,2016,DE218,3,7.57
2081,2019,NUTS,2016,DE21C,3,2.43
2082,2019,NUTS,2016,DE21E,3,7.57
2083,2019,NUTS,2016,DE21H,3,3.68
2084,2019,NUTS,2016,DE22A,3,7.57
2085,2019,NUTS,2016,DE232,3,4.94
2086,2019,NUTS,2016,DE254,3,7.57
2087,2019,NUTS,2016,DE257,3,7.57
2088,2019,NUTS,2016,DE27D,3,7.57
2089,2019,NUTS,2016,DE300,3,0.59
2090,2019,NUTS,2016,DE408,3,7.57
2091,2019,NUTS,2016,DE501,3,2.22
2092,2019,NUTS,2016,DE502,3,5.56
2093,2019,NUTS,2016,DE600,3,1.57
2094,2019,NUTS,2016,DE712,3,0.53
2095,2019,NUTS,2016,DE716,3,7.57
2096,2019,NUTS,2016,DE71D,3,7.57
2097,2019,NUTS,2016,DE803,3,6.76
2098,2019,NUTS,2016,DE923,3,7.57
2099,2019,NUTS,2016,DE929,3,0.58
2100,2019,NUTS,2016,DE943,3,7.57
2101,2019,NUTS,2016,DEA13,3,2.66
2102,2019,NUTS,2016,DEA23,3,3.36
2103,2019,NUTS,2016,DEA26,3,0.82
2104,2019,NUTS,2016,DEA2C,3,0.22
2105,2019,NUTS,2016,DEA2D,3,0.76
2106,2019,NUTS,2016,DEA47,3,3.07
2107,2019,NUTS,2016,DEA52,3,0.56
2108,2019,NUTS,2016,DEB22,3,7.57
2109,2019,NUTS,2016,DEB25,3,7.57
2110,2019,NUTS,2016,DEB32,3,1.28
2111,2019,NUTS,2016,DEB3J,3,0.88
2112,2019,NUTS,2016,DED21,3,2.95
2113,2019,NUTS,2016,DED41,3,7.35
2114,2019,NUTS,2016,DED43,3,7.57
2115,2019,NUTS,2016,DED51,3,0.17
2116,2019,NUTS,2016,DEG01,3,7.57
2117,2019,NUTS,2016,DEG03,3,1.32
2118,2019,NUTS,2016,DEG0F,3,7.57
2119,2019,NUTS,2016,DK011,3,0.18
2120,2019,NUTS,2016,DK012,3,4.33
2121,2019,NUTS,2016,DK013,3,3.04
2122,2019,NUTS,2016,DK041,3,6.08
2123,2019,NUTS,2016,DK042,3,1.18
2124,2019,NUTS,2016,EE001,3,0.11
2125,2019,NUTS,2016,EE007,3,7.57
2126,2019,NUTS,2016,EE008,3,0.04
2127,2019,NUTS,2016,ES114,3,4.23
2128,2019,NUTS,2016,ES120,3,5.26
2129,2019,NUTS,2016,ES211,3,1.56
2130,2019,NUTS,2016,ES212,3,3.34
2131,2019,NUTS,2016,ES213,3,0.21
2132,2019,NUTS,2016,ES220,3,7.37
2133,2019,NUTS,2016,ES230,3,5.48
2134,2019,NUTS,2016,ES243,3,3.66
2135,2019,NUTS,2016,ES300,3,0.85
2136,2019,NUTS,2016,ES422,3,7.45
2137,2019,NUTS,2016,ES511,3,0.09
2138,2019,NUTS,2016,ES514,3,3.83
2139,2019,NUTS,2016,ES522,3,7.57
2140,2019,NUTS,2016,ES523,3,0.58
2141,2019,NUTS,2016,ES616,3,7.57
2142,2019,NUTS,2016,ES618,3,0.84
2143,2019,NUTS,2016,ES620,3,1.28
2144,2019,NUTS,2016,FI193,3,1.46
2145,2019,NUTS,2016,FI194,3,7.57
2146,2019,NUTS,2016,FI197,3,2.89
2147,2019,NUTS,2016,FI1B1,3,0.96
2148,2019,NUTS,2016,FI1C1,3,2.72
2149,2019,NUTS,2016,FI1C3,3,7.57
2150,2019,NUTS,2016,FI1D1,3,7.3
2151,2019,NUTS,2016,FI1D9,3,4.88
2152,2019,NUTS,2016,FR101,3,0.34
2153,2019,NUTS,2016,FR102,3,4.13
2154,2019,NUTS,2016,FR103,3,5.34
2155,2019,NUTS,2016,FR104,3,0.32
2156,2019,NUTS,2016,FR105,3,1.01
2157,2019,NUTS,2016,FR106,3,4.89
2158,2019,NUTS,2016,FR107,3,5.51
2159,2019,NUTS,2016,FR108,3,1.45
2160,2019,NUTS,2016,FRD21,3,7.57
2161,2019,NUTS,2016,FRF11,3,4.76
2162,2019,NUTS,2016,FRG01,3,0.89
2163,2019,NUTS,2016,FRG02,3,7.57
2164,2019,NUTS,2016,FRH03,3,7.07
2165,2019,NUTS,2016,FRI12,3,4.69
2166,2019,NUTS,2016,FRI13,3,7.57
2167,2019,NUTS,2016,FRJ15,3,7.57
2168,2019,NUTS,2016,FRJ23,3,3.85
2169,2019,NUTS,2016,FRK21,3,7.57
2170,2019,NUTS,2016,FRK24,3,2.92
2171,2019,NUTS,2016,FRK26,3,1.49
2172,2019,NUTS,2016,FRL03,3,7.57
2173,2019,NUTS,2016,FRL04,3,0.5
2174,2019,NUTS,2016,HR036,3,6.97
2175,2019,NUTS,2016,HU110,3,1.4
2176,2019,NUTS,2016,HU120,3,1.56
2177,2019,NUTS,2016,IE042,3,0.21
2178,2019,NUTS,2016,IE051,3,7.57
2179,2019,NUTS,2016,IE053,3,1.53
2180,2019,NUTS,2016,IE061,3,0.48
2181,2019,NUTS,2016,ITC11,3,2.43
2182,2019,NUTS,2016,ITC13,3,7.57
2183,2019,NUTS,2016,ITC16,3,7.57
2184,2019,NUTS,2016,ITC33,3,1.44
2185,2019,NUTS,2016,ITC42,3,7.57
2186,2019,NUTS,2016,ITC43,3,7.57
2187,2019,NUTS,2016,ITC46,3,3.25
2188,2019,NUTS,2016,ITC47,3,1.36
2189,2019,NUTS,2016,ITC4C,3,0.4
2190,2019,NUTS,2016,ITC4D,3,4.54
2191,2019,NUTS,2016,ITF33,3,1.51
2192,2019,NUTS,2016,ITF35,3,7.57
2193,2019,NUTS,2016,ITF45,3,7.57
2194,2019,NUTS,2016,ITF47,3,1.57
2195,2019,NUTS,2016,ITH20,3,0.04
2196,2019,NUTS,2016,ITH31,3,4.23
2197,2019,NUTS,2016,ITH32,3,7.32
2198,2019,NUTS,2016,ITH34,3,4.35
2199,2019,NUTS,2016,ITH35,3,0.5
2200,2019,NUTS,2016,ITH36,3,1.15
2201,2019,NUTS,2016,ITH41,3,7.57
2202,2019,NUTS,2016,ITH42,3,1.03
2203,2019,NUTS,2016,ITH53,3,3.49
2204,2019,NUTS,2016,ITH54,3,3.01
2205,2019,NUTS,2016,ITH55,3,1.36
2206,2019,NUTS,2016,ITH56,3,5.33
2207,2019,NUTS,2016,ITH58,3,7.57
2208,2019,NUTS,2016,ITH59,3,7.57
2209,2019,NUTS,2016,ITI14,3,0.68
2210,2019,NUTS,2016,ITI17,3,1.64
2211,2019,NUTS,2016,ITI43,3,0.46
2212,2019,NUTS,2016,LT011,3,1.77
2213,2019,NUTS,2016,LU000,3,0.14
2214,2019,NUTS,2016,LV006,3,0.26
2215,2019,NUTS,2016,NL113,3,0.22
2216,2019,NUTS,2016,NL213,3,2.0
2217,2019,NUTS,2016,NL221,3,0.1
2218,2019,NUTS,2016,NL226,3,0.6
2219,2019,NUTS,2016,NL230,3,4.56
2220,2019,NUTS,2016,NL310,3,0.46
2221,2019,NUTS,2016,NL327,3,6.42
2222,2019,NUTS,2016,NL329,3,0.04
2223,2019,NUTS,2016,NL332,3,1.7
2224,2019,NUTS,2016,NL333,3,2.01
2225,2019,NUTS,2016,NL337,3,0.44
2226,2019,NUTS,2016,NL33C,3,0.14
2227,2019,NUTS,2016,NL412,3,0.31
2228,2019,NUTS,2016,NL414,3,1.99
2229,2019,NUTS,2016,PL213,3,1.69
2230,2019,NUTS,2016,PL415,3,1.88
2231,2019,NUTS,2016,PL711,3,1.95
2232,2019,NUTS,2016,PL911,3,1.16
2233,2019,NUTS,2016,PT119,3,7.57
2234,2019,NUTS,2016,PT11A,3,2.62
2235,2019,NUTS,2016,PT16D,3,4.82
2236,2019,NUTS,2016,PT170,3,0.06
2237,2019,NUTS,2016,SE110,3,0.24
2238,2019,NUTS,2016,SE125,3,7.57
2239,2019,NUTS,2016,SE211,3,7.57
2240,2019,NUTS,2016,SE224,3,0.24
2241,2019,NUTS,2016,SE232,3,5.15
2242,2019,NUTS,2016,SE313,3,7.57
2243,2019,NUTS,2016,SI034,3,6.16
2244,2019,NUTS,2016,SI041,3,2.75
2245,2019,NUTS,2016,SI043,3,2.23
2246,2019,NUTS,2016,SK010,3,0.35
2247,2019,NUTS,2016,SK042,3,2.91
2248,2019,NUTS,2016,UKE42,3,0.67
2249,2019,NUTS,2016,UKG31,3,3.33
2250,2019,NUTS,2016,UKG33,3,6.36
2251,2019,NUTS,2016,UKH23,3,1.41
2252,2019,NUTS,2016,UKI31,3,0.12
2253,2019,NUTS,2016,UKI43,3,4.51
2254,2019,NUTS,2016,UKI74,3,7.57
2255,2019,NUTS,2016,UKL18,3,3.74
2256,2019,NUTS,2016,UKN12,3,1.49
2257,2020,NUTS,2016,AT,0,1.05
2258,2020,NUTS,2016,BE,0,1.1
2259,2020,NUTS,2016,BG,0,5.1
2260,2020,NUTS,2016,CY,0,4.59
2261,2020,NUTS,2016,CZ,0,1.59
2262,2020,NUTS,2016,DE,0,1.08
2263,2020,NUTS,2016,DK,0,0.6
2264,2020,NUTS,2016,EE,0,2.12
2265,2020,NUTS,2016,ES,0,0.84
2266,2020,NUTS,2016,FI,0,1.81
2267,2020,NUTS,2016,FR,0,0.85
2268,2020,NUTS,2016,HR,0,0.33
2269,2020,NUTS,2016,HU,0,0.73
2270,2020,NUTS,2016,IE,0,1.83
2271,2020,NUTS,2016,IT,0,1.08
2272,2020,NUTS,2016,LT,0,0.43
2273,2020,NUTS,2016,LU,0,0.94
2274,2020,NUTS,2016,LV,0,0.63
2275,2020,NUTS,2016,NL,0,0.91
2276,2020,NUTS,2016,PL,0,1.19
2277,2020,NUTS,2016,PT,0,0.56
2278,2020,NUTS,2016,RO,0,1.46
2279,2020,NUTS,2016,SE,0,0.52
2280,2020,NUTS,2016,SI,0,0.94
2281,2020,NUTS,2016,SK,0,1.12
2282,2020,NUTS,2016,UK,0,0.89
2283,2020,NUTS,2016,AT1,1,0.48
2284,2020,NUTS,2016,AT2,1,1.66
2285,2020,NUTS,2016,AT3,1,1.45
2286,2020,NUTS,2016,BE1,1,0.79
2287,2020,NUTS,2016,BE2,1,1.55
2288,2020,NUTS,2016,BE3,1,0.32
2289,2020,NUTS,2016,BG4,1,5.17
2290,2020,NUTS,2016,CY0,1,4.59
2291,2020,NUTS,2016,CZ0,1,1.59
2292,2020,NUTS,2016,DE1,1,0.45
2293,2020,NUTS,2016,DE2,1,1.94
2294,2020,NUTS,2016,DE3,1,0.62
2295,2020,NUTS,2016,DE4,1,3.3
2296,2020,NUTS,2016,DE5,1,2.43
2297,2020,NUTS,2016,DE6,1,0.13
2298,2020,NUTS,2016,DE7,1,0.87
2299,2020,NUTS,2016,DE8,1,4.91
2300,2020,NUTS,2016,DE9,1,0.21
2301,2020,NUTS,2016,DEA,1,1.21
2302,2020,NUTS,2016,DEB,1,0.44
2303,2020,NUTS,2016,DEC,1,0.49
2304,2020,NUTS,2016,DED,1,2.44
2305,2020,NUTS,2016,DEE,1,3.74
2306,2020,NUTS,2016,DEF,1,0.23
2307,2020,NUTS,2016,DEG,1,0.93
2308,2020,NUTS,2016,DK0,1,0.6
2309,2020,NUTS,2016,EE0,1,2.12
2310,2020,NUTS,2016,ES1,1,0.99
2311,2020,NUTS,2016,ES2,1,1.32
2312,2020,NUTS,2016,ES3,1,0.74
2313,2020,NUTS,2016,ES4,1,0.87
2314,2020,NUTS,2016,ES5,1,0.57
2315,2020,NUTS,2016,ES6,1,2.66
2316,2020,NUTS,2016,FI1,1,1.81
2317,2020,NUTS,2016,FR1,1,0.55
2318,2020,NUTS,2016,FRB,1,4.75
2319,2020,NUTS,2016,FRE,1,0.14
2320,2020,NUTS,2016,FRF,1,2.07
2321,2020,NUTS,2016,FRG,1,0.66
2322,2020,NUTS,2016,FRH,1,5.13
2323,2020,NUTS,2016,FRI,1,2.2
2324,2020,NUTS,2016,FRJ,1,2.96
2325,2020,NUTS,2016,FRK,1,1.68
2326,2020,NUTS,2016,FRL,1,0.13
2327,2020,NUTS,2016,HR0,1,0.33
2328,2020,NUTS,2016,HU1,1,0.58
2329,2020,NUTS,2016,HU2,1,0.26
2330,2020,NUTS,2016,HU3,1,1.65
2331,2020,NUTS,2016,IE0,1,1.83
2332,2020,NUTS,2016,ITC,1,0.79
2333,2020,NUTS,2016,ITF,1,1.66
2334,2020,NUTS,2016,ITG,1,0.97
