,year,region_type,region_year_spec,region_id,region_level,policy_fund_spec
1191,2016,NUTS,2016,PT16D,3,1.05
1192,2016,NUTS,2016,PT16E,3,0.95
1193,2016,NUTS,2016,PT16F,3,2.87
1194,2016,NUTS,2016,PT170,3,2.06
1195,2016,NUTS,2016,PT300,3,2.87
1196,2016,NUTS,2016,RO113,3,2.87
1197,2016,NUTS,2016,RO121,3,2.87
1198,2016,NUTS,2016,RO122,3,2.87
1199,2016,NUTS,2016,RO225,3,2.87
1200,2016,NUTS,2016,RO321,3,2.32
1201,2016,NUTS,2016,RO322,3,0.27
1202,2016,NUTS,2016,SE110,3,1.11
1203,2016,NUTS,2016,SE121,3,0.81
1204,2016,NUTS,2016,SE122,3,2.87
1205,2016,NUTS,2016,SE221,3,1.87
1206,2016,NUTS,2016,SE224,3,0.58
1207,2016,NUTS,2016,SE232,3,1.0
1208,2016,NUTS,2016,SE311,3,2.87
1209,2016,NUTS,2016,SE331,3,2.55
1210,2016,NUTS,2016,SI031,3,2.87
1211,2016,NUTS,2016,SI032,3,2.87
1212,2016,NUTS,2016,SI034,3,0.2
1213,2016,NUTS,2016,SI041,3,1.01
1214,2016,NUTS,2016,SI042,3,2.87
1215,2016,NUTS,2016,SK010,3,1.42
1216,2016,NUTS,2016,SK031,3,2.07
1217,2016,NUTS,2016,SK032,3,2.87
1218,2016,NUTS,2016,SK042,3,2.15
1219,2016,NUTS,2016,UKC22,3,2.87
1220,2016,NUTS,2016,UKD33,3,0.51
1221,2016,NUTS,2016,UKD44,3,2.52
1222,2016,NUTS,2016,UKE32,3,0.64
1223,2016,NUTS,2016,UKE41,3,2.87
1224,2016,NUTS,2016,UKE42,3,0.82
1225,2016,NUTS,2016,UKE44,3,2.39
1226,2016,NUTS,2016,UKF21,3,1.12
1227,2016,NUTS,2016,UKF24,3,2.87
1228,2016,NUTS,2016,UKG13,3,2.06
1229,2016,NUTS,2016,UKG31,3,0.83
1230,2016,NUTS,2016,UKG33,3,2.13
1231,2016,NUTS,2016,UKH12,3,2.87
1232,2016,NUTS,2016,UKH17,3,2.65
1233,2016,NUTS,2016,UKH31,3,2.87
1234,2016,NUTS,2016,UKH34,3,2.87
1235,2016,NUTS,2016,UKH36,3,2.87
1236,2016,NUTS,2016,UKI31,3,1.01
1237,2016,NUTS,2016,UKI32,3,0.45
1238,2016,NUTS,2016,UKI42,3,0.32
1239,2016,NUTS,2016,UKI43,3,1.96
1240,2016,NUTS,2016,UKI44,3,2.61
1241,2016,NUTS,2016,UKI71,3,2.87
1242,2016,NUTS,2016,UKI74,3,0.17
1243,2016,NUTS,2016,UKJ11,3,2.87
1244,2016,NUTS,2016,UKJ12,3,2.87
1245,2016,NUTS,2016,UKJ13,3,2.87
1246,2016,NUTS,2016,UKJ25,3,1.68
1247,2016,NUTS,2016,UKJ32,3,0.66
1248,2016,NUTS,2016,UKJ44,3,2.87
1249,2016,NUTS,2016,UKK11,3,0.65
1250,2016,NUTS,2016,UKK12,3,0.08
1251,2016,NUTS,2016,UKK43,3,2.87
1252,2016,NUTS,2016,UKM50,3,2.87
1253,2016,NUTS,2016,UKM75,3,2.45
1254,2016,NUTS,2016,UKM82,3,0.66
1255,2016,NUTS,2016,UKM83,3,2.87
1256,2016,NUTS,2016,UKN06,3,2.87
1257,2016,NUTS,2016,UKN11,3,2.87
1258,2016,NUTS,2016,UKN12,3,0.94
1259,2017,NUTS,2016,AT,0,1.22
1260,2017,NUTS,2016,BE,0,1.05
1261,2017,NUTS,2016,BG,0,1.65
1262,2017,NUTS,2016,CY,0,1.63
1263,2017,NUTS,2016,CZ,0,1.45
1264,2017,NUTS,2016,DE,0,0.72
1265,2017,NUTS,2016,DK,0,0.63
1266,2017,NUTS,2016,EE,0,2.36
1267,2017,NUTS,2016,ES,0,1.1
1268,2017,NUTS,2016,FI,0,1.37
1269,2017,NUTS,2016,FR,0,0.92
1270,2017,NUTS,2016,HR,0,0.34
1271,2017,NUTS,2016,HU,0,0.54
1272,2017,NUTS,2016,IE,0,0.94
1273,2017,NUTS,2016,IT,0,1.14
1274,2017,NUTS,2016,LT,0,1.85
1275,2017,NUTS,2016,LU,0,0.41
1276,2017,NUTS,2016,LV,0,2.36
1277,2017,NUTS,2016,NL,0,1.19
1278,2017,NUTS,2016,PL,0,1.14
1279,2017,NUTS,2016,PT,0,0.44
1280,2017,NUTS,2016,RO,0,3.03
1281,2017,NUTS,2016,SE,0,0.97
1282,2017,NUTS,2016,SI,0,0.71
1283,2017,NUTS,2016,SK,0,2.17
1284,2017,NUTS,2016,UK,0,1.0
1285,2017,NUTS,2016,AT1,1,1.38
1286,2017,NUTS,2016,AT2,1,1.24
1287,2017,NUTS,2016,AT3,1,0.43
1288,2017,NUTS,2016,BE1,1,1.82
1289,2017,NUTS,2016,BE2,1,0.59
1290,2017,NUTS,2016,BE3,1,1.32
1291,2017,NUTS,2016,BG3,1,3.56
1292,2017,NUTS,2016,BG4,1,0.98
1293,2017,NUTS,2016,CY0,1,1.63
1294,2017,NUTS,2016,CZ0,1,1.45
1295,2017,NUTS,2016,DE1,1,0.58
1296,2017,NUTS,2016,DE2,1,0.43
1297,2017,NUTS,2016,DE3,1,1.02
1298,2017,NUTS,2016,DE4,1,2.64
1299,2017,NUTS,2016,DE5,1,1.75
1300,2017,NUTS,2016,DE6,1,0.82
1301,2017,NUTS,2016,DE7,1,0.69
1302,2017,NUTS,2016,DE8,1,0.15
1303,2017,NUTS,2016,DE9,1,0.34
1304,2017,NUTS,2016,DEA,1,0.7
1305,2017,NUTS,2016,DEB,1,2.35
1306,2017,NUTS,2016,DEC,1,0.85
1307,2017,NUTS,2016,DED,1,1.11
1308,2017,NUTS,2016,DEE,1,3.56
1309,2017,NUTS,2016,DEF,1,0.39
1310,2017,NUTS,2016,DK0,1,0.63
1311,2017,NUTS,2016,EE0,1,2.36
1312,2017,NUTS,2016,ES1,1,0.38
1313,2017,NUTS,2016,ES2,1,1.33
1314,2017,NUTS,2016,ES3,1,1.23
1315,2017,NUTS,2016,ES4,1,0.85
1316,2017,NUTS,2016,ES5,1,0.99
1317,2017,NUTS,2016,ES6,1,2.07
1318,2017,NUTS,2016,ES7,1,3.45
1319,2017,NUTS,2016,FI1,1,1.37
1320,2017,NUTS,2016,FR1,1,0.94
1321,2017,NUTS,2016,FRC,1,1.25
1322,2017,NUTS,2016,FRE,1,1.41
1323,2017,NUTS,2016,FRF,1,0.18
1324,2017,NUTS,2016,FRH,1,1.68
1325,2017,NUTS,2016,FRI,1,0.52
1326,2017,NUTS,2016,FRJ,1,2.16
1327,2017,NUTS,2016,FRK,1,0.42
1328,2017,NUTS,2016,FRL,1,1.51
1329,2017,NUTS,2016,HR0,1,0.34
1330,2017,NUTS,2016,HU1,1,1.58
1331,2017,NUTS,2016,HU2,1,1.79
1332,2017,NUTS,2016,HU3,1,0.18
1333,2017,NUTS,2016,IE0,1,0.94
1334,2017,NUTS,2016,ITC,1,0.9
1335,2017,NUTS,2016,ITF,1,0.87
1336,2017,NUTS,2016,ITG,1,1.29
1337,2017,NUTS,2016,ITH,1,1.4
1338,2017,NUTS,2016,ITI,1,1.17
1339,2017,NUTS,2016,LT0,1,1.85
1340,2017,NUTS,2016,LU0,1,0.41
1341,2017,NUTS,2016,LV0,1,2.36
1342,2017,NUTS,2016,NL1,1,0.64
1343,2017,NUTS,2016,NL2,1,0.77
1344,2017,NUTS,2016,NL3,1,1.3
1345,2017,NUTS,2016,NL4,1,1.41
1346,2017,NUTS,2016,PL2,1,0.5
1347,2017,NUTS,2016,PL4,1,1.83
1348,2017,NUTS,2016,PL5,1,3.27
1349,2017,NUTS,2016,PL9,1,0.57
1350,2017,NUTS,2016,PT1,1,0.44
1351,2017,NUTS,2016,RO1,1,3.56
1352,2017,NUTS,2016,RO2,1,3.56
1353,2017,NUTS,2016,RO3,1,2.82
1354,2017,NUTS,2016,RO4,1,3.56
1355,2017,NUTS,2016,SE1,1,0.98
1356,2017,NUTS,2016,SE2,1,0.96
1357,2017,NUTS,2016,SE3,1,0.79
1358,2017,NUTS,2016,SI0,1,0.71
1359,2017,NUTS,2016,SK0,1,2.17
1360,2017,NUTS,2016,UKC,1,3.56
1361,2017,NUTS,2016,UKD,1,1.98
1362,2017,NUTS,2016,UKE,1,0.24
1363,2017,NUTS,2016,UKF,1,0.07
1364,2017,NUTS,2016,UKG,1,0.73
1365,2017,NUTS,2016,UKH,1,2.94
1366,2017,NUTS,2016,UKI,1,0.56
1367,2017,NUTS,2016,UKJ,1,1.52
1368,2017,NUTS,2016,UKK,1,1.35
1369,2017,NUTS,2016,UKL,1,0.68
1370,2017,NUTS,2016,UKM,1,0.29
1371,2017,NUTS,2016,UKN,1,0.84
1372,2017,NUTS,2016,AT12,2,0.91
1373,2017,NUTS,2016,AT13,2,1.56
1374,2017,NUTS,2016,AT22,2,1.26
1375,2017,NUTS,2016,AT31,2,1.02
1376,2017,NUTS,2016,AT32,2,0.12
1377,2017,NUTS,2016,AT33,2,0.39
1378,2017,NUTS,2016,BE10,2,1.82
1379,2017,NUTS,2016,BE21,2,1.28
1380,2017,NUTS,2016,BE22,2,2.61
1381,2017,NUTS,2016,BE23,2,0.2
1382,2017,NUTS,2016,BE24,2,0.48
1383,2017,NUTS,2016,BE25,2,3.56
1384,2017,NUTS,2016,BE31,2,1.76
1385,2017,NUTS,2016,BG32,2,3.56
1386,2017,NUTS,2016,BG41,2,0.98
1387,2017,NUTS,2016,CY00,2,1.63
1388,2017,NUTS,2016,CZ01,2,1.55
1389,2017,NUTS,2016,CZ02,2,3.56
1390,2017,NUTS,2016,CZ03,2,3.56
1391,2017,NUTS,2016,CZ04,2,3.56
1392,2017,NUTS,2016,CZ06,2,0.91
1393,2017,NUTS,2016,CZ07,2,3.56
1394,2017,NUTS,2016,CZ08,2,0.34
1395,2017,NUTS,2016,DE11,2,0.9
1396,2017,NUTS,2016,DE12,2,0.33
1397,2017,NUTS,2016,DE13,2,1.12
1398,2017,NUTS,2016,DE21,2,0.45
1399,2017,NUTS,2016,DE22,2,3.56
1400,2017,NUTS,2016,DE23,2,1.12
1401,2017,NUTS,2016,DE30,2,1.02
1402,2017,NUTS,2016,DE40,2,2.64
1403,2017,NUTS,2016,DE50,2,1.75
1404,2017,NUTS,2016,DE60,2,0.82
1405,2017,NUTS,2016,DE71,2,0.76
1406,2017,NUTS,2016,DE72,2,0.62
1407,2017,NUTS,2016,DE80,2,0.15
1408,2017,NUTS,2016,DE91,2,0.29
1409,2017,NUTS,2016,DE92,2,0.08
1410,2017,NUTS,2016,DE93,2,0.49
1411,2017,NUTS,2016,DE94,2,1.85
1412,2017,NUTS,2016,DEA1,2,0.72
1413,2017,NUTS,2016,DEA2,2,0.86
1414,2017,NUTS,2016,DEB2,2,3.56
1415,2017,NUTS,2016,DEB3,2,2.1
1416,2017,NUTS,2016,DEC0,2,0.85
1417,2017,NUTS,2016,DED2,2,1.9
1418,2017,NUTS,2016,DED5,2,0.8
1419,2017,NUTS,2016,DEE0,2,3.56
1420,2017,NUTS,2016,DEF0,2,0.39
1421,2017,NUTS,2016,DK01,2,0.64
1422,2017,NUTS,2016,DK02,2,3.32
1423,2017,NUTS,2016,DK04,2,0.17
1424,2017,NUTS,2016,DK05,2,1.85
1425,2017,NUTS,2016,EE00,2,2.36
1426,2017,NUTS,2016,ES11,2,2.18
1427,2017,NUTS,2016,ES21,2,0.51
1428,2017,NUTS,2016,ES22,2,1.75
1429,2017,NUTS,2016,ES24,2,0.63
1430,2017,NUTS,2016,ES30,2,1.23
1431,2017,NUTS,2016,ES41,2,0.81
1432,2017,NUTS,2016,ES42,2,2.71
1433,2017,NUTS,2016,ES51,2,0.62
1434,2017,NUTS,2016,ES52,2,1.38
1435,2017,NUTS,2016,ES53,2,2.18
1436,2017,NUTS,2016,ES61,2,2.59
1437,2017,NUTS,2016,ES70,2,3.45
1438,2017,NUTS,2016,FI19,2,2.18
1439,2017,NUTS,2016,FI1B,2,1.05
1440,2017,NUTS,2016,FI1C,2,0.78
1441,2017,NUTS,2016,FI1D,2,1.75
1442,2017,NUTS,2016,FR10,2,0.94
1443,2017,NUTS,2016,FRC2,2,1.25
1444,2017,NUTS,2016,FRE1,2,1.77
1445,2017,NUTS,2016,FRF1,2,0.18
1446,2017,NUTS,2016,FRH0,2,1.68
1447,2017,NUTS,2016,FRI1,2,0.57
1448,2017,NUTS,2016,FRJ2,2,3.01
1449,2017,NUTS,2016,FRK2,2,0.42
1450,2017,NUTS,2016,FRL0,2,1.51
1451,2017,NUTS,2016,HR03,2,3.56
1452,2017,NUTS,2016,HR04,2,0.26
1453,2017,NUTS,2016,HU11,2,1.59
1454,2017,NUTS,2016,HU12,2,1.4
1455,2017,NUTS,2016,HU21,2,3.56
1456,2017,NUTS,2016,HU32,2,3.56
1457,2017,NUTS,2016,HU33,2,0.07
1458,2017,NUTS,2016,IE04,2,0.78
1459,2017,NUTS,2016,IE05,2,0.06
1460,2017,NUTS,2016,IE06,2,1.44
1461,2017,NUTS,2016,ITC1,2,0.4
1462,2017,NUTS,2016,ITC3,2,3.56
1463,2017,NUTS,2016,ITC4,2,0.8
1464,2017,NUTS,2016,ITF3,2,2.41
1465,2017,NUTS,2016,ITG1,2,1.32
1466,2017,NUTS,2016,ITG2,2,1.24
1467,2017,NUTS,2016,ITH1,2,2.54
1468,2017,NUTS,2016,ITH2,2,1.97
1469,2017,NUTS,2016,ITH3,2,1.07
1470,2017,NUTS,2016,ITH5,2,1.39
1471,2017,NUTS,2016,ITI1,2,1.33
1472,2017,NUTS,2016,ITI3,2,1.73
1473,2017,NUTS,2016,ITI4,2,1.12
1474,2017,NUTS,2016,LT01,2,1.81
1475,2017,NUTS,2016,LT02,2,1.95
1476,2017,NUTS,2016,LU00,2,0.41
1477,2017,NUTS,2016,LV00,2,2.36
1478,2017,NUTS,2016,NL11,2,0.82
1479,2017,NUTS,2016,NL21,2,0.72
1480,2017,NUTS,2016,NL22,2,0.78
1481,2017,NUTS,2016,NL31,2,1.15
1482,2017,NUTS,2016,NL32,2,1.26
1483,2017,NUTS,2016,NL33,2,1.44
1484,2017,NUTS,2016,NL41,2,1.58
1485,2017,NUTS,2016,NL42,2,0.59
1486,2017,NUTS,2016,PL21,2,0.5
1487,2017,NUTS,2016,PL41,2,1.83
1488,2017,NUTS,2016,PL51,2,3.27
1489,2017,NUTS,2016,PL91,2,0.57
1490,2017,NUTS,2016,PT11,2,0.06
1491,2017,NUTS,2016,PT16,2,0.92
1492,2017,NUTS,2016,PT17,2,0.96
1493,2017,NUTS,2016,RO12,2,3.56
1494,2017,NUTS,2016,RO21,2,3.56
1495,2017,NUTS,2016,RO32,2,2.82
1496,2017,NUTS,2016,RO42,2,3.56
1497,2017,NUTS,2016,SE11,2,0.97
1498,2017,NUTS,2016,SE12,2,1.01
1499,2017,NUTS,2016,SE21,2,3.56
1500,2017,NUTS,2016,SE22,2,0.31
1501,2017,NUTS,2016,SE23,2,2.39
1502,2017,NUTS,2016,SE31,2,3.56
1503,2017,NUTS,2016,SE33,2,0.09
1504,2017,NUTS,2016,SI04,2,1.11
1505,2017,NUTS,2016,SK01,2,1.68
1506,2017,NUTS,2016,SK03,2,3.56
1507,2017,NUTS,2016,SK04,2,3.56
1508,2017,NUTS,2016,UKC2,2,3.56
1509,2017,NUTS,2016,UKD3,2,2.24
1510,2017,NUTS,2016,UKE4,2,0.28
1511,2017,NUTS,2016,UKF2,2,0.18
1512,2017,NUTS,2016,UKG3,2,0.75
1513,2017,NUTS,2016,UKH1,2,2.23
1514,2017,NUTS,2016,UKH2,2,2.34
1515,2017,NUTS,2016,UKH3,2,3.56
1516,2017,NUTS,2016,UKI3,2,0.58
1517,2017,NUTS,2016,UKI4,2,0.61
1518,2017,NUTS,2016,UKJ1,2,2.5
1519,2017,NUTS,2016,UKJ2,2,2.86
1520,2017,NUTS,2016,UKJ3,2,0.72
1521,2017,NUTS,2016,UKK1,2,2.37
1522,2017,NUTS,2016,UKL2,2,1.11
1523,2017,NUTS,2016,UKM7,2,1.45
1524,2017,NUTS,2016,UKN0,2,0.84
1525,2017,NUTS,2016,AT122,3,0.45
1526,2017,NUTS,2016,AT126,3,0.01
1527,2017,NUTS,2016,AT127,3,3.56
1528,2017,NUTS,2016,AT130,3,1.56
1529,2017,NUTS,2016,AT221,3,1.44
1530,2017,NUTS,2016,AT223,3,2.37
1531,2017,NUTS,2016,AT312,3,0.42
1532,2017,NUTS,2016,AT314,3,3.56
1533,2017,NUTS,2016,AT315,3,1.04
1534,2017,NUTS,2016,AT322,3,3.56
1535,2017,NUTS,2016,AT323,3,0.07
1536,2017,NUTS,2016,AT332,3,0.42
1537,2017,NUTS,2016,BE100,3,1.82
1538,2017,NUTS,2016,BE211,3,1.51
1539,2017,NUTS,2016,BE213,3,1.12
1540,2017,NUTS,2016,BE221,3,2.61
1541,2017,NUTS,2016,BE234,3,0.2
1542,2017,NUTS,2016,BE241,3,1.13
1543,2017,NUTS,2016,BE242,3,0.44
1544,2017,NUTS,2016,BE255,3,3.56
1545,2017,NUTS,2016,BE310,3,1.76
1546,2017,NUTS,2016,BG322,3,3.56
1547,2017,NUTS,2016,BG411,3,0.98
1548,2017,NUTS,2016,CY000,3,1.63
1549,2017,NUTS,2016,CZ010,3,1.55
1550,2017,NUTS,2016,CZ020,3,3.56
1551,2017,NUTS,2016,CZ032,3,3.56
1552,2017,NUTS,2016,CZ042,3,3.56
1553,2017,NUTS,2016,CZ064,3,0.91
1554,2017,NUTS,2016,CZ072,3,3.56
1555,2017,NUTS,2016,CZ080,3,0.34
1556,2017,NUTS,2016,DE111,3,0.75
1557,2017,NUTS,2016,DE113,3,2.07
1558,2017,NUTS,2016,DE115,3,3.56
1559,2017,NUTS,2016,DE122,3,0.48
1560,2017,NUTS,2016,DE125,3,0.17
1561,2017,NUTS,2016,DE128,3,3.56
1562,2017,NUTS,2016,DE131,3,1.11
1563,2017,NUTS,2016,DE138,3,3.56
1564,2017,NUTS,2016,DE212,3,0.5
1565,2017,NUTS,2016,DE21H,3,0.23
1566,2017,NUTS,2016,DE221,3,3.56
1567,2017,NUTS,2016,DE239,3,3.56
1568,2017,NUTS,2016,DE300,3,1.02
1569,2017,NUTS,2016,DE404,3,3.42
1570,2017,NUTS,2016,DE405,3,3.56
1571,2017,NUTS,2016,DE40E,3,3.56
1572,2017,NUTS,2016,DE501,3,1.75
1573,2017,NUTS,2016,DE600,3,0.82
1574,2017,NUTS,2016,DE711,3,1.24
1575,2017,NUTS,2016,DE712,3,0.49
1576,2017,NUTS,2016,DE714,3,3.56
1577,2017,NUTS,2016,DE71A,3,3.56
1578,2017,NUTS,2016,DE723,3,2.2
1579,2017,NUTS,2016,DE803,3,0.52
1580,2017,NUTS,2016,DE913,3,3.56
1581,2017,NUTS,2016,DE91C,3,0.66
1582,2017,NUTS,2016,DE929,3,0.08
1583,2017,NUTS,2016,DE935,3,3.56
1584,2017,NUTS,2016,DE943,3,1.85
1585,2017,NUTS,2016,DEA13,3,3.56
1586,2017,NUTS,2016,DEA1A,3,1.6
1587,2017,NUTS,2016,DEA22,3,1.03
1588,2017,NUTS,2016,DEA23,3,1.3
1589,2017,NUTS,2016,DEA26,3,0.11
1590,2017,NUTS,2016,DEA2C,3,2.73
1591,2017,NUTS,2016,DEA2D,3,0.02
1592,2017,NUTS,2016,DEB21,3,3.56
1593,2017,NUTS,2016,DEB32,3,1.43
1594,2017,NUTS,2016,DEB3J,3,3.56
1595,2017,NUTS,2016,DEC01,3,0.75
1596,2017,NUTS,2016,DEC06,3,3.56
1597,2017,NUTS,2016,DED21,3,1.91
1598,2017,NUTS,2016,DED51,3,0.8
1599,2017,NUTS,2016,DEE02,3,3.56
1600,2017,NUTS,2016,DEF01,3,3.56
1601,2017,NUTS,2016,DK011,3,0.5
1602,2017,NUTS,2016,DK012,3,1.77
1603,2017,NUTS,2016,DK021,3,3.32
1604,2017,NUTS,2016,DK042,3,0.17
1605,2017,NUTS,2016,DK050,3,1.85
1606,2017,NUTS,2016,EE001,3,2.4
1607,2017,NUTS,2016,EE008,3,2.27
1608,2017,NUTS,2016,ES114,3,2.59
1609,2017,NUTS,2016,ES212,3,0.24
1610,2017,NUTS,2016,ES213,3,1.17
1611,2017,NUTS,2016,ES220,3,1.75
1612,2017,NUTS,2016,ES243,3,0.63
1613,2017,NUTS,2016,ES300,3,1.23
1614,2017,NUTS,2016,ES412,3,1.61
1615,2017,NUTS,2016,ES418,3,3.56
1616,2017,NUTS,2016,ES422,3,2.97
1617,2017,NUTS,2016,ES511,3,0.54
1618,2017,NUTS,2016,ES514,3,3.29
1619,2017,NUTS,2016,ES522,3,2.36
1620,2017,NUTS,2016,ES523,3,1.41
1621,2017,NUTS,2016,ES532,3,2.18
1622,2017,NUTS,2016,ES617,3,3.56
1623,2017,NUTS,2016,ES618,3,1.44
1624,2017,NUTS,2016,ES705,3,3.4
1625,2017,NUTS,2016,ES709,3,3.56
1626,2017,NUTS,2016,FI193,3,3.56
1627,2017,NUTS,2016,FI195,3,1.98
1628,2017,NUTS,2016,FI197,3,2.18
1629,2017,NUTS,2016,FI1B1,3,1.05
1630,2017,NUTS,2016,FI1C1,3,0.86
1631,2017,NUTS,2016,FI1C3,3,0.59
1632,2017,NUTS,2016,FI1D2,3,1.91
1633,2017,NUTS,2016,FR101,3,1.12
1634,2017,NUTS,2016,FR102,3,2.61
1635,2017,NUTS,2016,FR103,3,2.62
1636,2017,NUTS,2016,FR104,3,0.5
1637,2017,NUTS,2016,FR105,3,0.69
1638,2017,NUTS,2016,FR106,3,1.69
1639,2017,NUTS,2016,FR107,3,0.02
1640,2017,NUTS,2016,FRC21,3,1.25
1641,2017,NUTS,2016,FRE11,3,2.09
1642,2017,NUTS,2016,FRF11,3,0.18
1643,2017,NUTS,2016,FRH02,3,1.83
1644,2017,NUTS,2016,FRI12,3,0.31
1645,2017,NUTS,2016,FRI15,3,3.56
1646,2017,NUTS,2016,FRJ23,3,3.01
1647,2017,NUTS,2016,FRK24,3,0.12
1648,2017,NUTS,2016,FRK26,3,1.52
1649,2017,NUTS,2016,FRL03,3,1.73
1650,2017,NUTS,2016,FRL04,3,1.45
1651,2017,NUTS,2016,HR035,3,3.56
1652,2017,NUTS,2016,HR041,3,0.61
1653,2017,NUTS,2016,HU110,3,1.59
1654,2017,NUTS,2016,HU120,3,1.4
1655,2017,NUTS,2016,HU211,3,3.56
1656,2017,NUTS,2016,HU321,3,3.56
1657,2017,NUTS,2016,HU322,3,3.56
1658,2017,NUTS,2016,HU333,3,0.07
1659,2017,NUTS,2016,IE042,3,0.78
1660,2017,NUTS,2016,IE053,3,0.06
1661,2017,NUTS,2016,IE061,3,1.49
1662,2017,NUTS,2016,ITC11,3,0.47
1663,2017,NUTS,2016,ITC33,3,3.56
1664,2017,NUTS,2016,ITC49,3,3.56
1665,2017,NUTS,2016,ITC4B,3,3.56
1666,2017,NUTS,2016,ITC4C,3,0.6
1667,2017,NUTS,2016,ITF32,3,3.56
1668,2017,NUTS,2016,ITF33,3,2.57
1669,2017,NUTS,2016,ITG12,3,1.78
1670,2017,NUTS,2016,ITG27,3,1.55
1671,2017,NUTS,2016,ITH10,3,2.54
1672,2017,NUTS,2016,ITH20,3,1.97
1673,2017,NUTS,2016,ITH31,3,1.53
1674,2017,NUTS,2016,ITH35,3,2.17
1675,2017,NUTS,2016,ITH36,3,0.42
1676,2017,NUTS,2016,ITH53,3,1.32
1677,2017,NUTS,2016,ITH54,3,0.66
1678,2017,NUTS,2016,ITH55,3,1.38
1679,2017,NUTS,2016,ITH59,3,3.39
1680,2017,NUTS,2016,ITI14,3,2.0
1681,2017,NUTS,2016,ITI15,3,0.77
1682,2017,NUTS,2016,ITI16,3,3.56
1683,2017,NUTS,2016,ITI17,3,1.14
1684,2017,NUTS,2016,ITI32,3,1.98
1685,2017,NUTS,2016,ITI33,3,3.56
1686,2017,NUTS,2016,ITI41,3,3.56
1687,2017,NUTS,2016,ITI43,3,1.1
1688,2017,NUTS,2016,LT011,3,1.81
1689,2017,NUTS,2016,LT022,3,2.46
1690,2017,NUTS,2016,LU000,3,0.41
1691,2017,NUTS,2016,LV006,3,2.44
1692,2017,NUTS,2016,LV007,3,3.56
1693,2017,NUTS,2016,NL113,3,0.82
1694,2017,NUTS,2016,NL213,3,0.72
1695,2017,NUTS,2016,NL221,3,1.31
1696,2017,NUTS,2016,NL226,3,0.23
1697,2017,NUTS,2016,NL310,3,1.15
1698,2017,NUTS,2016,NL321,3,3.56
1699,2017,NUTS,2016,NL329,3,1.3
1700,2017,NUTS,2016,NL332,3,1.46
1701,2017,NUTS,2016,NL333,3,2.46
1702,2017,NUTS,2016,NL337,3,0.83
1703,2017,NUTS,2016,NL33C,3,1.41
1704,2017,NUTS,2016,NL411,3,3.56
1705,2017,NUTS,2016,NL412,3,1.91
1706,2017,NUTS,2016,NL414,3,1.67
1707,2017,NUTS,2016,NL423,3,0.59
1708,2017,NUTS,2016,PL213,3,0.5
1709,2017,NUTS,2016,PL415,3,1.83
1710,2017,NUTS,2016,PL514,3,3.27
1711,2017,NUTS,2016,PL911,3,0.57
1712,2017,NUTS,2016,PT119,3,0.4
1713,2017,NUTS,2016,PT11A,3,0.06
1714,2017,NUTS,2016,PT16D,3,0.86
1715,2017,NUTS,2016,PT16E,3,1.2
1716,2017,NUTS,2016,PT170,3,0.96
1717,2017,NUTS,2016,RO121,3,3.56
1718,2017,NUTS,2016,RO215,3,3.56
1719,2017,NUTS,2016,RO321,3,1.92
1720,2017,NUTS,2016,RO322,3,3.56
1721,2017,NUTS,2016,RO424,3,3.56
1722,2017,NUTS,2016,SE110,3,0.97
1723,2017,NUTS,2016,SE121,3,1.93
1724,2017,NUTS,2016,SE123,3,0.45
1725,2017,NUTS,2016,SE211,3,3.56
1726,2017,NUTS,2016,SE224,3,0.31
1727,2017,NUTS,2016,SE232,3,2.39
1728,2017,NUTS,2016,SE311,3,3.56
1729,2017,NUTS,2016,SE312,3,3.56
1730,2017,NUTS,2016,SE331,3,0.15
1731,2017,NUTS,2016,SI041,3,1.18
1732,2017,NUTS,2016,SK010,3,1.68
1733,2017,NUTS,2016,SK031,3,3.56
1734,2017,NUTS,2016,SK042,3,3.56
1735,2017,NUTS,2016,UKC22,3,3.56
1736,2017,NUTS,2016,UKD33,3,1.98
1737,2017,NUTS,2016,UKD34,3,3.56
1738,2017,NUTS,2016,UKE42,3,0.3
1739,2017,NUTS,2016,UKF21,3,3.56
1740,2017,NUTS,2016,UKG33,3,2.55
1741,2017,NUTS,2016,UKH12,3,1.64
1742,2017,NUTS,2016,UKH17,3,3.56
1743,2017,NUTS,2016,UKH23,3,3.56
1744,2017,NUTS,2016,UKH31,3,3.56
1745,2017,NUTS,2016,UKH34,3,3.56
1746,2017,NUTS,2016,UKH36,3,3.56
1747,2017,NUTS,2016,UKI31,3,0.81
1748,2017,NUTS,2016,UKI32,3,0.16
1749,2017,NUTS,2016,UKI42,3,0.37
1750,2017,NUTS,2016,UKI43,3,1.67
1751,2017,NUTS,2016,UKI44,3,0.61
1752,2017,NUTS,2016,UKJ11,3,3.56
1753,2017,NUTS,2016,UKJ13,3,3.56
1754,2017,NUTS,2016,UKJ14,3,3.56
1755,2017,NUTS,2016,UKJ22,3,3.27
1756,2017,NUTS,2016,UKJ25,3,1.73
1757,2017,NUTS,2016,UKJ32,3,0.72
1758,2017,NUTS,2016,UKK12,3,3.56
1759,2017,NUTS,2016,UKK13,3,3.56
1760,2017,NUTS,2016,UKL22,3,1.11
1761,2017,NUTS,2016,UKM75,3,1.45
1762,2017,NUTS,2016,UKN12,3,0.87
1763,2018,NUTS,2016,AT,0,1.53
