year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_kp05_total
2008,NUTS,2010,CN_X_HK,5,112507.865
2009,NUTS,2010,CN_X_HK,5,141383.658
2010,NUTS,2010,CN_X_HK,5,162190.637
2011,NUTS,2010,CN_X_HK,5,184630.809
2012,NUTS,2010,CN_X_HK,5,211979.146
2013,NUTS,2010,CN_X_HK,5,238132.74
2014,NUTS,2010,CN_X_HK,5,258401.986
2015,NUTS,2010,CN_X_HK,5,281721.987
2016,NUTS,2010,CN_X_HK,5,310442.064
1998,NUTS,2010,CY,0,25.178
1999,NUTS,2010,CY,0,28.355
2000,NUTS,2010,CY,0,31.265
2001,NUTS,2010,CY,0,33.938
2002,NUTS,2010,CY,0,41.551
2003,NUTS,2010,CY,0,48.537
2004,NUTS,2010,CY,0,53.747
2005,NUTS,2010,CY,0,61.665
2006,NUTS,2010,CY,0,67.417
2007,NUTS,2010,CY,0,73.924
2008,NUTS,2010,CY,0,73.914
2009,NUTS,2010,CY,0,83.389
2010,NUTS,2010,CY,0,85.016
2011,NUTS,2010,CY,0,87.24
2012,NUTS,2010,CY,0,81.449
2013,NUTS,2010,CY,0,84.295
2014,NUTS,2010,CY,0,87.439
2015,NUTS,2010,CY,0,83.936
2016,NUTS,2010,CY,0,97.81
2017,NUTS,2010,CY,0,107.972
2018,NUTS,2010,CY,0,129.093
2019,NUTS,2010,CY,0,157.718
2020,NUTS,2010,CY,0,171.999
1998,NUTS,2010,CY0,1,25.178
1999,NUTS,2010,CY0,1,28.355
2000,NUTS,2010,CY0,1,31.265
2001,NUTS,2010,CY0,1,33.938
2002,NUTS,2010,CY0,1,41.551
2003,NUTS,2010,CY0,1,48.537
2004,NUTS,2010,CY0,1,53.747
2005,NUTS,2010,CY0,1,61.665
2006,NUTS,2010,CY0,1,67.417
2007,NUTS,2010,CY0,1,73.924
2008,NUTS,2010,CY0,1,73.914
2009,NUTS,2010,CY0,1,83.389
2010,NUTS,2010,CY0,1,85.016
2011,NUTS,2010,CY0,1,87.24
2012,NUTS,2010,CY0,1,81.449
2013,NUTS,2010,CY0,1,84.295
2014,NUTS,2010,CY0,1,87.439
2015,NUTS,2010,CY0,1,83.936
2016,NUTS,2010,CY0,1,97.81
2017,NUTS,2010,CY0,1,107.972
2018,NUTS,2010,CY0,1,129.093
2019,NUTS,2010,CY0,1,157.718
2020,NUTS,2010,CY0,1,171.999
1998,NUTS,2010,CY00,2,25.178
1999,NUTS,2010,CY00,2,28.355
2000,NUTS,2010,CY00,2,31.265
2001,NUTS,2010,CY00,2,33.938
2002,NUTS,2010,CY00,2,41.551
2003,NUTS,2010,CY00,2,48.537
2004,NUTS,2010,CY00,2,53.747
2005,NUTS,2010,CY00,2,61.665
2006,NUTS,2010,CY00,2,67.417
2007,NUTS,2010,CY00,2,73.924
2008,NUTS,2010,CY00,2,73.914
2009,NUTS,2010,CY00,2,83.389
2010,NUTS,2010,CY00,2,85.016
2011,NUTS,2010,CY00,2,87.24
2012,NUTS,2010,CY00,2,81.449
2013,NUTS,2010,CY00,2,84.295
2014,NUTS,2010,CY00,2,87.439
2015,NUTS,2010,CY00,2,83.936
2016,NUTS,2010,CY00,2,97.81
2017,NUTS,2010,CY00,2,107.972
2018,NUTS,2010,CY00,2,129.093
2019,NUTS,2010,CY00,2,157.718
2020,NUTS,2010,CY00,2,171.999
1995,NUTS,2010,CZ,0,1225.911
1996,NUTS,2010,CZ,0,1297.458
1997,NUTS,2010,CZ,0,1434.538
1998,NUTS,2010,CZ,0,1533.624
1999,NUTS,2010,CZ,0,1539.236
2000,NUTS,2010,CZ,0,1692.934
2001,NUTS,2010,CZ,0,1726.747
2002,NUTS,2010,CZ,0,1753.037
2003,NUTS,2010,CZ,0,1888.464
2004,NUTS,2010,CZ,0,1974.618
2005,NUTS,2010,CZ,0,2144.96
2006,NUTS,2010,CZ,0,2417.193
2007,NUTS,2010,CZ,0,2698.221
2008,NUTS,2010,CZ,0,2637.833
2009,NUTS,2010,CZ,0,2622.991
2010,NUTS,2010,CZ,0,2770.687
2011,NUTS,2010,CZ,0,3282.875
2012,NUTS,2010,CZ,0,3731.33
2013,NUTS,2010,CZ,0,3960.542
2014,NUTS,2010,CZ,0,4220.594
2015,NUTS,2010,CZ,0,4353.893
2016,NUTS,2010,CZ,0,3889.402
2017,NUTS,2010,CZ,0,4331.768
2018,NUTS,2010,CZ,0,4801.2
2019,NUTS,2010,CZ,0,5020.299
2020,NUTS,2010,CZ,0,4884.746
1995,NUTS,2010,CZ0,1,1225.911
1996,NUTS,2010,CZ0,1,1297.458
1997,NUTS,2010,CZ0,1,1434.538
1998,NUTS,2010,CZ0,1,1533.624
1999,NUTS,2010,CZ0,1,1539.236
2000,NUTS,2010,CZ0,1,1692.934
2001,NUTS,2010,CZ0,1,1726.747
2002,NUTS,2010,CZ0,1,1753.037
2003,NUTS,2010,CZ0,1,1888.464
2004,NUTS,2010,CZ0,1,1974.618
2005,NUTS,2010,CZ0,1,2144.96
2006,NUTS,2010,CZ0,1,2417.193
2007,NUTS,2010,CZ0,1,2698.221
2008,NUTS,2010,CZ0,1,2637.833
2009,NUTS,2010,CZ0,1,2622.991
2010,NUTS,2010,CZ0,1,2770.687
2011,NUTS,2010,CZ0,1,3282.875
2012,NUTS,2010,CZ0,1,3731.33
2013,NUTS,2010,CZ0,1,3960.542
2014,NUTS,2010,CZ0,1,4220.594
2015,NUTS,2010,CZ0,1,4353.893
2016,NUTS,2010,CZ0,1,3889.402
2017,NUTS,2010,CZ0,1,4331.768
2018,NUTS,2010,CZ0,1,4801.2
2019,NUTS,2010,CZ0,1,5020.299
2020,NUTS,2010,CZ0,1,4884.746
2001,NUTS,2010,CZ01,2,616.647
2002,NUTS,2010,CZ01,2,604.457
2003,NUTS,2010,CZ01,2,694.19
2004,NUTS,2010,CZ01,2,748.595
2005,NUTS,2010,CZ01,2,895.473
2006,NUTS,2010,CZ01,2,1032.645
2007,NUTS,2010,CZ01,2,1202.276
2008,NUTS,2010,CZ01,2,1135.01
2009,NUTS,2010,CZ01,2,1081.574
2010,NUTS,2010,CZ01,2,1092.218
2011,NUTS,2010,CZ01,2,1200.155
2012,NUTS,2010,CZ01,2,1273.123
2013,NUTS,2010,CZ01,2,1331.048
2014,NUTS,2010,CZ01,2,1460.159
2015,NUTS,2010,CZ01,2,1620.468
2016,NUTS,2010,CZ01,2,1341.564
2017,NUTS,2010,CZ01,2,1535.23
2018,NUTS,2010,CZ01,2,1722.665
2019,NUTS,2010,CZ01,2,1804.195
2020,NUTS,2010,CZ01,2,1872.245
2001,NUTS,2010,CZ02,2,439.687
2002,NUTS,2010,CZ02,2,451.642
2003,NUTS,2010,CZ02,2,407.59
2004,NUTS,2010,CZ02,2,407.366
2005,NUTS,2010,CZ02,2,262.719
2006,NUTS,2010,CZ02,2,301.998
2007,NUTS,2010,CZ02,2,337.9
2008,NUTS,2010,CZ02,2,297.768
2009,NUTS,2010,CZ02,2,293.744
2010,NUTS,2010,CZ02,2,314.722
2011,NUTS,2010,CZ02,2,332.199
2012,NUTS,2010,CZ02,2,344.332
2013,NUTS,2010,CZ02,2,494.389
2014,NUTS,2010,CZ02,2,489.922
2015,NUTS,2010,CZ02,2,490.592
2016,NUTS,2010,CZ02,2,542.576
2017,NUTS,2010,CZ02,2,688.064
2018,NUTS,2010,CZ02,2,763.637
2019,NUTS,2010,CZ02,2,753.819
2020,NUTS,2010,CZ02,2,634.146
2001,NUTS,2010,CZ03,2,88.921
2002,NUTS,2010,CZ03,2,99.478
2003,NUTS,2010,CZ03,2,101.847
2004,NUTS,2010,CZ03,2,111.546
2005,NUTS,2010,CZ03,2,153.382
2006,NUTS,2010,CZ03,2,170.392
2007,NUTS,2010,CZ03,2,170.723
2008,NUTS,2010,CZ03,2,197.474
2009,NUTS,2010,CZ03,2,188.699
2010,NUTS,2010,CZ03,2,230.584
2011,NUTS,2010,CZ03,2,279.067
2012,NUTS,2010,CZ03,2,325.702
2013,NUTS,2010,CZ03,2,339.183
2014,NUTS,2010,CZ03,2,358.347
2015,NUTS,2010,CZ03,2,357.077
2016,NUTS,2010,CZ03,2,305.541
2017,NUTS,2010,CZ03,2,313.519
2018,NUTS,2010,CZ03,2,364.601
2019,NUTS,2010,CZ03,2,398.759
2020,NUTS,2010,CZ03,2,355.864
2001,NUTS,2010,CZ04,2,34.625
2002,NUTS,2010,CZ04,2,31.738
2003,NUTS,2010,CZ04,2,40.774
2004,NUTS,2010,CZ04,2,34.141
2005,NUTS,2010,CZ04,2,37.342
2006,NUTS,2010,CZ04,2,36.725
2007,NUTS,2010,CZ04,2,40.849
2008,NUTS,2010,CZ04,2,45.824
2009,NUTS,2010,CZ04,2,39.813
2010,NUTS,2010,CZ04,2,43.766
2011,NUTS,2010,CZ04,2,50.611
2012,NUTS,2010,CZ04,2,68.49
2013,NUTS,2010,CZ04,2,61.003
2014,NUTS,2010,CZ04,2,67.807
2015,NUTS,2010,CZ04,2,63.8
2016,NUTS,2010,CZ04,2,50.244
2017,NUTS,2010,CZ04,2,53.313
2018,NUTS,2010,CZ04,2,60.747
2019,NUTS,2010,CZ04,2,74.339
2020,NUTS,2010,CZ04,2,71.04
2001,NUTS,2010,CZ05,2,146.627
2002,NUTS,2010,CZ05,2,145.09
2003,NUTS,2010,CZ05,2,167.815
2004,NUTS,2010,CZ05,2,191.905
2005,NUTS,2010,CZ05,2,205.786
2006,NUTS,2010,CZ05,2,241.393
2007,NUTS,2010,CZ05,2,245.849
2008,NUTS,2010,CZ05,2,248.03
2009,NUTS,2010,CZ05,2,247.456
2010,NUTS,2010,CZ05,2,265.018
2011,NUTS,2010,CZ05,2,314.504
2012,NUTS,2010,CZ05,2,377.602
2013,NUTS,2010,CZ05,2,353.222
2014,NUTS,2010,CZ05,2,366.764
2015,NUTS,2010,CZ05,2,351.436
2016,NUTS,2010,CZ05,2,339.531
2017,NUTS,2010,CZ05,2,374.835
2018,NUTS,2010,CZ05,2,424.614
2019,NUTS,2010,CZ05,2,438.102
2020,NUTS,2010,CZ05,2,412.244
2001,NUTS,2010,CZ06,2,205.958
2002,NUTS,2010,CZ06,2,211.649
2003,NUTS,2010,CZ06,2,228.475
2004,NUTS,2010,CZ06,2,252.898
2005,NUTS,2010,CZ06,2,302.073
2006,NUTS,2010,CZ06,2,332.634
2007,NUTS,2010,CZ06,2,376.557
2008,NUTS,2010,CZ06,2,410.815
2009,NUTS,2010,CZ06,2,450.953
2010,NUTS,2010,CZ06,2,484.434
2011,NUTS,2010,CZ06,2,626.315
2012,NUTS,2010,CZ06,2,802.733
2013,NUTS,2010,CZ06,2,882.408
2014,NUTS,2010,CZ06,2,918.147
2015,NUTS,2010,CZ06,2,944.557
2016,NUTS,2010,CZ06,2,795.089
2017,NUTS,2010,CZ06,2,808.47
2018,NUTS,2010,CZ06,2,844.274
2019,NUTS,2010,CZ06,2,918.269
2020,NUTS,2010,CZ06,2,940.988
2001,NUTS,2010,CZ07,2,86.963
2002,NUTS,2010,CZ07,2,125.351
2003,NUTS,2010,CZ07,2,106.278
2004,NUTS,2010,CZ07,2,103.638
2005,NUTS,2010,CZ07,2,165.967
2006,NUTS,2010,CZ07,2,171.725
2007,NUTS,2010,CZ07,2,175.611
2008,NUTS,2010,CZ07,2,162.338
2009,NUTS,2010,CZ07,2,163.748
2010,NUTS,2010,CZ07,2,177.822
2011,NUTS,2010,CZ07,2,222.403
2012,NUTS,2010,CZ07,2,302.946
2013,NUTS,2010,CZ07,2,270.367
2014,NUTS,2010,CZ07,2,303.798
2015,NUTS,2010,CZ07,2,270.885
2016,NUTS,2010,CZ07,2,264.846
2017,NUTS,2010,CZ07,2,322.19
2018,NUTS,2010,CZ07,2,359.092
2019,NUTS,2010,CZ07,2,383.396
2020,NUTS,2010,CZ07,2,340.879
2001,NUTS,2010,CZ08,2,107.318
2002,NUTS,2010,CZ08,2,83.632
2003,NUTS,2010,CZ08,2,141.496
2004,NUTS,2010,CZ08,2,124.528
2005,NUTS,2010,CZ08,2,122.217
2006,NUTS,2010,CZ08,2,129.68
2007,NUTS,2010,CZ08,2,148.457
2008,NUTS,2010,CZ08,2,140.575
2009,NUTS,2010,CZ08,2,157.003
2010,NUTS,2010,CZ08,2,162.123
2011,NUTS,2010,CZ08,2,257.62
2012,NUTS,2010,CZ08,2,236.402
2013,NUTS,2010,CZ08,2,228.924
2014,NUTS,2010,CZ08,2,255.65
2015,NUTS,2010,CZ08,2,255.078
2016,NUTS,2010,CZ08,2,250.011
2017,NUTS,2010,CZ08,2,236.148
2018,NUTS,2010,CZ08,2,261.57
2019,NUTS,2010,CZ08,2,249.421
2020,NUTS,2010,CZ08,2,257.34
2015,NUTS,2010,CZZ,1,0.0
2016,NUTS,2010,CZZ,1,0.0
2017,NUTS,2010,CZZ,1,0.0
2018,NUTS,2010,CZZ,1,0.0
2019,NUTS,2010,CZZ,1,0.0
2020,NUTS,2010,CZZ,1,0.0
2015,NUTS,2010,CZZZ,2,0.0
2016,NUTS,2010,CZZZ,2,0.0
2017,NUTS,2010,CZZZ,2,0.0
2018,NUTS,2010,CZZZ,2,0.0
2019,NUTS,2010,CZZZ,2,0.0
2020,NUTS,2010,CZZZ,2,0.0
1991,NUTS,2010,DE,0,43319.277
1992,NUTS,2010,DE,0,42050.337
1993,NUTS,2010,DE,0,40411.164
1994,NUTS,2010,DE,0,39883.321
1995,NUTS,2010,DE,0,40668.768
1996,NUTS,2010,DE,0,41177.273
1997,NUTS,2010,DE,0,42769.59
1998,NUTS,2010,DE,0,44184.996
1999,NUTS,2010,DE,0,47693.651
2000,NUTS,2010,DE,0,50379.677
2001,NUTS,2010,DE,0,51110.653
2002,NUTS,2010,DE,0,51685.416
2003,NUTS,2010,DE,0,52132.074
2004,NUTS,2010,DE,0,51904.782
2005,NUTS,2010,DE,0,52429.057
2006,NUTS,2010,DE,0,55107.459
2007,NUTS,2010,DE,0,56475.672
2008,NUTS,2010,DE,0,60601.661
2009,NUTS,2010,DE,0,59938.168
2010,NUTS,2010,DE,0,62160.952
2011,NUTS,2010,DE,0,66382.315
2012,NUTS,2010,DE,0,68468.751
2013,NUTS,2010,DE,0,67678.607
2014,NUTS,2010,DE,0,70194.716
2015,NUTS,2010,DE,0,72627.325
2016,NUTS,2010,DE,0,74413.801
2017,NUTS,2010,DE,0,79180.965
2018,NUTS,2010,DE,0,81637.813
2019,NUTS,2010,DE,0,84087.627
2020,NUTS,2010,DE,0,79651.01
1991,NUTS,2010,DE1,1,9262.993
1993,NUTS,2010,DE1,1,9491.689
1995,NUTS,2010,DE1,1,9322.716
1997,NUTS,2010,DE1,1,9988.118
1999,NUTS,2010,DE1,1,10841.453
2003,NUTS,2010,DE1,1,11736.257
2005,NUTS,2010,DE1,1,12832.051
2007,NUTS,2010,DE1,1,14390.453
2009,NUTS,2010,DE1,1,14607.528
2011,NUTS,2010,DE1,1,17092.881
2013,NUTS,2010,DE1,1,17136.398
2015,NUTS,2010,DE1,1,18584.193
2017,NUTS,2010,DE1,1,22186.825
2019,NUTS,2010,DE1,1,23127.538
1995,NUTS,2010,DE11,2,4639.264
1997,NUTS,2010,DE11,2,5029.723
1999,NUTS,2010,DE11,2,5555.804
2003,NUTS,2010,DE11,2,5715.515
2005,NUTS,2010,DE11,2,6469.613
2007,NUTS,2010,DE11,2,7754.932
2009,NUTS,2010,DE11,2,7640.247
2011,NUTS,2010,DE11,2,9072.688
2013,NUTS,2010,DE11,2,9022.984
2015,NUTS,2010,DE11,2,9979.518
2017,NUTS,2010,DE11,2,12661.187
2019,NUTS,2010,DE11,2,12577.498
1995,NUTS,2010,DE12,2,2199.035
1997,NUTS,2010,DE12,2,2414.385
1999,NUTS,2010,DE12,2,2505.878
2003,NUTS,2010,DE12,2,3022.396
2005,NUTS,2010,DE12,2,3097.723
2007,NUTS,2010,DE12,2,3153.136
2009,NUTS,2010,DE12,2,3287.559
2011,NUTS,2010,DE12,2,3699.089
2013,NUTS,2010,DE12,2,3835.88
2015,NUTS,2010,DE12,2,4220.051
2017,NUTS,2010,DE12,2,4710.99
2019,NUTS,2010,DE12,2,5220.246
1995,NUTS,2010,DE13,2,902.848
1997,NUTS,2010,DE13,2,920.367
1999,NUTS,2010,DE13,2,977.206
2003,NUTS,2010,DE13,2,1176.929
2005,NUTS,2010,DE13,2,1350.551
2007,NUTS,2010,DE13,2,1464.513
2009,NUTS,2010,DE13,2,1472.878
2011,NUTS,2010,DE13,2,1683.942
2013,NUTS,2010,DE13,2,1638.776
2015,NUTS,2010,DE13,2,1702.524
2017,NUTS,2010,DE13,2,1839.945
2019,NUTS,2010,DE13,2,1988.481
1995,NUTS,2010,DE14,2,1582.082
1997,NUTS,2010,DE14,2,1623.632
1999,NUTS,2010,DE14,2,1801.578
2003,NUTS,2010,DE14,2,1821.418
2005,NUTS,2010,DE14,2,1914.169
2007,NUTS,2010,DE14,2,2016.955
2009,NUTS,2010,DE14,2,2206.932
2011,NUTS,2010,DE14,2,2637.162
2013,NUTS,2010,DE14,2,2638.674
2015,NUTS,2010,DE14,2,2682.101
2017,NUTS,2010,DE14,2,2974.782
2019,NUTS,2010,DE14,2,3341.314
1991,NUTS,2010,DE2,1,9571.226
1993,NUTS,2010,DE2,1,8123.369
1995,NUTS,2010,DE2,1,8252.136
1997,NUTS,2010,DE2,1,8463.353
1999,NUTS,2010,DE2,1,9491.001
2003,NUTS,2010,DE2,1,10804.246
2005,NUTS,2010,DE2,1,10760.295
2007,NUTS,2010,DE2,1,11197.412
2009,NUTS,2010,DE2,1,11643.86
2011,NUTS,2010,DE2,1,12646.549
2013,NUTS,2010,DE2,1,13515.492
2015,NUTS,2010,DE2,1,14187.184
2017,NUTS,2010,DE2,1,14860.708
2019,NUTS,2010,DE2,1,16575.163
1995,NUTS,2010,DE21,2,5859.106
1997,NUTS,2010,DE21,2,5885.785
1999,NUTS,2010,DE21,2,6441.11
2003,NUTS,2010,DE21,2,7007.332
2005,NUTS,2010,DE21,2,7161.465
2007,NUTS,2010,DE21,2,7146.653
2009,NUTS,2010,DE21,2,7214.427
2011,NUTS,2010,DE21,2,7602.956
2013,NUTS,2010,DE21,2,8320.106
2015,NUTS,2010,DE21,2,8629.417
2017,NUTS,2010,DE21,2,8506.915
2019,NUTS,2010,DE21,2,9616.302
2015,NUTS,2010,DE22,2,449.095
2017,NUTS,2010,DE22,2,502.366
2019,NUTS,2010,DE22,2,609.349
2015,NUTS,2010,DE23,2,690.635
2017,NUTS,2010,DE23,2,902.644
2019,NUTS,2010,DE23,2,1006.908
1995,NUTS,2010,DE24,2,229.462
1997,NUTS,2010,DE24,2,263.194
1999,NUTS,2010,DE24,2,293.815
2003,NUTS,2010,DE24,2,359.746
2005,NUTS,2010,DE24,2,306.539
2007,NUTS,2010,DE24,2,339.095
2009,NUTS,2010,DE24,2,422.742
2011,NUTS,2010,DE24,2,496.836
2013,NUTS,2010,DE24,2,528.407
2015,NUTS,2010,DE24,2,574.445
2017,NUTS,2010,DE24,2,660.754
2019,NUTS,2010,DE24,2,809.837
1995,NUTS,2010,DE25,2,934.436
1997,NUTS,2010,DE25,2,1049.551
1999,NUTS,2010,DE25,2,1221.519
2003,NUTS,2010,DE25,2,1395.089
2005,NUTS,2010,DE25,2,1387.532
2007,NUTS,2010,DE25,2,1406.505
2009,NUTS,2010,DE25,2,1713.708
2011,NUTS,2010,DE25,2,1891.286
2013,NUTS,2010,DE25,2,2068.321
2015,NUTS,2010,DE25,2,2151.41
2017,NUTS,2010,DE25,2,2183.855
2019,NUTS,2010,DE25,2,2342.377
1995,NUTS,2010,DE26,2,447.708
1997,NUTS,2010,DE26,2,477.777
1999,NUTS,2010,DE26,2,525.377
2003,NUTS,2010,DE26,2,656.171
2005,NUTS,2010,DE26,2,700.323
2007,NUTS,2010,DE26,2,729.501
2009,NUTS,2010,DE26,2,719.233
2011,NUTS,2010,DE26,2,882.514
2013,NUTS,2010,DE26,2,898.17
2015,NUTS,2010,DE26,2,824.207
2017,NUTS,2010,DE26,2,1176.565
2019,NUTS,2010,DE26,2,1205.431
1995,NUTS,2010,DE27,2,422.928
1997,NUTS,2010,DE27,2,414.034
2003,NUTS,2010,DE27,2,597.605
2005,NUTS,2010,DE27,2,487.629
2009,NUTS,2010,DE27,2,515.49
2011,NUTS,2010,DE27,2,646.903
2013,NUTS,2010,DE27,2,665.536
2015,NUTS,2010,DE27,2,866.34
2017,NUTS,2010,DE27,2,927.53
2019,NUTS,2010,DE27,2,984.958
1991,NUTS,2010,DE3,1,945.118
1993,NUTS,2010,DE3,1,2570.077
1995,NUTS,2010,DE3,1,2497.739
1997,NUTS,2010,DE3,1,2630.09
1999,NUTS,2010,DE3,1,2763.726
2003,NUTS,2010,DE3,1,2981.015
2005,NUTS,2010,DE3,1,2845.903
2007,NUTS,2010,DE3,1,2625.631
2009,NUTS,2010,DE3,1,2983.475
2011,NUTS,2010,DE3,1,3160.161
2013,NUTS,2010,DE3,1,3402.152
2015,NUTS,2010,DE3,1,3596.463
2017,NUTS,2010,DE3,1,3772.0
2019,NUTS,2010,DE3,1,3990.611
1991,NUTS,2010,DE30,2,945.118
1993,NUTS,2010,DE30,2,2570.077
1995,NUTS,2010,DE30,2,2497.739
1997,NUTS,2010,DE30,2,2630.09
1999,NUTS,2010,DE30,2,2763.726
2003,NUTS,2010,DE30,2,2981.015
2005,NUTS,2010,DE30,2,2845.903
2007,NUTS,2010,DE30,2,2625.631
2009,NUTS,2010,DE30,2,2983.475
2011,NUTS,2010,DE30,2,3160.161
2013,NUTS,2010,DE30,2,3402.152
2015,NUTS,2010,DE30,2,3596.463
2017,NUTS,2010,DE30,2,3772.0
2019,NUTS,2010,DE30,2,3990.611
1991,NUTS,2010,DE4,1,117.044
1993,NUTS,2010,DE4,1,413.942
1995,NUTS,2010,DE4,1,506.25
1997,NUTS,2010,DE4,1,578.951
1999,NUTS,2010,DE4,1,662.593
2003,NUTS,2010,DE4,1,522.756
2005,NUTS,2010,DE4,1,534.844
2007,NUTS,2010,DE4,1,595.167
2009,NUTS,2010,DE4,1,665.677
2011,NUTS,2010,DE4,1,834.978
2013,NUTS,2010,DE4,1,791.966
2015,NUTS,2010,DE4,1,891.005
2017,NUTS,2010,DE4,1,948.365
2019,NUTS,2010,DE4,1,1036.049
1991,NUTS,2010,DE40,2,117.044
1993,NUTS,2010,DE40,2,413.942
1995,NUTS,2010,DE40,2,506.251
1997,NUTS,2010,DE40,2,578.951
1999,NUTS,2010,DE40,2,662.593
2003,NUTS,2010,DE40,2,522.755
2005,NUTS,2010,DE40,2,534.825
2007,NUTS,2010,DE40,2,595.167
2009,NUTS,2010,DE40,2,665.677
2011,NUTS,2010,DE40,2,834.978
2013,NUTS,2010,DE40,2,791.966
2015,NUTS,2010,DE40,2,891.005
2017,NUTS,2010,DE40,2,948.365
2019,NUTS,2010,DE40,2,1036.049
1991,NUTS,2010,DE5,1,613.651
1993,NUTS,2010,DE5,1,516.083
1995,NUTS,2010,DE5,1,579.625
1997,NUTS,2010,DE5,1,418.962
1999,NUTS,2010,DE5,1,442.647
2003,NUTS,2010,DE5,1,607.519
2005,NUTS,2010,DE5,1,502.998
2007,NUTS,2010,DE5,1,537.407
2009,NUTS,2010,DE5,1,589.225
2011,NUTS,2010,DE5,1,659.088
2013,NUTS,2010,DE5,1,671.582
2015,NUTS,2010,DE5,1,708.077
2017,NUTS,2010,DE5,1,721.697
2019,NUTS,2010,DE5,1,767.994
1991,NUTS,2010,DE50,2,613.651
1993,NUTS,2010,DE50,2,516.083
1995,NUTS,2010,DE50,2,579.625
1997,NUTS,2010,DE50,2,418.962
1999,NUTS,2010,DE50,2,442.647
2003,NUTS,2010,DE50,2,607.519
2005,NUTS,2010,DE50,2,502.998
2007,NUTS,2010,DE50,2,537.407
2009,NUTS,2010,DE50,2,589.225
2011,NUTS,2010,DE50,2,659.088
2013,NUTS,2010,DE50,2,671.582
2015,NUTS,2010,DE50,2,708.077
2017,NUTS,2010,DE50,2,721.697
2019,NUTS,2010,DE50,2,767.994
1991,NUTS,2010,DE6,1,1039.626
1993,NUTS,2010,DE6,1,1087.059
1995,NUTS,2010,DE6,1,1232.272
1997,NUTS,2010,DE6,1,1298.776
1999,NUTS,2010,DE6,1,1246.216
2003,NUTS,2010,DE6,1,1366.353
2005,NUTS,2010,DE6,1,1455.409
2007,NUTS,2010,DE6,1,1527.259
2009,NUTS,2010,DE6,1,1721.942
2011,NUTS,2010,DE6,1,1840.32
2013,NUTS,2010,DE6,1,1955.435
2015,NUTS,2010,DE6,1,1978.227
2017,NUTS,2010,DE6,1,1985.073
2019,NUTS,2010,DE6,1,2059.266
1991,NUTS,2010,DE60,2,1039.626
1993,NUTS,2010,DE60,2,1087.059
1995,NUTS,2010,DE60,2,1232.272
1997,NUTS,2010,DE60,2,1298.776
1999,NUTS,2010,DE60,2,1246.216
2003,NUTS,2010,DE60,2,1366.353
2005,NUTS,2010,DE60,2,1455.409
2007,NUTS,2010,DE60,2,1527.259
2009,NUTS,2010,DE60,2,1721.942
2011,NUTS,2010,DE60,2,1840.32
2013,NUTS,2010,DE60,2,1963.923
2015,NUTS,2010,DE60,2,1978.227
2017,NUTS,2010,DE60,2,1985.073
2019,NUTS,2010,DE60,2,2059.266
1991,NUTS,2010,DE7,1,3970.999
1993,NUTS,2010,DE7,1,3665.045
1995,NUTS,2010,DE7,1,3641.541
1997,NUTS,2010,DE7,1,3738.419
1999,NUTS,2010,DE7,1,4429.639
2003,NUTS,2010,DE7,1,4866.204
2005,NUTS,2010,DE7,1,4889.487
2007,NUTS,2010,DE7,1,5205.138
2009,NUTS,2010,DE7,1,5815.652
2011,NUTS,2010,DE7,1,5995.05
2013,NUTS,2010,DE7,1,5819.929
2015,NUTS,2010,DE7,1,6050.103
2017,NUTS,2010,DE7,1,6501.667
2019,NUTS,2010,DE7,1,6967.244
1995,NUTS,2010,DE71,2,3045.439
1997,NUTS,2010,DE71,2,3141.481
1999,NUTS,2010,DE71,2,3831.188
2003,NUTS,2010,DE71,2,4146.821
2005,NUTS,2010,DE71,2,4087.919
2007,NUTS,2010,DE71,2,4291.699
2009,NUTS,2010,DE71,2,4803.911
2011,NUTS,2010,DE71,2,4874.273
2013,NUTS,2010,DE71,2,4592.237
2015,NUTS,2010,DE71,2,4836.792
2017,NUTS,2010,DE71,2,5218.447
2019,NUTS,2010,DE71,2,5620.158
1995,NUTS,2010,DE72,2,407.466
1997,NUTS,2010,DE72,2,392.801
1999,NUTS,2010,DE72,2,388.721
2003,NUTS,2010,DE72,2,459.198
2005,NUTS,2010,DE72,2,471.894
2007,NUTS,2010,DE72,2,539.334
2009,NUTS,2010,DE72,2,553.745
2011,NUTS,2010,DE72,2,563.759
2013,NUTS,2010,DE72,2,625.01
2015,NUTS,2010,DE72,2,678.518
2017,NUTS,2010,DE72,2,716.677
2019,NUTS,2010,DE72,2,637.848
1995,NUTS,2010,DE73,2,189.138
1997,NUTS,2010,DE73,2,204.127
1999,NUTS,2010,DE73,2,209.73
2003,NUTS,2010,DE73,2,260.185
2005,NUTS,2010,DE73,2,330.678
2007,NUTS,2010,DE73,2,374.105
2009,NUTS,2010,DE73,2,457.997
2011,NUTS,2010,DE73,2,557.108
2013,NUTS,2010,DE73,2,602.683
2015,NUTS,2010,DE73,2,533.976
2017,NUTS,2010,DE73,2,566.544
2019,NUTS,2010,DE73,2,709.23
1991,NUTS,2010,DE8,1,48.576
1993,NUTS,2010,DE8,1,216.763
1995,NUTS,2010,DE8,1,251.859
1997,NUTS,2010,DE8,1,266.724
1999,NUTS,2010,DE8,1,289.983
2003,NUTS,2010,DE8,1,387.246
2005,NUTS,2010,DE8,1,419.822
2007,NUTS,2010,DE8,1,423.321
