year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_pc_pop_hrste
2011,NUTS,2010,DK01,2,35.4
2012,NUTS,2010,DK01,2,35.8
2013,NUTS,2010,DK01,2,35.8
2014,NUTS,2010,DK01,2,37.2
2015,NUTS,2010,DK01,2,38.5
2016,NUTS,2010,DK01,2,39.2
2017,NUTS,2010,DK01,2,38.8
2018,NUTS,2010,DK01,2,40.3
2019,NUTS,2010,DK01,2,41.8
2020,NUTS,2010,DK01,2,43.1
2007,NUTS,2010,DK02,2,21.0
2008,NUTS,2010,DK02,2,21.3
2009,NUTS,2010,DK02,2,21.4
2010,NUTS,2010,DK02,2,21.2
2011,NUTS,2010,DK02,2,21.2
2012,NUTS,2010,DK02,2,21.2
2013,NUTS,2010,DK02,2,22.5
2014,NUTS,2010,DK02,2,23.1
2015,NUTS,2010,DK02,2,22.7
2016,NUTS,2010,DK02,2,23.0
2017,NUTS,2010,DK02,2,24.6
2018,NUTS,2010,DK02,2,24.1
2019,NUTS,2010,DK02,2,23.7
2020,NUTS,2010,DK02,2,24.9
2007,NUTS,2010,DK03,2,19.7
2008,NUTS,2010,DK03,2,20.2
2009,NUTS,2010,DK03,2,20.9
2010,NUTS,2010,DK03,2,21.8
2011,NUTS,2010,DK03,2,21.7
2012,NUTS,2010,DK03,2,22.2
2013,NUTS,2010,DK03,2,22.1
2014,NUTS,2010,DK03,2,23.4
2015,NUTS,2010,DK03,2,23.8
2016,NUTS,2010,DK03,2,23.8
2017,NUTS,2010,DK03,2,25.7
2018,NUTS,2010,DK03,2,25.8
2019,NUTS,2010,DK03,2,26.2
2020,NUTS,2010,DK03,2,26.9
2007,NUTS,2010,DK04,2,22.6
2008,NUTS,2010,DK04,2,23.7
2009,NUTS,2010,DK04,2,24.6
2010,NUTS,2010,DK04,2,24.9
2011,NUTS,2010,DK04,2,23.3
2012,NUTS,2010,DK04,2,24.2
2013,NUTS,2010,DK04,2,25.4
2014,NUTS,2010,DK04,2,25.5
2015,NUTS,2010,DK04,2,26.7
2016,NUTS,2010,DK04,2,27.4
2017,NUTS,2010,DK04,2,27.8
2018,NUTS,2010,DK04,2,29.3
2019,NUTS,2010,DK04,2,31.0
2020,NUTS,2010,DK04,2,30.6
2007,NUTS,2010,DK05,2,18.4
2008,NUTS,2010,DK05,2,20.6
2009,NUTS,2010,DK05,2,23.7
2010,NUTS,2010,DK05,2,22.2
2011,NUTS,2010,DK05,2,21.4
2012,NUTS,2010,DK05,2,21.6
2013,NUTS,2010,DK05,2,21.0
2014,NUTS,2010,DK05,2,21.0
2015,NUTS,2010,DK05,2,23.3
2016,NUTS,2010,DK05,2,24.3
2017,NUTS,2010,DK05,2,24.0
2018,NUTS,2010,DK05,2,25.4
2019,NUTS,2010,DK05,2,25.1
2020,NUTS,2010,DK05,2,25.3
2000,NUTS,2010,EA19,2,15.9
2001,NUTS,2010,EA19,2,16.1
2002,NUTS,2010,EA19,2,16.4
2003,NUTS,2010,EA19,2,17.1
2004,NUTS,2010,EA19,2,17.9
2005,NUTS,2010,EA19,2,18.7
2006,NUTS,2010,EA19,2,19.0
2007,NUTS,2010,EA19,2,19.6
2008,NUTS,2010,EA19,2,20.3
2009,NUTS,2010,EA19,2,21.0
2010,NUTS,2010,EA19,2,21.6
2011,NUTS,2010,EA19,2,22.2
2012,NUTS,2010,EA19,2,22.9
2013,NUTS,2010,EA19,2,23.6
2014,NUTS,2010,EA19,2,24.1
2015,NUTS,2010,EA19,2,24.7
2016,NUTS,2010,EA19,2,25.2
2017,NUTS,2010,EA19,2,25.8
2018,NUTS,2010,EA19,2,26.6
2019,NUTS,2010,EA19,2,27.3
2020,NUTS,2010,EA19,2,28.4
1999,NUTS,2010,EE,0,23.4
2000,NUTS,2010,EE,0,22.7
2001,NUTS,2010,EE,0,23.8
2002,NUTS,2010,EE,0,23.1
2003,NUTS,2010,EE,0,24.2
2004,NUTS,2010,EE,0,26.0
2005,NUTS,2010,EE,0,27.5
2006,NUTS,2010,EE,0,27.5
2007,NUTS,2010,EE,0,27.4
2008,NUTS,2010,EE,0,28.3
2009,NUTS,2010,EE,0,29.8
2010,NUTS,2010,EE,0,29.7
2011,NUTS,2010,EE,0,31.0
2012,NUTS,2010,EE,0,31.7
2013,NUTS,2010,EE,0,32.0
2014,NUTS,2010,EE,0,32.9
2015,NUTS,2010,EE,0,32.2
2016,NUTS,2010,EE,0,32.9
2017,NUTS,2010,EE,0,33.5
2018,NUTS,2010,EE,0,34.1
2019,NUTS,2010,EE,0,34.7
2020,NUTS,2010,EE,0,34.9
1999,NUTS,2010,EE0,1,23.4
2000,NUTS,2010,EE0,1,22.7
2001,NUTS,2010,EE0,1,23.8
2002,NUTS,2010,EE0,1,23.1
2003,NUTS,2010,EE0,1,24.2
2004,NUTS,2010,EE0,1,26.0
2005,NUTS,2010,EE0,1,27.5
2006,NUTS,2010,EE0,1,27.5
2007,NUTS,2010,EE0,1,27.4
2008,NUTS,2010,EE0,1,28.3
2009,NUTS,2010,EE0,1,29.8
2010,NUTS,2010,EE0,1,29.7
2011,NUTS,2010,EE0,1,31.0
2012,NUTS,2010,EE0,1,31.7
2013,NUTS,2010,EE0,1,32.0
2014,NUTS,2010,EE0,1,32.9
2015,NUTS,2010,EE0,1,32.2
2016,NUTS,2010,EE0,1,32.9
2017,NUTS,2010,EE0,1,33.5
2018,NUTS,2010,EE0,1,34.1
2019,NUTS,2010,EE0,1,34.7
2020,NUTS,2010,EE0,1,34.9
1999,NUTS,2010,EE00,2,23.4
2000,NUTS,2010,EE00,2,22.7
2001,NUTS,2010,EE00,2,23.8
2002,NUTS,2010,EE00,2,23.1
2003,NUTS,2010,EE00,2,24.2
2004,NUTS,2010,EE00,2,26.0
2005,NUTS,2010,EE00,2,27.5
2006,NUTS,2010,EE00,2,27.5
2007,NUTS,2010,EE00,2,27.4
2008,NUTS,2010,EE00,2,28.3
2009,NUTS,2010,EE00,2,29.8
2010,NUTS,2010,EE00,2,29.7
2011,NUTS,2010,EE00,2,31.0
2012,NUTS,2010,EE00,2,31.7
2013,NUTS,2010,EE00,2,32.0
2014,NUTS,2010,EE00,2,32.9
2015,NUTS,2010,EE00,2,32.2
2016,NUTS,2010,EE00,2,32.9
2017,NUTS,2010,EE00,2,33.5
2018,NUTS,2010,EE00,2,34.1
2019,NUTS,2010,EE00,2,34.7
2020,NUTS,2010,EE00,2,34.9
1999,NUTS,2010,EL,0,12.7
2000,NUTS,2010,EL,0,12.7
2001,NUTS,2010,EL,0,13.1
2002,NUTS,2010,EL,0,13.8
2003,NUTS,2010,EL,0,14.3
2004,NUTS,2010,EL,0,16.1
2005,NUTS,2010,EL,0,16.1
2006,NUTS,2010,EL,0,17.1
2007,NUTS,2010,EL,0,17.6
2008,NUTS,2010,EL,0,18.2
2009,NUTS,2010,EL,0,18.4
2010,NUTS,2010,EL,0,19.3
2011,NUTS,2010,EL,0,20.5
2012,NUTS,2010,EL,0,21.1
2013,NUTS,2010,EL,0,22.2
2014,NUTS,2010,EL,0,23.0
2015,NUTS,2010,EL,0,23.7
2016,NUTS,2010,EL,0,24.7
2017,NUTS,2010,EL,0,25.4
2018,NUTS,2010,EL,0,25.8
2019,NUTS,2010,EL,0,25.9
2020,NUTS,2010,EL,0,26.8
1999,NUTS,2010,EL3,1,16.6
2000,NUTS,2010,EL3,1,17.0
2001,NUTS,2010,EL3,1,17.1
2002,NUTS,2010,EL3,1,18.3
2003,NUTS,2010,EL3,1,19.1
2004,NUTS,2010,EL3,1,21.2
2005,NUTS,2010,EL3,1,20.3
2006,NUTS,2010,EL3,1,21.5
2007,NUTS,2010,EL3,1,22.1
2008,NUTS,2010,EL3,1,23.2
2009,NUTS,2010,EL3,1,23.4
2010,NUTS,2010,EL3,1,24.8
2011,NUTS,2010,EL3,1,26.3
2012,NUTS,2010,EL3,1,27.6
2013,NUTS,2010,EL3,1,29.2
2014,NUTS,2010,EL3,1,30.7
2015,NUTS,2010,EL3,1,30.9
2016,NUTS,2010,EL3,1,31.6
2017,NUTS,2010,EL3,1,32.0
2018,NUTS,2010,EL3,1,32.5
2019,NUTS,2010,EL3,1,33.2
2020,NUTS,2010,EL3,1,34.4
1999,NUTS,2010,EL30,2,16.6
2000,NUTS,2010,EL30,2,17.0
2001,NUTS,2010,EL30,2,17.1
2002,NUTS,2010,EL30,2,18.3
2003,NUTS,2010,EL30,2,19.1
2004,NUTS,2010,EL30,2,21.2
2005,NUTS,2010,EL30,2,20.3
2006,NUTS,2010,EL30,2,21.5
2007,NUTS,2010,EL30,2,22.1
2008,NUTS,2010,EL30,2,23.2
2009,NUTS,2010,EL30,2,23.4
2010,NUTS,2010,EL30,2,24.8
2011,NUTS,2010,EL30,2,26.3
2012,NUTS,2010,EL30,2,27.6
2013,NUTS,2010,EL30,2,29.2
2014,NUTS,2010,EL30,2,30.7
2015,NUTS,2010,EL30,2,30.9
2016,NUTS,2010,EL30,2,31.6
2017,NUTS,2010,EL30,2,32.0
2018,NUTS,2010,EL30,2,32.5
2019,NUTS,2010,EL30,2,33.2
2020,NUTS,2010,EL30,2,34.4
1999,NUTS,2010,EL4,1,8.9
2000,NUTS,2010,EL4,1,9.3
2001,NUTS,2010,EL4,1,9.2
2002,NUTS,2010,EL4,1,10.9
2003,NUTS,2010,EL4,1,10.7
2004,NUTS,2010,EL4,1,13.3
2005,NUTS,2010,EL4,1,13.2
2006,NUTS,2010,EL4,1,14.0
2007,NUTS,2010,EL4,1,14.2
2008,NUTS,2010,EL4,1,14.3
2009,NUTS,2010,EL4,1,13.9
2010,NUTS,2010,EL4,1,13.6
2011,NUTS,2010,EL4,1,14.9
2012,NUTS,2010,EL4,1,15.6
2013,NUTS,2010,EL4,1,17.4
2014,NUTS,2010,EL4,1,17.3
2015,NUTS,2010,EL4,1,18.2
2016,NUTS,2010,EL4,1,19.7
2017,NUTS,2010,EL4,1,20.4
2018,NUTS,2010,EL4,1,20.1
2019,NUTS,2010,EL4,1,20.7
2020,NUTS,2010,EL4,1,22.0
1999,NUTS,2010,EL41,2,7.7
2000,NUTS,2010,EL41,2,8.4
2001,NUTS,2010,EL41,2,7.8
2002,NUTS,2010,EL41,2,9.1
2003,NUTS,2010,EL41,2,9.9
2004,NUTS,2010,EL41,2,13.3
2005,NUTS,2010,EL41,2,12.4
2006,NUTS,2010,EL41,2,13.8
2007,NUTS,2010,EL41,2,13.2
2008,NUTS,2010,EL41,2,14.0
2009,NUTS,2010,EL41,2,14.3
2010,NUTS,2010,EL41,2,13.2
2011,NUTS,2010,EL41,2,14.1
2012,NUTS,2010,EL41,2,16.1
2013,NUTS,2010,EL41,2,22.4
2014,NUTS,2010,EL41,2,20.3
2015,NUTS,2010,EL41,2,18.3
2016,NUTS,2010,EL41,2,21.0
2017,NUTS,2010,EL41,2,19.8
2018,NUTS,2010,EL41,2,20.8
2019,NUTS,2010,EL41,2,22.7
2020,NUTS,2010,EL41,2,23.2
1999,NUTS,2010,EL42,2,7.7
2000,NUTS,2010,EL42,2,7.9
2001,NUTS,2010,EL42,2,8.1
2002,NUTS,2010,EL42,2,8.1
2003,NUTS,2010,EL42,2,8.2
2004,NUTS,2010,EL42,2,9.8
2005,NUTS,2010,EL42,2,9.8
2006,NUTS,2010,EL42,2,10.3
2007,NUTS,2010,EL42,2,10.3
2008,NUTS,2010,EL42,2,9.8
2009,NUTS,2010,EL42,2,9.8
2010,NUTS,2010,EL42,2,10.4
2011,NUTS,2010,EL42,2,12.7
2012,NUTS,2010,EL42,2,13.5
2013,NUTS,2010,EL42,2,14.5
2014,NUTS,2010,EL42,2,15.0
2015,NUTS,2010,EL42,2,15.8
2016,NUTS,2010,EL42,2,14.5
2017,NUTS,2010,EL42,2,16.9
2018,NUTS,2010,EL42,2,17.2
2019,NUTS,2010,EL42,2,18.2
2020,NUTS,2010,EL42,2,18.6
1999,NUTS,2010,EL43,2,10.0
2000,NUTS,2010,EL43,2,10.4
2001,NUTS,2010,EL43,2,10.3
2002,NUTS,2010,EL43,2,13.0
2003,NUTS,2010,EL43,2,12.2
2004,NUTS,2010,EL43,2,15.1
2005,NUTS,2010,EL43,2,15.2
2006,NUTS,2010,EL43,2,16.0
2007,NUTS,2010,EL43,2,16.5
2008,NUTS,2010,EL43,2,16.9
2009,NUTS,2010,EL43,2,15.9
2010,NUTS,2010,EL43,2,15.4
2011,NUTS,2010,EL43,2,16.3
2012,NUTS,2010,EL43,2,16.6
2013,NUTS,2010,EL43,2,17.3
2014,NUTS,2010,EL43,2,17.6
2015,NUTS,2010,EL43,2,19.5
2016,NUTS,2010,EL43,2,22.2
2017,NUTS,2010,EL43,2,22.4
2018,NUTS,2010,EL43,2,21.5
2019,NUTS,2010,EL43,2,21.4
2020,NUTS,2010,EL43,2,23.4
1999,NUTS,2010,EL5,1,12.1
2000,NUTS,2010,EL5,1,11.5
2001,NUTS,2010,EL5,1,12.4
2002,NUTS,2010,EL5,1,12.8
2003,NUTS,2010,EL5,1,13.1
2004,NUTS,2010,EL5,1,14.2
2005,NUTS,2010,EL5,1,15.0
2006,NUTS,2010,EL5,1,15.6
2007,NUTS,2010,EL5,1,16.1
2008,NUTS,2010,EL5,1,16.5
2009,NUTS,2010,EL5,1,17.0
2010,NUTS,2010,EL5,1,17.9
2011,NUTS,2010,EL5,1,18.8
2012,NUTS,2010,EL5,1,19.2
2013,NUTS,2010,EL5,1,19.6
2014,NUTS,2010,EL5,1,20.1
2015,NUTS,2010,EL5,1,21.4
2016,NUTS,2010,EL5,1,23.1
2017,NUTS,2010,EL5,1,23.5
2018,NUTS,2010,EL5,1,24.0
2019,NUTS,2010,EL5,1,23.7
2020,NUTS,2010,EL5,1,24.0
1999,NUTS,2010,EL51,2,10.1
2000,NUTS,2010,EL51,2,9.3
2001,NUTS,2010,EL51,2,9.4
2002,NUTS,2010,EL51,2,9.6
2003,NUTS,2010,EL51,2,10.0
2004,NUTS,2010,EL51,2,10.9
2005,NUTS,2010,EL51,2,11.7
2006,NUTS,2010,EL51,2,11.8
2007,NUTS,2010,EL51,2,13.2
2008,NUTS,2010,EL51,2,13.8
2009,NUTS,2010,EL51,2,14.6
2010,NUTS,2010,EL51,2,14.1
2011,NUTS,2010,EL51,2,14.3
2012,NUTS,2010,EL51,2,14.7
2013,NUTS,2010,EL51,2,14.9
2014,NUTS,2010,EL51,2,16.0
2015,NUTS,2010,EL51,2,17.8
2016,NUTS,2010,EL51,2,19.5
2017,NUTS,2010,EL51,2,19.7
2018,NUTS,2010,EL51,2,19.8
2019,NUTS,2010,EL51,2,19.1
2020,NUTS,2010,EL51,2,19.6
1999,NUTS,2010,EL52,2,13.1
2000,NUTS,2010,EL52,2,12.9
2001,NUTS,2010,EL52,2,13.9
2002,NUTS,2010,EL52,2,14.3
2003,NUTS,2010,EL52,2,14.3
2004,NUTS,2010,EL52,2,15.8
2005,NUTS,2010,EL52,2,16.4
2006,NUTS,2010,EL52,2,17.2
2007,NUTS,2010,EL52,2,17.6
2008,NUTS,2010,EL52,2,18.1
2009,NUTS,2010,EL52,2,18.7
2010,NUTS,2010,EL52,2,20.0
2011,NUTS,2010,EL52,2,21.0
2012,NUTS,2010,EL52,2,21.5
2013,NUTS,2010,EL52,2,21.7
2014,NUTS,2010,EL52,2,22.0
2015,NUTS,2010,EL52,2,23.4
2016,NUTS,2010,EL52,2,25.2
2017,NUTS,2010,EL52,2,25.2
2018,NUTS,2010,EL52,2,25.5
2019,NUTS,2010,EL52,2,25.4
2020,NUTS,2010,EL52,2,25.8
1999,NUTS,2010,EL53,2,10.2
2000,NUTS,2010,EL53,2,8.6
2001,NUTS,2010,EL53,2,10.2
2002,NUTS,2010,EL53,2,9.9
2003,NUTS,2010,EL53,2,10.3
2004,NUTS,2010,EL53,2,10.7
2005,NUTS,2010,EL53,2,12.9
2006,NUTS,2010,EL53,2,13.0
2007,NUTS,2010,EL53,2,12.9
2008,NUTS,2010,EL53,2,13.2
2009,NUTS,2010,EL53,2,12.8
2010,NUTS,2010,EL53,2,14.0
2011,NUTS,2010,EL53,2,14.8
2012,NUTS,2010,EL53,2,14.1
2013,NUTS,2010,EL53,2,15.6
2014,NUTS,2010,EL53,2,17.2
2015,NUTS,2010,EL53,2,17.1
2016,NUTS,2010,EL53,2,18.0
2017,NUTS,2010,EL53,2,20.0
2018,NUTS,2010,EL53,2,20.2
2019,NUTS,2010,EL53,2,20.9
2020,NUTS,2010,EL53,2,20.6
1999,NUTS,2010,EL54,2,11.5
2000,NUTS,2010,EL54,2,10.3
2001,NUTS,2010,EL54,2,11.4
2002,NUTS,2010,EL54,2,12.3
2003,NUTS,2010,EL54,2,13.8
2004,NUTS,2010,EL54,2,14.2
2005,NUTS,2010,EL54,2,14.2
2006,NUTS,2010,EL54,2,15.2
2007,NUTS,2010,EL54,2,15.1
2008,NUTS,2010,EL54,2,15.4
2009,NUTS,2010,EL54,2,15.1
2010,NUTS,2010,EL54,2,16.0
2011,NUTS,2010,EL54,2,17.5
2012,NUTS,2010,EL54,2,18.2
2013,NUTS,2010,EL54,2,19.7
2014,NUTS,2010,EL54,2,19.2
2015,NUTS,2010,EL54,2,20.3
2016,NUTS,2010,EL54,2,22.1
2017,NUTS,2010,EL54,2,23.5
2018,NUTS,2010,EL54,2,26.3
2019,NUTS,2010,EL54,2,24.6
2020,NUTS,2010,EL54,2,24.7
1999,NUTS,2010,EL6,1,9.2
2000,NUTS,2010,EL6,1,9.2
2001,NUTS,2010,EL6,1,9.5
2002,NUTS,2010,EL6,1,9.2
2003,NUTS,2010,EL6,1,9.9
2004,NUTS,2010,EL6,1,11.6
2005,NUTS,2010,EL6,1,12.2
2006,NUTS,2010,EL6,1,13.4
2007,NUTS,2010,EL6,1,13.7
2008,NUTS,2010,EL6,1,14.1
2009,NUTS,2010,EL6,1,14.3
2010,NUTS,2010,EL6,1,15.1
2011,NUTS,2010,EL6,1,16.1
2012,NUTS,2010,EL6,1,15.7
2013,NUTS,2010,EL6,1,16.9
2014,NUTS,2010,EL6,1,17.3
2015,NUTS,2010,EL6,1,18.0
2016,NUTS,2010,EL6,1,18.5
2017,NUTS,2010,EL6,1,20.0
2018,NUTS,2010,EL6,1,20.6
2019,NUTS,2010,EL6,1,20.2
2020,NUTS,2010,EL6,1,21.0
1999,NUTS,2010,EL61,2,11.4
2000,NUTS,2010,EL61,2,10.3
2001,NUTS,2010,EL61,2,11.6
2002,NUTS,2010,EL61,2,11.2
2003,NUTS,2010,EL61,2,12.2
2004,NUTS,2010,EL61,2,13.0
2005,NUTS,2010,EL61,2,14.2
2006,NUTS,2010,EL61,2,16.3
2007,NUTS,2010,EL61,2,16.6
2008,NUTS,2010,EL61,2,17.7
2009,NUTS,2010,EL61,2,18.6
2010,NUTS,2010,EL61,2,18.6
2011,NUTS,2010,EL61,2,18.9
2012,NUTS,2010,EL61,2,18.7
2013,NUTS,2010,EL61,2,19.6
2014,NUTS,2010,EL61,2,20.4
2015,NUTS,2010,EL61,2,20.8
2016,NUTS,2010,EL61,2,20.4
2017,NUTS,2010,EL61,2,23.3
2018,NUTS,2010,EL61,2,25.7
2019,NUTS,2010,EL61,2,25.1
2020,NUTS,2010,EL61,2,24.8
1999,NUTS,2010,EL62,2,8.5
2000,NUTS,2010,EL62,2,9.9
2001,NUTS,2010,EL62,2,8.7
2002,NUTS,2010,EL62,2,7.9
2003,NUTS,2010,EL62,2,8.1
2004,NUTS,2010,EL62,2,8.9
2005,NUTS,2010,EL62,2,9.3
2006,NUTS,2010,EL62,2,10.2
2007,NUTS,2010,EL62,2,10.0
2008,NUTS,2010,EL62,2,10.4
2009,NUTS,2010,EL62,2,10.5
2010,NUTS,2010,EL62,2,12.5
2011,NUTS,2010,EL62,2,13.9
2012,NUTS,2010,EL62,2,11.7
2013,NUTS,2010,EL62,2,14.2
2014,NUTS,2010,EL62,2,15.4
2015,NUTS,2010,EL62,2,16.4
2016,NUTS,2010,EL62,2,18.3
2017,NUTS,2010,EL62,2,17.8
2018,NUTS,2010,EL62,2,19.5
2019,NUTS,2010,EL62,2,20.6
2020,NUTS,2010,EL62,2,18.9
1999,NUTS,2010,EL63,2,9.4
2000,NUTS,2010,EL63,2,9.1
2001,NUTS,2010,EL63,2,8.9
2002,NUTS,2010,EL63,2,8.6
2003,NUTS,2010,EL63,2,10.2
2004,NUTS,2010,EL63,2,12.2
2005,NUTS,2010,EL63,2,12.4
2006,NUTS,2010,EL63,2,13.9
2007,NUTS,2010,EL63,2,14.8
2008,NUTS,2010,EL63,2,13.8
2009,NUTS,2010,EL63,2,13.8
2010,NUTS,2010,EL63,2,15.4
2011,NUTS,2010,EL63,2,16.3
2012,NUTS,2010,EL63,2,16.0
2013,NUTS,2010,EL63,2,17.2
2014,NUTS,2010,EL63,2,17.7
2015,NUTS,2010,EL63,2,18.0
2016,NUTS,2010,EL63,2,18.1
2017,NUTS,2010,EL63,2,18.8
2018,NUTS,2010,EL63,2,17.1
2019,NUTS,2010,EL63,2,16.0
2020,NUTS,2010,EL63,2,19.3
1999,NUTS,2010,EL64,2,6.9
2000,NUTS,2010,EL64,2,8.0
2001,NUTS,2010,EL64,2,7.5
2002,NUTS,2010,EL64,2,6.5
2003,NUTS,2010,EL64,2,7.9
2004,NUTS,2010,EL64,2,9.4
2005,NUTS,2010,EL64,2,10.6
2006,NUTS,2010,EL64,2,11.0
2007,NUTS,2010,EL64,2,10.8
2008,NUTS,2010,EL64,2,11.5
2009,NUTS,2010,EL64,2,12.2
2010,NUTS,2010,EL64,2,12.8
2011,NUTS,2010,EL64,2,14.1
2012,NUTS,2010,EL64,2,14.0
2013,NUTS,2010,EL64,2,14.9
2014,NUTS,2010,EL64,2,14.5
2015,NUTS,2010,EL64,2,15.3
2016,NUTS,2010,EL64,2,17.0
2017,NUTS,2010,EL64,2,18.7
2018,NUTS,2010,EL64,2,19.2
2019,NUTS,2010,EL64,2,19.0
2020,NUTS,2010,EL64,2,20.4
1999,NUTS,2010,EL65,2,8.5
2000,NUTS,2010,EL65,2,8.8
2001,NUTS,2010,EL65,2,9.9
2002,NUTS,2010,EL65,2,10.3
2003,NUTS,2010,EL65,2,9.1
2004,NUTS,2010,EL65,2,12.0
2005,NUTS,2010,EL65,2,12.0
2006,NUTS,2010,EL65,2,12.3
2007,NUTS,2010,EL65,2,12.8
2008,NUTS,2010,EL65,2,13.7
2009,NUTS,2010,EL65,2,12.3
2010,NUTS,2010,EL65,2,13.1
2011,NUTS,2010,EL65,2,14.7
2012,NUTS,2010,EL65,2,14.7
2013,NUTS,2010,EL65,2,16.0
2014,NUTS,2010,EL65,2,16.3
2015,NUTS,2010,EL65,2,17.6
2016,NUTS,2010,EL65,2,17.9
2017,NUTS,2010,EL65,2,19.3
2018,NUTS,2010,EL65,2,20.0
2019,NUTS,2010,EL65,2,20.0
2020,NUTS,2010,EL65,2,19.8
1999,NUTS,2010,ES,0,17.5
2000,NUTS,2010,ES,0,18.7
2001,NUTS,2010,ES,0,19.5
2002,NUTS,2010,ES,0,20.6
2003,NUTS,2010,ES,0,21.0
2004,NUTS,2010,ES,0,22.0
2005,NUTS,2010,ES,0,23.6
2006,NUTS,2010,ES,0,24.0
2007,NUTS,2010,ES,0,24.6
2008,NUTS,2010,ES,0,24.8
2009,NUTS,2010,ES,0,25.2
2010,NUTS,2010,ES,0,26.2
2011,NUTS,2010,ES,0,27.1
2012,NUTS,2010,ES,0,27.6
2013,NUTS,2010,ES,0,28.5
2014,NUTS,2010,ES,0,29.2
2015,NUTS,2010,ES,0,29.5
2016,NUTS,2010,ES,0,30.1
2017,NUTS,2010,ES,0,30.5
2018,NUTS,2010,ES,0,31.2
2019,NUTS,2010,ES,0,32.4
2020,NUTS,2010,ES,0,33.3
1999,NUTS,2010,ES1,1,15.6
2000,NUTS,2010,ES1,1,16.2
2001,NUTS,2010,ES1,1,17.0
2002,NUTS,2010,ES1,1,18.3
2003,NUTS,2010,ES1,1,19.6
2004,NUTS,2010,ES1,1,20.3
2005,NUTS,2010,ES1,1,23.5
2006,NUTS,2010,ES1,1,23.8
2007,NUTS,2010,ES1,1,24.5
2008,NUTS,2010,ES1,1,25.4
2009,NUTS,2010,ES1,1,25.8
2010,NUTS,2010,ES1,1,26.4
2011,NUTS,2010,ES1,1,27.4
2012,NUTS,2010,ES1,1,27.9
2013,NUTS,2010,ES1,1,28.7
2014,NUTS,2010,ES1,1,29.5
2015,NUTS,2010,ES1,1,30.5
2016,NUTS,2010,ES1,1,31.3
2017,NUTS,2010,ES1,1,31.8
2018,NUTS,2010,ES1,1,32.1
2019,NUTS,2010,ES1,1,32.9
2020,NUTS,2010,ES1,1,34.5
1999,NUTS,2010,ES11,2,14.3
2000,NUTS,2010,ES11,2,14.9
2001,NUTS,2010,ES11,2,16.5
2002,NUTS,2010,ES11,2,17.3
2003,NUTS,2010,ES11,2,19.0
2004,NUTS,2010,ES11,2,19.6
2005,NUTS,2010,ES11,2,22.4
2006,NUTS,2010,ES11,2,23.2
2007,NUTS,2010,ES11,2,23.8
2008,NUTS,2010,ES11,2,24.4
2009,NUTS,2010,ES11,2,24.6
2010,NUTS,2010,ES11,2,25.0
2011,NUTS,2010,ES11,2,25.8
2012,NUTS,2010,ES11,2,26.1
2013,NUTS,2010,ES11,2,26.6
2014,NUTS,2010,ES11,2,27.8
2015,NUTS,2010,ES11,2,29.0
2016,NUTS,2010,ES11,2,29.7
2017,NUTS,2010,ES11,2,30.1
2018,NUTS,2010,ES11,2,30.2
2019,NUTS,2010,ES11,2,31.3
2020,NUTS,2010,ES11,2,33.2
1999,NUTS,2010,ES12,2,17.7
2000,NUTS,2010,ES12,2,17.8
2001,NUTS,2010,ES12,2,16.8
2002,NUTS,2010,ES12,2,19.4
2003,NUTS,2010,ES12,2,20.0
2004,NUTS,2010,ES12,2,20.8
2005,NUTS,2010,ES12,2,25.3
2006,NUTS,2010,ES12,2,24.2
2007,NUTS,2010,ES12,2,24.8
2008,NUTS,2010,ES12,2,26.4
2009,NUTS,2010,ES12,2,27.4
2010,NUTS,2010,ES12,2,27.9
2011,NUTS,2010,ES12,2,30.2
2012,NUTS,2010,ES12,2,30.7
2013,NUTS,2010,ES12,2,32.1
2014,NUTS,2010,ES12,2,32.7
2015,NUTS,2010,ES12,2,33.4
2016,NUTS,2010,ES12,2,34.2
2017,NUTS,2010,ES12,2,35.0
2018,NUTS,2010,ES12,2,35.5
2019,NUTS,2010,ES12,2,35.9
2020,NUTS,2010,ES12,2,37.0
1999,NUTS,2010,ES13,2,17.5
2000,NUTS,2010,ES13,2,19.3
2001,NUTS,2010,ES13,2,19.8
2002,NUTS,2010,ES13,2,21.2
2003,NUTS,2010,ES13,2,22.2
2004,NUTS,2010,ES13,2,23.1
2005,NUTS,2010,ES13,2,25.6
2006,NUTS,2010,ES13,2,26.0
2007,NUTS,2010,ES13,2,27.2
2008,NUTS,2010,ES13,2,28.3
2009,NUTS,2010,ES13,2,28.6
2010,NUTS,2010,ES13,2,30.4
2011,NUTS,2010,ES13,2,30.4
2012,NUTS,2010,ES13,2,31.0
2013,NUTS,2010,ES13,2,32.0
2014,NUTS,2010,ES13,2,32.0
2015,NUTS,2010,ES13,2,32.5
2016,NUTS,2010,ES13,2,33.4
2017,NUTS,2010,ES13,2,34.1
2018,NUTS,2010,ES13,2,34.4
2019,NUTS,2010,ES13,2,35.0
2020,NUTS,2010,ES13,2,35.9
1999,NUTS,2010,ES2,1,22.1
2000,NUTS,2010,ES2,1,24.4
2001,NUTS,2010,ES2,1,25.5
2002,NUTS,2010,ES2,1,25.9
2003,NUTS,2010,ES2,1,27.5
2004,NUTS,2010,ES2,1,28.6
2005,NUTS,2010,ES2,1,30.8
2006,NUTS,2010,ES2,1,31.7
