year,region_type,region_year_spec,region_id,region_level,pat_ep_rtot_nr
2005,NUTS,2010,CH025,3,13.29
2006,NUTS,2010,CH025,3,27.95
2007,NUTS,2010,CH025,3,17.35
2008,NUTS,2010,CH025,3,20.74
2009,NUTS,2010,CH025,3,17.68
2010,NUTS,2010,CH025,3,23.92
2011,NUTS,2010,CH025,3,15.43
2012,NUTS,2010,CH025,3,23.03
1977,NUTS,2010,CH03,2,91.4
1978,NUTS,2010,CH03,2,212.34
1979,NUTS,2010,CH03,2,296.85
1980,NUTS,2010,CH03,2,346.55
1981,NUTS,2010,CH03,2,318.32
1982,NUTS,2010,CH03,2,349.68
1983,NUTS,2010,CH03,2,354.36
1984,NUTS,2010,CH03,2,379.95
1985,NUTS,2010,CH03,2,342.55
1986,NUTS,2010,CH03,2,368.64
1987,NUTS,2010,CH03,2,413.24
1988,NUTS,2010,CH03,2,371.55
1989,NUTS,2010,CH03,2,400.1
1990,NUTS,2010,CH03,2,345.19
1991,NUTS,2010,CH03,2,332.52
1992,NUTS,2010,CH03,2,351.43
1993,NUTS,2010,CH03,2,351.19
1994,NUTS,2010,CH03,2,394.01
1995,NUTS,2010,CH03,2,379.55
1996,NUTS,2010,CH03,2,403.73
1997,NUTS,2010,CH03,2,422.4
1998,NUTS,2010,CH03,2,457.22
1999,NUTS,2010,CH03,2,507.33
2000,NUTS,2010,CH03,2,547.01
2001,NUTS,2010,CH03,2,617.0
2002,NUTS,2010,CH03,2,561.27
2003,NUTS,2010,CH03,2,565.26
2004,NUTS,2010,CH03,2,651.61
2005,NUTS,2010,CH03,2,629.07
2006,NUTS,2010,CH03,2,654.03
2007,NUTS,2010,CH03,2,636.11
2008,NUTS,2010,CH03,2,623.12
2009,NUTS,2010,CH03,2,644.69
2010,NUTS,2010,CH03,2,666.45
2011,NUTS,2010,CH03,2,681.79
2012,NUTS,2010,CH03,2,598.78
1977,NUTS,2010,CH031,3,26.28
1978,NUTS,2010,CH031,3,56.07
1979,NUTS,2010,CH031,3,72.94
1980,NUTS,2010,CH031,3,81.4
1981,NUTS,2010,CH031,3,80.32
1982,NUTS,2010,CH031,3,80.9
1983,NUTS,2010,CH031,3,62.43
1984,NUTS,2010,CH031,3,69.51
1985,NUTS,2010,CH031,3,65.42
1986,NUTS,2010,CH031,3,68.6
1987,NUTS,2010,CH031,3,71.59
1988,NUTS,2010,CH031,3,67.03
1989,NUTS,2010,CH031,3,65.48
1990,NUTS,2010,CH031,3,55.69
1991,NUTS,2010,CH031,3,53.14
1992,NUTS,2010,CH031,3,59.3
1993,NUTS,2010,CH031,3,51.95
1994,NUTS,2010,CH031,3,58.09
1995,NUTS,2010,CH031,3,58.67
1996,NUTS,2010,CH031,3,58.18
1997,NUTS,2010,CH031,3,43.24
1998,NUTS,2010,CH031,3,49.64
1999,NUTS,2010,CH031,3,70.53
2000,NUTS,2010,CH031,3,79.18
2001,NUTS,2010,CH031,3,117.41
2002,NUTS,2010,CH031,3,106.18
2003,NUTS,2010,CH031,3,118.07
2004,NUTS,2010,CH031,3,136.52
2005,NUTS,2010,CH031,3,143.07
2006,NUTS,2010,CH031,3,148.64
2007,NUTS,2010,CH031,3,120.76
2008,NUTS,2010,CH031,3,122.44
2009,NUTS,2010,CH031,3,138.37
2010,NUTS,2010,CH031,3,142.28
2011,NUTS,2010,CH031,3,161.08
2012,NUTS,2010,CH031,3,128.27
1977,NUTS,2010,CH032,3,50.15
1978,NUTS,2010,CH032,3,110.07
1979,NUTS,2010,CH032,3,129.89
1980,NUTS,2010,CH032,3,154.2
1981,NUTS,2010,CH032,3,120.88
1982,NUTS,2010,CH032,3,142.78
1983,NUTS,2010,CH032,3,135.44
1984,NUTS,2010,CH032,3,160.75
1985,NUTS,2010,CH032,3,133.07
1986,NUTS,2010,CH032,3,129.02
1987,NUTS,2010,CH032,3,161.64
1988,NUTS,2010,CH032,3,127.91
1989,NUTS,2010,CH032,3,137.61
1990,NUTS,2010,CH032,3,107.02
1991,NUTS,2010,CH032,3,103.5
1992,NUTS,2010,CH032,3,107.18
1993,NUTS,2010,CH032,3,90.66
1994,NUTS,2010,CH032,3,116.88
1995,NUTS,2010,CH032,3,97.77
1996,NUTS,2010,CH032,3,118.08
1997,NUTS,2010,CH032,3,120.98
1998,NUTS,2010,CH032,3,112.02
1999,NUTS,2010,CH032,3,135.16
2000,NUTS,2010,CH032,3,142.45
2001,NUTS,2010,CH032,3,142.35
2002,NUTS,2010,CH032,3,126.02
2003,NUTS,2010,CH032,3,171.72
2004,NUTS,2010,CH032,3,162.36
2005,NUTS,2010,CH032,3,185.99
2006,NUTS,2010,CH032,3,199.53
2007,NUTS,2010,CH032,3,151.68
2008,NUTS,2010,CH032,3,141.93
2009,NUTS,2010,CH032,3,118.5
2010,NUTS,2010,CH032,3,122.13
2011,NUTS,2010,CH032,3,133.74
2012,NUTS,2010,CH032,3,92.45
1977,NUTS,2010,CH033,3,14.97
1978,NUTS,2010,CH033,3,46.2
1979,NUTS,2010,CH033,3,94.02
1980,NUTS,2010,CH033,3,110.95
1981,NUTS,2010,CH033,3,117.12
1982,NUTS,2010,CH033,3,126.0
1983,NUTS,2010,CH033,3,156.49
1984,NUTS,2010,CH033,3,149.69
1985,NUTS,2010,CH033,3,144.07
1986,NUTS,2010,CH033,3,171.02
1987,NUTS,2010,CH033,3,180.01
1988,NUTS,2010,CH033,3,176.6
1989,NUTS,2010,CH033,3,197.01
1990,NUTS,2010,CH033,3,182.49
1991,NUTS,2010,CH033,3,175.88
1992,NUTS,2010,CH033,3,184.96
1993,NUTS,2010,CH033,3,208.58
1994,NUTS,2010,CH033,3,219.04
1995,NUTS,2010,CH033,3,223.11
1996,NUTS,2010,CH033,3,227.46
1997,NUTS,2010,CH033,3,258.18
1998,NUTS,2010,CH033,3,295.56
1999,NUTS,2010,CH033,3,301.64
2000,NUTS,2010,CH033,3,325.37
2001,NUTS,2010,CH033,3,357.24
2002,NUTS,2010,CH033,3,329.07
2003,NUTS,2010,CH033,3,275.47
2004,NUTS,2010,CH033,3,352.74
2005,NUTS,2010,CH033,3,300.02
2006,NUTS,2010,CH033,3,305.87
2007,NUTS,2010,CH033,3,363.67
2008,NUTS,2010,CH033,3,358.75
2009,NUTS,2010,CH033,3,387.82
2010,NUTS,2010,CH033,3,402.04
2011,NUTS,2010,CH033,3,386.96
2012,NUTS,2010,CH033,3,378.05
1977,NUTS,2010,CH04,2,37.17
1978,NUTS,2010,CH04,2,127.0
1979,NUTS,2010,CH04,2,208.05
1980,NUTS,2010,CH04,2,224.48
1981,NUTS,2010,CH04,2,260.29
1982,NUTS,2010,CH04,2,292.46
1983,NUTS,2010,CH04,2,357.34
1984,NUTS,2010,CH04,2,346.69
1985,NUTS,2010,CH04,2,380.28
1986,NUTS,2010,CH04,2,343.51
1987,NUTS,2010,CH04,2,378.83
1988,NUTS,2010,CH04,2,442.03
1989,NUTS,2010,CH04,2,434.89
1990,NUTS,2010,CH04,2,398.51
1991,NUTS,2010,CH04,2,418.38
1992,NUTS,2010,CH04,2,420.25
1993,NUTS,2010,CH04,2,387.13
1994,NUTS,2010,CH04,2,367.36
1995,NUTS,2010,CH04,2,369.23
1996,NUTS,2010,CH04,2,411.38
1997,NUTS,2010,CH04,2,457.7
1998,NUTS,2010,CH04,2,582.55
1999,NUTS,2010,CH04,2,523.91
2000,NUTS,2010,CH04,2,618.19
2001,NUTS,2010,CH04,2,568.5
2002,NUTS,2010,CH04,2,535.91
2003,NUTS,2010,CH04,2,587.74
2004,NUTS,2010,CH04,2,643.97
2005,NUTS,2010,CH04,2,741.51
2006,NUTS,2010,CH04,2,665.38
2007,NUTS,2010,CH04,2,687.55
2008,NUTS,2010,CH04,2,665.03
2009,NUTS,2010,CH04,2,623.28
2010,NUTS,2010,CH04,2,620.36
2011,NUTS,2010,CH04,2,640.64
2012,NUTS,2010,CH04,2,536.23
1977,NUTS,2010,CH040,3,37.17
1978,NUTS,2010,CH040,3,127.0
1979,NUTS,2010,CH040,3,208.05
1980,NUTS,2010,CH040,3,224.48
1981,NUTS,2010,CH040,3,260.29
1982,NUTS,2010,CH040,3,292.46
1983,NUTS,2010,CH040,3,357.34
1984,NUTS,2010,CH040,3,346.69
1985,NUTS,2010,CH040,3,380.28
1986,NUTS,2010,CH040,3,343.51
1987,NUTS,2010,CH040,3,378.83
1988,NUTS,2010,CH040,3,442.03
1989,NUTS,2010,CH040,3,434.89
1990,NUTS,2010,CH040,3,398.51
1991,NUTS,2010,CH040,3,418.38
1992,NUTS,2010,CH040,3,420.25
1993,NUTS,2010,CH040,3,387.13
1994,NUTS,2010,CH040,3,367.36
1995,NUTS,2010,CH040,3,369.23
1996,NUTS,2010,CH040,3,411.38
1997,NUTS,2010,CH040,3,457.7
1998,NUTS,2010,CH040,3,582.55
1999,NUTS,2010,CH040,3,523.91
2000,NUTS,2010,CH040,3,618.19
2001,NUTS,2010,CH040,3,568.5
2002,NUTS,2010,CH040,3,535.91
2003,NUTS,2010,CH040,3,587.74
2004,NUTS,2010,CH040,3,643.97
2005,NUTS,2010,CH040,3,741.51
2006,NUTS,2010,CH040,3,665.38
2007,NUTS,2010,CH040,3,687.55
2008,NUTS,2010,CH040,3,665.03
2009,NUTS,2010,CH040,3,623.28
2010,NUTS,2010,CH040,3,620.36
2011,NUTS,2010,CH040,3,640.64
2012,NUTS,2010,CH040,3,536.23
1977,NUTS,2010,CH05,2,11.17
1978,NUTS,2010,CH05,2,35.0
1979,NUTS,2010,CH05,2,61.92
1980,NUTS,2010,CH05,2,89.78
1981,NUTS,2010,CH05,2,97.06
1982,NUTS,2010,CH05,2,121.45
1983,NUTS,2010,CH05,2,127.2
1984,NUTS,2010,CH05,2,153.0
1985,NUTS,2010,CH05,2,150.75
1986,NUTS,2010,CH05,2,147.62
1987,NUTS,2010,CH05,2,217.09
1988,NUTS,2010,CH05,2,184.84
1989,NUTS,2010,CH05,2,250.54
1990,NUTS,2010,CH05,2,219.51
1991,NUTS,2010,CH05,2,208.29
1992,NUTS,2010,CH05,2,218.32
1993,NUTS,2010,CH05,2,214.21
1994,NUTS,2010,CH05,2,201.48
1995,NUTS,2010,CH05,2,216.91
1996,NUTS,2010,CH05,2,249.19
1997,NUTS,2010,CH05,2,307.99
1998,NUTS,2010,CH05,2,348.69
1999,NUTS,2010,CH05,2,323.37
2000,NUTS,2010,CH05,2,325.62
2001,NUTS,2010,CH05,2,362.98
2002,NUTS,2010,CH05,2,324.88
2003,NUTS,2010,CH05,2,337.46
2004,NUTS,2010,CH05,2,327.58
2005,NUTS,2010,CH05,2,421.78
2006,NUTS,2010,CH05,2,394.32
2007,NUTS,2010,CH05,2,417.08
2008,NUTS,2010,CH05,2,388.33
2009,NUTS,2010,CH05,2,359.21
2010,NUTS,2010,CH05,2,447.35
2011,NUTS,2010,CH05,2,422.3
2012,NUTS,2010,CH05,2,336.67
1977,NUTS,2010,CH051,3,1.0
1978,NUTS,2010,CH051,3,3.0
1979,NUTS,2010,CH051,3,2.0
1980,NUTS,2010,CH051,3,1.0
1981,NUTS,2010,CH051,3,0.67
1982,NUTS,2010,CH051,3,2.33
1983,NUTS,2010,CH051,3,1.0
1984,NUTS,2010,CH051,3,4.0
1985,NUTS,2010,CH051,3,3.95
1986,NUTS,2010,CH051,3,5.0
1987,NUTS,2010,CH051,3,2.5
1988,NUTS,2010,CH051,3,1.17
1989,NUTS,2010,CH051,3,1.5
1990,NUTS,2010,CH051,3,3.5
1991,NUTS,2010,CH051,3,5.07
1992,NUTS,2010,CH051,3,4.0
1993,NUTS,2010,CH051,3,6.28
1994,NUTS,2010,CH051,3,2.5
1995,NUTS,2010,CH051,3,2.83
1996,NUTS,2010,CH051,3,4.0
1997,NUTS,2010,CH051,3,4.67
1998,NUTS,2010,CH051,3,17.83
1999,NUTS,2010,CH051,3,7.33
2000,NUTS,2010,CH051,3,12.62
2001,NUTS,2010,CH051,3,5.87
2002,NUTS,2010,CH051,3,8.67
2003,NUTS,2010,CH051,3,6.33
2004,NUTS,2010,CH051,3,4.92
2005,NUTS,2010,CH051,3,12.03
2006,NUTS,2010,CH051,3,10.77
2007,NUTS,2010,CH051,3,16.98
2008,NUTS,2010,CH051,3,16.45
2009,NUTS,2010,CH051,3,11.83
2010,NUTS,2010,CH051,3,8.5
2011,NUTS,2010,CH051,3,4.45
2012,NUTS,2010,CH051,3,9.45
1977,NUTS,2010,CH052,3,6.5
1978,NUTS,2010,CH052,3,10.5
1979,NUTS,2010,CH052,3,20.58
1980,NUTS,2010,CH052,3,25.53
1981,NUTS,2010,CH052,3,24.39
1982,NUTS,2010,CH052,3,24.64
1983,NUTS,2010,CH052,3,20.28
1984,NUTS,2010,CH052,3,19.58
1985,NUTS,2010,CH052,3,20.08
1986,NUTS,2010,CH052,3,27.77
1987,NUTS,2010,CH052,3,44.42
1988,NUTS,2010,CH052,3,26.11
1989,NUTS,2010,CH052,3,29.62
1990,NUTS,2010,CH052,3,21.08
1991,NUTS,2010,CH052,3,30.28
1992,NUTS,2010,CH052,3,19.37
1993,NUTS,2010,CH052,3,28.02
1994,NUTS,2010,CH052,3,23.7
1995,NUTS,2010,CH052,3,27.42
1996,NUTS,2010,CH052,3,17.7
1997,NUTS,2010,CH052,3,47.05
1998,NUTS,2010,CH052,3,41.68
1999,NUTS,2010,CH052,3,51.48
2000,NUTS,2010,CH052,3,42.82
2001,NUTS,2010,CH052,3,44.92
2002,NUTS,2010,CH052,3,49.77
2003,NUTS,2010,CH052,3,39.4
2004,NUTS,2010,CH052,3,39.08
2005,NUTS,2010,CH052,3,74.93
2006,NUTS,2010,CH052,3,50.13
2007,NUTS,2010,CH052,3,38.77
2008,NUTS,2010,CH052,3,36.03
2009,NUTS,2010,CH052,3,39.89
2010,NUTS,2010,CH052,3,39.82
2011,NUTS,2010,CH052,3,45.28
2012,NUTS,2010,CH052,3,24.59
1978,NUTS,2010,CH053,3,4.0
1979,NUTS,2010,CH053,3,1.5
1980,NUTS,2010,CH053,3,2.25
1981,NUTS,2010,CH053,3,6.0
1982,NUTS,2010,CH053,3,2.95
1983,NUTS,2010,CH053,3,8.0
1984,NUTS,2010,CH053,3,12.5
1985,NUTS,2010,CH053,3,14.83
1986,NUTS,2010,CH053,3,5.2
1987,NUTS,2010,CH053,3,8.5
1988,NUTS,2010,CH053,3,5.08
1989,NUTS,2010,CH053,3,11.0
1990,NUTS,2010,CH053,3,8.6
1991,NUTS,2010,CH053,3,9.08
1992,NUTS,2010,CH053,3,11.0
1993,NUTS,2010,CH053,3,9.7
1994,NUTS,2010,CH053,3,8.37
1995,NUTS,2010,CH053,3,8.75
1996,NUTS,2010,CH053,3,5.87
1997,NUTS,2010,CH053,3,16.58
1998,NUTS,2010,CH053,3,17.58
1999,NUTS,2010,CH053,3,15.42
2000,NUTS,2010,CH053,3,11.27
2001,NUTS,2010,CH053,3,16.23
2002,NUTS,2010,CH053,3,16.78
2003,NUTS,2010,CH053,3,15.33
2004,NUTS,2010,CH053,3,14.75
2005,NUTS,2010,CH053,3,15.82
2006,NUTS,2010,CH053,3,23.43
2007,NUTS,2010,CH053,3,19.71
2008,NUTS,2010,CH053,3,17.28
2009,NUTS,2010,CH053,3,13.14
2010,NUTS,2010,CH053,3,19.84
2011,NUTS,2010,CH053,3,18.54
2012,NUTS,2010,CH053,3,12.98
1986,NUTS,2010,CH054,3,1.5
1988,NUTS,2010,CH054,3,2.67
1989,NUTS,2010,CH054,3,1.0
1990,NUTS,2010,CH054,3,4.0
1991,NUTS,2010,CH054,3,3.33
1992,NUTS,2010,CH054,3,1.75
1993,NUTS,2010,CH054,3,4.67
1994,NUTS,2010,CH054,3,4.0
1995,NUTS,2010,CH054,3,0.7
1996,NUTS,2010,CH054,3,1.0
1997,NUTS,2010,CH054,3,3.0
1998,NUTS,2010,CH054,3,6.17
1999,NUTS,2010,CH054,3,2.83
2000,NUTS,2010,CH054,3,1.0
2001,NUTS,2010,CH054,3,3.5
2002,NUTS,2010,CH054,3,4.0
2003,NUTS,2010,CH054,3,2.5
2004,NUTS,2010,CH054,3,1.25
2005,NUTS,2010,CH054,3,5.0
2006,NUTS,2010,CH054,3,5.92
2007,NUTS,2010,CH054,3,10.51
2008,NUTS,2010,CH054,3,12.0
2009,NUTS,2010,CH054,3,3.22
2010,NUTS,2010,CH054,3,4.58
2011,NUTS,2010,CH054,3,5.0
2012,NUTS,2010,CH054,3,4.5
1977,NUTS,2010,CH055,3,1.33
1978,NUTS,2010,CH055,3,12.0
1979,NUTS,2010,CH055,3,27.75
1980,NUTS,2010,CH055,3,40.25
1981,NUTS,2010,CH055,3,48.33
1982,NUTS,2010,CH055,3,58.92
1983,NUTS,2010,CH055,3,60.0
1984,NUTS,2010,CH055,3,66.42
1985,NUTS,2010,CH055,3,67.6
1986,NUTS,2010,CH055,3,63.78
1987,NUTS,2010,CH055,3,89.33
1988,NUTS,2010,CH055,3,74.1
1989,NUTS,2010,CH055,3,118.42
1990,NUTS,2010,CH055,3,104.94
1991,NUTS,2010,CH055,3,93.38
1992,NUTS,2010,CH055,3,104.72
1993,NUTS,2010,CH055,3,90.89
1994,NUTS,2010,CH055,3,94.86
1995,NUTS,2010,CH055,3,107.07
1996,NUTS,2010,CH055,3,118.69
1997,NUTS,2010,CH055,3,132.91
1998,NUTS,2010,CH055,3,137.32
1999,NUTS,2010,CH055,3,142.0
2000,NUTS,2010,CH055,3,161.66
2001,NUTS,2010,CH055,3,167.64
2002,NUTS,2010,CH055,3,151.2
2003,NUTS,2010,CH055,3,177.4
2004,NUTS,2010,CH055,3,174.82
2005,NUTS,2010,CH055,3,195.69
2006,NUTS,2010,CH055,3,164.65
2007,NUTS,2010,CH055,3,197.77
2008,NUTS,2010,CH055,3,170.49
2009,NUTS,2010,CH055,3,169.98
2010,NUTS,2010,CH055,3,214.6
2011,NUTS,2010,CH055,3,205.54
2012,NUTS,2010,CH055,3,163.84
1977,NUTS,2010,CH056,3,2.0
1978,NUTS,2010,CH056,3,1.0
1979,NUTS,2010,CH056,3,0.5
1980,NUTS,2010,CH056,3,4.25
1981,NUTS,2010,CH056,3,1.25
1982,NUTS,2010,CH056,3,5.17
1983,NUTS,2010,CH056,3,10.33
1984,NUTS,2010,CH056,3,18.17
1985,NUTS,2010,CH056,3,20.53
1986,NUTS,2010,CH056,3,13.42
1987,NUTS,2010,CH056,3,24.17
1988,NUTS,2010,CH056,3,15.08
1989,NUTS,2010,CH056,3,34.25
1990,NUTS,2010,CH056,3,29.17
1991,NUTS,2010,CH056,3,22.28
1992,NUTS,2010,CH056,3,18.08
1993,NUTS,2010,CH056,3,27.82
1994,NUTS,2010,CH056,3,31.25
1995,NUTS,2010,CH056,3,25.75
1996,NUTS,2010,CH056,3,40.42
1997,NUTS,2010,CH056,3,29.41
1998,NUTS,2010,CH056,3,50.94
1999,NUTS,2010,CH056,3,35.75
2000,NUTS,2010,CH056,3,30.52
2001,NUTS,2010,CH056,3,40.28
2002,NUTS,2010,CH056,3,36.88
2003,NUTS,2010,CH056,3,31.46
2004,NUTS,2010,CH056,3,25.03
2005,NUTS,2010,CH056,3,35.42
2006,NUTS,2010,CH056,3,45.51
2007,NUTS,2010,CH056,3,54.8
2008,NUTS,2010,CH056,3,57.72
2009,NUTS,2010,CH056,3,42.18
2010,NUTS,2010,CH056,3,70.37
2011,NUTS,2010,CH056,3,60.91
2012,NUTS,2010,CH056,3,58.61
1977,NUTS,2010,CH057,3,0.33
1978,NUTS,2010,CH057,3,4.5
1979,NUTS,2010,CH057,3,9.58
1980,NUTS,2010,CH057,3,16.5
1981,NUTS,2010,CH057,3,16.42
1982,NUTS,2010,CH057,3,27.44
1983,NUTS,2010,CH057,3,27.58
1984,NUTS,2010,CH057,3,32.33
1985,NUTS,2010,CH057,3,23.75
1986,NUTS,2010,CH057,3,30.95
1987,NUTS,2010,CH057,3,48.18
1988,NUTS,2010,CH057,3,60.63
1989,NUTS,2010,CH057,3,54.75
1990,NUTS,2010,CH057,3,48.22
1991,NUTS,2010,CH057,3,44.87
1992,NUTS,2010,CH057,3,59.41
1993,NUTS,2010,CH057,3,46.83
1994,NUTS,2010,CH057,3,36.8
1995,NUTS,2010,CH057,3,44.38
1996,NUTS,2010,CH057,3,61.52
1997,NUTS,2010,CH057,3,74.37
1998,NUTS,2010,CH057,3,77.17
1999,NUTS,2010,CH057,3,68.55
2000,NUTS,2010,CH057,3,65.74
2001,NUTS,2010,CH057,3,84.53
2002,NUTS,2010,CH057,3,57.58
2003,NUTS,2010,CH057,3,65.03
2004,NUTS,2010,CH057,3,67.73
2005,NUTS,2010,CH057,3,82.89
2006,NUTS,2010,CH057,3,93.91
2007,NUTS,2010,CH057,3,78.53
2008,NUTS,2010,CH057,3,78.35
2009,NUTS,2010,CH057,3,78.95
2010,NUTS,2010,CH057,3,89.64
2011,NUTS,2010,CH057,3,82.58
2012,NUTS,2010,CH057,3,62.69
1977,NUTS,2010,CH06,2,3.33
1978,NUTS,2010,CH06,2,15.17
1979,NUTS,2010,CH06,2,36.1
1980,NUTS,2010,CH06,2,43.75
1981,NUTS,2010,CH06,2,56.12
1982,NUTS,2010,CH06,2,54.14
1983,NUTS,2010,CH06,2,60.27
1984,NUTS,2010,CH06,2,90.5
1985,NUTS,2010,CH06,2,106.95
1986,NUTS,2010,CH06,2,100.22
1987,NUTS,2010,CH06,2,128.83
1988,NUTS,2010,CH06,2,138.5
1989,NUTS,2010,CH06,2,118.17
1990,NUTS,2010,CH06,2,129.79
1991,NUTS,2010,CH06,2,99.6
1992,NUTS,2010,CH06,2,176.17
1993,NUTS,2010,CH06,2,153.47
1994,NUTS,2010,CH06,2,176.64
1995,NUTS,2010,CH06,2,138.09
1996,NUTS,2010,CH06,2,158.07
1997,NUTS,2010,CH06,2,163.23
1998,NUTS,2010,CH06,2,195.24
1999,NUTS,2010,CH06,2,228.28
2000,NUTS,2010,CH06,2,243.12
2001,NUTS,2010,CH06,2,252.64
2002,NUTS,2010,CH06,2,241.47
2003,NUTS,2010,CH06,2,278.7
2004,NUTS,2010,CH06,2,248.94
2005,NUTS,2010,CH06,2,268.4
2006,NUTS,2010,CH06,2,314.8
2007,NUTS,2010,CH06,2,301.39
2008,NUTS,2010,CH06,2,329.8
2009,NUTS,2010,CH06,2,322.36
2010,NUTS,2010,CH06,2,283.74
2011,NUTS,2010,CH06,2,293.67
2012,NUTS,2010,CH06,2,206.9
1977,NUTS,2010,CH061,3,0.33
1978,NUTS,2010,CH061,3,5.83
1979,NUTS,2010,CH061,3,18.4
1980,NUTS,2010,CH061,3,20.83
1981,NUTS,2010,CH061,3,20.37
1982,NUTS,2010,CH061,3,17.67
1983,NUTS,2010,CH061,3,22.1
1984,NUTS,2010,CH061,3,23.83
1985,NUTS,2010,CH061,3,33.45
1986,NUTS,2010,CH061,3,30.27
1987,NUTS,2010,CH061,3,44.08
1988,NUTS,2010,CH061,3,47.33
1989,NUTS,2010,CH061,3,38.5
1990,NUTS,2010,CH061,3,50.82
1991,NUTS,2010,CH061,3,37.85
1992,NUTS,2010,CH061,3,62.25
1993,NUTS,2010,CH061,3,40.65
1994,NUTS,2010,CH061,3,51.45
1995,NUTS,2010,CH061,3,49.13
1996,NUTS,2010,CH061,3,56.18
1997,NUTS,2010,CH061,3,56.95
1998,NUTS,2010,CH061,3,74.44
1999,NUTS,2010,CH061,3,85.63
2000,NUTS,2010,CH061,3,91.46
2001,NUTS,2010,CH061,3,100.78
2002,NUTS,2010,CH061,3,84.05
2003,NUTS,2010,CH061,3,103.65
2004,NUTS,2010,CH061,3,90.35
2005,NUTS,2010,CH061,3,100.58
2006,NUTS,2010,CH061,3,124.32
2007,NUTS,2010,CH061,3,121.94
2008,NUTS,2010,CH061,3,116.61
2009,NUTS,2010,CH061,3,106.69
2010,NUTS,2010,CH061,3,120.11
2011,NUTS,2010,CH061,3,113.28
2012,NUTS,2010,CH061,3,85.95
1983,NUTS,2010,CH062,3,1.0
1984,NUTS,2010,CH062,3,4.0
1985,NUTS,2010,CH062,3,0.33
1986,NUTS,2010,CH062,3,3.17
1987,NUTS,2010,CH062,3,2.08
1988,NUTS,2010,CH062,3,2.0
1989,NUTS,2010,CH062,3,4.0
1990,NUTS,2010,CH062,3,2.0
1991,NUTS,2010,CH062,3,0.67
1992,NUTS,2010,CH062,3,5.0
1993,NUTS,2010,CH062,3,12.33
1994,NUTS,2010,CH062,3,3.5
1995,NUTS,2010,CH062,3,4.5
1996,NUTS,2010,CH062,3,2.5
1997,NUTS,2010,CH062,3,3.17
1998,NUTS,2010,CH062,3,2.17
1999,NUTS,2010,CH062,3,7.08
2000,NUTS,2010,CH062,3,5.7
2001,NUTS,2010,CH062,3,5.33
2002,NUTS,2010,CH062,3,1.33
2003,NUTS,2010,CH062,3,5.67
2004,NUTS,2010,CH062,3,4.67
2005,NUTS,2010,CH062,3,1.0
2006,NUTS,2010,CH062,3,7.83
2007,NUTS,2010,CH062,3,7.64
2008,NUTS,2010,CH062,3,1.32
2009,NUTS,2010,CH062,3,8.83
2010,NUTS,2010,CH062,3,4.36
2011,NUTS,2010,CH062,3,6.83
2012,NUTS,2010,CH062,3,0.92
1978,NUTS,2010,CH063,3,0.5
1979,NUTS,2010,CH063,3,4.5
1980,NUTS,2010,CH063,3,11.0
1981,NUTS,2010,CH063,3,4.17
1982,NUTS,2010,CH063,3,10.92
1983,NUTS,2010,CH063,3,10.42
1984,NUTS,2010,CH063,3,10.83
1985,NUTS,2010,CH063,3,5.42
1986,NUTS,2010,CH063,3,12.7
1987,NUTS,2010,CH063,3,12.42
1988,NUTS,2010,CH063,3,29.0
1989,NUTS,2010,CH063,3,14.25
1990,NUTS,2010,CH063,3,23.28
1991,NUTS,2010,CH063,3,14.95
1992,NUTS,2010,CH063,3,23.78
1993,NUTS,2010,CH063,3,24.07
1994,NUTS,2010,CH063,3,24.7
1995,NUTS,2010,CH063,3,21.58
1996,NUTS,2010,CH063,3,35.82
1997,NUTS,2010,CH063,3,21.4
1998,NUTS,2010,CH063,3,32.79
1999,NUTS,2010,CH063,3,35.88
2000,NUTS,2010,CH063,3,37.71
2001,NUTS,2010,CH063,3,41.89
2002,NUTS,2010,CH063,3,39.5
2003,NUTS,2010,CH063,3,53.74
2004,NUTS,2010,CH063,3,49.77
2005,NUTS,2010,CH063,3,59.33
2006,NUTS,2010,CH063,3,70.3
2007,NUTS,2010,CH063,3,66.6
2008,NUTS,2010,CH063,3,65.27
2009,NUTS,2010,CH063,3,63.33
2010,NUTS,2010,CH063,3,49.39
2011,NUTS,2010,CH063,3,64.31
2012,NUTS,2010,CH063,3,48.6
1982,NUTS,2010,CH064,3,1.0
1983,NUTS,2010,CH064,3,0.5
1984,NUTS,2010,CH064,3,1.0
1985,NUTS,2010,CH064,3,1.0
1986,NUTS,2010,CH064,3,0.5
1987,NUTS,2010,CH064,3,3.0
1988,NUTS,2010,CH064,3,1.0
1989,NUTS,2010,CH064,3,5.0
1990,NUTS,2010,CH064,3,3.45
1991,NUTS,2010,CH064,3,4.0
1992,NUTS,2010,CH064,3,1.0
1993,NUTS,2010,CH064,3,0.67
1994,NUTS,2010,CH064,3,3.2
1995,NUTS,2010,CH064,3,4.0
1996,NUTS,2010,CH064,3,3.33
1997,NUTS,2010,CH064,3,3.2
1998,NUTS,2010,CH064,3,4.5
1999,NUTS,2010,CH064,3,8.5
2000,NUTS,2010,CH064,3,1.5
2001,NUTS,2010,CH064,3,7.08
2002,NUTS,2010,CH064,3,6.87
2003,NUTS,2010,CH064,3,13.75
2004,NUTS,2010,CH064,3,9.93
2005,NUTS,2010,CH064,3,4.88
2006,NUTS,2010,CH064,3,11.14
2007,NUTS,2010,CH064,3,5.48
2008,NUTS,2010,CH064,3,7.43
