year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_fte_hes_rse
2008,NUTS,2010,ES22,2,1721.0
2009,NUTS,2010,ES22,2,1631.0
2010,NUTS,2010,ES22,2,1644.0
2011,NUTS,2010,ES22,2,1630.0
2000,NUTS,2010,ES23,2,245.0
2001,NUTS,2010,ES23,2,303.0
2002,NUTS,2010,ES23,2,254.0
2003,NUTS,2010,ES23,2,228.0
2004,NUTS,2010,ES23,2,246.0
2005,NUTS,2010,ES23,2,255.0
2006,NUTS,2010,ES23,2,261.0
2007,NUTS,2010,ES23,2,332.0
2008,NUTS,2010,ES23,2,366.0
2009,NUTS,2010,ES23,2,365.0
2010,NUTS,2010,ES23,2,399.0
2011,NUTS,2010,ES23,2,398.0
2012,NUTS,2010,ES23,2,464.0
2014,NUTS,2010,ES23,2,484.0
2015,NUTS,2010,ES23,2,469.0
2016,NUTS,2010,ES23,2,551.0
2017,NUTS,2010,ES23,2,440.0
2018,NUTS,2010,ES23,2,433.0
2000,NUTS,2010,ES24,2,944.0
2001,NUTS,2010,ES24,2,1187.0
2002,NUTS,2010,ES24,2,1715.0
2003,NUTS,2010,ES24,2,1997.0
2004,NUTS,2010,ES24,2,2078.0
2005,NUTS,2010,ES24,2,2134.0
2006,NUTS,2010,ES24,2,2246.0
2007,NUTS,2010,ES24,2,2738.0
2008,NUTS,2010,ES24,2,2800.0
2009,NUTS,2010,ES24,2,2981.0
2010,NUTS,2010,ES24,2,2954.0
2011,NUTS,2010,ES24,2,2620.0
2012,NUTS,2010,ES24,2,2297.0
2013,NUTS,2010,ES24,2,1962.0
2014,NUTS,2010,ES24,2,1791.0
2015,NUTS,2010,ES24,2,1867.0
2016,NUTS,2010,ES24,2,1915.0
2017,NUTS,2010,ES24,2,1945.0
2018,NUTS,2010,ES24,2,2028.0
2000,NUTS,2010,ES3,1,7152.0
2001,NUTS,2010,ES3,1,7007.0
2002,NUTS,2010,ES3,1,7178.0
2003,NUTS,2010,ES3,1,7490.0
2004,NUTS,2010,ES3,1,7903.0
2005,NUTS,2010,ES3,1,8402.0
2006,NUTS,2010,ES3,1,9451.0
2007,NUTS,2010,ES3,1,10498.0
2008,NUTS,2010,ES3,1,11776.0
2009,NUTS,2010,ES3,1,11896.0
2010,NUTS,2010,ES3,1,12403.0
2011,NUTS,2010,ES3,1,11402.0
2012,NUTS,2010,ES3,1,11041.0
2013,NUTS,2010,ES3,1,10836.0
2014,NUTS,2010,ES3,1,10900.0
2015,NUTS,2010,ES3,1,10616.0
2016,NUTS,2010,ES3,1,11161.0
2017,NUTS,2010,ES3,1,13034.0
2018,NUTS,2010,ES3,1,13663.0
2019,NUTS,2010,ES3,1,14346.0
2000,NUTS,2010,ES30,2,7152.0
2001,NUTS,2010,ES30,2,7007.0
2002,NUTS,2010,ES30,2,7178.0
2003,NUTS,2010,ES30,2,7490.0
2004,NUTS,2010,ES30,2,7903.0
2005,NUTS,2010,ES30,2,8402.0
2006,NUTS,2010,ES30,2,9451.0
2007,NUTS,2010,ES30,2,10498.0
2008,NUTS,2010,ES30,2,11776.0
2009,NUTS,2010,ES30,2,11896.0
2010,NUTS,2010,ES30,2,12403.0
2011,NUTS,2010,ES30,2,11402.0
2012,NUTS,2010,ES30,2,11041.0
2013,NUTS,2010,ES30,2,10836.0
2014,NUTS,2010,ES30,2,10900.0
2015,NUTS,2010,ES30,2,10616.0
2016,NUTS,2010,ES30,2,11161.0
2017,NUTS,2010,ES30,2,13034.0
2018,NUTS,2010,ES30,2,13663.0
2019,NUTS,2010,ES30,2,14346.0
2000,NUTS,2010,ES4,1,4604.0
2001,NUTS,2010,ES4,1,5368.0
2002,NUTS,2010,ES4,1,5403.0
2003,NUTS,2010,ES4,1,5152.0
2004,NUTS,2010,ES4,1,4990.0
2005,NUTS,2010,ES4,1,5221.0
2006,NUTS,2010,ES4,1,5428.0
2007,NUTS,2010,ES4,1,5536.0
2008,NUTS,2010,ES4,1,5747.0
2009,NUTS,2010,ES4,1,5864.0
2010,NUTS,2010,ES4,1,5647.0
2011,NUTS,2010,ES4,1,5546.0
2013,NUTS,2010,ES4,1,5094.0
2014,NUTS,2010,ES4,1,5099.0
2015,NUTS,2010,ES4,1,5249.0
2016,NUTS,2010,ES4,1,5316.0
2018,NUTS,2010,ES4,1,5484.0
2019,NUTS,2010,ES4,1,6099.0
2000,NUTS,2010,ES41,2,3115.0
2001,NUTS,2010,ES41,2,3717.0
2002,NUTS,2010,ES41,2,3809.0
2003,NUTS,2010,ES41,2,3450.0
2004,NUTS,2010,ES41,2,3611.0
2005,NUTS,2010,ES41,2,3683.0
2006,NUTS,2010,ES41,2,3780.0
2007,NUTS,2010,ES41,2,3820.0
2008,NUTS,2010,ES41,2,3948.0
2009,NUTS,2010,ES41,2,4077.0
2010,NUTS,2010,ES41,2,3791.0
2011,NUTS,2010,ES41,2,3824.0
2012,NUTS,2010,ES41,2,3570.0
2013,NUTS,2010,ES41,2,3672.0
2014,NUTS,2010,ES41,2,3603.0
2015,NUTS,2010,ES41,2,3713.0
2016,NUTS,2010,ES41,2,3756.0
2017,NUTS,2010,ES41,2,3919.0
2018,NUTS,2010,ES41,2,3857.0
2019,NUTS,2010,ES41,2,3995.0
2000,NUTS,2010,ES42,2,561.0
2001,NUTS,2010,ES42,2,640.0
2002,NUTS,2010,ES42,2,713.0
2003,NUTS,2010,ES42,2,733.0
2004,NUTS,2010,ES42,2,688.0
2005,NUTS,2010,ES42,2,787.0
2006,NUTS,2010,ES42,2,750.0
2007,NUTS,2010,ES42,2,788.0
2008,NUTS,2010,ES42,2,796.0
2009,NUTS,2010,ES42,2,807.0
2010,NUTS,2010,ES42,2,826.0
2011,NUTS,2010,ES42,2,791.0
2012,NUTS,2010,ES42,2,700.0
2013,NUTS,2010,ES42,2,528.0
2014,NUTS,2010,ES42,2,599.0
2015,NUTS,2010,ES42,2,658.0
2017,NUTS,2010,ES42,2,774.0
2000,NUTS,2010,ES43,2,928.0
2001,NUTS,2010,ES43,2,1012.0
2002,NUTS,2010,ES43,2,882.0
2003,NUTS,2010,ES43,2,970.0
2004,NUTS,2010,ES43,2,691.0
2005,NUTS,2010,ES43,2,751.0
2006,NUTS,2010,ES43,2,898.0
2007,NUTS,2010,ES43,2,927.0
2008,NUTS,2010,ES43,2,1003.0
2009,NUTS,2010,ES43,2,980.0
2010,NUTS,2010,ES43,2,1031.0
2011,NUTS,2010,ES43,2,932.0
2013,NUTS,2010,ES43,2,895.0
2014,NUTS,2010,ES43,2,897.0
2015,NUTS,2010,ES43,2,878.0
2000,NUTS,2010,ES5,1,11833.0
2001,NUTS,2010,ES5,1,12782.0
2002,NUTS,2010,ES5,1,12021.0
2003,NUTS,2010,ES5,1,14608.0
2004,NUTS,2010,ES5,1,15185.0
2005,NUTS,2010,ES5,1,15981.0
2006,NUTS,2010,ES5,1,16479.0
2007,NUTS,2010,ES5,1,17509.0
2008,NUTS,2010,ES5,1,17989.0
2009,NUTS,2010,ES5,1,18440.0
2010,NUTS,2010,ES5,1,18931.0
2011,NUTS,2010,ES5,1,18466.0
2012,NUTS,2010,ES5,1,18104.0
2013,NUTS,2010,ES5,1,17834.0
2014,NUTS,2010,ES5,1,18010.0
2015,NUTS,2010,ES5,1,17858.0
2016,NUTS,2010,ES5,1,18464.0
2017,NUTS,2010,ES5,1,19274.0
2018,NUTS,2010,ES5,1,19288.0
2000,NUTS,2010,ES51,2,7802.0
2001,NUTS,2010,ES51,2,7937.0
2002,NUTS,2010,ES51,2,6971.0
2003,NUTS,2010,ES51,2,8905.0
2004,NUTS,2010,ES51,2,9023.0
2005,NUTS,2010,ES51,2,9842.0
2006,NUTS,2010,ES51,2,10432.0
2007,NUTS,2010,ES51,2,10586.0
2008,NUTS,2010,ES51,2,10576.0
2009,NUTS,2010,ES51,2,10790.0
2010,NUTS,2010,ES51,2,11024.0
2011,NUTS,2010,ES51,2,10287.0
2012,NUTS,2010,ES51,2,10179.0
2013,NUTS,2010,ES51,2,10172.0
2014,NUTS,2010,ES51,2,10118.0
2015,NUTS,2010,ES51,2,10209.0
2016,NUTS,2010,ES51,2,10676.0
2017,NUTS,2010,ES51,2,11194.0
2018,NUTS,2010,ES51,2,11211.0
2019,NUTS,2010,ES51,2,11484.0
2000,NUTS,2010,ES52,2,3730.0
2001,NUTS,2010,ES52,2,4431.0
2002,NUTS,2010,ES52,2,4756.0
2003,NUTS,2010,ES52,2,5301.0
2004,NUTS,2010,ES52,2,5680.0
2005,NUTS,2010,ES52,2,5598.0
2006,NUTS,2010,ES52,2,5475.0
2007,NUTS,2010,ES52,2,6286.0
2008,NUTS,2010,ES52,2,6747.0
2009,NUTS,2010,ES52,2,6915.0
2010,NUTS,2010,ES52,2,7029.0
2011,NUTS,2010,ES52,2,7224.0
2012,NUTS,2010,ES52,2,6932.0
2013,NUTS,2010,ES52,2,6672.0
2014,NUTS,2010,ES52,2,6807.0
2015,NUTS,2010,ES52,2,6714.0
2016,NUTS,2010,ES52,2,6729.0
2017,NUTS,2010,ES52,2,6912.0
2018,NUTS,2010,ES52,2,6803.0
2019,NUTS,2010,ES52,2,7166.0
2000,NUTS,2010,ES53,2,301.0
2001,NUTS,2010,ES53,2,414.0
2002,NUTS,2010,ES53,2,295.0
2003,NUTS,2010,ES53,2,403.0
2004,NUTS,2010,ES53,2,483.0
2005,NUTS,2010,ES53,2,541.0
2006,NUTS,2010,ES53,2,573.0
2007,NUTS,2010,ES53,2,637.0
2008,NUTS,2010,ES53,2,667.0
2009,NUTS,2010,ES53,2,735.0
2010,NUTS,2010,ES53,2,878.0
2011,NUTS,2010,ES53,2,955.0
2012,NUTS,2010,ES53,2,993.0
2013,NUTS,2010,ES53,2,991.0
2014,NUTS,2010,ES53,2,1086.0
2015,NUTS,2010,ES53,2,935.0
2016,NUTS,2010,ES53,2,1059.0
2017,NUTS,2010,ES53,2,1168.0
2018,NUTS,2010,ES53,2,1274.0
2000,NUTS,2010,ES6,1,7117.0
2001,NUTS,2010,ES6,1,9371.0
2002,NUTS,2010,ES6,1,8191.0
2003,NUTS,2010,ES6,1,8703.0
2004,NUTS,2010,ES6,1,9608.0
2005,NUTS,2010,ES6,1,9870.0
2006,NUTS,2010,ES6,1,10150.0
2007,NUTS,2010,ES6,1,10705.0
2008,NUTS,2010,ES6,1,11094.0
2009,NUTS,2010,ES6,1,11260.0
2010,NUTS,2010,ES6,1,11518.0
2011,NUTS,2010,ES6,1,11576.0
2012,NUTS,2010,ES6,1,11157.0
2013,NUTS,2010,ES6,1,10452.0
2014,NUTS,2010,ES6,1,9942.0
2015,NUTS,2010,ES6,1,10284.0
2016,NUTS,2010,ES6,1,10204.0
2017,NUTS,2010,ES6,1,11017.0
2018,NUTS,2010,ES6,1,11471.0
2019,NUTS,2010,ES6,1,11719.0
2000,NUTS,2010,ES61,2,6254.0
2001,NUTS,2010,ES61,2,8322.0
2002,NUTS,2010,ES61,2,7355.0
2003,NUTS,2010,ES61,2,7252.0
2004,NUTS,2010,ES61,2,8113.0
2005,NUTS,2010,ES61,2,8107.0
2006,NUTS,2010,ES61,2,7355.0
2007,NUTS,2010,ES61,2,7731.0
2008,NUTS,2010,ES61,2,7990.0
2009,NUTS,2010,ES61,2,8134.0
2010,NUTS,2010,ES61,2,8421.0
2011,NUTS,2010,ES61,2,8509.0
2012,NUTS,2010,ES61,2,8281.0
2013,NUTS,2010,ES61,2,7635.0
2014,NUTS,2010,ES61,2,7201.0
2015,NUTS,2010,ES61,2,7462.0
2016,NUTS,2010,ES61,2,7367.0
2017,NUTS,2010,ES61,2,8224.0
2018,NUTS,2010,ES61,2,8500.0
2019,NUTS,2010,ES61,2,8677.0
2000,NUTS,2010,ES62,2,863.0
2001,NUTS,2010,ES62,2,1049.0
2002,NUTS,2010,ES62,2,835.0
2003,NUTS,2010,ES62,2,1410.0
2004,NUTS,2010,ES62,2,1450.0
2005,NUTS,2010,ES62,2,1717.0
2006,NUTS,2010,ES62,2,2720.0
2007,NUTS,2010,ES62,2,2922.0
2008,NUTS,2010,ES62,2,3033.0
2009,NUTS,2010,ES62,2,3097.0
2010,NUTS,2010,ES62,2,3069.0
2011,NUTS,2010,ES62,2,3041.0
2012,NUTS,2010,ES62,2,2849.0
2013,NUTS,2010,ES62,2,2779.0
2014,NUTS,2010,ES62,2,2711.0
2015,NUTS,2010,ES62,2,2796.0
2016,NUTS,2010,ES62,2,2782.0
2018,NUTS,2010,ES62,2,2871.0
2019,NUTS,2010,ES62,2,2944.0
2000,NUTS,2010,ES63,2,0.0
2001,NUTS,2010,ES63,2,0.0
2002,NUTS,2010,ES63,2,0.0
2003,NUTS,2010,ES63,2,41.0
2004,NUTS,2010,ES63,2,23.0
2005,NUTS,2010,ES63,2,23.0
2006,NUTS,2010,ES63,2,32.0
2007,NUTS,2010,ES63,2,21.0
2008,NUTS,2010,ES63,2,32.0
2009,NUTS,2010,ES63,2,12.0
2010,NUTS,2010,ES63,2,11.0
2011,NUTS,2010,ES63,2,11.0
2000,NUTS,2010,ES64,2,0.0
2001,NUTS,2010,ES64,2,0.0
2002,NUTS,2010,ES64,2,0.0
2003,NUTS,2010,ES64,2,0.0
2004,NUTS,2010,ES64,2,23.0
2005,NUTS,2010,ES64,2,23.0
2006,NUTS,2010,ES64,2,43.0
2007,NUTS,2010,ES64,2,31.0
2008,NUTS,2010,ES64,2,39.0
2009,NUTS,2010,ES64,2,17.0
2010,NUTS,2010,ES64,2,16.0
2011,NUTS,2010,ES64,2,15.0
2000,NUTS,2010,ES7,1,1962.0
2001,NUTS,2010,ES7,1,2242.0
2002,NUTS,2010,ES7,1,2534.0
2003,NUTS,2010,ES7,1,2268.0
2004,NUTS,2010,ES7,1,2426.0
2005,NUTS,2010,ES7,1,2266.0
2006,NUTS,2010,ES7,1,2154.0
2007,NUTS,2010,ES7,1,2165.0
2008,NUTS,2010,ES7,1,2184.0
2009,NUTS,2010,ES7,1,2109.0
2010,NUTS,2010,ES7,1,1842.0
2011,NUTS,2010,ES7,1,1623.0
2012,NUTS,2010,ES7,1,1728.0
2013,NUTS,2010,ES7,1,1568.0
2014,NUTS,2010,ES7,1,1555.0
2015,NUTS,2010,ES7,1,1339.0
2016,NUTS,2010,ES7,1,1411.0
2017,NUTS,2010,ES7,1,1453.0
2018,NUTS,2010,ES7,1,1508.0
2000,NUTS,2010,ES70,2,1962.0
2001,NUTS,2010,ES70,2,2242.0
2002,NUTS,2010,ES70,2,2534.0
2003,NUTS,2010,ES70,2,2268.0
2004,NUTS,2010,ES70,2,2426.0
2005,NUTS,2010,ES70,2,2266.0
2006,NUTS,2010,ES70,2,2154.0
2007,NUTS,2010,ES70,2,2165.0
2008,NUTS,2010,ES70,2,2184.0
2009,NUTS,2010,ES70,2,2109.0
2010,NUTS,2010,ES70,2,1842.0
2011,NUTS,2010,ES70,2,1623.0
2012,NUTS,2010,ES70,2,1728.0
2013,NUTS,2010,ES70,2,1568.0
2014,NUTS,2010,ES70,2,1555.0
2015,NUTS,2010,ES70,2,1339.0
2016,NUTS,2010,ES70,2,1411.0
2017,NUTS,2010,ES70,2,1453.0
2018,NUTS,2010,ES70,2,1508.0
2000,NUTS,2010,ESZ,1,0.0
2001,NUTS,2010,ESZ,1,0.0
2002,NUTS,2010,ESZ,1,0.0
2003,NUTS,2010,ESZ,1,0.0
2004,NUTS,2010,ESZ,1,0.0
2005,NUTS,2010,ESZ,1,0.0
2006,NUTS,2010,ESZ,1,0.0
2007,NUTS,2010,ESZ,1,0.0
2008,NUTS,2010,ESZ,1,0.0
2009,NUTS,2010,ESZ,1,0.0
2010,NUTS,2010,ESZ,1,0.0
2011,NUTS,2010,ESZ,1,0.0
2000,NUTS,2010,ESZZ,2,0.0
2001,NUTS,2010,ESZZ,2,0.0
2002,NUTS,2010,ESZZ,2,0.0
2003,NUTS,2010,ESZZ,2,0.0
2004,NUTS,2010,ESZZ,2,0.0
2005,NUTS,2010,ESZZ,2,0.0
2006,NUTS,2010,ESZZ,2,0.0
2007,NUTS,2010,ESZZ,2,0.0
2008,NUTS,2010,ESZZ,2,0.0
2009,NUTS,2010,ESZZ,2,0.0
2010,NUTS,2010,ESZZ,2,0.0
2011,NUTS,2010,ESZZ,2,0.0
2000,NUTS,2010,EU27_2020,7,351093.0
2001,NUTS,2010,EU27_2020,7,364124.0
2002,NUTS,2010,EU27_2020,7,374551.0
2003,NUTS,2010,EU27_2020,7,380704.0
2004,NUTS,2010,EU27_2020,7,393630.0
2005,NUTS,2010,EU27_2020,7,409884.0
2006,NUTS,2010,EU27_2020,7,419348.0
2007,NUTS,2010,EU27_2020,7,435138.0
2008,NUTS,2010,EU27_2020,7,466002.0
2009,NUTS,2010,EU27_2020,7,484915.0
2010,NUTS,2010,EU27_2020,7,503373.0
2011,NUTS,2010,EU27_2020,7,506315.0
2012,NUTS,2010,EU27_2020,7,514612.0
2013,NUTS,2010,EU27_2020,7,524427.0
2014,NUTS,2010,EU27_2020,7,532408.0
2015,NUTS,2010,EU27_2020,7,543160.0
2016,NUTS,2010,EU27_2020,7,557364.0
2017,NUTS,2010,EU27_2020,7,577397.0
2018,NUTS,2010,EU27_2020,7,589648.0
2019,NUTS,2010,EU27_2020,7,607399.0
2020,NUTS,2010,EU27_2020,7,617285.0
1983,NUTS,2010,FI,0,3773.0
1987,NUTS,2010,FI,0,3230.0
1991,NUTS,2010,FI,0,5508.0
1993,NUTS,2010,FI,0,6173.0
1995,NUTS,2010,FI,0,6566.0
1997,NUTS,2010,FI,0,8501.0
1998,NUTS,2010,FI,0,9710.0
1999,NUTS,2010,FI,0,10555.0
2000,NUTS,2010,FI,0,10405.0
2004,NUTS,2010,FI,0,13037.0
2005,NUTS,2010,FI,0,12879.0
2006,NUTS,2010,FI,0,12849.0
2007,NUTS,2010,FI,0,12153.0
2008,NUTS,2010,FI,0,11849.0
2009,NUTS,2010,FI,0,12304.0
2010,NUTS,2010,FI,0,13548.0
2011,NUTS,2010,FI,0,11964.0
2012,NUTS,2010,FI,0,12368.0
2013,NUTS,2010,FI,0,12056.0
2014,NUTS,2010,FI,0,12381.0
2015,NUTS,2010,FI,0,12240.0
2016,NUTS,2010,FI,0,11987.0
2017,NUTS,2010,FI,0,12731.0
2018,NUTS,2010,FI,0,12824.0
2019,NUTS,2010,FI,0,13411.0
2020,NUTS,2010,FI,0,13257.0
2004,NUTS,2010,FI1,1,13035.0
2005,NUTS,2010,FI1,1,12878.0
2006,NUTS,2010,FI1,1,12847.0
2007,NUTS,2010,FI1,1,12151.0
2008,NUTS,2010,FI1,1,11846.0
2009,NUTS,2010,FI1,1,12301.0
2010,NUTS,2010,FI1,1,13546.0
2012,NUTS,2010,FI1,1,12362.0
2013,NUTS,2010,FI1,1,12052.0
2015,NUTS,2010,FI1,1,12236.0
2016,NUTS,2010,FI1,1,11982.0
2017,NUTS,2010,FI1,1,12723.0
2018,NUTS,2010,FI1,1,12818.0
2019,NUTS,2010,FI1,1,13406.0
2004,NUTS,2010,FI19,2,2973.0
2005,NUTS,2010,FI19,2,2864.0
2006,NUTS,2010,FI19,2,2873.0
2007,NUTS,2010,FI19,2,2593.0
2008,NUTS,2010,FI19,2,2884.0
2009,NUTS,2010,FI19,2,2915.0
2010,NUTS,2010,FI19,2,3226.0
2011,NUTS,2010,FI19,2,2897.0
2012,NUTS,2010,FI19,2,2986.0
2013,NUTS,2010,FI19,2,2993.0
2015,NUTS,2010,FI19,2,2813.0
2016,NUTS,2010,FI19,2,2700.0
2017,NUTS,2010,FI19,2,2821.0
2018,NUTS,2010,FI19,2,2765.0
2019,NUTS,2010,FI19,2,2891.0
2009,NUTS,2010,FI1B,2,4606.0
2010,NUTS,2010,FI1B,2,5012.0
2011,NUTS,2010,FI1B,2,4433.0
2012,NUTS,2010,FI1B,2,4503.0
2013,NUTS,2010,FI1B,2,4114.0
2015,NUTS,2010,FI1B,2,4899.0
2016,NUTS,2010,FI1B,2,4659.0
2017,NUTS,2010,FI1B,2,4847.0
2018,NUTS,2010,FI1B,2,4883.0
2019,NUTS,2010,FI1B,2,5189.0
2009,NUTS,2010,FI1C,2,2062.0
2010,NUTS,2010,FI1C,2,2244.0
2011,NUTS,2010,FI1C,2,1985.0
2012,NUTS,2010,FI1C,2,2070.0
2013,NUTS,2010,FI1C,2,2116.0
2015,NUTS,2010,FI1C,2,1910.0
2016,NUTS,2010,FI1C,2,1945.0
2017,NUTS,2010,FI1C,2,2132.0
2018,NUTS,2010,FI1C,2,2235.0
2019,NUTS,2010,FI1C,2,2220.0
2004,NUTS,2010,FI1D,2,2925.0
2005,NUTS,2010,FI1D,2,2885.0
2006,NUTS,2010,FI1D,2,2728.0
2007,NUTS,2010,FI1D,2,2705.0
2008,NUTS,2010,FI1D,2,2628.0
2009,NUTS,2010,FI1D,2,2719.0
2010,NUTS,2010,FI1D,2,3063.0
2011,NUTS,2010,FI1D,2,2643.0
2012,NUTS,2010,FI1D,2,2803.0
2013,NUTS,2010,FI1D,2,2826.0
2015,NUTS,2010,FI1D,2,2614.0
2016,NUTS,2010,FI1D,2,2678.0
2017,NUTS,2010,FI1D,2,2924.0
2018,NUTS,2010,FI1D,2,2936.0
2019,NUTS,2010,FI1D,2,3107.0
2004,NUTS,2010,FI2,1,1.0
2005,NUTS,2010,FI2,1,1.0
2006,NUTS,2010,FI2,1,2.0
2007,NUTS,2010,FI2,1,2.0
2008,NUTS,2010,FI2,1,4.0
2009,NUTS,2010,FI2,1,2.0
2010,NUTS,2010,FI2,1,2.0
2015,NUTS,2010,FI2,1,4.0
2016,NUTS,2010,FI2,1,5.0
2017,NUTS,2010,FI2,1,8.0
2018,NUTS,2010,FI2,1,6.0
2019,NUTS,2010,FI2,1,4.0
2004,NUTS,2010,FI20,2,1.0
2005,NUTS,2010,FI20,2,1.0
2006,NUTS,2010,FI20,2,2.0
2007,NUTS,2010,FI20,2,2.0
2008,NUTS,2010,FI20,2,4.0
2009,NUTS,2010,FI20,2,2.0
2010,NUTS,2010,FI20,2,2.0
2015,NUTS,2010,FI20,2,4.0
2016,NUTS,2010,FI20,2,5.0
2017,NUTS,2010,FI20,2,8.0
2018,NUTS,2010,FI20,2,6.0
2019,NUTS,2010,FI20,2,4.0
1981,NUTS,2010,FR,0,32700.0
1982,NUTS,2010,FR,0,33023.0
1983,NUTS,2010,FR,0,33858.0
1984,NUTS,2010,FR,0,35095.0
1985,NUTS,2010,FR,0,35666.0
1986,NUTS,2010,FR,0,36335.0
1987,NUTS,2010,FR,0,36507.0
1988,NUTS,2010,FR,0,38241.0
1989,NUTS,2010,FR,0,39757.0
1990,NUTS,2010,FR,0,39883.0
1991,NUTS,2010,FR,0,42146.0
1992,NUTS,2010,FR,0,48151.0
1993,NUTS,2010,FR,0,49868.0
1994,NUTS,2010,FR,0,52119.0
1995,NUTS,2010,FR,0,53726.0
1996,NUTS,2010,FR,0,54592.0
1997,NUTS,2010,FR,0,54916.0
1998,NUTS,2010,FR,0,56288.0
1999,NUTS,2010,FR,0,56717.0
2000,NUTS,2010,FR,0,61583.0
2001,NUTS,2010,FR,0,62427.0
2002,NUTS,2010,FR,0,63555.0
2003,NUTS,2010,FR,0,64403.0
2004,NUTS,2010,FR,0,65498.0
2005,NUTS,2010,FR,0,66290.0
2006,NUTS,2010,FR,0,67935.0
2007,NUTS,2010,FR,0,67451.0
2008,NUTS,2010,FR,0,68897.0
2009,NUTS,2010,FR,0,68696.0
2010,NUTS,2010,FR,0,70295.0
2011,NUTS,2010,FR,0,71170.0
2012,NUTS,2010,FR,0,71890.0
2013,NUTS,2010,FR,0,72749.0
2014,NUTS,2010,FR,0,73393.0
2015,NUTS,2010,FR,0,80491.0
2016,NUTS,2010,FR,0,81565.0
2017,NUTS,2010,FR,0,82396.0
2018,NUTS,2010,FR,0,82633.0
2019,NUTS,2010,FR,0,83772.0
2020,NUTS,2010,FR,0,84811.0
2000,NUTS,2010,FR1,1,20097.0
2001,NUTS,2010,FR1,1,20845.0
2002,NUTS,2010,FR1,1,21177.0
2003,NUTS,2010,FR1,1,21446.0
2006,NUTS,2010,FR1,1,22572.0
2007,NUTS,2010,FR1,1,22481.0
2008,NUTS,2010,FR1,1,23093.0
2009,NUTS,2010,FR1,1,22456.0
2010,NUTS,2010,FR1,1,23149.0
2011,NUTS,2010,FR1,1,22661.0
2012,NUTS,2010,FR1,1,22915.0
2013,NUTS,2010,FR1,1,22966.0
2000,NUTS,2010,FR10,2,20097.0
2001,NUTS,2010,FR10,2,20845.0
2002,NUTS,2010,FR10,2,21177.0
2003,NUTS,2010,FR10,2,21446.0
2006,NUTS,2010,FR10,2,22572.0
2007,NUTS,2010,FR10,2,22481.0
2008,NUTS,2010,FR10,2,23093.0
2009,NUTS,2010,FR10,2,22456.0
2010,NUTS,2010,FR10,2,23149.0
2011,NUTS,2010,FR10,2,22661.0
2012,NUTS,2010,FR10,2,22915.0
2013,NUTS,2010,FR10,2,22966.0
2000,NUTS,2010,FR2,1,5032.0
2001,NUTS,2010,FR2,1,5192.0
2002,NUTS,2010,FR2,1,5642.0
2003,NUTS,2010,FR2,1,5331.0
2006,NUTS,2010,FR2,1,5636.0
2007,NUTS,2010,FR2,1,5557.0
2008,NUTS,2010,FR2,1,5625.0
2009,NUTS,2010,FR2,1,5582.0
2010,NUTS,2010,FR2,1,5672.0
2011,NUTS,2010,FR2,1,6025.0
2012,NUTS,2010,FR2,1,6142.0
2013,NUTS,2010,FR2,1,6164.0
2000,NUTS,2010,FR21,2,599.0
2001,NUTS,2010,FR21,2,609.0
2002,NUTS,2010,FR21,2,621.0
2003,NUTS,2010,FR21,2,631.0
2006,NUTS,2010,FR21,2,656.0
2007,NUTS,2010,FR21,2,653.0
2008,NUTS,2010,FR21,2,632.0
2009,NUTS,2010,FR21,2,618.0
2010,NUTS,2010,FR21,2,628.0
2011,NUTS,2010,FR21,2,692.0
2012,NUTS,2010,FR21,2,720.0
2013,NUTS,2010,FR21,2,729.0
2000,NUTS,2010,FR22,2,653.0
2001,NUTS,2010,FR22,2,675.0
2002,NUTS,2010,FR22,2,858.0
2003,NUTS,2010,FR22,2,707.0
2006,NUTS,2010,FR22,2,744.0
2007,NUTS,2010,FR22,2,724.0
2008,NUTS,2010,FR22,2,792.0
2009,NUTS,2010,FR22,2,743.0
2010,NUTS,2010,FR22,2,813.0
2011,NUTS,2010,FR22,2,839.0
2012,NUTS,2010,FR22,2,929.0
2013,NUTS,2010,FR22,2,906.0
2000,NUTS,2010,FR23,2,882.0
2001,NUTS,2010,FR23,2,894.0
2002,NUTS,2010,FR23,2,918.0
2003,NUTS,2010,FR23,2,925.0
2006,NUTS,2010,FR23,2,955.0
2007,NUTS,2010,FR23,2,952.0
2008,NUTS,2010,FR23,2,952.0
2009,NUTS,2010,FR23,2,965.0
2010,NUTS,2010,FR23,2,982.0
2011,NUTS,2010,FR23,2,1128.0
2012,NUTS,2010,FR23,2,1155.0
2013,NUTS,2010,FR23,2,1178.0
2000,NUTS,2010,FR24,2,1259.0
2001,NUTS,2010,FR24,2,1321.0
2002,NUTS,2010,FR24,2,1344.0
2003,NUTS,2010,FR24,2,1336.0
2006,NUTS,2010,FR24,2,1390.0
2007,NUTS,2010,FR24,2,1376.0
2008,NUTS,2010,FR24,2,1389.0
2009,NUTS,2010,FR24,2,1389.0
2010,NUTS,2010,FR24,2,1370.0
2011,NUTS,2010,FR24,2,1424.0
2012,NUTS,2010,FR24,2,1418.0
2013,NUTS,2010,FR24,2,1457.0
2000,NUTS,2010,FR25,2,843.0
2001,NUTS,2010,FR25,2,864.0
2002,NUTS,2010,FR25,2,1062.0
2003,NUTS,2010,FR25,2,889.0
2006,NUTS,2010,FR25,2,977.0
2007,NUTS,2010,FR25,2,944.0
