year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_hrste_ths
2017,NUTS,2010,TR51,2,994.6
2018,NUTS,2010,TR51,2,1037.2
2019,NUTS,2010,TR51,2,1122.2
2020,NUTS,2010,TR51,2,1180.0
2006,NUTS,2010,TR52,2,98.6
2007,NUTS,2010,TR52,2,100.1
2008,NUTS,2010,TR52,2,115.4
2009,NUTS,2010,TR52,2,135.5
2010,NUTS,2010,TR52,2,137.4
2011,NUTS,2010,TR52,2,139.4
2012,NUTS,2010,TR52,2,150.2
2013,NUTS,2010,TR52,2,151.2
2014,NUTS,2010,TR52,2,167.8
2015,NUTS,2010,TR52,2,192.4
2016,NUTS,2010,TR52,2,196.6
2017,NUTS,2010,TR52,2,207.0
2018,NUTS,2010,TR52,2,214.9
2019,NUTS,2010,TR52,2,240.9
2020,NUTS,2010,TR52,2,277.9
2006,NUTS,2010,TR6,1,463.3
2007,NUTS,2010,TR6,1,462.2
2008,NUTS,2010,TR6,1,456.4
2009,NUTS,2010,TR6,1,461.5
2010,NUTS,2010,TR6,1,550.4
2011,NUTS,2010,TR6,1,636.3
2012,NUTS,2010,TR6,1,717.9
2013,NUTS,2010,TR6,1,745.0
2014,NUTS,2010,TR6,1,806.7
2015,NUTS,2010,TR6,1,891.2
2016,NUTS,2010,TR6,1,982.2
2017,NUTS,2010,TR6,1,1039.3
2018,NUTS,2010,TR6,1,1087.7
2019,NUTS,2010,TR6,1,1205.3
2020,NUTS,2010,TR6,1,1366.8
2006,NUTS,2010,TR61,2,151.4
2007,NUTS,2010,TR61,2,153.7
2008,NUTS,2010,TR61,2,158.0
2009,NUTS,2010,TR61,2,167.2
2010,NUTS,2010,TR61,2,220.2
2011,NUTS,2010,TR61,2,247.0
2012,NUTS,2010,TR61,2,262.3
2013,NUTS,2010,TR61,2,284.3
2014,NUTS,2010,TR61,2,304.9
2015,NUTS,2010,TR61,2,339.5
2016,NUTS,2010,TR61,2,378.9
2017,NUTS,2010,TR61,2,399.5
2018,NUTS,2010,TR61,2,427.9
2019,NUTS,2010,TR61,2,463.7
2020,NUTS,2010,TR61,2,515.7
2006,NUTS,2010,TR62,2,203.0
2007,NUTS,2010,TR62,2,212.5
2008,NUTS,2010,TR62,2,203.6
2009,NUTS,2010,TR62,2,194.8
2010,NUTS,2010,TR62,2,218.1
2011,NUTS,2010,TR62,2,246.0
2012,NUTS,2010,TR62,2,282.1
2013,NUTS,2010,TR62,2,290.1
2014,NUTS,2010,TR62,2,333.8
2015,NUTS,2010,TR62,2,349.3
2016,NUTS,2010,TR62,2,369.0
2017,NUTS,2010,TR62,2,409.7
2018,NUTS,2010,TR62,2,421.8
2019,NUTS,2010,TR62,2,446.0
2020,NUTS,2010,TR62,2,495.8
2006,NUTS,2010,TR63,2,108.9
2007,NUTS,2010,TR63,2,96.0
2008,NUTS,2010,TR63,2,94.8
2009,NUTS,2010,TR63,2,99.5
2010,NUTS,2010,TR63,2,112.1
2011,NUTS,2010,TR63,2,143.3
2012,NUTS,2010,TR63,2,173.5
2013,NUTS,2010,TR63,2,170.6
2014,NUTS,2010,TR63,2,167.9
2015,NUTS,2010,TR63,2,202.4
2016,NUTS,2010,TR63,2,234.2
2017,NUTS,2010,TR63,2,230.0
2018,NUTS,2010,TR63,2,237.9
2019,NUTS,2010,TR63,2,295.6
2020,NUTS,2010,TR63,2,355.3
2006,NUTS,2010,TR7,1,156.3
2007,NUTS,2010,TR7,1,159.3
2008,NUTS,2010,TR7,1,164.2
2009,NUTS,2010,TR7,1,189.6
2010,NUTS,2010,TR7,1,218.3
2011,NUTS,2010,TR7,1,212.9
2012,NUTS,2010,TR7,1,244.0
2013,NUTS,2010,TR7,1,306.1
2014,NUTS,2010,TR7,1,297.5
2015,NUTS,2010,TR7,1,317.6
2016,NUTS,2010,TR7,1,316.1
2017,NUTS,2010,TR7,1,343.6
2018,NUTS,2010,TR7,1,369.9
2019,NUTS,2010,TR7,1,407.5
2020,NUTS,2010,TR7,1,446.3
2006,NUTS,2010,TR71,2,53.0
2007,NUTS,2010,TR71,2,53.9
2008,NUTS,2010,TR71,2,70.0
2009,NUTS,2010,TR71,2,72.2
2010,NUTS,2010,TR71,2,82.9
2011,NUTS,2010,TR71,2,88.9
2012,NUTS,2010,TR71,2,106.6
2013,NUTS,2010,TR71,2,114.6
2014,NUTS,2010,TR71,2,110.3
2015,NUTS,2010,TR71,2,116.9
2016,NUTS,2010,TR71,2,110.5
2017,NUTS,2010,TR71,2,133.8
2018,NUTS,2010,TR71,2,143.8
2019,NUTS,2010,TR71,2,153.5
2020,NUTS,2010,TR71,2,173.6
2006,NUTS,2010,TR72,2,103.4
2007,NUTS,2010,TR72,2,105.4
2008,NUTS,2010,TR72,2,94.2
2009,NUTS,2010,TR72,2,117.4
2010,NUTS,2010,TR72,2,135.4
2011,NUTS,2010,TR72,2,124.0
2012,NUTS,2010,TR72,2,137.5
2013,NUTS,2010,TR72,2,191.5
2014,NUTS,2010,TR72,2,187.2
2015,NUTS,2010,TR72,2,200.7
2016,NUTS,2010,TR72,2,205.6
2017,NUTS,2010,TR72,2,209.9
2018,NUTS,2010,TR72,2,226.2
2019,NUTS,2010,TR72,2,254.0
2020,NUTS,2010,TR72,2,272.7
2006,NUTS,2010,TR8,1,187.9
2007,NUTS,2010,TR8,1,213.8
2008,NUTS,2010,TR8,1,210.0
2009,NUTS,2010,TR8,1,239.3
2010,NUTS,2010,TR8,1,271.9
2011,NUTS,2010,TR8,1,286.6
2012,NUTS,2010,TR8,1,295.0
2013,NUTS,2010,TR8,1,283.1
2014,NUTS,2010,TR8,1,325.5
2015,NUTS,2010,TR8,1,348.4
2016,NUTS,2010,TR8,1,371.1
2017,NUTS,2010,TR8,1,405.2
2018,NUTS,2010,TR8,1,426.5
2019,NUTS,2010,TR8,1,476.8
2020,NUTS,2010,TR8,1,525.5
2006,NUTS,2010,TR81,2,51.0
2007,NUTS,2010,TR81,2,41.4
2008,NUTS,2010,TR81,2,41.1
2009,NUTS,2010,TR81,2,56.7
2010,NUTS,2010,TR81,2,66.5
2011,NUTS,2010,TR81,2,73.7
2012,NUTS,2010,TR81,2,72.3
2013,NUTS,2010,TR81,2,72.5
2014,NUTS,2010,TR81,2,67.7
2015,NUTS,2010,TR81,2,69.6
2016,NUTS,2010,TR81,2,78.4
2017,NUTS,2010,TR81,2,84.8
2018,NUTS,2010,TR81,2,103.0
2019,NUTS,2010,TR81,2,123.4
2020,NUTS,2010,TR81,2,130.9
2006,NUTS,2010,TR82,2,29.6
2007,NUTS,2010,TR82,2,30.0
2008,NUTS,2010,TR82,2,33.0
2009,NUTS,2010,TR82,2,37.9
2010,NUTS,2010,TR82,2,41.1
2011,NUTS,2010,TR82,2,46.7
2012,NUTS,2010,TR82,2,51.1
2013,NUTS,2010,TR82,2,50.2
2014,NUTS,2010,TR82,2,48.3
2015,NUTS,2010,TR82,2,53.2
2016,NUTS,2010,TR82,2,57.3
2017,NUTS,2010,TR82,2,68.0
2018,NUTS,2010,TR82,2,75.7
2019,NUTS,2010,TR82,2,82.0
2020,NUTS,2010,TR82,2,78.6
2006,NUTS,2010,TR83,2,107.3
2007,NUTS,2010,TR83,2,142.4
2008,NUTS,2010,TR83,2,135.8
2009,NUTS,2010,TR83,2,144.8
2010,NUTS,2010,TR83,2,164.3
2011,NUTS,2010,TR83,2,166.1
2012,NUTS,2010,TR83,2,171.6
2013,NUTS,2010,TR83,2,160.4
2014,NUTS,2010,TR83,2,209.6
2015,NUTS,2010,TR83,2,225.6
2016,NUTS,2010,TR83,2,235.4
2017,NUTS,2010,TR83,2,252.4
2018,NUTS,2010,TR83,2,247.8
2019,NUTS,2010,TR83,2,271.4
2020,NUTS,2010,TR83,2,315.9
2006,NUTS,2010,TR9,1,154.5
2007,NUTS,2010,TR9,1,137.7
2008,NUTS,2010,TR9,1,123.0
2009,NUTS,2010,TR9,1,118.6
2010,NUTS,2010,TR9,1,145.1
2011,NUTS,2010,TR9,1,164.2
2012,NUTS,2010,TR9,1,157.8
2013,NUTS,2010,TR9,1,188.0
2014,NUTS,2010,TR9,1,205.5
2015,NUTS,2010,TR9,1,243.6
2016,NUTS,2010,TR9,1,283.9
2017,NUTS,2010,TR9,1,283.2
2018,NUTS,2010,TR9,1,278.7
2019,NUTS,2010,TR9,1,302.8
2020,NUTS,2010,TR9,1,346.5
2006,NUTS,2010,TR90,2,154.5
2007,NUTS,2010,TR90,2,137.7
2008,NUTS,2010,TR90,2,123.0
2009,NUTS,2010,TR90,2,118.6
2010,NUTS,2010,TR90,2,145.1
2011,NUTS,2010,TR90,2,164.2
2012,NUTS,2010,TR90,2,157.8
2013,NUTS,2010,TR90,2,188.0
2014,NUTS,2010,TR90,2,205.5
2015,NUTS,2010,TR90,2,243.6
2016,NUTS,2010,TR90,2,283.9
2017,NUTS,2010,TR90,2,283.2
2018,NUTS,2010,TR90,2,278.7
2019,NUTS,2010,TR90,2,302.8
2020,NUTS,2010,TR90,2,346.5
2006,NUTS,2010,TRA,1,65.1
2007,NUTS,2010,TRA,1,65.8
2008,NUTS,2010,TRA,1,70.2
2009,NUTS,2010,TRA,1,83.3
2010,NUTS,2010,TRA,1,84.1
2011,NUTS,2010,TRA,1,85.6
2012,NUTS,2010,TRA,1,117.8
2013,NUTS,2010,TRA,1,111.4
2014,NUTS,2010,TRA,1,97.5
2015,NUTS,2010,TRA,1,120.6
2016,NUTS,2010,TRA,1,137.3
2017,NUTS,2010,TRA,1,151.3
2018,NUTS,2010,TRA,1,162.0
2019,NUTS,2010,TRA,1,184.5
2020,NUTS,2010,TRA,1,210.2
2006,NUTS,2010,TRA1,2,37.9
2007,NUTS,2010,TRA1,2,42.6
2008,NUTS,2010,TRA1,2,52.0
2009,NUTS,2010,TRA1,2,57.1
2010,NUTS,2010,TRA1,2,51.5
2011,NUTS,2010,TRA1,2,49.1
2012,NUTS,2010,TRA1,2,67.3
2013,NUTS,2010,TRA1,2,68.1
2014,NUTS,2010,TRA1,2,54.1
2015,NUTS,2010,TRA1,2,61.9
2016,NUTS,2010,TRA1,2,81.4
2017,NUTS,2010,TRA1,2,95.2
2018,NUTS,2010,TRA1,2,106.9
2019,NUTS,2010,TRA1,2,127.3
2020,NUTS,2010,TRA1,2,125.6
2006,NUTS,2010,TRA2,2,27.2
2007,NUTS,2010,TRA2,2,23.2
2008,NUTS,2010,TRA2,2,18.2
2009,NUTS,2010,TRA2,2,26.1
2010,NUTS,2010,TRA2,2,32.6
2011,NUTS,2010,TRA2,2,36.5
2012,NUTS,2010,TRA2,2,50.5
2013,NUTS,2010,TRA2,2,43.3
2014,NUTS,2010,TRA2,2,43.4
2015,NUTS,2010,TRA2,2,58.7
2016,NUTS,2010,TRA2,2,55.9
2017,NUTS,2010,TRA2,2,56.1
2018,NUTS,2010,TRA2,2,55.1
2019,NUTS,2010,TRA2,2,57.2
2020,NUTS,2010,TRA2,2,84.7
2006,NUTS,2010,TRB,1,89.0
2007,NUTS,2010,TRB,1,90.5
2008,NUTS,2010,TRB,1,95.8
2009,NUTS,2010,TRB,1,116.5
2010,NUTS,2010,TRB,1,135.3
2011,NUTS,2010,TRB,1,169.0
2012,NUTS,2010,TRB,1,179.0
2013,NUTS,2010,TRB,1,175.1
2014,NUTS,2010,TRB,1,225.1
2015,NUTS,2010,TRB,1,234.9
2016,NUTS,2010,TRB,1,264.6
2017,NUTS,2010,TRB,1,271.0
2018,NUTS,2010,TRB,1,293.9
2019,NUTS,2010,TRB,1,351.2
2020,NUTS,2010,TRB,1,383.2
2006,NUTS,2010,TRB1,2,64.0
2007,NUTS,2010,TRB1,2,58.9
2008,NUTS,2010,TRB1,2,56.8
2009,NUTS,2010,TRB1,2,65.3
2010,NUTS,2010,TRB1,2,82.2
2011,NUTS,2010,TRB1,2,105.3
2012,NUTS,2010,TRB1,2,107.5
2013,NUTS,2010,TRB1,2,110.6
2014,NUTS,2010,TRB1,2,155.9
2015,NUTS,2010,TRB1,2,163.2
2016,NUTS,2010,TRB1,2,184.2
2017,NUTS,2010,TRB1,2,182.6
2018,NUTS,2010,TRB1,2,189.4
2019,NUTS,2010,TRB1,2,214.8
2020,NUTS,2010,TRB1,2,231.1
2006,NUTS,2010,TRB2,2,25.1
2007,NUTS,2010,TRB2,2,31.6
2008,NUTS,2010,TRB2,2,39.0
2009,NUTS,2010,TRB2,2,51.2
2010,NUTS,2010,TRB2,2,53.1
2011,NUTS,2010,TRB2,2,63.7
2012,NUTS,2010,TRB2,2,71.4
2013,NUTS,2010,TRB2,2,64.5
2014,NUTS,2010,TRB2,2,69.2
2015,NUTS,2010,TRB2,2,71.7
2016,NUTS,2010,TRB2,2,80.4
2017,NUTS,2010,TRB2,2,88.4
2018,NUTS,2010,TRB2,2,104.5
2019,NUTS,2010,TRB2,2,136.5
2020,NUTS,2010,TRB2,2,152.1
2006,NUTS,2010,TRC,1,145.4
2007,NUTS,2010,TRC,1,123.8
2008,NUTS,2010,TRC,1,111.4
2009,NUTS,2010,TRC,1,161.2
2010,NUTS,2010,TRC,1,241.4
2011,NUTS,2010,TRC,1,264.9
2012,NUTS,2010,TRC,1,275.3
2013,NUTS,2010,TRC,1,327.9
2014,NUTS,2010,TRC,1,330.5
2015,NUTS,2010,TRC,1,417.3
2016,NUTS,2010,TRC,1,501.9
2017,NUTS,2010,TRC,1,530.7
2018,NUTS,2010,TRC,1,535.3
2019,NUTS,2010,TRC,1,584.2
2020,NUTS,2010,TRC,1,641.2
2006,NUTS,2010,TRC1,2,51.4
2007,NUTS,2010,TRC1,2,38.2
2008,NUTS,2010,TRC1,2,43.5
2009,NUTS,2010,TRC1,2,59.3
2010,NUTS,2010,TRC1,2,85.5
2011,NUTS,2010,TRC1,2,84.4
2012,NUTS,2010,TRC1,2,101.0
2013,NUTS,2010,TRC1,2,142.6
2014,NUTS,2010,TRC1,2,152.0
2015,NUTS,2010,TRC1,2,195.4
2016,NUTS,2010,TRC1,2,213.0
2017,NUTS,2010,TRC1,2,201.0
2018,NUTS,2010,TRC1,2,199.5
2019,NUTS,2010,TRC1,2,221.9
2020,NUTS,2010,TRC1,2,260.7
2006,NUTS,2010,TRC2,2,49.3
2007,NUTS,2010,TRC2,2,57.1
2008,NUTS,2010,TRC2,2,45.7
2009,NUTS,2010,TRC2,2,67.8
2010,NUTS,2010,TRC2,2,104.1
2011,NUTS,2010,TRC2,2,108.6
2012,NUTS,2010,TRC2,2,93.2
2013,NUTS,2010,TRC2,2,107.1
2014,NUTS,2010,TRC2,2,112.9
2015,NUTS,2010,TRC2,2,132.3
2016,NUTS,2010,TRC2,2,170.0
2017,NUTS,2010,TRC2,2,207.7
2018,NUTS,2010,TRC2,2,197.7
2019,NUTS,2010,TRC2,2,217.0
2020,NUTS,2010,TRC2,2,217.4
2006,NUTS,2010,TRC3,2,44.7
2007,NUTS,2010,TRC3,2,28.4
2008,NUTS,2010,TRC3,2,22.1
2009,NUTS,2010,TRC3,2,34.1
2010,NUTS,2010,TRC3,2,51.8
2011,NUTS,2010,TRC3,2,71.8
2012,NUTS,2010,TRC3,2,81.1
2013,NUTS,2010,TRC3,2,78.2
2014,NUTS,2010,TRC3,2,65.6
2015,NUTS,2010,TRC3,2,89.6
2016,NUTS,2010,TRC3,2,118.9
2017,NUTS,2010,TRC3,2,122.0
2018,NUTS,2010,TRC3,2,138.0
2019,NUTS,2010,TRC3,2,145.3
2020,NUTS,2010,TRC3,2,163.1
1999,NUTS,2010,UK,0,8021.0
2000,NUTS,2010,UK,0,8342.7
2001,NUTS,2010,UK,0,8577.4
2002,NUTS,2010,UK,0,8798.6
2003,NUTS,2010,UK,0,9163.5
2004,NUTS,2010,UK,0,9685.3
2005,NUTS,2010,UK,0,10000.8
2006,NUTS,2010,UK,0,10488.7
2007,NUTS,2010,UK,0,10961.9
2008,NUTS,2010,UK,0,11830.8
2009,NUTS,2010,UK,0,12442.7
2010,NUTS,2010,UK,0,13190.8
2011,NUTS,2010,UK,0,13669.5
2012,NUTS,2010,UK,0,14589.5
2013,NUTS,2010,UK,0,15049.2
2014,NUTS,2010,UK,0,15570.8
2015,NUTS,2010,UK,0,16100.9
2016,NUTS,2010,UK,0,16700.6
2017,NUTS,2010,UK,0,16911.9
2018,NUTS,2010,UK,0,17197.9
2019,NUTS,2010,UK,0,17795.0
1999,NUTS,2010,UKC,1,261.4
2000,NUTS,2010,UKC,1,265.2
2001,NUTS,2010,UKC,1,282.9
2002,NUTS,2010,UKC,1,285.6
2003,NUTS,2010,UKC,1,318.4
2004,NUTS,2010,UKC,1,342.3
2005,NUTS,2010,UKC,1,330.4
2006,NUTS,2010,UKC,1,362.0
2007,NUTS,2010,UKC,1,372.1
2008,NUTS,2010,UKC,1,385.9
2009,NUTS,2010,UKC,1,408.9
2010,NUTS,2010,UKC,1,457.0
2011,NUTS,2010,UKC,1,464.0
2012,NUTS,2010,UKC,1,454.3
2013,NUTS,2010,UKC,1,465.8
2014,NUTS,2010,UKC,1,495.7
2015,NUTS,2010,UKC,1,534.6
2016,NUTS,2010,UKC,1,544.3
2017,NUTS,2010,UKC,1,560.5
2018,NUTS,2010,UKC,1,539.7
2019,NUTS,2010,UKC,1,543.8
1999,NUTS,2010,UKC1,2,118.4
2000,NUTS,2010,UKC1,2,120.4
2001,NUTS,2010,UKC1,2,113.3
2002,NUTS,2010,UKC1,2,120.9
2003,NUTS,2010,UKC1,2,131.5
2004,NUTS,2010,UKC1,2,147.7
2005,NUTS,2010,UKC1,2,144.4
2006,NUTS,2010,UKC1,2,154.9
2007,NUTS,2010,UKC1,2,157.5
2008,NUTS,2010,UKC1,2,162.8
2009,NUTS,2010,UKC1,2,173.3
2010,NUTS,2010,UKC1,2,209.3
2011,NUTS,2010,UKC1,2,195.1
2012,NUTS,2010,UKC1,2,187.1
2013,NUTS,2010,UKC1,2,191.8
2014,NUTS,2010,UKC1,2,216.5
2015,NUTS,2010,UKC1,2,239.5
2016,NUTS,2010,UKC1,2,227.4
2017,NUTS,2010,UKC1,2,237.9
2018,NUTS,2010,UKC1,2,237.3
2019,NUTS,2010,UKC1,2,229.9
1999,NUTS,2010,UKC2,2,143.1
2000,NUTS,2010,UKC2,2,144.7
2001,NUTS,2010,UKC2,2,169.6
2002,NUTS,2010,UKC2,2,164.7
2003,NUTS,2010,UKC2,2,187.0
2004,NUTS,2010,UKC2,2,194.6
2005,NUTS,2010,UKC2,2,186.0
2006,NUTS,2010,UKC2,2,207.1
2007,NUTS,2010,UKC2,2,214.6
2008,NUTS,2010,UKC2,2,223.1
2009,NUTS,2010,UKC2,2,235.6
2010,NUTS,2010,UKC2,2,247.7
2011,NUTS,2010,UKC2,2,269.0
2012,NUTS,2010,UKC2,2,267.2
2013,NUTS,2010,UKC2,2,274.0
2014,NUTS,2010,UKC2,2,279.2
2015,NUTS,2010,UKC2,2,295.1
2016,NUTS,2010,UKC2,2,316.9
2017,NUTS,2010,UKC2,2,322.6
2018,NUTS,2010,UKC2,2,302.4
2019,NUTS,2010,UKC2,2,313.9
1999,NUTS,2010,UKD,1,809.0
2000,NUTS,2010,UKD,1,866.6
2001,NUTS,2010,UKD,1,895.2
2002,NUTS,2010,UKD,1,846.3
2003,NUTS,2010,UKD,1,910.7
2004,NUTS,2010,UKD,1,987.1
2005,NUTS,2010,UKD,1,1035.2
2006,NUTS,2010,UKD,1,1066.9
2007,NUTS,2010,UKD,1,1121.4
2008,NUTS,2010,UKD,1,1205.6
2009,NUTS,2010,UKD,1,1284.2
2010,NUTS,2010,UKD,1,1363.5
2011,NUTS,2010,UKD,1,1351.4
2012,NUTS,2010,UKD,1,1433.2
2013,NUTS,2010,UKD,1,1467.5
2014,NUTS,2010,UKD,1,1515.0
2015,NUTS,2010,UKD,1,1592.9
2016,NUTS,2010,UKD,1,1670.7
2017,NUTS,2010,UKD,1,1661.6
2018,NUTS,2010,UKD,1,1687.0
2019,NUTS,2010,UKD,1,1723.0
1999,NUTS,2010,UKD1,2,54.5
2000,NUTS,2010,UKD1,2,55.8
2001,NUTS,2010,UKD1,2,53.8
2002,NUTS,2010,UKD1,2,58.3
2003,NUTS,2010,UKD1,2,65.6
2004,NUTS,2010,UKD1,2,75.2
2005,NUTS,2010,UKD1,2,74.3
2006,NUTS,2010,UKD1,2,73.9
2007,NUTS,2010,UKD1,2,84.1
2008,NUTS,2010,UKD1,2,85.0
2009,NUTS,2010,UKD1,2,91.1
2010,NUTS,2010,UKD1,2,103.4
2011,NUTS,2010,UKD1,2,95.0
2012,NUTS,2010,UKD1,2,100.3
2013,NUTS,2010,UKD1,2,100.4
2014,NUTS,2010,UKD1,2,97.4
2015,NUTS,2010,UKD1,2,98.9
2016,NUTS,2010,UKD1,2,107.5
2017,NUTS,2010,UKD1,2,101.7
2018,NUTS,2010,UKD1,2,110.0
2019,NUTS,2010,UKD1,2,109.4
1999,NUTS,2010,UKD3,2,304.3
2000,NUTS,2010,UKD3,2,323.0
2001,NUTS,2010,UKD3,2,336.6
2002,NUTS,2010,UKD3,2,316.9
2003,NUTS,2010,UKD3,2,342.8
2004,NUTS,2010,UKD3,2,352.2
2005,NUTS,2010,UKD3,2,382.6
2006,NUTS,2010,UKD3,2,425.3
2007,NUTS,2010,UKD3,2,433.6
2008,NUTS,2010,UKD3,2,443.6
2009,NUTS,2010,UKD3,2,487.0
2010,NUTS,2010,UKD3,2,512.2
2011,NUTS,2010,UKD3,2,549.2
2012,NUTS,2010,UKD3,2,549.7
2013,NUTS,2010,UKD3,2,582.5
2014,NUTS,2010,UKD3,2,606.1
2015,NUTS,2010,UKD3,2,641.9
2016,NUTS,2010,UKD3,2,657.8
2017,NUTS,2010,UKD3,2,652.8
2018,NUTS,2010,UKD3,2,645.0
2019,NUTS,2010,UKD3,2,696.6
1999,NUTS,2010,UKD4,2,156.8
2000,NUTS,2010,UKD4,2,181.0
2001,NUTS,2010,UKD4,2,182.9
2002,NUTS,2010,UKD4,2,173.6
2003,NUTS,2010,UKD4,2,182.1
2004,NUTS,2010,UKD4,2,218.1
2005,NUTS,2010,UKD4,2,211.8
2006,NUTS,2010,UKD4,2,192.8
2007,NUTS,2010,UKD4,2,224.8
2008,NUTS,2010,UKD4,2,237.7
2009,NUTS,2010,UKD4,2,259.1
2010,NUTS,2010,UKD4,2,295.3
2011,NUTS,2010,UKD4,2,264.8
2012,NUTS,2010,UKD4,2,304.3
2013,NUTS,2010,UKD4,2,278.5
2014,NUTS,2010,UKD4,2,281.6
2015,NUTS,2010,UKD4,2,303.4
2016,NUTS,2010,UKD4,2,323.7
2017,NUTS,2010,UKD4,2,320.5
2018,NUTS,2010,UKD4,2,327.7
2019,NUTS,2010,UKD4,2,334.5
2005,NUTS,2010,UKD6,2,166.2
2006,NUTS,2010,UKD6,2,180.7
2007,NUTS,2010,UKD6,2,180.6
2008,NUTS,2010,UKD6,2,196.2
2009,NUTS,2010,UKD6,2,193.5
2010,NUTS,2010,UKD6,2,208.6
2011,NUTS,2010,UKD6,2,209.0
2012,NUTS,2010,UKD6,2,215.0
2013,NUTS,2010,UKD6,2,232.0
2014,NUTS,2010,UKD6,2,248.5
2015,NUTS,2010,UKD6,2,245.4
2016,NUTS,2010,UKD6,2,253.5
2017,NUTS,2010,UKD6,2,268.2
2018,NUTS,2010,UKD6,2,257.7
2019,NUTS,2010,UKD6,2,240.1
2005,NUTS,2010,UKD7,2,200.3
2006,NUTS,2010,UKD7,2,194.3
2007,NUTS,2010,UKD7,2,198.3
2008,NUTS,2010,UKD7,2,243.2
2009,NUTS,2010,UKD7,2,253.6
2010,NUTS,2010,UKD7,2,244.0
2011,NUTS,2010,UKD7,2,233.4
2012,NUTS,2010,UKD7,2,263.9
2013,NUTS,2010,UKD7,2,274.1
2014,NUTS,2010,UKD7,2,281.4
2015,NUTS,2010,UKD7,2,303.4
2016,NUTS,2010,UKD7,2,328.3
2017,NUTS,2010,UKD7,2,318.4
2018,NUTS,2010,UKD7,2,346.7
2019,NUTS,2010,UKD7,2,342.4
1999,NUTS,2010,UKE,1,578.1
2000,NUTS,2010,UKE,1,610.5
2001,NUTS,2010,UKE,1,617.7
2002,NUTS,2010,UKE,1,624.6
2003,NUTS,2010,UKE,1,653.9
2004,NUTS,2010,UKE,1,722.5
2005,NUTS,2010,UKE,1,699.2
2006,NUTS,2010,UKE,1,726.3
2007,NUTS,2010,UKE,1,772.0
2008,NUTS,2010,UKE,1,875.4
2009,NUTS,2010,UKE,1,945.7
2010,NUTS,2010,UKE,1,927.6
2011,NUTS,2010,UKE,1,948.8
2012,NUTS,2010,UKE,1,1041.5
2013,NUTS,2010,UKE,1,1062.0
2014,NUTS,2010,UKE,1,1079.3
2015,NUTS,2010,UKE,1,1115.6
2016,NUTS,2010,UKE,1,1149.1
2017,NUTS,2010,UKE,1,1179.4
2018,NUTS,2010,UKE,1,1242.1
2019,NUTS,2010,UKE,1,1221.0
1999,NUTS,2010,UKE1,2,84.1
2000,NUTS,2010,UKE1,2,84.6
2001,NUTS,2010,UKE1,2,99.1
2002,NUTS,2010,UKE1,2,99.1
2003,NUTS,2010,UKE1,2,99.1
2004,NUTS,2010,UKE1,2,107.2
2005,NUTS,2010,UKE1,2,98.5
2006,NUTS,2010,UKE1,2,112.3
2007,NUTS,2010,UKE1,2,118.7
2008,NUTS,2010,UKE1,2,139.4
2009,NUTS,2010,UKE1,2,149.5
2010,NUTS,2010,UKE1,2,149.4
2011,NUTS,2010,UKE1,2,151.6
2012,NUTS,2010,UKE1,2,148.6
2013,NUTS,2010,UKE1,2,160.8
2014,NUTS,2010,UKE1,2,166.3
2015,NUTS,2010,UKE1,2,176.6
2016,NUTS,2010,UKE1,2,189.8
2017,NUTS,2010,UKE1,2,178.8
2018,NUTS,2010,UKE1,2,176.1
2019,NUTS,2010,UKE1,2,166.6
1999,NUTS,2010,UKE2,2,100.4
2000,NUTS,2010,UKE2,2,117.0
2001,NUTS,2010,UKE2,2,112.6
2002,NUTS,2010,UKE2,2,111.2
2003,NUTS,2010,UKE2,2,123.7
2004,NUTS,2010,UKE2,2,146.1
2005,NUTS,2010,UKE2,2,131.3
2006,NUTS,2010,UKE2,2,126.0
2007,NUTS,2010,UKE2,2,143.3
2008,NUTS,2010,UKE2,2,171.1
2009,NUTS,2010,UKE2,2,178.4
2010,NUTS,2010,UKE2,2,171.0
2011,NUTS,2010,UKE2,2,179.9
2012,NUTS,2010,UKE2,2,209.4
2013,NUTS,2010,UKE2,2,205.4
2014,NUTS,2010,UKE2,2,211.4
2015,NUTS,2010,UKE2,2,201.2
2016,NUTS,2010,UKE2,2,196.3
2017,NUTS,2010,UKE2,2,206.1
2018,NUTS,2010,UKE2,2,229.5
2019,NUTS,2010,UKE2,2,204.8
1999,NUTS,2010,UKE3,2,131.9
2000,NUTS,2010,UKE3,2,128.9
2001,NUTS,2010,UKE3,2,140.8
2002,NUTS,2010,UKE3,2,143.7
2003,NUTS,2010,UKE3,2,152.3
2004,NUTS,2010,UKE3,2,167.6
2005,NUTS,2010,UKE3,2,156.8
2006,NUTS,2010,UKE3,2,171.6
2007,NUTS,2010,UKE3,2,177.4
2008,NUTS,2010,UKE3,2,206.4
2009,NUTS,2010,UKE3,2,211.7
2010,NUTS,2010,UKE3,2,218.8
2011,NUTS,2010,UKE3,2,221.2
2012,NUTS,2010,UKE3,2,246.8
2013,NUTS,2010,UKE3,2,248.2
2014,NUTS,2010,UKE3,2,254.7
2015,NUTS,2010,UKE3,2,271.8
2016,NUTS,2010,UKE3,2,287.3
2017,NUTS,2010,UKE3,2,301.7
2018,NUTS,2010,UKE3,2,313.7
2019,NUTS,2010,UKE3,2,319.2
1999,NUTS,2010,UKE4,2,261.8
2000,NUTS,2010,UKE4,2,279.9
