year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_gov_pc_emp_hc_total_t
2018,NUTS,2010,UKI3,2,0.2954
2011,NUTS,2010,UKI4,2,0.0067
2012,NUTS,2010,UKI4,2,0.0074
2013,NUTS,2010,UKI4,2,0.0066
2014,NUTS,2010,UKI4,2,0.0063
2015,NUTS,2010,UKI4,2,0.0062
2016,NUTS,2010,UKI4,2,0.0041
2017,NUTS,2010,UKI4,2,0.0042
2018,NUTS,2010,UKI4,2,0.0362
2011,NUTS,2010,UKI5,2,0.0007
2012,NUTS,2010,UKI5,2,0.0007
2013,NUTS,2010,UKI5,2,0.0007
2014,NUTS,2010,UKI5,2,0.0007
2015,NUTS,2010,UKI5,2,0.0001
2016,NUTS,2010,UKI5,2,0.0
2017,NUTS,2010,UKI5,2,0.0
2018,NUTS,2010,UKI5,2,0.0
2011,NUTS,2010,UKI6,2,0.0201
2012,NUTS,2010,UKI6,2,0.0204
2013,NUTS,2010,UKI6,2,0.0188
2014,NUTS,2010,UKI6,2,0.0197
2015,NUTS,2010,UKI6,2,0.004
2016,NUTS,2010,UKI6,2,0.0049
2017,NUTS,2010,UKI6,2,0.0041
2018,NUTS,2010,UKI6,2,0.0178
2011,NUTS,2010,UKI7,2,0.0631
2012,NUTS,2010,UKI7,2,0.0639
2013,NUTS,2010,UKI7,2,0.0643
2014,NUTS,2010,UKI7,2,0.0628
2015,NUTS,2010,UKI7,2,0.013
2016,NUTS,2010,UKI7,2,0.0087
2017,NUTS,2010,UKI7,2,0.0085
2018,NUTS,2010,UKI7,2,0.0085
2011,NUTS,2010,UKJ,1,0.1556
2012,NUTS,2010,UKJ,1,0.1615
2013,NUTS,2010,UKJ,1,0.1572
2014,NUTS,2010,UKJ,1,0.1428
2015,NUTS,2010,UKJ,1,0.1439
2016,NUTS,2010,UKJ,1,0.1332
2017,NUTS,2010,UKJ,1,0.1353
2018,NUTS,2010,UKJ,1,0.1388
2011,NUTS,2010,UKJ1,2,0.2372
2012,NUTS,2010,UKJ1,2,0.224
2013,NUTS,2010,UKJ1,2,0.2256
2014,NUTS,2010,UKJ1,2,0.2271
2015,NUTS,2010,UKJ1,2,0.2449
2016,NUTS,2010,UKJ1,2,0.2351
2017,NUTS,2010,UKJ1,2,0.254
2018,NUTS,2010,UKJ1,2,0.2626
2011,NUTS,2010,UKJ2,2,0.0703
2012,NUTS,2010,UKJ2,2,0.0853
2013,NUTS,2010,UKJ2,2,0.0852
2014,NUTS,2010,UKJ2,2,0.04
2015,NUTS,2010,UKJ2,2,0.0421
2016,NUTS,2010,UKJ2,2,0.0418
2017,NUTS,2010,UKJ2,2,0.0393
2018,NUTS,2010,UKJ2,2,0.038
2011,NUTS,2010,UKJ3,2,0.1994
2012,NUTS,2010,UKJ3,2,0.2244
2013,NUTS,2010,UKJ3,2,0.2263
2014,NUTS,2010,UKJ3,2,0.2249
2015,NUTS,2010,UKJ3,2,0.2182
2016,NUTS,2010,UKJ3,2,0.191
2017,NUTS,2010,UKJ3,2,0.1845
2018,NUTS,2010,UKJ3,2,0.1948
2011,NUTS,2010,UKJ4,2,0.1284
2012,NUTS,2010,UKJ4,2,0.1241
2013,NUTS,2010,UKJ4,2,0.0978
2014,NUTS,2010,UKJ4,2,0.092
2015,NUTS,2010,UKJ4,2,0.0798
2016,NUTS,2010,UKJ4,2,0.0725
2017,NUTS,2010,UKJ4,2,0.0686
2018,NUTS,2010,UKJ4,2,0.0581
2011,NUTS,2010,UKK,1,0.1287
2012,NUTS,2010,UKK,1,0.1174
2013,NUTS,2010,UKK,1,0.1124
2014,NUTS,2010,UKK,1,0.1095
2015,NUTS,2010,UKK,1,0.0968
2016,NUTS,2010,UKK,1,0.103
2017,NUTS,2010,UKK,1,0.1067
2018,NUTS,2010,UKK,1,0.0992
2011,NUTS,2010,UKK1,2,0.2353
2012,NUTS,2010,UKK1,2,0.2472
2013,NUTS,2010,UKK1,2,0.2394
2014,NUTS,2010,UKK1,2,0.2352
2015,NUTS,2010,UKK1,2,0.2074
2016,NUTS,2010,UKK1,2,0.2186
2017,NUTS,2010,UKK1,2,0.2268
2018,NUTS,2010,UKK1,2,0.2078
2011,NUTS,2010,UKK2,2,0.0062
2012,NUTS,2010,UKK2,2,0.0066
2013,NUTS,2010,UKK2,2,0.0066
2014,NUTS,2010,UKK2,2,0.0059
2015,NUTS,2010,UKK2,2,0.0051
2016,NUTS,2010,UKK2,2,0.0046
2017,NUTS,2010,UKK2,2,0.0034
2018,NUTS,2010,UKK2,2,0.0035
2011,NUTS,2010,UKK3,2,0.0005
2012,NUTS,2010,UKK3,2,0.0
2013,NUTS,2010,UKK3,2,0.0
2014,NUTS,2010,UKK3,2,0.0
2015,NUTS,2010,UKK3,2,0.0
2016,NUTS,2010,UKK3,2,0.0007
2017,NUTS,2010,UKK3,2,0.0009
2018,NUTS,2010,UKK3,2,0.0004
2011,NUTS,2010,UKK4,2,0.0918
2012,NUTS,2010,UKK4,2,0.0113
2013,NUTS,2010,UKK4,2,0.0015
2014,NUTS,2010,UKK4,2,0.0014
2015,NUTS,2010,UKK4,2,0.0011
2016,NUTS,2010,UKK4,2,0.0007
2017,NUTS,2010,UKK4,2,0.001
2018,NUTS,2010,UKK4,2,0.001
2011,NUTS,2010,UKL,1,0.0187
2012,NUTS,2010,UKL,1,0.0193
2013,NUTS,2010,UKL,1,0.0191
2014,NUTS,2010,UKL,1,0.0194
2015,NUTS,2010,UKL,1,0.0095
2016,NUTS,2010,UKL,1,0.0095
2017,NUTS,2010,UKL,1,0.0101
2018,NUTS,2010,UKL,1,0.0149
2011,NUTS,2010,UKL1,2,0.0069
2012,NUTS,2010,UKL1,2,0.0092
2013,NUTS,2010,UKL1,2,0.0093
2014,NUTS,2010,UKL1,2,0.0106
2015,NUTS,2010,UKL1,2,0.0077
2016,NUTS,2010,UKL1,2,0.0087
2017,NUTS,2010,UKL1,2,0.009
2018,NUTS,2010,UKL1,2,0.0078
2011,NUTS,2010,UKL2,2,0.0371
2012,NUTS,2010,UKL2,2,0.0356
2013,NUTS,2010,UKL2,2,0.0346
2014,NUTS,2010,UKL2,2,0.0334
2015,NUTS,2010,UKL2,2,0.0124
2016,NUTS,2010,UKL2,2,0.0108
2017,NUTS,2010,UKL2,2,0.0119
2018,NUTS,2010,UKL2,2,0.0259
2011,NUTS,2010,UKM,1,0.0891
2012,NUTS,2010,UKM,1,0.0804
2013,NUTS,2010,UKM,1,0.07
2014,NUTS,2010,UKM,1,0.0788
2015,NUTS,2010,UKM,1,0.0788
2016,NUTS,2010,UKM,1,0.0793
2017,NUTS,2010,UKM,1,0.0828
2018,NUTS,2010,UKM,1,0.0696
2012,NUTS,2010,UKM2,2,0.0988
2013,NUTS,2010,UKM2,2,0.1018
2014,NUTS,2010,UKM2,2,0.0994
2015,NUTS,2010,UKM2,2,0.1
2016,NUTS,2010,UKM2,2,0.1019
2017,NUTS,2010,UKM2,2,0.1091
2012,NUTS,2010,UKM3,2,0.0228
2013,NUTS,2010,UKM3,2,0.0113
2014,NUTS,2010,UKM3,2,0.0113
2015,NUTS,2010,UKM3,2,0.0113
2016,NUTS,2010,UKM3,2,0.0116
2017,NUTS,2010,UKM3,2,0.0112
2012,NUTS,2010,UKM5,2,0.3113
2013,NUTS,2010,UKM5,2,0.2541
2014,NUTS,2010,UKM5,2,0.3392
2015,NUTS,2010,UKM5,2,0.3415
2016,NUTS,2010,UKM5,2,0.3503
2017,NUTS,2010,UKM5,2,0.3625
2018,NUTS,2010,UKM5,2,0.236
2012,NUTS,2010,UKM6,2,0.0057
2013,NUTS,2010,UKM6,2,0.01
2014,NUTS,2010,UKM6,2,0.0101
2015,NUTS,2010,UKM6,2,0.011
2016,NUTS,2010,UKM6,2,0.0118
2017,NUTS,2010,UKM6,2,0.0146
2018,NUTS,2010,UKM6,2,0.0301
2014,NUTS,2010,UKM7,2,0.1058
2015,NUTS,2010,UKM7,2,0.1057
2016,NUTS,2010,UKM7,2,0.1067
2017,NUTS,2010,UKM7,2,0.1147
2018,NUTS,2010,UKM7,2,0.1033
2014,NUTS,2010,UKM8,2,0.0086
2015,NUTS,2010,UKM8,2,0.0082
2016,NUTS,2010,UKM8,2,0.0084
2017,NUTS,2010,UKM8,2,0.0085
2018,NUTS,2010,UKM8,2,0.0109
2014,NUTS,2010,UKM9,2,0.0118
2015,NUTS,2010,UKM9,2,0.013
2016,NUTS,2010,UKM9,2,0.0137
2017,NUTS,2010,UKM9,2,0.0136
2018,NUTS,2010,UKM9,2,0.0188
2011,NUTS,2010,UKN,1,0.0207
2012,NUTS,2010,UKN,1,0.0221
2013,NUTS,2010,UKN,1,0.023
2014,NUTS,2010,UKN,1,0.0176
2015,NUTS,2010,UKN,1,0.0137
2016,NUTS,2010,UKN,1,0.0176
2017,NUTS,2010,UKN,1,0.0179
2018,NUTS,2010,UKN,1,0.0187
2011,NUTS,2010,UKN0,2,0.0207
2012,NUTS,2010,UKN0,2,0.0221
2013,NUTS,2010,UKN0,2,0.023
2014,NUTS,2010,UKN0,2,0.0176
2015,NUTS,2010,UKN0,2,0.0137
2016,NUTS,2010,UKN0,2,0.0176
2017,NUTS,2010,UKN0,2,0.0179
2018,NUTS,2010,UKN0,2,0.0187
