year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_gdp_beur_mge
2011,NUTS,2010,FR812,3,0.173
2012,NUTS,2010,FR812,3,0.174
2000,NUTS,2010,FR813,3,0.136
2001,NUTS,2010,FR813,3,0.487
2002,NUTS,2010,FR813,3,0.502
2003,NUTS,2010,FR813,3,0.381
2004,NUTS,2010,FR813,3,0.603
2005,NUTS,2010,FR813,3,0.693
2006,NUTS,2010,FR813,3,0.308
2007,NUTS,2010,FR813,3,0.096
2008,NUTS,2010,FR813,3,0.17
2009,NUTS,2010,FR813,3,0.668
2010,NUTS,2010,FR813,3,0.575
2011,NUTS,2010,FR813,3,0.463
2012,NUTS,2010,FR813,3,0.271
2001,NUTS,2010,FR815,3,0.033
2002,NUTS,2010,FR815,3,0.091
2003,NUTS,2010,FR815,3,0.361
2004,NUTS,2010,FR815,3,0.023
2005,NUTS,2010,FR815,3,0.037
2006,NUTS,2010,FR815,3,0.211
2007,NUTS,2010,FR815,3,0.151
2009,NUTS,2010,FR815,3,0.034
2010,NUTS,2010,FR815,3,0.111
2012,NUTS,2010,FR815,3,0.032
2000,NUTS,2010,FR82,2,0.135
2001,NUTS,2010,FR82,2,0.166
2002,NUTS,2010,FR82,2,0.141
2003,NUTS,2010,FR82,2,0.114
2004,NUTS,2010,FR82,2,0.087
2005,NUTS,2010,FR82,2,0.099
2006,NUTS,2010,FR82,2,0.097
2007,NUTS,2010,FR82,2,0.224
2008,NUTS,2010,FR82,2,0.217
2009,NUTS,2010,FR82,2,0.212
2010,NUTS,2010,FR82,2,0.158
2011,NUTS,2010,FR82,2,0.108
2012,NUTS,2010,FR82,2,0.085
2000,NUTS,2010,FR821,3,0.092
2004,NUTS,2010,FR821,3,0.212
2005,NUTS,2010,FR821,3,0.201
2007,NUTS,2010,FR821,3,0.117
2009,NUTS,2010,FR821,3,0.092
2000,NUTS,2010,FR823,3,0.332
2001,NUTS,2010,FR823,3,0.159
2002,NUTS,2010,FR823,3,0.103
2003,NUTS,2010,FR823,3,0.12
2004,NUTS,2010,FR823,3,0.102
2005,NUTS,2010,FR823,3,0.169
2006,NUTS,2010,FR823,3,0.164
2007,NUTS,2010,FR823,3,0.451
2008,NUTS,2010,FR823,3,0.515
2009,NUTS,2010,FR823,3,0.283
2010,NUTS,2010,FR823,3,0.23
2011,NUTS,2010,FR823,3,0.196
2012,NUTS,2010,FR823,3,0.087
2000,NUTS,2010,FR824,3,0.105
2001,NUTS,2010,FR824,3,0.256
2002,NUTS,2010,FR824,3,0.225
2003,NUTS,2010,FR824,3,0.182
2004,NUTS,2010,FR824,3,0.07
2005,NUTS,2010,FR824,3,0.109
2006,NUTS,2010,FR824,3,0.103
2007,NUTS,2010,FR824,3,0.195
2008,NUTS,2010,FR824,3,0.18
2009,NUTS,2010,FR824,3,0.261
2010,NUTS,2010,FR824,3,0.219
2011,NUTS,2010,FR824,3,0.103
2012,NUTS,2010,FR824,3,0.133
2000,NUTS,2010,FR825,3,0.028
2001,NUTS,2010,FR825,3,0.054
2002,NUTS,2010,FR825,3,0.041
2004,NUTS,2010,FR825,3,0.028
2005,NUTS,2010,FR825,3,0.022
2006,NUTS,2010,FR825,3,0.063
2007,NUTS,2010,FR825,3,0.053
2008,NUTS,2010,FR825,3,0.083
2009,NUTS,2010,FR825,3,0.074
2010,NUTS,2010,FR825,3,0.011
2011,NUTS,2010,FR825,3,0.069
2000,NUTS,2010,FR826,3,0.024
2001,NUTS,2010,FR826,3,0.076
2002,NUTS,2010,FR826,3,0.122
2003,NUTS,2010,FR826,3,0.076
2004,NUTS,2010,FR826,3,0.22
2005,NUTS,2010,FR826,3,0.026
2006,NUTS,2010,FR826,3,0.019
2007,NUTS,2010,FR826,3,0.201
2008,NUTS,2010,FR826,3,0.014
2009,NUTS,2010,FR826,3,0.14
2010,NUTS,2010,FR826,3,0.034
2011,NUTS,2010,FR826,3,0.044
2012,NUTS,2010,FR826,3,0.044
2010,NUTS,2010,FR83,2,0.032
2010,NUTS,2010,FR832,3,0.064
2000,NUTS,2010,FRZ,1,0.549
2004,NUTS,2010,FRZ,1,0.875
2006,NUTS,2010,FRZ,1,0.086
2008,NUTS,2010,FRZ,1,0.225
2000,NUTS,2010,FRZZ,2,0.549
2004,NUTS,2010,FRZZ,2,0.875
2006,NUTS,2010,FRZZ,2,0.086
2008,NUTS,2010,FRZZ,2,0.225
2000,NUTS,2010,FRZZZ,3,0.549
2004,NUTS,2010,FRZZZ,3,0.875
2006,NUTS,2010,FRZZZ,3,0.086
2008,NUTS,2010,FRZZZ,3,0.225
2003,NUTS,2010,HR,0,0.011
2004,NUTS,2010,HR,0,0.006
2005,NUTS,2010,HR,0,0.009
2006,NUTS,2010,HR,0,0.04
2007,NUTS,2010,HR,0,0.004
2008,NUTS,2010,HR,0,0.014
2009,NUTS,2010,HR,0,0.011
2003,NUTS,2010,HR0,1,0.011
2004,NUTS,2010,HR0,1,0.006
2005,NUTS,2010,HR0,1,0.009
2006,NUTS,2010,HR0,1,0.04
2007,NUTS,2010,HR0,1,0.004
2008,NUTS,2010,HR0,1,0.014
2009,NUTS,2010,HR0,1,0.011
2003,NUTS,2010,HR04,2,0.016
2004,NUTS,2010,HR04,2,0.009
2005,NUTS,2010,HR04,2,0.013
2006,NUTS,2010,HR04,2,0.059
2007,NUTS,2010,HR04,2,0.006
2008,NUTS,2010,HR04,2,0.02
2009,NUTS,2010,HR04,2,0.016
2004,NUTS,2010,HR041,3,0.019
2005,NUTS,2010,HR041,3,0.028
2006,NUTS,2010,HR041,3,0.126
2008,NUTS,2010,HR041,3,0.044
2009,NUTS,2010,HR041,3,0.035
2007,NUTS,2010,HR042,3,0.069
2003,NUTS,2010,HR043,3,0.465
2000,NUTS,2010,HU,0,0.155
2001,NUTS,2010,HU,0,0.191
2002,NUTS,2010,HU,0,0.063
2003,NUTS,2010,HU,0,0.057
2004,NUTS,2010,HU,0,0.064
2005,NUTS,2010,HU,0,0.052
2006,NUTS,2010,HU,0,0.07
2007,NUTS,2010,HU,0,0.041
2008,NUTS,2010,HU,0,0.048
2009,NUTS,2010,HU,0,0.023
2010,NUTS,2010,HU,0,0.054
2011,NUTS,2010,HU,0,0.108
2012,NUTS,2010,HU,0,0.031
2000,NUTS,2010,HU1,1,0.174
2001,NUTS,2010,HU1,1,0.198
2002,NUTS,2010,HU1,1,0.031
2003,NUTS,2010,HU1,1,0.07
2004,NUTS,2010,HU1,1,0.04
2005,NUTS,2010,HU1,1,0.038
2006,NUTS,2010,HU1,1,0.084
2007,NUTS,2010,HU1,1,0.025
2008,NUTS,2010,HU1,1,0.037
2009,NUTS,2010,HU1,1,0.022
2010,NUTS,2010,HU1,1,0.059
2011,NUTS,2010,HU1,1,0.105
2012,NUTS,2010,HU1,1,0.048
2000,NUTS,2010,HU10,2,0.174
2001,NUTS,2010,HU10,2,0.198
2002,NUTS,2010,HU10,2,0.031
2003,NUTS,2010,HU10,2,0.07
2004,NUTS,2010,HU10,2,0.04
2005,NUTS,2010,HU10,2,0.038
2006,NUTS,2010,HU10,2,0.084
2007,NUTS,2010,HU10,2,0.025
2008,NUTS,2010,HU10,2,0.037
2009,NUTS,2010,HU10,2,0.022
2010,NUTS,2010,HU10,2,0.059
2011,NUTS,2010,HU10,2,0.105
2012,NUTS,2010,HU10,2,0.048
2000,NUTS,2010,HU101,3,0.158
2001,NUTS,2010,HU101,3,0.17
2002,NUTS,2010,HU101,3,0.019
2003,NUTS,2010,HU101,3,0.09
2004,NUTS,2010,HU101,3,0.034
2005,NUTS,2010,HU101,3,0.033
2006,NUTS,2010,HU101,3,0.036
2007,NUTS,2010,HU101,3,0.021
2008,NUTS,2010,HU101,3,0.032
2009,NUTS,2010,HU101,3,0.006
2010,NUTS,2010,HU101,3,0.072
2011,NUTS,2010,HU101,3,0.118
2012,NUTS,2010,HU101,3,0.061
2000,NUTS,2010,HU102,3,0.243
2001,NUTS,2010,HU102,3,0.312
2002,NUTS,2010,HU102,3,0.074
2004,NUTS,2010,HU102,3,0.06
2005,NUTS,2010,HU102,3,0.055
2006,NUTS,2010,HU102,3,0.263
2007,NUTS,2010,HU102,3,0.038
2008,NUTS,2010,HU102,3,0.052
2009,NUTS,2010,HU102,3,0.082
2010,NUTS,2010,HU102,3,0.012
2011,NUTS,2010,HU102,3,0.06
2000,NUTS,2010,HU2,1,0.029
2001,NUTS,2010,HU2,1,0.007
2002,NUTS,2010,HU2,1,0.052
2003,NUTS,2010,HU2,1,0.012
2005,NUTS,2010,HU2,1,0.055
2006,NUTS,2010,HU2,1,0.026
2008,NUTS,2010,HU2,1,0.009
2009,NUTS,2010,HU2,1,0.041
2010,NUTS,2010,HU2,1,0.039
2011,NUTS,2010,HU2,1,0.044
2008,NUTS,2010,HU21,2,0.023
2011,NUTS,2010,HU21,2,0.12
2008,NUTS,2010,HU212,3,0.07
2011,NUTS,2010,HU212,3,0.181
2011,NUTS,2010,HU213,3,0.227
2000,NUTS,2010,HU22,2,0.025
2003,NUTS,2010,HU22,2,0.031
2005,NUTS,2010,HU22,2,0.037
2006,NUTS,2010,HU22,2,0.062
2009,NUTS,2010,HU22,2,0.048
2005,NUTS,2010,HU221,3,0.076
2006,NUTS,2010,HU221,3,0.109
2009,NUTS,2010,HU222,3,0.208
2000,NUTS,2010,HU223,3,0.109
2003,NUTS,2010,HU223,3,0.12
2006,NUTS,2010,HU223,3,0.032
2000,NUTS,2010,HU23,2,0.078
2001,NUTS,2010,HU23,2,0.026
2002,NUTS,2010,HU23,2,0.198
2005,NUTS,2010,HU23,2,0.165
2006,NUTS,2010,HU23,2,0.012
2009,NUTS,2010,HU23,2,0.09
2010,NUTS,2010,HU23,2,0.16
2000,NUTS,2010,HU231,3,0.187
2002,NUTS,2010,HU231,3,0.479
2005,NUTS,2010,HU231,3,0.384
2006,NUTS,2010,HU231,3,0.027
2009,NUTS,2010,HU231,3,0.176
2010,NUTS,2010,HU231,3,0.386
2001,NUTS,2010,HU233,3,0.096
2009,NUTS,2010,HU233,3,0.054
2000,NUTS,2010,HU3,1,0.253
2001,NUTS,2010,HU3,1,0.357
2002,NUTS,2010,HU3,1,0.126
2003,NUTS,2010,HU3,1,0.079
2004,NUTS,2010,HU3,1,0.166
2005,NUTS,2010,HU3,1,0.074
2006,NUTS,2010,HU3,1,0.088
2007,NUTS,2010,HU3,1,0.111
2008,NUTS,2010,HU3,1,0.108
2009,NUTS,2010,HU3,1,0.007
2010,NUTS,2010,HU3,1,0.06
2011,NUTS,2010,HU3,1,0.18
2012,NUTS,2010,HU3,1,0.031
2006,NUTS,2010,HU31,2,0.082
2007,NUTS,2010,HU31,2,0.025
2010,NUTS,2010,HU31,2,0.035
2011,NUTS,2010,HU31,2,0.069
2011,NUTS,2010,HU311,3,0.119
2007,NUTS,2010,HU312,3,0.087
2006,NUTS,2010,HU313,3,0.617
2010,NUTS,2010,HU313,3,0.279
2000,NUTS,2010,HU32,2,0.453
2001,NUTS,2010,HU32,2,0.558
2002,NUTS,2010,HU32,2,0.208
2003,NUTS,2010,HU32,2,0.182
2004,NUTS,2010,HU32,2,0.06
2005,NUTS,2010,HU32,2,0.113
2006,NUTS,2010,HU32,2,0.114
2007,NUTS,2010,HU32,2,0.183
2008,NUTS,2010,HU32,2,0.066
2010,NUTS,2010,HU32,2,0.133
2011,NUTS,2010,HU32,2,0.078
2000,NUTS,2010,HU321,3,1.142
2001,NUTS,2010,HU321,3,1.327
2002,NUTS,2010,HU321,3,0.457
2003,NUTS,2010,HU321,3,0.444
2004,NUTS,2010,HU321,3,0.144
2005,NUTS,2010,HU321,3,0.27
2006,NUTS,2010,HU321,3,0.276
2007,NUTS,2010,HU321,3,0.447
2008,NUTS,2010,HU321,3,0.162
2010,NUTS,2010,HU321,3,0.018
2001,NUTS,2010,HU322,3,0.117
2002,NUTS,2010,HU322,3,0.086
2010,NUTS,2010,HU322,3,0.03
2010,NUTS,2010,HU323,3,0.37
2011,NUTS,2010,HU323,3,0.249
2000,NUTS,2010,HU33,2,0.259
2001,NUTS,2010,HU33,2,0.449
2002,NUTS,2010,HU33,2,0.147
2003,NUTS,2010,HU33,2,0.036
2004,NUTS,2010,HU33,2,0.425
2005,NUTS,2010,HU33,2,0.099
2006,NUTS,2010,HU33,2,0.065
2007,NUTS,2010,HU33,2,0.113
2008,NUTS,2010,HU33,2,0.244
2009,NUTS,2010,HU33,2,0.022
2011,NUTS,2010,HU33,2,0.382
2012,NUTS,2010,HU33,2,0.091
2007,NUTS,2010,HU331,3,0.071
2009,NUTS,2010,HU331,3,0.027
2011,NUTS,2010,HU331,3,0.108
2006,NUTS,2010,HU332,3,0.034
2011,NUTS,2010,HU332,3,0.062
2000,NUTS,2010,HU333,3,0.741
2001,NUTS,2010,HU333,3,1.292
2002,NUTS,2010,HU333,3,0.429
2003,NUTS,2010,HU333,3,0.102
2004,NUTS,2010,HU333,3,1.225
2005,NUTS,2010,HU333,3,0.281
2006,NUTS,2010,HU333,3,0.163
2007,NUTS,2010,HU333,3,0.242
2008,NUTS,2010,HU333,3,0.695
2009,NUTS,2010,HU333,3,0.03
2011,NUTS,2010,HU333,3,0.917
2012,NUTS,2010,HU333,3,0.26
2000,NUTS,2010,IE,0,0.092
2001,NUTS,2010,IE,0,0.182
2002,NUTS,2010,IE,0,0.08
2003,NUTS,2010,IE,0,0.055
2004,NUTS,2010,IE,0,0.044
2005,NUTS,2010,IE,0,0.061
2006,NUTS,2010,IE,0,0.078
2007,NUTS,2010,IE,0,0.077
2008,NUTS,2010,IE,0,0.101
2009,NUTS,2010,IE,0,0.063
2010,NUTS,2010,IE,0,0.047
2011,NUTS,2010,IE,0,0.116
2012,NUTS,2010,IE,0,0.065
2000,NUTS,2010,IE0,1,0.078
2001,NUTS,2010,IE0,1,0.174
2002,NUTS,2010,IE0,1,0.077
2003,NUTS,2010,IE0,1,0.054
2004,NUTS,2010,IE0,1,0.044
2005,NUTS,2010,IE0,1,0.061
2006,NUTS,2010,IE0,1,0.078
2007,NUTS,2010,IE0,1,0.077
2008,NUTS,2010,IE0,1,0.101
2009,NUTS,2010,IE0,1,0.062
2010,NUTS,2010,IE0,1,0.047
2011,NUTS,2010,IE0,1,0.115
2012,NUTS,2010,IE0,1,0.065
2000,NUTS,2010,IE01,2,0.11
2001,NUTS,2010,IE01,2,0.045
2002,NUTS,2010,IE01,2,0.023
2003,NUTS,2010,IE01,2,0.031
2004,NUTS,2010,IE01,2,0.057
2005,NUTS,2010,IE01,2,0.042
2006,NUTS,2010,IE01,2,0.254
2007,NUTS,2010,IE01,2,0.105
2008,NUTS,2010,IE01,2,0.165
2009,NUTS,2010,IE01,2,0.04
2010,NUTS,2010,IE01,2,0.137
2011,NUTS,2010,IE01,2,0.223
2012,NUTS,2010,IE01,2,0.113
2004,NUTS,2010,IE011,3,0.053
2006,NUTS,2010,IE011,3,0.012
2009,NUTS,2010,IE011,3,0.019
2000,NUTS,2010,IE012,3,0.122
2002,NUTS,2010,IE012,3,0.072
2005,NUTS,2010,IE012,3,0.051
2006,NUTS,2010,IE012,3,0.024
2011,NUTS,2010,IE012,3,0.056
2000,NUTS,2010,IE013,3,0.213
2001,NUTS,2010,IE013,3,0.115
2002,NUTS,2010,IE013,3,0.027
2003,NUTS,2010,IE013,3,0.086
2004,NUTS,2010,IE013,3,0.094
2005,NUTS,2010,IE013,3,0.084
2006,NUTS,2010,IE013,3,0.657
2007,NUTS,2010,IE013,3,0.28
2008,NUTS,2010,IE013,3,0.434
2009,NUTS,2010,IE013,3,0.084
2010,NUTS,2010,IE013,3,0.321
2011,NUTS,2010,IE013,3,0.476
2012,NUTS,2010,IE013,3,0.248
2000,NUTS,2010,IE02,2,0.071
2001,NUTS,2010,IE02,2,0.202
2002,NUTS,2010,IE02,2,0.089
2003,NUTS,2010,IE02,2,0.059
2004,NUTS,2010,IE02,2,0.041
2005,NUTS,2010,IE02,2,0.066
2006,NUTS,2010,IE02,2,0.037
2007,NUTS,2010,IE02,2,0.07
2008,NUTS,2010,IE02,2,0.086
2009,NUTS,2010,IE02,2,0.067
2010,NUTS,2010,IE02,2,0.027
2011,NUTS,2010,IE02,2,0.091
2012,NUTS,2010,IE02,2,0.054
2000,NUTS,2010,IE021,3,0.055
2001,NUTS,2010,IE021,3,0.262
2002,NUTS,2010,IE021,3,0.107
2004,NUTS,2010,IE021,3,0.041
2005,NUTS,2010,IE021,3,0.069
2006,NUTS,2010,IE021,3,0.038
2007,NUTS,2010,IE021,3,0.054
2008,NUTS,2010,IE021,3,0.13
2009,NUTS,2010,IE021,3,0.033
2010,NUTS,2010,IE021,3,0.005
2011,NUTS,2010,IE021,3,0.105
2012,NUTS,2010,IE021,3,0.05
2000,NUTS,2010,IE022,3,0.153
2001,NUTS,2010,IE022,3,0.112
2002,NUTS,2010,IE022,3,0.113
2004,NUTS,2010,IE022,3,0.038
2006,NUTS,2010,IE022,3,0.04
2007,NUTS,2010,IE022,3,0.087
2008,NUTS,2010,IE022,3,0.045
2011,NUTS,2010,IE022,3,0.111
2012,NUTS,2010,IE022,3,0.074
2000,NUTS,2010,IE023,3,0.057
2001,NUTS,2010,IE023,3,0.028
2003,NUTS,2010,IE023,3,0.098
2006,NUTS,2010,IE023,3,0.051
2008,NUTS,2010,IE023,3,0.169
2009,NUTS,2010,IE023,3,0.085
2010,NUTS,2010,IE023,3,0.227
2012,NUTS,2010,IE023,3,0.043
2001,NUTS,2010,IE024,3,0.023
2005,NUTS,2010,IE024,3,0.043
2007,NUTS,2010,IE024,3,0.018
2011,NUTS,2010,IE024,3,0.075
2012,NUTS,2010,IE024,3,0.039
2000,NUTS,2010,IE025,3,0.113
2001,NUTS,2010,IE025,3,0.269
2002,NUTS,2010,IE025,3,0.11
2003,NUTS,2010,IE025,3,0.224
2004,NUTS,2010,IE025,3,0.079
2005,NUTS,2010,IE025,3,0.13
2006,NUTS,2010,IE025,3,0.045
2007,NUTS,2010,IE025,3,0.155
2008,NUTS,2010,IE025,3,0.008
2009,NUTS,2010,IE025,3,0.204
2010,NUTS,2010,IE025,3,0.026
2011,NUTS,2010,IE025,3,0.093
2012,NUTS,2010,IE025,3,0.066
2000,NUTS,2010,IT,0,0.068
2001,NUTS,2010,IT,0,0.072
2002,NUTS,2010,IT,0,0.064
2003,NUTS,2010,IT,0,0.057
2004,NUTS,2010,IT,0,0.051
2005,NUTS,2010,IT,0,0.061
2006,NUTS,2010,IT,0,0.05
2007,NUTS,2010,IT,0,0.045
2008,NUTS,2010,IT,0,0.051
2009,NUTS,2010,IT,0,0.055
2010,NUTS,2010,IT,0,0.044
2011,NUTS,2010,IT,0,0.038
2012,NUTS,2010,IT,0,0.037
2000,NUTS,2010,ITC,1,0.076
2001,NUTS,2010,ITC,1,0.041
2002,NUTS,2010,ITC,1,0.09
2003,NUTS,2010,ITC,1,0.072
2004,NUTS,2010,ITC,1,0.043
2005,NUTS,2010,ITC,1,0.096
2006,NUTS,2010,ITC,1,0.078
2007,NUTS,2010,ITC,1,0.072
2008,NUTS,2010,ITC,1,0.062
2009,NUTS,2010,ITC,1,0.047
2010,NUTS,2010,ITC,1,0.046
2011,NUTS,2010,ITC,1,0.058
2012,NUTS,2010,ITC,1,0.039
2000,NUTS,2010,ITC1,2,0.02
2001,NUTS,2010,ITC1,2,0.017
2002,NUTS,2010,ITC1,2,0.011
2003,NUTS,2010,ITC1,2,0.033
2004,NUTS,2010,ITC1,2,0.02
2005,NUTS,2010,ITC1,2,0.066
2006,NUTS,2010,ITC1,2,0.114
2007,NUTS,2010,ITC1,2,0.061
2008,NUTS,2010,ITC1,2,0.07
2009,NUTS,2010,ITC1,2,0.069
2010,NUTS,2010,ITC1,2,0.048
2011,NUTS,2010,ITC1,2,0.095
2012,NUTS,2010,ITC1,2,0.05
2000,NUTS,2010,ITC11,3,0.006
2001,NUTS,2010,ITC11,3,0.03
2002,NUTS,2010,ITC11,3,0.014
2003,NUTS,2010,ITC11,3,0.022
2004,NUTS,2010,ITC11,3,0.031
2005,NUTS,2010,ITC11,3,0.073
2006,NUTS,2010,ITC11,3,0.139
2007,NUTS,2010,ITC11,3,0.114
2008,NUTS,2010,ITC11,3,0.089
2009,NUTS,2010,ITC11,3,0.057
2010,NUTS,2010,ITC11,3,0.028
2011,NUTS,2010,ITC11,3,0.032
2012,NUTS,2010,ITC11,3,0.051
2006,NUTS,2010,ITC12,3,0.016
2008,NUTS,2010,ITC12,3,0.052
2009,NUTS,2010,ITC12,3,0.225
2006,NUTS,2010,ITC13,3,0.106
2008,NUTS,2010,ITC13,3,0.044
2009,NUTS,2010,ITC13,3,0.044
2010,NUTS,2010,ITC13,3,0.062
2000,NUTS,2010,ITC14,3,0.333
2002,NUTS,2010,ITC14,3,0.101
2004,NUTS,2010,ITC14,3,0.106
2009,NUTS,2010,ITC14,3,0.048
2010,NUTS,2010,ITC14,3,0.046
2000,NUTS,2010,ITC15,3,0.084
2003,NUTS,2010,ITC15,3,0.125
2005,NUTS,2010,ITC15,3,0.292
2006,NUTS,2010,ITC15,3,0.42
2008,NUTS,2010,ITC15,3,0.195
2009,NUTS,2010,ITC15,3,0.21
2010,NUTS,2010,ITC15,3,0.216
2011,NUTS,2010,ITC15,3,0.484
2012,NUTS,2010,ITC15,3,0.101
2003,NUTS,2010,ITC16,3,0.065
2005,NUTS,2010,ITC16,3,0.01
2006,NUTS,2010,ITC16,3,0.008
2008,NUTS,2010,ITC16,3,0.018
2010,NUTS,2010,ITC16,3,0.011
2011,NUTS,2010,ITC16,3,0.019
2009,NUTS,2010,ITC17,3,0.141
2010,NUTS,2010,ITC17,3,0.125
2003,NUTS,2010,ITC18,3,0.019
2005,NUTS,2010,ITC18,3,0.022
2009,NUTS,2010,ITC18,3,0.055
2010,NUTS,2010,ITC18,3,0.053
2011,NUTS,2010,ITC18,3,0.407
2012,NUTS,2010,ITC18,3,0.154
2002,NUTS,2010,ITC2,2,0.048
2002,NUTS,2010,ITC20,3,0.048
2000,NUTS,2010,ITC3,2,0.007
2001,NUTS,2010,ITC3,2,0.025
2002,NUTS,2010,ITC3,2,0.04
2003,NUTS,2010,ITC3,2,0.08
2004,NUTS,2010,ITC3,2,0.005
2005,NUTS,2010,ITC3,2,0.06
2006,NUTS,2010,ITC3,2,0.033
2007,NUTS,2010,ITC3,2,0.041
2008,NUTS,2010,ITC3,2,0.041
2009,NUTS,2010,ITC3,2,0.007
2010,NUTS,2010,ITC3,2,0.012
2011,NUTS,2010,ITC3,2,0.077
2012,NUTS,2010,ITC3,2,0.028
2009,NUTS,2010,ITC31,3,0.042
2011,NUTS,2010,ITC31,3,0.021
2005,NUTS,2010,ITC32,3,0.022
2012,NUTS,2010,ITC32,3,0.042
2000,NUTS,2010,ITC33,3,0.011
2001,NUTS,2010,ITC33,3,0.043
2002,NUTS,2010,ITC33,3,0.068
2003,NUTS,2010,ITC33,3,0.095
2004,NUTS,2010,ITC33,3,0.008
2005,NUTS,2010,ITC33,3,0.096
2006,NUTS,2010,ITC33,3,0.056
2007,NUTS,2010,ITC33,3,0.071
2008,NUTS,2010,ITC33,3,0.069
2010,NUTS,2010,ITC33,3,0.02
2011,NUTS,2010,ITC33,3,0.092
2012,NUTS,2010,ITC33,3,0.036
2003,NUTS,2010,ITC34,3,0.187
2009,NUTS,2010,ITC34,3,0.024
2011,NUTS,2010,ITC34,3,0.154
2000,NUTS,2010,ITC4,2,0.109
2001,NUTS,2010,ITC4,2,0.054
2002,NUTS,2010,ITC4,2,0.127
2003,NUTS,2010,ITC4,2,0.086
2004,NUTS,2010,ITC4,2,0.058
2005,NUTS,2010,ITC4,2,0.114
2006,NUTS,2010,ITC4,2,0.071
2007,NUTS,2010,ITC4,2,0.082
2008,NUTS,2010,ITC4,2,0.062
2009,NUTS,2010,ITC4,2,0.045
2010,NUTS,2010,ITC4,2,0.051
2011,NUTS,2010,ITC4,2,0.042
2012,NUTS,2010,ITC4,2,0.037
2000,NUTS,2010,ITC41,3,0.032
2001,NUTS,2010,ITC41,3,0.05
2002,NUTS,2010,ITC41,3,0.077
2003,NUTS,2010,ITC41,3,0.139
2004,NUTS,2010,ITC41,3,0.016
2005,NUTS,2010,ITC41,3,0.021
2006,NUTS,2010,ITC41,3,0.11
2007,NUTS,2010,ITC41,3,0.01
2008,NUTS,2010,ITC41,3,0.026
2009,NUTS,2010,ITC41,3,0.066
2010,NUTS,2010,ITC41,3,0.01
2011,NUTS,2010,ITC41,3,0.074
2012,NUTS,2010,ITC41,3,0.004
2000,NUTS,2010,ITC42,3,0.185
2001,NUTS,2010,ITC42,3,0.047
2002,NUTS,2010,ITC42,3,0.06
2003,NUTS,2010,ITC42,3,0.105
2004,NUTS,2010,ITC42,3,0.072
2005,NUTS,2010,ITC42,3,0.057
2006,NUTS,2010,ITC42,3,0.011
2007,NUTS,2010,ITC42,3,0.059
2008,NUTS,2010,ITC42,3,0.041
2010,NUTS,2010,ITC42,3,0.041
2011,NUTS,2010,ITC42,3,0.074
2012,NUTS,2010,ITC42,3,0.076
2001,NUTS,2010,ITC43,3,0.159
2003,NUTS,2010,ITC43,3,0.044
2004,NUTS,2010,ITC43,3,0.053
2005,NUTS,2010,ITC43,3,0.07
2006,NUTS,2010,ITC43,3,0.075
2007,NUTS,2010,ITC43,3,0.025
2000,NUTS,2010,ITC46,3,0.02
2001,NUTS,2010,ITC46,3,0.007
2002,NUTS,2010,ITC46,3,0.019
2003,NUTS,2010,ITC46,3,0.025
2005,NUTS,2010,ITC46,3,0.025
2006,NUTS,2010,ITC46,3,0.012
2007,NUTS,2010,ITC46,3,0.007
2008,NUTS,2010,ITC46,3,0.016
2009,NUTS,2010,ITC46,3,0.02
2010,NUTS,2010,ITC46,3,0.01
2011,NUTS,2010,ITC46,3,0.026
2012,NUTS,2010,ITC46,3,0.015
2000,NUTS,2010,ITC47,3,0.028
2003,NUTS,2010,ITC47,3,0.029
2004,NUTS,2010,ITC47,3,0.006
2005,NUTS,2010,ITC47,3,0.074
2006,NUTS,2010,ITC47,3,0.005
2007,NUTS,2010,ITC47,3,0.051
2008,NUTS,2010,ITC47,3,0.013
2010,NUTS,2010,ITC47,3,0.027
2011,NUTS,2010,ITC47,3,0.03
2000,NUTS,2010,ITC48,3,0.197
2001,NUTS,2010,ITC48,3,0.056
2002,NUTS,2010,ITC48,3,0.081
2003,NUTS,2010,ITC48,3,0.054
2004,NUTS,2010,ITC48,3,0.041
2005,NUTS,2010,ITC48,3,0.162
2006,NUTS,2010,ITC48,3,0.025
2007,NUTS,2010,ITC48,3,0.03
2008,NUTS,2010,ITC48,3,0.046
2009,NUTS,2010,ITC48,3,0.103
2010,NUTS,2010,ITC48,3,0.016
2011,NUTS,2010,ITC48,3,0.025
2012,NUTS,2010,ITC48,3,0.04
2000,NUTS,2010,ITC49,3,0.112
2001,NUTS,2010,ITC49,3,0.085
2002,NUTS,2010,ITC49,3,0.307
2003,NUTS,2010,ITC49,3,0.099
2005,NUTS,2010,ITC49,3,0.089
2006,NUTS,2010,ITC49,3,0.008
2007,NUTS,2010,ITC49,3,0.04
2008,NUTS,2010,ITC49,3,0.222
2002,NUTS,2010,ITC4A,3,0.275
2004,NUTS,2010,ITC4A,3,0.123
2006,NUTS,2010,ITC4A,3,0.067
2007,NUTS,2010,ITC4A,3,0.185
2008,NUTS,2010,ITC4A,3,0.189
2009,NUTS,2010,ITC4A,3,0.026
2010,NUTS,2010,ITC4A,3,0.017
2012,NUTS,2010,ITC4A,3,0.033
2005,NUTS,2010,ITC4B,3,0.031
2008,NUTS,2010,ITC4B,3,0.029
2000,NUTS,2010,ITC4C,3,0.184
2001,NUTS,2010,ITC4C,3,0.085
2002,NUTS,2010,ITC4C,3,0.227
