year,region_type,region_year_spec,region_id,region_level,pat_ep_rtot_gdp_beur
2008,NUTS,2010,SE124,3,3.979
2009,NUTS,2010,SE124,3,2.435
2010,NUTS,2010,SE124,3,3.672
2011,NUTS,2010,SE124,3,2.117
2012,NUTS,2010,SE124,3,1.602
2000,NUTS,2010,SE125,3,11.911
2001,NUTS,2010,SE125,3,9.882
2002,NUTS,2010,SE125,3,10.841
2003,NUTS,2010,SE125,3,10.007
2004,NUTS,2010,SE125,3,8.213
2005,NUTS,2010,SE125,3,10.337
2006,NUTS,2010,SE125,3,14.795
2007,NUTS,2010,SE125,3,12.313
2008,NUTS,2010,SE125,3,12.667
2009,NUTS,2010,SE125,3,14.813
2010,NUTS,2010,SE125,3,11.953
2011,NUTS,2010,SE125,3,11.988
2012,NUTS,2010,SE125,3,7.786
2000,NUTS,2010,SE2,1,8.39
2001,NUTS,2010,SE2,1,9.428
2002,NUTS,2010,SE2,1,8.658
2003,NUTS,2010,SE2,1,8.402
2004,NUTS,2010,SE2,1,8.635
2005,NUTS,2010,SE2,1,9.195
2006,NUTS,2010,SE2,1,8.641
2007,NUTS,2010,SE2,1,8.499
2008,NUTS,2010,SE2,1,7.742
2009,NUTS,2010,SE2,1,8.42
2010,NUTS,2010,SE2,1,7.452
2011,NUTS,2010,SE2,1,7.105
2012,NUTS,2010,SE2,1,5.897
2000,NUTS,2010,SE21,2,3.634
2001,NUTS,2010,SE21,2,3.524
2002,NUTS,2010,SE21,2,3.223
2003,NUTS,2010,SE21,2,3.677
2004,NUTS,2010,SE21,2,3.492
2005,NUTS,2010,SE21,2,3.993
2006,NUTS,2010,SE21,2,3.763
2007,NUTS,2010,SE21,2,3.521
2008,NUTS,2010,SE21,2,3.513
2009,NUTS,2010,SE21,2,4.087
2010,NUTS,2010,SE21,2,3.808
2011,NUTS,2010,SE21,2,4.036
2012,NUTS,2010,SE21,2,3.108
2000,NUTS,2010,SE211,3,4.149
2001,NUTS,2010,SE211,3,3.79
2002,NUTS,2010,SE211,3,4.064
2003,NUTS,2010,SE211,3,5.294
2004,NUTS,2010,SE211,3,5.281
2005,NUTS,2010,SE211,3,5.679
2006,NUTS,2010,SE211,3,4.865
2007,NUTS,2010,SE211,3,5.064
2008,NUTS,2010,SE211,3,3.825
2009,NUTS,2010,SE211,3,4.886
2010,NUTS,2010,SE211,3,5.177
2011,NUTS,2010,SE211,3,5.605
2012,NUTS,2010,SE211,3,3.95
2000,NUTS,2010,SE212,3,4.221
2001,NUTS,2010,SE212,3,3.371
2002,NUTS,2010,SE212,3,3.916
2003,NUTS,2010,SE212,3,2.929
2004,NUTS,2010,SE212,3,2.51
2005,NUTS,2010,SE212,3,3.896
2006,NUTS,2010,SE212,3,4.495
2007,NUTS,2010,SE212,3,3.738
2008,NUTS,2010,SE212,3,4.189
2009,NUTS,2010,SE212,3,4.392
2010,NUTS,2010,SE212,3,4.305
2011,NUTS,2010,SE212,3,3.75
2012,NUTS,2010,SE212,3,3.029
2000,NUTS,2010,SE213,3,2.885
2001,NUTS,2010,SE213,3,3.852
2002,NUTS,2010,SE213,3,1.763
2003,NUTS,2010,SE213,3,2.486
2004,NUTS,2010,SE213,3,2.008
2005,NUTS,2010,SE213,3,2.534
2006,NUTS,2010,SE213,3,2.221
2007,NUTS,2010,SE213,3,1.463
2008,NUTS,2010,SE213,3,3.195
2009,NUTS,2010,SE213,3,3.53
2010,NUTS,2010,SE213,3,2.083
2011,NUTS,2010,SE213,3,2.523
2012,NUTS,2010,SE213,3,2.447
2000,NUTS,2010,SE214,3,1.391
2001,NUTS,2010,SE214,3,0.767
2002,NUTS,2010,SE214,3,1.631
2003,NUTS,2010,SE214,3,1.089
2004,NUTS,2010,SE214,3,1.603
2006,NUTS,2010,SE214,3,0.61
2007,NUTS,2010,SE214,3,0.877
2010,NUTS,2010,SE214,3,0.448
2011,NUTS,2010,SE214,3,1.07
2012,NUTS,2010,SE214,3,0.514
2000,NUTS,2010,SE22,2,11.419
2001,NUTS,2010,SE22,2,12.451
2002,NUTS,2010,SE22,2,11.043
2003,NUTS,2010,SE22,2,11.025
2004,NUTS,2010,SE22,2,11.54
2005,NUTS,2010,SE22,2,11.661
2006,NUTS,2010,SE22,2,12.221
2007,NUTS,2010,SE22,2,11.928
2008,NUTS,2010,SE22,2,11.656
2009,NUTS,2010,SE22,2,12.589
2010,NUTS,2010,SE22,2,10.836
2011,NUTS,2010,SE22,2,10.785
2012,NUTS,2010,SE22,2,9.77
2000,NUTS,2010,SE221,3,4.198
2001,NUTS,2010,SE221,3,4.5
2002,NUTS,2010,SE221,3,4.511
2003,NUTS,2010,SE221,3,4.093
2004,NUTS,2010,SE221,3,3.801
2005,NUTS,2010,SE221,3,4.477
2006,NUTS,2010,SE221,3,5.193
2007,NUTS,2010,SE221,3,3.394
2008,NUTS,2010,SE221,3,4.17
2009,NUTS,2010,SE221,3,6.956
2010,NUTS,2010,SE221,3,3.824
2011,NUTS,2010,SE221,3,3.887
2012,NUTS,2010,SE221,3,2.639
2000,NUTS,2010,SE224,3,12.412
2001,NUTS,2010,SE224,3,13.435
2002,NUTS,2010,SE224,3,11.86
2003,NUTS,2010,SE224,3,11.934
2004,NUTS,2010,SE224,3,12.588
2005,NUTS,2010,SE224,3,12.624
2006,NUTS,2010,SE224,3,13.129
2007,NUTS,2010,SE224,3,12.986
2008,NUTS,2010,SE224,3,12.596
2009,NUTS,2010,SE224,3,13.275
2010,NUTS,2010,SE224,3,11.684
2011,NUTS,2010,SE224,3,11.584
2012,NUTS,2010,SE224,3,10.562
2000,NUTS,2010,SE23,2,8.291
2001,NUTS,2010,SE23,2,9.798
2002,NUTS,2010,SE23,2,9.259
2003,NUTS,2010,SE23,2,8.561
2004,NUTS,2010,SE23,2,8.78
2005,NUTS,2010,SE23,2,9.559
2006,NUTS,2010,SE23,2,8.196
2007,NUTS,2010,SE23,2,8.089
2008,NUTS,2010,SE23,2,6.833
2009,NUTS,2010,SE23,2,7.294
2010,NUTS,2010,SE23,2,6.589
2011,NUTS,2010,SE23,2,5.873
2012,NUTS,2010,SE23,2,4.403
2000,NUTS,2010,SE231,3,7.331
2001,NUTS,2010,SE231,3,7.022
2002,NUTS,2010,SE231,3,6.595
2003,NUTS,2010,SE231,3,6.818
2004,NUTS,2010,SE231,3,6.864
2005,NUTS,2010,SE231,3,8.458
2006,NUTS,2010,SE231,3,6.708
2007,NUTS,2010,SE231,3,4.575
2008,NUTS,2010,SE231,3,4.529
2009,NUTS,2010,SE231,3,4.831
2010,NUTS,2010,SE231,3,4.955
2011,NUTS,2010,SE231,3,4.336
2012,NUTS,2010,SE231,3,2.909
2000,NUTS,2010,SE232,3,8.426
2001,NUTS,2010,SE232,3,10.218
2002,NUTS,2010,SE232,3,9.673
2003,NUTS,2010,SE232,3,8.834
2004,NUTS,2010,SE232,3,9.077
2005,NUTS,2010,SE232,3,9.727
2006,NUTS,2010,SE232,3,8.429
2007,NUTS,2010,SE232,3,8.623
2008,NUTS,2010,SE232,3,7.2
2009,NUTS,2010,SE232,3,7.681
2010,NUTS,2010,SE232,3,6.855
2011,NUTS,2010,SE232,3,6.117
2012,NUTS,2010,SE232,3,4.637
2000,NUTS,2010,SE3,1,5.668
2001,NUTS,2010,SE3,1,4.08
2002,NUTS,2010,SE3,1,3.738
2003,NUTS,2010,SE3,1,3.262
2004,NUTS,2010,SE3,1,3.824
2005,NUTS,2010,SE3,1,3.575
2006,NUTS,2010,SE3,1,4.383
2007,NUTS,2010,SE3,1,3.677
2008,NUTS,2010,SE3,1,3.62
2009,NUTS,2010,SE3,1,4.775
2010,NUTS,2010,SE3,1,3.733
2011,NUTS,2010,SE3,1,3.528
2012,NUTS,2010,SE3,1,2.454
2000,NUTS,2010,SE31,2,6.507
2001,NUTS,2010,SE31,2,4.92
2002,NUTS,2010,SE31,2,4.409
2003,NUTS,2010,SE31,2,4.195
2004,NUTS,2010,SE31,2,4.841
2005,NUTS,2010,SE31,2,4.022
2006,NUTS,2010,SE31,2,4.79
2007,NUTS,2010,SE31,2,3.539
2008,NUTS,2010,SE31,2,3.833
2009,NUTS,2010,SE31,2,4.944
2010,NUTS,2010,SE31,2,4.212
2011,NUTS,2010,SE31,2,3.972
2012,NUTS,2010,SE31,2,3.187
2000,NUTS,2010,SE311,3,7.531
2001,NUTS,2010,SE311,3,5.283
2002,NUTS,2010,SE311,3,5.397
2003,NUTS,2010,SE311,3,3.525
2004,NUTS,2010,SE311,3,3.949
2005,NUTS,2010,SE311,3,3.054
2006,NUTS,2010,SE311,3,3.869
2007,NUTS,2010,SE311,3,2.878
2008,NUTS,2010,SE311,3,3.251
2009,NUTS,2010,SE311,3,4.191
2010,NUTS,2010,SE311,3,3.275
2011,NUTS,2010,SE311,3,3.589
2012,NUTS,2010,SE311,3,2.205
2000,NUTS,2010,SE312,3,5.387
2001,NUTS,2010,SE312,3,2.796
2002,NUTS,2010,SE312,3,3.167
2003,NUTS,2010,SE312,3,2.601
2004,NUTS,2010,SE312,3,4.06
2005,NUTS,2010,SE312,3,4.475
2006,NUTS,2010,SE312,3,6.621
2007,NUTS,2010,SE312,3,4.229
2008,NUTS,2010,SE312,3,5.553
2009,NUTS,2010,SE312,3,6.439
2010,NUTS,2010,SE312,3,5.895
2011,NUTS,2010,SE312,3,5.672
2012,NUTS,2010,SE312,3,3.384
2000,NUTS,2010,SE313,3,6.653
2001,NUTS,2010,SE313,3,6.801
2002,NUTS,2010,SE313,3,4.701
2003,NUTS,2010,SE313,3,6.535
2004,NUTS,2010,SE313,3,6.512
2005,NUTS,2010,SE313,3,4.453
2006,NUTS,2010,SE313,3,3.72
2007,NUTS,2010,SE313,3,3.412
2008,NUTS,2010,SE313,3,2.56
2009,NUTS,2010,SE313,3,4.092
2010,NUTS,2010,SE313,3,3.348
2011,NUTS,2010,SE313,3,2.463
2012,NUTS,2010,SE313,3,3.929
2000,NUTS,2010,SE32,2,3.707
2001,NUTS,2010,SE32,2,2.497
2002,NUTS,2010,SE32,2,1.928
2003,NUTS,2010,SE32,2,1.789
2004,NUTS,2010,SE32,2,1.986
2005,NUTS,2010,SE32,2,3.026
2006,NUTS,2010,SE32,2,3.302
2007,NUTS,2010,SE32,2,2.883
2008,NUTS,2010,SE32,2,2.969
2009,NUTS,2010,SE32,2,4.173
2010,NUTS,2010,SE32,2,2.463
2011,NUTS,2010,SE32,2,2.476
2012,NUTS,2010,SE32,2,1.385
2000,NUTS,2010,SE321,3,4.281
2001,NUTS,2010,SE321,3,3.061
2002,NUTS,2010,SE321,3,2.321
2003,NUTS,2010,SE321,3,2.284
2004,NUTS,2010,SE321,3,2.003
2005,NUTS,2010,SE321,3,2.952
2006,NUTS,2010,SE321,3,3.64
2007,NUTS,2010,SE321,3,3.45
2008,NUTS,2010,SE321,3,4.151
2009,NUTS,2010,SE321,3,5.859
2010,NUTS,2010,SE321,3,2.868
2011,NUTS,2010,SE321,3,3.146
2012,NUTS,2010,SE321,3,1.64
2000,NUTS,2010,SE322,3,2.448
2001,NUTS,2010,SE322,3,1.306
2002,NUTS,2010,SE322,3,1.086
2003,NUTS,2010,SE322,3,0.77
2004,NUTS,2010,SE322,3,1.95
2005,NUTS,2010,SE322,3,3.18
2006,NUTS,2010,SE322,3,2.616
2007,NUTS,2010,SE322,3,1.673
2008,NUTS,2010,SE322,3,0.602
2009,NUTS,2010,SE322,3,0.65
2010,NUTS,2010,SE322,3,1.695
2011,NUTS,2010,SE322,3,1.091
2012,NUTS,2010,SE322,3,0.853
2000,NUTS,2010,SE33,2,5.816
2001,NUTS,2010,SE33,2,4.047
2002,NUTS,2010,SE33,2,4.076
2003,NUTS,2010,SE33,2,2.904
2004,NUTS,2010,SE33,2,3.601
2005,NUTS,2010,SE33,2,3.297
2006,NUTS,2010,SE33,2,4.526
2007,NUTS,2010,SE33,2,4.425
2008,NUTS,2010,SE33,2,3.758
2009,NUTS,2010,SE33,2,4.969
2010,NUTS,2010,SE33,2,3.949
2011,NUTS,2010,SE33,2,3.623
2012,NUTS,2010,SE33,2,2.156
2000,NUTS,2010,SE331,3,5.166
2001,NUTS,2010,SE331,3,4.413
2002,NUTS,2010,SE331,3,4.383
2003,NUTS,2010,SE331,3,3.346
2004,NUTS,2010,SE331,3,3.075
2005,NUTS,2010,SE331,3,2.513
2006,NUTS,2010,SE331,3,3.324
2007,NUTS,2010,SE331,3,3.203
2008,NUTS,2010,SE331,3,3.644
2009,NUTS,2010,SE331,3,3.956
2010,NUTS,2010,SE331,3,3.522
2011,NUTS,2010,SE331,3,3.697
2012,NUTS,2010,SE331,3,1.861
2000,NUTS,2010,SE332,3,6.402
2001,NUTS,2010,SE332,3,3.708
2002,NUTS,2010,SE332,3,3.793
2003,NUTS,2010,SE332,3,2.483
2004,NUTS,2010,SE332,3,4.106
2005,NUTS,2010,SE332,3,4.026
2006,NUTS,2010,SE332,3,5.634
2007,NUTS,2010,SE332,3,5.537
2008,NUTS,2010,SE332,3,3.856
2009,NUTS,2010,SE332,3,5.958
2010,NUTS,2010,SE332,3,4.298
2011,NUTS,2010,SE332,3,3.563
2012,NUTS,2010,SE332,3,2.41
2000,NUTS,2010,SEZ,1,46.835
2001,NUTS,2010,SEZ,1,131.944
2002,NUTS,2010,SEZ,1,111.918
2003,NUTS,2010,SEZ,1,91.591
2004,NUTS,2010,SEZ,1,80.341
2005,NUTS,2010,SEZ,1,59.222
2006,NUTS,2010,SEZ,1,27.826
2007,NUTS,2010,SEZ,1,33.978
2008,NUTS,2010,SEZ,1,7.444
2009,NUTS,2010,SEZ,1,24.574
2010,NUTS,2010,SEZ,1,23.393
2011,NUTS,2010,SEZ,1,72.56
2012,NUTS,2010,SEZ,1,34.679
2000,NUTS,2010,SEZZ,2,46.835
2001,NUTS,2010,SEZZ,2,131.944
2002,NUTS,2010,SEZZ,2,111.918
2003,NUTS,2010,SEZZ,2,91.591
2004,NUTS,2010,SEZZ,2,80.341
2005,NUTS,2010,SEZZ,2,59.222
2006,NUTS,2010,SEZZ,2,27.826
2007,NUTS,2010,SEZZ,2,33.978
2008,NUTS,2010,SEZZ,2,7.444
2009,NUTS,2010,SEZZ,2,24.574
2010,NUTS,2010,SEZZ,2,23.393
2011,NUTS,2010,SEZZ,2,72.56
2012,NUTS,2010,SEZZ,2,34.679
2000,NUTS,2010,SEZZZ,3,46.835
2001,NUTS,2010,SEZZZ,3,131.944
2002,NUTS,2010,SEZZZ,3,111.918
2003,NUTS,2010,SEZZZ,3,91.591
2004,NUTS,2010,SEZZZ,3,80.341
2005,NUTS,2010,SEZZZ,3,59.222
2006,NUTS,2010,SEZZZ,3,27.826
2007,NUTS,2010,SEZZZ,3,33.978
2008,NUTS,2010,SEZZZ,3,7.444
2009,NUTS,2010,SEZZZ,3,24.574
2010,NUTS,2010,SEZZZ,3,23.393
2011,NUTS,2010,SEZZZ,3,72.56
2012,NUTS,2010,SEZZZ,3,34.679
2000,NUTS,2010,SI,0,2.241
2001,NUTS,2010,SI,0,2.194
2002,NUTS,2010,SI,0,3.326
2003,NUTS,2010,SI,0,2.792
2004,NUTS,2010,SI,0,4.034
2005,NUTS,2010,SI,0,3.7
2006,NUTS,2010,SI,0,3.15
2007,NUTS,2010,SI,0,3.417
2008,NUTS,2010,SI,0,3.66
2009,NUTS,2010,SI,0,3.408
2010,NUTS,2010,SI,0,2.894
2011,NUTS,2010,SI,0,3.012
2012,NUTS,2010,SI,0,2.77
2000,NUTS,2010,SI0,1,2.191
2001,NUTS,2010,SI0,1,2.172
2002,NUTS,2010,SI0,1,3.316
2003,NUTS,2010,SI0,1,2.786
2004,NUTS,2010,SI0,1,4.034
2005,NUTS,2010,SI0,1,3.7
2006,NUTS,2010,SI0,1,3.15
2007,NUTS,2010,SI0,1,3.417
2008,NUTS,2010,SI0,1,3.515
2009,NUTS,2010,SI0,1,3.362
2010,NUTS,2010,SI0,1,2.835
2011,NUTS,2010,SI0,1,2.991
2012,NUTS,2010,SI0,1,2.726
2000,NUTS,2010,SK,0,0.503
2001,NUTS,2010,SK,0,0.529
2002,NUTS,2010,SK,0,0.958
2003,NUTS,2010,SK,0,1.044
2004,NUTS,2010,SK,0,0.594
2005,NUTS,2010,SK,0,0.824
2006,NUTS,2010,SK,0,0.892
2007,NUTS,2010,SK,0,0.687
2008,NUTS,2010,SK,0,0.56
2009,NUTS,2010,SK,0,0.452
2010,NUTS,2010,SK,0,0.69
2011,NUTS,2010,SK,0,0.761
2012,NUTS,2010,SK,0,0.399
2000,NUTS,2010,SK0,1,0.48
2001,NUTS,2010,SK0,1,0.529
2002,NUTS,2010,SK0,1,0.958
2003,NUTS,2010,SK0,1,1.011
2004,NUTS,2010,SK0,1,0.558
2005,NUTS,2010,SK0,1,0.806
2006,NUTS,2010,SK0,1,0.887
2007,NUTS,2010,SK0,1,0.65
2008,NUTS,2010,SK0,1,0.552
2009,NUTS,2010,SK0,1,0.437
2010,NUTS,2010,SK0,1,0.635
2011,NUTS,2010,SK0,1,0.72
2012,NUTS,2010,SK0,1,0.385
2000,NUTS,2010,SK01,2,0.771
2001,NUTS,2010,SK01,2,1.651
2002,NUTS,2010,SK01,2,2.182
2003,NUTS,2010,SK01,2,1.403
2004,NUTS,2010,SK01,2,0.878
2005,NUTS,2010,SK01,2,1.033
2006,NUTS,2010,SK01,2,1.319
2007,NUTS,2010,SK01,2,0.851
2008,NUTS,2010,SK01,2,1.151
2009,NUTS,2010,SK01,2,0.527
2010,NUTS,2010,SK01,2,0.81
2011,NUTS,2010,SK01,2,0.985
2012,NUTS,2010,SK01,2,0.291
2000,NUTS,2010,SK010,3,0.771
2001,NUTS,2010,SK010,3,1.651
2002,NUTS,2010,SK010,3,2.182
2003,NUTS,2010,SK010,3,1.403
2004,NUTS,2010,SK010,3,0.878
2005,NUTS,2010,SK010,3,1.033
2006,NUTS,2010,SK010,3,1.319
2007,NUTS,2010,SK010,3,0.851
2008,NUTS,2010,SK010,3,1.151
2009,NUTS,2010,SK010,3,0.527
2010,NUTS,2010,SK010,3,0.81
2011,NUTS,2010,SK010,3,0.985
2012,NUTS,2010,SK010,3,0.291
2000,NUTS,2010,SK02,2,0.289
2001,NUTS,2010,SK02,2,0.326
2002,NUTS,2010,SK02,2,0.789
2003,NUTS,2010,SK02,2,0.944
2004,NUTS,2010,SK02,2,0.461
2005,NUTS,2010,SK02,2,0.933
2006,NUTS,2010,SK02,2,0.576
2007,NUTS,2010,SK02,2,0.723
2008,NUTS,2010,SK02,2,0.211
2009,NUTS,2010,SK02,2,0.435
2010,NUTS,2010,SK02,2,0.722
2011,NUTS,2010,SK02,2,0.569
2012,NUTS,2010,SK02,2,0.543
2000,NUTS,2010,SK021,3,0.397
2001,NUTS,2010,SK021,3,0.268
2002,NUTS,2010,SK021,3,0.68
2003,NUTS,2010,SK021,3,1.192
2004,NUTS,2010,SK021,3,0.446
2005,NUTS,2010,SK021,3,0.461
2006,NUTS,2010,SK021,3,0.464
2007,NUTS,2010,SK021,3,0.48
2008,NUTS,2010,SK021,3,0.137
2009,NUTS,2010,SK021,3,0.204
2010,NUTS,2010,SK021,3,0.808
2011,NUTS,2010,SK021,3,0.789
2012,NUTS,2010,SK021,3,0.28
2000,NUTS,2010,SK022,3,0.421
2001,NUTS,2010,SK022,3,0.569
2002,NUTS,2010,SK022,3,1.753
2003,NUTS,2010,SK022,3,0.321
2004,NUTS,2010,SK022,3,0.694
2005,NUTS,2010,SK022,3,1.071
2006,NUTS,2010,SK022,3,0.922
2007,NUTS,2010,SK022,3,0.753
2008,NUTS,2010,SK022,3,0.13
2009,NUTS,2010,SK022,3,0.599
2010,NUTS,2010,SK022,3,0.594
2011,NUTS,2010,SK022,3,0.715
2012,NUTS,2010,SK022,3,0.948
2000,NUTS,2010,SK023,3,0.066
2001,NUTS,2010,SK023,3,0.149
2003,NUTS,2010,SK023,3,1.278
2004,NUTS,2010,SK023,3,0.268
2005,NUTS,2010,SK023,3,1.265
2006,NUTS,2010,SK023,3,0.379
2007,NUTS,2010,SK023,3,0.972
2008,NUTS,2010,SK023,3,0.364
2009,NUTS,2010,SK023,3,0.529
2010,NUTS,2010,SK023,3,0.748
2011,NUTS,2010,SK023,3,0.221
2012,NUTS,2010,SK023,3,0.464
2000,NUTS,2010,SK03,2,0.503
2001,NUTS,2010,SK03,2,0.088
2002,NUTS,2010,SK03,2,0.27
2003,NUTS,2010,SK03,2,0.372
2004,NUTS,2010,SK03,2,0.07
2005,NUTS,2010,SK03,2,0.494
2006,NUTS,2010,SK03,2,0.713
2007,NUTS,2010,SK03,2,0.264
2008,NUTS,2010,SK03,2,0.131
2009,NUTS,2010,SK03,2,0.168
2010,NUTS,2010,SK03,2,0.347
2011,NUTS,2010,SK03,2,0.317
2012,NUTS,2010,SK03,2,0.181
2000,NUTS,2010,SK031,3,0.285
2003,NUTS,2010,SK031,3,0.751
2004,NUTS,2010,SK031,3,0.138
2005,NUTS,2010,SK031,3,0.301
2006,NUTS,2010,SK031,3,0.74
2007,NUTS,2010,SK031,3,0.278
2008,NUTS,2010,SK031,3,0.034
2009,NUTS,2010,SK031,3,0.141
2010,NUTS,2010,SK031,3,0.462
2011,NUTS,2010,SK031,3,0.409
2012,NUTS,2010,SK031,3,0.126
2000,NUTS,2010,SK032,3,0.733
2001,NUTS,2010,SK032,3,0.178
2002,NUTS,2010,SK032,3,0.538
2005,NUTS,2010,SK032,3,0.727
2006,NUTS,2010,SK032,3,0.682
2007,NUTS,2010,SK032,3,0.245
2008,NUTS,2010,SK032,3,0.25
2009,NUTS,2010,SK032,3,0.202
2010,NUTS,2010,SK032,3,0.202
2011,NUTS,2010,SK032,3,0.198
2012,NUTS,2010,SK032,3,0.252
2000,NUTS,2010,SK04,2,0.414
2002,NUTS,2010,SK04,2,0.461
2003,NUTS,2010,SK04,2,1.272
2004,NUTS,2010,SK04,2,0.794
2005,NUTS,2010,SK04,2,0.603
2006,NUTS,2010,SK04,2,1.016
2007,NUTS,2010,SK04,2,0.64
2008,NUTS,2010,SK04,2,0.749
2009,NUTS,2010,SK04,2,0.58
2010,NUTS,2010,SK04,2,0.539
2011,NUTS,2010,SK04,2,0.99
2012,NUTS,2010,SK04,2,0.453
2003,NUTS,2010,SK041,3,0.68
2004,NUTS,2010,SK041,3,1.519
2005,NUTS,2010,SK041,3,0.439
2006,NUTS,2010,SK041,3,1.901
2007,NUTS,2010,SK041,3,0.475
2008,NUTS,2010,SK041,3,1.243
2009,NUTS,2010,SK041,3,0.974
2010,NUTS,2010,SK041,3,0.766
2011,NUTS,2010,SK041,3,1.636
2012,NUTS,2010,SK041,3,0.647
2000,NUTS,2010,SK042,3,0.702
2002,NUTS,2010,SK042,3,0.788
2003,NUTS,2010,SK042,3,1.69
2004,NUTS,2010,SK042,3,0.286
2005,NUTS,2010,SK042,3,0.72
2006,NUTS,2010,SK042,3,0.424
2007,NUTS,2010,SK042,3,0.754
2008,NUTS,2010,SK042,3,0.386
2009,NUTS,2010,SK042,3,0.279
2010,NUTS,2010,SK042,3,0.369
2011,NUTS,2010,SK042,3,0.49
2012,NUTS,2010,SK042,3,0.301
2000,NUTS,2010,UK,0,3.607
2001,NUTS,2010,UK,0,3.312
2002,NUTS,2010,UK,0,3.163
2003,NUTS,2010,UK,0,3.294
2004,NUTS,2010,UK,0,3.037
2005,NUTS,2010,UK,0,2.907
2006,NUTS,2010,UK,0,2.805
2007,NUTS,2010,UK,0,2.581
2008,NUTS,2010,UK,0,2.803
2009,NUTS,2010,UK,0,3.236
2010,NUTS,2010,UK,0,2.92
2011,NUTS,2010,UK,0,2.88
2012,NUTS,2010,UK,0,2.068
2000,NUTS,2010,UKC,1,2.457
2001,NUTS,2010,UKC,1,2.221
2002,NUTS,2010,UKC,1,2.478
2003,NUTS,2010,UKC,1,2.947
2004,NUTS,2010,UKC,1,2.521
2005,NUTS,2010,UKC,1,2.338
2006,NUTS,2010,UKC,1,2.509
2007,NUTS,2010,UKC,1,1.944
2008,NUTS,2010,UKC,1,3.004
2009,NUTS,2010,UKC,1,3.493
2010,NUTS,2010,UKC,1,2.369
2011,NUTS,2010,UKC,1,3.321
2012,NUTS,2010,UKC,1,2.045
2000,NUTS,2010,UKC1,2,2.678
2001,NUTS,2010,UKC1,2,3.132
2002,NUTS,2010,UKC1,2,3.821
2003,NUTS,2010,UKC1,2,3.841
2004,NUTS,2010,UKC1,2,2.728
2005,NUTS,2010,UKC1,2,3.109
2006,NUTS,2010,UKC1,2,2.946
2007,NUTS,2010,UKC1,2,2.271
2008,NUTS,2010,UKC1,2,2.614
2009,NUTS,2010,UKC1,2,3.075
2010,NUTS,2010,UKC1,2,2.312
2011,NUTS,2010,UKC1,2,4.003
2012,NUTS,2010,UKC1,2,1.63
2000,NUTS,2010,UKC11,3,2.323
2001,NUTS,2010,UKC11,3,2.051
2002,NUTS,2010,UKC11,3,2.861
2003,NUTS,2010,UKC11,3,3.832
2004,NUTS,2010,UKC11,3,2.352
2005,NUTS,2010,UKC11,3,2.274
2006,NUTS,2010,UKC11,3,3.22
2007,NUTS,2010,UKC11,3,1.178
2008,NUTS,2010,UKC11,3,2.431
2009,NUTS,2010,UKC11,3,2.334
2010,NUTS,2010,UKC11,3,1.942
2011,NUTS,2010,UKC11,3,2.548
2012,NUTS,2010,UKC11,3,0.806
2000,NUTS,2010,UKC12,3,3.12
2001,NUTS,2010,UKC12,3,2.56
2002,NUTS,2010,UKC12,3,2.426
2003,NUTS,2010,UKC12,3,1.695
2004,NUTS,2010,UKC12,3,1.857
2005,NUTS,2010,UKC12,3,2.128
2006,NUTS,2010,UKC12,3,2.066
2007,NUTS,2010,UKC12,3,1.581
2008,NUTS,2010,UKC12,3,2.148
2009,NUTS,2010,UKC12,3,2.627
2010,NUTS,2010,UKC12,3,2.127
2011,NUTS,2010,UKC12,3,2.524
2012,NUTS,2010,UKC12,3,1.313
2000,NUTS,2010,UKC13,3,3.199
2001,NUTS,2010,UKC13,3,1.307
2002,NUTS,2010,UKC13,3,2.52
2003,NUTS,2010,UKC13,3,1.763
2004,NUTS,2010,UKC13,3,2.188
2005,NUTS,2010,UKC13,3,2.259
2006,NUTS,2010,UKC13,3,1.679
2007,NUTS,2010,UKC13,3,3.616
2008,NUTS,2010,UKC13,3,1.511
2009,NUTS,2010,UKC13,3,2.265
2010,NUTS,2010,UKC13,3,0.868
2011,NUTS,2010,UKC13,3,1.734
2012,NUTS,2010,UKC13,3,1.301
2000,NUTS,2010,UKC14,3,2.506
2001,NUTS,2010,UKC14,3,4.809
2002,NUTS,2010,UKC14,3,5.75
2003,NUTS,2010,UKC14,3,5.781
2004,NUTS,2010,UKC14,3,3.727
2005,NUTS,2010,UKC14,3,4.612
2006,NUTS,2010,UKC14,3,3.676
2007,NUTS,2010,UKC14,3,3.033
2008,NUTS,2010,UKC14,3,3.364
2009,NUTS,2010,UKC14,3,4.108
2010,NUTS,2010,UKC14,3,3.13
2011,NUTS,2010,UKC14,3,6.66
2012,NUTS,2010,UKC14,3,2.48
2000,NUTS,2010,UKC2,2,2.286
2001,NUTS,2010,UKC2,2,1.555
2002,NUTS,2010,UKC2,2,1.532
2003,NUTS,2010,UKC2,2,2.292
2004,NUTS,2010,UKC2,2,2.37
2005,NUTS,2010,UKC2,2,1.808
2006,NUTS,2010,UKC2,2,2.196
2007,NUTS,2010,UKC2,2,1.707
2008,NUTS,2010,UKC2,2,3.292
2009,NUTS,2010,UKC2,2,3.808
2010,NUTS,2010,UKC2,2,2.413
2011,NUTS,2010,UKC2,2,2.827
2012,NUTS,2010,UKC2,2,2.345
2000,NUTS,2010,UKC21,3,4.738
2001,NUTS,2010,UKC21,3,2.58
2002,NUTS,2010,UKC21,3,3.361
2003,NUTS,2010,UKC21,3,5.546
