year,region_type,region_year_spec,region_id,region_level,pat_ep_rtot_p_mhab
2012,NUTS,2010,PL621,3,2.832
2011,NUTS,2010,PL622,3,3.403
2012,NUTS,2010,PL622,3,2.72
2011,NUTS,2010,PL63,2,11.031
2012,NUTS,2010,PL63,2,8.011
2011,NUTS,2010,PL631,3,2.077
2012,NUTS,2010,PL631,3,2.222
2011,NUTS,2010,PL633,3,23.71
2012,NUTS,2010,PL633,3,21.421
2011,NUTS,2010,PL634,3,4.435
2012,NUTS,2010,PL634,3,1.595
2011,NUTS,2010,PL635,3,7.715
2012,NUTS,2010,PL635,3,0.503
2011,NUTS,2010,PT,0,11.164
2012,NUTS,2010,PT,0,8.641
2011,NUTS,2010,PT1,1,11.067
2012,NUTS,2010,PT1,1,8.554
2011,NUTS,2010,PT11,2,8.848
2012,NUTS,2010,PT11,2,7.23
2011,NUTS,2010,PT111,3,2.038
2012,NUTS,2010,PT111,3,2.744
2011,NUTS,2010,PT112,3,15.132
2012,NUTS,2010,PT112,3,21.385
2011,NUTS,2010,PT113,3,9.744
2012,NUTS,2010,PT113,3,10.41
2011,NUTS,2010,PT114,3,12.814
2012,NUTS,2010,PT114,3,8.297
2011,NUTS,2010,PT115,3,2.377
2011,NUTS,2010,PT116,3,7.27
2012,NUTS,2010,PT116,3,3.632
2011,NUTS,2010,PT117,3,4.847
2012,NUTS,2010,PT117,3,0.976
2011,NUTS,2010,PT118,3,0.83
2011,NUTS,2010,PT15,2,3.324
2012,NUTS,2010,PT15,2,3.743
2011,NUTS,2010,PT150,3,3.324
2012,NUTS,2010,PT150,3,3.743
2011,NUTS,2010,PT16,2,9.427
2012,NUTS,2010,PT16,2,11.722
2011,NUTS,2010,PT161,3,25.053
2012,NUTS,2010,PT161,3,36.826
2011,NUTS,2010,PT162,3,20.126
2012,NUTS,2010,PT162,3,18.711
2011,NUTS,2010,PT163,3,1.914
2012,NUTS,2010,PT163,3,18.457
2011,NUTS,2010,PT164,3,5.689
2011,NUTS,2010,PT165,3,4.503
2011,NUTS,2010,PT166,3,6.117
2011,NUTS,2010,PT168,3,4.774
2012,NUTS,2010,PT169,3,1.886
2012,NUTS,2010,PT16A,3,4.946
2011,NUTS,2010,PT16B,3,2.975
2012,NUTS,2010,PT16B,3,3.45
2011,NUTS,2010,PT16C,3,5.156
2011,NUTS,2010,PT17,2,16.094
2012,NUTS,2010,PT17,2,8.634
2011,NUTS,2010,PT171,3,18.425
2012,NUTS,2010,PT171,3,9.158
2011,NUTS,2010,PT172,3,9.976
2012,NUTS,2010,PT172,3,7.267
2011,NUTS,2010,PT18,2,12.824
2012,NUTS,2010,PT18,2,7.834
2011,NUTS,2010,PT181,3,10.192
2012,NUTS,2010,PT181,3,3.372
2011,NUTS,2010,PT182,3,33.683
2012,NUTS,2010,PT182,3,25.59
2011,NUTS,2010,PT183,3,2.992
2011,NUTS,2010,PT184,3,18.352
2011,NUTS,2010,PT185,3,7.628
2012,NUTS,2010,PT185,3,10.421
2011,NUTS,2010,PT3,1,3.732
2011,NUTS,2010,PT30,2,3.732
2011,NUTS,2010,PT300,3,3.732
2011,NUTS,2010,RO,0,3.001
2012,NUTS,2010,RO,0,3.002
2011,NUTS,2010,RO1,1,2.017
2012,NUTS,2010,RO1,1,1.643
2011,NUTS,2010,RO11,2,2.664
2012,NUTS,2010,RO11,2,1.539
2011,NUTS,2010,RO112,3,1.578
2011,NUTS,2010,RO113,3,6.829
2012,NUTS,2010,RO113,3,4.325
2011,NUTS,2010,RO114,3,1.315
2011,NUTS,2010,RO115,3,2.751
2012,NUTS,2010,RO115,3,2.911
2011,NUTS,2010,RO116,3,1.374
2011,NUTS,2010,RO12,2,1.32
2012,NUTS,2010,RO12,2,1.758
2012,NUTS,2010,RO121,3,3.895
2011,NUTS,2010,RO122,3,2.672
2012,NUTS,2010,RO122,3,2.875
2011,NUTS,2010,RO123,3,0.901
2011,NUTS,2010,RO124,3,3.082
2012,NUTS,2010,RO124,3,1.833
2011,NUTS,2010,RO125,3,0.345
2012,NUTS,2010,RO125,3,0.309
2011,NUTS,2010,RO126,3,0.774
2012,NUTS,2010,RO126,3,1.254
2011,NUTS,2010,RO2,1,0.612
2012,NUTS,2010,RO2,1,1.217
2011,NUTS,2010,RO21,2,0.805
2012,NUTS,2010,RO21,2,1.497
2012,NUTS,2010,RO212,3,0.609
2011,NUTS,2010,RO213,3,3.139
2012,NUTS,2010,RO213,3,4.437
2011,NUTS,2010,RO214,3,0.711
2012,NUTS,2010,RO215,3,1.578
2012,NUTS,2010,RO216,3,0.634
2011,NUTS,2010,RO22,2,0.357
2012,NUTS,2010,RO22,2,0.855
2012,NUTS,2010,RO222,3,2.605
2011,NUTS,2010,RO225,3,4.08
2012,NUTS,2010,RO225,3,4.717
2011,NUTS,2010,RO3,1,5.852
2012,NUTS,2010,RO3,1,6.89
2011,NUTS,2010,RO31,2,0.615
2012,NUTS,2010,RO31,2,1.627
2012,NUTS,2010,RO311,3,0.409
2012,NUTS,2010,RO313,3,4.018
2011,NUTS,2010,RO316,3,2.465
2012,NUTS,2010,RO316,3,3.623
2011,NUTS,2010,RO32,2,13.368
2012,NUTS,2010,RO32,2,14.115
2011,NUTS,2010,RO321,3,14.442
2012,NUTS,2010,RO321,3,15.751
2011,NUTS,2010,RO322,3,7.061
2012,NUTS,2010,RO322,3,6.246
2011,NUTS,2010,RO4,1,2.993
2012,NUTS,2010,RO4,1,1.733
2011,NUTS,2010,RO41,2,0.39
2012,NUTS,2010,RO41,2,0.324
2011,NUTS,2010,RO411,3,0.186
2012,NUTS,2010,RO411,3,0.759
2012,NUTS,2010,RO413,3,0.643
2011,NUTS,2010,RO415,3,1.848
2011,NUTS,2010,RO42,2,6.03
2012,NUTS,2010,RO42,2,3.326
2011,NUTS,2010,RO421,3,3.164
2012,NUTS,2010,RO421,3,4.83
2011,NUTS,2010,RO424,3,14.889
2012,NUTS,2010,RO424,3,5.832
2011,NUTS,2010,SE,0,297.816
2012,NUTS,2010,SE,0,247.442
2011,NUTS,2010,SE1,1,390.022
2012,NUTS,2010,SE1,1,318.555
2011,NUTS,2010,SE11,2,457.475
2012,NUTS,2010,SE11,2,396.849
2011,NUTS,2010,SE110,3,457.475
2012,NUTS,2010,SE110,3,396.849
2011,NUTS,2010,SE12,2,301.724
2012,NUTS,2010,SE12,2,214.79
2011,NUTS,2010,SE121,3,390.345
2012,NUTS,2010,SE121,3,261.761
2011,NUTS,2010,SE122,3,156.313
2012,NUTS,2010,SE122,3,120.596
2011,NUTS,2010,SE123,3,387.299
2012,NUTS,2010,SE123,3,289.3
2011,NUTS,2010,SE124,3,79.934
2012,NUTS,2010,SE124,3,64.104
2011,NUTS,2010,SE125,3,440.187
2012,NUTS,2010,SE125,3,293.797
2011,NUTS,2010,SE2,1,273.815
2012,NUTS,2010,SE2,1,234.543
2011,NUTS,2010,SE21,2,147.398
2012,NUTS,2010,SE21,2,117.4
2011,NUTS,2010,SE211,3,209.638
2012,NUTS,2010,SE211,3,153.124
2011,NUTS,2010,SE212,3,145.21
2012,NUTS,2010,SE212,3,123.203
2011,NUTS,2010,SE213,3,86.967
2012,NUTS,2010,SE213,3,85.589
2011,NUTS,2010,SE214,3,34.923
2012,NUTS,2010,SE214,3,17.45
2011,NUTS,2010,SE22,2,390.797
2012,NUTS,2010,SE22,2,367.768
2011,NUTS,2010,SE221,3,133.332
2012,NUTS,2010,SE221,3,91.254
2011,NUTS,2010,SE224,3,422.519
2012,NUTS,2010,SE224,3,401.53
2011,NUTS,2010,SE23,2,241.486
2012,NUTS,2010,SE23,2,185.887
2011,NUTS,2010,SE231,3,153.531
2012,NUTS,2010,SE231,3,104.135
2011,NUTS,2010,SE232,3,258.154
2012,NUTS,2010,SE232,3,201.395
2011,NUTS,2010,SE3,1,132.685
2012,NUTS,2010,SE3,1,95.952
2011,NUTS,2010,SE31,2,138.313
2012,NUTS,2010,SE31,2,116.218
2011,NUTS,2010,SE311,3,119.701
2012,NUTS,2010,SE311,3,77.804
2011,NUTS,2010,SE312,3,211.697
2012,NUTS,2010,SE312,3,129.192
2011,NUTS,2010,SE313,3,83.18
2012,NUTS,2010,SE313,3,141.165
2011,NUTS,2010,SE32,2,94.309
2012,NUTS,2010,SE32,2,54.552
2011,NUTS,2010,SE321,3,122.947
2012,NUTS,2010,SE321,3,66.486
2011,NUTS,2010,SE322,3,39.466
2012,NUTS,2010,SE322,3,31.671
2011,NUTS,2010,SE33,2,151.409
2012,NUTS,2010,SE33,2,93.032
2011,NUTS,2010,SE331,3,135.95
2012,NUTS,2010,SE331,3,72.786
2011,NUTS,2010,SE332,3,167.532
2012,NUTS,2010,SE332,3,114.185
2011,NUTS,2010,SI,0,54.205
2012,NUTS,2010,SI,0,48.494
2011,NUTS,2010,SI0,1,53.819
2012,NUTS,2010,SI0,1,47.726
2011,NUTS,2010,SI01,2,35.122
2012,NUTS,2010,SI01,2,34.778
2011,NUTS,2010,SI011,3,14.017
2011,NUTS,2010,SI012,3,26.275
2012,NUTS,2010,SI012,3,24.232
2011,NUTS,2010,SI013,3,23.036
2012,NUTS,2010,SI013,3,44.497
2011,NUTS,2010,SI014,3,40.812
2012,NUTS,2010,SI014,3,59.865
2011,NUTS,2010,SI015,3,62.186
2012,NUTS,2010,SI015,3,132.04
2011,NUTS,2010,SI016,3,2.423
2011,NUTS,2010,SI017,3,60.428
2012,NUTS,2010,SI017,3,28.175
2011,NUTS,2010,SI018,3,78.605
2012,NUTS,2010,SI018,3,23.861
2011,NUTS,2010,SI02,2,74.792
2012,NUTS,2010,SI02,2,62.181
2011,NUTS,2010,SI021,3,109.562
2012,NUTS,2010,SI021,3,80.729
2011,NUTS,2010,SI022,3,21.433
2012,NUTS,2010,SI022,3,32.148
2011,NUTS,2010,SI023,3,42.637
2012,NUTS,2010,SI023,3,60.552
2011,NUTS,2010,SI024,3,39.906
2012,NUTS,2010,SI024,3,29.617
2011,NUTS,2010,SK,0,9.945
2012,NUTS,2010,SK,0,5.34
2011,NUTS,2010,SK0,1,9.404
2012,NUTS,2010,SK0,1,5.155
2011,NUTS,2010,SK01,2,32.087
2012,NUTS,2010,SK01,2,9.513
2011,NUTS,2010,SK010,3,32.087
2012,NUTS,2010,SK010,3,9.513
2011,NUTS,2010,SK02,2,7.075
2012,NUTS,2010,SK02,2,6.965
2011,NUTS,2010,SK021,3,11.48
2012,NUTS,2010,SK021,3,4.194
2011,NUTS,2010,SK022,3,8.209
2012,NUTS,2010,SK022,3,11.192
2011,NUTS,2010,SK023,3,2.564
2012,NUTS,2010,SK023,3,5.554
2011,NUTS,2010,SK03,2,3.239
2012,NUTS,2010,SK03,2,1.911
2011,NUTS,2010,SK031,3,4.606
2012,NUTS,2010,SK031,3,1.45
2011,NUTS,2010,SK032,3,1.815
2012,NUTS,2010,SK032,3,2.393
2011,NUTS,2010,SK04,2,8.776
2012,NUTS,2010,SK04,2,4.165
2011,NUTS,2010,SK041,3,12.475
2012,NUTS,2010,SK041,3,5.148
2011,NUTS,2010,SK042,3,4.969
2012,NUTS,2010,SK042,3,3.153
2011,NUTS,2010,TR,0,5.031
2012,NUTS,2010,TR,0,3.776
2011,NUTS,2010,TR1,1,17.597
2012,NUTS,2010,TR1,1,12.779
2011,NUTS,2010,TR10,2,17.597
2012,NUTS,2010,TR10,2,12.779
2011,NUTS,2010,TR100,3,17.597
2012,NUTS,2010,TR100,3,12.779
2011,NUTS,2010,TR2,1,2.87
2012,NUTS,2010,TR2,1,2.903
2011,NUTS,2010,TR21,2,5.968
2012,NUTS,2010,TR21,2,5.939
2011,NUTS,2010,TR211,3,11.377
2012,NUTS,2010,TR211,3,11.231
2011,NUTS,2010,TR3,1,5.459
2012,NUTS,2010,TR3,1,3.093
2011,NUTS,2010,TR31,2,5.26
2012,NUTS,2010,TR31,2,3.69
2011,NUTS,2010,TR310,3,5.26
2012,NUTS,2010,TR310,3,3.69
2011,NUTS,2010,TR32,2,0.792
2012,NUTS,2010,TR32,2,1.079
2011,NUTS,2010,TR321,3,1.182
2011,NUTS,2010,TR323,3,1.223
2012,NUTS,2010,TR323,3,3.579
2011,NUTS,2010,TR33,2,9.975
2012,NUTS,2010,TR33,2,4.19
2011,NUTS,2010,TR331,3,21.733
2012,NUTS,2010,TR331,3,9.201
2011,NUTS,2010,TR4,1,5.915
2012,NUTS,2010,TR4,1,4.495
2011,NUTS,2010,TR41,2,4.169
2012,NUTS,2010,TR41,2,3.527
2011,NUTS,2010,TR411,3,5.753
2012,NUTS,2010,TR411,3,4.838
2011,NUTS,2010,TR42,2,7.849
2012,NUTS,2010,TR42,2,5.556
2011,NUTS,2010,TR421,3,14.409
2012,NUTS,2010,TR421,3,10.251
2011,NUTS,2010,TR422,3,2.291
2012,NUTS,2010,TR422,3,2.251
2011,NUTS,2010,TR425,3,4.908
2011,NUTS,2010,TR5,1,3.978
2012,NUTS,2010,TR5,1,3.711
2011,NUTS,2010,TR51,2,5.118
2012,NUTS,2010,TR51,2,5.435
2011,NUTS,2010,TR510,3,5.118
2012,NUTS,2010,TR510,3,5.435
2011,NUTS,2010,TR52,2,1.558
2011,NUTS,2010,TR521,3,1.738
2011,NUTS,2010,TR6,1,0.451
2012,NUTS,2010,TR6,1,0.298
2011,NUTS,2010,TR61,2,0.868
2012,NUTS,2010,TR61,2,0.924
2011,NUTS,2010,TR611,3,1.178
2012,NUTS,2010,TR611,3,1.223
2012,NUTS,2010,TR62,2,0.087
2012,NUTS,2010,TR621,3,0.156
2011,NUTS,2010,TR63,2,0.639
2011,NUTS,2010,TR631,3,1.297
2012,NUTS,2010,TR8,1,0.67
2012,NUTS,2010,TR83,2,1.104
2012,NUTS,2010,TR831,3,2.397
2012,NUTS,2010,TR9,1,0.08
2012,NUTS,2010,TR90,2,0.08
2012,NUTS,2010,TR901,3,0.264
2012,NUTS,2010,TRA,1,0.148
2012,NUTS,2010,TRA1,2,0.308
2012,NUTS,2010,TRA11,3,0.423
2011,NUTS,2010,TRB,1,0.137
2012,NUTS,2010,TRB,1,0.067
2011,NUTS,2010,TRB1,2,0.308
2012,NUTS,2010,TRB1,2,0.15
2011,NUTS,2010,TRB11,3,0.675
2012,NUTS,2010,TRB11,3,0.33
2011,NUTS,2010,UK,0,85.259
2012,NUTS,2010,UK,0,66.886
2011,NUTS,2010,UKC,1,72.564
2012,NUTS,2010,UKC,1,48.747
2011,NUTS,2010,UKC1,2,81.226
2012,NUTS,2010,UKC1,2,35.957
2011,NUTS,2010,UKC11,3,56.729
2012,NUTS,2010,UKC11,3,19.279
2011,NUTS,2010,UKC12,3,50.755
2012,NUTS,2010,UKC12,3,28.251
2011,NUTS,2010,UKC13,3,48.825
2012,NUTS,2010,UKC13,3,40.04
2011,NUTS,2010,UKC14,3,117.717
2012,NUTS,2010,UKC14,3,48.454
2011,NUTS,2010,UKC2,2,65.403
2012,NUTS,2010,UKC2,2,59.33
2011,NUTS,2010,UKC21,3,112.392
2012,NUTS,2010,UKC21,3,43.328
2011,NUTS,2010,UKC22,3,63.898
2012,NUTS,2010,UKC22,3,75.975
2011,NUTS,2010,UKC23,3,16.035
2012,NUTS,2010,UKC23,3,27.512
2011,NUTS,2010,UKD,1,61.297
2012,NUTS,2010,UKD,1,39.225
2011,NUTS,2010,UKD1,2,41.544
2012,NUTS,2010,UKD1,2,36.042
2011,NUTS,2010,UKD11,3,43.9
2012,NUTS,2010,UKD11,3,21.226
2011,NUTS,2010,UKD12,3,39.434
2012,NUTS,2010,UKD12,3,49.269
2011,NUTS,2010,UKD3,2,47.58
2012,NUTS,2010,UKD3,2,36.581
2011,NUTS,2010,UKD31,3,62.897
2012,NUTS,2010,UKD31,3,42.888
2011,NUTS,2010,UKD32,3,29.174
2012,NUTS,2010,UKD32,3,28.961
2011,NUTS,2010,UKD4,2,40.937
2012,NUTS,2010,UKD4,2,21.968
2011,NUTS,2010,UKD41,3,56.559
2012,NUTS,2010,UKD41,3,25.6
2011,NUTS,2010,UKD42,3,1.756
2011,NUTS,2010,UKD43,3,43.731
2012,NUTS,2010,UKD43,3,24.168
2011,NUTS,2010,UKD6,2,106.537
2012,NUTS,2010,UKD6,2,59.308
2011,NUTS,2010,UKD61,3,64.364
2012,NUTS,2010,UKD61,3,45.286
2011,NUTS,2010,UKD62,3,147.347
2012,NUTS,2010,UKD62,3,74.442
2011,NUTS,2010,UKD63,3,86.579
2012,NUTS,2010,UKD63,3,50.902
2011,NUTS,2010,UKD7,2,84.898
2012,NUTS,2010,UKD7,2,49.699
2011,NUTS,2010,UKD71,3,61.941
2012,NUTS,2010,UKD71,3,42.648
2011,NUTS,2010,UKD72,3,44.161
2012,NUTS,2010,UKD72,3,21.105
2011,NUTS,2010,UKD73,3,5.806
2012,NUTS,2010,UKD73,3,9.751
2011,NUTS,2010,UKD74,3,243.951
2012,NUTS,2010,UKD74,3,135.521
2011,NUTS,2010,UKE,1,49.466
2012,NUTS,2010,UKE,1,35.238
2011,NUTS,2010,UKE1,2,44.577
2012,NUTS,2010,UKE1,2,16.822
2011,NUTS,2010,UKE11,3,90.894
2012,NUTS,2010,UKE11,3,27.158
2011,NUTS,2010,UKE12,3,39.986
2012,NUTS,2010,UKE12,3,21.325
2011,NUTS,2010,UKE13,3,12.93
2012,NUTS,2010,UKE13,3,4.089
2011,NUTS,2010,UKE2,2,80.436
2012,NUTS,2010,UKE2,2,53.858
2011,NUTS,2010,UKE21,3,117.003
2012,NUTS,2010,UKE21,3,104.084
2011,NUTS,2010,UKE22,3,68.485
2012,NUTS,2010,UKE22,3,37.263
2011,NUTS,2010,UKE3,2,38.756
2012,NUTS,2010,UKE3,2,27.893
2011,NUTS,2010,UKE31,3,18.161
2012,NUTS,2010,UKE31,3,12.994
2011,NUTS,2010,UKE32,3,68.441
2012,NUTS,2010,UKE32,3,49.191
2011,NUTS,2010,UKE4,2,46.824
2012,NUTS,2010,UKE4,2,40.576
2011,NUTS,2010,UKE41,3,68.464
2012,NUTS,2010,UKE41,3,51.12
2011,NUTS,2010,UKE42,3,51.604
2012,NUTS,2010,UKE42,3,46.408
2011,NUTS,2010,UKE44,3,36.426
2012,NUTS,2010,UKE44,3,32.782
2011,NUTS,2010,UKE45,3,21.226
2012,NUTS,2010,UKE45,3,25.227
2011,NUTS,2010,UKF,1,101.777
2012,NUTS,2010,UKF,1,63.285
2011,NUTS,2010,UKF1,2,142.707
2012,NUTS,2010,UKF1,2,67.301
2011,NUTS,2010,UKF11,3,443.811
2012,NUTS,2010,UKF11,3,162.092
2011,NUTS,2010,UKF12,3,38.253
2012,NUTS,2010,UKF12,3,28.042
2011,NUTS,2010,UKF13,3,173.233
2012,NUTS,2010,UKF13,3,71.581
2011,NUTS,2010,UKF14,3,141.478
2012,NUTS,2010,UKF14,3,79.301
2011,NUTS,2010,UKF15,3,35.843
2012,NUTS,2010,UKF15,3,26.427
2011,NUTS,2010,UKF16,3,106.859
2012,NUTS,2010,UKF16,3,67.354
2011,NUTS,2010,UKF2,2,65.786
2012,NUTS,2010,UKF2,2,57.053
2011,NUTS,2010,UKF21,3,22.948
2012,NUTS,2010,UKF21,3,33.363
2011,NUTS,2010,UKF22,3,113.317
2012,NUTS,2010,UKF22,3,98.847
2011,NUTS,2010,UKF24,3,48.783
2012,NUTS,2010,UKF24,3,24.551
2011,NUTS,2010,UKF25,3,27.098
2012,NUTS,2010,UKF25,3,29.563
2011,NUTS,2010,UKF3,2,67.038
2012,NUTS,2010,UKF3,2,66.375
2011,NUTS,2010,UKF30,3,67.038
2012,NUTS,2010,UKF30,3,66.375
2011,NUTS,2010,UKG,1,64.226
2012,NUTS,2010,UKG,1,59.065
2011,NUTS,2010,UKG1,2,100.154
2012,NUTS,2010,UKG1,2,60.531
2011,NUTS,2010,UKG11,3,41.317
2012,NUTS,2010,UKG11,3,26.215
2011,NUTS,2010,UKG12,3,62.071
2012,NUTS,2010,UKG12,3,62.609
2011,NUTS,2010,UKG13,3,159.398
2012,NUTS,2010,UKG13,3,69.91
2011,NUTS,2010,UKG2,2,44.275
2012,NUTS,2010,UKG2,2,48.646
2011,NUTS,2010,UKG21,3,9.025
2012,NUTS,2010,UKG21,3,13.156
2011,NUTS,2010,UKG22,3,27.797
2012,NUTS,2010,UKG22,3,25.939
2011,NUTS,2010,UKG23,3,16.934
2012,NUTS,2010,UKG23,3,12.034
2011,NUTS,2010,UKG24,3,65.136
2012,NUTS,2010,UKG24,3,74.558
2011,NUTS,2010,UKG3,2,58.643
2012,NUTS,2010,UKG3,2,64.336
2011,NUTS,2010,UKG31,3,35.43
2012,NUTS,2010,UKG31,3,34.197
2011,NUTS,2010,UKG32,3,77.409
2012,NUTS,2010,UKG32,3,41.19
2011,NUTS,2010,UKG33,3,265.619
2012,NUTS,2010,UKG33,3,339.71
2011,NUTS,2010,UKG36,3,32.52
2012,NUTS,2010,UKG36,3,29.609
2011,NUTS,2010,UKG37,3,9.493
2012,NUTS,2010,UKG37,3,15.573
2011,NUTS,2010,UKG38,3,8.689
2012,NUTS,2010,UKG38,3,19.43
2011,NUTS,2010,UKG39,3,28.665
2012,NUTS,2010,UKG39,3,13.779
2011,NUTS,2010,UKH,1,112.884
2012,NUTS,2010,UKH,1,90.041
2011,NUTS,2010,UKH1,2,163.039
2012,NUTS,2010,UKH1,2,128.651
2011,NUTS,2010,UKH11,3,62.648
2012,NUTS,2010,UKH11,3,101.249
2011,NUTS,2010,UKH12,3,511.595
2012,NUTS,2010,UKH12,3,367.781
2011,NUTS,2010,UKH13,3,33.005
2012,NUTS,2010,UKH13,3,34.299
2011,NUTS,2010,UKH14,3,44.892
2012,NUTS,2010,UKH14,3,42.378
2011,NUTS,2010,UKH2,2,104.728
2012,NUTS,2010,UKH2,2,89.049
2011,NUTS,2010,UKH21,3,18.999
2012,NUTS,2010,UKH21,3,9.379
2011,NUTS,2010,UKH23,3,111.717
2012,NUTS,2010,UKH23,3,94.279
2011,NUTS,2010,UKH24,3,162.262
2012,NUTS,2010,UKH24,3,160.187
2011,NUTS,2010,UKH25,3,106.483
2012,NUTS,2010,UKH25,3,85.804
2011,NUTS,2010,UKH3,2,51.653
2012,NUTS,2010,UKH3,2,37.532
2011,NUTS,2010,UKH31,3,7.68
2012,NUTS,2010,UKH31,3,1.891
2011,NUTS,2010,UKH32,3,4.765
2012,NUTS,2010,UKH32,3,9.442
2011,NUTS,2010,UKH33,3,62.411
2012,NUTS,2010,UKH33,3,45.147
2011,NUTS,2010,UKI,1,64.16
2012,NUTS,2010,UKI,1,55.767
2011,NUTS,2010,UKI1,2,111.28
2012,NUTS,2010,UKI1,2,89.782
2011,NUTS,2010,UKI11,3,239.96
2012,NUTS,2010,UKI11,3,198.151
2011,NUTS,2010,UKI12,3,45.194
2012,NUTS,2010,UKI12,3,34.824
2011,NUTS,2010,UKI2,2,30.763
2012,NUTS,2010,UKI2,2,32.907
2011,NUTS,2010,UKI21,3,9.349
2012,NUTS,2010,UKI21,3,13.605
2011,NUTS,2010,UKI22,3,35.727
2012,NUTS,2010,UKI22,3,28.814
2011,NUTS,2010,UKI23,3,46.896
2012,NUTS,2010,UKI23,3,52.805
2011,NUTS,2010,UKJ,1,136.588
2012,NUTS,2010,UKJ,1,108.553
2011,NUTS,2010,UKJ1,2,222.461
2012,NUTS,2010,UKJ1,2,160.936
2011,NUTS,2010,UKJ11,3,229.264
2012,NUTS,2010,UKJ11,3,155.25
2011,NUTS,2010,UKJ12,3,37.19
2012,NUTS,2010,UKJ12,3,53.125
2011,NUTS,2010,UKJ13,3,91.165
2012,NUTS,2010,UKJ13,3,65.87
2011,NUTS,2010,UKJ14,3,385.555
2012,NUTS,2010,UKJ14,3,283.155
2011,NUTS,2010,UKJ2,2,138.301
2012,NUTS,2010,UKJ2,2,126.829
2011,NUTS,2010,UKJ21,3,47.122
2012,NUTS,2010,UKJ21,3,47.277
2011,NUTS,2010,UKJ22,3,40.918
2012,NUTS,2010,UKJ22,3,33.465
2011,NUTS,2010,UKJ23,3,257.408
2012,NUTS,2010,UKJ23,3,226.124
2011,NUTS,2010,UKJ24,3,65.391
2012,NUTS,2010,UKJ24,3,75.217
2011,NUTS,2010,UKJ3,2,112.081
2012,NUTS,2010,UKJ3,2,92.434
2011,NUTS,2010,UKJ31,3,61.41
2012,NUTS,2010,UKJ31,3,19.407
2011,NUTS,2010,UKJ32,3,110.261
2012,NUTS,2010,UKJ32,3,114.127
2011,NUTS,2010,UKJ33,3,123.348
2012,NUTS,2010,UKJ33,3,103.474
2011,NUTS,2010,UKJ34,3,82.618
2012,NUTS,2010,UKJ34,3,58.107
2011,NUTS,2010,UKJ4,2,47.937
2012,NUTS,2010,UKJ4,2,28.489
2011,NUTS,2010,UKJ41,3,90.032
2012,NUTS,2010,UKJ41,3,50.237
2011,NUTS,2010,UKJ42,3,40.328
2012,NUTS,2010,UKJ42,3,24.555
2011,NUTS,2010,UKK,1,108.849
2012,NUTS,2010,UKK,1,92.138
2011,NUTS,2010,UKK1,2,192.106
2012,NUTS,2010,UKK1,2,165.285
2011,NUTS,2010,UKK11,3,295.662
2012,NUTS,2010,UKK11,3,192.861
2011,NUTS,2010,UKK12,3,160.009
2012,NUTS,2010,UKK12,3,137.927
2011,NUTS,2010,UKK13,3,87.253
2012,NUTS,2010,UKK13,3,101.294
2011,NUTS,2010,UKK14,3,215.225
2012,NUTS,2010,UKK14,3,198.44
2011,NUTS,2010,UKK15,3,264.469
2012,NUTS,2010,UKK15,3,243.515
2011,NUTS,2010,UKK2,2,62.729
2012,NUTS,2010,UKK2,2,44.501
2011,NUTS,2010,UKK21,3,74.761
2012,NUTS,2010,UKK21,3,61.929
2011,NUTS,2010,UKK22,3,78.828
2012,NUTS,2010,UKK22,3,56.276
2011,NUTS,2010,UKK23,3,42.726
2012,NUTS,2010,UKK23,3,24.434
2011,NUTS,2010,UKK3,2,47.657
2012,NUTS,2010,UKK3,2,30.422
2011,NUTS,2010,UKK30,3,47.657
2012,NUTS,2010,UKK30,3,30.422
2011,NUTS,2010,UKK4,2,17.271
2012,NUTS,2010,UKK4,2,23.195
2011,NUTS,2010,UKK41,3,14.174
2012,NUTS,2010,UKK41,3,21.066
2011,NUTS,2010,UKK42,3,16.528
2012,NUTS,2010,UKK42,3,15.231
2011,NUTS,2010,UKK43,3,18.476
2012,NUTS,2010,UKK43,3,25.318
2011,NUTS,2010,UKL,1,46.718
2012,NUTS,2010,UKL,1,35.533
2011,NUTS,2010,UKL1,2,34.192
2012,NUTS,2010,UKL1,2,32.976
2011,NUTS,2010,UKL11,3,6.873
2012,NUTS,2010,UKL11,3,16.728
2011,NUTS,2010,UKL12,3,24.73
2012,NUTS,2010,UKL12,3,52.709
2011,NUTS,2010,UKL13,3,62.628
2012,NUTS,2010,UKL13,3,18.816
2011,NUTS,2010,UKL14,3,17.217
2012,NUTS,2010,UKL14,3,49.918
2011,NUTS,2010,UKL15,3,13.068
2012,NUTS,2010,UKL15,3,10.04
2011,NUTS,2010,UKL16,3,58.698
2012,NUTS,2010,UKL16,3,61.473
2011,NUTS,2010,UKL17,3,25.369
2012,NUTS,2010,UKL17,3,8.871
2011,NUTS,2010,UKL18,3,50.635
2012,NUTS,2010,UKL18,3,28.853
2011,NUTS,2010,UKL2,2,68.185
2012,NUTS,2010,UKL2,2,39.915
2011,NUTS,2010,UKL21,3,71.787
2012,NUTS,2010,UKL21,3,37.809
2011,NUTS,2010,UKL22,3,74.919
2012,NUTS,2010,UKL22,3,30.038
2011,NUTS,2010,UKL23,3,69.816
2012,NUTS,2010,UKL23,3,58.922
2011,NUTS,2010,UKL24,3,34.449
2012,NUTS,2010,UKL24,3,37.6
2011,NUTS,2010,UKM,1,61.19
2012,NUTS,2010,UKM,1,48.982
