year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_gov_t_pc_emp_fte_total
2003,NUTS,2010,FR4,1,0.0666
2004,NUTS,2010,FR4,1,0.0667
2006,NUTS,2010,FR4,1,0.0679
2007,NUTS,2010,FR4,1,0.0686
2008,NUTS,2010,FR4,1,0.066
2009,NUTS,2010,FR4,1,0.0699
2010,NUTS,2010,FR4,1,0.0663
2011,NUTS,2010,FR4,1,0.0682
2012,NUTS,2010,FR4,1,0.0679
2013,NUTS,2010,FR4,1,0.0667
2000,NUTS,2010,FR41,2,0.084
2001,NUTS,2010,FR41,2,0.0813
2002,NUTS,2010,FR41,2,0.0839
2003,NUTS,2010,FR41,2,0.1031
2004,NUTS,2010,FR41,2,0.1062
2006,NUTS,2010,FR41,2,0.105
2007,NUTS,2010,FR41,2,0.1051
2008,NUTS,2010,FR41,2,0.1005
2009,NUTS,2010,FR41,2,0.1078
2010,NUTS,2010,FR41,2,0.0677
2011,NUTS,2010,FR41,2,0.0668
2012,NUTS,2010,FR41,2,0.0645
2013,NUTS,2010,FR41,2,0.0625
2000,NUTS,2010,FR42,2,0.0626
2001,NUTS,2010,FR42,2,0.0572
2002,NUTS,2010,FR42,2,0.0614
2003,NUTS,2010,FR42,2,0.0574
2004,NUTS,2010,FR42,2,0.0554
2006,NUTS,2010,FR42,2,0.0552
2007,NUTS,2010,FR42,2,0.0567
2008,NUTS,2010,FR42,2,0.055
2009,NUTS,2010,FR42,2,0.0598
2010,NUTS,2010,FR42,2,0.1
2011,NUTS,2010,FR42,2,0.1038
2012,NUTS,2010,FR42,2,0.1075
2013,NUTS,2010,FR42,2,0.1061
2000,NUTS,2010,FR43,2,0.0145
2001,NUTS,2010,FR43,2,0.0141
2002,NUTS,2010,FR43,2,0.0139
2003,NUTS,2010,FR43,2,0.0141
2004,NUTS,2010,FR43,2,0.015
2006,NUTS,2010,FR43,2,0.016
2007,NUTS,2010,FR43,2,0.0141
2008,NUTS,2010,FR43,2,0.0154
2009,NUTS,2010,FR43,2,0.0128
2010,NUTS,2010,FR43,2,0.006
2011,NUTS,2010,FR43,2,0.0087
2012,NUTS,2010,FR43,2,0.0076
2013,NUTS,2010,FR43,2,0.0069
2000,NUTS,2010,FR5,1,0.1174
2001,NUTS,2010,FR5,1,0.1142
2002,NUTS,2010,FR5,1,0.1165
2003,NUTS,2010,FR5,1,0.1099
2004,NUTS,2010,FR5,1,0.1118
2006,NUTS,2010,FR5,1,0.122
2007,NUTS,2010,FR5,1,0.1203
2008,NUTS,2010,FR5,1,0.1216
2009,NUTS,2010,FR5,1,0.1258
2010,NUTS,2010,FR5,1,0.1121
2011,NUTS,2010,FR5,1,0.1125
2012,NUTS,2010,FR5,1,0.1139
2013,NUTS,2010,FR5,1,0.1102
2000,NUTS,2010,FR51,2,0.0944
2001,NUTS,2010,FR51,2,0.0966
2002,NUTS,2010,FR51,2,0.098
2003,NUTS,2010,FR51,2,0.0873
2004,NUTS,2010,FR51,2,0.0923
2006,NUTS,2010,FR51,2,0.0959
2007,NUTS,2010,FR51,2,0.0988
2008,NUTS,2010,FR51,2,0.1012
2009,NUTS,2010,FR51,2,0.1067
2010,NUTS,2010,FR51,2,0.0927
2011,NUTS,2010,FR51,2,0.0945
2012,NUTS,2010,FR51,2,0.0992
2013,NUTS,2010,FR51,2,0.0869
2000,NUTS,2010,FR52,2,0.1723
2001,NUTS,2010,FR52,2,0.151
2002,NUTS,2010,FR52,2,0.1593
2003,NUTS,2010,FR52,2,0.1596
2004,NUTS,2010,FR52,2,0.1623
2006,NUTS,2010,FR52,2,0.1851
2007,NUTS,2010,FR52,2,0.1804
2008,NUTS,2010,FR52,2,0.1801
2009,NUTS,2010,FR52,2,0.1852
2010,NUTS,2010,FR52,2,0.1691
2011,NUTS,2010,FR52,2,0.1678
2012,NUTS,2010,FR52,2,0.1682
2013,NUTS,2010,FR52,2,0.1696
2000,NUTS,2010,FR53,2,0.0644
2001,NUTS,2010,FR53,2,0.074
2002,NUTS,2010,FR53,2,0.0676
2003,NUTS,2010,FR53,2,0.0642
2004,NUTS,2010,FR53,2,0.0615
2006,NUTS,2010,FR53,2,0.0623
2007,NUTS,2010,FR53,2,0.0589
2008,NUTS,2010,FR53,2,0.0578
2009,NUTS,2010,FR53,2,0.0556
2010,NUTS,2010,FR53,2,0.0488
2011,NUTS,2010,FR53,2,0.049
2012,NUTS,2010,FR53,2,0.0468
2013,NUTS,2010,FR53,2,0.0484
2000,NUTS,2010,FR6,1,0.1794
2001,NUTS,2010,FR6,1,0.1742
2002,NUTS,2010,FR6,1,0.174
2003,NUTS,2010,FR6,1,0.1692
2004,NUTS,2010,FR6,1,0.1767
2006,NUTS,2010,FR6,1,0.1727
2007,NUTS,2010,FR6,1,0.1749
2008,NUTS,2010,FR6,1,0.1776
2009,NUTS,2010,FR6,1,0.1837
2010,NUTS,2010,FR6,1,0.1752
2011,NUTS,2010,FR6,1,0.1791
2012,NUTS,2010,FR6,1,0.1844
2013,NUTS,2010,FR6,1,0.1801
2000,NUTS,2010,FR61,2,0.0868
2001,NUTS,2010,FR61,2,0.0767
2002,NUTS,2010,FR61,2,0.0798
2003,NUTS,2010,FR61,2,0.0827
2004,NUTS,2010,FR61,2,0.0936
2006,NUTS,2010,FR61,2,0.0924
2007,NUTS,2010,FR61,2,0.09
2008,NUTS,2010,FR61,2,0.0972
2009,NUTS,2010,FR61,2,0.1027
2010,NUTS,2010,FR61,2,0.0974
2011,NUTS,2010,FR61,2,0.1001
2012,NUTS,2010,FR61,2,0.1046
2013,NUTS,2010,FR61,2,0.0987
2000,NUTS,2010,FR62,2,0.3248
2001,NUTS,2010,FR62,2,0.331
2002,NUTS,2010,FR62,2,0.3272
2003,NUTS,2010,FR62,2,0.3106
2004,NUTS,2010,FR62,2,0.3043
2006,NUTS,2010,FR62,2,0.3005
2007,NUTS,2010,FR62,2,0.3101
2008,NUTS,2010,FR62,2,0.3036
2009,NUTS,2010,FR62,2,0.3169
2010,NUTS,2010,FR62,2,0.2993
2011,NUTS,2010,FR62,2,0.3048
2012,NUTS,2010,FR62,2,0.3123
2013,NUTS,2010,FR62,2,0.3097
2000,NUTS,2010,FR63,2,0.0133
2001,NUTS,2010,FR63,2,0.0136
2002,NUTS,2010,FR63,2,0.0133
2003,NUTS,2010,FR63,2,0.011
2004,NUTS,2010,FR63,2,0.0099
2006,NUTS,2010,FR63,2,0.0113
2007,NUTS,2010,FR63,2,0.0128
2008,NUTS,2010,FR63,2,0.0197
2009,NUTS,2010,FR63,2,0.0099
2010,NUTS,2010,FR63,2,0.0046
2011,NUTS,2010,FR63,2,0.0062
2012,NUTS,2010,FR63,2,0.0093
2013,NUTS,2010,FR63,2,0.0069
2000,NUTS,2010,FR7,1,0.1807
2001,NUTS,2010,FR7,1,0.1759
2002,NUTS,2010,FR7,1,0.1832
2003,NUTS,2010,FR7,1,0.1836
2004,NUTS,2010,FR7,1,0.1839
2006,NUTS,2010,FR7,1,0.19
2007,NUTS,2010,FR7,1,0.1962
2008,NUTS,2010,FR7,1,0.2011
2009,NUTS,2010,FR7,1,0.2112
2010,NUTS,2010,FR7,1,0.2085
2011,NUTS,2010,FR7,1,0.2081
2012,NUTS,2010,FR7,1,0.215
2013,NUTS,2010,FR7,1,0.209
2000,NUTS,2010,FR71,2,0.18
2001,NUTS,2010,FR71,2,0.1746
2002,NUTS,2010,FR71,2,0.1835
2003,NUTS,2010,FR71,2,0.1861
2004,NUTS,2010,FR71,2,0.1838
2006,NUTS,2010,FR71,2,0.1945
2007,NUTS,2010,FR71,2,0.201
2008,NUTS,2010,FR71,2,0.2071
2009,NUTS,2010,FR71,2,0.2202
2010,NUTS,2010,FR71,2,0.2191
2011,NUTS,2010,FR71,2,0.217
2012,NUTS,2010,FR71,2,0.2079
2013,NUTS,2010,FR71,2,0.2172
2000,NUTS,2010,FR72,2,0.1838
2001,NUTS,2010,FR72,2,0.1822
2002,NUTS,2010,FR72,2,0.1819
2003,NUTS,2010,FR72,2,0.1718
2004,NUTS,2010,FR72,2,0.1846
2006,NUTS,2010,FR72,2,0.1693
2007,NUTS,2010,FR72,2,0.1732
2008,NUTS,2010,FR72,2,0.1726
2009,NUTS,2010,FR72,2,0.1693
2010,NUTS,2010,FR72,2,0.1584
2011,NUTS,2010,FR72,2,0.1644
2012,NUTS,2010,FR72,2,0.2502
2013,NUTS,2010,FR72,2,0.1676
2000,NUTS,2010,FR8,1,0.3612
2001,NUTS,2010,FR8,1,0.36
2002,NUTS,2010,FR8,1,0.3566
2003,NUTS,2010,FR8,1,0.3247
2004,NUTS,2010,FR8,1,0.3242
2006,NUTS,2010,FR8,1,0.3426
2007,NUTS,2010,FR8,1,0.3327
2008,NUTS,2010,FR8,1,0.3398
2009,NUTS,2010,FR8,1,0.3466
2010,NUTS,2010,FR8,1,0.3339
2011,NUTS,2010,FR8,1,0.3257
2012,NUTS,2010,FR8,1,0.313
2013,NUTS,2010,FR8,1,0.3275
2000,NUTS,2010,FR81,2,0.5012
2001,NUTS,2010,FR81,2,0.4945
2002,NUTS,2010,FR81,2,0.4677
2003,NUTS,2010,FR81,2,0.4602
2004,NUTS,2010,FR81,2,0.4564
2006,NUTS,2010,FR81,2,0.4827
2007,NUTS,2010,FR81,2,0.4857
2008,NUTS,2010,FR81,2,0.5028
2009,NUTS,2010,FR81,2,0.5175
2010,NUTS,2010,FR81,2,0.5002
2011,NUTS,2010,FR81,2,0.4803
2012,NUTS,2010,FR81,2,0.512
2013,NUTS,2010,FR81,2,0.4849
2000,NUTS,2010,FR82,2,0.2999
2001,NUTS,2010,FR82,2,0.3012
2002,NUTS,2010,FR82,2,0.3026
2003,NUTS,2010,FR82,2,0.267
2004,NUTS,2010,FR82,2,0.2671
2006,NUTS,2010,FR82,2,0.2826
2007,NUTS,2010,FR82,2,0.265
2008,NUTS,2010,FR82,2,0.2714
2009,NUTS,2010,FR82,2,0.2763
2010,NUTS,2010,FR82,2,0.2668
2011,NUTS,2010,FR82,2,0.2601
2012,NUTS,2010,FR82,2,0.2268
2013,NUTS,2010,FR82,2,0.2575
2000,NUTS,2010,FR83,2,0.159
2001,NUTS,2010,FR83,2,0.1793
2002,NUTS,2010,FR83,2,0.1904
2003,NUTS,2010,FR83,2,0.1243
2004,NUTS,2010,FR83,2,0.1271
2006,NUTS,2010,FR83,2,0.1022
2007,NUTS,2010,FR83,2,0.1032
2008,NUTS,2010,FR83,2,0.0916
2009,NUTS,2010,FR83,2,0.0992
2010,NUTS,2010,FR83,2,0.0753
2011,NUTS,2010,FR83,2,0.0795
2012,NUTS,2010,FR83,2,0.0955
2013,NUTS,2010,FR83,2,0.1121
2001,NUTS,2010,FRA,1,0.2905
2002,NUTS,2010,FRA,1,0.3196
2003,NUTS,2010,FRA,1,0.332
2004,NUTS,2010,FRA,1,0.3334
2006,NUTS,2010,FRA,1,0.2994
2007,NUTS,2010,FRA,1,0.2709
2008,NUTS,2010,FRA,1,0.2661
2009,NUTS,2010,FRA,1,0.2596
2010,NUTS,2010,FRA,1,0.2318
2011,NUTS,2010,FRA,1,0.2422
2012,NUTS,2010,FRA,1,0.2618
2013,NUTS,2010,FRA,1,0.2518
2002,NUTS,2010,HR,0,0.2056
2003,NUTS,2010,HR,0,0.2202
2004,NUTS,2010,HR,0,0.2413
2005,NUTS,2010,HR,0,0.2087
2006,NUTS,2010,HR,0,0.208
2007,NUTS,2010,HR,0,0.1974
2008,NUTS,2010,HR,0,0.1944
2009,NUTS,2010,HR,0,0.2133
2010,NUTS,2010,HR,0,0.2196
2011,NUTS,2010,HR,0,0.2277
2012,NUTS,2010,HR,0,0.229
2013,NUTS,2010,HR,0,0.2324
2014,NUTS,2010,HR,0,0.2177
2015,NUTS,2010,HR,0,0.2092
2016,NUTS,2010,HR,0,0.1919
2017,NUTS,2010,HR,0,0.1908
2018,NUTS,2010,HR,0,0.1943
2019,NUTS,2010,HR,0,0.1942
2020,NUTS,2010,HR,0,0.2189
2002,NUTS,2010,HR0,1,0.1992
2003,NUTS,2010,HR0,1,0.2129
2004,NUTS,2010,HR0,1,0.2296
2005,NUTS,2010,HR0,1,0.2006
2006,NUTS,2010,HR0,1,0.2003
2007,NUTS,2010,HR0,1,0.1929
2008,NUTS,2010,HR0,1,0.1894
2009,NUTS,2010,HR0,1,0.2073
2010,NUTS,2010,HR0,1,0.2143
2011,NUTS,2010,HR0,1,0.222
2012,NUTS,2010,HR0,1,0.2234
2013,NUTS,2010,HR0,1,0.2279
2014,NUTS,2010,HR0,1,0.2144
2015,NUTS,2010,HR0,1,0.2058
2016,NUTS,2010,HR0,1,0.1891
2017,NUTS,2010,HR0,1,0.1882
2018,NUTS,2010,HR0,1,0.1913
2019,NUTS,2010,HR0,1,0.1908
2020,NUTS,2010,HR0,1,0.2153
2008,NUTS,2010,HR03,2,0.0429
2009,NUTS,2010,HR03,2,0.0444
2010,NUTS,2010,HR03,2,0.0456
2011,NUTS,2010,HR03,2,0.0477
2012,NUTS,2010,HR03,2,0.0521
2013,NUTS,2010,HR03,2,0.0532
2014,NUTS,2010,HR03,2,0.0465
2015,NUTS,2010,HR03,2,0.044
2016,NUTS,2010,HR03,2,0.0571
2017,NUTS,2010,HR03,2,0.0559
2018,NUTS,2010,HR03,2,0.0602
2019,NUTS,2010,HR03,2,0.0683
2020,NUTS,2010,HR03,2,0.0739
2008,NUTS,2010,HR04,2,0.2562
2009,NUTS,2010,HR04,2,0.2821
2010,NUTS,2010,HR04,2,0.2935
2011,NUTS,2010,HR04,2,0.3023
2012,NUTS,2010,HR04,2,0.3046
2013,NUTS,2010,HR04,2,0.3104
2014,NUTS,2010,HR04,2,0.2961
2015,NUTS,2010,HR04,2,0.2831
2016,NUTS,2010,HR04,2,0.2512
2017,NUTS,2010,HR04,2,0.2528
2018,NUTS,2010,HR04,2,0.2522
2019,NUTS,2010,HR04,2,0.2485
1997,NUTS,2010,HU,0,0.1959
1998,NUTS,2010,HU,0,0.1958
1999,NUTS,2010,HU,0,0.2117
2000,NUTS,2010,HU,0,0.2156
2001,NUTS,2010,HU,0,0.2017
2002,NUTS,2010,HU,0,0.2072
2003,NUTS,2010,HU,0,0.2017
2004,NUTS,2010,HU,0,0.196
2005,NUTS,2010,HU,0,0.1973
2006,NUTS,2010,HU,0,0.2092
2007,NUTS,2010,HU,0,0.2023
2008,NUTS,2010,HU,0,0.2108
2009,NUTS,2010,HU,0,0.2131
2010,NUTS,2010,HU,0,0.214
2011,NUTS,2010,HU,0,0.2192
2012,NUTS,2010,HU,0,0.1938
2013,NUTS,2010,HU,0,0.1943
2014,NUTS,2010,HU,0,0.1721
2015,NUTS,2010,HU,0,0.1886
2016,NUTS,2010,HU,0,0.1679
2017,NUTS,2010,HU,0,0.1616
2018,NUTS,2010,HU,0,0.2338
2019,NUTS,2010,HU,0,0.2125
2020,NUTS,2010,HU,0,0.2209
1999,NUTS,2010,HU1,1,0.5381
2000,NUTS,2010,HU1,1,0.5424
2001,NUTS,2010,HU1,1,0.5119
2002,NUTS,2010,HU1,1,0.5356
2003,NUTS,2010,HU1,1,0.5258
2004,NUTS,2010,HU1,1,0.5005
2005,NUTS,2010,HU1,1,0.4953
2006,NUTS,2010,HU1,1,0.5222
2007,NUTS,2010,HU1,1,0.4854
2008,NUTS,2010,HU1,1,0.5239
2009,NUTS,2010,HU1,1,0.5372
2010,NUTS,2010,HU1,1,0.5534
2011,NUTS,2010,HU1,1,0.5652
2012,NUTS,2010,HU1,1,0.4803
2013,NUTS,2010,HU1,1,0.4656
2014,NUTS,2010,HU1,1,0.4128
2015,NUTS,2010,HU1,1,0.4713
2016,NUTS,2010,HU1,1,0.4078
2017,NUTS,2010,HU1,1,0.3909
2018,NUTS,2010,HU1,1,0.5809
2019,NUTS,2010,HU1,1,0.5094
1999,NUTS,2010,HU10,2,0.5381
2000,NUTS,2010,HU10,2,0.5424
2001,NUTS,2010,HU10,2,0.5119
2002,NUTS,2010,HU10,2,0.5356
2003,NUTS,2010,HU10,2,0.5258
2004,NUTS,2010,HU10,2,0.5005
2005,NUTS,2010,HU10,2,0.4953
2006,NUTS,2010,HU10,2,0.5222
2007,NUTS,2010,HU10,2,0.4854
2008,NUTS,2010,HU10,2,0.5239
2009,NUTS,2010,HU10,2,0.5372
2010,NUTS,2010,HU10,2,0.5534
2011,NUTS,2010,HU10,2,0.5652
2012,NUTS,2010,HU10,2,0.4803
2013,NUTS,2010,HU10,2,0.4656
2014,NUTS,2010,HU10,2,0.4128
2015,NUTS,2010,HU10,2,0.4713
2016,NUTS,2010,HU10,2,0.4078
2017,NUTS,2010,HU11,2,0.5708
2018,NUTS,2010,HU11,2,0.9079
2019,NUTS,2010,HU11,2,0.7925
2017,NUTS,2010,HU12,2,0.1277
2018,NUTS,2010,HU12,2,0.1228
2019,NUTS,2010,HU12,2,0.1188
1999,NUTS,2010,HU2,1,0.0437
2000,NUTS,2010,HU2,1,0.054
2001,NUTS,2010,HU2,1,0.0567
2002,NUTS,2010,HU2,1,0.0494
2003,NUTS,2010,HU2,1,0.0449
2004,NUTS,2010,HU2,1,0.0489
2005,NUTS,2010,HU2,1,0.0455
2006,NUTS,2010,HU2,1,0.0611
2007,NUTS,2010,HU2,1,0.0532
2008,NUTS,2010,HU2,1,0.0527
2009,NUTS,2010,HU2,1,0.0592
2010,NUTS,2010,HU2,1,0.0538
2011,NUTS,2010,HU2,1,0.0547
2012,NUTS,2010,HU2,1,0.0673
2013,NUTS,2010,HU2,1,0.0935
2014,NUTS,2010,HU2,1,0.0836
2015,NUTS,2010,HU2,1,0.0793
2016,NUTS,2010,HU2,1,0.0744
2017,NUTS,2010,HU2,1,0.0721
2018,NUTS,2010,HU2,1,0.0825
2019,NUTS,2010,HU2,1,0.087
1999,NUTS,2010,HU21,2,0.0638
2000,NUTS,2010,HU21,2,0.0933
2001,NUTS,2010,HU21,2,0.0761
2002,NUTS,2010,HU21,2,0.0739
2003,NUTS,2010,HU21,2,0.0573
2004,NUTS,2010,HU21,2,0.0629
2005,NUTS,2010,HU21,2,0.059
2006,NUTS,2010,HU21,2,0.0731
2007,NUTS,2010,HU21,2,0.0659
2008,NUTS,2010,HU21,2,0.0652
2009,NUTS,2010,HU21,2,0.0789
2010,NUTS,2010,HU21,2,0.0705
2011,NUTS,2010,HU21,2,0.0737
2012,NUTS,2010,HU21,2,0.1409
2013,NUTS,2010,HU21,2,0.1505
2014,NUTS,2010,HU21,2,0.1383
2015,NUTS,2010,HU21,2,0.1295
2016,NUTS,2010,HU21,2,0.1224
2017,NUTS,2010,HU21,2,0.1209
2018,NUTS,2010,HU21,2,0.1623
2019,NUTS,2010,HU21,2,0.1772
1999,NUTS,2010,HU22,2,0.0247
2000,NUTS,2010,HU22,2,0.0253
2001,NUTS,2010,HU22,2,0.0484
2002,NUTS,2010,HU22,2,0.0277
2003,NUTS,2010,HU22,2,0.0332
2004,NUTS,2010,HU22,2,0.0391
2005,NUTS,2010,HU22,2,0.035
2006,NUTS,2010,HU22,2,0.0602
2007,NUTS,2010,HU22,2,0.0412
2008,NUTS,2010,HU22,2,0.0488
2009,NUTS,2010,HU22,2,0.0521
2010,NUTS,2010,HU22,2,0.043
2011,NUTS,2010,HU22,2,0.0418
2012,NUTS,2010,HU22,2,0.0325
2013,NUTS,2010,HU22,2,0.0574
2014,NUTS,2010,HU22,2,0.0477
2015,NUTS,2010,HU22,2,0.0487
2016,NUTS,2010,HU22,2,0.0455
2017,NUTS,2010,HU22,2,0.0388
2018,NUTS,2010,HU22,2,0.0629
2019,NUTS,2010,HU22,2,0.0584
1999,NUTS,2010,HU23,2,0.041
2000,NUTS,2010,HU23,2,0.0381
2001,NUTS,2010,HU23,2,0.042
2002,NUTS,2010,HU23,2,0.0446
2003,NUTS,2010,HU23,2,0.0423
2004,NUTS,2010,HU23,2,0.0427
2005,NUTS,2010,HU23,2,0.0407
2006,NUTS,2010,HU23,2,0.0465
2007,NUTS,2010,HU23,2,0.051
2008,NUTS,2010,HU23,2,0.0406
2009,NUTS,2010,HU23,2,0.0422
2010,NUTS,2010,HU23,2,0.0454
2011,NUTS,2010,HU23,2,0.0451
2012,NUTS,2010,HU23,2,0.0122
2013,NUTS,2010,HU23,2,0.0632
2014,NUTS,2010,HU23,2,0.0565
2015,NUTS,2010,HU23,2,0.0499
2016,NUTS,2010,HU23,2,0.0469
2017,NUTS,2010,HU23,2,0.0485
2018,NUTS,2010,HU23,2,0.0013
2019,NUTS,2010,HU23,2,0.0021
1999,NUTS,2010,HU3,1,0.0824
2000,NUTS,2010,HU3,1,0.0814
2001,NUTS,2010,HU3,1,0.073
2002,NUTS,2010,HU3,1,0.0697
2003,NUTS,2010,HU3,1,0.0669
2004,NUTS,2010,HU3,1,0.0614
2005,NUTS,2010,HU3,1,0.0669
2006,NUTS,2010,HU3,1,0.0646
2007,NUTS,2010,HU3,1,0.0804
2008,NUTS,2010,HU3,1,0.066
2009,NUTS,2010,HU3,1,0.0749
2010,NUTS,2010,HU3,1,0.0733
2011,NUTS,2010,HU3,1,0.0757
2012,NUTS,2010,HU3,1,0.0619
2013,NUTS,2010,HU3,1,0.0566
2014,NUTS,2010,HU3,1,0.049
2015,NUTS,2010,HU3,1,0.0479
2016,NUTS,2010,HU3,1,0.0456
2017,NUTS,2010,HU3,1,0.0448
2018,NUTS,2010,HU3,1,0.072
2019,NUTS,2010,HU3,1,0.0635
1999,NUTS,2010,HU31,2,0.0068
2000,NUTS,2010,HU31,2,0.0189
2001,NUTS,2010,HU31,2,0.0156
2002,NUTS,2010,HU31,2,0.0161
2003,NUTS,2010,HU31,2,0.0149
2004,NUTS,2010,HU31,2,0.0177
2005,NUTS,2010,HU31,2,0.0177
2006,NUTS,2010,HU31,2,0.02
2007,NUTS,2010,HU31,2,0.0229
2008,NUTS,2010,HU31,2,0.0085
2009,NUTS,2010,HU31,2,0.0201
2010,NUTS,2010,HU31,2,0.0238
2011,NUTS,2010,HU31,2,0.0212
2012,NUTS,2010,HU31,2,0.0079
2013,NUTS,2010,HU31,2,0.0061
2014,NUTS,2010,HU31,2,0.003
2015,NUTS,2010,HU31,2,0.0029
2016,NUTS,2010,HU31,2,0.0015
2017,NUTS,2010,HU31,2,0.0029
2018,NUTS,2010,HU31,2,0.0021
2019,NUTS,2010,HU31,2,0.0085
1999,NUTS,2010,HU32,2,0.0643
2000,NUTS,2010,HU32,2,0.0464
2001,NUTS,2010,HU32,2,0.0439
2002,NUTS,2010,HU32,2,0.0504
2003,NUTS,2010,HU32,2,0.0388
2004,NUTS,2010,HU32,2,0.0359
2005,NUTS,2010,HU32,2,0.0352
2006,NUTS,2010,HU32,2,0.0431
2007,NUTS,2010,HU32,2,0.0606
2008,NUTS,2010,HU32,2,0.0595
2009,NUTS,2010,HU32,2,0.0597
2010,NUTS,2010,HU32,2,0.0495
2011,NUTS,2010,HU32,2,0.0491
2012,NUTS,2010,HU32,2,0.0438
2013,NUTS,2010,HU32,2,0.0317
2014,NUTS,2010,HU32,2,0.0381
2015,NUTS,2010,HU32,2,0.0338
2016,NUTS,2010,HU32,2,0.0311
2017,NUTS,2010,HU32,2,0.0249
2018,NUTS,2010,HU32,2,0.0308
2019,NUTS,2010,HU32,2,0.0381
1999,NUTS,2010,HU33,2,0.1635
2000,NUTS,2010,HU33,2,0.1684
2001,NUTS,2010,HU33,2,0.1507
2002,NUTS,2010,HU33,2,0.1362
2003,NUTS,2010,HU33,2,0.1448
2004,NUTS,2010,HU33,2,0.1273
2005,NUTS,2010,HU33,2,0.1427
2006,NUTS,2010,HU33,2,0.1265
2007,NUTS,2010,HU33,2,0.1505
2008,NUTS,2010,HU33,2,0.1214
2009,NUTS,2010,HU33,2,0.1369
2010,NUTS,2010,HU33,2,0.139
2011,NUTS,2010,HU33,2,0.1492
2012,NUTS,2010,HU33,2,0.1256
2013,NUTS,2010,HU33,2,0.1263
2014,NUTS,2010,HU33,2,0.1004
2015,NUTS,2010,HU33,2,0.1025
2016,NUTS,2010,HU33,2,0.0994
2017,NUTS,2010,HU33,2,0.1033
2018,NUTS,2010,HU33,2,0.1797
2019,NUTS,2010,HU33,2,0.1396
1993,NUTS,2010,IE,0,0.0812
1994,NUTS,2010,IE,0,0.0789
1995,NUTS,2010,IE,0,0.077
1996,NUTS,2010,IE,0,0.073
1997,NUTS,2010,IE,0,0.0685
1998,NUTS,2010,IE,0,0.0603
1999,NUTS,2010,IE,0,0.0531
2000,NUTS,2010,IE,0,0.0825
2001,NUTS,2010,IE,0,0.0727
2002,NUTS,2010,IE,0,0.0661
2003,NUTS,2010,IE,0,0.0627
2004,NUTS,2010,IE,0,0.0639
2005,NUTS,2010,IE,0,0.0566
2006,NUTS,2010,IE,0,0.0567
2007,NUTS,2010,IE,0,0.0552
2008,NUTS,2010,IE,0,0.0521
2009,NUTS,2010,IE,0,0.0532
2010,NUTS,2010,IE,0,0.0547
2011,NUTS,2010,IE,0,0.0562
2012,NUTS,2010,IE,0,0.0503
2013,NUTS,2010,IE,0,0.0434
2014,NUTS,2010,IE,0,0.0427
2015,NUTS,2010,IE,0,0.0477
2016,NUTS,2010,IE,0,0.0481
2017,NUTS,2010,IE,0,0.0495
2018,NUTS,2010,IE,0,0.055
2019,NUTS,2010,IE,0,0.0534
2020,NUTS,2010,IE,0,0.0551
1999,NUTS,2010,IE0,1,0.0556
2000,NUTS,2010,IE0,1,0.0859
2001,NUTS,2010,IE0,1,0.1009
2002,NUTS,2010,IE0,1,0.068
2003,NUTS,2010,IE0,1,0.0647
2004,NUTS,2010,IE0,1,0.0666
2005,NUTS,2010,IE0,1,0.058
2006,NUTS,2010,IE0,1,0.058
2007,NUTS,2010,IE0,1,0.0541
2008,NUTS,2010,IE0,1,0.051
2009,NUTS,2010,IE0,1,0.052
2010,NUTS,2010,IE0,1,0.0533
2011,NUTS,2010,IE0,1,0.0548
2012,NUTS,2010,IE0,1,0.049
2013,NUTS,2010,IE0,1,0.0422
2015,NUTS,2010,IE0,1,0.0462
2017,NUTS,2010,IE0,1,0.0479
2002,NUTS,2010,IE01,2,0.0274
2003,NUTS,2010,IE01,2,0.0223
2004,NUTS,2010,IE01,2,0.0207
2005,NUTS,2010,IE01,2,0.0209
2006,NUTS,2010,IE01,2,0.0272
2007,NUTS,2010,IE01,2,0.0315
2008,NUTS,2010,IE01,2,0.0299
2009,NUTS,2010,IE01,2,0.0306
2010,NUTS,2010,IE01,2,0.0315
2011,NUTS,2010,IE01,2,0.0323
2012,NUTS,2010,IE01,2,0.0292
2013,NUTS,2010,IE01,2,0.0249
2015,NUTS,2010,IE01,2,0.0046
2017,NUTS,2010,IE01,2,0.0355
2002,NUTS,2010,IE02,2,0.0814
2003,NUTS,2010,IE02,2,0.0789
2004,NUTS,2010,IE02,2,0.0823
2005,NUTS,2010,IE02,2,0.0708
2006,NUTS,2010,IE02,2,0.0685
2007,NUTS,2010,IE02,2,0.0618
2008,NUTS,2010,IE02,2,0.0583
2009,NUTS,2010,IE02,2,0.0593
2010,NUTS,2010,IE02,2,0.0608
2011,NUTS,2010,IE02,2,0.0624
2012,NUTS,2010,IE02,2,0.0556
2013,NUTS,2010,IE02,2,0.0482
2015,NUTS,2010,IE02,2,0.0603
2017,NUTS,2010,IE02,2,0.0497
2003,NUTS,2010,IS,0,0.5201
2005,NUTS,2010,IS,0,0.5513
2006,NUTS,2010,IS,0,0.5264
2007,NUTS,2010,IS,0,0.4125
2008,NUTS,2010,IS,0,0.4286
2009,NUTS,2010,IS,0,0.51
2011,NUTS,2010,IS,0,0.3736
2013,NUTS,2010,IS,0,0.161
2015,NUTS,2010,IS,0,0.158
2016,NUTS,2010,IS,0,0.1022
2017,NUTS,2010,IS,0,0.1514
