year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_bes_total_t_pc_act_hc
2016,NUTS,2010,UKH2,2,1.558
2017,NUTS,2010,UKH2,2,1.6318
2018,NUTS,2010,UKH2,2,1.6464
2011,NUTS,2010,UKH3,2,0.9491
2012,NUTS,2010,UKH3,2,0.7255
2013,NUTS,2010,UKH3,2,0.7319
2014,NUTS,2010,UKH3,2,0.8084
2015,NUTS,2010,UKH3,2,0.7938
2016,NUTS,2010,UKH3,2,0.832
2017,NUTS,2010,UKH3,2,0.7969
2018,NUTS,2010,UKH3,2,0.7441
2011,NUTS,2010,UKI,1,0.3634
2012,NUTS,2010,UKI,1,0.4136
2013,NUTS,2010,UKI,1,0.4537
2014,NUTS,2010,UKI,1,0.5844
2015,NUTS,2010,UKI,1,0.6275
2016,NUTS,2010,UKI,1,0.6628
2017,NUTS,2010,UKI,1,0.8462
2018,NUTS,2010,UKI,1,0.8645
2011,NUTS,2010,UKI3,2,1.2251
2012,NUTS,2010,UKI3,2,1.1852
2013,NUTS,2010,UKI3,2,1.5306
2014,NUTS,2010,UKI3,2,1.8354
2015,NUTS,2010,UKI3,2,2.0053
2016,NUTS,2010,UKI3,2,2.2621
2017,NUTS,2010,UKI3,2,3.0738
2018,NUTS,2010,UKI3,2,3.3224
2011,NUTS,2010,UKI4,2,0.2226
2012,NUTS,2010,UKI4,2,0.1973
2013,NUTS,2010,UKI4,2,0.3162
2014,NUTS,2010,UKI4,2,0.4558
2015,NUTS,2010,UKI4,2,0.417
2016,NUTS,2010,UKI4,2,0.4188
2017,NUTS,2010,UKI4,2,0.5121
2018,NUTS,2010,UKI4,2,0.5955
2011,NUTS,2010,UKI5,2,0.0836
2012,NUTS,2010,UKI5,2,0.0906
2013,NUTS,2010,UKI5,2,0.0982
2014,NUTS,2010,UKI5,2,0.1068
2015,NUTS,2010,UKI5,2,0.1213
2016,NUTS,2010,UKI5,2,0.1196
2017,NUTS,2010,UKI5,2,0.1156
2018,NUTS,2010,UKI5,2,0.1515
2011,NUTS,2010,UKI6,2,0.2641
2012,NUTS,2010,UKI6,2,0.2133
2013,NUTS,2010,UKI6,2,0.1554
2014,NUTS,2010,UKI6,2,0.2498
2015,NUTS,2010,UKI6,2,0.1866
2016,NUTS,2010,UKI6,2,0.219
2017,NUTS,2010,UKI6,2,0.2701
2018,NUTS,2010,UKI6,2,0.2322
2011,NUTS,2010,UKI7,2,0.3473
2012,NUTS,2010,UKI7,2,0.6077
2013,NUTS,2010,UKI7,2,0.502
2014,NUTS,2010,UKI7,2,0.6115
2015,NUTS,2010,UKI7,2,0.7996
2016,NUTS,2010,UKI7,2,0.7597
2017,NUTS,2010,UKI7,2,1.0248
2018,NUTS,2010,UKI7,2,0.8046
2011,NUTS,2010,UKJ,1,0.939
2012,NUTS,2010,UKJ,1,1.0165
2013,NUTS,2010,UKJ,1,1.0927
2014,NUTS,2010,UKJ,1,1.1596
2015,NUTS,2010,UKJ,1,1.1871
2016,NUTS,2010,UKJ,1,1.2477
2017,NUTS,2010,UKJ,1,1.2771
2018,NUTS,2010,UKJ,1,1.4118
2011,NUTS,2010,UKJ1,2,1.4522
2012,NUTS,2010,UKJ1,2,1.702
2013,NUTS,2010,UKJ1,2,1.9197
2014,NUTS,2010,UKJ1,2,2.095
2015,NUTS,2010,UKJ1,2,2.0861
2016,NUTS,2010,UKJ1,2,2.3263
2017,NUTS,2010,UKJ1,2,2.3539
2018,NUTS,2010,UKJ1,2,2.6501
2011,NUTS,2010,UKJ2,2,0.6472
2012,NUTS,2010,UKJ2,2,0.727
2013,NUTS,2010,UKJ2,2,0.7636
2014,NUTS,2010,UKJ2,2,0.8057
2015,NUTS,2010,UKJ2,2,0.8525
2016,NUTS,2010,UKJ2,2,0.857
2017,NUTS,2010,UKJ2,2,0.9194
2018,NUTS,2010,UKJ2,2,1.0029
2011,NUTS,2010,UKJ3,2,1.0411
2012,NUTS,2010,UKJ3,2,1.0355
2013,NUTS,2010,UKJ3,2,1.1211
2014,NUTS,2010,UKJ3,2,1.1095
2015,NUTS,2010,UKJ3,2,1.1794
2016,NUTS,2010,UKJ3,2,1.1396
2017,NUTS,2010,UKJ3,2,1.0963
2018,NUTS,2010,UKJ3,2,1.1917
2011,NUTS,2010,UKJ4,2,0.567
2012,NUTS,2010,UKJ4,2,0.4735
2013,NUTS,2010,UKJ4,2,0.4197
2014,NUTS,2010,UKJ4,2,0.4474
2015,NUTS,2010,UKJ4,2,0.4623
2016,NUTS,2010,UKJ4,2,0.4774
2017,NUTS,2010,UKJ4,2,0.5348
2018,NUTS,2010,UKJ4,2,0.5579
2011,NUTS,2010,UKK,1,0.6583
2012,NUTS,2010,UKK,1,0.6931
2013,NUTS,2010,UKK,1,0.7295
2014,NUTS,2010,UKK,1,0.7839
2015,NUTS,2010,UKK,1,0.8095
2016,NUTS,2010,UKK,1,0.8523
2017,NUTS,2010,UKK,1,0.9605
2018,NUTS,2010,UKK,1,1.0196
2011,NUTS,2010,UKK1,2,1.1045
2012,NUTS,2010,UKK1,2,1.1693
2013,NUTS,2010,UKK1,2,1.2316
2014,NUTS,2010,UKK1,2,1.2455
2015,NUTS,2010,UKK1,2,1.2546
2016,NUTS,2010,UKK1,2,1.3213
2017,NUTS,2010,UKK1,2,1.4491
2018,NUTS,2010,UKK1,2,1.5516
2011,NUTS,2010,UKK2,2,0.4294
2012,NUTS,2010,UKK2,2,0.4479
2013,NUTS,2010,UKK2,2,0.4438
2014,NUTS,2010,UKK2,2,0.5128
2015,NUTS,2010,UKK2,2,0.5594
2016,NUTS,2010,UKK2,2,0.5886
2017,NUTS,2010,UKK2,2,0.6535
2018,NUTS,2010,UKK2,2,0.6651
2011,NUTS,2010,UKK3,2,0.1822
2012,NUTS,2010,UKK3,2,0.1808
2013,NUTS,2010,UKK3,2,0.1691
2014,NUTS,2010,UKK3,2,0.1945
2015,NUTS,2010,UKK3,2,0.2489
2016,NUTS,2010,UKK3,2,0.2362
2017,NUTS,2010,UKK3,2,0.3374
2018,NUTS,2010,UKK3,2,0.2922
2011,NUTS,2010,UKK4,2,0.161
2012,NUTS,2010,UKK4,2,0.1562
2013,NUTS,2010,UKK4,2,0.1865
2014,NUTS,2010,UKK4,2,0.3457
2015,NUTS,2010,UKK4,2,0.3689
2016,NUTS,2010,UKK4,2,0.3883
2017,NUTS,2010,UKK4,2,0.4815
2018,NUTS,2010,UKK4,2,0.5229
2011,NUTS,2010,UKL,1,0.4238
2012,NUTS,2010,UKL,1,0.3119
2013,NUTS,2010,UKL,1,0.4039
2014,NUTS,2010,UKL,1,0.4899
2015,NUTS,2010,UKL,1,0.4976
2016,NUTS,2010,UKL,1,0.5386
2017,NUTS,2010,UKL,1,0.6801
2018,NUTS,2010,UKL,1,0.7335
2011,NUTS,2010,UKL1,2,0.2211
2012,NUTS,2010,UKL1,2,0.128
2013,NUTS,2010,UKL1,2,0.1708
2014,NUTS,2010,UKL1,2,0.4341
2015,NUTS,2010,UKL1,2,0.4253
2016,NUTS,2010,UKL1,2,0.4344
2017,NUTS,2010,UKL1,2,0.5878
2018,NUTS,2010,UKL1,2,0.6327
2011,NUTS,2010,UKL2,2,0.7525
2012,NUTS,2010,UKL2,2,0.6128
2013,NUTS,2010,UKL2,2,0.7761
2014,NUTS,2010,UKL2,2,0.5794
2015,NUTS,2010,UKL2,2,0.6188
2016,NUTS,2010,UKL2,2,0.7163
2017,NUTS,2010,UKL2,2,0.8248
2018,NUTS,2010,UKL2,2,0.8947
2011,NUTS,2010,UKM,1,0.3887
2012,NUTS,2010,UKM,1,0.4103
2013,NUTS,2010,UKM,1,0.4848
2014,NUTS,2010,UKM,1,0.5152
2015,NUTS,2010,UKM,1,0.5566
2016,NUTS,2010,UKM,1,0.681
2017,NUTS,2010,UKM,1,0.7828
2018,NUTS,2010,UKM,1,0.8335
2011,NUTS,2010,UKM2,2,0.1259
2012,NUTS,2010,UKM2,2,0.1494
2013,NUTS,2010,UKM2,2,0.151
2014,NUTS,2010,UKM2,2,0.2331
2015,NUTS,2010,UKM2,2,0.7772
2016,NUTS,2010,UKM2,2,0.895
2017,NUTS,2010,UKM2,2,1.0704
2011,NUTS,2010,UKM3,2,0.4893
2012,NUTS,2010,UKM3,2,0.4979
2013,NUTS,2010,UKM3,2,0.6005
2014,NUTS,2010,UKM3,2,0.6454
2015,NUTS,2010,UKM3,2,0.4239
2016,NUTS,2010,UKM3,2,0.5003
2017,NUTS,2010,UKM3,2,0.5472
2011,NUTS,2010,UKM5,2,1.3167
2012,NUTS,2010,UKM5,2,1.3399
2013,NUTS,2010,UKM5,2,1.752
2014,NUTS,2010,UKM5,2,1.5023
2015,NUTS,2010,UKM5,2,0.7113
2016,NUTS,2010,UKM5,2,1.1897
2017,NUTS,2010,UKM5,2,1.1821
2018,NUTS,2010,UKM5,2,1.2973
2011,NUTS,2010,UKM6,2,0.1467
2012,NUTS,2010,UKM6,2,0.1506
2013,NUTS,2010,UKM6,2,0.1919
2014,NUTS,2010,UKM6,2,0.1804
2015,NUTS,2010,UKM6,2,0.1993
2016,NUTS,2010,UKM6,2,0.2251
2017,NUTS,2010,UKM6,2,0.2975
2018,NUTS,2010,UKM6,2,0.2715
2014,NUTS,2010,UKM7,2,0.2477
2015,NUTS,2010,UKM7,2,0.8213
2016,NUTS,2010,UKM7,2,0.9371
2017,NUTS,2010,UKM7,2,1.1253
2018,NUTS,2010,UKM7,2,1.2135
2014,NUTS,2010,UKM8,2,0.7158
2015,NUTS,2010,UKM8,2,0.4534
2016,NUTS,2010,UKM8,2,0.5355
2017,NUTS,2010,UKM8,2,0.619
2018,NUTS,2010,UKM8,2,0.6061
2014,NUTS,2010,UKM9,2,0.3609
2015,NUTS,2010,UKM9,2,0.2536
2016,NUTS,2010,UKM9,2,0.3037
2017,NUTS,2010,UKM9,2,0.3456
2018,NUTS,2010,UKM9,2,0.3774
2011,NUTS,2010,UKN,1,0.6268
2012,NUTS,2010,UKN,1,0.7372
2013,NUTS,2010,UKN,1,0.7794
2014,NUTS,2010,UKN,1,0.9409
2015,NUTS,2010,UKN,1,1.0564
2016,NUTS,2010,UKN,1,1.2252
2017,NUTS,2010,UKN,1,1.189
2018,NUTS,2010,UKN,1,1.2857
2011,NUTS,2010,UKN0,2,0.6268
2012,NUTS,2010,UKN0,2,0.7372
2013,NUTS,2010,UKN0,2,0.7794
2014,NUTS,2010,UKN0,2,0.9409
2015,NUTS,2010,UKN0,2,1.0564
2016,NUTS,2010,UKN0,2,1.2252
2017,NUTS,2010,UKN0,2,1.189
2018,NUTS,2010,UKN0,2,1.2857
