year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hc_gov_total_t
2016,NUTS,2010,PL4,1,316.0
2017,NUTS,2010,PL4,1,654.0
2018,NUTS,2010,PL4,1,919.0
2019,NUTS,2010,PL4,1,798.0
2000,NUTS,2010,PL41,2,1199.0
2001,NUTS,2010,PL41,2,1076.0
2002,NUTS,2010,PL41,2,1463.0
2003,NUTS,2010,PL41,2,1301.0
2004,NUTS,2010,PL41,2,1302.0
2005,NUTS,2010,PL41,2,1177.0
2006,NUTS,2010,PL41,2,1729.0
2007,NUTS,2010,PL41,2,1585.0
2008,NUTS,2010,PL41,2,1754.0
2009,NUTS,2010,PL41,2,1689.0
2010,NUTS,2010,PL41,2,1845.0
2017,NUTS,2010,PL41,2,405.0
2018,NUTS,2010,PL41,2,607.0
2019,NUTS,2010,PL41,2,521.0
2005,NUTS,2010,PL42,2,0.0
2008,NUTS,2010,PL42,2,306.0
2011,NUTS,2010,PL42,2,0.0
2013,NUTS,2010,PL42,2,41.0
2016,NUTS,2010,PL42,2,32.0
2008,NUTS,2010,PL43,2,6.0
2012,NUTS,2010,PL43,2,7.0
2013,NUTS,2010,PL43,2,5.0
2014,NUTS,2010,PL43,2,3.0
2015,NUTS,2010,PL43,2,3.0
2000,NUTS,2010,PL5,1,555.0
2001,NUTS,2010,PL5,1,462.0
2002,NUTS,2010,PL5,1,964.0
2003,NUTS,2010,PL5,1,673.0
2004,NUTS,2010,PL5,1,551.0
2005,NUTS,2010,PL5,1,550.0
2006,NUTS,2010,PL5,1,734.0
2007,NUTS,2010,PL5,1,576.0
2008,NUTS,2010,PL5,1,614.0
2010,NUTS,2010,PL5,1,809.0
2011,NUTS,2010,PL5,1,774.0
2012,NUTS,2010,PL5,1,1165.0
2013,NUTS,2010,PL5,1,1328.0
2014,NUTS,2010,PL5,1,1292.0
2016,NUTS,2010,PL5,1,174.0
2017,NUTS,2010,PL5,1,284.0
2019,NUTS,2010,PL5,1,667.0
2000,NUTS,2010,PL51,2,466.0
2001,NUTS,2010,PL51,2,407.0
2003,NUTS,2010,PL51,2,479.0
2004,NUTS,2010,PL51,2,356.0
2005,NUTS,2010,PL51,2,387.0
2008,NUTS,2010,PL51,2,418.0
2009,NUTS,2010,PL51,2,560.0
2012,NUTS,2010,PL51,2,914.0
2019,NUTS,2010,PL51,2,605.0
2000,NUTS,2010,PL52,2,89.0
2001,NUTS,2010,PL52,2,55.0
2003,NUTS,2010,PL52,2,194.0
2004,NUTS,2010,PL52,2,195.0
2008,NUTS,2010,PL52,2,196.0
2012,NUTS,2010,PL52,2,251.0
2019,NUTS,2010,PL52,2,62.0
2000,NUTS,2010,PL6,1,1086.0
2001,NUTS,2010,PL6,1,1037.0
2002,NUTS,2010,PL6,1,939.0
2003,NUTS,2010,PL6,1,1164.0
2004,NUTS,2010,PL6,1,1118.0
2005,NUTS,2010,PL6,1,725.0
2006,NUTS,2010,PL6,1,997.0
2007,NUTS,2010,PL6,1,897.0
2008,NUTS,2010,PL6,1,1159.0
2010,NUTS,2010,PL6,1,875.0
2011,NUTS,2010,PL6,1,916.0
2014,NUTS,2010,PL6,1,1129.0
2015,NUTS,2010,PL6,1,1165.0
2016,NUTS,2010,PL6,1,211.0
2017,NUTS,2010,PL6,1,453.0
2018,NUTS,2010,PL6,1,566.0
2019,NUTS,2010,PL6,1,461.0
2003,NUTS,2010,PL61,2,25.0
2004,NUTS,2010,PL61,2,15.0
2005,NUTS,2010,PL61,2,0.0
2008,NUTS,2010,PL61,2,277.0
2015,NUTS,2010,PL61,2,143.0
2019,NUTS,2010,PL61,2,91.0
2003,NUTS,2010,PL62,2,372.0
2004,NUTS,2010,PL62,2,356.0
2005,NUTS,2010,PL62,2,238.0
2006,NUTS,2010,PL62,2,237.0
2008,NUTS,2010,PL62,2,216.0
2009,NUTS,2010,PL62,2,210.0
2010,NUTS,2010,PL62,2,221.0
2012,NUTS,2010,PL62,2,301.0
2014,NUTS,2010,PL62,2,301.0
2015,NUTS,2010,PL62,2,305.0
2016,NUTS,2010,PL62,2,73.0
2019,NUTS,2010,PL62,2,35.0
2000,NUTS,2010,PL63,2,655.0
2001,NUTS,2010,PL63,2,617.0
2002,NUTS,2010,PL63,2,636.0
2003,NUTS,2010,PL63,2,767.0
2004,NUTS,2010,PL63,2,747.0
2005,NUTS,2010,PL63,2,487.0
2006,NUTS,2010,PL63,2,753.0
2007,NUTS,2010,PL63,2,673.0
2008,NUTS,2010,PL63,2,666.0
2009,NUTS,2010,PL63,2,483.0
2011,NUTS,2010,PL63,2,486.0
2015,NUTS,2010,PL63,2,717.0
2017,NUTS,2010,PL63,2,193.0
2018,NUTS,2010,PL63,2,306.0
2019,NUTS,2010,PL63,2,335.0
2016,NUTS,2010,PL7,1,514.0
2017,NUTS,2010,PL7,1,1002.0
2019,NUTS,2010,PL7,1,679.0
2016,NUTS,2010,PL71,2,432.0
2018,NUTS,2010,PL71,2,666.0
2016,NUTS,2010,PL72,2,82.0
2016,NUTS,2010,PL8,1,263.0
2017,NUTS,2010,PL8,1,397.0
2018,NUTS,2010,PL8,1,307.0
2019,NUTS,2010,PL8,1,351.0
2016,NUTS,2010,PL81,2,129.0
2017,NUTS,2010,PL81,2,121.0
2019,NUTS,2010,PL81,2,155.0
2016,NUTS,2010,PL82,2,43.0
2017,NUTS,2010,PL82,2,147.0
2019,NUTS,2010,PL82,2,98.0
2016,NUTS,2010,PL84,2,91.0
2017,NUTS,2010,PL84,2,129.0
2019,NUTS,2010,PL84,2,98.0
2016,NUTS,2010,PL9,1,4975.0
2017,NUTS,2010,PL9,1,4055.0
2018,NUTS,2010,PL9,1,3246.0
2019,NUTS,2010,PL9,1,2791.0
2019,NUTS,2010,PL91,2,2677.0
2019,NUTS,2010,PL92,2,114.0
1982,NUTS,2010,PT,0,5408.0
1983,NUTS,2010,PT,0,5749.0
1984,NUTS,2010,PT,0,6089.0
1985,NUTS,2010,PT,0,5914.0
1986,NUTS,2010,PT,0,5738.0
1987,NUTS,2010,PT,0,5652.0
1988,NUTS,2010,PT,0,5566.0
1989,NUTS,2010,PT,0,5697.0
1990,NUTS,2010,PT,0,5827.0
1991,NUTS,2010,PT,0,5663.0
1992,NUTS,2010,PT,0,5499.0
1993,NUTS,2010,PT,0,5726.0
1994,NUTS,2010,PT,0,5963.0
1995,NUTS,2010,PT,0,6210.0
1996,NUTS,2010,PT,0,6521.0
1997,NUTS,2010,PT,0,6831.0
1998,NUTS,2010,PT,0,8026.0
1999,NUTS,2010,PT,0,9220.0
2000,NUTS,2010,PT,0,8849.0
2001,NUTS,2010,PT,0,8478.0
2002,NUTS,2010,PT,0,7876.0
2003,NUTS,2010,PT,0,7273.0
2004,NUTS,2010,PT,0,7317.0
2005,NUTS,2010,PT,0,7360.0
2006,NUTS,2010,PT,0,6859.0
2007,NUTS,2010,PT,0,6357.0
2008,NUTS,2010,PT,0,6307.0
2009,NUTS,2010,PT,0,5996.0
2010,NUTS,2010,PT,0,6501.0
2011,NUTS,2010,PT,0,7026.0
2012,NUTS,2010,PT,0,5520.0
2013,NUTS,2010,PT,0,5527.0
2014,NUTS,2010,PT,0,5933.0
2015,NUTS,2010,PT,0,6454.0
2016,NUTS,2010,PT,0,6431.0
2017,NUTS,2010,PT,0,7132.0
2018,NUTS,2010,PT,0,7269.0
2019,NUTS,2010,PT,0,7651.0
2020,NUTS,2010,PT,0,8461.0
1988,NUTS,2010,PT1,1,5395.0
1990,NUTS,2010,PT1,1,5642.0
1992,NUTS,2010,PT1,1,5210.0
1995,NUTS,2010,PT1,1,5789.0
1997,NUTS,2010,PT1,1,6191.0
1999,NUTS,2010,PT1,1,8726.0
2000,NUTS,2010,PT1,1,8289.0
2001,NUTS,2010,PT1,1,7884.0
2002,NUTS,2010,PT1,1,7376.0
2003,NUTS,2010,PT1,1,6867.0
2004,NUTS,2010,PT1,1,6979.0
2005,NUTS,2010,PT1,1,7091.0
2006,NUTS,2010,PT1,1,6594.0
2007,NUTS,2010,PT1,1,6096.0
2008,NUTS,2010,PT1,1,6001.0
2009,NUTS,2010,PT1,1,5657.0
2010,NUTS,2010,PT1,1,6120.0
2011,NUTS,2010,PT1,1,6686.0
2012,NUTS,2010,PT1,1,5201.0
2013,NUTS,2010,PT1,1,5216.0
2014,NUTS,2010,PT1,1,5607.0
2015,NUTS,2010,PT1,1,6102.0
2016,NUTS,2010,PT1,1,6097.0
2017,NUTS,2010,PT1,1,6800.0
2018,NUTS,2010,PT1,1,6973.0
2019,NUTS,2010,PT1,1,7296.0
2020,NUTS,2010,PT1,1,8052.0
1988,NUTS,2010,PT11,2,289.0
1990,NUTS,2010,PT11,2,269.0
1992,NUTS,2010,PT11,2,161.0
1995,NUTS,2010,PT11,2,553.0
1997,NUTS,2010,PT11,2,529.0
1999,NUTS,2010,PT11,2,1151.0
2000,NUTS,2010,PT11,2,1121.0
2001,NUTS,2010,PT11,2,1090.0
2002,NUTS,2010,PT11,2,973.0
2003,NUTS,2010,PT11,2,855.0
2004,NUTS,2010,PT11,2,917.0
2005,NUTS,2010,PT11,2,978.0
2006,NUTS,2010,PT11,2,865.0
2007,NUTS,2010,PT11,2,752.0
2008,NUTS,2010,PT11,2,792.0
2009,NUTS,2010,PT11,2,867.0
2010,NUTS,2010,PT11,2,1172.0
2011,NUTS,2010,PT11,2,1440.0
2012,NUTS,2010,PT11,2,999.0
2013,NUTS,2010,PT11,2,1175.0
2014,NUTS,2010,PT11,2,1382.0
2015,NUTS,2010,PT11,2,1602.0
2016,NUTS,2010,PT11,2,1692.0
2017,NUTS,2010,PT11,2,2028.0
2018,NUTS,2010,PT11,2,2187.0
2019,NUTS,2010,PT11,2,2461.0
2020,NUTS,2010,PT11,2,2653.0
1988,NUTS,2010,PT15,2,18.0
1990,NUTS,2010,PT15,2,22.0
1992,NUTS,2010,PT15,2,19.0
1995,NUTS,2010,PT15,2,85.0
1997,NUTS,2010,PT15,2,103.0
1999,NUTS,2010,PT15,2,153.0
2000,NUTS,2010,PT15,2,131.0
2001,NUTS,2010,PT15,2,109.0
2002,NUTS,2010,PT15,2,79.0
2003,NUTS,2010,PT15,2,49.0
2004,NUTS,2010,PT15,2,38.0
2005,NUTS,2010,PT15,2,27.0
2006,NUTS,2010,PT15,2,35.0
2007,NUTS,2010,PT15,2,42.0
2008,NUTS,2010,PT15,2,28.0
2009,NUTS,2010,PT15,2,58.0
2010,NUTS,2010,PT15,2,138.0
2011,NUTS,2010,PT15,2,128.0
2012,NUTS,2010,PT15,2,186.0
2013,NUTS,2010,PT15,2,142.0
2014,NUTS,2010,PT15,2,97.0
2015,NUTS,2010,PT15,2,55.0
2016,NUTS,2010,PT15,2,89.0
2017,NUTS,2010,PT15,2,88.0
2018,NUTS,2010,PT15,2,89.0
2019,NUTS,2010,PT15,2,119.0
2020,NUTS,2010,PT15,2,144.0
2000,NUTS,2010,PT16,2,697.0
2001,NUTS,2010,PT16,2,574.0
2002,NUTS,2010,PT16,2,639.0
2003,NUTS,2010,PT16,2,703.0
2004,NUTS,2010,PT16,2,896.0
2005,NUTS,2010,PT16,2,1089.0
2006,NUTS,2010,PT16,2,823.0
2007,NUTS,2010,PT16,2,556.0
2008,NUTS,2010,PT16,2,574.0
2009,NUTS,2010,PT16,2,606.0
2010,NUTS,2010,PT16,2,754.0
2011,NUTS,2010,PT16,2,850.0
2012,NUTS,2010,PT16,2,711.0
2013,NUTS,2010,PT16,2,696.0
2014,NUTS,2010,PT16,2,741.0
2015,NUTS,2010,PT16,2,913.0
2016,NUTS,2010,PT16,2,922.0
2017,NUTS,2010,PT16,2,987.0
2018,NUTS,2010,PT16,2,978.0
2019,NUTS,2010,PT16,2,1076.0
2020,NUTS,2010,PT16,2,1027.0
2000,NUTS,2010,PT17,2,5884.0
2001,NUTS,2010,PT17,2,5732.0
2002,NUTS,2010,PT17,2,5333.0
2003,NUTS,2010,PT17,2,4933.0
2004,NUTS,2010,PT17,2,4847.0
2005,NUTS,2010,PT17,2,4760.0
2006,NUTS,2010,PT17,2,4593.0
2007,NUTS,2010,PT17,2,4425.0
2008,NUTS,2010,PT17,2,4238.0
2009,NUTS,2010,PT17,2,4026.0
2010,NUTS,2010,PT17,2,3963.0
2011,NUTS,2010,PT17,2,4224.0
2012,NUTS,2010,PT17,2,3278.0
2013,NUTS,2010,PT17,2,3171.0
2014,NUTS,2010,PT17,2,3342.0
2015,NUTS,2010,PT17,2,3484.0
2016,NUTS,2010,PT17,2,3351.0
2017,NUTS,2010,PT17,2,3691.0
2018,NUTS,2010,PT17,2,3709.0
2019,NUTS,2010,PT17,2,3635.0
2020,NUTS,2010,PT17,2,4223.0
2000,NUTS,2010,PT18,2,457.0
2001,NUTS,2010,PT18,2,379.0
2002,NUTS,2010,PT18,2,353.0
2003,NUTS,2010,PT18,2,327.0
2004,NUTS,2010,PT18,2,282.0
2005,NUTS,2010,PT18,2,237.0
2006,NUTS,2010,PT18,2,279.0
2007,NUTS,2010,PT18,2,321.0
2008,NUTS,2010,PT18,2,369.0
2009,NUTS,2010,PT18,2,100.0
2010,NUTS,2010,PT18,2,93.0
2011,NUTS,2010,PT18,2,44.0
2012,NUTS,2010,PT18,2,27.0
2013,NUTS,2010,PT18,2,32.0
2014,NUTS,2010,PT18,2,45.0
2015,NUTS,2010,PT18,2,48.0
2016,NUTS,2010,PT18,2,43.0
2017,NUTS,2010,PT18,2,6.0
2018,NUTS,2010,PT18,2,10.0
2019,NUTS,2010,PT18,2,5.0
2020,NUTS,2010,PT18,2,5.0
1988,NUTS,2010,PT2,1,152.0
1990,NUTS,2010,PT2,1,155.0
1992,NUTS,2010,PT2,1,137.0
1995,NUTS,2010,PT2,1,100.0
1997,NUTS,2010,PT2,1,197.0
1999,NUTS,2010,PT2,1,179.0
2000,NUTS,2010,PT2,1,184.0
2001,NUTS,2010,PT2,1,189.0
2002,NUTS,2010,PT2,1,181.0
2003,NUTS,2010,PT2,1,172.0
2004,NUTS,2010,PT2,1,123.0
2005,NUTS,2010,PT2,1,73.0
2006,NUTS,2010,PT2,1,102.0
2007,NUTS,2010,PT2,1,130.0
2008,NUTS,2010,PT2,1,123.0
2009,NUTS,2010,PT2,1,119.0
2010,NUTS,2010,PT2,1,109.0
2011,NUTS,2010,PT2,1,125.0
2012,NUTS,2010,PT2,1,208.0
2013,NUTS,2010,PT2,1,188.0
2014,NUTS,2010,PT2,1,198.0
2015,NUTS,2010,PT2,1,201.0
2016,NUTS,2010,PT2,1,162.0
2017,NUTS,2010,PT2,1,123.0
2018,NUTS,2010,PT2,1,91.0
2019,NUTS,2010,PT2,1,120.0
2020,NUTS,2010,PT2,1,167.0
1988,NUTS,2010,PT20,2,152.0
1990,NUTS,2010,PT20,2,155.0
1992,NUTS,2010,PT20,2,137.0
1995,NUTS,2010,PT20,2,100.0
1997,NUTS,2010,PT20,2,197.0
1999,NUTS,2010,PT20,2,179.0
2000,NUTS,2010,PT20,2,184.0
2001,NUTS,2010,PT20,2,189.0
2002,NUTS,2010,PT20,2,181.0
2003,NUTS,2010,PT20,2,172.0
2004,NUTS,2010,PT20,2,123.0
2005,NUTS,2010,PT20,2,73.0
2006,NUTS,2010,PT20,2,102.0
2007,NUTS,2010,PT20,2,130.0
2008,NUTS,2010,PT20,2,123.0
2009,NUTS,2010,PT20,2,119.0
2010,NUTS,2010,PT20,2,109.0
2011,NUTS,2010,PT20,2,125.0
2012,NUTS,2010,PT20,2,208.0
2013,NUTS,2010,PT20,2,188.0
2014,NUTS,2010,PT20,2,198.0
2015,NUTS,2010,PT20,2,201.0
2016,NUTS,2010,PT20,2,162.0
2017,NUTS,2010,PT20,2,123.0
2018,NUTS,2010,PT20,2,91.0
2019,NUTS,2010,PT20,2,120.0
2020,NUTS,2010,PT20,2,167.0
1988,NUTS,2010,PT3,1,19.0
1990,NUTS,2010,PT3,1,40.0
1992,NUTS,2010,PT3,1,59.0
1995,NUTS,2010,PT3,1,321.0
1997,NUTS,2010,PT3,1,443.0
1999,NUTS,2010,PT3,1,347.0
2000,NUTS,2010,PT3,1,376.0
2001,NUTS,2010,PT3,1,405.0
2002,NUTS,2010,PT3,1,320.0
2003,NUTS,2010,PT3,1,234.0
2004,NUTS,2010,PT3,1,215.0
2005,NUTS,2010,PT3,1,196.0
2006,NUTS,2010,PT3,1,164.0
2007,NUTS,2010,PT3,1,131.0
2008,NUTS,2010,PT3,1,183.0
2009,NUTS,2010,PT3,1,220.0
2010,NUTS,2010,PT3,1,272.0
2011,NUTS,2010,PT3,1,215.0
2012,NUTS,2010,PT3,1,111.0
2013,NUTS,2010,PT3,1,123.0
2014,NUTS,2010,PT3,1,128.0
2015,NUTS,2010,PT3,1,151.0
2016,NUTS,2010,PT3,1,172.0
2017,NUTS,2010,PT3,1,209.0
2018,NUTS,2010,PT3,1,205.0
2019,NUTS,2010,PT3,1,235.0
2020,NUTS,2010,PT3,1,242.0
1988,NUTS,2010,PT30,2,19.0
1990,NUTS,2010,PT30,2,40.0
1992,NUTS,2010,PT30,2,59.0
1995,NUTS,2010,PT30,2,321.0
1997,NUTS,2010,PT30,2,443.0
1999,NUTS,2010,PT30,2,347.0
2000,NUTS,2010,PT30,2,376.0
2001,NUTS,2010,PT30,2,405.0
2002,NUTS,2010,PT30,2,320.0
2003,NUTS,2010,PT30,2,234.0
2004,NUTS,2010,PT30,2,215.0
2005,NUTS,2010,PT30,2,196.0
2006,NUTS,2010,PT30,2,164.0
2007,NUTS,2010,PT30,2,131.0
2008,NUTS,2010,PT30,2,183.0
2009,NUTS,2010,PT30,2,220.0
2010,NUTS,2010,PT30,2,272.0
2011,NUTS,2010,PT30,2,215.0
2012,NUTS,2010,PT30,2,111.0
2013,NUTS,2010,PT30,2,123.0
2014,NUTS,2010,PT30,2,128.0
2015,NUTS,2010,PT30,2,151.0
2016,NUTS,2010,PT30,2,172.0
2017,NUTS,2010,PT30,2,209.0
2018,NUTS,2010,PT30,2,205.0
2019,NUTS,2010,PT30,2,235.0
2020,NUTS,2010,PT30,2,242.0
1993,NUTS,2010,RO,0,16737.0
1994,NUTS,2010,RO,0,14827.0
1995,NUTS,2010,RO,0,14294.0
1996,NUTS,2010,RO,0,13894.0
1997,NUTS,2010,RO,0,10701.0
1998,NUTS,2010,RO,0,10646.0
1999,NUTS,2010,RO,0,8931.0
2000,NUTS,2010,RO,0,7727.0
2001,NUTS,2010,RO,0,8595.0
2002,NUTS,2010,RO,0,9111.0
2003,NUTS,2010,RO,0,9641.0
2004,NUTS,2010,RO,0,10162.0
2005,NUTS,2010,RO,0,10258.0
2006,NUTS,2010,RO,0,8706.0
2007,NUTS,2010,RO,0,9185.0
2008,NUTS,2010,RO,0,10795.0
2009,NUTS,2010,RO,0,9018.0
2010,NUTS,2010,RO,0,8987.0
2011,NUTS,2010,RO,0,11106.0
2012,NUTS,2010,RO,0,11867.0
2013,NUTS,2010,RO,0,12966.0
2014,NUTS,2010,RO,0,12555.0
2015,NUTS,2010,RO,0,12621.0
2016,NUTS,2010,RO,0,13116.0
2017,NUTS,2010,RO,0,13050.0
2018,NUTS,2010,RO,0,12890.0
2019,NUTS,2010,RO,0,12989.0
2001,NUTS,2010,RO1,1,337.0
2002,NUTS,2010,RO1,1,361.0
2003,NUTS,2010,RO1,1,433.0
2004,NUTS,2010,RO1,1,216.0
2005,NUTS,2010,RO1,1,233.0
2006,NUTS,2010,RO1,1,497.0
2007,NUTS,2010,RO1,1,571.0
2008,NUTS,2010,RO1,1,547.0
2009,NUTS,2010,RO1,1,470.0
2010,NUTS,2010,RO1,1,389.0
2011,NUTS,2010,RO1,1,705.0
2012,NUTS,2010,RO1,1,1033.0
2013,NUTS,2010,RO1,1,1229.0
2014,NUTS,2010,RO1,1,1163.0
2015,NUTS,2010,RO1,1,1097.0
2016,NUTS,2010,RO1,1,1099.0
2017,NUTS,2010,RO1,1,1092.0
2018,NUTS,2010,RO1,1,1096.0
2019,NUTS,2010,RO1,1,1157.0
2001,NUTS,2010,RO11,2,301.0
2002,NUTS,2010,RO11,2,302.0
2003,NUTS,2010,RO11,2,377.0
2004,NUTS,2010,RO11,2,167.0
2005,NUTS,2010,RO11,2,199.0
2006,NUTS,2010,RO11,2,456.0
2007,NUTS,2010,RO11,2,475.0
2008,NUTS,2010,RO11,2,460.0
2009,NUTS,2010,RO11,2,382.0
2010,NUTS,2010,RO11,2,239.0
2011,NUTS,2010,RO11,2,510.0
2012,NUTS,2010,RO11,2,838.0
2013,NUTS,2010,RO11,2,1036.0
2014,NUTS,2010,RO11,2,941.0
2015,NUTS,2010,RO11,2,857.0
2016,NUTS,2010,RO11,2,828.0
2017,NUTS,2010,RO11,2,832.0
2018,NUTS,2010,RO11,2,840.0
2019,NUTS,2010,RO11,2,856.0
2001,NUTS,2010,RO12,2,36.0
2002,NUTS,2010,RO12,2,59.0
2003,NUTS,2010,RO12,2,56.0
2004,NUTS,2010,RO12,2,49.0
2005,NUTS,2010,RO12,2,34.0
2006,NUTS,2010,RO12,2,41.0
2007,NUTS,2010,RO12,2,96.0
2008,NUTS,2010,RO12,2,87.0
2009,NUTS,2010,RO12,2,88.0
2010,NUTS,2010,RO12,2,150.0
2011,NUTS,2010,RO12,2,195.0
2012,NUTS,2010,RO12,2,195.0
2013,NUTS,2010,RO12,2,193.0
2014,NUTS,2010,RO12,2,222.0
2015,NUTS,2010,RO12,2,240.0
2016,NUTS,2010,RO12,2,271.0
2017,NUTS,2010,RO12,2,260.0
2018,NUTS,2010,RO12,2,256.0
2019,NUTS,2010,RO12,2,301.0
2001,NUTS,2010,RO2,1,663.0
2002,NUTS,2010,RO2,1,662.0
2003,NUTS,2010,RO2,1,705.0
2004,NUTS,2010,RO2,1,853.0
2005,NUTS,2010,RO2,1,785.0
2006,NUTS,2010,RO2,1,813.0
2007,NUTS,2010,RO2,1,819.0
2008,NUTS,2010,RO2,1,937.0
2009,NUTS,2010,RO2,1,827.0
2010,NUTS,2010,RO2,1,858.0
2011,NUTS,2010,RO2,1,1181.0
2012,NUTS,2010,RO2,1,1055.0
2013,NUTS,2010,RO2,1,1216.0
2014,NUTS,2010,RO2,1,1296.0
2015,NUTS,2010,RO2,1,1420.0
2016,NUTS,2010,RO2,1,1512.0
2017,NUTS,2010,RO2,1,1560.0
2018,NUTS,2010,RO2,1,1612.0
2019,NUTS,2010,RO2,1,1680.0
2001,NUTS,2010,RO21,2,517.0
2002,NUTS,2010,RO21,2,518.0
2003,NUTS,2010,RO21,2,511.0
2004,NUTS,2010,RO21,2,653.0
2005,NUTS,2010,RO21,2,586.0
2006,NUTS,2010,RO21,2,615.0
2007,NUTS,2010,RO21,2,599.0
2008,NUTS,2010,RO21,2,600.0
2009,NUTS,2010,RO21,2,531.0
2010,NUTS,2010,RO21,2,527.0
2011,NUTS,2010,RO21,2,650.0
2012,NUTS,2010,RO21,2,605.0
2013,NUTS,2010,RO21,2,762.0
2014,NUTS,2010,RO21,2,848.0
2015,NUTS,2010,RO21,2,847.0
2016,NUTS,2010,RO21,2,925.0
2017,NUTS,2010,RO21,2,914.0
2018,NUTS,2010,RO21,2,966.0
2019,NUTS,2010,RO21,2,992.0
2001,NUTS,2010,RO22,2,146.0
2002,NUTS,2010,RO22,2,144.0
2003,NUTS,2010,RO22,2,194.0
2004,NUTS,2010,RO22,2,200.0
2005,NUTS,2010,RO22,2,199.0
2006,NUTS,2010,RO22,2,198.0
2007,NUTS,2010,RO22,2,220.0
2008,NUTS,2010,RO22,2,337.0
2009,NUTS,2010,RO22,2,296.0
2010,NUTS,2010,RO22,2,331.0
2011,NUTS,2010,RO22,2,531.0
2012,NUTS,2010,RO22,2,450.0
2013,NUTS,2010,RO22,2,454.0
2014,NUTS,2010,RO22,2,448.0
2015,NUTS,2010,RO22,2,573.0
2016,NUTS,2010,RO22,2,587.0
2017,NUTS,2010,RO22,2,646.0
2018,NUTS,2010,RO22,2,646.0
2019,NUTS,2010,RO22,2,688.0
2001,NUTS,2010,RO3,1,7016.0
2002,NUTS,2010,RO3,1,7449.0
2003,NUTS,2010,RO3,1,7843.0
2004,NUTS,2010,RO3,1,8377.0
2005,NUTS,2010,RO3,1,8553.0
2006,NUTS,2010,RO3,1,6687.0
2007,NUTS,2010,RO3,1,7064.0
2008,NUTS,2010,RO3,1,8563.0
2009,NUTS,2010,RO3,1,6994.0
2010,NUTS,2010,RO3,1,6983.0
2011,NUTS,2010,RO3,1,8338.0
2012,NUTS,2010,RO3,1,9190.0
2013,NUTS,2010,RO3,1,9692.0
2014,NUTS,2010,RO3,1,9381.0
2015,NUTS,2010,RO3,1,9228.0
2016,NUTS,2010,RO3,1,9593.0
2017,NUTS,2010,RO3,1,9467.0
2018,NUTS,2010,RO3,1,9192.0
2019,NUTS,2010,RO3,1,9274.0
2001,NUTS,2010,RO31,2,29.0
2002,NUTS,2010,RO31,2,26.0
2005,NUTS,2010,RO31,2,0.0
2006,NUTS,2010,RO31,2,24.0
2007,NUTS,2010,RO31,2,155.0
2008,NUTS,2010,RO31,2,131.0
2009,NUTS,2010,RO31,2,123.0
2010,NUTS,2010,RO31,2,56.0
2011,NUTS,2010,RO31,2,660.0
2012,NUTS,2010,RO31,2,644.0
2013,NUTS,2010,RO31,2,622.0
2014,NUTS,2010,RO31,2,576.0
2015,NUTS,2010,RO31,2,581.0
2016,NUTS,2010,RO31,2,609.0
2017,NUTS,2010,RO31,2,522.0
2018,NUTS,2010,RO31,2,489.0
2019,NUTS,2010,RO31,2,502.0
2001,NUTS,2010,RO32,2,6987.0
2002,NUTS,2010,RO32,2,7423.0
2003,NUTS,2010,RO32,2,7843.0
2004,NUTS,2010,RO32,2,8377.0
2005,NUTS,2010,RO32,2,8553.0
2006,NUTS,2010,RO32,2,6663.0
2007,NUTS,2010,RO32,2,6909.0
2008,NUTS,2010,RO32,2,8432.0
2009,NUTS,2010,RO32,2,6871.0
2010,NUTS,2010,RO32,2,6927.0
2011,NUTS,2010,RO32,2,7678.0
2012,NUTS,2010,RO32,2,8546.0
2013,NUTS,2010,RO32,2,9070.0
2014,NUTS,2010,RO32,2,8805.0
2015,NUTS,2010,RO32,2,8647.0
2016,NUTS,2010,RO32,2,8984.0
2017,NUTS,2010,RO32,2,8945.0
2018,NUTS,2010,RO32,2,8703.0
2019,NUTS,2010,RO32,2,8772.0
2001,NUTS,2010,RO4,1,579.0
2002,NUTS,2010,RO4,1,639.0
2003,NUTS,2010,RO4,1,660.0
2004,NUTS,2010,RO4,1,716.0
2005,NUTS,2010,RO4,1,687.0
2006,NUTS,2010,RO4,1,709.0
2007,NUTS,2010,RO4,1,731.0
2008,NUTS,2010,RO4,1,748.0
2009,NUTS,2010,RO4,1,727.0
2010,NUTS,2010,RO4,1,757.0
2011,NUTS,2010,RO4,1,882.0
2012,NUTS,2010,RO4,1,589.0
2013,NUTS,2010,RO4,1,829.0
2014,NUTS,2010,RO4,1,715.0
2015,NUTS,2010,RO4,1,876.0
2016,NUTS,2010,RO4,1,912.0
2017,NUTS,2010,RO4,1,931.0
2018,NUTS,2010,RO4,1,990.0
2019,NUTS,2010,RO4,1,878.0
2001,NUTS,2010,RO41,2,317.0
2002,NUTS,2010,RO41,2,316.0
2003,NUTS,2010,RO41,2,321.0
2004,NUTS,2010,RO41,2,311.0
2005,NUTS,2010,RO41,2,319.0
2006,NUTS,2010,RO41,2,333.0
2007,NUTS,2010,RO41,2,359.0
2008,NUTS,2010,RO41,2,362.0
2009,NUTS,2010,RO41,2,362.0
2010,NUTS,2010,RO41,2,343.0
2011,NUTS,2010,RO41,2,522.0
2012,NUTS,2010,RO41,2,262.0
2013,NUTS,2010,RO41,2,447.0
2014,NUTS,2010,RO41,2,293.0
2015,NUTS,2010,RO41,2,467.0
