year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_hes_eur_hab
1991,NUTS,2010,EL51,2,6.2
1993,NUTS,2010,EL51,2,12.4
1995,NUTS,2010,EL51,2,13.1
1997,NUTS,2010,EL51,2,19.4
1999,NUTS,2010,EL51,2,31.1
2001,NUTS,2010,EL51,2,32.1
2003,NUTS,2010,EL51,2,31.2
2005,NUTS,2010,EL51,2,36.0
2011,NUTS,2010,EL51,2,46.7
2013,NUTS,2010,EL51,2,38.4
2015,NUTS,2010,EL51,2,51.8
2017,NUTS,2010,EL51,2,49.4
2018,NUTS,2010,EL51,2,49.6
2019,NUTS,2010,EL51,2,58.7
1991,NUTS,2010,EL52,2,15.0
1993,NUTS,2010,EL52,2,23.6
1995,NUTS,2010,EL52,2,27.8
1997,NUTS,2010,EL52,2,38.1
1999,NUTS,2010,EL52,2,49.1
2001,NUTS,2010,EL52,2,46.2
2003,NUTS,2010,EL52,2,46.0
2005,NUTS,2010,EL52,2,51.6
2011,NUTS,2010,EL52,2,54.0
2013,NUTS,2010,EL52,2,50.9
2015,NUTS,2010,EL52,2,53.3
2017,NUTS,2010,EL52,2,45.2
2018,NUTS,2010,EL52,2,49.4
2019,NUTS,2010,EL52,2,58.4
1993,NUTS,2010,EL53,2,0.1
1995,NUTS,2010,EL53,2,1.7
1997,NUTS,2010,EL53,2,2.5
1999,NUTS,2010,EL53,2,4.6
2001,NUTS,2010,EL53,2,2.1
2003,NUTS,2010,EL53,2,14.4
2005,NUTS,2010,EL53,2,10.3
2011,NUTS,2010,EL53,2,20.8
2013,NUTS,2010,EL53,2,35.9
2015,NUTS,2010,EL53,2,24.0
2017,NUTS,2010,EL53,2,25.3
2018,NUTS,2010,EL53,2,31.5
2019,NUTS,2010,EL53,2,30.2
1991,NUTS,2010,EL54,2,12.8
1993,NUTS,2010,EL54,2,19.8
1995,NUTS,2010,EL54,2,25.3
1997,NUTS,2010,EL54,2,39.4
1999,NUTS,2010,EL54,2,70.7
2001,NUTS,2010,EL54,2,70.3
2003,NUTS,2010,EL54,2,65.6
2005,NUTS,2010,EL54,2,83.7
2011,NUTS,2010,EL54,2,90.9
2013,NUTS,2010,EL54,2,82.6
2015,NUTS,2010,EL54,2,107.3
2017,NUTS,2010,EL54,2,104.5
2018,NUTS,2010,EL54,2,107.6
2019,NUTS,2010,EL54,2,133.2
2011,NUTS,2010,EL6,1,35.3
2013,NUTS,2010,EL6,1,36.5
2015,NUTS,2010,EL6,1,45.8
2017,NUTS,2010,EL6,1,46.9
2018,NUTS,2010,EL6,1,49.5
2019,NUTS,2010,EL6,1,55.8
1991,NUTS,2010,EL61,2,1.6
1993,NUTS,2010,EL61,2,3.1
1995,NUTS,2010,EL61,2,5.3
1997,NUTS,2010,EL61,2,6.9
1999,NUTS,2010,EL61,2,20.7
2001,NUTS,2010,EL61,2,17.4
2003,NUTS,2010,EL61,2,25.5
2005,NUTS,2010,EL61,2,36.2
2011,NUTS,2010,EL61,2,39.7
2013,NUTS,2010,EL61,2,42.9
2015,NUTS,2010,EL61,2,52.4
2017,NUTS,2010,EL61,2,59.0
2018,NUTS,2010,EL61,2,66.1
2019,NUTS,2010,EL61,2,80.1
1991,NUTS,2010,EL62,2,2.9
1993,NUTS,2010,EL62,2,2.5
1995,NUTS,2010,EL62,2,5.9
1997,NUTS,2010,EL62,2,12.9
1999,NUTS,2010,EL62,2,11.0
2001,NUTS,2010,EL62,2,12.3
2003,NUTS,2010,EL62,2,12.7
2005,NUTS,2010,EL62,2,21.5
2011,NUTS,2010,EL62,2,16.1
2013,NUTS,2010,EL62,2,22.0
2015,NUTS,2010,EL62,2,43.9
2017,NUTS,2010,EL62,2,25.1
2018,NUTS,2010,EL62,2,28.6
2019,NUTS,2010,EL62,2,33.9
1991,NUTS,2010,EL63,2,11.2
1993,NUTS,2010,EL63,2,19.6
1995,NUTS,2010,EL63,2,25.8
1997,NUTS,2010,EL63,2,42.9
1999,NUTS,2010,EL63,2,64.4
2001,NUTS,2010,EL63,2,60.7
2003,NUTS,2010,EL63,2,77.4
2005,NUTS,2010,EL63,2,62.3
2011,NUTS,2010,EL63,2,81.9
2013,NUTS,2010,EL63,2,74.9
2015,NUTS,2010,EL63,2,92.1
2017,NUTS,2010,EL63,2,107.1
2018,NUTS,2010,EL63,2,106.8
2019,NUTS,2010,EL63,2,112.3
1995,NUTS,2010,EL64,2,0.0
1997,NUTS,2010,EL64,2,0.1
1999,NUTS,2010,EL64,2,0.2
2001,NUTS,2010,EL64,2,0.3
2003,NUTS,2010,EL64,2,0.4
2005,NUTS,2010,EL64,2,2.5
2011,NUTS,2010,EL64,2,4.2
2013,NUTS,2010,EL64,2,7.1
2015,NUTS,2010,EL64,2,11.9
2017,NUTS,2010,EL64,2,6.5
2018,NUTS,2010,EL64,2,7.0
2019,NUTS,2010,EL64,2,8.7
1995,NUTS,2010,EL65,2,0.2
1999,NUTS,2010,EL65,2,0.0
2001,NUTS,2010,EL65,2,0.1
2003,NUTS,2010,EL65,2,0.7
2005,NUTS,2010,EL65,2,38.2
2011,NUTS,2010,EL65,2,11.6
2013,NUTS,2010,EL65,2,17.1
2015,NUTS,2010,EL65,2,17.3
2017,NUTS,2010,EL65,2,9.0
2018,NUTS,2010,EL65,2,11.4
2019,NUTS,2010,EL65,2,14.2
1981,NUTS,2010,ES,0,4.3
1982,NUTS,2010,ES,0,5.3
1983,NUTS,2010,ES,0,5.1
1984,NUTS,2010,ES,0,5.8
1985,NUTS,2010,ES,0,6.4
1986,NUTS,2010,ES,0,6.9
1987,NUTS,2010,ES,0,7.9
1988,NUTS,2010,ES,0,10.4
1989,NUTS,2010,ES,0,13.7
1990,NUTS,2010,ES,0,17.2
1991,NUTS,2010,ES,0,21.3
1992,NUTS,2010,ES,0,30.2
1993,NUTS,2010,ES,0,29.8
1994,NUTS,2010,ES,0,27.6
1995,NUTS,2010,ES,0,29.3
1996,NUTS,2010,ES,0,32.3
1997,NUTS,2010,ES,0,33.2
1998,NUTS,2010,ES,0,35.7
1999,NUTS,2010,ES,0,37.3
2000,NUTS,2010,ES,0,41.9
2001,NUTS,2010,ES,0,47.3
2002,NUTS,2010,ES,0,52.2
2003,NUTS,2010,ES,0,59.6
2004,NUTS,2010,ES,0,62.1
2005,NUTS,2010,ES,0,68.4
2006,NUTS,2010,ES,0,74.2
2007,NUTS,2010,ES,0,78.6
2008,NUTS,2010,ES,0,86.1
2009,NUTS,2010,ES,0,87.8
2010,NUTS,2010,ES,0,88.7
2011,NUTS,2010,ES,0,85.8
2012,NUTS,2010,ES,0,79.4
2013,NUTS,2010,ES,0,78.1
2014,NUTS,2010,ES,0,77.5
2015,NUTS,2010,ES,0,79.7
2016,NUTS,2010,ES,0,78.6
2017,NUTS,2010,ES,0,81.9
2018,NUTS,2010,ES,0,84.6
2019,NUTS,2010,ES,0,88.2
2020,NUTS,2010,ES,0,88.8
1990,NUTS,2010,ES1,1,12.2
1991,NUTS,2010,ES1,1,16.8
1992,NUTS,2010,ES1,1,25.1
1993,NUTS,2010,ES1,1,23.2
1994,NUTS,2010,ES1,1,19.8
1995,NUTS,2010,ES1,1,27.2
1996,NUTS,2010,ES1,1,28.7
1997,NUTS,2010,ES1,1,28.2
1998,NUTS,2010,ES1,1,27.2
1999,NUTS,2010,ES1,1,30.0
2000,NUTS,2010,ES1,1,37.5
2001,NUTS,2010,ES1,1,44.9
2002,NUTS,2010,ES1,1,47.6
2003,NUTS,2010,ES1,1,52.7
2004,NUTS,2010,ES1,1,54.0
2005,NUTS,2010,ES1,1,53.6
2006,NUTS,2010,ES1,1,67.9
2007,NUTS,2010,ES1,1,68.7
2008,NUTS,2010,ES1,1,86.1
2009,NUTS,2010,ES1,1,81.9
2010,NUTS,2010,ES1,1,86.8
2011,NUTS,2010,ES1,1,77.9
2012,NUTS,2010,ES1,1,
2013,NUTS,2010,ES1,1,65.8
2014,NUTS,2010,ES1,1,
2015,NUTS,2010,ES1,1,68.2
2016,NUTS,2010,ES1,1,65.2
2017,NUTS,2010,ES1,1,69.3
2018,NUTS,2010,ES1,1,71.2
2019,NUTS,2010,ES1,1,
1990,NUTS,2010,ES11,2,9.6
1991,NUTS,2010,ES11,2,13.6
1992,NUTS,2010,ES11,2,25.0
1993,NUTS,2010,ES11,2,19.5
1994,NUTS,2010,ES11,2,16.6
1995,NUTS,2010,ES11,2,24.1
1996,NUTS,2010,ES11,2,24.9
1997,NUTS,2010,ES11,2,27.7
1998,NUTS,2010,ES11,2,27.6
1999,NUTS,2010,ES11,2,30.9
2000,NUTS,2010,ES11,2,38.9
2001,NUTS,2010,ES11,2,50.4
2002,NUTS,2010,ES11,2,52.5
2003,NUTS,2010,ES11,2,59.8
2004,NUTS,2010,ES11,2,62.7
2005,NUTS,2010,ES11,2,60.7
2006,NUTS,2010,ES11,2,64.4
2007,NUTS,2010,ES11,2,63.9
2008,NUTS,2010,ES11,2,81.9
2009,NUTS,2010,ES11,2,74.6
2010,NUTS,2010,ES11,2,74.8
2011,NUTS,2010,ES11,2,70.5
2012,NUTS,2010,ES11,2,69.6
2013,NUTS,2010,ES11,2,
2014,NUTS,2010,ES11,2,65.6
2015,NUTS,2010,ES11,2,71.7
2016,NUTS,2010,ES11,2,66.5
2017,NUTS,2010,ES11,2,72.3
2018,NUTS,2010,ES11,2,76.6
2019,NUTS,2010,ES11,2,77.8
1990,NUTS,2010,ES12,2,16.9
1991,NUTS,2010,ES12,2,22.8
1992,NUTS,2010,ES12,2,25.6
1993,NUTS,2010,ES12,2,29.0
1994,NUTS,2010,ES12,2,22.8
1995,NUTS,2010,ES12,2,32.5
1996,NUTS,2010,ES12,2,37.1
1997,NUTS,2010,ES12,2,28.2
1998,NUTS,2010,ES12,2,26.1
1999,NUTS,2010,ES12,2,28.4
2000,NUTS,2010,ES12,2,37.7
2001,NUTS,2010,ES12,2,38.3
2002,NUTS,2010,ES12,2,43.9
2003,NUTS,2010,ES12,2,46.4
2004,NUTS,2010,ES12,2,43.4
2005,NUTS,2010,ES12,2,46.2
2006,NUTS,2010,ES12,2,66.7
2007,NUTS,2010,ES12,2,68.9
2008,NUTS,2010,ES12,2,87.1
2009,NUTS,2010,ES12,2,87.0
2010,NUTS,2010,ES12,2,95.6
2011,NUTS,2010,ES12,2,80.8
2012,NUTS,2010,ES12,2,61.0
2013,NUTS,2010,ES12,2,55.4
2014,NUTS,2010,ES12,2,52.7
2015,NUTS,2010,ES12,2,55.2
2016,NUTS,2010,ES12,2,55.7
2017,NUTS,2010,ES12,2,56.1
2018,NUTS,2010,ES12,2,49.6
2019,NUTS,2010,ES12,2,55.8
1990,NUTS,2010,ES13,2,15.7
1991,NUTS,2010,ES13,2,21.3
1992,NUTS,2010,ES13,2,24.9
1993,NUTS,2010,ES13,2,30.2
1994,NUTS,2010,ES13,2,30.2
1995,NUTS,2010,ES13,2,32.2
1996,NUTS,2010,ES13,2,31.2
1997,NUTS,2010,ES13,2,30.8
1998,NUTS,2010,ES13,2,27.2
1999,NUTS,2010,ES13,2,28.5
2000,NUTS,2010,ES13,2,30.1
2001,NUTS,2010,ES13,2,30.7
2002,NUTS,2010,ES13,2,30.4
2003,NUTS,2010,ES13,2,29.7
2004,NUTS,2010,ES13,2,31.9
2005,NUTS,2010,ES13,2,33.0
2006,NUTS,2010,ES13,2,87.1
2007,NUTS,2010,ES13,2,91.5
2008,NUTS,2010,ES13,2,103.8
2009,NUTS,2010,ES13,2,107.4
2010,NUTS,2010,ES13,2,127.5
2011,NUTS,2010,ES13,2,107.8
2012,NUTS,2010,ES13,2,
2013,NUTS,2010,ES13,2,
2014,NUTS,2010,ES13,2,
2015,NUTS,2010,ES13,2,75.2
2016,NUTS,2010,ES13,2,75.5
2017,NUTS,2010,ES13,2,79.1
2018,NUTS,2010,ES13,2,84.3
2019,NUTS,2010,ES13,2,
1990,NUTS,2010,ES2,1,19.8
1991,NUTS,2010,ES2,1,22.3
1992,NUTS,2010,ES2,1,34.5
1993,NUTS,2010,ES2,1,30.2
1994,NUTS,2010,ES2,1,24.5
1995,NUTS,2010,ES2,1,27.9
1996,NUTS,2010,ES2,1,30.2
1997,NUTS,2010,ES2,1,31.7
1998,NUTS,2010,ES2,1,33.1
1999,NUTS,2010,ES2,1,36.0
2000,NUTS,2010,ES2,1,39.1
2001,NUTS,2010,ES2,1,43.5
2002,NUTS,2010,ES2,1,50.4
2003,NUTS,2010,ES2,1,54.4
2004,NUTS,2010,ES2,1,61.7
2005,NUTS,2010,ES2,1,68.6
2006,NUTS,2010,ES2,1,73.8
2007,NUTS,2010,ES2,1,77.4
2008,NUTS,2010,ES2,1,83.5
2009,NUTS,2010,ES2,1,91.9
2010,NUTS,2010,ES2,1,94.8
2011,NUTS,2010,ES2,1,94.3
2012,NUTS,2010,ES2,1,
2013,NUTS,2010,ES2,1,88.7
2014,NUTS,2010,ES2,1,
2015,NUTS,2010,ES2,1,
2016,NUTS,2010,ES2,1,
2017,NUTS,2010,ES2,1,
2018,NUTS,2010,ES2,1,
2019,NUTS,2010,ES2,1,96.6
1990,NUTS,2010,ES21,2,18.3
1991,NUTS,2010,ES21,2,18.8
1992,NUTS,2010,ES21,2,29.8
1993,NUTS,2010,ES21,2,27.5
1994,NUTS,2010,ES21,2,21.9
1995,NUTS,2010,ES21,2,25.4
1996,NUTS,2010,ES21,2,30.6
1997,NUTS,2010,ES21,2,32.4
1998,NUTS,2010,ES21,2,34.3
1999,NUTS,2010,ES21,2,36.5
2000,NUTS,2010,ES21,2,40.6
2001,NUTS,2010,ES21,2,48.3
2002,NUTS,2010,ES21,2,57.5
2003,NUTS,2010,ES21,2,61.9
2004,NUTS,2010,ES21,2,62.9
2005,NUTS,2010,ES21,2,70.8
2006,NUTS,2010,ES21,2,78.9
2007,NUTS,2010,ES21,2,81.5
2008,NUTS,2010,ES21,2,89.3
2009,NUTS,2010,ES21,2,107.4
2010,NUTS,2010,ES21,2,110.7
2011,NUTS,2010,ES21,2,112.1
2012,NUTS,2010,ES21,2,112.7
2013,NUTS,2010,ES21,2,109.7
2014,NUTS,2010,ES21,2,109.8
2015,NUTS,2010,ES21,2,108.5
2016,NUTS,2010,ES21,2,104.9
2017,NUTS,2010,ES21,2,109.4
2018,NUTS,2010,ES21,2,115.2
2019,NUTS,2010,ES21,2,114.8
1990,NUTS,2010,ES22,2,47.1
1991,NUTS,2010,ES22,2,60.1
1992,NUTS,2010,ES22,2,77.5
1993,NUTS,2010,ES22,2,54.6
1994,NUTS,2010,ES22,2,36.4
1995,NUTS,2010,ES22,2,42.1
1996,NUTS,2010,ES22,2,46.1
1997,NUTS,2010,ES22,2,49.6
1998,NUTS,2010,ES22,2,49.8
1999,NUTS,2010,ES22,2,57.5
2000,NUTS,2010,ES22,2,55.9
2001,NUTS,2010,ES22,2,59.9
2002,NUTS,2010,ES22,2,70.5
2003,NUTS,2010,ES22,2,73.1
2004,NUTS,2010,ES22,2,133.9
2005,NUTS,2010,ES22,2,135.5
2006,NUTS,2010,ES22,2,132.1
2007,NUTS,2010,ES22,2,130.2
2008,NUTS,2010,ES22,2,135.0
2009,NUTS,2010,ES22,2,134.1
2010,NUTS,2010,ES22,2,130.2
2011,NUTS,2010,ES22,2,127.0
2012,NUTS,2010,ES22,2,
2013,NUTS,2010,ES22,2,
2014,NUTS,2010,ES22,2,
2015,NUTS,2010,ES22,2,
2016,NUTS,2010,ES22,2,
2017,NUTS,2010,ES22,2,
2018,NUTS,2010,ES22,2,
2019,NUTS,2010,ES22,2,
1993,NUTS,2010,ES23,2,6.2
1994,NUTS,2010,ES23,2,7.4
1995,NUTS,2010,ES23,2,13.4
1996,NUTS,2010,ES23,2,17.2
1997,NUTS,2010,ES23,2,21.8
1998,NUTS,2010,ES23,2,23.8
1999,NUTS,2010,ES23,2,28.0
2000,NUTS,2010,ES23,2,31.3
2001,NUTS,2010,ES23,2,27.7
2002,NUTS,2010,ES23,2,29.1
2003,NUTS,2010,ES23,2,30.9
2004,NUTS,2010,ES23,2,32.6
2005,NUTS,2010,ES23,2,33.6
2006,NUTS,2010,ES23,2,36.8
2007,NUTS,2010,ES23,2,52.6
2008,NUTS,2010,ES23,2,58.2
2009,NUTS,2010,ES23,2,52.2
2010,NUTS,2010,ES23,2,51.1
2011,NUTS,2010,ES23,2,49.1
2012,NUTS,2010,ES23,2,50.3
2013,NUTS,2010,ES23,2,
2014,NUTS,2010,ES23,2,55.7
2015,NUTS,2010,ES23,2,70.2
2016,NUTS,2010,ES23,2,60.7
2017,NUTS,2010,ES23,2,64.0
2018,NUTS,2010,ES23,2,60.7
2019,NUTS,2010,ES23,2,
1990,NUTS,2010,ES24,2,14.7
1991,NUTS,2010,ES24,2,17.0
1992,NUTS,2010,ES24,2,31.7
1993,NUTS,2010,ES24,2,29.8
1994,NUTS,2010,ES24,2,27.7
1995,NUTS,2010,ES24,2,29.1
1996,NUTS,2010,ES24,2,25.4
1997,NUTS,2010,ES24,2,24.5
1998,NUTS,2010,ES24,2,25.6
1999,NUTS,2010,ES24,2,27.2
2000,NUTS,2010,ES24,2,30.5
2001,NUTS,2010,ES24,2,31.2
2002,NUTS,2010,ES24,2,33.6
2003,NUTS,2010,ES24,2,38.3
2004,NUTS,2010,ES24,2,33.0
2005,NUTS,2010,ES24,2,42.1
2006,NUTS,2010,ES24,2,47.1
2007,NUTS,2010,ES24,2,52.1
2008,NUTS,2010,ES24,2,56.1
2009,NUTS,2010,ES24,2,56.7
2010,NUTS,2010,ES24,2,62.5
2011,NUTS,2010,ES24,2,60.6
2012,NUTS,2010,ES24,2,55.8
2013,NUTS,2010,ES24,2,50.9
2014,NUTS,2010,ES24,2,48.6
2015,NUTS,2010,ES24,2,52.8
2016,NUTS,2010,ES24,2,53.1
2017,NUTS,2010,ES24,2,54.7
2018,NUTS,2010,ES24,2,58.6
2019,NUTS,2010,ES24,2,
1990,NUTS,2010,ES3,1,31.1
1991,NUTS,2010,ES3,1,36.0
1992,NUTS,2010,ES3,1,38.7
1993,NUTS,2010,ES3,1,35.2
1994,NUTS,2010,ES3,1,37.0
1995,NUTS,2010,ES3,1,46.1
1996,NUTS,2010,ES3,1,46.1
1997,NUTS,2010,ES3,1,48.6
1998,NUTS,2010,ES3,1,49.2
1999,NUTS,2010,ES3,1,52.6
2000,NUTS,2010,ES3,1,56.5
2001,NUTS,2010,ES3,1,63.9
2002,NUTS,2010,ES3,1,70.0
2003,NUTS,2010,ES3,1,73.1
2004,NUTS,2010,ES3,1,72.7
2005,NUTS,2010,ES3,1,84.3
2006,NUTS,2010,ES3,1,90.0
2007,NUTS,2010,ES3,1,94.2
2008,NUTS,2010,ES3,1,104.4
2009,NUTS,2010,ES3,1,108.7
2010,NUTS,2010,ES3,1,107.6
2011,NUTS,2010,ES3,1,104.9
2012,NUTS,2010,ES3,1,98.5
2013,NUTS,2010,ES3,1,97.0
2014,NUTS,2010,ES3,1,95.7
2015,NUTS,2010,ES3,1,91.1
2016,NUTS,2010,ES3,1,99.9
2017,NUTS,2010,ES3,1,104.2
2018,NUTS,2010,ES3,1,109.8
2019,NUTS,2010,ES3,1,114.0
1990,NUTS,2010,ES30,2,31.1
1991,NUTS,2010,ES30,2,36.0
1992,NUTS,2010,ES30,2,38.7
1993,NUTS,2010,ES30,2,35.2
1994,NUTS,2010,ES30,2,37.0
1995,NUTS,2010,ES30,2,46.1
1996,NUTS,2010,ES30,2,46.1
1997,NUTS,2010,ES30,2,48.6
1998,NUTS,2010,ES30,2,49.2
1999,NUTS,2010,ES30,2,52.6
2000,NUTS,2010,ES30,2,56.5
2001,NUTS,2010,ES30,2,63.9
2002,NUTS,2010,ES30,2,70.0
2003,NUTS,2010,ES30,2,73.1
2004,NUTS,2010,ES30,2,72.7
2005,NUTS,2010,ES30,2,84.3
2006,NUTS,2010,ES30,2,90.0
2007,NUTS,2010,ES30,2,94.2
2008,NUTS,2010,ES30,2,104.4
2009,NUTS,2010,ES30,2,108.7
2010,NUTS,2010,ES30,2,107.6
2011,NUTS,2010,ES30,2,104.9
2012,NUTS,2010,ES30,2,98.5
2013,NUTS,2010,ES30,2,97.0
2014,NUTS,2010,ES30,2,95.7
2015,NUTS,2010,ES30,2,91.1
2016,NUTS,2010,ES30,2,99.9
2017,NUTS,2010,ES30,2,104.2
2018,NUTS,2010,ES30,2,109.8
2019,NUTS,2010,ES30,2,114.0
1990,NUTS,2010,ES4,1,10.0
1991,NUTS,2010,ES4,1,12.3
1992,NUTS,2010,ES4,1,17.6
1993,NUTS,2010,ES4,1,23.2
1994,NUTS,2010,ES4,1,21.1
1995,NUTS,2010,ES4,1,20.6
1996,NUTS,2010,ES4,1,22.3
1997,NUTS,2010,ES4,1,24.6
1998,NUTS,2010,ES4,1,27.4
1999,NUTS,2010,ES4,1,28.3
2000,NUTS,2010,ES4,1,32.3
2001,NUTS,2010,ES4,1,37.4
2002,NUTS,2010,ES4,1,43.7
2003,NUTS,2010,ES4,1,45.5
2004,NUTS,2010,ES4,1,43.0
2005,NUTS,2010,ES4,1,48.8
2006,NUTS,2010,ES4,1,54.8
2007,NUTS,2010,ES4,1,59.6
2008,NUTS,2010,ES4,1,66.3
2009,NUTS,2010,ES4,1,66.3
2010,NUTS,2010,ES4,1,65.2
2011,NUTS,2010,ES4,1,61.7
2012,NUTS,2010,ES4,1,
2013,NUTS,2010,ES4,1,55.2
2014,NUTS,2010,ES4,1,54.8
2015,NUTS,2010,ES4,1,60.0
2016,NUTS,2010,ES4,1,56.4
2017,NUTS,2010,ES4,1,
2018,NUTS,2010,ES4,1,60.7
2019,NUTS,2010,ES4,1,68.4
1990,NUTS,2010,ES41,2,15.9
1991,NUTS,2010,ES41,2,20.0
1992,NUTS,2010,ES41,2,28.2
1993,NUTS,2010,ES41,2,39.3
1994,NUTS,2010,ES41,2,33.0
1995,NUTS,2010,ES41,2,31.6
1996,NUTS,2010,ES41,2,34.3
1997,NUTS,2010,ES41,2,34.4
1998,NUTS,2010,ES41,2,36.7
1999,NUTS,2010,ES41,2,40.9
2000,NUTS,2010,ES41,2,44.9
2001,NUTS,2010,ES41,2,47.4
2002,NUTS,2010,ES41,2,52.5
2003,NUTS,2010,ES41,2,56.8
2004,NUTS,2010,ES41,2,64.4
2005,NUTS,2010,ES41,2,63.6
2006,NUTS,2010,ES41,2,73.0
2007,NUTS,2010,ES41,2,78.9
2008,NUTS,2010,ES41,2,81.6
2009,NUTS,2010,ES41,2,86.8
2010,NUTS,2010,ES41,2,84.5
2011,NUTS,2010,ES41,2,80.4
2012,NUTS,2010,ES41,2,71.6
2013,NUTS,2010,ES41,2,72.9
2014,NUTS,2010,ES41,2,77.8
2015,NUTS,2010,ES41,2,79.9
2016,NUTS,2010,ES41,2,78.6
2017,NUTS,2010,ES41,2,80.5
2018,NUTS,2010,ES41,2,87.7
2019,NUTS,2010,ES41,2,93.9
1990,NUTS,2010,ES42,2,1.8
1991,NUTS,2010,ES42,2,3.4
1992,NUTS,2010,ES42,2,2.7
1993,NUTS,2010,ES42,2,5.1
1994,NUTS,2010,ES42,2,5.2
1995,NUTS,2010,ES42,2,9.5
1996,NUTS,2010,ES42,2,7.1
1997,NUTS,2010,ES42,2,11.2
1998,NUTS,2010,ES42,2,16.3
1999,NUTS,2010,ES42,2,13.9
2000,NUTS,2010,ES42,2,18.0
2001,NUTS,2010,ES42,2,19.5
2002,NUTS,2010,ES42,2,29.0
2003,NUTS,2010,ES42,2,26.0
2004,NUTS,2010,ES42,2,26.2
2005,NUTS,2010,ES42,2,27.1
2006,NUTS,2010,ES42,2,30.6
2007,NUTS,2010,ES42,2,35.5
2008,NUTS,2010,ES42,2,40.1
2009,NUTS,2010,ES42,2,40.0
2010,NUTS,2010,ES42,2,40.5
2011,NUTS,2010,ES42,2,36.6
2012,NUTS,2010,ES42,2,27.3
2013,NUTS,2010,ES42,2,27.8
2014,NUTS,2010,ES42,2,24.3
2015,NUTS,2010,ES42,2,33.0
2016,NUTS,2010,ES42,2,
2017,NUTS,2010,ES42,2,33.3
2018,NUTS,2010,ES42,2,
2019,NUTS,2010,ES42,2,
1990,NUTS,2010,ES43,2,8.5
1991,NUTS,2010,ES43,2,7.6
1992,NUTS,2010,ES43,2,15.5
1993,NUTS,2010,ES43,2,13.5
1994,NUTS,2010,ES43,2,18.3
1995,NUTS,2010,ES43,2,12.3
1996,NUTS,2010,ES43,2,18.3
1997,NUTS,2010,ES43,2,23.2
1998,NUTS,2010,ES43,2,23.5
1999,NUTS,2010,ES43,2,22.5
2000,NUTS,2010,ES43,2,26.7
2001,NUTS,2010,ES43,2,43.6
2002,NUTS,2010,ES43,2,47.6
2003,NUTS,2010,ES43,2,52.2
2004,NUTS,2010,ES43,2,22.4
2005,NUTS,2010,ES43,2,52.6
2006,NUTS,2010,ES43,2,55.5
2007,NUTS,2010,ES43,2,58.9
2008,NUTS,2010,ES43,2,79.1
2009,NUTS,2010,ES43,2,68.5
2010,NUTS,2010,ES43,2,67.3
2011,NUTS,2010,ES43,2,66.5
2012,NUTS,2010,ES43,2,
2013,NUTS,2010,ES43,2,66.7
2014,NUTS,2010,ES43,2,59.8
2015,NUTS,2010,ES43,2,66.0
2016,NUTS,2010,ES43,2,
2017,NUTS,2010,ES43,2,
2018,NUTS,2010,ES43,2,
2019,NUTS,2010,ES43,2,
1990,NUTS,2010,ES5,1,15.4
1991,NUTS,2010,ES5,1,20.5
1992,NUTS,2010,ES5,1,32.1
1993,NUTS,2010,ES5,1,29.9
1994,NUTS,2010,ES5,1,30.9
1995,NUTS,2010,ES5,1,30.6
1996,NUTS,2010,ES5,1,36.0
1997,NUTS,2010,ES5,1,35.2
1998,NUTS,2010,ES5,1,41.1
1999,NUTS,2010,ES5,1,41.9
2000,NUTS,2010,ES5,1,47.5
2001,NUTS,2010,ES5,1,55.9
2002,NUTS,2010,ES5,1,61.8
2003,NUTS,2010,ES5,1,70.1
2004,NUTS,2010,ES5,1,77.8
2005,NUTS,2010,ES5,1,83.9
2006,NUTS,2010,ES5,1,86.1
2007,NUTS,2010,ES5,1,90.3
2008,NUTS,2010,ES5,1,95.3
2009,NUTS,2010,ES5,1,97.7
2010,NUTS,2010,ES5,1,95.9
2011,NUTS,2010,ES5,1,93.8
2012,NUTS,2010,ES5,1,88.7
2013,NUTS,2010,ES5,1,87.9
2014,NUTS,2010,ES5,1,87.8
2015,NUTS,2010,ES5,1,91.4
2016,NUTS,2010,ES5,1,90.8
2017,NUTS,2010,ES5,1,92.6
2018,NUTS,2010,ES5,1,95.1
2019,NUTS,2010,ES5,1,
1990,NUTS,2010,ES51,2,17.0
1991,NUTS,2010,ES51,2,21.5
1992,NUTS,2010,ES51,2,32.0
1993,NUTS,2010,ES51,2,30.7
1994,NUTS,2010,ES51,2,30.8
1995,NUTS,2010,ES51,2,33.6
1996,NUTS,2010,ES51,2,37.6
1997,NUTS,2010,ES51,2,34.5
1998,NUTS,2010,ES51,2,44.6
1999,NUTS,2010,ES51,2,42.3
2000,NUTS,2010,ES51,2,48.4
2001,NUTS,2010,ES51,2,52.5
2002,NUTS,2010,ES51,2,59.3
2003,NUTS,2010,ES51,2,69.6
2004,NUTS,2010,ES51,2,76.2
2005,NUTS,2010,ES51,2,84.2
2006,NUTS,2010,ES51,2,85.3
2007,NUTS,2010,ES51,2,94.7
2008,NUTS,2010,ES51,2,99.1
2009,NUTS,2010,ES51,2,101.4
2010,NUTS,2010,ES51,2,101.2
2011,NUTS,2010,ES51,2,98.3
2012,NUTS,2010,ES51,2,92.4
2013,NUTS,2010,ES51,2,91.1
2014,NUTS,2010,ES51,2,89.8
2015,NUTS,2010,ES51,2,96.7
2016,NUTS,2010,ES51,2,95.7
2017,NUTS,2010,ES51,2,97.2
