year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hc_hes_rse_t
2014,NUTS,2010,UKK2,2,1310.0
2015,NUTS,2010,UKK2,2,1619.0
2016,NUTS,2010,UKK2,2,1659.0
2017,NUTS,2010,UKK2,2,1780.0
2018,NUTS,2010,UKK2,2,1803.0
2005,NUTS,2010,UKK3,2,38.0
2007,NUTS,2010,UKK3,2,58.0
2009,NUTS,2010,UKK3,2,163.0
2011,NUTS,2010,UKK3,2,221.0
2012,NUTS,2010,UKK3,2,227.0
2013,NUTS,2010,UKK3,2,271.0
2014,NUTS,2010,UKK3,2,281.0
2015,NUTS,2010,UKK3,2,293.0
2016,NUTS,2010,UKK3,2,300.0
2017,NUTS,2010,UKK3,2,306.0
2018,NUTS,2010,UKK3,2,310.0
2005,NUTS,2010,UKK4,2,4158.0
2007,NUTS,2010,UKK4,2,4467.0
2009,NUTS,2010,UKK4,2,5024.0
2011,NUTS,2010,UKK4,2,6033.0
2012,NUTS,2010,UKK4,2,6193.0
2013,NUTS,2010,UKK4,2,6112.0
2014,NUTS,2010,UKK4,2,6340.0
2015,NUTS,2010,UKK4,2,6218.0
2016,NUTS,2010,UKK4,2,6372.0
2017,NUTS,2010,UKK4,2,6651.0
2018,NUTS,2010,UKK4,2,6736.0
2005,NUTS,2010,UKL,1,11419.0
2007,NUTS,2010,UKL,1,12250.0
2009,NUTS,2010,UKL,1,12744.0
2011,NUTS,2010,UKL,1,13439.0
2012,NUTS,2010,UKL,1,13796.0
2013,NUTS,2010,UKL,1,14064.0
2014,NUTS,2010,UKL,1,14588.0
2015,NUTS,2010,UKL,1,14059.0
2016,NUTS,2010,UKL,1,14407.0
2017,NUTS,2010,UKL,1,14399.0
2018,NUTS,2010,UKL,1,14582.0
2005,NUTS,2010,UKL1,2,5602.0
2007,NUTS,2010,UKL1,2,6060.0
2009,NUTS,2010,UKL1,2,6056.0
2011,NUTS,2010,UKL1,2,6601.0
2012,NUTS,2010,UKL1,2,6777.0
2013,NUTS,2010,UKL1,2,7396.0
2014,NUTS,2010,UKL1,2,7672.0
2015,NUTS,2010,UKL1,2,7258.0
2016,NUTS,2010,UKL1,2,7438.0
2017,NUTS,2010,UKL1,2,7522.0
2018,NUTS,2010,UKL1,2,7618.0
2005,NUTS,2010,UKL2,2,5817.0
2007,NUTS,2010,UKL2,2,6190.0
2009,NUTS,2010,UKL2,2,6688.0
2011,NUTS,2010,UKL2,2,6838.0
2012,NUTS,2010,UKL2,2,7020.0
2013,NUTS,2010,UKL2,2,6668.0
2014,NUTS,2010,UKL2,2,6917.0
2015,NUTS,2010,UKL2,2,6801.0
2016,NUTS,2010,UKL2,2,6970.0
2017,NUTS,2010,UKL2,2,6877.0
2018,NUTS,2010,UKL2,2,6965.0
2005,NUTS,2010,UKM,1,28401.0
2007,NUTS,2010,UKM,1,30212.0
2009,NUTS,2010,UKM,1,30571.0
2011,NUTS,2010,UKM,1,31944.0
2012,NUTS,2010,UKM,1,32793.0
2013,NUTS,2010,UKM,1,37349.0
2014,NUTS,2010,UKM,1,38741.0
2015,NUTS,2010,UKM,1,39150.0
2016,NUTS,2010,UKM,1,40120.0
2017,NUTS,2010,UKM,1,40015.0
2018,NUTS,2010,UKM,1,40525.0
2012,NUTS,2010,UKM2,2,18165.0
2013,NUTS,2010,UKM2,2,21526.0
2014,NUTS,2010,UKM2,2,22328.0
2015,NUTS,2010,UKM2,2,22017.0
2016,NUTS,2010,UKM2,2,22563.0
2012,NUTS,2010,UKM3,2,10936.0
2013,NUTS,2010,UKM3,2,12090.0
2014,NUTS,2010,UKM3,2,12541.0
2015,NUTS,2010,UKM3,2,13425.0
2016,NUTS,2010,UKM3,2,13758.0
2012,NUTS,2010,UKM5,2,3542.0
2013,NUTS,2010,UKM5,2,3580.0
2014,NUTS,2010,UKM5,2,3713.0
2015,NUTS,2010,UKM5,2,3561.0
2016,NUTS,2010,UKM5,2,3649.0
2017,NUTS,2010,UKM5,2,3283.0
2018,NUTS,2010,UKM5,2,3325.0
2012,NUTS,2010,UKM6,2,151.0
2013,NUTS,2010,UKM6,2,153.0
2014,NUTS,2010,UKM6,2,159.0
2015,NUTS,2010,UKM6,2,147.0
2016,NUTS,2010,UKM6,2,151.0
2017,NUTS,2010,UKM6,2,199.0
2018,NUTS,2010,UKM6,2,202.0
2014,NUTS,2010,UKM7,2,22328.0
2015,NUTS,2010,UKM7,2,22017.0
2016,NUTS,2010,UKM7,2,22563.0
2017,NUTS,2010,UKM7,2,22721.0
2018,NUTS,2010,UKM7,2,23010.0
2014,NUTS,2010,UKM8,2,12541.0
2015,NUTS,2010,UKM8,2,13425.0
2016,NUTS,2010,UKM8,2,13758.0
2017,NUTS,2010,UKM8,2,13812.0
2018,NUTS,2010,UKM8,2,13988.0
2014,NUTS,2010,UKM9,2,0.0
2015,NUTS,2010,UKM9,2,0.0
2016,NUTS,2010,UKM9,2,0.0
2017,NUTS,2010,UKM9,2,0.0
2018,NUTS,2010,UKM9,2,0.0
2005,NUTS,2010,UKN,1,5842.0
2007,NUTS,2010,UKN,1,6377.0
2009,NUTS,2010,UKN,1,6412.0
2011,NUTS,2010,UKN,1,5990.0
2012,NUTS,2010,UKN,1,6149.0
2013,NUTS,2010,UKN,1,5304.0
2014,NUTS,2010,UKN,1,5502.0
2015,NUTS,2010,UKN,1,5518.0
2016,NUTS,2010,UKN,1,5655.0
2017,NUTS,2010,UKN,1,5910.0
2018,NUTS,2010,UKN,1,5985.0
2005,NUTS,2010,UKN0,2,5842.0
2007,NUTS,2010,UKN0,2,6377.0
2009,NUTS,2010,UKN0,2,6412.0
2011,NUTS,2010,UKN0,2,5990.0
2012,NUTS,2010,UKN0,2,6149.0
2013,NUTS,2010,UKN0,2,5304.0
2014,NUTS,2010,UKN0,2,5502.0
2015,NUTS,2010,UKN0,2,5518.0
2016,NUTS,2010,UKN0,2,5655.0
2017,NUTS,2010,UKN0,2,5910.0
2018,NUTS,2010,UKN0,2,5985.0
