year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mhab_avi
2008,NUTS,2010,ITF35,3,0.184
2009,NUTS,2010,ITF35,3,0.762
2010,NUTS,2010,ITF35,3,0.156
2002,NUTS,2010,ITF4,2,0.249
2006,NUTS,2010,ITF4,2,0.248
2007,NUTS,2010,ITF4,2,0.082
2009,NUTS,2010,ITF4,2,0.247
2010,NUTS,2010,ITF4,2,0.042
2006,NUTS,2010,ITF44,3,2.498
2002,NUTS,2010,ITF45,3,1.27
2010,NUTS,2010,ITF46,3,0.27
2009,NUTS,2010,ITF47,3,0.807
2007,NUTS,2010,ITF48,3,0.852
2007,NUTS,2010,ITF5,2,0.563
2007,NUTS,2010,ITF52,3,1.643
2011,NUTS,2010,ITG,1,0.15
2012,NUTS,2010,ITG,1,0.151
2011,NUTS,2010,ITG1,2,0.2
2012,NUTS,2010,ITG1,2,0.2
2011,NUTS,2010,ITG13,3,1.535
2012,NUTS,2010,ITG14,3,2.24
2001,NUTS,2010,ITH,1,0.094
2002,NUTS,2010,ITH,1,0.094
2003,NUTS,2010,ITH,1,0.186
2005,NUTS,2010,ITH,1,0.091
2006,NUTS,2010,ITH,1,0.181
2007,NUTS,2010,ITH,1,0.09
2008,NUTS,2010,ITH,1,0.089
2009,NUTS,2010,ITH,1,0.485
2010,NUTS,2010,ITH,1,0.176
2011,NUTS,2010,ITH,1,0.284
2012,NUTS,2010,ITH,1,0.087
2011,NUTS,2010,ITH1,2,1.993
2011,NUTS,2010,ITH10,3,1.993
2006,NUTS,2010,ITH2,2,2.006
2006,NUTS,2010,ITH20,3,2.006
1991,NUTS,2010,ITH3,2,0.114
2002,NUTS,2010,ITH3,2,0.221
2008,NUTS,2010,ITH3,2,0.209
2009,NUTS,2010,ITH3,2,0.414
2010,NUTS,2010,ITH3,2,0.207
2011,NUTS,2010,ITH3,2,0.052
2008,NUTS,2010,ITH31,3,1.131
2009,NUTS,2010,ITH32,3,1.17
2011,NUTS,2010,ITH32,3,0.291
1991,NUTS,2010,ITH34,3,0.674
2002,NUTS,2010,ITH34,3,1.256
2010,NUTS,2010,ITH34,3,1.145
2009,NUTS,2010,ITH36,3,1.098
2009,NUTS,2010,ITH4,2,2.456
2012,NUTS,2010,ITH4,2,0.821
2012,NUTS,2010,ITH41,3,3.219
2009,NUTS,2010,ITH42,3,3.727
2009,NUTS,2010,ITH43,3,7.1
2001,NUTS,2010,ITH5,2,0.251
2003,NUTS,2010,ITH5,2,0.496
2005,NUTS,2010,ITH5,2,0.243
2006,NUTS,2010,ITH5,2,0.241
2007,NUTS,2010,ITH5,2,0.24
2009,NUTS,2010,ITH5,2,0.117
2010,NUTS,2010,ITH5,2,0.232
2011,NUTS,2010,ITH5,2,0.462
2001,NUTS,2010,ITH51,3,3.794
2011,NUTS,2010,ITH52,3,0.469
2007,NUTS,2010,ITH53,3,2.035
2011,NUTS,2010,ITH53,3,0.775
2003,NUTS,2010,ITH54,3,1.561
2005,NUTS,2010,ITH54,3,1.528
1991,NUTS,2010,ITH55,3,1.103
2003,NUTS,2010,ITH55,3,1.089
2006,NUTS,2010,ITH55,3,1.067
2010,NUTS,2010,ITH55,3,1.034
2011,NUTS,2010,ITH55,3,0.411
2011,NUTS,2010,ITH56,3,2.823
2009,NUTS,2010,ITH57,3,1.323
2001,NUTS,2010,ITI,1,0.245
2002,NUTS,2010,ITI,1,0.321
2003,NUTS,2010,ITI,1,0.366
2005,NUTS,2010,ITI,1,0.27
2006,NUTS,2010,ITI,1,0.313
2007,NUTS,2010,ITI,1,0.178
2008,NUTS,2010,ITI,1,0.397
2009,NUTS,2010,ITI,1,0.284
2010,NUTS,2010,ITI,1,0.26
2011,NUTS,2010,ITI,1,0.223
2012,NUTS,2010,ITI,1,0.086
1990,NUTS,2010,ITI1,2,0.566
1991,NUTS,2010,ITI1,2,0.283
1992,NUTS,2010,ITI1,2,0.284
2002,NUTS,2010,ITI1,2,0.429
2003,NUTS,2010,ITI1,2,0.285
2006,NUTS,2010,ITI1,2,0.14
2007,NUTS,2010,ITI1,2,0.279
2008,NUTS,2010,ITI1,2,0.277
2009,NUTS,2010,ITI1,2,0.275
2010,NUTS,2010,ITI1,2,0.273
2011,NUTS,2010,ITI1,2,0.068
2011,NUTS,2010,ITI11,3,1.25
1990,NUTS,2010,ITI14,3,1.029
1991,NUTS,2010,ITI14,3,1.032
1992,NUTS,2010,ITI14,3,1.035
2010,NUTS,2010,ITI14,3,0.342
1990,NUTS,2010,ITI17,3,2.597
2002,NUTS,2010,ITI17,3,1.3
2003,NUTS,2010,ITI17,3,2.598
2009,NUTS,2010,ITI17,3,2.472
2006,NUTS,2010,ITI18,3,1.503
2007,NUTS,2010,ITI18,3,2.995
2008,NUTS,2010,ITI18,3,2.953
2010,NUTS,2010,ITI18,3,1.954
2002,NUTS,2010,ITI19,3,3.965
2003,NUTS,2010,ITI2,2,2.409
2011,NUTS,2010,ITI2,2,0.373
2003,NUTS,2010,ITI21,3,3.277
2011,NUTS,2010,ITI21,3,0.504
1990,NUTS,2010,ITI4,2,0.195
1991,NUTS,2010,ITI4,2,0.585
1992,NUTS,2010,ITI4,2,0.194
2000,NUTS,2010,ITI4,2,0.195
2001,NUTS,2010,ITI4,2,0.522
2002,NUTS,2010,ITI4,2,0.391
2003,NUTS,2010,ITI4,2,0.195
2005,NUTS,2010,ITI4,2,0.575
2006,NUTS,2010,ITI4,2,0.572
2007,NUTS,2010,ITI4,2,0.189
2008,NUTS,2010,ITI4,2,0.655
2009,NUTS,2010,ITI4,2,0.417
2010,NUTS,2010,ITI4,2,0.367
2011,NUTS,2010,ITI4,2,0.365
2012,NUTS,2010,ITI4,2,0.182
1990,NUTS,2010,ITI43,3,0.267
1991,NUTS,2010,ITI43,3,0.799
1992,NUTS,2010,ITI43,3,0.266
2001,NUTS,2010,ITI43,3,0.181
2002,NUTS,2010,ITI43,3,0.27
2003,NUTS,2010,ITI43,3,0.269
2005,NUTS,2010,ITI43,3,0.265
2006,NUTS,2010,ITI43,3,0.79
2007,NUTS,2010,ITI43,3,0.262
2008,NUTS,2010,ITI43,3,0.646
2009,NUTS,2010,ITI43,3,0.575
2011,NUTS,2010,ITI43,3,0.251
2012,NUTS,2010,ITI43,3,0.25
2001,NUTS,2010,ITI44,3,4.068
2002,NUTS,2010,ITI44,3,2.034
2005,NUTS,2010,ITI44,3,3.949
2010,NUTS,2010,ITI44,3,1.86
2011,NUTS,2010,ITI44,3,1.846
2008,NUTS,2010,ITI45,3,2.037
2010,NUTS,2010,ITI45,3,2.027
2003,NUTS,2010,LT,0,0.291
2003,NUTS,2010,LT0,1,0.291
2003,NUTS,2010,LT00,2,0.291
2003,NUTS,2010,LT00A,3,1.186
1998,NUTS,2010,LU,0,4.739
1999,NUTS,2010,LU,0,0.772
2001,NUTS,2010,LU,0,8.542
2012,NUTS,2010,LU,0,1.905
1998,NUTS,2010,LU0,1,4.739
1999,NUTS,2010,LU0,1,0.772
2001,NUTS,2010,LU0,1,8.542
2012,NUTS,2010,LU0,1,1.905
1998,NUTS,2010,LU00,2,4.739
1999,NUTS,2010,LU00,2,0.772
2001,NUTS,2010,LU00,2,8.542
2012,NUTS,2010,LU00,2,1.905
1998,NUTS,2010,LU000,3,4.739
1999,NUTS,2010,LU000,3,0.772
2001,NUTS,2010,LU000,3,8.542
2012,NUTS,2010,LU000,3,1.905
2012,NUTS,2010,LV,0,0.489
2012,NUTS,2010,LV0,1,0.489
2012,NUTS,2010,LV00,2,0.489
2012,NUTS,2010,LV006,3,1.539
1990,NUTS,2010,NL,0,0.134
1992,NUTS,2010,NL,0,0.053
1993,NUTS,2010,NL,0,0.066
1994,NUTS,2010,NL,0,0.196
1996,NUTS,2010,NL,0,0.129
1997,NUTS,2010,NL,0,0.193
1998,NUTS,2010,NL,0,0.128
1999,NUTS,2010,NL,0,0.063
2000,NUTS,2010,NL,0,0.126
2001,NUTS,2010,NL,0,0.407
2002,NUTS,2010,NL,0,0.466
2003,NUTS,2010,NL,0,0.474
2004,NUTS,2010,NL,0,0.451
2005,NUTS,2010,NL,0,0.131
2006,NUTS,2010,NL,0,0.38
2007,NUTS,2010,NL,0,0.342
2008,NUTS,2010,NL,0,0.409
2009,NUTS,2010,NL,0,0.445
2010,NUTS,2010,NL,0,0.261
2011,NUTS,2010,NL,0,0.312
2012,NUTS,2010,NL,0,0.622
2003,NUTS,2010,NL1,1,0.195
2003,NUTS,2010,NL13,2,0.686
2003,NUTS,2010,NL132,3,1.934
2003,NUTS,2010,NL2,1,0.147
2006,NUTS,2010,NL2,1,0.116
2008,NUTS,2010,NL2,1,0.287
2009,NUTS,2010,NL2,1,0.143
2010,NUTS,2010,NL2,1,0.284
2011,NUTS,2010,NL2,1,0.34
2012,NUTS,2010,NL2,1,0.615
2010,NUTS,2010,NL21,2,0.885
2012,NUTS,2010,NL21,2,0.439
2012,NUTS,2010,NL211,3,1.396
2010,NUTS,2010,NL213,3,1.604
2003,NUTS,2010,NL22,2,0.255
2006,NUTS,2010,NL22,2,0.202
2008,NUTS,2010,NL22,2,0.504
2009,NUTS,2010,NL22,2,0.251
2011,NUTS,2010,NL22,2,0.599
2012,NUTS,2010,NL22,2,0.587
2011,NUTS,2010,NL221,3,0.305
2009,NUTS,2010,NL224,3,2.135
2012,NUTS,2010,NL224,3,5.0
2003,NUTS,2010,NL226,3,0.709
2006,NUTS,2010,NL226,3,0.576
2008,NUTS,2010,NL226,3,1.429
2011,NUTS,2010,NL226,3,1.406
2012,NUTS,2010,NL23,2,1.264
2012,NUTS,2010,NL230,3,1.264
2000,NUTS,2010,NL3,1,0.27
2001,NUTS,2010,NL3,1,0.738
2002,NUTS,2010,NL3,1,0.8
2003,NUTS,2010,NL3,1,0.623
2004,NUTS,2010,NL3,1,0.637
2005,NUTS,2010,NL3,1,0.15
2006,NUTS,2010,NL3,1,0.656
2007,NUTS,2010,NL3,1,0.733
2008,NUTS,2010,NL3,1,0.745
2009,NUTS,2010,NL3,1,0.561
2010,NUTS,2010,NL3,1,0.386
2011,NUTS,2010,NL3,1,0.358
2012,NUTS,2010,NL3,1,0.915
2000,NUTS,2010,NL31,2,1.128
2001,NUTS,2010,NL31,2,1.789
2003,NUTS,2010,NL31,2,0.868
2004,NUTS,2010,NL31,2,0.86
2006,NUTS,2010,NL31,2,0.847
2008,NUTS,2010,NL31,2,1.665
2009,NUTS,2010,NL31,2,1.239
2010,NUTS,2010,NL31,2,0.819
2012,NUTS,2010,NL31,2,0.339
2000,NUTS,2010,NL310,3,1.128
2001,NUTS,2010,NL310,3,1.789
2003,NUTS,2010,NL310,3,0.868
2004,NUTS,2010,NL310,3,0.86
2006,NUTS,2010,NL310,3,0.847
2008,NUTS,2010,NL310,3,1.665
2009,NUTS,2010,NL310,3,1.239
2010,NUTS,2010,NL310,3,0.819
2012,NUTS,2010,NL310,3,0.339
2000,NUTS,2010,NL32,2,0.298
2001,NUTS,2010,NL32,2,0.197
2002,NUTS,2010,NL32,2,0.91
2003,NUTS,2010,NL32,2,0.972
2004,NUTS,2010,NL32,2,0.514
2007,NUTS,2010,NL32,2,0.383
2008,NUTS,2010,NL32,2,0.762
2009,NUTS,2010,NL32,2,0.189
2011,NUTS,2010,NL32,2,0.568
2012,NUTS,2010,NL32,2,1.731
2003,NUTS,2010,NL321,3,2.764
2012,NUTS,2010,NL321,3,12.069
2003,NUTS,2010,NL322,3,1.474
2004,NUTS,2010,NL322,3,1.464
2008,NUTS,2010,NL322,3,4.369
2008,NUTS,2010,NL323,3,5.258
2003,NUTS,2010,NL324,3,1.517
2011,NUTS,2010,NL324,3,0.905
2012,NUTS,2010,NL324,3,0.9
2003,NUTS,2010,NL326,3,0.7
2004,NUTS,2010,NL326,3,0.837
2007,NUTS,2010,NL326,3,0.824
2009,NUTS,2010,NL326,3,0.405
2011,NUTS,2010,NL326,3,0.26
2011,NUTS,2010,NL327,3,4.09
2001,NUTS,2010,NL33,2,0.877
2002,NUTS,2010,NL33,2,1.072
2003,NUTS,2010,NL33,2,0.349
2004,NUTS,2010,NL33,2,0.724
2005,NUTS,2010,NL33,2,0.33
2006,NUTS,2010,NL33,2,1.156
2007,NUTS,2010,NL33,2,1.331
2008,NUTS,2010,NL33,2,0.494
2009,NUTS,2010,NL33,2,0.669
2010,NUTS,2010,NL33,2,0.571
2011,NUTS,2010,NL33,2,0.36
2012,NUTS,2010,NL33,2,0.591
2007,NUTS,2010,NL332,3,2.563
2008,NUTS,2010,NL332,3,1.275
2009,NUTS,2010,NL332,3,1.259
2010,NUTS,2010,NL332,3,0.623
2011,NUTS,2010,NL332,3,0.247
2012,NUTS,2010,NL332,3,0.927
2003,NUTS,2010,NL333,3,2.939
2004,NUTS,2010,NL333,3,4.758
2007,NUTS,2010,NL333,3,5.666
2008,NUTS,2010,NL333,3,3.335
2010,NUTS,2010,NL333,3,4.665
2011,NUTS,2010,NL333,3,1.53
2012,NUTS,2010,NL333,3,1.827
2003,NUTS,2010,NL337,3,0.627
2004,NUTS,2010,NL337,3,3.753
2005,NUTS,2010,NL337,3,2.85
2009,NUTS,2010,NL337,3,0.819
2010,NUTS,2010,NL337,3,1.235
2003,NUTS,2010,NL338,3,1.123
2007,NUTS,2010,NL338,3,0.684
2012,NUTS,2010,NL338,3,2.514
2006,NUTS,2010,NL339,3,2.892
2007,NUTS,2010,NL339,3,0.87
2009,NUTS,2010,NL339,3,0.722
2011,NUTS,2010,NL339,3,0.52
2012,NUTS,2010,NL339,3,0.142
2001,NUTS,2010,NL4,1,0.284
2002,NUTS,2010,NL4,1,0.424
2003,NUTS,2010,NL4,1,0.565
2004,NUTS,2010,NL4,1,0.705
2005,NUTS,2010,NL4,1,0.282
2006,NUTS,2010,NL4,1,0.225
2009,NUTS,2010,NL4,1,0.141
2011,NUTS,2010,NL4,1,0.335
2012,NUTS,2010,NL4,1,0.279
2001,NUTS,2010,NL41,2,0.421
2002,NUTS,2010,NL41,2,0.627
2003,NUTS,2010,NL41,2,0.417
2004,NUTS,2010,NL41,2,0.831
2005,NUTS,2010,NL41,2,0.415
2006,NUTS,2010,NL41,2,0.331
2009,NUTS,2010,NL41,2,0.205
2011,NUTS,2010,NL41,2,0.489
2012,NUTS,2010,NL41,2,0.406
2006,NUTS,2010,NL411,3,0.658
2009,NUTS,2010,NL411,3,0.817
2004,NUTS,2010,NL412,3,2.222
2003,NUTS,2010,NL413,3,1.597
2005,NUTS,2010,NL413,3,0.797
2011,NUTS,2010,NL413,3,0.313
2004,NUTS,2010,NL414,3,1.379
2005,NUTS,2010,NL414,3,0.688
2006,NUTS,2010,NL414,3,0.55
2011,NUTS,2010,NL414,3,1.353
2012,NUTS,2010,NL414,3,1.347
2003,NUTS,2010,NL42,2,0.876
2004,NUTS,2010,NL42,2,0.439
2003,NUTS,2010,NL423,3,1.587
2004,NUTS,2010,NL423,3,0.797
1992,NUTS,2010,NO,0,0.468
1993,NUTS,2010,NO,0,0.465
1996,NUTS,2010,NO,0,0.229
1997,NUTS,2010,NO,0,0.228
1999,NUTS,2010,NO,0,0.675
2000,NUTS,2010,NO,0,0.67
2001,NUTS,2010,NO,0,0.444
2003,NUTS,2010,NO,0,0.22
2004,NUTS,2010,NO,0,0.218
2006,NUTS,2010,NO,0,0.431
2008,NUTS,2010,NO,0,0.211
2009,NUTS,2010,NO,0,0.833
2010,NUTS,2010,NO,0,0.206
2011,NUTS,2010,NO,0,0.813
2012,NUTS,2010,NO,0,0.301
2000,NUTS,2010,NO0,1,0.67
2001,NUTS,2010,NO0,1,0.444
2003,NUTS,2010,NO0,1,0.22
2004,NUTS,2010,NO0,1,0.218
2006,NUTS,2010,NO0,1,0.431
2008,NUTS,2010,NO0,1,0.211
2009,NUTS,2010,NO0,1,0.833
2010,NUTS,2010,NO0,1,0.206
2011,NUTS,2010,NO0,1,0.813
2012,NUTS,2010,NO0,1,0.301
2000,NUTS,2010,NO01,2,1.026
2001,NUTS,2010,NO01,2,2.039
2003,NUTS,2010,NO01,2,0.999
2006,NUTS,2010,NO01,2,0.481
2009,NUTS,2010,NO01,2,2.112
2011,NUTS,2010,NO01,2,0.873
2012,NUTS,2010,NO01,2,0.641
2006,NUTS,2010,NO011,3,0.929
2009,NUTS,2010,NO012,3,4.416
2011,NUTS,2010,NO012,3,1.833
2012,NUTS,2010,NO012,3,1.348
2000,NUTS,2010,NO02,2,0.892
2010,NUTS,2010,NO02,2,2.66
2010,NUTS,2010,NO021,3,5.244
2000,NUTS,2010,NO03,2,1.935
2004,NUTS,2010,NO03,2,0.373
2012,NUTS,2010,NO03,2,0.79
2012,NUTS,2010,NO031,3,1.796
2012,NUTS,2010,NO033,3,1.057
2004,NUTS,2010,NO04,2,0.506
2006,NUTS,2010,NO04,2,0.753
2009,NUTS,2010,NO04,2,1.436
2011,NUTS,2010,NO04,2,2.783
2006,NUTS,2010,NO043,3,1.258
2009,NUTS,2010,NO043,3,2.378
2011,NUTS,2010,NO043,3,4.586
2008,NUTS,2010,NO05,2,1.226
2011,NUTS,2010,NO05,2,1.182
2008,NUTS,2010,NO051,3,1.081
2011,NUTS,2010,NO051,3,2.065
2008,NUTS,2010,NO053,3,2.026
2004,NUTS,2010,NO06,2,0.829
2009,NUTS,2010,NO06,2,1.605
2009,NUTS,2010,NO061,3,2.337
2006,NUTS,2010,NO07,2,2.161
2006,NUTS,2010,NO072,3,6.511
2003,NUTS,2010,PL,0,0.026
2008,NUTS,2010,PL,0,0.013
2009,NUTS,2010,PL,0,0.026
2010,NUTS,2010,PL,0,0.053
2011,NUTS,2010,PL,0,0.038
2012,NUTS,2010,PL,0,0.035
2003,NUTS,2010,PL1,1,0.129
2010,NUTS,2010,PL1,1,0.258
2011,NUTS,2010,PL1,1,0.184
2012,NUTS,2010,PL1,1,0.051
2003,NUTS,2010,PL12,2,0.195
2010,NUTS,2010,PL12,2,0.383
2011,NUTS,2010,PL12,2,0.273
2012,NUTS,2010,PL12,2,0.076
2003,NUTS,2010,PL127,3,0.592
2010,NUTS,2010,PL127,3,0.593
2011,NUTS,2010,PL127,3,0.254
2012,NUTS,2010,PL127,3,0.235
2010,NUTS,2010,PL12A,3,1.319
2011,NUTS,2010,PL12A,3,1.303
2008,NUTS,2010,PL2,1,0.063
2009,NUTS,2010,PL2,1,0.126
2012,NUTS,2010,PL2,1,0.076
2008,NUTS,2010,PL21,2,0.152
2008,NUTS,2010,PL213,3,0.661
2009,NUTS,2010,PL22,2,0.215
2012,NUTS,2010,PL22,2,0.131
2009,NUTS,2010,PL225,3,1.534
2012,NUTS,2010,PL229,3,1.261
2012,NUTS,2010,PL5,1,0.086
2012,NUTS,2010,PL51,2,0.115
2012,NUTS,2010,PL515,3,0.577
1991,NUTS,2010,PT,0,0.1
1995,NUTS,2010,PT,0,0.1
2006,NUTS,2010,PT,0,0.095
2011,NUTS,2010,PT,0,0.095
1995,NUTS,2010,PT1,1,0.105
2006,NUTS,2010,PT1,1,0.1
2011,NUTS,2010,PT1,1,0.099
1995,NUTS,2010,PT17,2,0.392
2006,NUTS,2010,PT17,2,0.364
2011,NUTS,2010,PT17,2,0.354
1995,NUTS,2010,PT171,3,0.53
2006,NUTS,2010,PT171,3,0.501
2011,NUTS,2010,PT171,3,0.49
1994,NUTS,2010,RO,0,0.044
2000,NUTS,2010,RO,0,0.045
2007,NUTS,2010,RO,0,0.016
2000,NUTS,2010,RO3,1,0.174
2007,NUTS,2010,RO3,1,0.06
2000,NUTS,2010,RO32,2,0.438
2007,NUTS,2010,RO32,2,0.148
2000,NUTS,2010,RO321,3,0.498
2007,NUTS,2010,RO321,3,0.17
1990,NUTS,2010,SE,0,0.352
1991,NUTS,2010,SE,0,0.349
1992,NUTS,2010,SE,0,0.208
1993,NUTS,2010,SE,0,0.115
1994,NUTS,2010,SE,0,0.915
1995,NUTS,2010,SE,0,0.454
1996,NUTS,2010,SE,0,0.566
1997,NUTS,2010,SE,0,0.565
1998,NUTS,2010,SE,0,0.565
1999,NUTS,2010,SE,0,1.016
2000,NUTS,2010,SE,0,1.204
2001,NUTS,2010,SE,0,1.013
2002,NUTS,2010,SE,0,1.235
2003,NUTS,2010,SE,0,0.727
2004,NUTS,2010,SE,0,1.708
2005,NUTS,2010,SE,0,0.999
2006,NUTS,2010,SE,0,0.995
2007,NUTS,2010,SE,0,1.07
2008,NUTS,2010,SE,0,1.035
2009,NUTS,2010,SE,0,2.304
2010,NUTS,2010,SE,0,1.338
2011,NUTS,2010,SE,0,0.85
2012,NUTS,2010,SE,0,0.923
2000,NUTS,2010,SE1,1,2.125
2001,NUTS,2010,SE1,1,1.81
2002,NUTS,2010,SE1,1,0.45
2003,NUTS,2010,SE1,1,0.894
2004,NUTS,2010,SE1,1,2.967
2005,NUTS,2010,SE1,1,1.181
2006,NUTS,2010,SE1,1,1.907
2007,NUTS,2010,SE1,1,1.235
2008,NUTS,2010,SE1,1,1.722
2009,NUTS,2010,SE1,1,5.01
2010,NUTS,2010,SE1,1,3.354
2011,NUTS,2010,SE1,1,2.208
2012,NUTS,2010,SE1,1,1.771
2000,NUTS,2010,SE11,2,1.109
2001,NUTS,2010,SE11,2,1.371
2002,NUTS,2010,SE11,2,0.272
2003,NUTS,2010,SE11,2,0.54
2004,NUTS,2010,SE11,2,2.687
2006,NUTS,2010,SE11,2,1.191
2007,NUTS,2010,SE11,2,0.433
2008,NUTS,2010,SE11,2,0.513
2009,NUTS,2010,SE11,2,1.852
2010,NUTS,2010,SE11,2,2.972
2011,NUTS,2010,SE11,2,0.404
2012,NUTS,2010,SE11,2,0.837
2000,NUTS,2010,SE110,3,1.109
2001,NUTS,2010,SE110,3,1.371
2002,NUTS,2010,SE110,3,0.272
2003,NUTS,2010,SE110,3,0.54
2004,NUTS,2010,SE110,3,2.687
2006,NUTS,2010,SE110,3,1.191
2007,NUTS,2010,SE110,3,0.433
2008,NUTS,2010,SE110,3,0.513
2009,NUTS,2010,SE110,3,1.852
2010,NUTS,2010,SE110,3,2.972
2011,NUTS,2010,SE110,3,0.404
2012,NUTS,2010,SE110,3,0.837
2000,NUTS,2010,SE12,2,3.355
2001,NUTS,2010,SE12,2,2.346
2002,NUTS,2010,SE12,2,0.668
2003,NUTS,2010,SE12,2,1.33
2004,NUTS,2010,SE12,2,3.312
2005,NUTS,2010,SE12,2,2.641
2006,NUTS,2010,SE12,2,2.8
2007,NUTS,2010,SE12,2,2.243
2008,NUTS,2010,SE12,2,3.258
2009,NUTS,2010,SE12,2,9.058
2010,NUTS,2010,SE12,2,3.85
2011,NUTS,2010,SE12,2,4.569
2012,NUTS,2010,SE12,2,3.01
2001,NUTS,2010,SE121,3,5.099
2005,NUTS,2010,SE121,3,1.653
2006,NUTS,2010,SE121,3,2.464
2007,NUTS,2010,SE121,3,2.094
2009,NUTS,2010,SE121,3,13.234
2010,NUTS,2010,SE121,3,3.013
2005,NUTS,2010,SE122,3,1.915
2008,NUTS,2010,SE122,3,0.943
2000,NUTS,2010,SE123,3,12.156
2001,NUTS,2010,SE123,3,4.862
2002,NUTS,2010,SE123,3,2.425
2003,NUTS,2010,SE123,3,4.837
2004,NUTS,2010,SE123,3,12.051
2005,NUTS,2010,SE123,3,7.212
2006,NUTS,2010,SE123,3,8.407
2007,NUTS,2010,SE123,3,6.579
2008,NUTS,2010,SE123,3,8.911
2009,NUTS,2010,SE123,3,22.851
2010,NUTS,2010,SE123,3,11.707
2011,NUTS,2010,SE123,3,16.688
2012,NUTS,2010,SE123,3,11.019
2008,NUTS,2010,SE125,3,4.013
2000,NUTS,2010,SE2,1,0.957
2001,NUTS,2010,SE2,1,0.26
2002,NUTS,2010,SE2,1,2.331
2003,NUTS,2010,SE2,1,0.902
2004,NUTS,2010,SE2,1,1.283
2005,NUTS,2010,SE2,1,1.277
2006,NUTS,2010,SE2,1,0.254
2007,NUTS,2010,SE2,1,1.261
2008,NUTS,2010,SE2,1,0.876
2009,NUTS,2010,SE2,1,0.911
2012,NUTS,2010,SE2,1,0.547
2000,NUTS,2010,SE21,2,1.253
2002,NUTS,2010,SE21,2,1.255
2003,NUTS,2010,SE21,2,1.882
2007,NUTS,2010,SE21,2,1.246
2012,NUTS,2010,SE21,2,0.308
2003,NUTS,2010,SE211,3,1.525
2007,NUTS,2010,SE211,3,3.016
2012,NUTS,2010,SE211,3,0.74
2000,NUTS,2010,SE213,3,4.228
2002,NUTS,2010,SE213,3,4.261
2003,NUTS,2010,SE213,3,4.262
2002,NUTS,2010,SE22,2,5.441
2003,NUTS,2010,SE22,2,1.544
2004,NUTS,2010,SE22,2,0.768
2005,NUTS,2010,SE22,2,1.525
2007,NUTS,2010,SE22,2,1.497
2008,NUTS,2010,SE22,2,0.37
2009,NUTS,2010,SE22,2,0.973
2012,NUTS,2010,SE22,2,1.423
2002,NUTS,2010,SE224,3,6.159
2003,NUTS,2010,SE224,3,1.747
2004,NUTS,2010,SE224,3,0.868
2005,NUTS,2010,SE224,3,1.723
2007,NUTS,2010,SE224,3,1.688
2008,NUTS,2010,SE224,3,0.417
2009,NUTS,2010,SE224,3,1.095
2012,NUTS,2010,SE224,3,1.596
2000,NUTS,2010,SE23,2,1.515
2001,NUTS,2010,SE23,2,0.565
2002,NUTS,2010,SE23,2,0.563
2004,NUTS,2010,SE23,2,2.227
2005,NUTS,2010,SE23,2,1.661
2006,NUTS,2010,SE23,2,0.551
2007,NUTS,2010,SE23,2,1.095
2008,NUTS,2010,SE23,2,1.632
2009,NUTS,2010,SE23,2,1.258
2000,NUTS,2010,SE231,3,1.206
2002,NUTS,2010,SE231,3,3.615
2000,NUTS,2010,SE232,3,1.565
2001,NUTS,2010,SE232,3,0.669
2004,NUTS,2010,SE232,3,2.64
2005,NUTS,2010,SE232,3,1.971
2006,NUTS,2010,SE232,3,0.654
2007,NUTS,2010,SE232,3,1.3
2008,NUTS,2010,SE232,3,1.939
2009,NUTS,2010,SE232,3,1.495
2001,NUTS,2010,SE3,1,1.162
2002,NUTS,2010,SE3,1,0.292
2004,NUTS,2010,SE3,1,0.193
2006,NUTS,2010,SE3,1,0.88
2010,NUTS,2010,SE3,1,0.294
2001,NUTS,2010,SE32,2,5.313
2004,NUTS,2010,SE32,2,0.888
2006,NUTS,2010,SE32,2,2.697
2001,NUTS,2010,SE322,3,15.436
2004,NUTS,2010,SE322,3,2.585
2006,NUTS,2010,SE322,3,7.872
2002,NUTS,2010,SE33,2,0.981
2006,NUTS,2010,SE33,2,0.982
2010,NUTS,2010,SE33,2,0.985
2002,NUTS,2010,SE331,3,1.962
2006,NUTS,2010,SE332,3,1.986
2010,NUTS,2010,SE332,3,2.008
2008,NUTS,2010,SK,0,0.186
2011,NUTS,2010,SK,0,0.278
2012,NUTS,2010,SK,0,0.185
2008,NUTS,2010,SK0,1,0.186
2011,NUTS,2010,SK0,1,0.278
2012,NUTS,2010,SK0,1,0.185
2008,NUTS,2010,SK01,2,1.687
2008,NUTS,2010,SK010,3,1.687
2011,NUTS,2010,SK02,2,0.816
2012,NUTS,2010,SK02,2,0.544
2011,NUTS,2010,SK021,3,0.902
2011,NUTS,2010,SK023,3,1.449
2012,NUTS,2010,SK023,3,1.45
2002,NUTS,2010,TR,0,0.007
2006,NUTS,2010,TR,0,0.014
2010,NUTS,2010,TR,0,0.021
2011,NUTS,2010,TR,0,0.014
2012,NUTS,2010,TR,0,0.013
2010,NUTS,2010,TR1,1,0.039
2010,NUTS,2010,TR10,2,0.039
2010,NUTS,2010,TR100,3,0.039
2010,NUTS,2010,TR4,1,0.149
2010,NUTS,2010,TR42,2,0.313
2010,NUTS,2010,TR421,3,0.657
2011,NUTS,2010,TR5,1,0.142
2012,NUTS,2010,TR5,1,0.14
2011,NUTS,2010,TR51,2,0.21
