year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_bes_pps_hab_kp05
1999,NUTS,2010,ES5,1,104.9
2000,NUTS,2010,ES5,1,119.9
2001,NUTS,2010,ES5,1,112.3
2002,NUTS,2010,ES5,1,135.4
2003,NUTS,2010,ES5,1,143.8
2004,NUTS,2010,ES5,1,152.2
2005,NUTS,2010,ES5,1,154.3
2006,NUTS,2010,ES5,1,166.5
2007,NUTS,2010,ES5,1,170.7
2008,NUTS,2010,ES5,1,182.6
2009,NUTS,2010,ES5,1,170.4
2010,NUTS,2010,ES5,1,162.0
2011,NUTS,2010,ES5,1,154.1
2012,NUTS,2010,ES5,1,148.5
2013,NUTS,2010,ES5,1,148.3
2014,NUTS,2010,ES5,1,149.9
2015,NUTS,2010,ES5,1,156.8
2016,NUTS,2010,ES5,1,158.4
2017,NUTS,2010,ES5,1,169.0
2018,NUTS,2010,ES5,1,186.8
2019,NUTS,2010,ES5,1,187.6
1995,NUTS,2010,ES51,2,110.8
1996,NUTS,2010,ES51,2,116.0
1997,NUTS,2010,ES51,2,125.6
1998,NUTS,2010,ES51,2,151.5
1999,NUTS,2010,ES51,2,161.8
2000,NUTS,2010,ES51,2,175.4
2001,NUTS,2010,ES51,2,175.7
2002,NUTS,2010,ES51,2,207.4
2003,NUTS,2010,ES51,2,218.3
2004,NUTS,2010,ES51,2,229.9
2005,NUTS,2010,ES51,2,225.3
2006,NUTS,2010,ES51,2,247.9
2007,NUTS,2010,ES51,2,252.7
2008,NUTS,2010,ES51,2,264.9
2009,NUTS,2010,ES51,2,248.4
2010,NUTS,2010,ES51,2,235.8
2011,NUTS,2010,ES51,2,223.3
2012,NUTS,2010,ES51,2,215.1
2013,NUTS,2010,ES51,2,215.6
2014,NUTS,2010,ES51,2,217.5
2015,NUTS,2010,ES51,2,229.9
2016,NUTS,2010,ES51,2,229.6
2017,NUTS,2010,ES51,2,243.3
2018,NUTS,2010,ES51,2,267.2
2019,NUTS,2010,ES51,2,261.8
1995,NUTS,2010,ES52,2,23.1
1996,NUTS,2010,ES52,2,24.1
1997,NUTS,2010,ES52,2,25.4
1998,NUTS,2010,ES52,2,42.0
1999,NUTS,2010,ES52,2,36.5
2000,NUTS,2010,ES52,2,57.4
2001,NUTS,2010,ES52,2,36.7
2002,NUTS,2010,ES52,2,50.6
2003,NUTS,2010,ES52,2,58.4
2004,NUTS,2010,ES52,2,63.1
2005,NUTS,2010,ES52,2,75.9
2006,NUTS,2010,ES52,2,76.1
2007,NUTS,2010,ES52,2,80.1
2008,NUTS,2010,ES52,2,95.1
2009,NUTS,2010,ES52,2,87.8
2010,NUTS,2010,ES52,2,83.8
2011,NUTS,2010,ES52,2,81.5
2012,NUTS,2010,ES52,2,78.4
2013,NUTS,2010,ES52,2,78.2
2014,NUTS,2010,ES52,2,80.3
2015,NUTS,2010,ES52,2,80.4
2016,NUTS,2010,ES52,2,84.1
2017,NUTS,2010,ES52,2,90.7
2018,NUTS,2010,ES52,2,100.8
2019,NUTS,2010,ES52,2,111.0
1995,NUTS,2010,ES53,2,2.3
1996,NUTS,2010,ES53,2,2.4
1997,NUTS,2010,ES53,2,1.5
1998,NUTS,2010,ES53,2,13.5
1999,NUTS,2010,ES53,2,8.7
2000,NUTS,2010,ES53,2,6.8
2001,NUTS,2010,ES53,2,6.1
2002,NUTS,2010,ES53,2,12.5
2003,NUTS,2010,ES53,2,9.0
2004,NUTS,2010,ES53,2,13.9
2005,NUTS,2010,ES53,2,16.3
2006,NUTS,2010,ES53,2,14.0
2007,NUTS,2010,ES53,2,20.3
2008,NUTS,2010,ES53,2,18.6
2009,NUTS,2010,ES53,2,13.8
2010,NUTS,2010,ES53,2,13.9
2011,NUTS,2010,ES53,2,12.2
2012,NUTS,2010,ES53,2,12.8
2013,NUTS,2010,ES53,2,9.6
2014,NUTS,2010,ES53,2,10.2
2015,NUTS,2010,ES53,2,11.1
2016,NUTS,2010,ES53,2,16.0
2017,NUTS,2010,ES53,2,23.8
2018,NUTS,2010,ES53,2,35.2
2019,NUTS,2010,ES53,2,37.2
1995,NUTS,2010,ES6,1,19.1
1996,NUTS,2010,ES6,1,19.9
1997,NUTS,2010,ES6,1,19.6
1998,NUTS,2010,ES6,1,28.5
1999,NUTS,2010,ES6,1,27.1
2000,NUTS,2010,ES6,1,33.6
2001,NUTS,2010,ES6,1,28.4
2002,NUTS,2010,ES6,1,32.7
2003,NUTS,2010,ES6,1,52.3
2004,NUTS,2010,ES6,1,44.8
2005,NUTS,2010,ES6,1,48.1
2006,NUTS,2010,ES6,1,53.3
2007,NUTS,2010,ES6,1,70.2
2008,NUTS,2010,ES6,1,61.1
2009,NUTS,2010,ES6,1,58.6
2010,NUTS,2010,ES6,1,70.2
2011,NUTS,2010,ES6,1,65.9
2012,NUTS,2010,ES6,1,60.2
2013,NUTS,2010,ES6,1,60.1
2014,NUTS,2010,ES6,1,60.7
2015,NUTS,2010,ES6,1,58.2
2016,NUTS,2010,ES6,1,59.4
2017,NUTS,2010,ES6,1,61.8
2018,NUTS,2010,ES6,1,64.4
2019,NUTS,2010,ES6,1,65.1
1995,NUTS,2010,ES61,2,19.3
1996,NUTS,2010,ES61,2,20.1
1997,NUTS,2010,ES61,2,18.4
1998,NUTS,2010,ES61,2,28.7
1999,NUTS,2010,ES61,2,25.4
2000,NUTS,2010,ES61,2,31.6
2001,NUTS,2010,ES61,2,25.4
2002,NUTS,2010,ES61,2,33.0
2003,NUTS,2010,ES61,2,52.9
2004,NUTS,2010,ES61,2,45.5
2005,NUTS,2010,ES61,2,46.6
2006,NUTS,2010,ES61,2,52.4
2007,NUTS,2010,ES61,2,67.9
2008,NUTS,2010,ES61,2,61.5
2009,NUTS,2010,ES61,2,59.0
2010,NUTS,2010,ES61,2,72.2
2011,NUTS,2010,ES61,2,69.3
2012,NUTS,2010,ES61,2,61.7
2013,NUTS,2010,ES61,2,61.7
2014,NUTS,2010,ES61,2,60.9
2015,NUTS,2010,ES61,2,57.8
2016,NUTS,2010,ES61,2,57.1
2017,NUTS,2010,ES61,2,59.5
2018,NUTS,2010,ES61,2,60.9
2019,NUTS,2010,ES61,2,61.0
1995,NUTS,2010,ES62,2,19.9
1996,NUTS,2010,ES62,2,20.7
1997,NUTS,2010,ES62,2,29.2
1998,NUTS,2010,ES62,2,30.9
1999,NUTS,2010,ES62,2,40.9
2000,NUTS,2010,ES62,2,50.1
2001,NUTS,2010,ES62,2,50.0
2002,NUTS,2010,ES62,2,34.8
2003,NUTS,2010,ES62,2,54.5
2004,NUTS,2010,ES62,2,45.3
2005,NUTS,2010,ES62,2,61.6
2006,NUTS,2010,ES62,2,63.6
2007,NUTS,2010,ES62,2,90.1
2008,NUTS,2010,ES62,2,64.9
2009,NUTS,2010,ES62,2,62.3
2010,NUTS,2010,ES62,2,65.9
2011,NUTS,2010,ES62,2,53.8
2012,NUTS,2010,ES62,2,58.1
2013,NUTS,2010,ES62,2,57.5
2014,NUTS,2010,ES62,2,65.9
2015,NUTS,2010,ES62,2,67.5
2016,NUTS,2010,ES62,2,80.2
2017,NUTS,2010,ES62,2,82.0
2018,NUTS,2010,ES62,2,91.6
2019,NUTS,2010,ES62,2,95.3
2000,NUTS,2010,ES63,2,0.0
2001,NUTS,2010,ES63,2,0.0
2002,NUTS,2010,ES63,2,
2003,NUTS,2010,ES63,2,1.1
2004,NUTS,2010,ES63,2,0.0
2005,NUTS,2010,ES63,2,1.0
2006,NUTS,2010,ES63,2,4.1
2007,NUTS,2010,ES63,2,0.4
2008,NUTS,2010,ES63,2,0.0
2009,NUTS,2010,ES63,2,0.0
2010,NUTS,2010,ES63,2,0.0
2011,NUTS,2010,ES63,2,
2012,NUTS,2010,ES63,2,1.4
2013,NUTS,2010,ES63,2,
2014,NUTS,2010,ES63,2,
2015,NUTS,2010,ES63,2,0.0
2016,NUTS,2010,ES63,2,
2017,NUTS,2010,ES63,2,
2018,NUTS,2010,ES63,2,
2019,NUTS,2010,ES63,2,
2000,NUTS,2010,ES64,2,0.0
2001,NUTS,2010,ES64,2,0.0
2002,NUTS,2010,ES64,2,
2003,NUTS,2010,ES64,2,0.0
2004,NUTS,2010,ES64,2,0.0
2005,NUTS,2010,ES64,2,0.0
2006,NUTS,2010,ES64,2,0.0
2007,NUTS,2010,ES64,2,11.5
2008,NUTS,2010,ES64,2,3.2
2009,NUTS,2010,ES64,2,1.7
2010,NUTS,2010,ES64,2,2.3
2011,NUTS,2010,ES64,2,
2012,NUTS,2010,ES64,2,4.3
2013,NUTS,2010,ES64,2,
2014,NUTS,2010,ES64,2,
2015,NUTS,2010,ES64,2,0.0
2016,NUTS,2010,ES64,2,
2017,NUTS,2010,ES64,2,
2018,NUTS,2010,ES64,2,
2019,NUTS,2010,ES64,2,
1995,NUTS,2010,ES7,1,8.5
1996,NUTS,2010,ES7,1,8.8
1997,NUTS,2010,ES7,1,9.8
1998,NUTS,2010,ES7,1,10.2
1999,NUTS,2010,ES7,1,12.6
2000,NUTS,2010,ES7,1,20.0
2001,NUTS,2010,ES7,1,23.3
2002,NUTS,2010,ES7,1,28.9
2003,NUTS,2010,ES7,1,17.9
2004,NUTS,2010,ES7,1,26.3
2005,NUTS,2010,ES7,1,28.8
2006,NUTS,2010,ES7,1,35.7
2007,NUTS,2010,ES7,1,30.7
2008,NUTS,2010,ES7,1,29.4
2009,NUTS,2010,ES7,1,22.3
2010,NUTS,2010,ES7,1,24.0
2011,NUTS,2010,ES7,1,22.9
2012,NUTS,2010,ES7,1,20.2
2013,NUTS,2010,ES7,1,19.7
2014,NUTS,2010,ES7,1,16.2
2015,NUTS,2010,ES7,1,16.2
2016,NUTS,2010,ES7,1,14.8
2017,NUTS,2010,ES7,1,14.9
2018,NUTS,2010,ES7,1,18.4
2019,NUTS,2010,ES7,1,16.7
1995,NUTS,2010,ES70,2,8.5
1996,NUTS,2010,ES70,2,8.8
1997,NUTS,2010,ES70,2,9.8
1998,NUTS,2010,ES70,2,10.2
1999,NUTS,2010,ES70,2,12.6
2000,NUTS,2010,ES70,2,20.0
2001,NUTS,2010,ES70,2,23.3
2002,NUTS,2010,ES70,2,28.9
2003,NUTS,2010,ES70,2,17.9
2004,NUTS,2010,ES70,2,26.3
2005,NUTS,2010,ES70,2,28.8
2006,NUTS,2010,ES70,2,35.7
2007,NUTS,2010,ES70,2,30.7
2008,NUTS,2010,ES70,2,29.4
2009,NUTS,2010,ES70,2,22.3
2010,NUTS,2010,ES70,2,24.0
2011,NUTS,2010,ES70,2,22.9
2012,NUTS,2010,ES70,2,20.2
2013,NUTS,2010,ES70,2,19.7
2014,NUTS,2010,ES70,2,16.2
2015,NUTS,2010,ES70,2,16.2
2016,NUTS,2010,ES70,2,14.8
2017,NUTS,2010,ES70,2,14.9
2018,NUTS,2010,ES70,2,18.4
2019,NUTS,2010,ES70,2,16.7
2000,NUTS,2010,EU27_2020,7,215.4
2001,NUTS,2010,EU27_2020,7,222.8
2002,NUTS,2010,EU27_2020,7,224.1
2003,NUTS,2010,EU27_2020,7,224.8
2004,NUTS,2010,EU27_2020,7,227.4
2005,NUTS,2010,EU27_2020,7,230.4
2006,NUTS,2010,EU27_2020,7,244.3
2007,NUTS,2010,EU27_2020,7,252.6
2008,NUTS,2010,EU27_2020,7,264.4
2009,NUTS,2010,EU27_2020,7,257.5
2010,NUTS,2010,EU27_2020,7,263.6
2011,NUTS,2010,EU27_2020,7,280.3
2012,NUTS,2010,EU27_2020,7,288.3
2013,NUTS,2010,EU27_2020,7,291.7
2014,NUTS,2010,EU27_2020,7,299.3
2015,NUTS,2010,EU27_2020,7,309.0
2016,NUTS,2010,EU27_2020,7,319.0
2017,NUTS,2010,EU27_2020,7,338.3
2018,NUTS,2010,EU27_2020,7,353.0
2019,NUTS,2010,EU27_2020,7,367.2
2020,NUTS,2010,EU27_2020,7,355.6
1981,NUTS,2010,FI,0,93.6
1983,NUTS,2010,FI,0,113.9
1984,NUTS,2010,FI,0,133.7
1985,NUTS,2010,FI,0,147.8
1986,NUTS,2010,FI,0,160.2
1987,NUTS,2010,FI,0,174.5
1988,NUTS,2010,FI,0,189.4
1989,NUTS,2010,FI,0,207.8
1990,NUTS,2010,FI,0,220.3
1991,NUTS,2010,FI,0,203.4
1992,NUTS,2010,FI,0,203.7
1993,NUTS,2010,FI,0,210.6
1994,NUTS,2010,FI,0,245.4
1995,NUTS,2010,FI,0,257.7
1996,NUTS,2010,FI,0,310.0
1997,NUTS,2010,FI,0,350.3
1998,NUTS,2010,FI,0,398.2
1999,NUTS,2010,FI,0,461.9
2000,NUTS,2010,FI,0,537.8
2001,NUTS,2010,FI,0,544.2
2002,NUTS,2010,FI,0,552.6
2003,NUTS,2010,FI,0,575.2
2004,NUTS,2010,FI,0,595.5
2005,NUTS,2010,FI,0,619.0
2006,NUTS,2010,FI,0,647.5
2007,NUTS,2010,FI,0,689.6
2008,NUTS,2010,FI,0,753.2
2009,NUTS,2010,FI,0,699.7
2010,NUTS,2010,FI,0,695.2
2011,NUTS,2010,FI,0,701.2
2012,NUTS,2010,FI,0,630.4
2013,NUTS,2010,FI,0,599.7
2014,NUTS,2010,FI,0,562.8
2015,NUTS,2010,FI,0,506.4
2016,NUTS,2010,FI,0,486.4
2017,NUTS,2010,FI,0,496.7
2018,NUTS,2010,FI,0,510.0
2019,NUTS,2010,FI,0,523.6
2020,NUTS,2010,FI,0,544.1
1995,NUTS,2010,FI1,1,259.0
1997,NUTS,2010,FI1,1,352.0
1998,NUTS,2010,FI1,1,400.2
1999,NUTS,2010,FI1,1,464.1
2000,NUTS,2010,FI1,1,540.3
2001,NUTS,2010,FI1,1,546.8
2002,NUTS,2010,FI1,1,555.3
2003,NUTS,2010,FI1,1,578.0
2004,NUTS,2010,FI1,1,598.4
2005,NUTS,2010,FI1,1,622.0
2006,NUTS,2010,FI1,1,650.7
2007,NUTS,2010,FI1,1,693.0
2008,NUTS,2010,FI1,1,756.8
2009,NUTS,2010,FI1,1,703.1
2010,NUTS,2010,FI1,1,698.6
2011,NUTS,2010,FI1,1,704.3
2012,NUTS,2010,FI1,1,633.1
2013,NUTS,2010,FI1,1,602.4
2015,NUTS,2010,FI1,1,508.8
2016,NUTS,2010,FI1,1,488.5
2017,NUTS,2010,FI1,1,498.9
2018,NUTS,2010,FI1,1,512.2
2019,NUTS,2010,FI1,1,525.9
2000,NUTS,2010,FI19,2,513.0
2001,NUTS,2010,FI19,2,532.8
2002,NUTS,2010,FI19,2,476.7
2003,NUTS,2010,FI19,2,555.8
2004,NUTS,2010,FI19,2,594.3
2005,NUTS,2010,FI19,2,617.6
2006,NUTS,2010,FI19,2,675.1
2007,NUTS,2010,FI19,2,707.5
2008,NUTS,2010,FI19,2,768.9
2009,NUTS,2010,FI19,2,695.1
2010,NUTS,2010,FI19,2,701.7
2011,NUTS,2010,FI19,2,685.0
2012,NUTS,2010,FI19,2,589.4
2013,NUTS,2010,FI19,2,570.5
2015,NUTS,2010,FI19,2,476.2
2016,NUTS,2010,FI19,2,408.5
2017,NUTS,2010,FI19,2,407.1
2018,NUTS,2010,FI19,2,437.0
2019,NUTS,2010,FI19,2,457.2
2009,NUTS,2010,FI1B,2,1021.7
2010,NUTS,2010,FI1B,2,1044.1
2011,NUTS,2010,FI1B,2,1029.0
2012,NUTS,2010,FI1B,2,920.3
2013,NUTS,2010,FI1B,2,925.1
2015,NUTS,2010,FI1B,2,844.4
2016,NUTS,2010,FI1B,2,829.7
2017,NUTS,2010,FI1B,2,851.6
2018,NUTS,2010,FI1B,2,858.3
2019,NUTS,2010,FI1B,2,881.5
2009,NUTS,2010,FI1C,2,412.5
2010,NUTS,2010,FI1C,2,425.0
2011,NUTS,2010,FI1C,2,463.9
2012,NUTS,2010,FI1C,2,449.5
2013,NUTS,2010,FI1C,2,388.7
2015,NUTS,2010,FI1C,2,285.4
2016,NUTS,2010,FI1C,2,270.3
2017,NUTS,2010,FI1C,2,253.8
2018,NUTS,2010,FI1C,2,253.7
2019,NUTS,2010,FI1C,2,265.1
2000,NUTS,2010,FI1D,2,336.2
2001,NUTS,2010,FI1D,2,339.4
2002,NUTS,2010,FI1D,2,349.8
2003,NUTS,2010,FI1D,2,417.5
2004,NUTS,2010,FI1D,2,435.4
2005,NUTS,2010,FI1D,2,449.3
2006,NUTS,2010,FI1D,2,468.6
2007,NUTS,2010,FI1D,2,572.3
2008,NUTS,2010,FI1D,2,630.1
2009,NUTS,2010,FI1D,2,600.7
2010,NUTS,2010,FI1D,2,534.4
2011,NUTS,2010,FI1D,2,555.3
2012,NUTS,2010,FI1D,2,500.4
2013,NUTS,2010,FI1D,2,438.0
2015,NUTS,2010,FI1D,2,328.9
2016,NUTS,2010,FI1D,2,342.7
2017,NUTS,2010,FI1D,2,369.9
2018,NUTS,2010,FI1D,2,380.1
2019,NUTS,2010,FI1D,2,371.2
1995,NUTS,2010,FI2,1,5.7
1997,NUTS,2010,FI2,1,6.3
1998,NUTS,2010,FI2,1,6.1
1999,NUTS,2010,FI2,1,17.6
2000,NUTS,2010,FI2,1,34.1
2001,NUTS,2010,FI2,1,23.4
2002,NUTS,2010,FI2,1,19.6
2003,NUTS,2010,FI2,1,25.9
2004,NUTS,2010,FI2,1,18.0
2005,NUTS,2010,FI2,1,18.0
2006,NUTS,2010,FI2,1,25.3
2007,NUTS,2010,FI2,1,29.0
2008,NUTS,2010,FI2,1,52.6
2009,NUTS,2010,FI2,1,32.9
2010,NUTS,2010,FI2,1,46.4
2011,NUTS,2010,FI2,1,117.5
2012,NUTS,2010,FI2,1,112.5
2013,NUTS,2010,FI2,1,86.8
2015,NUTS,2010,FI2,1,68.7
2016,NUTS,2010,FI2,1,94.4
2017,NUTS,2010,FI2,1,83.6
2018,NUTS,2010,FI2,1,110.5
2019,NUTS,2010,FI2,1,90.2
1995,NUTS,2010,FI20,2,5.7
1997,NUTS,2010,FI20,2,6.3
1998,NUTS,2010,FI20,2,6.1
1999,NUTS,2010,FI20,2,17.6
2000,NUTS,2010,FI20,2,34.1
2001,NUTS,2010,FI20,2,23.4
2002,NUTS,2010,FI20,2,19.6
2003,NUTS,2010,FI20,2,25.9
2004,NUTS,2010,FI20,2,18.0
2005,NUTS,2010,FI20,2,18.0
2006,NUTS,2010,FI20,2,25.3
2007,NUTS,2010,FI20,2,29.0
2008,NUTS,2010,FI20,2,52.6
2009,NUTS,2010,FI20,2,32.9
2010,NUTS,2010,FI20,2,46.4
2011,NUTS,2010,FI20,2,117.5
2012,NUTS,2010,FI20,2,112.5
2013,NUTS,2010,FI20,2,86.8
2015,NUTS,2010,FI20,2,68.7
2016,NUTS,2010,FI20,2,94.4
2017,NUTS,2010,FI20,2,83.6
2018,NUTS,2010,FI20,2,110.5
2019,NUTS,2010,FI20,2,90.2
1991,NUTS,2010,FR,0,285.8
1992,NUTS,2010,FR,0,294.4
1993,NUTS,2010,FR,0,292.0
1994,NUTS,2010,FR,0,292.0
1995,NUTS,2010,FR,0,289.4
1996,NUTS,2010,FR,0,292.8
1997,NUTS,2010,FR,0,293.0
1998,NUTS,2010,FR,0,293.8
1999,NUTS,2010,FR,0,309.1
2000,NUTS,2010,FR,0,313.7
2001,NUTS,2010,FR,0,328.0
2002,NUTS,2010,FR,0,335.2
2003,NUTS,2010,FR,0,323.9
2004,NUTS,2010,FR,0,329.3
2005,NUTS,2010,FR,0,320.3
2006,NUTS,2010,FR,0,330.8
2007,NUTS,2010,FR,0,331.7
2008,NUTS,2010,FR,0,335.3
2009,NUTS,2010,FR,0,341.9
2010,NUTS,2010,FR,0,349.8
2011,NUTS,2010,FR,0,362.3
2012,NUTS,2010,FR,0,371.2
2013,NUTS,2010,FR,0,373.2
2014,NUTS,2010,FR,0,374.5
2015,NUTS,2010,FR,0,374.9
2016,NUTS,2010,FR,0,379.7
2017,NUTS,2010,FR,0,384.9
2018,NUTS,2010,FR,0,391.4
2019,NUTS,2010,FR,0,399.2
2020,NUTS,2010,FR,0,395.9
1990,NUTS,2010,FR1,1,835.9
1991,NUTS,2010,FR1,1,849.6
1992,NUTS,2010,FR1,1,854.1
1993,NUTS,2010,FR1,1,838.3
1994,NUTS,2010,FR1,1,832.2
1995,NUTS,2010,FR1,1,806.1
1996,NUTS,2010,FR1,1,785.0
1997,NUTS,2010,FR1,1,787.5
1998,NUTS,2010,FR1,1,776.7
1999,NUTS,2010,FR1,1,854.3
2000,NUTS,2010,FR1,1,822.7
2001,NUTS,2010,FR1,1,849.2
2002,NUTS,2010,FR1,1,850.0
2003,NUTS,2010,FR1,1,805.4
2004,NUTS,2010,FR1,1,785.8
2006,NUTS,2010,FR1,1,754.9
2007,NUTS,2010,FR1,1,761.1
2008,NUTS,2010,FR1,1,769.3
2009,NUTS,2010,FR1,1,780.5
2010,NUTS,2010,FR1,1,803.7
2011,NUTS,2010,FR1,1,846.2
2012,NUTS,2010,FR1,1,855.9
2013,NUTS,2010,FR1,1,854.5
1990,NUTS,2010,FR10,2,835.9
1991,NUTS,2010,FR10,2,849.6
1992,NUTS,2010,FR10,2,854.1
1993,NUTS,2010,FR10,2,838.3
1994,NUTS,2010,FR10,2,832.2
1995,NUTS,2010,FR10,2,806.1
1996,NUTS,2010,FR10,2,785.0
1997,NUTS,2010,FR10,2,787.5
1998,NUTS,2010,FR10,2,776.7
1999,NUTS,2010,FR10,2,854.3
2000,NUTS,2010,FR10,2,822.7
2001,NUTS,2010,FR10,2,849.2
2002,NUTS,2010,FR10,2,850.0
2003,NUTS,2010,FR10,2,805.4
2004,NUTS,2010,FR10,2,785.8
2006,NUTS,2010,FR10,2,754.9
2007,NUTS,2010,FR10,2,761.1
2008,NUTS,2010,FR10,2,769.3
2009,NUTS,2010,FR10,2,780.5
2010,NUTS,2010,FR10,2,803.7
2011,NUTS,2010,FR10,2,846.2
2012,NUTS,2010,FR10,2,855.9
2013,NUTS,2010,FR10,2,854.5
1990,NUTS,2010,FR2,1,130.4
1991,NUTS,2010,FR2,1,137.2
1992,NUTS,2010,FR2,1,150.6
1993,NUTS,2010,FR2,1,149.9
1994,NUTS,2010,FR2,1,151.9
1995,NUTS,2010,FR2,1,159.2
1996,NUTS,2010,FR2,1,157.8
1997,NUTS,2010,FR2,1,166.7
1998,NUTS,2010,FR2,1,179.8
1999,NUTS,2010,FR2,1,186.9
2000,NUTS,2010,FR2,1,194.2
2001,NUTS,2010,FR2,1,202.8
2002,NUTS,2010,FR2,1,198.2
2003,NUTS,2010,FR2,1,187.8
2004,NUTS,2010,FR2,1,195.7
2006,NUTS,2010,FR2,1,206.0
2007,NUTS,2010,FR2,1,194.8
2008,NUTS,2010,FR2,1,199.5
2009,NUTS,2010,FR2,1,190.8
2010,NUTS,2010,FR2,1,197.9
2011,NUTS,2010,FR2,1,196.0
2012,NUTS,2010,FR2,1,202.6
2013,NUTS,2010,FR2,1,204.3
1990,NUTS,2010,FR21,2,53.9
1991,NUTS,2010,FR21,2,55.9
1992,NUTS,2010,FR21,2,66.8
1993,NUTS,2010,FR21,2,64.7
1994,NUTS,2010,FR21,2,69.7
1995,NUTS,2010,FR21,2,68.8
1996,NUTS,2010,FR21,2,71.8
1997,NUTS,2010,FR21,2,78.7
1998,NUTS,2010,FR21,2,78.6
1999,NUTS,2010,FR21,2,74.2
2000,NUTS,2010,FR21,2,80.0
2001,NUTS,2010,FR21,2,85.3
2002,NUTS,2010,FR21,2,119.3
2003,NUTS,2010,FR21,2,120.9
2004,NUTS,2010,FR21,2,119.5
2006,NUTS,2010,FR21,2,138.5
2007,NUTS,2010,FR21,2,139.2
2008,NUTS,2010,FR21,2,139.3
2009,NUTS,2010,FR21,2,119.5
2010,NUTS,2010,FR21,2,112.6
2011,NUTS,2010,FR21,2,117.6
2012,NUTS,2010,FR21,2,117.5
2013,NUTS,2010,FR21,2,115.1
1990,NUTS,2010,FR22,2,151.2
1991,NUTS,2010,FR22,2,149.9
1992,NUTS,2010,FR22,2,154.8
1993,NUTS,2010,FR22,2,158.5
1994,NUTS,2010,FR22,2,144.6
1995,NUTS,2010,FR22,2,153.8
1996,NUTS,2010,FR22,2,160.7
1997,NUTS,2010,FR22,2,150.4
1998,NUTS,2010,FR22,2,172.9
1999,NUTS,2010,FR22,2,171.8
2000,NUTS,2010,FR22,2,171.3
2001,NUTS,2010,FR22,2,276.0
2002,NUTS,2010,FR22,2,263.2
2003,NUTS,2010,FR22,2,178.8
2004,NUTS,2010,FR22,2,177.8
2006,NUTS,2010,FR22,2,230.9
2007,NUTS,2010,FR22,2,190.3
2008,NUTS,2010,FR22,2,201.6
2009,NUTS,2010,FR22,2,185.8
2010,NUTS,2010,FR22,2,191.6
2011,NUTS,2010,FR22,2,198.1
2012,NUTS,2010,FR22,2,224.1
2013,NUTS,2010,FR22,2,226.1
1990,NUTS,2010,FR23,2,218.6
1991,NUTS,2010,FR23,2,222.5
1992,NUTS,2010,FR23,2,214.5
1993,NUTS,2010,FR23,2,218.4
1994,NUTS,2010,FR23,2,224.4
1995,NUTS,2010,FR23,2,245.6
1996,NUTS,2010,FR23,2,228.2
1997,NUTS,2010,FR23,2,244.2
1998,NUTS,2010,FR23,2,269.6
1999,NUTS,2010,FR23,2,294.4
2000,NUTS,2010,FR23,2,283.7
2001,NUTS,2010,FR23,2,247.9
2002,NUTS,2010,FR23,2,250.2
2003,NUTS,2010,FR23,2,259.2
2004,NUTS,2010,FR23,2,295.9
2006,NUTS,2010,FR23,2,258.4
2007,NUTS,2010,FR23,2,263.8
2008,NUTS,2010,FR23,2,259.2
2009,NUTS,2010,FR23,2,252.6
2010,NUTS,2010,FR23,2,248.0
2011,NUTS,2010,FR23,2,235.3
2012,NUTS,2010,FR23,2,246.6
2013,NUTS,2010,FR23,2,266.1
1990,NUTS,2010,FR24,2,141.9
1991,NUTS,2010,FR24,2,164.9
1992,NUTS,2010,FR24,2,194.8
1993,NUTS,2010,FR24,2,184.8
1994,NUTS,2010,FR24,2,201.3
1995,NUTS,2010,FR24,2,200.8
1996,NUTS,2010,FR24,2,191.7
1997,NUTS,2010,FR24,2,224.9
1998,NUTS,2010,FR24,2,231.6
1999,NUTS,2010,FR24,2,248.6
2000,NUTS,2010,FR24,2,259.0
2001,NUTS,2010,FR24,2,259.5
2002,NUTS,2010,FR24,2,237.8
2003,NUTS,2010,FR24,2,244.6
2004,NUTS,2010,FR24,2,257.6
2006,NUTS,2010,FR24,2,264.9
2007,NUTS,2010,FR24,2,243.3
2008,NUTS,2010,FR24,2,248.0
2009,NUTS,2010,FR24,2,252.0
2010,NUTS,2010,FR24,2,278.1
2011,NUTS,2010,FR24,2,256.2
2012,NUTS,2010,FR24,2,247.9
2013,NUTS,2010,FR24,2,250.8
1990,NUTS,2010,FR25,2,61.6
1991,NUTS,2010,FR25,2,60.9
1992,NUTS,2010,FR25,2,78.5
1993,NUTS,2010,FR25,2,81.8
1994,NUTS,2010,FR25,2,76.7
1995,NUTS,2010,FR25,2,93.6
1996,NUTS,2010,FR25,2,91.5
1997,NUTS,2010,FR25,2,85.6
1998,NUTS,2010,FR25,2,111.4
1999,NUTS,2010,FR25,2,117.8
2000,NUTS,2010,FR25,2,124.2
2001,NUTS,2010,FR25,2,122.9
2002,NUTS,2010,FR25,2,124.0
2003,NUTS,2010,FR25,2,124.7
2004,NUTS,2010,FR25,2,126.1
2006,NUTS,2010,FR25,2,140.5
2007,NUTS,2010,FR25,2,155.1
2008,NUTS,2010,FR25,2,161.7
2009,NUTS,2010,FR25,2,137.2
2010,NUTS,2010,FR25,2,149.2
2011,NUTS,2010,FR25,2,169.9
2012,NUTS,2010,FR25,2,179.5
2013,NUTS,2010,FR25,2,170.7
1990,NUTS,2010,FR26,2,118.4
1991,NUTS,2010,FR26,2,123.8
1992,NUTS,2010,FR26,2,143.5
