year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mact_ht
2003,NUTS,2010,HU33,2,1.119
2004,NUTS,2010,HU33,2,7.066
2005,NUTS,2010,HU33,2,5.969
2006,NUTS,2010,HU33,2,4.361
2007,NUTS,2010,HU33,2,5.62
2008,NUTS,2010,HU33,2,16.497
2009,NUTS,2010,HU33,2,6.393
2010,NUTS,2010,HU33,2,7.784
2011,NUTS,2010,HU33,2,15.172
2012,NUTS,2010,HU33,2,14.563
1999,NUTS,2010,IE,0,39.887
2000,NUTS,2010,IE,0,34.369
2001,NUTS,2010,IE,0,46.518
2002,NUTS,2010,IE,0,37.051
2003,NUTS,2010,IE,0,28.428
2004,NUTS,2010,IE,0,32.26
2005,NUTS,2010,IE,0,29.099
2006,NUTS,2010,IE,0,38.857
2007,NUTS,2010,IE,0,33.517
2008,NUTS,2010,IE,0,39.008
2009,NUTS,2010,IE,0,30.888
2010,NUTS,2010,IE,0,42.02
2011,NUTS,2010,IE,0,54.373
2012,NUTS,2010,IE,0,29.942
1999,NUTS,2010,IE0,1,38.862
2000,NUTS,2010,IE0,1,33.333
2001,NUTS,2010,IE0,1,44.84
2002,NUTS,2010,IE0,1,35.737
2003,NUTS,2010,IE0,1,27.922
2004,NUTS,2010,IE0,1,31.74
2005,NUTS,2010,IE0,1,28.938
2006,NUTS,2010,IE0,1,37.608
2007,NUTS,2010,IE0,1,32.094
2008,NUTS,2010,IE0,1,37.249
2009,NUTS,2010,IE0,1,29.587
2010,NUTS,2010,IE0,1,37.91
2011,NUTS,2010,IE0,1,51.556
2012,NUTS,2010,IE0,1,28.745
1999,NUTS,2010,IE01,2,28.932
2000,NUTS,2010,IE01,2,29.6
2001,NUTS,2010,IE01,2,19.18
2002,NUTS,2010,IE01,2,20.769
2003,NUTS,2010,IE01,2,20.266
2004,NUTS,2010,IE01,2,16.026
2005,NUTS,2010,IE01,2,27.274
2006,NUTS,2010,IE01,2,48.924
2007,NUTS,2010,IE01,2,37.649
2008,NUTS,2010,IE01,2,31.383
2009,NUTS,2010,IE01,2,25.925
2010,NUTS,2010,IE01,2,37.813
2011,NUTS,2010,IE01,2,49.677
2012,NUTS,2010,IE01,2,27.342
1999,NUTS,2010,IE02,2,42.117
2000,NUTS,2010,IE02,2,34.56
2001,NUTS,2010,IE02,2,53.311
2002,NUTS,2010,IE02,2,40.76
2003,NUTS,2010,IE02,2,30.514
2004,NUTS,2010,IE02,2,37.133
2005,NUTS,2010,IE02,2,29.513
2006,NUTS,2010,IE02,2,33.707
2007,NUTS,2010,IE02,2,30.169
2008,NUTS,2010,IE02,2,39.287
2009,NUTS,2010,IE02,2,30.862
2010,NUTS,2010,IE02,2,37.941
2011,NUTS,2010,IE02,2,52.213
2012,NUTS,2010,IE02,2,29.224
1999,NUTS,2010,IS,0,129.545
2000,NUTS,2010,IS,0,73.763
2001,NUTS,2010,IS,0,51.335
2002,NUTS,2010,IS,0,62.035
2003,NUTS,2010,IS,0,80.183
2004,NUTS,2010,IS,0,24.064
2005,NUTS,2010,IS,0,35.061
2006,NUTS,2010,IS,0,30.689
2007,NUTS,2010,IS,0,83.519
2008,NUTS,2010,IS,0,63.158
2009,NUTS,2010,IS,0,18.806
2010,NUTS,2010,IS,0,20.915
2011,NUTS,2010,IS,0,28.011
2012,NUTS,2010,IS,0,1.848
1999,NUTS,2010,IS0,1,88.442
2000,NUTS,2010,IS0,1,38.823
2001,NUTS,2010,IS0,1,48.231
2002,NUTS,2010,IS0,1,62.035
2003,NUTS,2010,IS0,1,76.951
2004,NUTS,2010,IS0,1,22.529
2005,NUTS,2010,IS0,1,33.049
2006,NUTS,2010,IS0,1,26.809
2007,NUTS,2010,IS0,1,83.519
2008,NUTS,2010,IS0,1,59.485
2009,NUTS,2010,IS0,1,18.806
2010,NUTS,2010,IS0,1,20.915
2011,NUTS,2010,IS0,1,28.011
2012,NUTS,2010,IS0,1,1.848
1999,NUTS,2010,IS00,2,88.442
2000,NUTS,2010,IS00,2,38.823
2001,NUTS,2010,IS00,2,48.231
2002,NUTS,2010,IS00,2,62.035
2003,NUTS,2010,IS00,2,76.951
2004,NUTS,2010,IS00,2,22.529
2005,NUTS,2010,IS00,2,33.049
2006,NUTS,2010,IS00,2,26.809
2007,NUTS,2010,IS00,2,83.519
2008,NUTS,2010,IS00,2,59.485
2009,NUTS,2010,IS00,2,18.806
2010,NUTS,2010,IS00,2,20.915
2011,NUTS,2010,IS00,2,28.011
2012,NUTS,2010,IS00,2,1.848
1999,NUTS,2010,IT,0,16.398
2000,NUTS,2010,IT,0,20.315
2001,NUTS,2010,IT,0,18.223
2002,NUTS,2010,IT,0,21.659
2003,NUTS,2010,IT,0,20.656
2004,NUTS,2010,IT,0,20.074
2005,NUTS,2010,IT,0,23.46
2006,NUTS,2010,IT,0,20.011
2007,NUTS,2010,IT,0,18.515
2008,NUTS,2010,IT,0,18.601
2009,NUTS,2010,IT,0,18.45
2010,NUTS,2010,IT,0,16.155
2011,NUTS,2010,IT,0,15.991
2012,NUTS,2010,IT,0,11.582
1999,NUTS,2010,ITC,1,32.147
2000,NUTS,2010,ITC,1,39.523
2001,NUTS,2010,ITC,1,35.693
2002,NUTS,2010,ITC,1,47.081
2003,NUTS,2010,ITC,1,41.471
2004,NUTS,2010,ITC,1,39.804
2005,NUTS,2010,ITC,1,41.804
2006,NUTS,2010,ITC,1,38.509
2007,NUTS,2010,ITC,1,31.457
2008,NUTS,2010,ITC,1,31.85
2009,NUTS,2010,ITC,1,28.252
2010,NUTS,2010,ITC,1,22.464
2011,NUTS,2010,ITC,1,26.213
2012,NUTS,2010,ITC,1,17.201
1999,NUTS,2010,ITC1,2,19.213
2000,NUTS,2010,ITC1,2,21.078
2001,NUTS,2010,ITC1,2,26.012
2002,NUTS,2010,ITC1,2,38.7
2003,NUTS,2010,ITC1,2,49.334
2004,NUTS,2010,ITC1,2,48.783
2005,NUTS,2010,ITC1,2,49.125
2006,NUTS,2010,ITC1,2,45.536
2007,NUTS,2010,ITC1,2,31.384
2008,NUTS,2010,ITC1,2,37.783
2009,NUTS,2010,ITC1,2,27.032
2010,NUTS,2010,ITC1,2,16.353
2011,NUTS,2010,ITC1,2,29.801
2012,NUTS,2010,ITC1,2,13.635
1999,NUTS,2010,ITC2,2,36.43
2000,NUTS,2010,ITC2,2,76.502
2001,NUTS,2010,ITC2,2,54.348
2002,NUTS,2010,ITC2,2,109.204
2003,NUTS,2010,ITC2,2,17.301
2004,NUTS,2010,ITC2,2,17.182
2005,NUTS,2010,ITC2,2,105.448
2006,NUTS,2010,ITC2,2,90.07
2008,NUTS,2010,ITC2,2,28.401
2009,NUTS,2010,ITC2,2,91.141
2010,NUTS,2010,ITC2,2,38.007
2011,NUTS,2010,ITC2,2,30.185
1999,NUTS,2010,ITC3,2,11.287
2000,NUTS,2010,ITC3,2,11.692
2001,NUTS,2010,ITC3,2,28.178
2002,NUTS,2010,ITC3,2,12.407
2003,NUTS,2010,ITC3,2,20.925
2004,NUTS,2010,ITC3,2,21.348
2005,NUTS,2010,ITC3,2,24.474
2006,NUTS,2010,ITC3,2,30.796
2007,NUTS,2010,ITC3,2,44.333
2008,NUTS,2010,ITC3,2,52.36
2009,NUTS,2010,ITC3,2,32.801
2010,NUTS,2010,ITC3,2,41.64
2011,NUTS,2010,ITC3,2,47.458
2012,NUTS,2010,ITC3,2,35.512
1999,NUTS,2010,ITC4,2,41.508
2000,NUTS,2010,ITC4,2,52.126
2001,NUTS,2010,ITC4,2,41.064
2002,NUTS,2010,ITC4,2,55.488
2003,NUTS,2010,ITC4,2,41.469
2004,NUTS,2010,ITC4,2,38.901
2005,NUTS,2010,ITC4,2,40.362
2006,NUTS,2010,ITC4,2,35.924
2007,NUTS,2010,ITC4,2,29.96
2008,NUTS,2010,ITC4,2,26.173
2009,NUTS,2010,ITC4,2,27.276
2010,NUTS,2010,ITC4,2,22.074
2011,NUTS,2010,ITC4,2,21.318
2012,NUTS,2010,ITC4,2,16.27
1999,NUTS,2010,ITF,1,2.512
2000,NUTS,2010,ITF,1,3.856
2001,NUTS,2010,ITF,1,3.527
2002,NUTS,2010,ITF,1,4.375
2003,NUTS,2010,ITF,1,5.181
2004,NUTS,2010,ITF,1,8.038
2005,NUTS,2010,ITF,1,9.064
2006,NUTS,2010,ITF,1,7.904
2007,NUTS,2010,ITF,1,7.277
2008,NUTS,2010,ITF,1,10.2
2009,NUTS,2010,ITF,1,8.584
2010,NUTS,2010,ITF,1,6.367
2011,NUTS,2010,ITF,1,5.411
2012,NUTS,2010,ITF,1,4.253
1999,NUTS,2010,ITF1,2,4.623
2000,NUTS,2010,ITF1,2,6.013
2001,NUTS,2010,ITF1,2,6.3
2002,NUTS,2010,ITF1,2,6.392
2003,NUTS,2010,ITF1,2,11.519
2004,NUTS,2010,ITF1,2,14.607
2005,NUTS,2010,ITF1,2,6.319
2006,NUTS,2010,ITF1,2,7.144
2007,NUTS,2010,ITF1,2,9.372
2008,NUTS,2010,ITF1,2,3.968
2009,NUTS,2010,ITF1,2,5.01
2010,NUTS,2010,ITF1,2,0.62
2011,NUTS,2010,ITF1,2,3.06
2012,NUTS,2010,ITF1,2,4.759
2001,NUTS,2010,ITF2,2,6.449
2004,NUTS,2010,ITF2,2,3.99
2005,NUTS,2010,ITF2,2,2.117
2006,NUTS,2010,ITF2,2,2.073
2007,NUTS,2010,ITF2,2,2.063
2010,NUTS,2010,ITF2,2,2.496
2011,NUTS,2010,ITF2,2,1.46
1999,NUTS,2010,ITF3,2,2.051
2000,NUTS,2010,ITF3,2,3.25
2001,NUTS,2010,ITF3,2,4.092
2002,NUTS,2010,ITF3,2,4.717
2003,NUTS,2010,ITF3,2,5.241
2004,NUTS,2010,ITF3,2,11.527
2005,NUTS,2010,ITF3,2,11.046
2006,NUTS,2010,ITF3,2,13.058
2007,NUTS,2010,ITF3,2,10.297
2008,NUTS,2010,ITF3,2,18.432
2009,NUTS,2010,ITF3,2,15.833
2010,NUTS,2010,ITF3,2,10.319
2011,NUTS,2010,ITF3,2,8.054
2012,NUTS,2010,ITF3,2,8.181
1999,NUTS,2010,ITF4,2,1.827
2000,NUTS,2010,ITF4,2,5.523
2001,NUTS,2010,ITF4,2,3.352
2002,NUTS,2010,ITF4,2,3.762
2003,NUTS,2010,ITF4,2,3.342
2004,NUTS,2010,ITF4,2,3.99
2005,NUTS,2010,ITF4,2,9.435
2006,NUTS,2010,ITF4,2,5.996
2007,NUTS,2010,ITF4,2,6.019
2008,NUTS,2010,ITF4,2,7.343
2009,NUTS,2010,ITF4,2,5.716
2010,NUTS,2010,ITF4,2,6.027
2011,NUTS,2010,ITF4,2,4.708
2012,NUTS,2010,ITF4,2,1.361
1999,NUTS,2010,ITF5,2,17.043
2000,NUTS,2010,ITF5,2,5.313
2001,NUTS,2010,ITF5,2,1.56
2002,NUTS,2010,ITF5,2,5.369
2003,NUTS,2010,ITF5,2,14.557
2004,NUTS,2010,ITF5,2,2.756
2005,NUTS,2010,ITF5,2,12.312
2006,NUTS,2010,ITF5,2,3.837
2007,NUTS,2010,ITF5,2,4.315
2009,NUTS,2010,ITF5,2,1.558
2011,NUTS,2010,ITF5,2,1.572
2012,NUTS,2010,ITF5,2,1.172
2000,NUTS,2010,ITF6,2,1.021
2001,NUTS,2010,ITF6,2,0.524
2002,NUTS,2010,ITF6,2,3.749
2003,NUTS,2010,ITF6,2,2.493
2004,NUTS,2010,ITF6,2,3.684
2005,NUTS,2010,ITF6,2,4.79
2007,NUTS,2010,ITF6,2,1.501
2008,NUTS,2010,ITF6,2,3.13
2009,NUTS,2010,ITF6,2,1.004
2010,NUTS,2010,ITF6,2,3.359
2011,NUTS,2010,ITF6,2,3.36
2012,NUTS,2010,ITF6,2,0.482
1999,NUTS,2010,ITG,1,13.736
2000,NUTS,2010,ITG,1,15.58
2001,NUTS,2010,ITG,1,12.974
2002,NUTS,2010,ITG,1,16.825
2003,NUTS,2010,ITG,1,14.675
2004,NUTS,2010,ITG,1,15.848
2005,NUTS,2010,ITG,1,16.183
2006,NUTS,2010,ITG,1,9.933
2007,NUTS,2010,ITG,1,5.974
2008,NUTS,2010,ITG,1,5.371
2009,NUTS,2010,ITG,1,8.787
2010,NUTS,2010,ITG,1,10.106
2011,NUTS,2010,ITG,1,6.071
2012,NUTS,2010,ITG,1,1.657
1999,NUTS,2010,ITG1,2,17.756
2000,NUTS,2010,ITG1,2,19.14
2001,NUTS,2010,ITG1,2,16.987
2002,NUTS,2010,ITG1,2,21.955
2003,NUTS,2010,ITG1,2,18.667
2004,NUTS,2010,ITG1,2,19.193
2005,NUTS,2010,ITG1,2,21.574
2006,NUTS,2010,ITG1,2,12.454
2007,NUTS,2010,ITG1,2,6.288
2008,NUTS,2010,ITG1,2,7.403
2009,NUTS,2010,ITG1,2,11.681
2010,NUTS,2010,ITG1,2,12.907
2011,NUTS,2010,ITG1,2,7.782
2012,NUTS,2010,ITG1,2,2.325
1999,NUTS,2010,ITG2,2,3.052
2000,NUTS,2010,ITG2,2,5.812
2001,NUTS,2010,ITG2,2,1.97
2002,NUTS,2010,ITG2,2,2.932
2003,NUTS,2010,ITG2,2,3.853
2004,NUTS,2010,ITG2,2,7.403
2005,NUTS,2010,ITG2,2,2.33
2006,NUTS,2010,ITG2,2,3.456
2007,NUTS,2010,ITG2,2,5.18
2008,NUTS,2010,ITG2,2,0.292
2009,NUTS,2010,ITG2,2,1.486
2010,NUTS,2010,ITG2,2,3.148
2011,NUTS,2010,ITG2,2,1.863
1999,NUTS,2010,ITH,1,18.001
2000,NUTS,2010,ITH,1,27.353
2001,NUTS,2010,ITH,1,15.342
2002,NUTS,2010,ITH,1,20.605
2003,NUTS,2010,ITH,1,17.615
2004,NUTS,2010,ITH,1,20.854
2005,NUTS,2010,ITH,1,18.296
2006,NUTS,2010,ITH,1,15.946
2007,NUTS,2010,ITH,1,16.778
2008,NUTS,2010,ITH,1,13.537
2009,NUTS,2010,ITH,1,20.491
2010,NUTS,2010,ITH,1,16.399
2011,NUTS,2010,ITH,1,16.382
2012,NUTS,2010,ITH,1,13.339
2000,NUTS,2010,ITH1,2,18.544
2002,NUTS,2010,ITH1,2,10.402
2003,NUTS,2010,ITH1,2,2.884
2004,NUTS,2010,ITH1,2,5.511
2005,NUTS,2010,ITH1,2,19.264
2006,NUTS,2010,ITH1,2,15.08
2007,NUTS,2010,ITH1,2,11.543
2008,NUTS,2010,ITH1,2,8.372
2009,NUTS,2010,ITH1,2,32.038
2010,NUTS,2010,ITH1,2,10.916
2011,NUTS,2010,ITH1,2,24.341
2012,NUTS,2010,ITH1,2,17.489
1999,NUTS,2010,ITH2,2,6.548
2000,NUTS,2010,ITH2,2,14.73
2002,NUTS,2010,ITH2,2,23.908
2003,NUTS,2010,ITH2,2,14.458
2004,NUTS,2010,ITH2,2,4.545
2005,NUTS,2010,ITH2,2,29.109
2006,NUTS,2010,ITH2,2,9.662
2007,NUTS,2010,ITH2,2,20.788
2008,NUTS,2010,ITH2,2,4.588
2009,NUTS,2010,ITH2,2,30.838
2010,NUTS,2010,ITH2,2,9.844
2011,NUTS,2010,ITH2,2,13.171
2012,NUTS,2010,ITH2,2,0.578
1999,NUTS,2010,ITH3,2,8.091
2000,NUTS,2010,ITH3,2,12.597
2001,NUTS,2010,ITH3,2,7.928
2002,NUTS,2010,ITH3,2,9.085
2003,NUTS,2010,ITH3,2,9.906
2004,NUTS,2010,ITH3,2,11.061
2005,NUTS,2010,ITH3,2,13.319
2006,NUTS,2010,ITH3,2,12.873
2007,NUTS,2010,ITH3,2,14.334
2008,NUTS,2010,ITH3,2,8.965
2009,NUTS,2010,ITH3,2,18.813
2010,NUTS,2010,ITH3,2,14.053
2011,NUTS,2010,ITH3,2,13.201
2012,NUTS,2010,ITH3,2,8.466
1999,NUTS,2010,ITH4,2,11.317
2000,NUTS,2010,ITH4,2,12.921
2001,NUTS,2010,ITH4,2,14.789
2002,NUTS,2010,ITH4,2,12.717
2003,NUTS,2010,ITH4,2,12.681
2004,NUTS,2010,ITH4,2,20.911
2005,NUTS,2010,ITH4,2,26.001
2006,NUTS,2010,ITH4,2,19.757
2007,NUTS,2010,ITH4,2,11.781
2008,NUTS,2010,ITH4,2,23.449
2009,NUTS,2010,ITH4,2,23.439
2010,NUTS,2010,ITH4,2,46.649
2011,NUTS,2010,ITH4,2,19.08
2012,NUTS,2010,ITH4,2,20.618
2005,NUTS,2010,ITH5,2,20.37
2006,NUTS,2010,ITH5,2,19.129
2007,NUTS,2010,ITH5,2,20.975
2008,NUTS,2010,ITH5,2,17.559
2009,NUTS,2010,ITH5,2,18.946
2010,NUTS,2010,ITH5,2,12.401
2011,NUTS,2010,ITH5,2,18.529
2012,NUTS,2010,ITH5,2,17.706
1999,NUTS,2010,ITI,1,18.106
2000,NUTS,2010,ITI,1,19.132
2001,NUTS,2010,ITI,1,23.748
2002,NUTS,2010,ITI,1,17.705
2003,NUTS,2010,ITI,1,23.235
2004,NUTS,2010,ITI,1,16.075
2005,NUTS,2010,ITI,1,20.829
2006,NUTS,2010,ITI,1,14.799
2007,NUTS,2010,ITI,1,18.568
2008,NUTS,2010,ITI,1,18.973
2009,NUTS,2010,ITI,1,16.111
2010,NUTS,2010,ITI,1,18.408
2011,NUTS,2010,ITI,1,14.24
2012,NUTS,2010,ITI,1,12.269
1999,NUTS,2010,ITI1,2,24.596
2000,NUTS,2010,ITI1,2,17.869
2001,NUTS,2010,ITI1,2,27.173
2002,NUTS,2010,ITI1,2,19.426
2003,NUTS,2010,ITI1,2,18.402
2004,NUTS,2010,ITI1,2,13.29
2005,NUTS,2010,ITI1,2,17.722
2006,NUTS,2010,ITI1,2,10.38
2007,NUTS,2010,ITI1,2,22.677
2008,NUTS,2010,ITI1,2,17.635
2009,NUTS,2010,ITI1,2,18.523
2010,NUTS,2010,ITI1,2,19.106
2011,NUTS,2010,ITI1,2,16.829
2012,NUTS,2010,ITI1,2,15.837
1999,NUTS,2010,ITI2,2,2.946
2000,NUTS,2010,ITI2,2,6.996
2001,NUTS,2010,ITI2,2,4.329
2002,NUTS,2010,ITI2,2,2.745
2003,NUTS,2010,ITI2,2,12.824
2004,NUTS,2010,ITI2,2,0.691
2005,NUTS,2010,ITI2,2,6.615
2007,NUTS,2010,ITI2,2,16.808
2008,NUTS,2010,ITI2,2,3.553
2009,NUTS,2010,ITI2,2,4.763
2010,NUTS,2010,ITI2,2,7.238
2011,NUTS,2010,ITI2,2,4.374
2012,NUTS,2010,ITI2,2,5.772
2005,NUTS,2010,ITI3,2,7.537
2006,NUTS,2010,ITI3,2,8.422
2007,NUTS,2010,ITI3,2,5.91
2008,NUTS,2010,ITI3,2,14.86
2009,NUTS,2010,ITI3,2,11.06
2010,NUTS,2010,ITI3,2,6.428
2011,NUTS,2010,ITI3,2,12.983
2012,NUTS,2010,ITI3,2,7.154
1999,NUTS,2010,ITI4,2,14.026
2000,NUTS,2010,ITI4,2,21.437
2001,NUTS,2010,ITI4,2,21.935
2002,NUTS,2010,ITI4,2,17.747
2003,NUTS,2010,ITI4,2,26.523
2004,NUTS,2010,ITI4,2,18.755
2005,NUTS,2010,ITI4,2,29.197
2006,NUTS,2010,ITI4,2,22.155
2007,NUTS,2010,ITI4,2,19.728
2008,NUTS,2010,ITI4,2,23.618
2009,NUTS,2010,ITI4,2,17.737
2010,NUTS,2010,ITI4,2,23.073
2011,NUTS,2010,ITI4,2,14.391
2012,NUTS,2010,ITI4,2,12.331
1999,NUTS,2010,LT,0,1.747
2000,NUTS,2010,LT,0,1.054
2001,NUTS,2010,LT,0,0.848
2002,NUTS,2010,LT,0,0.202
2003,NUTS,2010,LT,0,0.988
2004,NUTS,2010,LT,0,0.963
2005,NUTS,2010,LT,0,1.15
2006,NUTS,2010,LT,0,1.978
2007,NUTS,2010,LT,0,2.197
2008,NUTS,2010,LT,0,3.709
2009,NUTS,2010,LT,0,3.272
2010,NUTS,2010,LT,0,1.317
2011,NUTS,2010,LT,0,3.712
2012,NUTS,2010,LT,0,8.285
1999,NUTS,2010,LT0,1,1.747
2000,NUTS,2010,LT0,1,1.054
2001,NUTS,2010,LT0,1,0.848
2002,NUTS,2010,LT0,1,0.202
2003,NUTS,2010,LT0,1,0.988
2004,NUTS,2010,LT0,1,0.963
2005,NUTS,2010,LT0,1,1.15
2006,NUTS,2010,LT0,1,1.978
2007,NUTS,2010,LT0,1,2.197
2008,NUTS,2010,LT0,1,3.709
2009,NUTS,2010,LT0,1,3.272
2010,NUTS,2010,LT0,1,1.317
2011,NUTS,2010,LT0,1,3.712
2012,NUTS,2010,LT0,1,8.285
1999,NUTS,2010,LT00,2,1.747
2000,NUTS,2010,LT00,2,1.054
2001,NUTS,2010,LT00,2,0.848
2002,NUTS,2010,LT00,2,0.202
2003,NUTS,2010,LT00,2,0.988
2004,NUTS,2010,LT00,2,0.963
2005,NUTS,2010,LT00,2,1.15
2006,NUTS,2010,LT00,2,1.978
2007,NUTS,2010,LT00,2,2.197
2008,NUTS,2010,LT00,2,3.709
2009,NUTS,2010,LT00,2,3.272
2010,NUTS,2010,LT00,2,1.317
2011,NUTS,2010,LT00,2,3.712
2012,NUTS,2010,LT00,2,8.285
1999,NUTS,2010,LU,0,16.63
2000,NUTS,2010,LU,0,40.497
2001,NUTS,2010,LU,0,41.07
2002,NUTS,2010,LU,0,19.141
2003,NUTS,2010,LU,0,30.433
2004,NUTS,2010,LU,0,57.531
2005,NUTS,2010,LU,0,29.6
2006,NUTS,2010,LU,0,82.098
2007,NUTS,2010,LU,0,30.875
2008,NUTS,2010,LU,0,21.258
2009,NUTS,2010,LU,0,20.402
2010,NUTS,2010,LU,0,23.733
2011,NUTS,2010,LU,0,19.636
2012,NUTS,2010,LU,0,17.397
1999,NUTS,2010,LU0,1,16.63
2000,NUTS,2010,LU0,1,40.497
2001,NUTS,2010,LU0,1,41.07
2002,NUTS,2010,LU0,1,19.141
2003,NUTS,2010,LU0,1,30.433
2004,NUTS,2010,LU0,1,57.531
2005,NUTS,2010,LU0,1,29.6
2006,NUTS,2010,LU0,1,82.098
2007,NUTS,2010,LU0,1,30.875
2008,NUTS,2010,LU0,1,21.258
2009,NUTS,2010,LU0,1,20.402
2010,NUTS,2010,LU0,1,23.733
2011,NUTS,2010,LU0,1,19.636
2012,NUTS,2010,LU0,1,17.397
1999,NUTS,2010,LU00,2,16.63
2000,NUTS,2010,LU00,2,40.497
2001,NUTS,2010,LU00,2,41.07
2002,NUTS,2010,LU00,2,19.141
2003,NUTS,2010,LU00,2,30.433
2004,NUTS,2010,LU00,2,57.531
2005,NUTS,2010,LU00,2,29.6
2006,NUTS,2010,LU00,2,82.098
2007,NUTS,2010,LU00,2,30.875
2008,NUTS,2010,LU00,2,21.258
2009,NUTS,2010,LU00,2,20.402
2010,NUTS,2010,LU00,2,23.733
2011,NUTS,2010,LU00,2,19.636
2012,NUTS,2010,LU00,2,17.397
1999,NUTS,2010,LV,0,0.177
2000,NUTS,2010,LV,0,1.03
2001,NUTS,2010,LV,0,0.554
2002,NUTS,2010,LV,0,1.993
2003,NUTS,2010,LV,0,0.23
2005,NUTS,2010,LV,0,1.85
2006,NUTS,2010,LV,0,0.451
2007,NUTS,2010,LV,0,2.959
2008,NUTS,2010,LV,0,2.624
2009,NUTS,2010,LV,0,0.227
2010,NUTS,2010,LV,0,1.656
2011,NUTS,2010,LV,0,0.973
2012,NUTS,2010,LV,0,7.112
1999,NUTS,2010,LV0,1,0.177
2000,NUTS,2010,LV0,1,1.03
2001,NUTS,2010,LV0,1,0.554
2002,NUTS,2010,LV0,1,1.993
2003,NUTS,2010,LV0,1,0.23
2005,NUTS,2010,LV0,1,1.85
2006,NUTS,2010,LV0,1,0.451
2007,NUTS,2010,LV0,1,2.959
2008,NUTS,2010,LV0,1,2.624
2009,NUTS,2010,LV0,1,0.227
2010,NUTS,2010,LV0,1,1.656
2011,NUTS,2010,LV0,1,0.973
2012,NUTS,2010,LV0,1,7.112
1999,NUTS,2010,LV00,2,0.177
2000,NUTS,2010,LV00,2,1.03
2001,NUTS,2010,LV00,2,0.554
2002,NUTS,2010,LV00,2,1.993
2003,NUTS,2010,LV00,2,0.23
2005,NUTS,2010,LV00,2,1.85
2006,NUTS,2010,LV00,2,0.451
2007,NUTS,2010,LV00,2,2.959
2008,NUTS,2010,LV00,2,2.624
2009,NUTS,2010,LV00,2,0.227
2010,NUTS,2010,LV00,2,1.656
2011,NUTS,2010,LV00,2,0.973
2012,NUTS,2010,LV00,2,7.112
2002,NUTS,2010,MT,0,6.246
2005,NUTS,2010,MT,0,6.231
2006,NUTS,2010,MT,0,8.631
2008,NUTS,2010,MT,0,11.855
2009,NUTS,2010,MT,0,3.911
2002,NUTS,2010,MT0,1,6.246
2005,NUTS,2010,MT0,1,6.231
2006,NUTS,2010,MT0,1,8.631
2008,NUTS,2010,MT0,1,11.855
2009,NUTS,2010,MT0,1,1.926
2002,NUTS,2010,MT00,2,6.246
2005,NUTS,2010,MT00,2,6.231
2006,NUTS,2010,MT00,2,8.631
2008,NUTS,2010,MT00,2,11.855
2009,NUTS,2010,MT00,2,1.926
1999,NUTS,2010,NL,0,134.482
2000,NUTS,2010,NL,0,167.454
2001,NUTS,2010,NL,0,211.589
2002,NUTS,2010,NL,0,157.825
2003,NUTS,2010,NL,0,123.578
2004,NUTS,2010,NL,0,126.493
2005,NUTS,2010,NL,0,111.452
2006,NUTS,2010,NL,0,104.223
2007,NUTS,2010,NL,0,86.714
2008,NUTS,2010,NL,0,91.233
2009,NUTS,2010,NL,0,91.492
2010,NUTS,2010,NL,0,76.535
2011,NUTS,2010,NL,0,85.461
2012,NUTS,2010,NL,0,61.55
1999,NUTS,2010,NL1,1,16.44
2000,NUTS,2010,NL1,1,25.504
2001,NUTS,2010,NL1,1,18.528
2002,NUTS,2010,NL1,1,22.9
2003,NUTS,2010,NL1,1,21.463
2004,NUTS,2010,NL1,1,21.841
2005,NUTS,2010,NL1,1,32.087
2006,NUTS,2010,NL1,1,29.746
2007,NUTS,2010,NL1,1,35.027
2008,NUTS,2010,NL1,1,33.453
2009,NUTS,2010,NL1,1,19.502
2010,NUTS,2010,NL1,1,15.257
2011,NUTS,2010,NL1,1,20.351
2012,NUTS,2010,NL1,1,9.308
1999,NUTS,2010,NL11,2,21.91
2000,NUTS,2010,NL11,2,55.858
2001,NUTS,2010,NL11,2,36.938
2002,NUTS,2010,NL11,2,39.918
2003,NUTS,2010,NL11,2,28.921
2004,NUTS,2010,NL11,2,39.099
2005,NUTS,2010,NL11,2,46.745
2006,NUTS,2010,NL11,2,54.907
2007,NUTS,2010,NL11,2,72.978
2008,NUTS,2010,NL11,2,44.288
2009,NUTS,2010,NL11,2,32.145
2010,NUTS,2010,NL11,2,28.31
2011,NUTS,2010,NL11,2,30.808
2012,NUTS,2010,NL11,2,16.705
1999,NUTS,2010,NL12,2,14.815
2000,NUTS,2010,NL12,2,2.18
2001,NUTS,2010,NL12,2,7.293
2002,NUTS,2010,NL12,2,9.688
2003,NUTS,2010,NL12,2,16.299
2004,NUTS,2010,NL12,2,7.816
2005,NUTS,2010,NL12,2,19.501
2007,NUTS,2010,NL12,2,11.843
2008,NUTS,2010,NL12,2,18.896
2009,NUTS,2010,NL12,2,7.279
2010,NUTS,2010,NL12,2,14.663
2011,NUTS,2010,NL12,2,25.26
2012,NUTS,2010,NL12,2,6.03
1999,NUTS,2010,NL13,2,11.962
2000,NUTS,2010,NL13,2,20.356
2001,NUTS,2010,NL13,2,10.538
2002,NUTS,2010,NL13,2,19.614
2003,NUTS,2010,NL13,2,19.417
2004,NUTS,2010,NL13,2,20.347
2005,NUTS,2010,NL13,2,31.013
2006,NUTS,2010,NL13,2,38.572
