year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_bes_mio_nac
2011,NUTS,2010,DED5,2,113.2
2013,NUTS,2010,DED5,2,93.9
2015,NUTS,2010,DED5,2,109.0
2017,NUTS,2010,DED5,2,124.3
2019,NUTS,2010,DED5,2,121.9
2011,NUTS,2010,DEE,1,219.8
2013,NUTS,2010,DEE,1,228.2
2015,NUTS,2010,DEE,1,211.7
2017,NUTS,2010,DEE,1,252.5
2019,NUTS,2010,DEE,1,259.7
2011,NUTS,2010,DEE0,2,219.8
2013,NUTS,2010,DEE0,2,228.2
2015,NUTS,2010,DEE0,2,211.7
2017,NUTS,2010,DEE0,2,252.5
2019,NUTS,2010,DEE0,2,259.7
2011,NUTS,2010,DEF,1,521.0
2013,NUTS,2010,DEF,1,606.8
2015,NUTS,2010,DEF,1,671.3
2017,NUTS,2010,DEF,1,774.2
2019,NUTS,2010,DEF,1,782.6
2011,NUTS,2010,DEF0,2,521.0
2013,NUTS,2010,DEF0,2,606.8
2015,NUTS,2010,DEF0,2,671.3
2017,NUTS,2010,DEF0,2,774.2
2019,NUTS,2010,DEF0,2,782.6
2011,NUTS,2010,DEG,1,499.6
2013,NUTS,2010,DEG,1,549.6
2015,NUTS,2010,DEG,1,569.1
2017,NUTS,2010,DEG,1,681.7
2019,NUTS,2010,DEG,1,733.2
2011,NUTS,2010,DEG0,2,499.6
2013,NUTS,2010,DEG0,2,549.6
2015,NUTS,2010,DEG0,2,569.1
2017,NUTS,2010,DEG0,2,681.7
2019,NUTS,2010,DEG0,2,733.2
2017,NUTS,2010,DEZ,1,0.0
2019,NUTS,2010,DEZ,1,0.0
2017,NUTS,2010,DEZZ,2,0.0
2019,NUTS,2010,DEZZ,2,0.0
2011,NUTS,2010,DK,0,36286.4
2012,NUTS,2010,DK,0,37044.5
2013,NUTS,2010,DK,0,36307.7
2014,NUTS,2010,DK,0,36815.0
2015,NUTS,2010,DK,0,39487.0
2016,NUTS,2010,DK,0,42418.0
2017,NUTS,2010,DK,0,40757.0
2018,NUTS,2010,DK,0,42187.0
2019,NUTS,2010,DK,0,42545.0
2020,NUTS,2010,DK,0,42758.0
2011,NUTS,2010,DK0,1,36287.0
2012,NUTS,2010,DK0,1,37045.0
2013,NUTS,2010,DK0,1,36308.0
2014,NUTS,2010,DK0,1,36815.0
2015,NUTS,2010,DK0,1,39487.0
2016,NUTS,2010,DK0,1,42418.0
2017,NUTS,2010,DK0,1,40757.0
2018,NUTS,2010,DK0,1,42187.0
2019,NUTS,2010,DK0,1,42545.0
2020,NUTS,2010,DK0,1,42758.0
2011,NUTS,2010,DK01,2,24458.0
2012,NUTS,2010,DK01,2,25036.0
2013,NUTS,2010,DK01,2,24398.0
2014,NUTS,2010,DK01,2,25010.0
2015,NUTS,2010,DK01,2,27020.0
2016,NUTS,2010,DK01,2,29095.0
2017,NUTS,2010,DK01,2,27865.0
2019,NUTS,2010,DK01,2,29244.0
2011,NUTS,2010,DK02,2,1536.0
2012,NUTS,2010,DK02,2,1447.0
2013,NUTS,2010,DK02,2,1266.0
2014,NUTS,2010,DK02,2,968.0
2015,NUTS,2010,DK02,2,972.0
2016,NUTS,2010,DK02,2,1073.0
2017,NUTS,2010,DK02,2,1615.0
2019,NUTS,2010,DK02,2,1539.0
2011,NUTS,2010,DK03,2,3434.0
2012,NUTS,2010,DK03,2,3746.0
2013,NUTS,2010,DK03,2,4118.0
2014,NUTS,2010,DK03,2,4260.0
2015,NUTS,2010,DK03,2,4790.0
2016,NUTS,2010,DK03,2,4601.0
2017,NUTS,2010,DK03,2,3416.0
2019,NUTS,2010,DK03,2,4211.0
2011,NUTS,2010,DK04,2,6133.0
2012,NUTS,2010,DK04,2,6018.0
2013,NUTS,2010,DK04,2,5827.0
2014,NUTS,2010,DK04,2,5808.0
2015,NUTS,2010,DK04,2,5929.0
2016,NUTS,2010,DK04,2,6404.0
2017,NUTS,2010,DK04,2,6807.0
2019,NUTS,2010,DK04,2,6721.0
2011,NUTS,2010,DK05,2,726.0
2012,NUTS,2010,DK05,2,797.0
2013,NUTS,2010,DK05,2,699.0
2014,NUTS,2010,DK05,2,769.0
2015,NUTS,2010,DK05,2,776.0
2016,NUTS,2010,DK05,2,1244.0
2017,NUTS,2010,DK05,2,1054.0
2019,NUTS,2010,DK05,2,831.0
2011,NUTS,2010,EE,0,242.845
2012,NUTS,2010,EE,0,218.997
2013,NUTS,2010,EE,0,155.6
2014,NUTS,2010,EE,0,124.829
2015,NUTS,2010,EE,0,139.45
2016,NUTS,2010,EE,0,139.21
2017,NUTS,2010,EE,0,143.62
2018,NUTS,2010,EE,0,154.84
2019,NUTS,2010,EE,0,241.5
2020,NUTS,2010,EE,0,264.3
2011,NUTS,2010,EE0,1,242.845
2012,NUTS,2010,EE0,1,218.997
2013,NUTS,2010,EE0,1,155.6
2014,NUTS,2010,EE0,1,124.829
2015,NUTS,2010,EE0,1,139.45
2016,NUTS,2010,EE0,1,139.21
2017,NUTS,2010,EE0,1,143.62
2018,NUTS,2010,EE0,1,154.84
2019,NUTS,2010,EE0,1,241.5
2020,NUTS,2010,EE0,1,264.3
2011,NUTS,2010,EE00,2,242.845
2012,NUTS,2010,EE00,2,218.997
2013,NUTS,2010,EE00,2,155.6
2014,NUTS,2010,EE00,2,124.829
2015,NUTS,2010,EE00,2,139.45
2016,NUTS,2010,EE00,2,139.21
2017,NUTS,2010,EE00,2,143.62
2018,NUTS,2010,EE00,2,154.84
2019,NUTS,2010,EE00,2,241.5
2020,NUTS,2010,EE00,2,264.3
2011,NUTS,2010,EL,0,485.863
2012,NUTS,2010,EL,0,458.6
2013,NUTS,2010,EL,0,488.69
2014,NUTS,2010,EL,0,504.37
2015,NUTS,2010,EL,0,561.59
2016,NUTS,2010,EL,0,740.4
2017,NUTS,2010,EL,0,994.04
2018,NUTS,2010,EL,0,1049.5
2019,NUTS,2010,EL,0,1077.9
2020,NUTS,2010,EL,0,1147.52
2011,NUTS,2010,EL3,1,365.491
2013,NUTS,2010,EL3,1,388.87
2015,NUTS,2010,EL3,1,453.19
2017,NUTS,2010,EL3,1,756.02
2018,NUTS,2010,EL3,1,800.75
2019,NUTS,2010,EL3,1,828.95
2011,NUTS,2010,EL30,2,365.491
2013,NUTS,2010,EL30,2,388.87
2015,NUTS,2010,EL30,2,453.19
2017,NUTS,2010,EL30,2,756.02
2018,NUTS,2010,EL30,2,800.75
2019,NUTS,2010,EL30,2,828.95
2011,NUTS,2010,EL4,1,7.819
2013,NUTS,2010,EL4,1,6.22
2015,NUTS,2010,EL4,1,10.34
2017,NUTS,2010,EL4,1,13.81
2018,NUTS,2010,EL4,1,15.48
2019,NUTS,2010,EL4,1,14.39
2011,NUTS,2010,EL41,2,0.66
2013,NUTS,2010,EL41,2,0.39
2015,NUTS,2010,EL41,2,1.05
2017,NUTS,2010,EL41,2,0.87
2018,NUTS,2010,EL41,2,1.07
2019,NUTS,2010,EL41,2,1.37
2011,NUTS,2010,EL42,2,0.659
2013,NUTS,2010,EL42,2,0.22
2015,NUTS,2010,EL42,2,0.05
2017,NUTS,2010,EL42,2,0.06
2018,NUTS,2010,EL42,2,0.49
2019,NUTS,2010,EL42,2,0.59
2011,NUTS,2010,EL43,2,6.5
2013,NUTS,2010,EL43,2,5.61
2015,NUTS,2010,EL43,2,9.24
2017,NUTS,2010,EL43,2,12.88
2018,NUTS,2010,EL43,2,13.92
2019,NUTS,2010,EL43,2,12.43
2011,NUTS,2010,EL5,1,63.125
2013,NUTS,2010,EL5,1,44.66
2015,NUTS,2010,EL5,1,49.28
2017,NUTS,2010,EL5,1,154.72
2018,NUTS,2010,EL5,1,135.58
2019,NUTS,2010,EL5,1,112.22
2011,NUTS,2010,EL51,2,13.726
2013,NUTS,2010,EL51,2,10.06
2015,NUTS,2010,EL51,2,5.69
2017,NUTS,2010,EL51,2,14.45
2018,NUTS,2010,EL51,2,13.63
2019,NUTS,2010,EL51,2,11.78
2011,NUTS,2010,EL52,2,47.491
2013,NUTS,2010,EL52,2,30.18
2015,NUTS,2010,EL52,2,37.98
2017,NUTS,2010,EL52,2,120.19
2018,NUTS,2010,EL52,2,107.6
2019,NUTS,2010,EL52,2,89.72
2011,NUTS,2010,EL53,2,0.689
2013,NUTS,2010,EL53,2,0.99
2015,NUTS,2010,EL53,2,2.13
2017,NUTS,2010,EL53,2,2.05
2018,NUTS,2010,EL53,2,4.81
2019,NUTS,2010,EL53,2,3.5
2011,NUTS,2010,EL54,2,1.219
2013,NUTS,2010,EL54,2,3.43
2015,NUTS,2010,EL54,2,3.48
2017,NUTS,2010,EL54,2,18.03
2018,NUTS,2010,EL54,2,9.54
2019,NUTS,2010,EL54,2,7.22
2011,NUTS,2010,EL6,1,49.428
2013,NUTS,2010,EL6,1,48.95
2015,NUTS,2010,EL6,1,48.78
2017,NUTS,2010,EL6,1,69.49
2018,NUTS,2010,EL6,1,97.69
2019,NUTS,2010,EL6,1,122.34
2011,NUTS,2010,EL61,2,1.124
2013,NUTS,2010,EL61,2,4.26
2015,NUTS,2010,EL61,2,2.5
2017,NUTS,2010,EL61,2,9.15
2018,NUTS,2010,EL61,2,17.63
2019,NUTS,2010,EL61,2,23.48
2011,NUTS,2010,EL62,2,0.226
2013,NUTS,2010,EL62,2,0.09
2015,NUTS,2010,EL62,2,0.81
2017,NUTS,2010,EL62,2,0.78
2018,NUTS,2010,EL62,2,2.72
2019,NUTS,2010,EL62,2,3.18
2011,NUTS,2010,EL63,2,12.066
2013,NUTS,2010,EL63,2,12.39
2015,NUTS,2010,EL63,2,14.86
2017,NUTS,2010,EL63,2,18.85
2018,NUTS,2010,EL63,2,21.59
2019,NUTS,2010,EL63,2,25.36
2011,NUTS,2010,EL64,2,28.886
2013,NUTS,2010,EL64,2,24.69
2015,NUTS,2010,EL64,2,27.34
2017,NUTS,2010,EL64,2,30.76
2018,NUTS,2010,EL64,2,31.63
2019,NUTS,2010,EL64,2,44.73
2011,NUTS,2010,EL65,2,7.127
2013,NUTS,2010,EL65,2,7.52
2015,NUTS,2010,EL65,2,3.27
2017,NUTS,2010,EL65,2,9.95
2018,NUTS,2010,EL65,2,24.12
2019,NUTS,2010,EL65,2,25.59
2015,NUTS,2010,ELZ,1,0.0
2018,NUTS,2010,ELZ,1,0.0
2015,NUTS,2010,ELZZ,2,0.0
2018,NUTS,2010,ELZZ,2,0.0
2011,NUTS,2010,ES,0,7396.369
2012,NUTS,2010,ES,0,7094.281
2013,NUTS,2010,ES,0,6906.396
2014,NUTS,2010,ES,0,6784.311
2015,NUTS,2010,ES,0,6920.0
2016,NUTS,2010,ES,0,7126.0
2017,NUTS,2010,ES,0,7729.0
2018,NUTS,2010,ES,0,8445.0
2019,NUTS,2010,ES,0,8741.0
2020,NUTS,2010,ES,0,8767.0
2011,NUTS,2010,ES1,1,400.035
2012,NUTS,2010,ES1,1,371.34
2013,NUTS,2010,ES1,1,350.3
2014,NUTS,2010,ES1,1,352.146
2015,NUTS,2010,ES1,1,331.0
2016,NUTS,2010,ES1,1,349.0
2017,NUTS,2010,ES1,1,426.0
2018,NUTS,2010,ES1,1,456.0
2019,NUTS,2010,ES1,1,489.0
2011,NUTS,2010,ES11,2,254.781
2012,NUTS,2010,ES11,2,224.415
2013,NUTS,2010,ES11,2,214.937
2014,NUTS,2010,ES11,2,227.243
2015,NUTS,2010,ES11,2,223.0
2016,NUTS,2010,ES11,2,239.0
2017,NUTS,2010,ES11,2,288.0
2018,NUTS,2010,ES11,2,296.0
2019,NUTS,2010,ES11,2,330.0
2011,NUTS,2010,ES12,2,98.377
2012,NUTS,2010,ES12,2,101.587
2013,NUTS,2010,ES12,2,96.662
2014,NUTS,2010,ES12,2,88.901
2015,NUTS,2010,ES12,2,71.0
2016,NUTS,2010,ES12,2,74.0
2017,NUTS,2010,ES12,2,98.0
2018,NUTS,2010,ES12,2,113.0
2019,NUTS,2010,ES12,2,114.0
2011,NUTS,2010,ES13,2,46.878
2012,NUTS,2010,ES13,2,45.338
2013,NUTS,2010,ES13,2,38.701
2014,NUTS,2010,ES13,2,36.001
2015,NUTS,2010,ES13,2,36.0
2016,NUTS,2010,ES13,2,36.0
2017,NUTS,2010,ES13,2,40.0
2018,NUTS,2010,ES13,2,47.0
2019,NUTS,2010,ES13,2,45.0
2011,NUTS,2010,ES2,1,1544.174
2012,NUTS,2010,ES2,1,1523.548
2013,NUTS,2010,ES2,1,1405.894
2014,NUTS,2010,ES2,1,1401.664
2015,NUTS,2010,ES2,1,1334.0
2016,NUTS,2010,ES2,1,1382.0
2017,NUTS,2010,ES2,1,1467.0
2018,NUTS,2010,ES2,1,1560.0
2019,NUTS,2010,ES2,1,1596.0
2011,NUTS,2010,ES21,2,1065.789
2012,NUTS,2010,ES21,2,1085.6
2013,NUTS,2010,ES21,2,995.73
2014,NUTS,2010,ES21,2,975.297
2015,NUTS,2010,ES21,2,937.0
2016,NUTS,2010,ES21,2,979.0
2017,NUTS,2010,ES21,2,1014.0
2018,NUTS,2010,ES21,2,1104.0
2019,NUTS,2010,ES21,2,1125.0
2011,NUTS,2010,ES22,2,265.726
2012,NUTS,2010,ES22,2,237.298
2013,NUTS,2010,ES22,2,217.831
2014,NUTS,2010,ES22,2,216.137
2015,NUTS,2010,ES22,2,204.0
2016,NUTS,2010,ES22,2,211.0
2017,NUTS,2010,ES22,2,239.0
2018,NUTS,2010,ES22,2,233.0
2019,NUTS,2010,ES22,2,238.0
2011,NUTS,2010,ES23,2,43.565
2012,NUTS,2010,ES23,2,36.18
2013,NUTS,2010,ES23,2,30.283
2014,NUTS,2010,ES23,2,39.339
2015,NUTS,2010,ES23,2,34.0
2016,NUTS,2010,ES23,2,32.0
2017,NUTS,2010,ES23,2,39.0
2018,NUTS,2010,ES23,2,33.0
2019,NUTS,2010,ES23,2,32.0
2011,NUTS,2010,ES24,2,169.094
2012,NUTS,2010,ES24,2,164.471
2013,NUTS,2010,ES24,2,162.051
2014,NUTS,2010,ES24,2,170.892
2015,NUTS,2010,ES24,2,160.0
2016,NUTS,2010,ES24,2,160.0
2017,NUTS,2010,ES24,2,175.0
2018,NUTS,2010,ES24,2,189.0
2019,NUTS,2010,ES24,2,200.0
2011,NUTS,2010,ES3,1,2065.925
2012,NUTS,2010,ES3,1,1886.452
2013,NUTS,2010,ES3,1,1946.0
2014,NUTS,2010,ES3,1,1840.574
2015,NUTS,2010,ES3,1,1999.0
2016,NUTS,2010,ES3,1,1993.0
2017,NUTS,2010,ES3,1,2127.0
2018,NUTS,2010,ES3,1,2306.0
2019,NUTS,2010,ES3,1,2399.0
2011,NUTS,2010,ES30,2,2065.925
2012,NUTS,2010,ES30,2,1886.452
2013,NUTS,2010,ES30,2,1946.0
2014,NUTS,2010,ES30,2,1840.574
2015,NUTS,2010,ES30,2,1999.0
2016,NUTS,2010,ES30,2,1993.0
2017,NUTS,2010,ES30,2,2127.0
2018,NUTS,2010,ES30,2,2306.0
2019,NUTS,2010,ES30,2,2399.0
2011,NUTS,2010,ES4,1,488.02
2012,NUTS,2010,ES4,1,552.11
2013,NUTS,2010,ES4,1,442.78
2014,NUTS,2010,ES4,1,427.352
2015,NUTS,2010,ES4,1,410.0
2016,NUTS,2010,ES4,1,512.0
2017,NUTS,2010,ES4,1,596.0
2018,NUTS,2010,ES4,1,660.0
2019,NUTS,2010,ES4,1,705.0
2011,NUTS,2010,ES41,2,312.329
2012,NUTS,2010,ES41,2,381.451
2013,NUTS,2010,ES41,2,298.224
2014,NUTS,2010,ES41,2,283.28
2015,NUTS,2010,ES41,2,288.0
2016,NUTS,2010,ES41,2,363.0
2017,NUTS,2010,ES41,2,439.0
2018,NUTS,2010,ES41,2,500.0
2019,NUTS,2010,ES41,2,523.0
2011,NUTS,2010,ES42,2,147.524
2012,NUTS,2010,ES42,2,144.902
2013,NUTS,2010,ES42,2,117.67
2014,NUTS,2010,ES42,2,118.197
2015,NUTS,2010,ES42,2,102.0
2016,NUTS,2010,ES42,2,129.0
2017,NUTS,2010,ES42,2,132.0
2018,NUTS,2010,ES42,2,130.0
2019,NUTS,2010,ES42,2,150.0
2011,NUTS,2010,ES43,2,28.168
2012,NUTS,2010,ES43,2,25.757
2013,NUTS,2010,ES43,2,26.886
2014,NUTS,2010,ES43,2,25.875
2015,NUTS,2010,ES43,2,20.0
2016,NUTS,2010,ES43,2,20.0
2017,NUTS,2010,ES43,2,25.0
2018,NUTS,2010,ES43,2,30.0
2019,NUTS,2010,ES43,2,32.0
2011,NUTS,2010,ES5,1,2169.382
2012,NUTS,2010,ES5,1,2094.108
2013,NUTS,2010,ES5,1,2092.157
2014,NUTS,2010,ES5,1,2096.683
2015,NUTS,2010,ES5,1,2200.0
2016,NUTS,2010,ES5,1,2232.0
2017,NUTS,2010,ES5,1,2422.0
2018,NUTS,2010,ES5,1,2725.0
2019,NUTS,2010,ES5,1,2799.0
2011,NUTS,2010,ES51,2,1733.373
2012,NUTS,2010,ES51,2,1672.856
2013,NUTS,2010,ES51,2,1675.742
2014,NUTS,2010,ES51,2,1672.072
2015,NUTS,2010,ES51,2,1773.0
2016,NUTS,2010,ES51,2,1779.0
2017,NUTS,2010,ES51,2,1918.0
2018,NUTS,2010,ES51,2,2146.0
2019,NUTS,2010,ES51,2,2152.0
2011,NUTS,2010,ES52,2,422.178
2012,NUTS,2010,ES52,2,406.64
2013,NUTS,2010,ES52,2,405.295
2014,NUTS,2010,ES52,2,412.819
2015,NUTS,2010,ES52,2,414.0
2016,NUTS,2010,ES52,2,434.0
2017,NUTS,2010,ES52,2,474.0
2018,NUTS,2010,ES52,2,535.0
2019,NUTS,2010,ES52,2,600.0
2011,NUTS,2010,ES53,2,13.831
2012,NUTS,2010,ES53,2,14.612
2013,NUTS,2010,ES53,2,11.12
2014,NUTS,2010,ES53,2,11.791
2015,NUTS,2010,ES53,2,13.0
2016,NUTS,2010,ES53,2,19.0
2017,NUTS,2010,ES53,2,29.0
2018,NUTS,2010,ES53,2,44.0
2019,NUTS,2010,ES53,2,48.0
2011,NUTS,2010,ES6,1,679.919
2012,NUTS,2010,ES6,1,623.183
2013,NUTS,2010,ES6,1,626.063
2014,NUTS,2010,ES6,1,630.281
2015,NUTS,2010,ES6,1,609.0
2016,NUTS,2010,ES6,1,624.0
2017,NUTS,2010,ES6,1,658.0
2018,NUTS,2010,ES6,1,695.0
2019,NUTS,2010,ES6,1,713.0
2011,NUTS,2010,ES61,2,598.228
2012,NUTS,2010,ES61,2,534.765
2013,NUTS,2010,ES61,2,538.425
2014,NUTS,2010,ES61,2,529.978
2015,NUTS,2010,ES61,2,506.0
2016,NUTS,2010,ES61,2,502.0
2017,NUTS,2010,ES61,2,530.0
2018,NUTS,2010,ES61,2,549.0
2019,NUTS,2010,ES61,2,559.0
2011,NUTS,2010,ES62,2,81.268
2012,NUTS,2010,ES62,2,87.935
2013,NUTS,2010,ES62,2,87.291
2014,NUTS,2010,ES62,2,99.812
2015,NUTS,2010,ES62,2,103.0
2016,NUTS,2010,ES62,2,123.0
2017,NUTS,2010,ES62,2,128.0
2018,NUTS,2010,ES62,2,145.0
2019,NUTS,2010,ES62,2,154.0
2012,NUTS,2010,ES63,2,0.118
2015,NUTS,2010,ES63,2,0.0
2012,NUTS,2010,ES64,2,0.365
2015,NUTS,2010,ES64,2,0.0
2011,NUTS,2010,ES7,1,48.913
2012,NUTS,2010,ES7,1,43.538
2013,NUTS,2010,ES7,1,43.201
2014,NUTS,2010,ES7,1,35.612
2015,NUTS,2010,ES7,1,36.0
2016,NUTS,2010,ES7,1,33.0
2017,NUTS,2010,ES7,1,34.0
2018,NUTS,2010,ES7,1,43.0
2019,NUTS,2010,ES7,1,40.0
2011,NUTS,2010,ES70,2,48.913
2012,NUTS,2010,ES70,2,43.538
2013,NUTS,2010,ES70,2,43.201
2014,NUTS,2010,ES70,2,35.612
2015,NUTS,2010,ES70,2,36.0
2016,NUTS,2010,ES70,2,33.0
2017,NUTS,2010,ES70,2,34.0
2018,NUTS,2010,ES70,2,43.0
2019,NUTS,2010,ES70,2,40.0
2011,NUTS,2010,ESZ,1,0.0
2012,NUTS,2010,ESZ,1,0.0
2013,NUTS,2010,ESZ,1,0.0
2011,NUTS,2010,ESZZ,2,0.0
2012,NUTS,2010,ESZZ,2,0.0
2013,NUTS,2010,ESZZ,2,0.0
2011,NUTS,2010,FI,0,5047.428
2012,NUTS,2010,FI,0,4694.997
2013,NUTS,2010,FI,0,4602.4
2014,NUTS,2010,FI,0,4409.5
2015,NUTS,2010,FI,0,4047.3
2016,NUTS,2010,FI,0,3901.7
2017,NUTS,2010,FI,0,4028.3
2018,NUTS,2010,FI,0,4226.9
2019,NUTS,2010,FI,0,4407.9
2020,NUTS,2010,FI,0,4644.2
2011,NUTS,2010,FI1,1,5043.044
2012,NUTS,2010,FI1,1,4690.6
2013,NUTS,2010,FI1,1,4598.9
2015,NUTS,2010,FI1,1,4044.4
2016,NUTS,2010,FI1,1,3897.8
2017,NUTS,2010,FI1,1,4024.8
2018,NUTS,2010,FI1,1,4222.0
2019,NUTS,2010,FI1,1,4403.8
2011,NUTS,2010,FI19,2,1247.562
2012,NUTS,2010,FI19,2,1109.6
2013,NUTS,2010,FI19,2,1105.6
2015,NUTS,2010,FI19,2,957.9
2016,NUTS,2010,FI19,2,823.6
2017,NUTS,2010,FI19,2,828.3
2018,NUTS,2010,FI19,2,906.9
2019,NUTS,2010,FI19,2,962.5
2011,NUTS,2010,FI1B,2,2111.512
2012,NUTS,2010,FI1B,2,1965.8
2013,NUTS,2010,FI1B,2,2049.9
2015,NUTS,2010,FI1B,2,1977.5
2016,NUTS,2010,FI1B,2,1965.1
2017,NUTS,2010,FI1B,2,2056.3
2018,NUTS,2010,FI1B,2,2136.3
2019,NUTS,2010,FI1B,2,2247.4
2011,NUTS,2010,FI1C,2,718.673
2012,NUTS,2010,FI1C,2,718.4
2013,NUTS,2010,FI1C,2,638.0
2015,NUTS,2010,FI1C,2,484.3
2016,NUTS,2010,FI1C,2,458.5
2017,NUTS,2010,FI1C,2,433.6
2018,NUTS,2010,FI1C,2,441.3
2019,NUTS,2010,FI1C,2,466.3
2011,NUTS,2010,FI1D,2,965.297
2012,NUTS,2010,FI1D,2,896.8
2013,NUTS,2010,FI1D,2,805.4
2015,NUTS,2010,FI1D,2,624.8
2016,NUTS,2010,FI1D,2,650.5
2017,NUTS,2010,FI1D,2,706.6
2018,NUTS,2010,FI1D,2,737.5
2019,NUTS,2010,FI1D,2,727.6
2011,NUTS,2010,FI2,1,4.408
2012,NUTS,2010,FI2,1,4.4
2013,NUTS,2010,FI2,1,3.5
2015,NUTS,2010,FI2,1,2.9
2016,NUTS,2010,FI2,1,4.0
2017,NUTS,2010,FI2,1,3.6
2018,NUTS,2010,FI2,1,4.9
2019,NUTS,2010,FI2,1,4.1
2011,NUTS,2010,FI20,2,4.408
2012,NUTS,2010,FI20,2,4.4
2013,NUTS,2010,FI20,2,3.5
2015,NUTS,2010,FI20,2,2.9
2016,NUTS,2010,FI20,2,4.0
2017,NUTS,2010,FI20,2,3.6
2018,NUTS,2010,FI20,2,4.9
2019,NUTS,2010,FI20,2,4.1
2011,NUTS,2010,FR,0,28850.6
2012,NUTS,2010,FR,0,30041.401
2013,NUTS,2010,FR,0,30589.665
2014,NUTS,2010,FR,0,31132.941
2015,NUTS,2010,FR,0,31664.501
2016,NUTS,2010,FR,0,32325.62
2017,NUTS,2010,FR,0,33019.108
2018,NUTS,2010,FR,0,34023.0
2019,NUTS,2010,FR,0,35220.38
2020,NUTS,2010,FR,0,35888.379
2011,NUTS,2010,FR1,1,12291.74
2012,NUTS,2010,FR1,1,12624.8
2013,NUTS,2010,FR1,1,12767.4
2011,NUTS,2010,FR10,2,12291.74
2012,NUTS,2010,FR10,2,12624.8
2013,NUTS,2010,FR10,2,12767.4
2011,NUTS,2010,FR2,1,2586.279
2012,NUTS,2010,FR2,1,2709.8
2013,NUTS,2010,FR2,1,2758.0
2011,NUTS,2010,FR21,2,192.538
2012,NUTS,2010,FR21,2,195.1
2013,NUTS,2010,FR21,2,192.6
2011,NUTS,2010,FR22,2,465.68
2012,NUTS,2010,FR22,2,534.0
2013,NUTS,2010,FR22,2,544.3
2011,NUTS,2010,FR23,2,530.318
2012,NUTS,2010,FR23,2,564.1
2013,NUTS,2010,FR23,2,615.0
2011,NUTS,2010,FR24,2,802.72
2012,NUTS,2010,FR24,2,787.7
2013,NUTS,2010,FR24,2,805.3
2011,NUTS,2010,FR25,2,307.17
2012,NUTS,2010,FR25,2,328.7
2013,NUTS,2010,FR25,2,315.3
2011,NUTS,2010,FR26,2,287.852
2012,NUTS,2010,FR26,2,300.2
2013,NUTS,2010,FR26,2,285.5
2011,NUTS,2010,FR3,1,421.408
2012,NUTS,2010,FR3,1,443.2
2013,NUTS,2010,FR3,1,463.0
2011,NUTS,2010,FR30,2,421.408
2012,NUTS,2010,FR30,2,443.2
2013,NUTS,2010,FR30,2,463.0
2011,NUTS,2010,FR4,1,1542.989
2012,NUTS,2010,FR4,1,1555.8
2013,NUTS,2010,FR4,1,1476.4
2011,NUTS,2010,FR41,2,305.192
2012,NUTS,2010,FR41,2,308.5
2013,NUTS,2010,FR41,2,307.8
2011,NUTS,2010,FR42,2,511.392
2012,NUTS,2010,FR42,2,536.2
2013,NUTS,2010,FR42,2,520.0
2011,NUTS,2010,FR43,2,726.406
2012,NUTS,2010,FR43,2,711.1
2013,NUTS,2010,FR43,2,648.6
2011,NUTS,2010,FR5,1,1996.953
2012,NUTS,2010,FR5,1,2084.5
2013,NUTS,2010,FR5,1,2159.0
2011,NUTS,2010,FR51,2,774.267
2012,NUTS,2010,FR51,2,812.0
2013,NUTS,2010,FR51,2,832.9
2011,NUTS,2010,FR52,2,1011.756
2012,NUTS,2010,FR52,2,1046.9
2013,NUTS,2010,FR52,2,1087.9
2011,NUTS,2010,FR53,2,210.929
2012,NUTS,2010,FR53,2,225.7
2013,NUTS,2010,FR53,2,238.2
2011,NUTS,2010,FR6,1,3599.566
2012,NUTS,2010,FR6,1,3885.4
2013,NUTS,2010,FR6,1,3944.9
2011,NUTS,2010,FR61,2,846.122
2012,NUTS,2010,FR61,2,926.2
2013,NUTS,2010,FR61,2,941.3
2011,NUTS,2010,FR62,2,2655.861
2012,NUTS,2010,FR62,2,2846.9
2013,NUTS,2010,FR62,2,2894.3
2011,NUTS,2010,FR63,2,97.583
2012,NUTS,2010,FR63,2,112.3
2013,NUTS,2010,FR63,2,109.2
2011,NUTS,2010,FR7,1,4301.541
2012,NUTS,2010,FR7,1,4352.8
2013,NUTS,2010,FR7,1,4339.0
2011,NUTS,2010,FR71,2,3717.936
2012,NUTS,2010,FR71,2,3724.2
2013,NUTS,2010,FR71,2,3750.4
2011,NUTS,2010,FR72,2,583.604
2012,NUTS,2010,FR72,2,628.6
2013,NUTS,2010,FR72,2,588.6
2011,NUTS,2010,FR8,1,2012.304
2012,NUTS,2010,FR8,1,2367.9
2013,NUTS,2010,FR8,1,2776.9
2011,NUTS,2010,FR81,2,416.621
2012,NUTS,2010,FR81,2,472.5
2013,NUTS,2010,FR81,2,494.1
2011,NUTS,2010,FR82,2,1589.021
2012,NUTS,2010,FR82,2,1891.4
2013,NUTS,2010,FR82,2,2279.4
2011,NUTS,2010,FR83,2,6.661
2012,NUTS,2010,FR83,2,4.0
2013,NUTS,2010,FR83,2,3.3
2011,NUTS,2010,FRA,1,12.779
2012,NUTS,2010,FRA,1,17.0
2013,NUTS,2010,FRA,1,23.5
2011,NUTS,2010,HR,0,1118.722
2012,NUTS,2010,HR,0,1137.971
2013,NUTS,2010,HR,0,1346.81
2014,NUTS,2010,HR,0,1251.944
2015,NUTS,2010,HR,0,1461.8
