year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_gov_mio_pps
2005,NUTS,2010,EL53,2,2.31
2011,NUTS,2010,EL53,2,8.881
2013,NUTS,2010,EL53,2,7.439
2015,NUTS,2010,EL53,2,13.159
2017,NUTS,2010,EL53,2,6.102
2018,NUTS,2010,EL53,2,6.856
2019,NUTS,2010,EL53,2,5.595
1995,NUTS,2010,EL54,2,1.159
1997,NUTS,2010,EL54,2,1.041
1999,NUTS,2010,EL54,2,1.316
2001,NUTS,2010,EL54,2,1.758
2003,NUTS,2010,EL54,2,1.953
2005,NUTS,2010,EL54,2,1.213
2011,NUTS,2010,EL54,2,5.806
2013,NUTS,2010,EL54,2,8.81
2015,NUTS,2010,EL54,2,8.686
2017,NUTS,2010,EL54,2,6.15
2018,NUTS,2010,EL54,2,8.368
2019,NUTS,2010,EL54,2,8.652
2011,NUTS,2010,EL6,1,44.789
2013,NUTS,2010,EL6,1,61.022
2015,NUTS,2010,EL6,1,95.279
2017,NUTS,2010,EL6,1,46.824
2018,NUTS,2010,EL6,1,58.542
2019,NUTS,2010,EL6,1,59.147
1995,NUTS,2010,EL61,2,2.655
1997,NUTS,2010,EL61,2,2.575
1999,NUTS,2010,EL61,2,2.767
2001,NUTS,2010,EL61,2,2.551
2003,NUTS,2010,EL61,2,2.493
2005,NUTS,2010,EL61,2,2.576
2011,NUTS,2010,EL61,2,12.097
2013,NUTS,2010,EL61,2,16.112
2015,NUTS,2010,EL61,2,22.365
2017,NUTS,2010,EL61,2,9.446
2018,NUTS,2010,EL61,2,11.118
2019,NUTS,2010,EL61,2,10.682
1995,NUTS,2010,EL62,2,0.191
1997,NUTS,2010,EL62,2,0.213
1999,NUTS,2010,EL62,2,0.273
2001,NUTS,2010,EL62,2,0.149
2003,NUTS,2010,EL62,2,0.264
2005,NUTS,2010,EL62,2,0.508
2011,NUTS,2010,EL62,2,2.67
2013,NUTS,2010,EL62,2,3.988
2015,NUTS,2010,EL62,2,6.763
2017,NUTS,2010,EL62,2,2.126
2018,NUTS,2010,EL62,2,2.773
2019,NUTS,2010,EL62,2,3.262
1995,NUTS,2010,EL63,2,5.105
1997,NUTS,2010,EL63,2,1.201
1999,NUTS,2010,EL63,2,5.187
2001,NUTS,2010,EL63,2,6.537
2003,NUTS,2010,EL63,2,6.759
2005,NUTS,2010,EL63,2,5.683
2011,NUTS,2010,EL63,2,12.845
2013,NUTS,2010,EL63,2,18.467
2015,NUTS,2010,EL63,2,35.466
2017,NUTS,2010,EL63,2,20.122
2018,NUTS,2010,EL63,2,14.816
2019,NUTS,2010,EL63,2,16.965
1995,NUTS,2010,EL64,2,6.499
1997,NUTS,2010,EL64,2,1.147
1999,NUTS,2010,EL64,2,1.216
2001,NUTS,2010,EL64,2,4.148
2003,NUTS,2010,EL64,2,1.378
2005,NUTS,2010,EL64,2,2.229
2011,NUTS,2010,EL64,2,7.511
2013,NUTS,2010,EL64,2,7.519
2015,NUTS,2010,EL64,2,9.902
2017,NUTS,2010,EL64,2,4.168
2018,NUTS,2010,EL64,2,8.248
2019,NUTS,2010,EL64,2,7.153
1995,NUTS,2010,EL65,2,0.807
1997,NUTS,2010,EL65,2,3.509
1999,NUTS,2010,EL65,2,1.886
2001,NUTS,2010,EL65,2,2.749
2003,NUTS,2010,EL65,2,1.75
2005,NUTS,2010,EL65,2,2.218
2011,NUTS,2010,EL65,2,9.666
2013,NUTS,2010,EL65,2,14.935
2015,NUTS,2010,EL65,2,20.784
2017,NUTS,2010,EL65,2,10.963
2018,NUTS,2010,EL65,2,21.587
2019,NUTS,2010,EL65,2,21.085
2015,NUTS,2010,ELZ,1,0.0
2018,NUTS,2010,ELZ,1,0.0
2015,NUTS,2010,ELZZ,2,0.0
2018,NUTS,2010,ELZZ,2,0.0
1995,NUTS,2010,ES,0,777.786
1996,NUTS,2010,ES,0,826.997
1997,NUTS,2010,ES,0,811.036
1998,NUTS,2010,ES,0,881.958
1999,NUTS,2010,ES,0,953.16
2000,NUTS,2010,ES,0,1015.808
2001,NUTS,2010,ES,0,1094.933
2002,NUTS,2010,ES,0,1223.159
2003,NUTS,2010,ES,0,1364.216
2004,NUTS,2010,ES,0,1522.671
2005,NUTS,2010,ES,0,1849.583
2006,NUTS,2010,ES,0,2128.319
2007,NUTS,2010,ES,0,2531.9
2008,NUTS,2010,ES,0,2856.535
2009,NUTS,2010,ES,0,3074.623
2010,NUTS,2010,ES,0,3051.08
2011,NUTS,2010,ES,0,2883.491
2012,NUTS,2010,ES,0,2717.524
2013,NUTS,2010,ES,0,2604.708
2014,NUTS,2010,ES,0,2605.684
2015,NUTS,2010,ES,0,2725.208
2016,NUTS,2010,ES,0,2650.459
2017,NUTS,2010,ES,0,2715.794
2018,NUTS,2010,ES,0,2699.657
2019,NUTS,2010,ES,0,2845.17
2020,NUTS,2010,ES,0,2932.155
1995,NUTS,2010,ES1,1,53.365
1996,NUTS,2010,ES1,1,56.757
1997,NUTS,2010,ES1,1,56.578
1998,NUTS,2010,ES1,1,54.253
1999,NUTS,2010,ES1,1,60.371
2000,NUTS,2010,ES1,1,66.552
2001,NUTS,2010,ES1,1,70.813
2002,NUTS,2010,ES1,1,71.216
2003,NUTS,2010,ES1,1,75.143
2004,NUTS,2010,ES1,1,94.507
2005,NUTS,2010,ES1,1,106.45
2006,NUTS,2010,ES1,1,129.446
2007,NUTS,2010,ES1,1,146.616
2008,NUTS,2010,ES1,1,147.244
2009,NUTS,2010,ES1,1,161.292
2010,NUTS,2010,ES1,1,157.371
2011,NUTS,2010,ES1,1,143.473
2012,NUTS,2010,ES1,1,
2013,NUTS,2010,ES1,1,126.11
2014,NUTS,2010,ES1,1,124.948
2015,NUTS,2010,ES1,1,137.342
2016,NUTS,2010,ES1,1,144.787
2017,NUTS,2010,ES1,1,143.681
2018,NUTS,2010,ES1,1,137.398
2019,NUTS,2010,ES1,1,139.68
1995,NUTS,2010,ES11,2,33.341
1996,NUTS,2010,ES11,2,35.453
1997,NUTS,2010,ES11,2,35.075
1998,NUTS,2010,ES11,2,33.563
1999,NUTS,2010,ES11,2,35.255
2000,NUTS,2010,ES11,2,40.4
2001,NUTS,2010,ES11,2,41.087
2002,NUTS,2010,ES11,2,42.288
2003,NUTS,2010,ES11,2,44.329
2004,NUTS,2010,ES11,2,62.507
2005,NUTS,2010,ES11,2,68.081
2006,NUTS,2010,ES11,2,81.324
2007,NUTS,2010,ES11,2,78.559
2008,NUTS,2010,ES11,2,82.855
2009,NUTS,2010,ES11,2,89.217
2010,NUTS,2010,ES11,2,88.227
2011,NUTS,2010,ES11,2,
2012,NUTS,2010,ES11,2,
2013,NUTS,2010,ES11,2,74.484
2014,NUTS,2010,ES11,2,75.422
2015,NUTS,2010,ES11,2,83.27
2016,NUTS,2010,ES11,2,88.601
2017,NUTS,2010,ES11,2,92.522
2018,NUTS,2010,ES11,2,91.241
2019,NUTS,2010,ES11,2,91.329
1995,NUTS,2010,ES12,2,12.188
1996,NUTS,2010,ES12,2,12.952
1997,NUTS,2010,ES12,2,12.936
1998,NUTS,2010,ES12,2,12.322
1999,NUTS,2010,ES12,2,14.333
2000,NUTS,2010,ES12,2,17.263
2001,NUTS,2010,ES12,2,18.49
2002,NUTS,2010,ES12,2,16.01
2003,NUTS,2010,ES12,2,18.921
2004,NUTS,2010,ES12,2,20.587
2005,NUTS,2010,ES12,2,24.586
2006,NUTS,2010,ES12,2,31.319
2007,NUTS,2010,ES12,2,44.746
2008,NUTS,2010,ES12,2,38.945
2009,NUTS,2010,ES12,2,40.298
2010,NUTS,2010,ES12,2,38.459
2011,NUTS,2010,ES12,2,
2012,NUTS,2010,ES12,2,30.364
2013,NUTS,2010,ES12,2,29.731
2014,NUTS,2010,ES12,2,29.0
2015,NUTS,2010,ES12,2,31.362
2016,NUTS,2010,ES12,2,31.334
2017,NUTS,2010,ES12,2,28.301
2018,NUTS,2010,ES12,2,25.762
2019,NUTS,2010,ES12,2,26.862
1995,NUTS,2010,ES13,2,7.847
1996,NUTS,2010,ES13,2,8.353
1997,NUTS,2010,ES13,2,8.567
1998,NUTS,2010,ES13,2,8.368
1999,NUTS,2010,ES13,2,10.783
2000,NUTS,2010,ES13,2,8.89
2001,NUTS,2010,ES13,2,11.236
2002,NUTS,2010,ES13,2,12.918
2003,NUTS,2010,ES13,2,11.893
2004,NUTS,2010,ES13,2,11.413
2005,NUTS,2010,ES13,2,13.783
2006,NUTS,2010,ES13,2,16.804
2007,NUTS,2010,ES13,2,23.311
2008,NUTS,2010,ES13,2,25.443
2009,NUTS,2010,ES13,2,31.776
2010,NUTS,2010,ES13,2,30.685
2011,NUTS,2010,ES13,2,29.919
2012,NUTS,2010,ES13,2,25.521
2013,NUTS,2010,ES13,2,21.895
2014,NUTS,2010,ES13,2,20.526
2015,NUTS,2010,ES13,2,21.629
2016,NUTS,2010,ES13,2,24.851
2017,NUTS,2010,ES13,2,22.858
2018,NUTS,2010,ES13,2,20.395
2019,NUTS,2010,ES13,2,21.489
1995,NUTS,2010,ES2,1,34.882
1996,NUTS,2010,ES2,1,37.095
1997,NUTS,2010,ES2,1,32.948
1998,NUTS,2010,ES2,1,41.195
1999,NUTS,2010,ES2,1,43.348
2000,NUTS,2010,ES2,1,43.14
2001,NUTS,2010,ES2,1,50.862
2002,NUTS,2010,ES2,1,49.906
2003,NUTS,2010,ES2,1,68.224
2004,NUTS,2010,ES2,1,89.493
2005,NUTS,2010,ES2,1,96.76
2006,NUTS,2010,ES2,1,137.677
2007,NUTS,2010,ES2,1,181.782
2008,NUTS,2010,ES2,1,191.763
2009,NUTS,2010,ES2,1,229.052
2010,NUTS,2010,ES2,1,221.208
2011,NUTS,2010,ES2,1,224.9
2012,NUTS,2010,ES2,1,229.077
2013,NUTS,2010,ES2,1,213.936
2014,NUTS,2010,ES2,1,212.766
2015,NUTS,2010,ES2,1,
2016,NUTS,2010,ES2,1,235.548
2017,NUTS,2010,ES2,1,228.584
2018,NUTS,2010,ES2,1,235.079
2019,NUTS,2010,ES2,1,244.977
1995,NUTS,2010,ES21,2,12.035
1996,NUTS,2010,ES21,2,12.799
1997,NUTS,2010,ES21,2,11.26
1998,NUTS,2010,ES21,2,10.506
1999,NUTS,2010,ES21,2,11.857
2000,NUTS,2010,ES21,2,14.801
2001,NUTS,2010,ES21,2,20.814
2002,NUTS,2010,ES21,2,22.855
2003,NUTS,2010,ES21,2,28.003
2004,NUTS,2010,ES21,2,31.893
2005,NUTS,2010,ES21,2,36.62
2006,NUTS,2010,ES21,2,42.401
2007,NUTS,2010,ES21,2,54.442
2008,NUTS,2010,ES21,2,68.396
2009,NUTS,2010,ES21,2,80.475
2010,NUTS,2010,ES21,2,81.866
2011,NUTS,2010,ES21,2,88.532
2012,NUTS,2010,ES21,2,103.421
2013,NUTS,2010,ES21,2,98.759
2014,NUTS,2010,ES21,2,99.254
2015,NUTS,2010,ES21,2,103.818
2016,NUTS,2010,ES21,2,103.728
2017,NUTS,2010,ES21,2,107.761
2018,NUTS,2010,ES21,2,103.049
2019,NUTS,2010,ES21,2,105.297
1995,NUTS,2010,ES22,2,2.918
1996,NUTS,2010,ES22,2,3.097
1997,NUTS,2010,ES22,2,2.058
1998,NUTS,2010,ES22,2,2.207
1999,NUTS,2010,ES22,2,1.865
2000,NUTS,2010,ES22,2,2.316
2001,NUTS,2010,ES22,2,1.064
2002,NUTS,2010,ES22,2,1.546
2003,NUTS,2010,ES22,2,8.758
2004,NUTS,2010,ES22,2,13.76
2005,NUTS,2010,ES22,2,9.159
2006,NUTS,2010,ES22,2,25.797
2007,NUTS,2010,ES22,2,39.013
2008,NUTS,2010,ES22,2,29.915
2009,NUTS,2010,ES22,2,38.344
2010,NUTS,2010,ES22,2,30.828
2011,NUTS,2010,ES22,2,38.693
2012,NUTS,2010,ES22,2,30.304
2013,NUTS,2010,ES22,2,26.796
2014,NUTS,2010,ES22,2,27.45
2015,NUTS,2010,ES22,2,
2016,NUTS,2010,ES22,2,29.173
2017,NUTS,2010,ES22,2,32.655
2018,NUTS,2010,ES22,2,34.35
2019,NUTS,2010,ES22,2,36.532
1995,NUTS,2010,ES23,2,1.988
1996,NUTS,2010,ES23,2,2.112
1997,NUTS,2010,ES23,2,2.301
1998,NUTS,2010,ES23,2,1.897
1999,NUTS,2010,ES23,2,2.069
2000,NUTS,2010,ES23,2,2.307
2001,NUTS,2010,ES23,2,1.994
2002,NUTS,2010,ES23,2,4.527
2003,NUTS,2010,ES23,2,4.974
2004,NUTS,2010,ES23,2,5.12
2005,NUTS,2010,ES23,2,4.825
2006,NUTS,2010,ES23,2,14.634
2007,NUTS,2010,ES23,2,17.805
2008,NUTS,2010,ES23,2,17.115
2009,NUTS,2010,ES23,2,21.971
2010,NUTS,2010,ES23,2,26.637
2011,NUTS,2010,ES23,2,23.298
2012,NUTS,2010,ES23,2,17.822
2013,NUTS,2010,ES23,2,16.028
2014,NUTS,2010,ES23,2,15.585
2015,NUTS,2010,ES23,2,16.222
2016,NUTS,2010,ES23,2,17.288
2017,NUTS,2010,ES23,2,17.416
2018,NUTS,2010,ES23,2,18.248
2019,NUTS,2010,ES23,2,17.191
1995,NUTS,2010,ES24,2,17.941
1996,NUTS,2010,ES24,2,19.076
1997,NUTS,2010,ES24,2,17.341
1998,NUTS,2010,ES24,2,26.586
1999,NUTS,2010,ES24,2,27.546
2000,NUTS,2010,ES24,2,23.716
2001,NUTS,2010,ES24,2,26.991
2002,NUTS,2010,ES24,2,20.978
2003,NUTS,2010,ES24,2,26.489
2004,NUTS,2010,ES24,2,38.72
2005,NUTS,2010,ES24,2,46.155
2006,NUTS,2010,ES24,2,54.846
2007,NUTS,2010,ES24,2,70.52
2008,NUTS,2010,ES24,2,76.338
2009,NUTS,2010,ES24,2,88.264
2010,NUTS,2010,ES24,2,81.877
2011,NUTS,2010,ES24,2,74.377
2012,NUTS,2010,ES24,2,77.531
2013,NUTS,2010,ES24,2,72.353
2014,NUTS,2010,ES24,2,70.477
2015,NUTS,2010,ES24,2,77.863
2016,NUTS,2010,ES24,2,85.359
2017,NUTS,2010,ES24,2,71.841
2018,NUTS,2010,ES24,2,79.433
2019,NUTS,2010,ES24,2,85.957
1995,NUTS,2010,ES3,1,400.894
1996,NUTS,2010,ES3,1,426.255
1997,NUTS,2010,ES3,1,412.393
1998,NUTS,2010,ES3,1,466.529
1999,NUTS,2010,ES3,1,501.176
2000,NUTS,2010,ES3,1,536.328
2001,NUTS,2010,ES3,1,565.266
2002,NUTS,2010,ES3,1,630.452
2003,NUTS,2010,ES3,1,640.285
2004,NUTS,2010,ES3,1,684.16
2005,NUTS,2010,ES3,1,788.27
2006,NUTS,2010,ES3,1,860.621
2007,NUTS,2010,ES3,1,959.713
2008,NUTS,2010,ES3,1,1065.5
2009,NUTS,2010,ES3,1,1120.802
2010,NUTS,2010,ES3,1,1107.082
2011,NUTS,2010,ES3,1,1064.959
2012,NUTS,2010,ES3,1,965.468
2013,NUTS,2010,ES3,1,920.324
2014,NUTS,2010,ES3,1,927.267
2015,NUTS,2010,ES3,1,967.882
2016,NUTS,2010,ES3,1,934.63
2017,NUTS,2010,ES3,1,964.406
2018,NUTS,2010,ES3,1,953.199
2019,NUTS,2010,ES3,1,999.248
1995,NUTS,2010,ES30,2,400.894
1996,NUTS,2010,ES30,2,426.255
1997,NUTS,2010,ES30,2,412.393
1998,NUTS,2010,ES30,2,466.529
1999,NUTS,2010,ES30,2,501.176
2000,NUTS,2010,ES30,2,536.328
2001,NUTS,2010,ES30,2,565.266
2002,NUTS,2010,ES30,2,630.452
2003,NUTS,2010,ES30,2,640.285
2004,NUTS,2010,ES30,2,684.16
2005,NUTS,2010,ES30,2,788.27
2006,NUTS,2010,ES30,2,860.621
2007,NUTS,2010,ES30,2,959.713
2008,NUTS,2010,ES30,2,1065.5
2009,NUTS,2010,ES30,2,1120.802
2010,NUTS,2010,ES30,2,1107.082
2011,NUTS,2010,ES30,2,1064.959
2012,NUTS,2010,ES30,2,965.468
2013,NUTS,2010,ES30,2,920.324
2014,NUTS,2010,ES30,2,927.267
2015,NUTS,2010,ES30,2,967.882
2016,NUTS,2010,ES30,2,934.63
2017,NUTS,2010,ES30,2,964.406
2018,NUTS,2010,ES30,2,953.199
2019,NUTS,2010,ES30,2,999.248
1995,NUTS,2010,ES4,1,29.812
1996,NUTS,2010,ES4,1,31.711
1997,NUTS,2010,ES4,1,36.428
1998,NUTS,2010,ES4,1,35.345
1999,NUTS,2010,ES4,1,37.776
2000,NUTS,2010,ES4,1,48.171
2001,NUTS,2010,ES4,1,49.583
2002,NUTS,2010,ES4,1,48.581
2003,NUTS,2010,ES4,1,70.71
2004,NUTS,2010,ES4,1,71.68
2005,NUTS,2010,ES4,1,84.835
2006,NUTS,2010,ES4,1,107.753
2007,NUTS,2010,ES4,1,148.763
2008,NUTS,2010,ES4,1,158.935
2009,NUTS,2010,ES4,1,176.203
2010,NUTS,2010,ES4,1,158.022
2011,NUTS,2010,ES4,1,139.847
2012,NUTS,2010,ES4,1,
2013,NUTS,2010,ES4,1,110.674
2014,NUTS,2010,ES4,1,105.889
2015,NUTS,2010,ES4,1,115.713
2016,NUTS,2010,ES4,1,109.13
2017,NUTS,2010,ES4,1,108.85
2018,NUTS,2010,ES4,1,115.93
2019,NUTS,2010,ES4,1,118.191
1995,NUTS,2010,ES41,2,14.847
1996,NUTS,2010,ES41,2,15.779
1997,NUTS,2010,ES41,2,17.653
1998,NUTS,2010,ES41,2,18.069
1999,NUTS,2010,ES41,2,21.544
2000,NUTS,2010,ES41,2,21.207
2001,NUTS,2010,ES41,2,22.384
2002,NUTS,2010,ES41,2,21.972
2003,NUTS,2010,ES41,2,35.571
2004,NUTS,2010,ES41,2,37.867
2005,NUTS,2010,ES41,2,38.65
2006,NUTS,2010,ES41,2,45.582
2007,NUTS,2010,ES41,2,60.761
2008,NUTS,2010,ES41,2,79.05
2009,NUTS,2010,ES41,2,78.619
2010,NUTS,2010,ES41,2,69.392
2011,NUTS,2010,ES41,2,
2012,NUTS,2010,ES41,2,57.367
2013,NUTS,2010,ES41,2,52.243
2014,NUTS,2010,ES41,2,53.079
2015,NUTS,2010,ES41,2,54.072
2016,NUTS,2010,ES41,2,54.025
2017,NUTS,2010,ES41,2,52.248
2018,NUTS,2010,ES41,2,54.745
2019,NUTS,2010,ES41,2,54.798
1995,NUTS,2010,ES42,2,8.4
1996,NUTS,2010,ES42,2,8.928
1997,NUTS,2010,ES42,2,10.844
1998,NUTS,2010,ES42,2,8.931
1999,NUTS,2010,ES42,2,8.444
2000,NUTS,2010,ES42,2,12.062
2001,NUTS,2010,ES42,2,12.035
2002,NUTS,2010,ES42,2,12.697
2003,NUTS,2010,ES42,2,18.489
2004,NUTS,2010,ES42,2,17.92
2005,NUTS,2010,ES42,2,21.58
2006,NUTS,2010,ES42,2,22.832
2007,NUTS,2010,ES42,2,40.646
2008,NUTS,2010,ES42,2,37.215
2009,NUTS,2010,ES42,2,35.294
2010,NUTS,2010,ES42,2,37.894
2011,NUTS,2010,ES42,2,
2012,NUTS,2010,ES42,2,
2013,NUTS,2010,ES42,2,27.171
2014,NUTS,2010,ES42,2,26.297
2015,NUTS,2010,ES42,2,35.687
2016,NUTS,2010,ES42,2,29.173
2017,NUTS,2010,ES42,2,30.478
2018,NUTS,2010,ES42,2,32.203
2019,NUTS,2010,ES42,2,33.308
1995,NUTS,2010,ES43,2,6.577
1996,NUTS,2010,ES43,2,6.992
1997,NUTS,2010,ES43,2,7.942
1998,NUTS,2010,ES43,2,8.356
1999,NUTS,2010,ES43,2,7.788
2000,NUTS,2010,ES43,2,14.902
2001,NUTS,2010,ES43,2,15.164
2002,NUTS,2010,ES43,2,13.912
2003,NUTS,2010,ES43,2,16.65
2004,NUTS,2010,ES43,2,15.893
2005,NUTS,2010,ES43,2,24.605
2006,NUTS,2010,ES43,2,39.339
2007,NUTS,2010,ES43,2,47.356
2008,NUTS,2010,ES43,2,42.67
2009,NUTS,2010,ES43,2,62.291
2010,NUTS,2010,ES43,2,50.737
2011,NUTS,2010,ES43,2,44.128
2012,NUTS,2010,ES43,2,37.096
2013,NUTS,2010,ES43,2,31.258
2014,NUTS,2010,ES43,2,26.513
2015,NUTS,2010,ES43,2,25.954
2016,NUTS,2010,ES43,2,27.012
2017,NUTS,2010,ES43,2,26.124
2018,NUTS,2010,ES43,2,28.982
2019,NUTS,2010,ES43,2,31.159
1995,NUTS,2010,ES5,1,134.506
1996,NUTS,2010,ES5,1,143.02
1997,NUTS,2010,ES5,1,150.647
1998,NUTS,2010,ES5,1,136.828
1999,NUTS,2010,ES5,1,150.865
2000,NUTS,2010,ES5,1,155.556
2001,NUTS,2010,ES5,1,175.362
2002,NUTS,2010,ES5,1,239.262
2003,NUTS,2010,ES5,1,275.057
2004,NUTS,2010,ES5,1,310.827
2005,NUTS,2010,ES5,1,416.054
2006,NUTS,2010,ES5,1,476.312
2007,NUTS,2010,ES5,1,603.469
2008,NUTS,2010,ES5,1,768.633
2009,NUTS,2010,ES5,1,841.532
2010,NUTS,2010,ES5,1,871.794
2011,NUTS,2010,ES5,1,825.139
2012,NUTS,2010,ES5,1,825.35
2013,NUTS,2010,ES5,1,804.427
2014,NUTS,2010,ES5,1,805.362
2015,NUTS,2010,ES5,1,826.214
2016,NUTS,2010,ES5,1,824.419
2017,NUTS,2010,ES5,1,850.114
2018,NUTS,2010,ES5,1,836.196
2019,NUTS,2010,ES5,1,897.174
1995,NUTS,2010,ES51,2,91.306
1996,NUTS,2010,ES51,2,97.079
1997,NUTS,2010,ES51,2,104.081
1998,NUTS,2010,ES51,2,96.506
1999,NUTS,2010,ES51,2,104.668
2000,NUTS,2010,ES51,2,105.95
2001,NUTS,2010,ES51,2,114.68
2002,NUTS,2010,ES51,2,151.264
2003,NUTS,2010,ES51,2,184.236
2004,NUTS,2010,ES51,2,209.92
2005,NUTS,2010,ES51,2,280.13
2006,NUTS,2010,ES51,2,336.278
2007,NUTS,2010,ES51,2,429.38
2008,NUTS,2010,ES51,2,592.879
2009,NUTS,2010,ES51,2,644.962
2010,NUTS,2010,ES51,2,664.475
2011,NUTS,2010,ES51,2,652.581
2012,NUTS,2010,ES51,2,652.974
2013,NUTS,2010,ES51,2,637.792
2014,NUTS,2010,ES51,2,639.638
2015,NUTS,2010,ES51,2,654.266
2016,NUTS,2010,ES51,2,647.218
2017,NUTS,2010,ES51,2,674.867
2018,NUTS,2010,ES51,2,663.375
2019,NUTS,2010,ES51,2,717.739
1995,NUTS,2010,ES52,2,38.729
1996,NUTS,2010,ES52,2,41.178
1997,NUTS,2010,ES52,2,38.22
1998,NUTS,2010,ES52,2,32.448
1999,NUTS,2010,ES52,2,37.685
2000,NUTS,2010,ES52,2,41.116
2001,NUTS,2010,ES52,2,52.075
2002,NUTS,2010,ES52,2,79.165
2003,NUTS,2010,ES52,2,82.171
2004,NUTS,2010,ES52,2,89.28
2005,NUTS,2010,ES52,2,121.734
2006,NUTS,2010,ES52,2,118.092
2007,NUTS,2010,ES52,2,145.965
2008,NUTS,2010,ES52,2,143.363
2009,NUTS,2010,ES52,2,157.132
2010,NUTS,2010,ES52,2,158.223
2011,NUTS,2010,ES52,2,134.55
2012,NUTS,2010,ES52,2,137.032
2013,NUTS,2010,ES52,2,131.465
2014,NUTS,2010,ES52,2,133.24
2015,NUTS,2010,ES52,2,137.342
2016,NUTS,2010,ES52,2,141.545
2017,NUTS,2010,ES52,2,137.15
2018,NUTS,2010,ES52,2,137.398
2019,NUTS,2010,ES52,2,142.903
1995,NUTS,2010,ES53,2,4.471
1996,NUTS,2010,ES53,2,4.763
1997,NUTS,2010,ES53,2,8.335
1998,NUTS,2010,ES53,2,7.874
1999,NUTS,2010,ES53,2,8.511
2000,NUTS,2010,ES53,2,8.49
2001,NUTS,2010,ES53,2,8.607
2002,NUTS,2010,ES53,2,8.833
2003,NUTS,2010,ES53,2,8.65
2004,NUTS,2010,ES53,2,11.627
2005,NUTS,2010,ES53,2,14.191
2006,NUTS,2010,ES53,2,21.944
2007,NUTS,2010,ES53,2,28.123
2008,NUTS,2010,ES53,2,32.391
2009,NUTS,2010,ES53,2,39.438
2010,NUTS,2010,ES53,2,49.097
2011,NUTS,2010,ES53,2,38.008
2012,NUTS,2010,ES53,2,35.342
2013,NUTS,2010,ES53,2,35.17
2014,NUTS,2010,ES53,2,32.485
2015,NUTS,2010,ES53,2,34.606
2016,NUTS,2010,ES53,2,34.576
2017,NUTS,2010,ES53,2,38.097
2018,NUTS,2010,ES53,2,36.496
2019,NUTS,2010,ES53,2,36.532
1995,NUTS,2010,ES6,1,101.2
1996,NUTS,2010,ES6,1,107.59
1997,NUTS,2010,ES6,1,99.145
1998,NUTS,2010,ES6,1,117.655
1999,NUTS,2010,ES6,1,130.067
2000,NUTS,2010,ES6,1,134.724
2001,NUTS,2010,ES6,1,148.637
2002,NUTS,2010,ES6,1,139.009
2003,NUTS,2010,ES6,1,188.885
2004,NUTS,2010,ES6,1,220.053
2005,NUTS,2010,ES6,1,290.192
2006,NUTS,2010,ES6,1,345.013
2007,NUTS,2010,ES6,1,406.466
2008,NUTS,2010,ES6,1,437.474
2009,NUTS,2010,ES6,1,460.871
2010,NUTS,2010,ES6,1,449.457
2011,NUTS,2010,ES6,1,401.905
2012,NUTS,2010,ES6,1,377.194
2013,NUTS,2010,ES6,1,362.562
2014,NUTS,2010,ES6,1,362.336
2015,NUTS,2010,ES6,1,383.908
2016,NUTS,2010,ES6,1,336.035
2017,NUTS,2010,ES6,1,336.345
2018,NUTS,2010,ES6,1,339.201
2019,NUTS,2010,ES6,1,357.795
1995,NUTS,2010,ES61,2,86.729
1996,NUTS,2010,ES61,2,92.222
1997,NUTS,2010,ES61,2,83.699
1998,NUTS,2010,ES61,2,98.954
1999,NUTS,2010,ES61,2,107.675
2000,NUTS,2010,ES61,2,115.744
2001,NUTS,2010,ES61,2,131.864
2002,NUTS,2010,ES61,2,118.03
2003,NUTS,2010,ES61,2,166.721
2004,NUTS,2010,ES61,2,191.573
2005,NUTS,2010,ES61,2,259.055
2006,NUTS,2010,ES61,2,305.814
2007,NUTS,2010,ES61,2,363.206
2008,NUTS,2010,ES61,2,386.243
2009,NUTS,2010,ES61,2,410.605
2010,NUTS,2010,ES61,2,398.707
2011,NUTS,2010,ES61,2,355.119
2012,NUTS,2010,ES61,2,336.775
2013,NUTS,2010,ES61,2,325.731
2014,NUTS,2010,ES61,2,327.237
2015,NUTS,2010,ES61,2,344.977
2016,NUTS,2010,ES61,2,298.217
2017,NUTS,2010,ES61,2,298.248
2018,NUTS,2010,ES61,2,303.778
2019,NUTS,2010,ES61,2,320.189
1995,NUTS,2010,ES62,2,14.471
1996,NUTS,2010,ES62,2,15.38
1997,NUTS,2010,ES62,2,15.457
1998,NUTS,2010,ES62,2,18.701
1999,NUTS,2010,ES62,2,22.392
2000,NUTS,2010,ES62,2,18.981
2001,NUTS,2010,ES62,2,16.773
2002,NUTS,2010,ES62,2,20.978
2003,NUTS,2010,ES62,2,22.165
2004,NUTS,2010,ES62,2,28.48
2005,NUTS,2010,ES62,2,31.056
2006,NUTS,2010,ES62,2,39.108
2007,NUTS,2010,ES62,2,43.151
2008,NUTS,2010,ES62,2,51.011
2009,NUTS,2010,ES62,2,50.102
2010,NUTS,2010,ES62,2,50.749
2011,NUTS,2010,ES62,2,
2012,NUTS,2010,ES62,2,40.365
2013,NUTS,2010,ES62,2,36.773
2014,NUTS,2010,ES62,2,35.035
2015,NUTS,2010,ES62,2,38.932
2016,NUTS,2010,ES62,2,37.817
2017,NUTS,2010,ES62,2,38.097
2018,NUTS,2010,ES62,2,35.423
2019,NUTS,2010,ES62,2,37.606
