year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_total_rse_fte
2001,NUTS,2010,EU27_2020,7,988859.0
2002,NUTS,2010,EU27_2020,7,1015181.0
2003,NUTS,2010,EU27_2020,7,1039338.0
2004,NUTS,2010,EU27_2020,7,1079805.0
2005,NUTS,2010,EU27_2020,7,1126161.0
2006,NUTS,2010,EU27_2020,7,1168490.0
2007,NUTS,2010,EU27_2020,7,1205464.0
2008,NUTS,2010,EU27_2020,7,1271345.0
2009,NUTS,2010,EU27_2020,7,1299479.0
2010,NUTS,2010,EU27_2020,7,1346146.0
2011,NUTS,2010,EU27_2020,7,1375445.0
2012,NUTS,2010,EU27_2020,7,1431583.0
2013,NUTS,2010,EU27_2020,7,1476139.0
2014,NUTS,2010,EU27_2020,7,1498989.0
2015,NUTS,2010,EU27_2020,7,1565287.0
2016,NUTS,2010,EU27_2020,7,1613592.0
2017,NUTS,2010,EU27_2020,7,1709559.0
2018,NUTS,2010,EU27_2020,7,1785800.0
2019,NUTS,2010,EU27_2020,7,1853002.0
2020,NUTS,2010,EU27_2020,7,1892436.0
1983,NUTS,2010,FI,0,9421.0
2004,NUTS,2010,FI,0,41004.0
2005,NUTS,2010,FI,0,39582.0
2006,NUTS,2010,FI,0,40411.0
2007,NUTS,2010,FI,0,39000.0
2008,NUTS,2010,FI,0,40879.0
2009,NUTS,2010,FI,0,40849.0
2010,NUTS,2010,FI,0,41425.0
2011,NUTS,2010,FI,0,40003.0
2012,NUTS,2010,FI,0,40468.0
2013,NUTS,2010,FI,0,39196.0
2014,NUTS,2010,FI,0,38281.0
2015,NUTS,2010,FI,0,37516.0
2016,NUTS,2010,FI,0,35908.0
2017,NUTS,2010,FI,0,37047.0
2018,NUTS,2010,FI,0,37891.0
2019,NUTS,2010,FI,0,39984.0
2020,NUTS,2010,FI,0,41707.0
2004,NUTS,2010,FI1,1,40991.0
2005,NUTS,2010,FI1,1,39573.0
2006,NUTS,2010,FI1,1,40399.0
2007,NUTS,2010,FI1,1,38982.0
2008,NUTS,2010,FI1,1,40850.0
2009,NUTS,2010,FI1,1,40831.0
2010,NUTS,2010,FI1,1,41406.0
2011,NUTS,2010,FI1,1,39973.0
2012,NUTS,2010,FI1,1,40434.0
2013,NUTS,2010,FI1,1,39168.0
2015,NUTS,2010,FI1,1,37495.0
2016,NUTS,2010,FI1,1,35856.0
2017,NUTS,2010,FI1,1,37023.0
2018,NUTS,2010,FI1,1,37857.0
2019,NUTS,2010,FI1,1,39960.0
2004,NUTS,2010,FI19,2,9564.0
2005,NUTS,2010,FI19,2,8915.0
2006,NUTS,2010,FI19,2,9254.0
2007,NUTS,2010,FI19,2,8554.0
2008,NUTS,2010,FI19,2,9560.0
2009,NUTS,2010,FI19,2,9288.0
2010,NUTS,2010,FI19,2,9650.0
2011,NUTS,2010,FI19,2,9194.0
2012,NUTS,2010,FI19,2,8990.0
2013,NUTS,2010,FI19,2,8666.0
2015,NUTS,2010,FI19,2,8207.0
2016,NUTS,2010,FI19,2,7401.0
2017,NUTS,2010,FI19,2,7765.0
2018,NUTS,2010,FI19,2,7998.0
2019,NUTS,2010,FI19,2,8404.0
2009,NUTS,2010,FI1B,2,17699.0
2010,NUTS,2010,FI1B,2,17978.0
2011,NUTS,2010,FI1B,2,17515.0
2012,NUTS,2010,FI1B,2,17773.0
2013,NUTS,2010,FI1B,2,17252.0
2015,NUTS,2010,FI1B,2,17885.0
2016,NUTS,2010,FI1B,2,16994.0
2017,NUTS,2010,FI1B,2,17395.0
2018,NUTS,2010,FI1B,2,17757.0
2019,NUTS,2010,FI1B,2,18981.0
2009,NUTS,2010,FI1C,2,5480.0
2010,NUTS,2010,FI1C,2,5623.0
2011,NUTS,2010,FI1C,2,5187.0
2012,NUTS,2010,FI1C,2,5405.0
2013,NUTS,2010,FI1C,2,5480.0
2015,NUTS,2010,FI1C,2,4668.0
2016,NUTS,2010,FI1C,2,4611.0
2017,NUTS,2010,FI1C,2,4669.0
2018,NUTS,2010,FI1C,2,4732.0
2019,NUTS,2010,FI1C,2,4797.0
2004,NUTS,2010,FI1D,2,8115.0
2005,NUTS,2010,FI1D,2,7774.0
2006,NUTS,2010,FI1D,2,7850.0
2007,NUTS,2010,FI1D,2,8003.0
2008,NUTS,2010,FI1D,2,8317.0
2009,NUTS,2010,FI1D,2,8364.0
2010,NUTS,2010,FI1D,2,8155.0
2011,NUTS,2010,FI1D,2,8078.0
2012,NUTS,2010,FI1D,2,8266.0
2013,NUTS,2010,FI1D,2,7766.0
2015,NUTS,2010,FI1D,2,6734.0
2016,NUTS,2010,FI1D,2,6850.0
2017,NUTS,2010,FI1D,2,7194.0
2018,NUTS,2010,FI1D,2,7369.0
2019,NUTS,2010,FI1D,2,7779.0
2004,NUTS,2010,FI2,1,12.0
2005,NUTS,2010,FI2,1,9.0
2006,NUTS,2010,FI2,1,12.0
2007,NUTS,2010,FI2,1,18.0
2008,NUTS,2010,FI2,1,30.0
2009,NUTS,2010,FI2,1,18.0
2010,NUTS,2010,FI2,1,19.0
2011,NUTS,2010,FI2,1,29.0
2012,NUTS,2010,FI2,1,35.0
2013,NUTS,2010,FI2,1,32.0
2015,NUTS,2010,FI2,1,21.0
2016,NUTS,2010,FI2,1,52.0
2017,NUTS,2010,FI2,1,24.0
2018,NUTS,2010,FI2,1,35.0
2019,NUTS,2010,FI2,1,24.0
2004,NUTS,2010,FI20,2,12.0
2005,NUTS,2010,FI20,2,9.0
2006,NUTS,2010,FI20,2,12.0
2007,NUTS,2010,FI20,2,18.0
2008,NUTS,2010,FI20,2,30.0
2009,NUTS,2010,FI20,2,18.0
2010,NUTS,2010,FI20,2,19.0
2011,NUTS,2010,FI20,2,29.0
2012,NUTS,2010,FI20,2,35.0
2013,NUTS,2010,FI20,2,32.0
2015,NUTS,2010,FI20,2,21.0
2016,NUTS,2010,FI20,2,52.0
2017,NUTS,2010,FI20,2,24.0
2018,NUTS,2010,FI20,2,35.0
2019,NUTS,2010,FI20,2,24.0
1981,NUTS,2010,FR,0,85500.0
1982,NUTS,2010,FR,0,90076.0
1983,NUTS,2010,FR,0,92682.0
1984,NUTS,2010,FR,0,98210.0
1985,NUTS,2010,FR,0,102253.0
1986,NUTS,2010,FR,0,104953.0
1987,NUTS,2010,FR,0,109359.0
1988,NUTS,2010,FR,0,115163.0
1989,NUTS,2010,FR,0,120430.0
1990,NUTS,2010,FR,0,123938.0
1991,NUTS,2010,FR,0,129780.0
1992,NUTS,2010,FR,0,141710.0
1993,NUTS,2010,FR,0,145898.0
1994,NUTS,2010,FR,0,149193.0
1995,NUTS,2010,FR,0,151249.0
1996,NUTS,2010,FR,0,154827.0
1997,NUTS,2010,FR,0,154742.0
1998,NUTS,2010,FR,0,155727.0
1999,NUTS,2010,FR,0,160424.0
2000,NUTS,2010,FR,0,172070.0
2001,NUTS,2010,FR,0,177372.0
2002,NUTS,2010,FR,0,186420.0
2003,NUTS,2010,FR,0,192790.0
2004,NUTS,2010,FR,0,202377.0
2005,NUTS,2010,FR,0,202507.0
2006,NUTS,2010,FR,0,210591.0
2007,NUTS,2010,FR,0,221851.0
2008,NUTS,2010,FR,0,227679.0
2009,NUTS,2010,FR,0,234366.0
2010,NUTS,2010,FR,0,243533.0
2011,NUTS,2010,FR,0,249247.0
2012,NUTS,2010,FR,0,258913.0
2013,NUTS,2010,FR,0,266222.0
2014,NUTS,2010,FR,0,267308.0
2015,NUTS,2010,FR,0,279470.0
2016,NUTS,2010,FR,0,285488.0
2017,NUTS,2010,FR,0,296324.0
2018,NUTS,2010,FR,0,305439.0
2019,NUTS,2010,FR,0,313374.0
2020,NUTS,2010,FR,0,321550.0
2000,NUTS,2010,FR1,1,68126.0
2001,NUTS,2010,FR1,1,73844.0
2002,NUTS,2010,FR1,1,75615.0
2003,NUTS,2010,FR1,1,77898.0
2006,NUTS,2010,FR1,1,81134.0
2007,NUTS,2010,FR1,1,88108.0
2008,NUTS,2010,FR1,1,88880.0
2009,NUTS,2010,FR1,1,92539.0
2010,NUTS,2010,FR1,1,97858.0
2011,NUTS,2010,FR1,1,99579.0
2012,NUTS,2010,FR1,1,102903.0
2013,NUTS,2010,FR1,1,105817.0
2000,NUTS,2010,FR10,2,68126.0
2001,NUTS,2010,FR10,2,73844.0
2002,NUTS,2010,FR10,2,75615.0
2003,NUTS,2010,FR10,2,77898.0
2006,NUTS,2010,FR10,2,81134.0
2007,NUTS,2010,FR10,2,88108.0
2008,NUTS,2010,FR10,2,88880.0
2009,NUTS,2010,FR10,2,92539.0
2010,NUTS,2010,FR10,2,97858.0
2011,NUTS,2010,FR10,2,99579.0
2012,NUTS,2010,FR10,2,102903.0
2013,NUTS,2010,FR10,2,105817.0
2000,NUTS,2010,FR2,1,13994.0
2001,NUTS,2010,FR2,1,13962.0
2002,NUTS,2010,FR2,1,14881.0
2003,NUTS,2010,FR2,1,15367.0
2006,NUTS,2010,FR2,1,17314.0
2007,NUTS,2010,FR2,1,17350.0
2008,NUTS,2010,FR2,1,18082.0
2009,NUTS,2010,FR2,1,17821.0
2010,NUTS,2010,FR2,1,18182.0
2011,NUTS,2010,FR2,1,18200.0
2012,NUTS,2010,FR2,1,18838.0
2013,NUTS,2010,FR2,1,18876.0
2000,NUTS,2010,FR21,2,1276.0
2001,NUTS,2010,FR21,2,1237.0
2002,NUTS,2010,FR21,2,1267.0
2003,NUTS,2010,FR21,2,1419.0
2006,NUTS,2010,FR21,2,1595.0
2007,NUTS,2010,FR21,2,1601.0
2008,NUTS,2010,FR21,2,1757.0
2009,NUTS,2010,FR21,2,1592.0
2010,NUTS,2010,FR21,2,1650.0
2011,NUTS,2010,FR21,2,1600.0
2012,NUTS,2010,FR21,2,1668.0
2013,NUTS,2010,FR21,2,1655.0
2000,NUTS,2010,FR22,2,2037.0
2001,NUTS,2010,FR22,2,2366.0
2002,NUTS,2010,FR22,2,2599.0
2003,NUTS,2010,FR22,2,2520.0
2006,NUTS,2010,FR22,2,2690.0
2007,NUTS,2010,FR22,2,2872.0
2008,NUTS,2010,FR22,2,3125.0
2009,NUTS,2010,FR22,2,2845.0
2010,NUTS,2010,FR22,2,2968.0
2011,NUTS,2010,FR22,2,3045.0
2012,NUTS,2010,FR22,2,3053.0
2013,NUTS,2010,FR22,2,3193.0
2000,NUTS,2010,FR23,2,2447.0
2001,NUTS,2010,FR23,2,2368.0
2002,NUTS,2010,FR23,2,2520.0
2003,NUTS,2010,FR23,2,2638.0
2006,NUTS,2010,FR23,2,2853.0
2007,NUTS,2010,FR23,2,3034.0
2008,NUTS,2010,FR23,2,3121.0
2009,NUTS,2010,FR23,2,3032.0
2010,NUTS,2010,FR23,2,2997.0
2011,NUTS,2010,FR23,2,3259.0
2012,NUTS,2010,FR23,2,3631.0
2013,NUTS,2010,FR23,2,3721.0
2000,NUTS,2010,FR24,2,4227.0
2001,NUTS,2010,FR24,2,4115.0
2002,NUTS,2010,FR24,2,4112.0
2003,NUTS,2010,FR24,2,4429.0
2006,NUTS,2010,FR24,2,5157.0
2007,NUTS,2010,FR24,2,5270.0
2008,NUTS,2010,FR24,2,5353.0
2009,NUTS,2010,FR24,2,5388.0
2010,NUTS,2010,FR24,2,5585.0
2011,NUTS,2010,FR24,2,5352.0
2012,NUTS,2010,FR24,2,5199.0
2013,NUTS,2010,FR24,2,5207.0
2000,NUTS,2010,FR25,2,1976.0
2001,NUTS,2010,FR25,2,1911.0
2002,NUTS,2010,FR25,2,2309.0
2003,NUTS,2010,FR25,2,2167.0
2006,NUTS,2010,FR25,2,2837.0
2007,NUTS,2010,FR25,2,2303.0
2008,NUTS,2010,FR25,2,2387.0
2009,NUTS,2010,FR25,2,2536.0
2010,NUTS,2010,FR25,2,2540.0
2011,NUTS,2010,FR25,2,2572.0
2012,NUTS,2010,FR25,2,2752.0
2013,NUTS,2010,FR25,2,2652.0
2000,NUTS,2010,FR26,2,2030.0
2001,NUTS,2010,FR26,2,1965.0
2002,NUTS,2010,FR26,2,2075.0
2003,NUTS,2010,FR26,2,2195.0
2006,NUTS,2010,FR26,2,2182.0
2007,NUTS,2010,FR26,2,2269.0
2008,NUTS,2010,FR26,2,2338.0
2009,NUTS,2010,FR26,2,2428.0
2010,NUTS,2010,FR26,2,2442.0
2011,NUTS,2010,FR26,2,2373.0
2012,NUTS,2010,FR26,2,2535.0
2013,NUTS,2010,FR26,2,2449.0
2000,NUTS,2010,FR3,1,4142.0
2001,NUTS,2010,FR3,1,4129.0
2002,NUTS,2010,FR3,1,4316.0
2003,NUTS,2010,FR3,1,4496.0
2006,NUTS,2010,FR3,1,4731.0
2007,NUTS,2010,FR3,1,4789.0
2008,NUTS,2010,FR3,1,5302.0
2009,NUTS,2010,FR3,1,5696.0
2010,NUTS,2010,FR3,1,5919.0
2011,NUTS,2010,FR3,1,5978.0
2012,NUTS,2010,FR3,1,5940.0
2013,NUTS,2010,FR3,1,6279.0
2000,NUTS,2010,FR30,2,4142.0
2001,NUTS,2010,FR30,2,4129.0
2002,NUTS,2010,FR30,2,4316.0
2003,NUTS,2010,FR30,2,4496.0
2006,NUTS,2010,FR30,2,4731.0
2007,NUTS,2010,FR30,2,4789.0
2008,NUTS,2010,FR30,2,5302.0
2009,NUTS,2010,FR30,2,5696.0
2010,NUTS,2010,FR30,2,5919.0
2011,NUTS,2010,FR30,2,5978.0
2012,NUTS,2010,FR30,2,5940.0
2013,NUTS,2010,FR30,2,6279.0
2000,NUTS,2010,FR4,1,9747.0
2001,NUTS,2010,FR4,1,10050.0
2002,NUTS,2010,FR4,1,11061.0
2003,NUTS,2010,FR4,1,11040.0
2006,NUTS,2010,FR4,1,12489.0
2007,NUTS,2010,FR4,1,13016.0
2008,NUTS,2010,FR4,1,12773.0
2009,NUTS,2010,FR4,1,12878.0
2010,NUTS,2010,FR4,1,12981.0
2011,NUTS,2010,FR4,1,13640.0
2012,NUTS,2010,FR4,1,13671.0
2013,NUTS,2010,FR4,1,13453.0
2000,NUTS,2010,FR41,2,3464.0
2001,NUTS,2010,FR41,2,3563.0
2002,NUTS,2010,FR41,2,3562.0
2003,NUTS,2010,FR41,2,3737.0
2006,NUTS,2010,FR41,2,4029.0
2007,NUTS,2010,FR41,2,4241.0
2008,NUTS,2010,FR41,2,3965.0
2009,NUTS,2010,FR41,2,4258.0
2010,NUTS,2010,FR41,2,3858.0
2011,NUTS,2010,FR41,2,3989.0
2012,NUTS,2010,FR41,2,3940.0
2013,NUTS,2010,FR41,2,3997.0
2000,NUTS,2010,FR42,2,4158.0
2001,NUTS,2010,FR42,2,4343.0
2002,NUTS,2010,FR42,2,4487.0
2003,NUTS,2010,FR42,2,4546.0
2006,NUTS,2010,FR42,2,5127.0
2007,NUTS,2010,FR42,2,5112.0
2008,NUTS,2010,FR42,2,5123.0
2009,NUTS,2010,FR42,2,5186.0
2010,NUTS,2010,FR42,2,5677.0
2011,NUTS,2010,FR42,2,5918.0
2012,NUTS,2010,FR42,2,6018.0
2013,NUTS,2010,FR42,2,5810.0
2000,NUTS,2010,FR43,2,2124.0
2001,NUTS,2010,FR43,2,2144.0
2002,NUTS,2010,FR43,2,3012.0
2003,NUTS,2010,FR43,2,2757.0
2006,NUTS,2010,FR43,2,3333.0
2007,NUTS,2010,FR43,2,3663.0
2008,NUTS,2010,FR43,2,3684.0
2009,NUTS,2010,FR43,2,3433.0
2010,NUTS,2010,FR43,2,3446.0
2011,NUTS,2010,FR43,2,3734.0
2012,NUTS,2010,FR43,2,3714.0
2013,NUTS,2010,FR43,2,3646.0
2000,NUTS,2010,FR5,1,13205.0
2001,NUTS,2010,FR5,1,13674.0
2002,NUTS,2010,FR5,1,14281.0
2003,NUTS,2010,FR5,1,14690.0
2006,NUTS,2010,FR5,1,16797.0
2007,NUTS,2010,FR5,1,17475.0
2008,NUTS,2010,FR5,1,18542.0
2009,NUTS,2010,FR5,1,19062.0
2010,NUTS,2010,FR5,1,19393.0
2011,NUTS,2010,FR5,1,20046.0
2012,NUTS,2010,FR5,1,21304.0
2013,NUTS,2010,FR5,1,21347.0
2000,NUTS,2010,FR51,2,4861.0
2001,NUTS,2010,FR51,2,5042.0
2002,NUTS,2010,FR51,2,5182.0
2003,NUTS,2010,FR51,2,5207.0
2006,NUTS,2010,FR51,2,6254.0
2007,NUTS,2010,FR51,2,6053.0
2008,NUTS,2010,FR51,2,6484.0
2009,NUTS,2010,FR51,2,6885.0
2010,NUTS,2010,FR51,2,7209.0
2011,NUTS,2010,FR51,2,7637.0
2012,NUTS,2010,FR51,2,8021.0
2013,NUTS,2010,FR51,2,8085.0
2000,NUTS,2010,FR52,2,6713.0
2001,NUTS,2010,FR52,2,6839.0
2002,NUTS,2010,FR52,2,7212.0
2003,NUTS,2010,FR52,2,7542.0
2006,NUTS,2010,FR52,2,8515.0
2007,NUTS,2010,FR52,2,9505.0
2008,NUTS,2010,FR52,2,9951.0
2009,NUTS,2010,FR52,2,10001.0
2010,NUTS,2010,FR52,2,9868.0
2011,NUTS,2010,FR52,2,10156.0
2012,NUTS,2010,FR52,2,10791.0
2013,NUTS,2010,FR52,2,10668.0
2000,NUTS,2010,FR53,2,1631.0
2001,NUTS,2010,FR53,2,1793.0
2002,NUTS,2010,FR53,2,1887.0
2003,NUTS,2010,FR53,2,1940.0
2006,NUTS,2010,FR53,2,2028.0
2007,NUTS,2010,FR53,2,1917.0
2008,NUTS,2010,FR53,2,2107.0
2009,NUTS,2010,FR53,2,2176.0
2010,NUTS,2010,FR53,2,2315.0
2011,NUTS,2010,FR53,2,2253.0
2012,NUTS,2010,FR53,2,2492.0
2013,NUTS,2010,FR53,2,2595.0
2000,NUTS,2010,FR6,1,15967.0
2001,NUTS,2010,FR6,1,16678.0
2002,NUTS,2010,FR6,1,19348.0
2003,NUTS,2010,FR6,1,20666.0
2006,NUTS,2010,FR6,1,23635.0
2007,NUTS,2010,FR6,1,23916.0
2008,NUTS,2010,FR6,1,25895.0
2009,NUTS,2010,FR6,1,26781.0
2010,NUTS,2010,FR6,1,27597.0
2011,NUTS,2010,FR6,1,28527.0
2012,NUTS,2010,FR6,1,30283.0
2013,NUTS,2010,FR6,1,31559.0
2000,NUTS,2010,FR61,2,5171.0
2001,NUTS,2010,FR61,2,5431.0
2002,NUTS,2010,FR61,2,5712.0
2003,NUTS,2010,FR61,2,5974.0
2006,NUTS,2010,FR61,2,6587.0
2007,NUTS,2010,FR61,2,6592.0
2008,NUTS,2010,FR61,2,6964.0
2009,NUTS,2010,FR61,2,7839.0
2010,NUTS,2010,FR61,2,7813.0
2011,NUTS,2010,FR61,2,8167.0
2012,NUTS,2010,FR61,2,8259.0
2013,NUTS,2010,FR61,2,8512.0
2000,NUTS,2010,FR62,2,9986.0
2001,NUTS,2010,FR62,2,10423.0
2002,NUTS,2010,FR62,2,12809.0
2003,NUTS,2010,FR62,2,13865.0
2006,NUTS,2010,FR62,2,16075.0
2007,NUTS,2010,FR62,2,16391.0
2008,NUTS,2010,FR62,2,17903.0
2009,NUTS,2010,FR62,2,17936.0
2010,NUTS,2010,FR62,2,18792.0
2011,NUTS,2010,FR62,2,19264.0
2012,NUTS,2010,FR62,2,20863.0
2013,NUTS,2010,FR62,2,21881.0
2000,NUTS,2010,FR63,2,809.0
2001,NUTS,2010,FR63,2,824.0
2002,NUTS,2010,FR63,2,826.0
2003,NUTS,2010,FR63,2,827.0
2006,NUTS,2010,FR63,2,975.0
2007,NUTS,2010,FR63,2,933.0
2008,NUTS,2010,FR63,2,1029.0
2009,NUTS,2010,FR63,2,1005.0
2010,NUTS,2010,FR63,2,992.0
2011,NUTS,2010,FR63,2,1097.0
2012,NUTS,2010,FR63,2,1162.0
2013,NUTS,2010,FR63,2,1167.0
2000,NUTS,2010,FR7,1,21362.0
2001,NUTS,2010,FR7,1,22040.0
2002,NUTS,2010,FR7,1,23299.0
2003,NUTS,2010,FR7,1,24123.0
2006,NUTS,2010,FR7,1,27023.0
2007,NUTS,2010,FR7,1,28768.0
2008,NUTS,2010,FR7,1,29877.0
2009,NUTS,2010,FR7,1,30821.0
2010,NUTS,2010,FR7,1,32334.0
2011,NUTS,2010,FR7,1,34093.0
2012,NUTS,2010,FR7,1,35197.0
2013,NUTS,2010,FR7,1,35515.0
2000,NUTS,2010,FR71,2,19096.0
2001,NUTS,2010,FR71,2,19725.0
2002,NUTS,2010,FR71,2,20747.0
2003,NUTS,2010,FR71,2,21494.0
2006,NUTS,2010,FR71,2,24392.0
2007,NUTS,2010,FR71,2,25901.0
2008,NUTS,2010,FR71,2,27030.0
2009,NUTS,2010,FR71,2,28018.0
2010,NUTS,2010,FR71,2,29597.0
2011,NUTS,2010,FR71,2,31145.0
2012,NUTS,2010,FR71,2,31984.0
2013,NUTS,2010,FR71,2,32519.0
2000,NUTS,2010,FR72,2,2266.0
2001,NUTS,2010,FR72,2,2315.0
2002,NUTS,2010,FR72,2,2552.0
2003,NUTS,2010,FR72,2,2629.0
2006,NUTS,2010,FR72,2,2630.0
2007,NUTS,2010,FR72,2,2867.0
2008,NUTS,2010,FR72,2,2846.0
2009,NUTS,2010,FR72,2,2803.0
2010,NUTS,2010,FR72,2,2738.0
2011,NUTS,2010,FR72,2,2948.0
2012,NUTS,2010,FR72,2,3214.0
2013,NUTS,2010,FR72,2,2996.0
2000,NUTS,2010,FR8,1,17261.0
2001,NUTS,2010,FR8,1,18773.0
2002,NUTS,2010,FR8,1,19299.0
2003,NUTS,2010,FR8,1,20249.0
2006,NUTS,2010,FR8,1,22713.0
2007,NUTS,2010,FR8,1,24136.0
2008,NUTS,2010,FR8,1,24311.0
2009,NUTS,2010,FR8,1,24704.0
2010,NUTS,2010,FR8,1,25776.0
2011,NUTS,2010,FR8,1,25443.0
2012,NUTS,2010,FR8,1,26860.0
2013,NUTS,2010,FR8,1,29211.0
2000,NUTS,2010,FR81,2,5450.0
2001,NUTS,2010,FR81,2,5641.0
2002,NUTS,2010,FR81,2,6051.0
2003,NUTS,2010,FR81,2,6318.0
2006,NUTS,2010,FR81,2,6687.0
2007,NUTS,2010,FR81,2,7140.0
2008,NUTS,2010,FR81,2,7418.0
2009,NUTS,2010,FR81,2,7951.0
2010,NUTS,2010,FR81,2,7734.0
2011,NUTS,2010,FR81,2,7776.0
2012,NUTS,2010,FR81,2,8440.0
2013,NUTS,2010,FR81,2,8679.0
2000,NUTS,2010,FR82,2,11697.0
2001,NUTS,2010,FR82,2,12983.0
2002,NUTS,2010,FR82,2,13141.0
2003,NUTS,2010,FR82,2,13820.0
2006,NUTS,2010,FR82,2,15898.0
2007,NUTS,2010,FR82,2,16851.0
2008,NUTS,2010,FR82,2,16719.0
2009,NUTS,2010,FR82,2,16579.0
2010,NUTS,2010,FR82,2,17869.0
2011,NUTS,2010,FR82,2,17461.0
2012,NUTS,2010,FR82,2,18230.0
2013,NUTS,2010,FR82,2,20338.0
2000,NUTS,2010,FR83,2,115.0
2001,NUTS,2010,FR83,2,149.0
2002,NUTS,2010,FR83,2,107.0
2003,NUTS,2010,FR83,2,112.0
2006,NUTS,2010,FR83,2,129.0
2007,NUTS,2010,FR83,2,145.0
2008,NUTS,2010,FR83,2,175.0
2009,NUTS,2010,FR83,2,173.0
2010,NUTS,2010,FR83,2,173.0
2011,NUTS,2010,FR83,2,207.0
2012,NUTS,2010,FR83,2,190.0
2013,NUTS,2010,FR83,2,194.0
2000,NUTS,2010,FRA,1,833.0
2001,NUTS,2010,FRA,1,971.0
2002,NUTS,2010,FRA,1,1134.0
2003,NUTS,2010,FRA,1,1200.0
2006,NUTS,2010,FRA,1,1245.0
2007,NUTS,2010,FRA,1,1307.0
2008,NUTS,2010,FRA,1,1329.0
2009,NUTS,2010,FRA,1,1331.0
2010,NUTS,2010,FRA,1,1106.0
2011,NUTS,2010,FRA,1,1201.0
2012,NUTS,2010,FRA,1,1400.0
2013,NUTS,2010,FRA,1,1566.0
2002,NUTS,2010,FRZ,1,3187.0
2003,NUTS,2010,FRZ,1,3062.0
2006,NUTS,2010,FRZ,1,3511.0
2007,NUTS,2010,FRZ,1,2986.0
2008,NUTS,2010,FRZ,1,2686.0
2009,NUTS,2010,FRZ,1,2734.0
2010,NUTS,2010,FRZ,1,2389.0
2011,NUTS,2010,FRZ,1,2380.0
2012,NUTS,2010,FRZ,1,384.0
2013,NUTS,2010,FRZ,1,2971.0
2002,NUTS,2010,FRZZ,2,3187.0
2003,NUTS,2010,FRZZ,2,3062.0
2006,NUTS,2010,FRZZ,2,3511.0
2007,NUTS,2010,FRZZ,2,2986.0
2008,NUTS,2010,FRZZ,2,2686.0
2009,NUTS,2010,FRZZ,2,2734.0
2010,NUTS,2010,FRZZ,2,2389.0
2011,NUTS,2010,FRZZ,2,2380.0
2012,NUTS,2010,FRZZ,2,384.0
2013,NUTS,2010,FRZZ,2,2971.0
2002,NUTS,2010,HR,0,8572.0
2003,NUTS,2010,HR,0,5861.0
2004,NUTS,2010,HR,0,7140.0
2005,NUTS,2010,HR,0,5727.0
2006,NUTS,2010,HR,0,5778.0
2007,NUTS,2010,HR,0,6129.0
2008,NUTS,2010,HR,0,6697.0
2009,NUTS,2010,HR,0,6931.0
2010,NUTS,2010,HR,0,7104.0
2011,NUTS,2010,HR,0,6847.0
2012,NUTS,2010,HR,0,6688.0
2013,NUTS,2010,HR,0,6529.0
2014,NUTS,2010,HR,0,6117.0
2015,NUTS,2010,HR,0,6367.0
2016,NUTS,2010,HR,0,7788.0
2017,NUTS,2010,HR,0,7815.0
2018,NUTS,2010,HR,0,7985.0
2019,NUTS,2010,HR,0,8820.0
2020,NUTS,2010,HR,0,9113.0
2002,NUTS,2010,HR0,1,8572.0
2003,NUTS,2010,HR0,1,5861.0
2004,NUTS,2010,HR0,1,7140.0
2005,NUTS,2010,HR0,1,5727.0
2006,NUTS,2010,HR0,1,5778.0
2007,NUTS,2010,HR0,1,6129.0
2008,NUTS,2010,HR0,1,6697.0
2009,NUTS,2010,HR0,1,6931.0
2010,NUTS,2010,HR0,1,7104.0
2011,NUTS,2010,HR0,1,6847.0
2012,NUTS,2010,HR0,1,6688.0
2013,NUTS,2010,HR0,1,6529.0
2014,NUTS,2010,HR0,1,6117.0
2015,NUTS,2010,HR0,1,6367.0
2016,NUTS,2010,HR0,1,7788.0
2017,NUTS,2010,HR0,1,7815.0
2018,NUTS,2010,HR0,1,7985.0
2019,NUTS,2010,HR0,1,8820.0
2020,NUTS,2010,HR0,1,9113.0
2008,NUTS,2010,HR02,2,534.0
2009,NUTS,2010,HR02,2,562.0
2010,NUTS,2010,HR02,2,517.0
2020,NUTS,2010,HR02,2,710.0
2008,NUTS,2010,HR03,2,1450.0
2009,NUTS,2010,HR03,2,1488.0
2010,NUTS,2010,HR03,2,1485.0
2011,NUTS,2010,HR03,2,1473.0
2012,NUTS,2010,HR03,2,1472.0
2013,NUTS,2010,HR03,2,1411.0
2014,NUTS,2010,HR03,2,1373.0
2015,NUTS,2010,HR03,2,1339.0
2016,NUTS,2010,HR03,2,1608.0
2017,NUTS,2010,HR03,2,1586.0
2018,NUTS,2010,HR03,2,1526.0
2019,NUTS,2010,HR03,2,1856.0
2020,NUTS,2010,HR03,2,1937.0
2008,NUTS,2010,HR04,2,5247.0
2009,NUTS,2010,HR04,2,5443.0
2010,NUTS,2010,HR04,2,5619.0
2011,NUTS,2010,HR04,2,5374.0
2012,NUTS,2010,HR04,2,5213.0
2013,NUTS,2010,HR04,2,5118.0
2014,NUTS,2010,HR04,2,4745.0
2015,NUTS,2010,HR04,2,5028.0
2016,NUTS,2010,HR04,2,6180.0
2017,NUTS,2010,HR04,2,6229.0
2018,NUTS,2010,HR04,2,6460.0
2019,NUTS,2010,HR04,2,6965.0
2020,NUTS,2010,HR05,2,5688.0
2020,NUTS,2010,HR06,2,779.0
