year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_bes_pc_emp_fte_rse_t
2011,NUTS,2010,UKF2,2,0.2012
2012,NUTS,2010,UKF2,2,0.1898
2013,NUTS,2010,UKF2,2,0.2127
2014,NUTS,2010,UKF2,2,0.2215
2015,NUTS,2010,UKF2,2,0.2049
2016,NUTS,2010,UKF2,2,0.223
2017,NUTS,2010,UKF2,2,0.2228
2018,NUTS,2010,UKF2,2,0.2372
2011,NUTS,2010,UKF3,2,0.0984
2012,NUTS,2010,UKF3,2,0.117
2013,NUTS,2010,UKF3,2,0.1128
2014,NUTS,2010,UKF3,2,0.1045
2015,NUTS,2010,UKF3,2,0.1069
2016,NUTS,2010,UKF3,2,0.1301
2017,NUTS,2010,UKF3,2,0.1092
2018,NUTS,2010,UKF3,2,0.1199
2011,NUTS,2010,UKG,1,0.2802
2012,NUTS,2010,UKG,1,0.3096
2013,NUTS,2010,UKG,1,0.3343
2014,NUTS,2010,UKG,1,0.3658
2015,NUTS,2010,UKG,1,0.3521
2016,NUTS,2010,UKG,1,0.339
2017,NUTS,2010,UKG,1,0.3859
2018,NUTS,2010,UKG,1,0.4454
2011,NUTS,2010,UKG1,2,0.5646
2012,NUTS,2010,UKG1,2,0.6412
2013,NUTS,2010,UKG1,2,0.6548
2014,NUTS,2010,UKG1,2,0.7169
2015,NUTS,2010,UKG1,2,0.6681
2016,NUTS,2010,UKG1,2,0.6353
2017,NUTS,2010,UKG1,2,0.8616
2018,NUTS,2010,UKG1,2,1.0531
2011,NUTS,2010,UKG2,2,0.1395
2012,NUTS,2010,UKG2,2,0.1475
2013,NUTS,2010,UKG2,2,0.1634
2014,NUTS,2010,UKG2,2,0.1742
2015,NUTS,2010,UKG2,2,0.1816
2016,NUTS,2010,UKG2,2,0.1802
2017,NUTS,2010,UKG2,2,0.185
2018,NUTS,2010,UKG2,2,0.2113
2011,NUTS,2010,UKG3,2,0.2175
2012,NUTS,2010,UKG3,2,0.2269
2013,NUTS,2010,UKG3,2,0.2667
2014,NUTS,2010,UKG3,2,0.2938
2015,NUTS,2010,UKG3,2,0.288
2016,NUTS,2010,UKG3,2,0.2834
2017,NUTS,2010,UKG3,2,0.2662
2018,NUTS,2010,UKG3,2,0.2721
2011,NUTS,2010,UKH,1,0.6485
2012,NUTS,2010,UKH,1,0.6039
2013,NUTS,2010,UKH,1,0.6345
2014,NUTS,2010,UKH,1,0.6464
2015,NUTS,2010,UKH,1,0.6492
2016,NUTS,2010,UKH,1,0.694
2017,NUTS,2010,UKH,1,0.6698
2018,NUTS,2010,UKH,1,0.7049
2011,NUTS,2010,UKH1,2,0.904
2012,NUTS,2010,UKH1,2,0.8319
2013,NUTS,2010,UKH1,2,0.8407
2014,NUTS,2010,UKH1,2,0.864
2015,NUTS,2010,UKH1,2,0.8663
2016,NUTS,2010,UKH1,2,0.9298
2017,NUTS,2010,UKH1,2,0.9919
2018,NUTS,2010,UKH1,2,1.0785
2011,NUTS,2010,UKH2,2,0.5606
2012,NUTS,2010,UKH2,2,0.5612
2013,NUTS,2010,UKH2,2,0.6542
2014,NUTS,2010,UKH2,2,0.6176
2015,NUTS,2010,UKH2,2,0.6506
2016,NUTS,2010,UKH2,2,0.6597
2017,NUTS,2010,UKH2,2,0.5813
2018,NUTS,2010,UKH2,2,0.5948
2011,NUTS,2010,UKH3,2,0.382
2012,NUTS,2010,UKH3,2,0.3281
2013,NUTS,2010,UKH3,2,0.3296
2014,NUTS,2010,UKH3,2,0.355
2015,NUTS,2010,UKH3,2,0.345
2016,NUTS,2010,UKH3,2,0.3969
2017,NUTS,2010,UKH3,2,0.3249
2018,NUTS,2010,UKH3,2,0.3155
2011,NUTS,2010,UKI,1,0.1558
2012,NUTS,2010,UKI,1,0.1642
2013,NUTS,2010,UKI,1,0.1784
2014,NUTS,2010,UKI,1,0.1991
2015,NUTS,2010,UKI,1,0.2141
2016,NUTS,2010,UKI,1,0.2045
2017,NUTS,2010,UKI,1,0.2775
2018,NUTS,2010,UKI,1,0.2726
2011,NUTS,2010,UKI3,2,0.4523
2012,NUTS,2010,UKI3,2,0.4361
2013,NUTS,2010,UKI3,2,0.5328
2014,NUTS,2010,UKI3,2,0.5981
2015,NUTS,2010,UKI3,2,0.6285
2016,NUTS,2010,UKI3,2,0.6351
2017,NUTS,2010,UKI3,2,0.9014
2018,NUTS,2010,UKI3,2,0.934
2011,NUTS,2010,UKI4,2,0.1018
2012,NUTS,2010,UKI4,2,0.1002
2013,NUTS,2010,UKI4,2,0.1336
2014,NUTS,2010,UKI4,2,0.1552
2015,NUTS,2010,UKI4,2,0.1264
2016,NUTS,2010,UKI4,2,0.1186
2017,NUTS,2010,UKI4,2,0.1584
2018,NUTS,2010,UKI4,2,0.1882
2011,NUTS,2010,UKI5,2,0.042
2012,NUTS,2010,UKI5,2,0.044
2013,NUTS,2010,UKI5,2,0.0491
2014,NUTS,2010,UKI5,2,0.0492
2015,NUTS,2010,UKI5,2,0.053
2016,NUTS,2010,UKI5,2,0.0513
2017,NUTS,2010,UKI5,2,0.0436
2018,NUTS,2010,UKI5,2,0.0557
2011,NUTS,2010,UKI6,2,0.1298
2012,NUTS,2010,UKI6,2,0.1013
2013,NUTS,2010,UKI6,2,0.0609
2014,NUTS,2010,UKI6,2,0.0823
2015,NUTS,2010,UKI6,2,0.0674
2016,NUTS,2010,UKI6,2,0.0736
2017,NUTS,2010,UKI6,2,0.1008
2018,NUTS,2010,UKI6,2,0.0832
2011,NUTS,2010,UKI7,2,0.1603
2012,NUTS,2010,UKI7,2,0.2144
2013,NUTS,2010,UKI7,2,0.2121
2014,NUTS,2010,UKI7,2,0.2133
2015,NUTS,2010,UKI7,2,0.3084
2016,NUTS,2010,UKI7,2,0.2656
2017,NUTS,2010,UKI7,2,0.3974
2018,NUTS,2010,UKI7,2,0.3094
2011,NUTS,2010,UKJ,1,0.5016
2012,NUTS,2010,UKJ,1,0.4929
2013,NUTS,2010,UKJ,1,0.5047
2014,NUTS,2010,UKJ,1,0.4858
2015,NUTS,2010,UKJ,1,0.5163
2016,NUTS,2010,UKJ,1,0.4955
2017,NUTS,2010,UKJ,1,0.4734
2018,NUTS,2010,UKJ,1,0.5055
2011,NUTS,2010,UKJ1,2,0.6805
2012,NUTS,2010,UKJ1,2,0.7229
2013,NUTS,2010,UKJ1,2,0.8328
2014,NUTS,2010,UKJ1,2,0.8038
2015,NUTS,2010,UKJ1,2,0.8041
2016,NUTS,2010,UKJ1,2,0.8294
2017,NUTS,2010,UKJ1,2,0.7723
2018,NUTS,2010,UKJ1,2,0.8323
2011,NUTS,2010,UKJ2,2,0.3179
2012,NUTS,2010,UKJ2,2,0.3303
2013,NUTS,2010,UKJ2,2,0.3155
2014,NUTS,2010,UKJ2,2,0.3217
2015,NUTS,2010,UKJ2,2,0.3885
2016,NUTS,2010,UKJ2,2,0.3761
2017,NUTS,2010,UKJ2,2,0.383
2018,NUTS,2010,UKJ2,2,0.3997
2011,NUTS,2010,UKJ3,2,0.6436
2012,NUTS,2010,UKJ3,2,0.6229
2013,NUTS,2010,UKJ3,2,0.6107
2014,NUTS,2010,UKJ3,2,0.555
2015,NUTS,2010,UKJ3,2,0.601
2016,NUTS,2010,UKJ3,2,0.5263
2017,NUTS,2010,UKJ3,2,0.4764
2018,NUTS,2010,UKJ3,2,0.5234
2011,NUTS,2010,UKJ4,2,0.3827
2012,NUTS,2010,UKJ4,2,0.2727
2013,NUTS,2010,UKJ4,2,0.2188
2014,NUTS,2010,UKJ4,2,0.2097
2015,NUTS,2010,UKJ4,2,0.2148
2016,NUTS,2010,UKJ4,2,0.1751
2017,NUTS,2010,UKJ4,2,0.1898
2018,NUTS,2010,UKJ4,2,0.1864
2011,NUTS,2010,UKK,1,0.3672
2012,NUTS,2010,UKK,1,0.3719
2013,NUTS,2010,UKK,1,0.3739
2014,NUTS,2010,UKK,1,0.3969
2015,NUTS,2010,UKK,1,0.3794
2016,NUTS,2010,UKK,1,0.4339
2017,NUTS,2010,UKK,1,0.3786
2018,NUTS,2010,UKK,1,0.4427
2011,NUTS,2010,UKK1,2,0.6513
2012,NUTS,2010,UKK1,2,0.6597
2013,NUTS,2010,UKK1,2,0.6564
2014,NUTS,2010,UKK1,2,0.6537
2015,NUTS,2010,UKK1,2,0.6036
2016,NUTS,2010,UKK1,2,0.6958
2017,NUTS,2010,UKK1,2,0.5925
2018,NUTS,2010,UKK1,2,0.71
2011,NUTS,2010,UKK2,2,0.1855
2012,NUTS,2010,UKK2,2,0.193
2013,NUTS,2010,UKK2,2,0.1897
2014,NUTS,2010,UKK2,2,0.2151
2015,NUTS,2010,UKK2,2,0.229
2016,NUTS,2010,UKK2,2,0.2499
2017,NUTS,2010,UKK2,2,0.2186
2018,NUTS,2010,UKK2,2,0.2386
2011,NUTS,2010,UKK3,2,0.0741
2012,NUTS,2010,UKK3,2,0.0701
2013,NUTS,2010,UKK3,2,0.0649
2014,NUTS,2010,UKK3,2,0.0731
2015,NUTS,2010,UKK3,2,0.0882
2016,NUTS,2010,UKK3,2,0.0947
2017,NUTS,2010,UKK3,2,0.1203
2018,NUTS,2010,UKK3,2,0.0971
2011,NUTS,2010,UKK4,2,0.0871
2012,NUTS,2010,UKK4,2,0.0811
2013,NUTS,2010,UKK4,2,0.0931
2014,NUTS,2010,UKK4,2,0.1892
2015,NUTS,2010,UKK4,2,0.1883
2016,NUTS,2010,UKK4,2,0.2118
2017,NUTS,2010,UKK4,2,0.1944
2018,NUTS,2010,UKK4,2,0.212
2011,NUTS,2010,UKL,1,0.1478
2012,NUTS,2010,UKL,1,0.1299
2013,NUTS,2010,UKL,1,0.1891
2014,NUTS,2010,UKL,1,0.2122
2015,NUTS,2010,UKL,1,0.1821
2016,NUTS,2010,UKL,1,0.1926
2017,NUTS,2010,UKL,1,0.22
2018,NUTS,2010,UKL,1,0.2166
2011,NUTS,2010,UKL1,2,0.0757
2012,NUTS,2010,UKL1,2,0.0541
2013,NUTS,2010,UKL1,2,0.0674
2014,NUTS,2010,UKL1,2,0.1895
2015,NUTS,2010,UKL1,2,0.1462
2016,NUTS,2010,UKL1,2,0.1483
2017,NUTS,2010,UKL1,2,0.1883
2018,NUTS,2010,UKL1,2,0.1847
2011,NUTS,2010,UKL2,2,0.2603
2012,NUTS,2010,UKL2,2,0.2518
2013,NUTS,2010,UKL2,2,0.3826
2014,NUTS,2010,UKL2,2,0.2483
2015,NUTS,2010,UKL2,2,0.2411
2016,NUTS,2010,UKL2,2,0.2671
2017,NUTS,2010,UKL2,2,0.2696
2018,NUTS,2010,UKL2,2,0.2666
2011,NUTS,2010,UKM,1,0.1699
2012,NUTS,2010,UKM,1,0.178
2013,NUTS,2010,UKM,1,0.2081
2014,NUTS,2010,UKM,1,0.187
2015,NUTS,2010,UKM,1,0.1921
2016,NUTS,2010,UKM,1,0.2503
2017,NUTS,2010,UKM,1,0.2199
2018,NUTS,2010,UKM,1,0.2458
2011,NUTS,2010,UKM2,2,0.2227
2012,NUTS,2010,UKM2,2,0.2285
2013,NUTS,2010,UKM2,2,0.2732
2014,NUTS,2010,UKM2,2,0.2508
2015,NUTS,2010,UKM2,2,0.2807
2016,NUTS,2010,UKM2,2,0.3309
2017,NUTS,2010,UKM2,2,0.317
2011,NUTS,2010,UKM3,2,0.1296
2012,NUTS,2010,UKM3,2,0.1397
2013,NUTS,2010,UKM3,2,0.1643
2014,NUTS,2010,UKM3,2,0.1362
2015,NUTS,2010,UKM3,2,0.1371
2016,NUTS,2010,UKM3,2,0.1553
2017,NUTS,2010,UKM3,2,0.148
2011,NUTS,2010,UKM5,2,0.251
2012,NUTS,2010,UKM5,2,0.2773
2013,NUTS,2010,UKM5,2,0.2964
2014,NUTS,2010,UKM5,2,0.2904
2015,NUTS,2010,UKM5,2,0.2229
2016,NUTS,2010,UKM5,2,0.5459
2017,NUTS,2010,UKM5,2,0.2896
2018,NUTS,2010,UKM5,2,0.3112
2011,NUTS,2010,UKM6,2,0.061
2012,NUTS,2010,UKM6,2,0.0444
2013,NUTS,2010,UKM6,2,0.0857
2014,NUTS,2010,UKM6,2,0.0767
2015,NUTS,2010,UKM6,2,0.0827
2016,NUTS,2010,UKM6,2,0.0819
2017,NUTS,2010,UKM6,2,0.086
2018,NUTS,2010,UKM6,2,0.0817
2014,NUTS,2010,UKM7,2,0.2669
2015,NUTS,2010,UKM7,2,0.2966
2016,NUTS,2010,UKM7,2,0.3463
2017,NUTS,2010,UKM7,2,0.3328
2018,NUTS,2010,UKM7,2,0.3879
2014,NUTS,2010,UKM8,2,0.1427
2015,NUTS,2010,UKM8,2,0.138
2016,NUTS,2010,UKM8,2,0.1555
2017,NUTS,2010,UKM8,2,0.157
2018,NUTS,2010,UKM8,2,0.1564
2014,NUTS,2010,UKM9,2,0.0881
2015,NUTS,2010,UKM9,2,0.0962
2016,NUTS,2010,UKM9,2,0.1121
2017,NUTS,2010,UKM9,2,0.1103
2018,NUTS,2010,UKM9,2,0.1202
2011,NUTS,2010,UKN,1,0.283
2012,NUTS,2010,UKN,1,0.3176
2013,NUTS,2010,UKN,1,0.3462
2014,NUTS,2010,UKN,1,0.333
2015,NUTS,2010,UKN,1,0.3443
2016,NUTS,2010,UKN,1,0.4042
2017,NUTS,2010,UKN,1,0.4183
2018,NUTS,2010,UKN,1,0.3893
2011,NUTS,2010,UKN0,2,0.283
2012,NUTS,2010,UKN0,2,0.3176
2013,NUTS,2010,UKN0,2,0.3462
2014,NUTS,2010,UKN0,2,0.333
2015,NUTS,2010,UKN0,2,0.3443
2016,NUTS,2010,UKN0,2,0.4042
2017,NUTS,2010,UKN0,2,0.4183
2018,NUTS,2010,UKN0,2,0.3893
