year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_gov_pc_act_fte_rse_t
2014,NUTS,2010,UKE4,2,0.0004
2015,NUTS,2010,UKE4,2,0.0005
2016,NUTS,2010,UKE4,2,0.0009
2017,NUTS,2010,UKE4,2,0.0007
2018,NUTS,2010,UKE4,2,0.0007
2011,NUTS,2010,UKF,1,0.0135
2012,NUTS,2010,UKF,1,0.0127
2013,NUTS,2010,UKF,1,0.0124
2014,NUTS,2010,UKF,1,0.0128
2015,NUTS,2010,UKF,1,0.0126
2016,NUTS,2010,UKF,1,0.0112
2017,NUTS,2010,UKF,1,0.0106
2018,NUTS,2010,UKF,1,0.0085
2011,NUTS,2010,UKF1,2,0.0257
2012,NUTS,2010,UKF1,2,0.0231
2013,NUTS,2010,UKF1,2,0.0226
2014,NUTS,2010,UKF1,2,0.0232
2015,NUTS,2010,UKF1,2,0.022
2016,NUTS,2010,UKF1,2,0.0193
2017,NUTS,2010,UKF1,2,0.0191
2018,NUTS,2010,UKF1,2,0.0182
2011,NUTS,2010,UKF2,2,0.005
2012,NUTS,2010,UKF2,2,0.0051
2013,NUTS,2010,UKF2,2,0.0056
2014,NUTS,2010,UKF2,2,0.0062
2015,NUTS,2010,UKF2,2,0.0062
2016,NUTS,2010,UKF2,2,0.0055
2017,NUTS,2010,UKF2,2,0.0046
2018,NUTS,2010,UKF2,2,0.0002
2011,NUTS,2010,UKF3,2,0.0
2012,NUTS,2010,UKF3,2,0.0
2013,NUTS,2010,UKF3,2,0.0
2014,NUTS,2010,UKF3,2,0.0
2015,NUTS,2010,UKF3,2,0.0
2016,NUTS,2010,UKF3,2,0.0008
2017,NUTS,2010,UKF3,2,0.0005
2018,NUTS,2010,UKF3,2,0.0004
2011,NUTS,2010,UKG,1,0.0002
2012,NUTS,2010,UKG,1,0.0003
2013,NUTS,2010,UKG,1,0.0004
2014,NUTS,2010,UKG,1,0.0004
2015,NUTS,2010,UKG,1,0.0007
2016,NUTS,2010,UKG,1,0.0003
2017,NUTS,2010,UKG,1,0.0003
2018,NUTS,2010,UKG,1,0.0004
2011,NUTS,2010,UKG1,2,0.0003
2012,NUTS,2010,UKG1,2,0.0002
2013,NUTS,2010,UKG1,2,0.0004
2014,NUTS,2010,UKG1,2,0.0002
2015,NUTS,2010,UKG1,2,0.0003
2016,NUTS,2010,UKG1,2,0.0002
2017,NUTS,2010,UKG1,2,0.0003
2018,NUTS,2010,UKG1,2,0.0002
2011,NUTS,2010,UKG2,2,0.0
2012,NUTS,2010,UKG2,2,0.0
2013,NUTS,2010,UKG2,2,0.0
2014,NUTS,2010,UKG2,2,0.0
2015,NUTS,2010,UKG2,2,0.0
2016,NUTS,2010,UKG2,2,0.0002
2017,NUTS,2010,UKG2,2,0.0001
2018,NUTS,2010,UKG2,2,0.0001
2011,NUTS,2010,UKG3,2,0.0002
2012,NUTS,2010,UKG3,2,0.0005
2013,NUTS,2010,UKG3,2,0.0007
2014,NUTS,2010,UKG3,2,0.0007
2015,NUTS,2010,UKG3,2,0.0013
2016,NUTS,2010,UKG3,2,0.0005
2017,NUTS,2010,UKG3,2,0.0004
2018,NUTS,2010,UKG3,2,0.0006
2011,NUTS,2010,UKH,1,0.0221
2012,NUTS,2010,UKH,1,0.0241
2013,NUTS,2010,UKH,1,0.0232
2014,NUTS,2010,UKH,1,0.0239
2015,NUTS,2010,UKH,1,0.0235
2016,NUTS,2010,UKH,1,0.0242
2017,NUTS,2010,UKH,1,0.021
2018,NUTS,2010,UKH,1,0.0192
2011,NUTS,2010,UKH1,2,0.051
2012,NUTS,2010,UKH1,2,0.0571
2013,NUTS,2010,UKH1,2,0.0559
2014,NUTS,2010,UKH1,2,0.056
2015,NUTS,2010,UKH1,2,0.0561
2016,NUTS,2010,UKH1,2,0.0543
2017,NUTS,2010,UKH1,2,0.0474
2018,NUTS,2010,UKH1,2,0.045
2011,NUTS,2010,UKH2,2,0.0044
2012,NUTS,2010,UKH2,2,0.0031
2013,NUTS,2010,UKH2,2,0.0025
2014,NUTS,2010,UKH2,2,0.0027
2015,NUTS,2010,UKH2,2,0.0026
2016,NUTS,2010,UKH2,2,0.007
2017,NUTS,2010,UKH2,2,0.0069
2018,NUTS,2010,UKH2,2,0.0035
2011,NUTS,2010,UKH3,2,0.0
2012,NUTS,2010,UKH3,2,0.0
2013,NUTS,2010,UKH3,2,0.0
2014,NUTS,2010,UKH3,2,0.0
2015,NUTS,2010,UKH3,2,0.0
2016,NUTS,2010,UKH3,2,0.0
2017,NUTS,2010,UKH3,2,0.0
2018,NUTS,2010,UKH3,2,0.0
2011,NUTS,2010,UKI,1,0.0239
2012,NUTS,2010,UKI,1,0.0264
2013,NUTS,2010,UKI,1,0.025
2014,NUTS,2010,UKI,1,0.0254
2015,NUTS,2010,UKI,1,0.0191
2016,NUTS,2010,UKI,1,0.0186
2017,NUTS,2010,UKI,1,0.0177
2018,NUTS,2010,UKI,1,0.0212
2011,NUTS,2010,UKI3,2,0.1226
2012,NUTS,2010,UKI3,2,0.135
2013,NUTS,2010,UKI3,2,0.1297
2014,NUTS,2010,UKI3,2,0.1256
2015,NUTS,2010,UKI3,2,0.1244
2016,NUTS,2010,UKI3,2,0.1226
2017,NUTS,2010,UKI3,2,0.1236
2018,NUTS,2010,UKI3,2,0.1145
2011,NUTS,2010,UKI4,2,0.0024
2012,NUTS,2010,UKI4,2,0.0027
2013,NUTS,2010,UKI4,2,0.0025
2014,NUTS,2010,UKI4,2,0.0025
2015,NUTS,2010,UKI4,2,0.0024
2016,NUTS,2010,UKI4,2,0.0016
2017,NUTS,2010,UKI4,2,0.0016
2018,NUTS,2010,UKI4,2,0.0141
2011,NUTS,2010,UKI5,2,0.0002
2012,NUTS,2010,UKI5,2,0.0003
2013,NUTS,2010,UKI5,2,0.0003
2014,NUTS,2010,UKI5,2,0.0003
2015,NUTS,2010,UKI5,2,0.0001
2016,NUTS,2010,UKI5,2,0.0
2017,NUTS,2010,UKI5,2,0.0
2018,NUTS,2010,UKI5,2,0.0
2011,NUTS,2010,UKI6,2,0.0076
2012,NUTS,2010,UKI6,2,0.0078
2013,NUTS,2010,UKI6,2,0.0073
2014,NUTS,2010,UKI6,2,0.008
2015,NUTS,2010,UKI6,2,0.0016
2016,NUTS,2010,UKI6,2,0.0019
2017,NUTS,2010,UKI6,2,0.0016
2018,NUTS,2010,UKI6,2,0.0069
2011,NUTS,2010,UKI7,2,0.0238
2012,NUTS,2010,UKI7,2,0.0241
2013,NUTS,2010,UKI7,2,0.0248
2014,NUTS,2010,UKI7,2,0.0255
2015,NUTS,2010,UKI7,2,0.0051
2016,NUTS,2010,UKI7,2,0.0035
2017,NUTS,2010,UKI7,2,0.0034
2018,NUTS,2010,UKI7,2,0.0033
2011,NUTS,2010,UKJ,1,0.0604
2012,NUTS,2010,UKJ,1,0.0628
2013,NUTS,2010,UKJ,1,0.0623
2014,NUTS,2010,UKJ,1,0.0589
2015,NUTS,2010,UKJ,1,0.0579
2016,NUTS,2010,UKJ,1,0.0548
2017,NUTS,2010,UKJ,1,0.0545
2018,NUTS,2010,UKJ,1,0.0548
2011,NUTS,2010,UKJ1,2,0.0928
2012,NUTS,2010,UKJ1,2,0.0878
2013,NUTS,2010,UKJ1,2,0.0901
2014,NUTS,2010,UKJ1,2,0.0941
2015,NUTS,2010,UKJ1,2,0.0992
2016,NUTS,2010,UKJ1,2,0.0976
2017,NUTS,2010,UKJ1,2,0.1026
2018,NUTS,2010,UKJ1,2,0.1041
2011,NUTS,2010,UKJ2,2,0.0274
2012,NUTS,2010,UKJ2,2,0.0333
2013,NUTS,2010,UKJ2,2,0.0339
2014,NUTS,2010,UKJ2,2,0.0165
2015,NUTS,2010,UKJ2,2,0.017
2016,NUTS,2010,UKJ2,2,0.0172
2017,NUTS,2010,UKJ2,2,0.0158
2018,NUTS,2010,UKJ2,2,0.015
2011,NUTS,2010,UKJ3,2,0.0774
2012,NUTS,2010,UKJ3,2,0.0873
2013,NUTS,2010,UKJ3,2,0.0899
2014,NUTS,2010,UKJ3,2,0.0932
2015,NUTS,2010,UKJ3,2,0.0878
2016,NUTS,2010,UKJ3,2,0.0784
2017,NUTS,2010,UKJ3,2,0.0744
2018,NUTS,2010,UKJ3,2,0.0774
2011,NUTS,2010,UKJ4,2,0.0486
2012,NUTS,2010,UKJ4,2,0.0474
2013,NUTS,2010,UKJ4,2,0.0381
2014,NUTS,2010,UKJ4,2,0.0375
2015,NUTS,2010,UKJ4,2,0.0317
2016,NUTS,2010,UKJ4,2,0.0295
2017,NUTS,2010,UKJ4,2,0.0275
2018,NUTS,2010,UKJ4,2,0.0227
2011,NUTS,2010,UKK,1,0.0497
2012,NUTS,2010,UKK,1,0.046
2013,NUTS,2010,UKK,1,0.0444
2014,NUTS,2010,UKK,1,0.0451
2015,NUTS,2010,UKK,1,0.039
2016,NUTS,2010,UKK,1,0.0423
2017,NUTS,2010,UKK,1,0.0428
2018,NUTS,2010,UKK,1,0.0393
2011,NUTS,2010,UKK1,2,0.0908
2012,NUTS,2010,UKK1,2,0.0964
2013,NUTS,2010,UKK1,2,0.0946
2014,NUTS,2010,UKK1,2,0.0968
2015,NUTS,2010,UKK1,2,0.0836
2016,NUTS,2010,UKK1,2,0.0898
2017,NUTS,2010,UKK1,2,0.0907
2018,NUTS,2010,UKK1,2,0.0824
2011,NUTS,2010,UKK2,2,0.0024
2012,NUTS,2010,UKK2,2,0.0026
2013,NUTS,2010,UKK2,2,0.0026
2014,NUTS,2010,UKK2,2,0.0024
2015,NUTS,2010,UKK2,2,0.0021
2016,NUTS,2010,UKK2,2,0.0019
2017,NUTS,2010,UKK2,2,0.0014
2018,NUTS,2010,UKK2,2,0.0014
2011,NUTS,2010,UKK3,2,0.0002
2012,NUTS,2010,UKK3,2,0.0
2013,NUTS,2010,UKK3,2,0.0
2014,NUTS,2010,UKK3,2,0.0
2015,NUTS,2010,UKK3,2,0.0
2016,NUTS,2010,UKK3,2,0.0004
2017,NUTS,2010,UKK3,2,0.0004
2018,NUTS,2010,UKK3,2,0.0002
2011,NUTS,2010,UKK4,2,0.0354
2012,NUTS,2010,UKK4,2,0.0044
2013,NUTS,2010,UKK4,2,0.0006
2014,NUTS,2010,UKK4,2,0.0006
2015,NUTS,2010,UKK4,2,0.0004
2016,NUTS,2010,UKK4,2,0.0003
2017,NUTS,2010,UKK4,2,0.0004
2018,NUTS,2010,UKK4,2,0.0004
2011,NUTS,2010,UKL,1,0.0071
2012,NUTS,2010,UKL,1,0.0073
2013,NUTS,2010,UKL,1,0.0074
2014,NUTS,2010,UKL,1,0.0078
2015,NUTS,2010,UKL,1,0.0037
2016,NUTS,2010,UKL,1,0.0039
2017,NUTS,2010,UKL,1,0.004
2018,NUTS,2010,UKL,1,0.0058
2011,NUTS,2010,UKL1,2,0.0026
2012,NUTS,2010,UKL1,2,0.0035
2013,NUTS,2010,UKL1,2,0.0036
2014,NUTS,2010,UKL1,2,0.0042
2015,NUTS,2010,UKL1,2,0.003
2016,NUTS,2010,UKL1,2,0.0035
2017,NUTS,2010,UKL1,2,0.0036
2018,NUTS,2010,UKL1,2,0.003
2011,NUTS,2010,UKL2,2,0.0143
2012,NUTS,2010,UKL2,2,0.0137
2013,NUTS,2010,UKL2,2,0.0135
2014,NUTS,2010,UKL2,2,0.0136
2015,NUTS,2010,UKL2,2,0.005
2016,NUTS,2010,UKL2,2,0.0044
2017,NUTS,2010,UKL2,2,0.0047
2018,NUTS,2010,UKL2,2,0.0103
2011,NUTS,2010,UKM,1,0.0338
2012,NUTS,2010,UKM,1,0.0307
2013,NUTS,2010,UKM,1,0.0274
2014,NUTS,2010,UKM,1,0.0321
2015,NUTS,2010,UKM,1,0.0312
2016,NUTS,2010,UKM,1,0.0321
2017,NUTS,2010,UKM,1,0.033
2018,NUTS,2010,UKM,1,0.0273
2012,NUTS,2010,UKM2,2,0.0379
2013,NUTS,2010,UKM2,2,0.0398
2014,NUTS,2010,UKM2,2,0.0406
2015,NUTS,2010,UKM2,2,0.0395
2016,NUTS,2010,UKM2,2,0.0414
2017,NUTS,2010,UKM2,2,0.0437
2012,NUTS,2010,UKM3,2,0.0086
2013,NUTS,2010,UKM3,2,0.0044
2014,NUTS,2010,UKM3,2,0.0045
2015,NUTS,2010,UKM3,2,0.0044
2016,NUTS,2010,UKM3,2,0.0047
2017,NUTS,2010,UKM3,2,0.0044
2012,NUTS,2010,UKM5,2,0.1232
2013,NUTS,2010,UKM5,2,0.1019
2014,NUTS,2010,UKM5,2,0.1409
2015,NUTS,2010,UKM5,2,0.1385
2016,NUTS,2010,UKM5,2,0.1418
2017,NUTS,2010,UKM5,2,0.1444
2018,NUTS,2010,UKM5,2,0.093
2012,NUTS,2010,UKM6,2,0.0022
2013,NUTS,2010,UKM6,2,0.0041
2014,NUTS,2010,UKM6,2,0.0042
2015,NUTS,2010,UKM6,2,0.0045
2016,NUTS,2010,UKM6,2,0.0048
2017,NUTS,2010,UKM6,2,0.006
2018,NUTS,2010,UKM6,2,0.012
2014,NUTS,2010,UKM7,2,0.0431
2015,NUTS,2010,UKM7,2,0.0417
2016,NUTS,2010,UKM7,2,0.0433
2017,NUTS,2010,UKM7,2,0.0459
2018,NUTS,2010,UKM7,2,0.0407
2014,NUTS,2010,UKM8,2,0.0034
2015,NUTS,2010,UKM8,2,0.0032
2016,NUTS,2010,UKM8,2,0.0034
2017,NUTS,2010,UKM8,2,0.0034
2018,NUTS,2010,UKM8,2,0.0042
2014,NUTS,2010,UKM9,2,0.0049
2015,NUTS,2010,UKM9,2,0.0051
2016,NUTS,2010,UKM9,2,0.0055
2017,NUTS,2010,UKM9,2,0.0054
2018,NUTS,2010,UKM9,2,0.0074
2011,NUTS,2010,UKN,1,0.0079
2012,NUTS,2010,UKN,1,0.0085
2013,NUTS,2010,UKN,1,0.009
2014,NUTS,2010,UKN,1,0.0071
2015,NUTS,2010,UKN,1,0.0054
2016,NUTS,2010,UKN,1,0.0071
2017,NUTS,2010,UKN,1,0.0071
2018,NUTS,2010,UKN,1,0.0074
2011,NUTS,2010,UKN0,2,0.0079
2012,NUTS,2010,UKN0,2,0.0085
2013,NUTS,2010,UKN0,2,0.009
2014,NUTS,2010,UKN0,2,0.0071
2015,NUTS,2010,UKN0,2,0.0054
2016,NUTS,2010,UKN0,2,0.0071
2017,NUTS,2010,UKN0,2,0.0071
2018,NUTS,2010,UKN0,2,0.0074
