year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_hrsto_ths
2014,NUTS,2010,ITG2,2,142.3
2015,NUTS,2010,ITG2,2,161.0
2016,NUTS,2010,ITG2,2,163.1
2017,NUTS,2010,ITG2,2,158.3
2018,NUTS,2010,ITG2,2,150.6
2019,NUTS,2010,ITG2,2,167.3
2020,NUTS,2010,ITG2,2,166.7
2011,NUTS,2010,ITH,1,1530.6
2012,NUTS,2010,ITH,1,1531.8
2013,NUTS,2010,ITH,1,1501.8
2014,NUTS,2010,ITH,1,1537.1
2015,NUTS,2010,ITH,1,1569.8
2016,NUTS,2010,ITH,1,1647.1
2017,NUTS,2010,ITH,1,1656.2
2018,NUTS,2010,ITH,1,1668.2
2019,NUTS,2010,ITH,1,1690.7
2020,NUTS,2010,ITH,1,1672.2
2011,NUTS,2010,ITH1,2,68.4
2012,NUTS,2010,ITH1,2,68.5
2013,NUTS,2010,ITH1,2,70.2
2014,NUTS,2010,ITH1,2,74.2
2015,NUTS,2010,ITH1,2,70.1
2016,NUTS,2010,ITH1,2,70.7
2017,NUTS,2010,ITH1,2,71.4
2018,NUTS,2010,ITH1,2,75.0
2019,NUTS,2010,ITH1,2,75.9
2020,NUTS,2010,ITH1,2,78.1
2011,NUTS,2010,ITH2,2,73.2
2012,NUTS,2010,ITH2,2,72.6
2013,NUTS,2010,ITH2,2,73.5
2014,NUTS,2010,ITH2,2,75.8
2015,NUTS,2010,ITH2,2,75.9
2016,NUTS,2010,ITH2,2,79.7
2017,NUTS,2010,ITH2,2,86.4
2018,NUTS,2010,ITH2,2,80.7
2019,NUTS,2010,ITH2,2,79.4
2020,NUTS,2010,ITH2,2,81.0
2011,NUTS,2010,ITH3,2,617.9
2012,NUTS,2010,ITH3,2,596.5
2013,NUTS,2010,ITH3,2,583.2
2014,NUTS,2010,ITH3,2,588.8
2015,NUTS,2010,ITH3,2,614.2
2016,NUTS,2010,ITH3,2,665.8
2017,NUTS,2010,ITH3,2,681.0
2018,NUTS,2010,ITH3,2,667.2
2019,NUTS,2010,ITH3,2,665.0
2020,NUTS,2010,ITH3,2,648.7
2011,NUTS,2010,ITH4,2,153.2
2012,NUTS,2010,ITH4,2,164.3
2013,NUTS,2010,ITH4,2,162.1
2014,NUTS,2010,ITH4,2,159.7
2015,NUTS,2010,ITH4,2,161.6
2016,NUTS,2010,ITH4,2,161.3
2017,NUTS,2010,ITH4,2,165.8
2018,NUTS,2010,ITH4,2,166.3
2019,NUTS,2010,ITH4,2,162.9
2020,NUTS,2010,ITH4,2,163.8
2011,NUTS,2010,ITH5,2,617.9
2012,NUTS,2010,ITH5,2,629.9
2013,NUTS,2010,ITH5,2,612.9
2014,NUTS,2010,ITH5,2,638.6
2015,NUTS,2010,ITH5,2,648.0
2016,NUTS,2010,ITH5,2,669.6
2017,NUTS,2010,ITH5,2,651.6
2018,NUTS,2010,ITH5,2,679.0
2019,NUTS,2010,ITH5,2,707.5
2020,NUTS,2010,ITH5,2,700.5
2011,NUTS,2010,ITI,1,1480.0
2012,NUTS,2010,ITI,1,1484.7
2013,NUTS,2010,ITI,1,1498.4
2014,NUTS,2010,ITI,1,1561.5
2015,NUTS,2010,ITI,1,1542.4
2016,NUTS,2010,ITI,1,1556.2
2017,NUTS,2010,ITI,1,1606.7
2018,NUTS,2010,ITI,1,1653.2
2019,NUTS,2010,ITI,1,1674.1
2020,NUTS,2010,ITI,1,1678.7
2011,NUTS,2010,ITI1,2,469.0
2012,NUTS,2010,ITI1,2,461.3
2013,NUTS,2010,ITI1,2,448.1
2014,NUTS,2010,ITI1,2,458.1
2015,NUTS,2010,ITI1,2,464.5
2016,NUTS,2010,ITI1,2,468.5
2017,NUTS,2010,ITI1,2,476.9
2018,NUTS,2010,ITI1,2,498.5
2019,NUTS,2010,ITI1,2,498.2
2020,NUTS,2010,ITI1,2,491.5
2011,NUTS,2010,ITI2,2,101.4
2012,NUTS,2010,ITI2,2,100.6
2013,NUTS,2010,ITI2,2,100.2
2014,NUTS,2010,ITI2,2,101.0
2015,NUTS,2010,ITI2,2,103.5
2016,NUTS,2010,ITI2,2,106.3
2017,NUTS,2010,ITI2,2,105.9
2018,NUTS,2010,ITI2,2,103.6
2019,NUTS,2010,ITI2,2,110.9
2020,NUTS,2010,ITI2,2,110.3
2011,NUTS,2010,ITI3,2,177.8
2012,NUTS,2010,ITI3,2,188.5
2013,NUTS,2010,ITI3,2,186.9
2014,NUTS,2010,ITI3,2,187.5
2015,NUTS,2010,ITI3,2,184.1
2016,NUTS,2010,ITI3,2,188.1
2017,NUTS,2010,ITI3,2,188.5
2018,NUTS,2010,ITI3,2,188.4
2019,NUTS,2010,ITI3,2,189.0
2020,NUTS,2010,ITI3,2,195.2
2011,NUTS,2010,ITI4,2,731.8
2012,NUTS,2010,ITI4,2,734.3
2013,NUTS,2010,ITI4,2,763.1
2014,NUTS,2010,ITI4,2,814.9
2015,NUTS,2010,ITI4,2,790.3
2016,NUTS,2010,ITI4,2,793.2
2017,NUTS,2010,ITI4,2,835.4
2018,NUTS,2010,ITI4,2,862.7
2019,NUTS,2010,ITI4,2,876.0
2020,NUTS,2010,ITI4,2,881.7
2011,NUTS,2010,LT,0,421.5
2012,NUTS,2010,LT,0,429.7
2013,NUTS,2010,LT,0,437.6
2014,NUTS,2010,LT,0,445.2
2015,NUTS,2010,LT,0,438.4
2016,NUTS,2010,LT,0,446.8
2017,NUTS,2010,LT,0,441.7
2018,NUTS,2010,LT,0,450.8
2019,NUTS,2010,LT,0,458.3
2020,NUTS,2010,LT,0,468.8
2011,NUTS,2010,LT0,1,421.5
2012,NUTS,2010,LT0,1,429.7
2013,NUTS,2010,LT0,1,437.6
2014,NUTS,2010,LT0,1,445.2
2015,NUTS,2010,LT0,1,438.4
2016,NUTS,2010,LT0,1,446.8
2017,NUTS,2010,LT0,1,441.7
2018,NUTS,2010,LT0,1,450.8
2019,NUTS,2010,LT0,1,458.3
2020,NUTS,2010,LT0,1,468.8
2011,NUTS,2010,LT00,2,421.5
2012,NUTS,2010,LT00,2,429.7
2013,NUTS,2010,LT01,2,164.8
2014,NUTS,2010,LT01,2,165.7
2015,NUTS,2010,LT01,2,166.0
2016,NUTS,2010,LT01,2,170.9
2017,NUTS,2010,LT01,2,175.9
2018,NUTS,2010,LT01,2,182.3
2019,NUTS,2010,LT01,2,186.7
2020,NUTS,2010,LT01,2,193.0
2013,NUTS,2010,LT02,2,272.9
2014,NUTS,2010,LT02,2,279.6
2015,NUTS,2010,LT02,2,272.4
2016,NUTS,2010,LT02,2,275.8
2017,NUTS,2010,LT02,2,265.9
2018,NUTS,2010,LT02,2,268.4
2019,NUTS,2010,LT02,2,271.6
2020,NUTS,2010,LT02,2,275.8
2011,NUTS,2010,LU,0,115.4
2012,NUTS,2010,LU,0,128.2
2013,NUTS,2010,LU,0,134.9
2014,NUTS,2010,LU,0,146.1
2015,NUTS,2010,LU,0,139.9
2016,NUTS,2010,LU,0,141.6
2017,NUTS,2010,LU,0,145.0
2018,NUTS,2010,LU,0,155.2
2019,NUTS,2010,LU,0,164.5
2020,NUTS,2010,LU,0,171.6
2011,NUTS,2010,LU0,1,115.4
2012,NUTS,2010,LU0,1,128.2
2013,NUTS,2010,LU0,1,134.9
2014,NUTS,2010,LU0,1,146.1
2015,NUTS,2010,LU0,1,139.9
2016,NUTS,2010,LU0,1,141.6
2017,NUTS,2010,LU0,1,145.0
2018,NUTS,2010,LU0,1,155.2
2019,NUTS,2010,LU0,1,164.5
2020,NUTS,2010,LU0,1,171.6
2011,NUTS,2010,LU00,2,115.4
2012,NUTS,2010,LU00,2,128.2
2013,NUTS,2010,LU00,2,134.9
2014,NUTS,2010,LU00,2,146.1
2015,NUTS,2010,LU00,2,139.9
2016,NUTS,2010,LU00,2,141.6
2017,NUTS,2010,LU00,2,145.0
2018,NUTS,2010,LU00,2,155.2
2019,NUTS,2010,LU00,2,164.5
2020,NUTS,2010,LU00,2,171.6
2011,NUTS,2010,LV,0,251.7
2012,NUTS,2010,LV,0,266.1
2013,NUTS,2010,LV,0,262.8
2014,NUTS,2010,LV,0,262.3
2015,NUTS,2010,LV,0,278.9
2016,NUTS,2010,LV,0,286.5
2017,NUTS,2010,LV,0,285.8
2018,NUTS,2010,LV,0,279.2
2019,NUTS,2010,LV,0,292.4
2020,NUTS,2010,LV,0,299.9
2011,NUTS,2010,LV0,1,251.7
2012,NUTS,2010,LV0,1,266.1
2013,NUTS,2010,LV0,1,262.8
2014,NUTS,2010,LV0,1,262.3
2015,NUTS,2010,LV0,1,278.9
2016,NUTS,2010,LV0,1,286.5
2017,NUTS,2010,LV0,1,285.8
2018,NUTS,2010,LV0,1,279.2
2019,NUTS,2010,LV0,1,292.4
2020,NUTS,2010,LV0,1,299.9
2011,NUTS,2010,LV00,2,251.7
2012,NUTS,2010,LV00,2,266.1
2013,NUTS,2010,LV00,2,262.8
2014,NUTS,2010,LV00,2,262.3
2015,NUTS,2010,LV00,2,278.9
2016,NUTS,2010,LV00,2,286.5
2017,NUTS,2010,LV00,2,285.8
2018,NUTS,2010,LV00,2,279.2
2019,NUTS,2010,LV00,2,292.4
2020,NUTS,2010,LV00,2,299.9
2011,NUTS,2010,ME,0,61.6
2012,NUTS,2010,ME,0,64.0
2013,NUTS,2010,ME,0,69.9
2014,NUTS,2010,ME,0,71.9
2015,NUTS,2010,ME,0,70.0
2016,NUTS,2010,ME,0,69.8
2017,NUTS,2010,ME,0,71.1
2018,NUTS,2010,ME,0,73.8
2019,NUTS,2010,ME,0,76.3
2020,NUTS,2010,ME,0,69.0
2011,NUTS,2010,ME0,1,61.6
2012,NUTS,2010,ME0,1,64.0
2013,NUTS,2010,ME0,1,69.9
2014,NUTS,2010,ME0,1,71.9
2015,NUTS,2010,ME0,1,70.0
2016,NUTS,2010,ME0,1,69.8
2017,NUTS,2010,ME0,1,71.1
2018,NUTS,2010,ME0,1,73.8
2019,NUTS,2010,ME0,1,76.3
2020,NUTS,2010,ME0,1,69.0
2011,NUTS,2010,ME00,2,61.6
2012,NUTS,2010,ME00,2,64.0
2013,NUTS,2010,ME00,2,69.9
2014,NUTS,2010,ME00,2,71.9
2015,NUTS,2010,ME00,2,70.0
2016,NUTS,2010,ME00,2,69.8
2017,NUTS,2010,ME00,2,71.1
2018,NUTS,2010,ME00,2,73.8
2019,NUTS,2010,ME00,2,76.3
2020,NUTS,2010,ME00,2,69.0
2011,NUTS,2010,MK,0,149.2
2012,NUTS,2010,MK,0,158.3
2013,NUTS,2010,MK,0,154.1
2014,NUTS,2010,MK,0,153.4
2015,NUTS,2010,MK,0,159.0
2016,NUTS,2010,MK,0,173.9
2017,NUTS,2010,MK,0,181.5
2018,NUTS,2010,MK,0,188.0
2019,NUTS,2010,MK,0,197.5
2020,NUTS,2010,MK,0,214.0
2011,NUTS,2010,MK0,1,149.2
2012,NUTS,2010,MK0,1,158.3
2013,NUTS,2010,MK0,1,154.1
2014,NUTS,2010,MK0,1,153.4
2015,NUTS,2010,MK0,1,159.0
2016,NUTS,2010,MK0,1,173.9
2017,NUTS,2010,MK0,1,181.5
2018,NUTS,2010,MK0,1,188.0
2019,NUTS,2010,MK0,1,197.5
2020,NUTS,2010,MK0,1,214.0
2011,NUTS,2010,MK00,2,149.2
2012,NUTS,2010,MK00,2,158.3
2013,NUTS,2010,MK00,2,154.1
2014,NUTS,2010,MK00,2,153.4
2015,NUTS,2010,MK00,2,159.0
2016,NUTS,2010,MK00,2,173.9
2017,NUTS,2010,MK00,2,181.5
2018,NUTS,2010,MK00,2,188.0
2019,NUTS,2010,MK00,2,197.5
2020,NUTS,2010,MK00,2,214.0
2011,NUTS,2010,MT,0,48.1
2012,NUTS,2010,MT,0,53.0
2013,NUTS,2010,MT,0,56.5
2014,NUTS,2010,MT,0,57.8
2015,NUTS,2010,MT,0,61.9
2016,NUTS,2010,MT,0,65.4
2017,NUTS,2010,MT,0,70.7
2018,NUTS,2010,MT,0,79.4
2019,NUTS,2010,MT,0,86.0
2020,NUTS,2010,MT,0,90.2
2011,NUTS,2010,MT0,1,48.1
2012,NUTS,2010,MT0,1,53.0
2013,NUTS,2010,MT0,1,56.5
2014,NUTS,2010,MT0,1,57.8
2015,NUTS,2010,MT0,1,61.9
2016,NUTS,2010,MT0,1,65.4
2017,NUTS,2010,MT0,1,70.7
2018,NUTS,2010,MT0,1,79.4
2019,NUTS,2010,MT0,1,86.0
2020,NUTS,2010,MT0,1,90.2
2011,NUTS,2010,MT00,2,48.1
2012,NUTS,2010,MT00,2,53.0
2013,NUTS,2010,MT00,2,56.5
2014,NUTS,2010,MT00,2,57.8
2015,NUTS,2010,MT00,2,61.9
2016,NUTS,2010,MT00,2,65.4
2017,NUTS,2010,MT00,2,70.7
2018,NUTS,2010,MT00,2,79.4
2019,NUTS,2010,MT00,2,86.0
2020,NUTS,2010,MT00,2,90.2
2011,NUTS,2010,NL,0,3211.0
2012,NUTS,2010,NL,0,3260.3
2013,NUTS,2010,NL,0,3284.5
2014,NUTS,2010,NL,0,3265.1
2015,NUTS,2010,NL,0,3353.5
2016,NUTS,2010,NL,0,3488.2
2017,NUTS,2010,NL,0,3551.5
2018,NUTS,2010,NL,0,3729.7
2019,NUTS,2010,NL,0,3887.3
2020,NUTS,2010,NL,0,4034.9
2011,NUTS,2010,NL1,1,288.3
2012,NUTS,2010,NL1,1,290.1
2013,NUTS,2010,NL1,1,300.0
2014,NUTS,2010,NL1,1,292.3
2015,NUTS,2010,NL1,1,292.4
2016,NUTS,2010,NL1,1,304.7
2017,NUTS,2010,NL1,1,309.0
2018,NUTS,2010,NL1,1,327.5
2019,NUTS,2010,NL1,1,337.4
2020,NUTS,2010,NL1,1,344.2
2011,NUTS,2010,NL11,2,106.5
2012,NUTS,2010,NL11,2,109.1
2013,NUTS,2010,NL11,2,108.1
2014,NUTS,2010,NL11,2,105.9
2015,NUTS,2010,NL11,2,110.1
2016,NUTS,2010,NL11,2,119.9
2017,NUTS,2010,NL11,2,115.9
2018,NUTS,2010,NL11,2,121.1
2019,NUTS,2010,NL11,2,122.1
2020,NUTS,2010,NL11,2,125.3
2011,NUTS,2010,NL12,2,103.3
2012,NUTS,2010,NL12,2,105.0
2013,NUTS,2010,NL12,2,108.5
2014,NUTS,2010,NL12,2,101.6
2015,NUTS,2010,NL12,2,100.3
2016,NUTS,2010,NL12,2,104.0
2017,NUTS,2010,NL12,2,106.9
2018,NUTS,2010,NL12,2,116.6
2019,NUTS,2010,NL12,2,123.9
2020,NUTS,2010,NL12,2,123.6
2011,NUTS,2010,NL13,2,78.4
2012,NUTS,2010,NL13,2,76.1
2013,NUTS,2010,NL13,2,83.5
2014,NUTS,2010,NL13,2,84.8
2015,NUTS,2010,NL13,2,82.0
2016,NUTS,2010,NL13,2,80.7
2017,NUTS,2010,NL13,2,86.2
2018,NUTS,2010,NL13,2,89.8
2019,NUTS,2010,NL13,2,91.3
2020,NUTS,2010,NL13,2,95.3
2011,NUTS,2010,NL2,1,643.8
2012,NUTS,2010,NL2,1,656.1
2013,NUTS,2010,NL2,1,667.0
2014,NUTS,2010,NL2,1,653.4
2015,NUTS,2010,NL2,1,670.4
2016,NUTS,2010,NL2,1,678.4
2017,NUTS,2010,NL2,1,697.5
2018,NUTS,2010,NL2,1,738.7
2019,NUTS,2010,NL2,1,775.5
2020,NUTS,2010,NL2,1,808.0
2011,NUTS,2010,NL21,2,198.9
2012,NUTS,2010,NL21,2,202.4
2013,NUTS,2010,NL21,2,201.6
2014,NUTS,2010,NL21,2,203.4
2015,NUTS,2010,NL21,2,205.4
2016,NUTS,2010,NL21,2,210.1
2017,NUTS,2010,NL21,2,213.0
2018,NUTS,2010,NL21,2,231.3
2019,NUTS,2010,NL21,2,238.3
2020,NUTS,2010,NL21,2,248.2
2011,NUTS,2010,NL22,2,370.9
2012,NUTS,2010,NL22,2,381.5
2013,NUTS,2010,NL22,2,390.8
2014,NUTS,2010,NL22,2,381.3
2015,NUTS,2010,NL22,2,391.1
2016,NUTS,2010,NL22,2,389.3
2017,NUTS,2010,NL22,2,403.2
2018,NUTS,2010,NL22,2,425.0
2019,NUTS,2010,NL22,2,445.4
2020,NUTS,2010,NL22,2,465.9
2011,NUTS,2010,NL23,2,74.1
2012,NUTS,2010,NL23,2,72.2
2013,NUTS,2010,NL23,2,74.6
2014,NUTS,2010,NL23,2,68.6
2015,NUTS,2010,NL23,2,73.9
2016,NUTS,2010,NL23,2,78.9
2017,NUTS,2010,NL23,2,81.2
2018,NUTS,2010,NL23,2,82.5
2019,NUTS,2010,NL23,2,91.8
2020,NUTS,2010,NL23,2,93.9
2011,NUTS,2010,NL3,1,1651.8
2012,NUTS,2010,NL3,1,1666.6
2013,NUTS,2010,NL3,1,1683.5
2014,NUTS,2010,NL3,1,1687.1
2015,NUTS,2010,NL3,1,1734.7
2016,NUTS,2010,NL3,1,1819.6
2017,NUTS,2010,NL3,1,1862.3
2018,NUTS,2010,NL3,1,1941.9
2019,NUTS,2010,NL3,1,2028.1
2020,NUTS,2010,NL3,1,2103.7
2011,NUTS,2010,NL31,2,295.1
2012,NUTS,2010,NL31,2,296.8
2013,NUTS,2010,NL31,2,298.1
2014,NUTS,2010,NL31,2,299.5
2015,NUTS,2010,NL31,2,315.2
2016,NUTS,2010,NL31,2,320.9
2017,NUTS,2010,NL31,2,334.9
2018,NUTS,2010,NL31,2,350.1
2019,NUTS,2010,NL31,2,368.8
2020,NUTS,2010,NL31,2,377.6
2011,NUTS,2010,NL32,2,591.7
2012,NUTS,2010,NL32,2,594.0
2013,NUTS,2010,NL32,2,597.8
2014,NUTS,2010,NL32,2,614.4
2015,NUTS,2010,NL32,2,624.0
2016,NUTS,2010,NL32,2,671.0
2017,NUTS,2010,NL32,2,683.8
2018,NUTS,2010,NL32,2,701.9
2019,NUTS,2010,NL32,2,744.1
2020,NUTS,2010,NL32,2,749.3
2011,NUTS,2010,NL33,2,700.5
2012,NUTS,2010,NL33,2,716.3
2013,NUTS,2010,NL33,2,728.4
2014,NUTS,2010,NL33,2,710.0
2015,NUTS,2010,NL33,2,734.5
2016,NUTS,2010,NL33,2,765.0
2017,NUTS,2010,NL33,2,780.1
2018,NUTS,2010,NL33,2,823.5
2019,NUTS,2010,NL33,2,849.2
2020,NUTS,2010,NL33,2,905.8
2011,NUTS,2010,NL34,2,64.5
2012,NUTS,2010,NL34,2,59.4
2013,NUTS,2010,NL34,2,59.1
2014,NUTS,2010,NL34,2,63.2
2015,NUTS,2010,NL34,2,60.9
2016,NUTS,2010,NL34,2,62.7
2017,NUTS,2010,NL34,2,63.5
2018,NUTS,2010,NL34,2,66.4
2019,NUTS,2010,NL34,2,66.1
2020,NUTS,2010,NL34,2,70.9
2011,NUTS,2010,NL4,1,627.1
2012,NUTS,2010,NL4,1,647.5
2013,NUTS,2010,NL4,1,634.0
2014,NUTS,2010,NL4,1,632.3
2015,NUTS,2010,NL4,1,656.0
2016,NUTS,2010,NL4,1,685.5
2017,NUTS,2010,NL4,1,682.8
2018,NUTS,2010,NL4,1,721.6
2019,NUTS,2010,NL4,1,746.3
2020,NUTS,2010,NL4,1,779.1
2011,NUTS,2010,NL41,2,442.0
2012,NUTS,2010,NL41,2,462.2
2013,NUTS,2010,NL41,2,452.1
2014,NUTS,2010,NL41,2,452.2
2015,NUTS,2010,NL41,2,469.8
2016,NUTS,2010,NL41,2,489.8
2017,NUTS,2010,NL41,2,490.0
2018,NUTS,2010,NL41,2,522.6
2019,NUTS,2010,NL41,2,537.2
2020,NUTS,2010,NL41,2,565.7
2011,NUTS,2010,NL42,2,185.1
2012,NUTS,2010,NL42,2,185.3
2013,NUTS,2010,NL42,2,182.0
2014,NUTS,2010,NL42,2,180.1
2015,NUTS,2010,NL42,2,186.2
2016,NUTS,2010,NL42,2,195.6
2017,NUTS,2010,NL42,2,192.9
2018,NUTS,2010,NL42,2,199.0
2019,NUTS,2010,NL42,2,209.1
2020,NUTS,2010,NL42,2,213.3
2011,NUTS,2010,NO,0,976.1
2012,NUTS,2010,NO,0,1017.0
2013,NUTS,2010,NO,0,1044.8
2014,NUTS,2010,NO,0,1136.0
2015,NUTS,2010,NO,0,1162.3
2016,NUTS,2010,NO,0,1162.4
2017,NUTS,2010,NO,0,1158.5
2018,NUTS,2010,NO,0,1164.9
2019,NUTS,2010,NO,0,1180.9
2020,NUTS,2010,NO,0,1174.5
2011,NUTS,2010,NO0,1,976.1
2012,NUTS,2010,NO0,1,1017.0
2013,NUTS,2010,NO0,1,1044.8
2014,NUTS,2010,NO0,1,1136.0
2015,NUTS,2010,NO0,1,1162.3
2016,NUTS,2010,NO0,1,1162.4
2017,NUTS,2010,NO0,1,1158.5
2018,NUTS,2010,NO0,1,1164.9
2019,NUTS,2010,NO0,1,1180.9
2020,NUTS,2010,NO0,1,1174.5
2011,NUTS,2010,NO01,2,306.2
2012,NUTS,2010,NO01,2,326.3
2013,NUTS,2010,NO01,2,330.7
2014,NUTS,2010,NO01,2,349.3
2015,NUTS,2010,NO01,2,356.2
2016,NUTS,2010,NO01,2,356.2
2017,NUTS,2010,NO01,2,359.1
2018,NUTS,2010,NO01,2,361.6
2019,NUTS,2010,NO01,2,370.4
2020,NUTS,2010,NO01,2,369.8
2011,NUTS,2010,NO02,2,57.0
2012,NUTS,2010,NO02,2,59.7
2013,NUTS,2010,NO02,2,59.8
2014,NUTS,2010,NO02,2,69.3
2015,NUTS,2010,NO02,2,70.3
2016,NUTS,2010,NO02,2,69.2
2017,NUTS,2010,NO02,2,69.4
2018,NUTS,2010,NO02,2,66.5
2019,NUTS,2010,NO02,2,69.4
2020,NUTS,2010,NO02,2,64.7
2011,NUTS,2010,NO03,2,165.7
2012,NUTS,2010,NO03,2,173.8
2013,NUTS,2010,NO03,2,174.1
2014,NUTS,2010,NO03,2,187.8
2015,NUTS,2010,NO03,2,193.6
2016,NUTS,2010,NO03,2,197.3
2017,NUTS,2010,NO03,2,192.0
2018,NUTS,2010,NO03,2,190.7
2019,NUTS,2010,NO03,2,193.5
2020,NUTS,2010,NO03,2,189.7
2011,NUTS,2010,NO04,2,134.1
2012,NUTS,2010,NO04,2,138.5
2013,NUTS,2010,NO04,2,148.2
2014,NUTS,2010,NO04,2,161.0
2015,NUTS,2010,NO04,2,162.4
2016,NUTS,2010,NO04,2,159.4
2017,NUTS,2010,NO04,2,157.9
2018,NUTS,2010,NO04,2,162.9
2019,NUTS,2010,NO04,2,163.1
2020,NUTS,2010,NO04,2,166.3
2011,NUTS,2010,NO05,2,160.2
2012,NUTS,2010,NO05,2,162.2
2013,NUTS,2010,NO05,2,169.1
2014,NUTS,2010,NO05,2,180.9
2015,NUTS,2010,NO05,2,183.4
2016,NUTS,2010,NO05,2,185.7
2017,NUTS,2010,NO05,2,189.8
2018,NUTS,2010,NO05,2,190.6
2019,NUTS,2010,NO05,2,190.8
2020,NUTS,2010,NO05,2,193.6
2011,NUTS,2010,NO06,2,79.9
2012,NUTS,2010,NO06,2,82.5
2013,NUTS,2010,NO06,2,83.7
2014,NUTS,2010,NO06,2,94.9
2015,NUTS,2010,NO06,2,100.6
2016,NUTS,2010,NO06,2,100.1
2017,NUTS,2010,NO06,2,98.2
2018,NUTS,2010,NO06,2,96.6
2019,NUTS,2010,NO06,2,99.1
2020,NUTS,2010,NO06,2,100.4
2011,NUTS,2010,NO07,2,73.0
2012,NUTS,2010,NO07,2,74.0
2013,NUTS,2010,NO07,2,79.1
2014,NUTS,2010,NO07,2,92.6
2015,NUTS,2010,NO07,2,95.6
2016,NUTS,2010,NO07,2,94.5
2017,NUTS,2010,NO07,2,92.2
2018,NUTS,2010,NO07,2,95.7
2019,NUTS,2010,NO07,2,94.5
2020,NUTS,2010,NO07,2,90.0
2011,NUTS,2010,PL,0,4354.1
2012,NUTS,2010,PL,0,4486.0
2013,NUTS,2010,PL,0,4597.0
2014,NUTS,2010,PL,0,4827.5
2015,NUTS,2010,PL,0,5041.8
2016,NUTS,2010,PL,0,5102.7
2017,NUTS,2010,PL,0,5298.1
2018,NUTS,2010,PL,0,5476.4
2019,NUTS,2010,PL,0,5537.2
2020,NUTS,2010,PL,0,5620.4
2011,NUTS,2010,PL2,1,950.0
2012,NUTS,2010,PL2,1,982.4
2013,NUTS,2010,PL2,1,1008.0
2014,NUTS,2010,PL2,1,1017.8
2015,NUTS,2010,PL2,1,1004.4
2016,NUTS,2010,PL2,1,1090.9
2017,NUTS,2010,PL2,1,1150.1
2018,NUTS,2010,PL2,1,1191.1
2019,NUTS,2010,PL2,1,1198.1
2020,NUTS,2010,PL2,1,1205.0
2011,NUTS,2010,PL21,2,355.8
2012,NUTS,2010,PL21,2,384.2
2013,NUTS,2010,PL21,2,390.9
2014,NUTS,2010,PL21,2,390.8
2015,NUTS,2010,PL21,2,395.0
2016,NUTS,2010,PL21,2,454.8
2017,NUTS,2010,PL21,2,495.1
2018,NUTS,2010,PL21,2,513.5
2019,NUTS,2010,PL21,2,528.6
2020,NUTS,2010,PL21,2,532.5
2011,NUTS,2010,PL22,2,594.2
2012,NUTS,2010,PL22,2,598.2
2013,NUTS,2010,PL22,2,617.2
2014,NUTS,2010,PL22,2,627.0
2015,NUTS,2010,PL22,2,609.4
2016,NUTS,2010,PL22,2,636.2
2017,NUTS,2010,PL22,2,655.0
2018,NUTS,2010,PL22,2,677.5
2019,NUTS,2010,PL22,2,669.5
2020,NUTS,2010,PL22,2,672.5
2011,NUTS,2010,PL4,1,574.7
2012,NUTS,2010,PL4,1,577.2
2013,NUTS,2010,PL4,1,601.1
2014,NUTS,2010,PL4,1,630.0
2015,NUTS,2010,PL4,1,638.1
2016,NUTS,2010,PL4,1,754.6
2017,NUTS,2010,PL4,1,781.1
2018,NUTS,2010,PL4,1,801.1
2019,NUTS,2010,PL4,1,800.6
2020,NUTS,2010,PL4,1,813.1
2011,NUTS,2010,PL41,2,325.8
2012,NUTS,2010,PL41,2,324.9
2013,NUTS,2010,PL41,2,331.9
2014,NUTS,2010,PL41,2,352.0
2015,NUTS,2010,PL41,2,357.4
2016,NUTS,2010,PL41,2,428.4
2017,NUTS,2010,PL41,2,441.2
2018,NUTS,2010,PL41,2,448.8
2019,NUTS,2010,PL41,2,459.2
2020,NUTS,2010,PL41,2,464.3
2011,NUTS,2010,PL42,2,146.0
2012,NUTS,2010,PL42,2,152.5
2013,NUTS,2010,PL42,2,161.5
2014,NUTS,2010,PL42,2,167.4
2015,NUTS,2010,PL42,2,167.8
2016,NUTS,2010,PL42,2,207.3
2017,NUTS,2010,PL42,2,218.6
2018,NUTS,2010,PL42,2,225.8
2019,NUTS,2010,PL42,2,216.5
2020,NUTS,2010,PL42,2,217.8
2011,NUTS,2010,PL43,2,102.9
2012,NUTS,2010,PL43,2,99.8
2013,NUTS,2010,PL43,2,107.7
2014,NUTS,2010,PL43,2,110.6
2015,NUTS,2010,PL43,2,112.9
2016,NUTS,2010,PL43,2,119.0
2017,NUTS,2010,PL43,2,121.3
2018,NUTS,2010,PL43,2,126.5
2019,NUTS,2010,PL43,2,124.9
2020,NUTS,2010,PL43,2,131.0
2011,NUTS,2010,PL5,1,409.4
2012,NUTS,2010,PL5,1,425.8
2013,NUTS,2010,PL5,1,433.5
2014,NUTS,2010,PL5,1,471.8
2015,NUTS,2010,PL5,1,495.6
2016,NUTS,2010,PL5,1,519.0
2017,NUTS,2010,PL5,1,534.5
2018,NUTS,2010,PL5,1,549.0
2019,NUTS,2010,PL5,1,576.6
2020,NUTS,2010,PL5,1,603.1
2011,NUTS,2010,PL51,2,326.7
2012,NUTS,2010,PL51,2,340.1
2013,NUTS,2010,PL51,2,344.5
2014,NUTS,2010,PL51,2,373.0
2015,NUTS,2010,PL51,2,386.7
