year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_pc_pop_hrst
2015,NUTS,2010,PL6,1,25.5
2016,NUTS,2010,PL6,1,27.0
2017,NUTS,2010,PL6,1,27.9
2018,NUTS,2010,PL6,1,27.8
2019,NUTS,2010,PL6,1,28.0
2020,NUTS,2010,PL6,1,29.0
2011,NUTS,2010,PL61,2,20.4
2012,NUTS,2010,PL61,2,21.4
2013,NUTS,2010,PL61,2,22.1
2014,NUTS,2010,PL61,2,21.7
2015,NUTS,2010,PL61,2,23.0
2016,NUTS,2010,PL61,2,24.6
2017,NUTS,2010,PL61,2,25.0
2018,NUTS,2010,PL61,2,25.4
2019,NUTS,2010,PL61,2,24.9
2020,NUTS,2010,PL61,2,26.5
2011,NUTS,2010,PL62,2,20.4
2012,NUTS,2010,PL62,2,19.8
2013,NUTS,2010,PL62,2,21.6
2014,NUTS,2010,PL62,2,22.7
2015,NUTS,2010,PL62,2,23.5
2016,NUTS,2010,PL62,2,24.0
2017,NUTS,2010,PL62,2,24.1
2018,NUTS,2010,PL62,2,23.7
2019,NUTS,2010,PL62,2,24.6
2020,NUTS,2010,PL62,2,25.3
2011,NUTS,2010,PL63,2,25.5
2012,NUTS,2010,PL63,2,26.7
2013,NUTS,2010,PL63,2,27.1
2014,NUTS,2010,PL63,2,26.9
2015,NUTS,2010,PL63,2,29.1
2016,NUTS,2010,PL63,2,31.2
2017,NUTS,2010,PL63,2,33.0
2018,NUTS,2010,PL63,2,32.4
2019,NUTS,2010,PL63,2,32.9
2020,NUTS,2010,PL63,2,33.4
2011,NUTS,2010,PL7,1,22.5
2012,NUTS,2010,PL7,1,24.0
2013,NUTS,2010,PL7,1,24.8
2014,NUTS,2010,PL7,1,25.6
2015,NUTS,2010,PL7,1,26.1
2016,NUTS,2010,PL7,1,27.2
2017,NUTS,2010,PL7,1,28.0
2018,NUTS,2010,PL7,1,28.5
2019,NUTS,2010,PL7,1,27.8
2020,NUTS,2010,PL7,1,28.7
2011,NUTS,2010,PL71,2,23.5
2012,NUTS,2010,PL71,2,24.7
2013,NUTS,2010,PL71,2,24.8
2014,NUTS,2010,PL71,2,26.2
2015,NUTS,2010,PL71,2,27.1
2016,NUTS,2010,PL71,2,27.9
2017,NUTS,2010,PL71,2,28.9
2018,NUTS,2010,PL71,2,29.5
2019,NUTS,2010,PL71,2,28.3
2020,NUTS,2010,PL71,2,28.9
2011,NUTS,2010,PL72,2,20.6
2012,NUTS,2010,PL72,2,22.7
2013,NUTS,2010,PL72,2,24.8
2014,NUTS,2010,PL72,2,24.4
2015,NUTS,2010,PL72,2,23.9
2016,NUTS,2010,PL72,2,25.8
2017,NUTS,2010,PL72,2,26.2
2018,NUTS,2010,PL72,2,26.4
2019,NUTS,2010,PL72,2,26.9
2020,NUTS,2010,PL72,2,28.3
2011,NUTS,2010,PL8,1,22.1
2012,NUTS,2010,PL8,1,23.2
2013,NUTS,2010,PL8,1,24.4
2014,NUTS,2010,PL8,1,25.4
2015,NUTS,2010,PL8,1,26.1
2016,NUTS,2010,PL8,1,27.0
2017,NUTS,2010,PL8,1,27.1
2018,NUTS,2010,PL8,1,27.9
2019,NUTS,2010,PL8,1,29.1
2020,NUTS,2010,PL8,1,29.4
2011,NUTS,2010,PL81,2,22.5
2012,NUTS,2010,PL81,2,23.9
2013,NUTS,2010,PL81,2,25.0
2014,NUTS,2010,PL81,2,26.6
2015,NUTS,2010,PL81,2,26.8
2016,NUTS,2010,PL81,2,26.6
2017,NUTS,2010,PL81,2,25.7
2018,NUTS,2010,PL81,2,26.9
2019,NUTS,2010,PL81,2,28.8
2020,NUTS,2010,PL81,2,30.4
2011,NUTS,2010,PL82,2,20.7
2012,NUTS,2010,PL82,2,22.0
2013,NUTS,2010,PL82,2,23.3
2014,NUTS,2010,PL82,2,23.5
2015,NUTS,2010,PL82,2,24.9
2016,NUTS,2010,PL82,2,27.0
2017,NUTS,2010,PL82,2,27.4
2018,NUTS,2010,PL82,2,27.5
2019,NUTS,2010,PL82,2,28.2
2020,NUTS,2010,PL82,2,28.2
2011,NUTS,2010,PL84,2,23.6
2012,NUTS,2010,PL84,2,24.1
2013,NUTS,2010,PL84,2,24.9
2014,NUTS,2010,PL84,2,26.5
2015,NUTS,2010,PL84,2,26.7
2016,NUTS,2010,PL84,2,28.0
2017,NUTS,2010,PL84,2,29.1
2018,NUTS,2010,PL84,2,30.6
2019,NUTS,2010,PL84,2,31.2
2020,NUTS,2010,PL84,2,29.7
2011,NUTS,2010,PL9,1,32.8
2012,NUTS,2010,PL9,1,33.9
2013,NUTS,2010,PL9,1,34.8
2014,NUTS,2010,PL9,1,36.8
2015,NUTS,2010,PL9,1,37.6
2016,NUTS,2010,PL9,1,37.8
2017,NUTS,2010,PL9,1,39.5
2018,NUTS,2010,PL9,1,41.0
2019,NUTS,2010,PL9,1,41.8
2020,NUTS,2010,PL9,1,42.1
2013,NUTS,2010,PL91,2,48.3
2014,NUTS,2010,PL91,2,51.7
2015,NUTS,2010,PL91,2,52.9
2016,NUTS,2010,PL91,2,52.6
2017,NUTS,2010,PL91,2,55.5
2018,NUTS,2010,PL91,2,57.0
2019,NUTS,2010,PL91,2,54.4
2020,NUTS,2010,PL91,2,54.7
2013,NUTS,2010,PL92,2,19.7
2014,NUTS,2010,PL92,2,20.8
2015,NUTS,2010,PL92,2,21.2
2016,NUTS,2010,PL92,2,21.7
2017,NUTS,2010,PL92,2,22.5
2018,NUTS,2010,PL92,2,23.3
2019,NUTS,2010,PL92,2,25.7
2020,NUTS,2010,PL92,2,25.9
2011,NUTS,2010,PT,0,19.1
2012,NUTS,2010,PT,0,20.3
2013,NUTS,2010,PT,0,21.3
2014,NUTS,2010,PT,0,23.3
2015,NUTS,2010,PT,0,24.5
2016,NUTS,2010,PT,0,25.4
2017,NUTS,2010,PT,0,26.0
2018,NUTS,2010,PT,0,26.7
2019,NUTS,2010,PT,0,27.6
2020,NUTS,2010,PT,0,29.4
2011,NUTS,2010,PT1,1,19.3
2012,NUTS,2010,PT1,1,20.5
2013,NUTS,2010,PT1,1,21.5
2014,NUTS,2010,PT1,1,23.6
2015,NUTS,2010,PT1,1,24.8
2016,NUTS,2010,PT1,1,25.7
2017,NUTS,2010,PT1,1,26.2
2018,NUTS,2010,PT1,1,27.0
2019,NUTS,2010,PT1,1,28.0
2020,NUTS,2010,PT1,1,29.8
2011,NUTS,2010,PT11,2,17.1
2012,NUTS,2010,PT11,2,18.0
2013,NUTS,2010,PT11,2,18.3
2014,NUTS,2010,PT11,2,20.3
2015,NUTS,2010,PT11,2,21.1
2016,NUTS,2010,PT11,2,21.9
2017,NUTS,2010,PT11,2,23.0
2018,NUTS,2010,PT11,2,23.9
2019,NUTS,2010,PT11,2,24.5
2020,NUTS,2010,PT11,2,26.4
2011,NUTS,2010,PT15,2,17.8
2012,NUTS,2010,PT15,2,20.8
2013,NUTS,2010,PT15,2,20.9
2014,NUTS,2010,PT15,2,19.2
2015,NUTS,2010,PT15,2,20.9
2016,NUTS,2010,PT15,2,22.6
2017,NUTS,2010,PT15,2,23.6
2018,NUTS,2010,PT15,2,23.7
2019,NUTS,2010,PT15,2,21.8
2020,NUTS,2010,PT15,2,24.6
2011,NUTS,2010,PT16,2,16.5
2012,NUTS,2010,PT16,2,18.5
2013,NUTS,2010,PT16,2,19.5
2014,NUTS,2010,PT16,2,21.0
2015,NUTS,2010,PT16,2,22.1
2016,NUTS,2010,PT16,2,23.5
2017,NUTS,2010,PT16,2,23.3
2018,NUTS,2010,PT16,2,24.1
2019,NUTS,2010,PT16,2,25.0
2020,NUTS,2010,PT16,2,26.7
2011,NUTS,2010,PT17,2,25.5
2012,NUTS,2010,PT17,2,26.4
2013,NUTS,2010,PT17,2,28.4
2014,NUTS,2010,PT17,2,32.0
2015,NUTS,2010,PT17,2,33.7
2016,NUTS,2010,PT17,2,34.3
2017,NUTS,2010,PT17,2,34.6
2018,NUTS,2010,PT17,2,35.3
2019,NUTS,2010,PT17,2,37.3
2020,NUTS,2010,PT17,2,39.4
2011,NUTS,2010,PT18,2,17.0
2012,NUTS,2010,PT18,2,17.0
2013,NUTS,2010,PT18,2,18.3
2014,NUTS,2010,PT18,2,18.8
2015,NUTS,2010,PT18,2,20.5
2016,NUTS,2010,PT18,2,20.3
2017,NUTS,2010,PT18,2,20.7
2018,NUTS,2010,PT18,2,21.8
2019,NUTS,2010,PT18,2,22.2
2020,NUTS,2010,PT18,2,22.2
2011,NUTS,2010,PT2,1,14.4
2012,NUTS,2010,PT2,1,16.8
2013,NUTS,2010,PT2,1,16.7
2014,NUTS,2010,PT2,1,17.9
2015,NUTS,2010,PT2,1,20.0
2016,NUTS,2010,PT2,1,20.1
2017,NUTS,2010,PT2,1,20.9
2018,NUTS,2010,PT2,1,20.0
2019,NUTS,2010,PT2,1,17.1
2020,NUTS,2010,PT2,1,18.9
2011,NUTS,2010,PT20,2,14.4
2012,NUTS,2010,PT20,2,16.8
2013,NUTS,2010,PT20,2,16.7
2014,NUTS,2010,PT20,2,17.9
2015,NUTS,2010,PT20,2,20.0
2016,NUTS,2010,PT20,2,20.1
2017,NUTS,2010,PT20,2,20.9
2018,NUTS,2010,PT20,2,20.0
2019,NUTS,2010,PT20,2,17.1
2020,NUTS,2010,PT20,2,18.9
2011,NUTS,2010,PT3,1,16.1
2012,NUTS,2010,PT3,1,16.3
2013,NUTS,2010,PT3,1,18.2
2014,NUTS,2010,PT3,1,18.8
2015,NUTS,2010,PT3,1,19.2
2016,NUTS,2010,PT3,1,20.7
2017,NUTS,2010,PT3,1,22.7
2018,NUTS,2010,PT3,1,22.7
2019,NUTS,2010,PT3,1,22.0
2020,NUTS,2010,PT3,1,23.6
2011,NUTS,2010,PT30,2,16.1
2012,NUTS,2010,PT30,2,16.3
2013,NUTS,2010,PT30,2,18.2
2014,NUTS,2010,PT30,2,18.8
2015,NUTS,2010,PT30,2,19.2
2016,NUTS,2010,PT30,2,20.7
2017,NUTS,2010,PT30,2,22.7
2018,NUTS,2010,PT30,2,22.7
2019,NUTS,2010,PT30,2,22.0
2020,NUTS,2010,PT30,2,23.6
2011,NUTS,2010,RO,0,15.9
2012,NUTS,2010,RO,0,16.2
2013,NUTS,2010,RO,0,16.1
2014,NUTS,2010,RO,0,16.6
2015,NUTS,2010,RO,0,17.2
2016,NUTS,2010,RO,0,17.5
2017,NUTS,2010,RO,0,17.8
2018,NUTS,2010,RO,0,18.0
2019,NUTS,2010,RO,0,18.3
2020,NUTS,2010,RO,0,18.5
2011,NUTS,2010,RO1,1,14.5
2012,NUTS,2010,RO1,1,14.9
2013,NUTS,2010,RO1,1,15.2
2014,NUTS,2010,RO1,1,15.7
2015,NUTS,2010,RO1,1,18.1
2016,NUTS,2010,RO1,1,17.7
2017,NUTS,2010,RO1,1,17.6
2018,NUTS,2010,RO1,1,17.9
2019,NUTS,2010,RO1,1,18.4
2020,NUTS,2010,RO1,1,18.5
2011,NUTS,2010,RO11,2,14.3
2012,NUTS,2010,RO11,2,14.3
2013,NUTS,2010,RO11,2,14.5
2014,NUTS,2010,RO11,2,15.3
2015,NUTS,2010,RO11,2,17.9
2016,NUTS,2010,RO11,2,17.4
2017,NUTS,2010,RO11,2,17.2
2018,NUTS,2010,RO11,2,17.9
2019,NUTS,2010,RO11,2,18.6
2020,NUTS,2010,RO11,2,19.3
2011,NUTS,2010,RO12,2,14.7
2012,NUTS,2010,RO12,2,15.5
2013,NUTS,2010,RO12,2,16.0
2014,NUTS,2010,RO12,2,16.1
2015,NUTS,2010,RO12,2,18.4
2016,NUTS,2010,RO12,2,18.1
2017,NUTS,2010,RO12,2,18.1
2018,NUTS,2010,RO12,2,18.0
2019,NUTS,2010,RO12,2,18.2
2020,NUTS,2010,RO12,2,17.7
2011,NUTS,2010,RO2,1,13.1
2012,NUTS,2010,RO2,1,13.5
2013,NUTS,2010,RO2,1,12.9
2014,NUTS,2010,RO2,1,13.2
2015,NUTS,2010,RO2,1,12.6
2016,NUTS,2010,RO2,1,12.9
2017,NUTS,2010,RO2,1,13.0
2018,NUTS,2010,RO2,1,13.5
2019,NUTS,2010,RO2,1,13.4
2020,NUTS,2010,RO2,1,13.1
2011,NUTS,2010,RO21,2,13.1
2012,NUTS,2010,RO21,2,13.5
2013,NUTS,2010,RO21,2,12.6
2014,NUTS,2010,RO21,2,13.1
2015,NUTS,2010,RO21,2,11.8
2016,NUTS,2010,RO21,2,12.1
2017,NUTS,2010,RO21,2,12.4
2018,NUTS,2010,RO21,2,12.9
2019,NUTS,2010,RO21,2,12.4
2020,NUTS,2010,RO21,2,12.1
2011,NUTS,2010,RO22,2,13.1
2012,NUTS,2010,RO22,2,13.5
2013,NUTS,2010,RO22,2,13.4
2014,NUTS,2010,RO22,2,13.3
2015,NUTS,2010,RO22,2,13.7
2016,NUTS,2010,RO22,2,13.9
2017,NUTS,2010,RO22,2,13.7
2018,NUTS,2010,RO22,2,14.2
2019,NUTS,2010,RO22,2,14.8
2020,NUTS,2010,RO22,2,14.5
2011,NUTS,2010,RO3,1,20.9
2012,NUTS,2010,RO3,1,21.4
2013,NUTS,2010,RO3,1,21.6
2014,NUTS,2010,RO3,1,22.4
2015,NUTS,2010,RO3,1,22.2
2016,NUTS,2010,RO3,1,23.2
2017,NUTS,2010,RO3,1,24.2
2018,NUTS,2010,RO3,1,24.5
2019,NUTS,2010,RO3,1,25.4
2020,NUTS,2010,RO3,1,25.7
2011,NUTS,2010,RO31,2,12.3
2012,NUTS,2010,RO31,2,12.3
2013,NUTS,2010,RO31,2,12.6
2014,NUTS,2010,RO31,2,12.5
2015,NUTS,2010,RO31,2,13.7
2016,NUTS,2010,RO31,2,14.2
2017,NUTS,2010,RO31,2,14.5
2018,NUTS,2010,RO31,2,13.8
2019,NUTS,2010,RO31,2,13.5
2020,NUTS,2010,RO31,2,14.0
2011,NUTS,2010,RO32,2,32.2
2012,NUTS,2010,RO32,2,33.3
2013,NUTS,2010,RO32,2,33.3
2014,NUTS,2010,RO32,2,35.0
2015,NUTS,2010,RO32,2,33.1
2016,NUTS,2010,RO32,2,34.7
2017,NUTS,2010,RO32,2,36.4
2018,NUTS,2010,RO32,2,37.8
2019,NUTS,2010,RO32,2,39.9
2020,NUTS,2010,RO32,2,39.9
2011,NUTS,2010,RO4,1,14.7
2012,NUTS,2010,RO4,1,14.6
2013,NUTS,2010,RO4,1,14.2
2014,NUTS,2010,RO4,1,14.8
2015,NUTS,2010,RO4,1,15.9
2016,NUTS,2010,RO4,1,15.7
2017,NUTS,2010,RO4,1,16.0
2018,NUTS,2010,RO4,1,15.3
2019,NUTS,2010,RO4,1,15.3
2020,NUTS,2010,RO4,1,16.0
2011,NUTS,2010,RO41,2,13.6
2012,NUTS,2010,RO41,2,13.9
2013,NUTS,2010,RO41,2,14.5
2014,NUTS,2010,RO41,2,15.3
2015,NUTS,2010,RO41,2,16.2
2016,NUTS,2010,RO41,2,16.3
2017,NUTS,2010,RO41,2,16.2
2018,NUTS,2010,RO41,2,15.1
2019,NUTS,2010,RO41,2,15.3
2020,NUTS,2010,RO41,2,16.4
2011,NUTS,2010,RO42,2,16.0
2012,NUTS,2010,RO42,2,15.3
2013,NUTS,2010,RO42,2,13.9
2014,NUTS,2010,RO42,2,14.2
2015,NUTS,2010,RO42,2,15.6
2016,NUTS,2010,RO42,2,15.1
2017,NUTS,2010,RO42,2,15.8
2018,NUTS,2010,RO42,2,15.5
2019,NUTS,2010,RO42,2,15.2
2020,NUTS,2010,RO42,2,15.5
2011,NUTS,2010,RS,0,14.9
2012,NUTS,2010,RS,0,15.9
2013,NUTS,2010,RS,0,20.7
2014,NUTS,2010,RS,0,22.1
2015,NUTS,2010,RS,0,22.6
2016,NUTS,2010,RS,0,23.3
2017,NUTS,2010,RS,0,23.7
2018,NUTS,2010,RS,0,24.2
2019,NUTS,2010,RS,0,24.5
2020,NUTS,2010,RS,0,24.7
2013,NUTS,2010,RS1,1,24.9
2014,NUTS,2010,RS1,1,27.6
2015,NUTS,2010,RS1,1,27.6
2016,NUTS,2010,RS1,1,28.1
2017,NUTS,2010,RS1,1,29.0
2018,NUTS,2010,RS1,1,29.5
2019,NUTS,2010,RS1,1,30.1
2020,NUTS,2010,RS1,1,29.8
2013,NUTS,2010,RS11,2,33.8
2014,NUTS,2010,RS11,2,35.5
2015,NUTS,2010,RS11,2,36.1
2016,NUTS,2010,RS11,2,35.8
2017,NUTS,2010,RS11,2,37.3
2018,NUTS,2010,RS11,2,38.2
2019,NUTS,2010,RS11,2,39.0
2020,NUTS,2010,RS11,2,38.5
2013,NUTS,2010,RS12,2,17.3
2014,NUTS,2010,RS12,2,20.7
2015,NUTS,2010,RS12,2,20.0
2016,NUTS,2010,RS12,2,21.3
2017,NUTS,2010,RS12,2,21.7
2018,NUTS,2010,RS12,2,21.7
2019,NUTS,2010,RS12,2,22.1
2020,NUTS,2010,RS12,2,21.8
2013,NUTS,2010,RS2,1,16.5
2014,NUTS,2010,RS2,1,16.5
2015,NUTS,2010,RS2,1,17.4
2016,NUTS,2010,RS2,1,18.2
2017,NUTS,2010,RS2,1,18.1
2018,NUTS,2010,RS2,1,18.7
2019,NUTS,2010,RS2,1,18.6
2020,NUTS,2010,RS2,1,19.4
2013,NUTS,2010,RS21,2,16.3
2014,NUTS,2010,RS21,2,16.4
2015,NUTS,2010,RS21,2,16.9
2016,NUTS,2010,RS21,2,17.6
2017,NUTS,2010,RS21,2,17.3
2018,NUTS,2010,RS21,2,18.0
2019,NUTS,2010,RS21,2,18.0
2020,NUTS,2010,RS21,2,18.9
2013,NUTS,2010,RS22,2,16.7
2014,NUTS,2010,RS22,2,16.8
2015,NUTS,2010,RS22,2,18.2
2016,NUTS,2010,RS22,2,19.1
2017,NUTS,2010,RS22,2,19.0
2018,NUTS,2010,RS22,2,19.6
2019,NUTS,2010,RS22,2,19.4
2020,NUTS,2010,RS22,2,20.1
2011,NUTS,2010,SE,0,38.4
2012,NUTS,2010,SE,0,39.3
2013,NUTS,2010,SE,0,40.4
2014,NUTS,2010,SE,0,41.8
2015,NUTS,2010,SE,0,42.9
2016,NUTS,2010,SE,0,44.3
2017,NUTS,2010,SE,0,45.2
2018,NUTS,2010,SE,0,46.5
2019,NUTS,2010,SE,0,47.1
2020,NUTS,2010,SE,0,48.1
2011,NUTS,2010,SE1,1,43.0
2012,NUTS,2010,SE1,1,44.2
2013,NUTS,2010,SE1,1,45.6
2014,NUTS,2010,SE1,1,47.1
2015,NUTS,2010,SE1,1,48.1
2016,NUTS,2010,SE1,1,49.3
2017,NUTS,2010,SE1,1,50.1
2018,NUTS,2010,SE1,1,51.0
2019,NUTS,2010,SE1,1,52.2
2020,NUTS,2010,SE1,1,53.3
2011,NUTS,2010,SE11,2,49.5
2012,NUTS,2010,SE11,2,50.0
2013,NUTS,2010,SE11,2,51.4
2014,NUTS,2010,SE11,2,52.8
2015,NUTS,2010,SE11,2,53.7
2016,NUTS,2010,SE11,2,55.0
2017,NUTS,2010,SE11,2,56.0
2018,NUTS,2010,SE11,2,56.8
2019,NUTS,2010,SE11,2,57.9
2020,NUTS,2010,SE11,2,59.0
2011,NUTS,2010,SE12,2,34.4
2012,NUTS,2010,SE12,2,36.5
2013,NUTS,2010,SE12,2,37.7
2014,NUTS,2010,SE12,2,39.3
2015,NUTS,2010,SE12,2,40.4
2016,NUTS,2010,SE12,2,41.4
2017,NUTS,2010,SE12,2,41.9
2018,NUTS,2010,SE12,2,42.9
2019,NUTS,2010,SE12,2,44.1
2020,NUTS,2010,SE12,2,45.2
2011,NUTS,2010,SE2,1,36.9
2012,NUTS,2010,SE2,1,37.7
2013,NUTS,2010,SE2,1,38.6
2014,NUTS,2010,SE2,1,40.0
2015,NUTS,2010,SE2,1,41.1
2016,NUTS,2010,SE2,1,42.5
2017,NUTS,2010,SE2,1,43.4
2018,NUTS,2010,SE2,1,44.8
2019,NUTS,2010,SE2,1,45.1
2020,NUTS,2010,SE2,1,46.1
2011,NUTS,2010,SE21,2,31.2
2012,NUTS,2010,SE21,2,31.6
2013,NUTS,2010,SE21,2,32.5
2014,NUTS,2010,SE21,2,34.0
2015,NUTS,2010,SE21,2,35.1
2016,NUTS,2010,SE21,2,36.2
2017,NUTS,2010,SE21,2,36.9
2018,NUTS,2010,SE21,2,39.0
2019,NUTS,2010,SE21,2,39.8
2020,NUTS,2010,SE21,2,40.0
2011,NUTS,2010,SE22,2,38.8
2012,NUTS,2010,SE22,2,39.1
2013,NUTS,2010,SE22,2,40.0
2014,NUTS,2010,SE22,2,41.1
2015,NUTS,2010,SE22,2,43.1
2016,NUTS,2010,SE22,2,45.3
2017,NUTS,2010,SE22,2,46.2
2018,NUTS,2010,SE22,2,47.5
2019,NUTS,2010,SE22,2,47.5
2020,NUTS,2010,SE22,2,47.5
2011,NUTS,2010,SE23,2,37.9
2012,NUTS,2010,SE23,2,39.3
2013,NUTS,2010,SE23,2,40.2
2014,NUTS,2010,SE23,2,41.7
2015,NUTS,2010,SE23,2,42.1
2016,NUTS,2010,SE23,2,43.1
2017,NUTS,2010,SE23,2,44.0
2018,NUTS,2010,SE23,2,45.2
2019,NUTS,2010,SE23,2,45.6
2020,NUTS,2010,SE23,2,47.6
2011,NUTS,2010,SE3,1,31.9
2012,NUTS,2010,SE3,1,32.3
2013,NUTS,2010,SE3,1,33.2
2014,NUTS,2010,SE3,1,34.5
2015,NUTS,2010,SE3,1,35.7
2016,NUTS,2010,SE3,1,37.3
2017,NUTS,2010,SE3,1,38.5
2018,NUTS,2010,SE3,1,40.0
2019,NUTS,2010,SE3,1,39.9
2020,NUTS,2010,SE3,1,40.6
2011,NUTS,2010,SE31,2,29.9
2012,NUTS,2010,SE31,2,30.7
2013,NUTS,2010,SE31,2,30.9
2014,NUTS,2010,SE31,2,31.8
2015,NUTS,2010,SE31,2,33.5
2016,NUTS,2010,SE31,2,35.5
2017,NUTS,2010,SE31,2,36.3
2018,NUTS,2010,SE31,2,37.4
2019,NUTS,2010,SE31,2,37.4
2020,NUTS,2010,SE31,2,38.4
2011,NUTS,2010,SE32,2,32.2
2012,NUTS,2010,SE32,2,32.3
2013,NUTS,2010,SE32,2,34.2
2014,NUTS,2010,SE32,2,35.3
2015,NUTS,2010,SE32,2,35.8
2016,NUTS,2010,SE32,2,36.4
2017,NUTS,2010,SE32,2,39.7
2018,NUTS,2010,SE32,2,40.9
2019,NUTS,2010,SE32,2,41.8
2020,NUTS,2010,SE32,2,42.2
2011,NUTS,2010,SE33,2,34.9
2012,NUTS,2010,SE33,2,34.8
2013,NUTS,2010,SE33,2,36.3
2014,NUTS,2010,SE33,2,38.3
2015,NUTS,2010,SE33,2,39.2
2016,NUTS,2010,SE33,2,40.7
2017,NUTS,2010,SE33,2,41.3
2018,NUTS,2010,SE33,2,43.7
2019,NUTS,2010,SE33,2,42.8
2020,NUTS,2010,SE33,2,43.1
2011,NUTS,2010,SI,0,28.7
2012,NUTS,2010,SI,0,29.6
2013,NUTS,2010,SI,0,30.6
2014,NUTS,2010,SI,0,31.0
2015,NUTS,2010,SI,0,32.0
2016,NUTS,2010,SI,0,32.6
2017,NUTS,2010,SI,0,33.8
2018,NUTS,2010,SI,0,34.1
2019,NUTS,2010,SI,0,34.3
2020,NUTS,2010,SI,0,36.0
2011,NUTS,2010,SI0,1,28.7
2012,NUTS,2010,SI0,1,29.6
2013,NUTS,2010,SI0,1,30.6
2014,NUTS,2010,SI0,1,31.0
2015,NUTS,2010,SI0,1,32.0
2016,NUTS,2010,SI0,1,32.6
2017,NUTS,2010,SI0,1,33.8
2018,NUTS,2010,SI0,1,34.1
2019,NUTS,2010,SI0,1,34.3
2020,NUTS,2010,SI0,1,36.0
2011,NUTS,2010,SI03,2,25.0
2012,NUTS,2010,SI03,2,25.4
2013,NUTS,2010,SI03,2,26.1
2014,NUTS,2010,SI03,2,26.8
2015,NUTS,2010,SI03,2,28.0
2016,NUTS,2010,SI03,2,28.7
2017,NUTS,2010,SI03,2,29.5
2018,NUTS,2010,SI03,2,29.3
2019,NUTS,2010,SI03,2,29.9
2020,NUTS,2010,SI03,2,31.5
2011,NUTS,2010,SI04,2,33.0
2012,NUTS,2010,SI04,2,34.5
2013,NUTS,2010,SI04,2,35.8
2014,NUTS,2010,SI04,2,35.7
2015,NUTS,2010,SI04,2,36.7
2016,NUTS,2010,SI04,2,37.1
2017,NUTS,2010,SI04,2,38.8
2018,NUTS,2010,SI04,2,39.6
2019,NUTS,2010,SI04,2,39.3
2020,NUTS,2010,SI04,2,41.0
2011,NUTS,2010,SK,0,24.0
2012,NUTS,2010,SK,0,23.8
2013,NUTS,2010,SK,0,23.8
2014,NUTS,2010,SK,0,24.1
2015,NUTS,2010,SK,0,24.9
2016,NUTS,2010,SK,0,25.7
2017,NUTS,2010,SK,0,26.7
2018,NUTS,2010,SK,0,28.0
2019,NUTS,2010,SK,0,28.8
2020,NUTS,2010,SK,0,29.7
2011,NUTS,2010,SK0,1,24.0
2012,NUTS,2010,SK0,1,23.8
2013,NUTS,2010,SK0,1,23.8
2014,NUTS,2010,SK0,1,24.1
2015,NUTS,2010,SK0,1,24.9
2016,NUTS,2010,SK0,1,25.7
2017,NUTS,2010,SK0,1,26.7
2018,NUTS,2010,SK0,1,28.0
2019,NUTS,2010,SK0,1,28.8
2020,NUTS,2010,SK0,1,29.7
2011,NUTS,2010,SK01,2,45.9
2012,NUTS,2010,SK01,2,46.0
2013,NUTS,2010,SK01,2,44.5
2014,NUTS,2010,SK01,2,45.6
2015,NUTS,2010,SK01,2,44.4
2016,NUTS,2010,SK01,2,44.2
2017,NUTS,2010,SK01,2,48.6
2018,NUTS,2010,SK01,2,48.1
2019,NUTS,2010,SK01,2,49.8
2020,NUTS,2010,SK01,2,49.5
2011,NUTS,2010,SK02,2,20.8
2012,NUTS,2010,SK02,2,20.5
2013,NUTS,2010,SK02,2,20.4
2014,NUTS,2010,SK02,2,20.2
2015,NUTS,2010,SK02,2,22.2
2016,NUTS,2010,SK02,2,24.5
2017,NUTS,2010,SK02,2,24.7
2018,NUTS,2010,SK02,2,25.0
2019,NUTS,2010,SK02,2,26.3
2020,NUTS,2010,SK02,2,26.8
2011,NUTS,2010,SK03,2,21.9
2012,NUTS,2010,SK03,2,22.2
2013,NUTS,2010,SK03,2,22.8
2014,NUTS,2010,SK03,2,22.1
2015,NUTS,2010,SK03,2,23.3
2016,NUTS,2010,SK03,2,23.4
2017,NUTS,2010,SK03,2,24.2
2018,NUTS,2010,SK03,2,25.5
2019,NUTS,2010,SK03,2,26.4
2020,NUTS,2010,SK03,2,26.4
2011,NUTS,2010,SK04,2,21.1
2012,NUTS,2010,SK04,2,20.3
2013,NUTS,2010,SK04,2,20.7
2014,NUTS,2010,SK04,2,22.0
2015,NUTS,2010,SK04,2,21.9
2016,NUTS,2010,SK04,2,21.7
2017,NUTS,2010,SK04,2,22.4
2018,NUTS,2010,SK04,2,25.5
2019,NUTS,2010,SK04,2,25.4
2020,NUTS,2010,SK04,2,27.8
2011,NUTS,2010,TR,0,12.7
2012,NUTS,2010,TR,0,13.7
2013,NUTS,2010,TR,0,14.2
2014,NUTS,2010,TR,0,14.9
2015,NUTS,2010,TR,0,16.0
2016,NUTS,2010,TR,0,17.1
2017,NUTS,2010,TR,0,17.7
2018,NUTS,2010,TR,0,18.4
2019,NUTS,2010,TR,0,19.3
2020,NUTS,2010,TR,0,20.4
2011,NUTS,2010,TR1,1,16.0
2012,NUTS,2010,TR1,1,18.8
2013,NUTS,2010,TR1,1,19.1
2014,NUTS,2010,TR1,1,18.9
2015,NUTS,2010,TR1,1,20.6
2016,NUTS,2010,TR1,1,22.3
2017,NUTS,2010,TR1,1,23.1
2018,NUTS,2010,TR1,1,23.7
